LGA_CODE_2016,C06_0_74_REA,C06_0_74_ST_HA,C06_0_74_Per_no_sa_ho,C06_0_74_Ho_co_op_c_c_g,C06_0_74_Oth_land_typ,C06_0_74_LLT_NS,C06_0_74_Tot,C06_75_99_REA,C06_75_99_ST_HA,C06_75_99_Pe_no_sa_ho,C06_75_99_H_c_op_c_c_gr,C06_75_99_Oth_lan_typ,C06_75_99_Lan_type_ns,C06_75_99_Tot,C06_100_149_REA,C06_100_149_ST_HA,C06_100_149_Pe_no_sa_ho,C06_100_149_H_c_o_c_c_g,C06_100_149_Ot_lan_ty,C06_100_149_Lan_typ_ns,C06_100_149_Tot,C06_150_199_REA,C06_150_199_ST_HA,C06_150_199_Pe_no_sa_ho,C06_150_199_H_c_o_c_c_g,C06_150_199_Ot_lan_ty,C06_150_199_Lan_ty_ns,C06_150_199_Tot,C06_200_224_REA,C06_200_224_ST_HA,C06_200_224_Pe_no_sa_ho,C06_200_224_H_c_o_c_c_g,C06_200_224_Ot_lan_ty,C06_200_224_Lan_ty_ns,C06_200_224_Tot,C06_225_274_REA,C06_225_274_ST_HA,C06_225_274_Pe_no_sa_ho,C06_225_274_H_c_o_c_c_g,C06_225_274_Ot_la_typ,C06_225_274_Lan_ty_ns,C06_225_274_Tot,C06_275_349_REA,C06_275_349_ST_HA,C06_275_349_Pe_no_sa_ho,C06_275_349_H_c_o_c_c_g,C06_275_349_Ot_lan_ty,C06_275_349_Lan_ty_ns,C06_275_349_Tot,C06_350_449_REA,C06_350_449_ST_HA,C06_350_449_Pe_no_sa_ho,C06_350_449_H_c_o_c_c_g,C06_350_449_Ot_lan_ty,C06_350_449_Lan_ty_ns,C06_350_449_Tot,C06_450_549_REA,C06_450_549_ST_HA,C06_450_549_Pe_no_sa_ho,C06_450_549_H_c_o_c_c_g,C06_450_549_Oth_lan_typ,C06_450_549_Lan_ty_ns,C06_450_549_Tot,C06_550_649_REA,C06_550_649_ST_HA,C06_550_649_Pe_no_sa_ho,C06_550_649_H_c_o_c_c_g,C06_550_649_Ot_lan_ty,C06_550_649_Lan_ty_ns,C06_550_649_Tot,C06_650_749_REA,C06_650_749_ST_HA,C06_650_749_Pe_no_sa_ho,C06_650_749_H_co_op_c_ch_gr,C06_650_749_Oth_lan_typ,C06_650_749_LLT_NS,C06_650_749_Tot,C06_750_849_REA,C06_750_849_ST_HA,C06_750_849_Pe_no_sa_ho,C06_750_849_H_co_op_c_ch_gr,C06_750_849_Oth_lan_typ,C06_750_849_LLT_NS,C06_750_849_Tot,C06_850_950_REA,C06_850_949_ST_HA,C06_850_949_Pe_no_sa_ho,C06_850_949_H_co_op_c_ch_gr,C06_850_949_Oth_lan_typ,C06_850_949_LLT_NS,C06_850_949_Tot,C06_950_over_REA,C06_950_over_ST_HA,C06_950over_Pe_no_sa_ho,C06_950ov_H_co_op_c_ch_gr,C06_950over_Oth_lan_typ,C06_950over_LLT_NS,C06_950_over_Tot,C06_R_NS_REA,C06_R_NS_ST_HA,C06_R_NS_Pe_no_sa_ho,C06_R_NS_H_co_op_c_ch_gr,C06_R_NS_Oth_lan_typ,C06_R_NS_Land_typ_ns,C06_Rent_not_statd_Tot,C06_Tot_REA,C06_Tot_ST_HA,C06_T_Pe_no_sa_ho,C06_Tot_Ho_co_op_co_ch_gr,C06_Tot_Oth_lan_typ,C06_Tot_LLT_NS,C06_T_T,C11_0_74_REA,C11_0_74_ST_HA,C11_0_74_Per_no_sa_ho,C11_0_74_Ho_co_op_c_c_g,C11_0_74_Oth_land_typ,C11_0_74_LLT_NS,C11_0_74_Tot,C11_75_99_REA,C11_75_99_ST_HA,C11_75_99_Pe_no_sa_ho,C11_75_99_H_c_op_c_c_gr,C11_75_99_Oth_lan_typ,C11_75_99_Lan_type_ns,C11_75_99_Tot,C11_100_149_REA,C11_100_149_ST_HA,C11_100_149_Pe_no_sa_ho,C11_100_149_H_c_o_c_c_g,C11_100_149_Ot_lan_ty,C11_100_149_Lan_typ_ns,C11_100_149_Tot,C11_150_199_REA,C11_150_199_ST_HA,C11_150_199_Pe_no_sa_ho,C11_150_199_H_c_o_c_c_g,C11_150_199_Ot_lan_ty,C11_150_199_Lan_ty_ns,C11_150_199_Tot,C11_200_224_REA,C11_200_224_ST_HA,C11_200_224_Pe_no_sa_ho,C11_200_224_H_c_o_c_c_g,C11_200_224_Ot_lan_ty,C11_200_224_Lan_ty_ns,C11_200_224_Tot,C11_225_274_REA,C11_225_274_ST_HA,C11_225_274_Pe_no_sa_ho,C11_225_274_H_c_o_c_c_g,C11_225_274_Ot_la_typ,C11_225_274_Lan_ty_ns,C11_225_274_Tot,C11_275_349_REA,C11_275_349_ST_HA,C11_275_349_Pe_no_sa_ho,C11_275_349_H_c_o_c_c_g,C11_275_349_Ot_lan_ty,C11_275_349_Lan_ty_ns,C11_275_349_Tot,C11_350_449_REA,C11_350_449_ST_HA,C11_350_449_Pe_no_sa_ho,C11_350_449_H_c_o_c_c_g,C11_350_449_Ot_lan_ty,C11_350_449_Lan_ty_ns,C11_350_449_Tot,C11_450_549_REA,C11_450_549_ST_HA,C11_450_549_Pe_no_sa_ho,C11_450_549_H_c_o_c_c_g,C11_450_549_Oth_lan_typ,C11_450_549_Lan_ty_ns,C11_450_549_Tot,C11_550_649_REA,C11_550_649_ST_HA,C11_550_649_Pe_no_sa_ho,C11_550_649_H_co_op_c_ch_gr,C11_550_649_Oth_lan_typ,C11_550_649_LLT_NS,C11_550_649_Tot,C11_650_749_REA,C11_650_749_ST_HA,C11_650_749_Pe_no_sa_ho,C11_650_749_H_co_op_c_ch_gr,C11_650_749_Oth_lan_typ,C11_650_749_LLT_NS,C11_650_749_Tot,C11_750_849_REA,C11_750_849_ST_HA,C11_750_849_Pe_no_sa_ho,C11_750_849_H_co_op_c_ch_gr,C11_750_849_Oth_lan_typ,C11_750_849_LLT_NS,C11_750_849_Tot,C11_850_950_REA,C11_850_949_ST_HA,C11_850_949_Pe_no_sa_ho,C11_850_949_H_co_op_c_ch_gr
LGA17650,3,7,39,12,37,36,137,9,3,12,7,3,0,31,70,10,54,5,10,3,151,31,0,25,0,5,0,63,9,0,10,0,0,0,15,8,0,0,0,0,0,13,5,0,0,0,0,0,8,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,8,0,13,4,27,131,26,151,24,69,41,444,0,0,44,0,32,25,101,0,5,10,0,3,0,15,28,3,43,4,10,0,89,51,3,39,0,11,3,106,24,3,13,0,3,0,45,36,0,10,0,0,0,47,16,0,11,0,0,0,29,12,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA17750,22,414,121,15,77,119,753,60,237,47,28,20,5,387,793,402,291,28,177,21,1703,836,145,310,11,149,5,1466,555,13,211,3,16,0,793,660,3,125,0,15,0,803,267,0,63,0,8,0,337,61,0,16,0,6,0,87,4,0,3,0,0,0,7,0,4,0,0,0,0,5,0,3,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,11,17,7,0,0,0,44,41,54,60,3,32,16,203,3303,1292,1252,87,497,171,6596,17,145,108,17,56,97,437,7,284,28,15,9,5,345,221,315,122,33,20,6,717,629,226,228,25,96,13,1202,331,86,188,3,179,3,785,865,38,270,5,79,5,1262,1023,14,247,0,51,9,1337,508,3,90,0,21,5,623,105,0,18,0,10,0,133,10,3,11,0,3,0,28,6,0,3,0,0,0,14,0,0,0,0,0,0,3,3,0,0,0
LGA17850,0,11,34,0,31,44,127,6,6,17,0,4,0,30,25,13,47,3,12,3,100,4,0,11,0,0,0,10,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,3,23,35,26,121,5,61,47,302,0,0,27,0,40,41,110,3,7,4,0,0,3,17,15,16,40,0,4,4,86,25,4,23,0,4,3,61,10,0,12,0,0,0,22,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA17900,4,37,83,36,194,130,486,3,28,22,40,22,3,113,32,61,84,24,14,0,213,45,0,47,3,8,3,107,3,0,14,0,3,0,17,3,3,4,0,0,0,5,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,4,11,23,13,30,4,84,98,144,270,123,276,140,1053,3,30,63,11,152,98,349,3,16,17,24,13,3,76,20,93,48,63,27,8,254,39,28,37,22,16,0,142,12,3,11,3,6,0,29,8,0,6,0,5,0,18,0,0,0,0,0,0,0,0,0,3,0,4,0,9,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA17950,0,5,16,0,57,39,122,0,12,19,20,10,0,65,9,22,69,4,16,4,121,7,0,16,0,0,0,18,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,12,4,15,12,49,123,25,100,42,346,0,7,16,0,45,41,109,0,5,11,12,7,0,42,11,33,60,14,18,0,139,11,4,28,0,3,0,47,0,0,0,0,4,0,10,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA18020,5,26,92,11,76,89,297,29,27,50,11,24,5,141,104,38,154,7,47,5,358,35,0,24,0,3,0,62,0,0,10,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,6,4,3,23,0,20,3,54,191,104,350,32,172,107,948,0,9,95,9,64,63,242,9,18,26,0,3,0,60,57,42,145,12,32,6,284,106,19,83,3,17,0,228,11,3,12,0,0,0,25,6,0,7,0,0,0,16,3,0,0,0,0,0,4,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA18050,17,209,115,40,13,167,557,8,41,9,22,0,0,74,28,50,67,19,3,5,171,148,20,98,4,25,4,293,284,13,93,3,6,0,393,747,9,235,7,14,5,1018,1768,13,457,3,21,8,2269,2017,0,565,3,22,8,2611,941,0,291,0,5,10,1252,489,3,173,0,7,3,676,232,0,92,0,0,0,325,124,0,45,0,3,0,178,64,0,33,0,0,0,100,137,11,76,0,3,3,222,133,30,86,7,18,15,293,7132,387,2426,112,137,233,10433,22,69,138,12,7,108,361,7,184,3,12,0,0,209,34,67,33,24,0,3,160,33,41,41,13,5,0,127,51,5,53,5,9,0,125,201,14,89,6,9,3,318,591,13,210,3,23,13,855,1617,7,404,8,15,10,2071,1986,3,471,3,14,6,2492,1425,3,341,3,16,0,1792,869,3,242,0,14,4,1134,519,4,178,0,3,3,707,299,0,92,5
LGA18100,5,16,38,19,14,27,115,9,10,16,0,0,0,38,36,3,27,5,11,0,79,8,0,12,0,0,3,27,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,0,3,0,13,62,30,110,24,29,32,285,0,0,40,12,14,16,86,8,9,9,4,3,0,36,37,7,44,5,8,3,102,29,0,28,0,6,0,59,3,0,8,0,0,0,9,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA18200,8,9,54,10,65,50,186,13,10,19,8,10,0,67,79,23,55,36,28,5,226,52,0,35,0,15,0,104,12,0,7,0,8,0,33,3,0,0,0,0,0,6,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,5,0,9,3,13,0,31,168,49,189,62,146,57,663,0,10,40,5,53,34,143,0,3,8,3,5,0,27,56,13,55,14,21,0,157,77,13,44,44,16,3,201,27,4,13,0,0,0,45,28,0,13,0,0,0,45,9,0,3,0,0,0,16,4,0,3,0,4,0,15,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA18230,22,273,142,73,62,124,696,115,168,54,34,16,3,385,668,250,204,40,44,15,1214,956,97,238,5,28,8,1332,355,4,80,3,4,0,457,241,0,40,0,4,4,294,112,0,14,0,3,0,123,24,0,14,0,0,3,37,0,0,0,0,3,0,3,4,0,0,0,0,0,3,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,22,8,3,0,0,36,30,51,45,10,28,7,169,2527,868,828,179,193,164,4758,7,90,108,20,60,102,389,17,225,22,35,10,3,315,390,307,148,55,41,5,946,696,116,194,33,30,13,1078,408,34,145,5,17,4,617,645,18,197,3,12,3,880,401,16,82,0,11,0,507,177,0,23,3,3,0,212,8,0,8,0,0,0,19,3,0,3,0,0,0,8,0,0,0,0,0,0,3,0,3,0,0,0,0,9,0,0,0,0
LGA18250,25,165,138,17,16,109,469,7,44,14,23,3,0,93,18,72,37,17,3,4,149,64,22,58,18,29,0,191,47,3,45,11,4,0,108,343,17,117,4,0,3,485,1720,12,257,0,15,8,2022,1932,9,280,0,11,3,2243,922,0,177,3,9,0,1114,388,3,75,0,9,4,475,196,0,53,0,0,0,251,110,0,23,0,0,0,140,55,0,11,0,3,0,72,112,3,26,0,3,0,149,103,28,62,7,12,11,227,6055,374,1368,101,125,157,8180,27,49,148,7,18,98,345,3,146,3,13,0,0,164,18,66,25,26,3,3,141,22,31,40,18,9,3,120,25,19,34,8,10,0,88,58,14,56,4,8,0,141,198,17,94,3,6,0,326,1280,18,230,8,12,3,1550,2047,4,290,4,11,8,2363,1003,4,180,0,9,6,1201,647,4,111,0,7,3,773,380,0,67,0,8,0,458,204,0,32,0
LGA18350,14,122,88,30,52,109,408,9,60,20,15,9,7,114,153,83,103,27,28,8,411,470,73,154,13,27,6,749,389,21,95,0,8,0,513,437,7,82,0,4,0,535,296,0,54,0,5,0,357,111,0,26,0,3,0,135,24,0,6,0,0,0,35,3,0,0,0,0,0,5,9,0,0,0,0,0,12,0,0,4,0,0,0,6,0,0,0,0,0,0,0,6,13,0,7,0,0,20,30,22,34,4,26,7,112,1945,400,657,110,163,140,3414,7,14,102,11,44,104,284,0,14,9,10,3,0,37,45,100,57,43,25,4,270,155,99,108,37,28,9,437,135,32,84,9,19,0,277,356,67,130,19,10,6,583,497,40,149,12,20,4,717,461,3,78,4,6,0,546,157,3,32,0,0,0,186,63,3,8,0,3,0,72,14,0,0,0,0,0,18,6,0,3,0,0,0,11,9,0,0,0
LGA18400,3,35,65,23,37,98,265,3,23,5,4,11,0,40,41,31,70,17,44,0,207,236,15,125,4,16,0,396,252,21,78,0,13,0,366,335,13,65,3,5,3,415,101,0,35,0,0,0,134,62,0,17,0,4,0,88,16,0,9,0,0,0,26,4,3,0,0,0,0,9,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,8,25,11,28,4,7,5,73,1079,143,491,53,152,113,2039,5,8,82,24,39,81,242,0,13,7,3,4,0,25,8,33,42,9,26,0,118,71,22,60,19,14,0,185,76,6,67,9,12,0,173,242,18,94,3,15,0,368,378,18,90,4,12,4,501,266,4,67,0,8,0,350,105,0,21,0,3,0,129,41,0,14,0,0,0,51,12,0,3,0,5,0,18,7,0,4,0,3,0,22,0,0,0,0
LGA18450,62,1914,262,112,40,276,2660,85,960,97,53,42,23,1267,1221,1320,580,91,104,45,3369,2182,578,806,32,104,33,3735,1355,314,571,18,53,20,2331,2248,211,627,15,45,15,3164,1501,36,359,3,20,10,1927,510,7,115,4,10,0,643,109,9,41,0,0,0,166,34,14,12,0,3,3,71,15,6,3,0,0,3,25,3,9,5,0,0,0,20,0,3,0,0,0,0,5,26,117,9,3,4,3,160,112,312,140,45,42,33,683,9463,5809,3638,381,468,467,20226,36,642,257,46,39,212,1237,34,1766,42,39,16,17,1917,296,1185,261,88,100,15,1943,1030,802,533,62,78,23,2530,827,299,407,31,54,7,1631,1811,426,616,30,74,18,2970,2964,275,827,18,71,20,4175,2316,34,537,10,22,9,2933,829,7,178,0,10,8,1036,281,9,60,0,3,0,358,69,6,20,0,4,0,101,22,22,25,3,4,4,80,13,4,3,0
LGA18500,23,34,124,30,18,148,380,5,6,7,5,0,0,28,27,13,39,8,3,5,85,181,9,75,0,5,0,274,158,0,90,3,7,3,255,390,0,114,0,12,4,524,958,0,260,0,6,8,1233,1177,3,358,0,9,3,1550,736,0,198,0,6,3,947,454,0,131,0,0,0,593,259,0,111,0,3,3,375,188,0,76,0,0,3,259,125,0,55,0,0,3,183,318,0,165,0,0,0,490,107,3,78,11,10,11,225,5095,75,1883,59,88,190,7394,16,13,130,22,19,126,324,3,28,0,8,0,0,39,23,16,26,9,3,0,72,28,6,28,0,4,0,66,46,0,45,0,8,0,98,152,3,61,4,11,3,233,382,3,118,0,5,4,508,860,3,233,3,12,4,1107,1062,0,245,0,9,9,1330,873,0,253,0,4,3,1139,520,0,140,0,4,3,661,432,0,115,0,3,3,549,261,0,72,0
LGA18710,3,27,59,27,47,60,212,4,8,15,6,12,0,47,57,33,61,3,22,0,175,81,19,63,0,4,0,165,62,4,27,0,3,0,103,55,0,35,0,0,0,94,28,0,23,0,3,0,58,22,0,15,0,0,0,45,9,0,7,0,3,0,18,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,4,9,17,3,19,5,52,340,104,324,40,106,63,974,0,9,57,18,27,39,158,0,3,3,0,3,0,10,8,22,29,7,13,0,83,25,9,51,4,10,0,108,35,9,29,0,6,0,84,62,15,51,0,9,0,131,116,0,56,0,4,0,180,50,0,59,0,15,0,123,26,0,25,0,5,0,57,12,0,5,0,0,0,13,5,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
LGA19399,0,0,17,0,41,27,85,0,0,3,0,0,0,10,0,0,5,0,0,0,5,0,0,9,0,0,0,14,0,0,12,0,3,0,10,0,0,4,0,0,0,4,0,0,8,0,0,0,8,0,0,3,0,0,0,3,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,15,0,6,60,3,65,27,163,0,4,4,0,34,16,64,0,0,0,0,5,0,8,0,3,5,5,9,0,20,0,0,7,0,0,0,9,0,0,6,0,3,0,9,0,0,0,0,0,0,3,0,0,7,0,0,0,7,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA19499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA19799,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA20110,0,45,56,4,22,54,183,12,17,41,0,8,0,73,120,31,153,0,15,3,320,194,8,79,0,4,0,288,53,0,7,0,7,0,64,25,0,7,0,0,0,31,9,0,3,0,4,0,21,3,0,3,0,3,0,10,0,0,5,0,3,0,9,0,0,3,0,0,0,3,3,0,3,0,0,0,10,0,0,5,0,5,0,9,0,0,0,0,0,0,6,37,0,21,0,14,0,79,15,3,32,0,21,0,68,468,102,421,10,116,59,1175,0,10,64,3,12,54,143,4,29,29,0,3,0,69,37,24,100,0,8,3,177,165,7,124,3,10,0,314,98,4,41,0,6,0,143,97,3,23,0,9,0,130,46,0,12,0,6,0,65,11,0,3,0,7,0,21,3,0,0,0,0,0,10,0,0,3,0,6,0,12,0,0,3,0,0,0,4,3,0,4,0,0,0,7,0,0,0,0
LGA20260,0,59,76,3,27,55,229,15,30,31,5,7,0,96,162,55,115,0,13,3,350,66,6,31,0,4,3,104,16,0,4,0,0,0,18,5,0,3,0,0,0,8,3,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,17,16,0,8,0,44,274,170,284,16,67,64,870,0,17,48,3,18,42,129,5,45,11,4,0,0,73,78,25,77,3,16,0,198,168,35,79,0,14,0,291,56,4,24,0,0,0,84,60,6,14,0,0,0,79,28,0,11,0,3,0,47,11,0,3,0,3,0,18,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA20570,26,501,151,62,46,129,917,227,317,88,34,8,10,689,965,386,497,59,59,15,1975,2065,195,593,41,43,16,2946,685,23,147,5,12,8,876,602,12,102,12,9,3,737,209,4,49,0,8,0,277,31,0,14,0,3,0,48,6,0,3,0,0,0,14,0,4,3,0,0,0,7,0,0,7,0,0,0,10,0,0,0,0,0,0,8,0,0,0,0,0,0,3,11,31,11,3,3,4,63,65,97,57,16,18,17,274,4897,1571,1725,225,219,205,8844,21,135,141,31,55,104,490,32,452,44,25,9,4,573,557,442,313,87,55,9,1451,1200,353,432,72,58,17,2140,948,66,347,25,30,0,1417,1921,29,355,9,29,10,2356,1093,10,166,8,14,5,1298,347,6,59,3,4,3,424,33,5,19,0,5,0,67,13,0,13,0,3,0,31,0,0,4,0,0,0,8,5,3,0,0,0,0,9,0,0,0,0
LGA20660,29,529,161,51,21,173,958,13,288,45,35,4,0,384,118,369,197,30,95,17,821,1053,188,427,11,137,10,1825,1101,113,322,10,14,6,1566,1598,49,261,9,6,0,1931,784,11,131,0,12,3,941,251,0,52,0,5,0,306,53,3,25,0,3,0,87,18,3,4,0,0,0,23,12,0,3,0,0,0,17,10,0,3,0,0,0,13,9,0,3,0,0,0,8,31,22,6,0,0,3,69,92,125,73,28,20,19,360,5167,1709,1718,173,321,236,9322,23,163,178,18,14,127,517,0,455,19,45,12,4,549,29,353,120,50,14,13,581,89,224,167,48,41,0,569,154,93,158,14,81,3,494,765,144,262,27,54,3,1259,2457,123,453,11,33,7,3087,1822,24,260,4,21,10,2137,445,4,88,0,12,0,545,109,4,39,0,0,0,153,48,0,11,0,0,0,63,19,5,5,0,0,0,29,8,3,3,0
LGA20740,3,122,80,9,29,103,346,11,46,41,7,22,4,132,255,37,233,8,28,6,574,616,6,206,4,20,0,860,134,0,42,0,0,0,173,66,0,10,0,3,0,83,18,0,4,0,0,0,25,4,0,3,0,0,0,8,3,0,5,0,0,0,4,0,3,0,0,0,0,3,0,0,3,0,0,0,3,0,0,3,0,0,0,4,0,0,0,0,0,0,0,4,4,10,0,3,0,19,20,15,42,0,18,5,101,1136,234,684,37,125,121,2336,4,28,94,7,44,82,262,0,103,20,8,8,3,141,40,38,107,14,27,0,235,240,31,170,9,27,3,485,251,6,128,6,18,0,407,463,5,137,4,16,3,624,395,0,76,0,12,0,490,328,0,38,0,8,0,378,136,0,18,0,8,3,163,35,0,3,0,0,0,36,22,0,3,0,4,0,31,5,0,0,0,0,0,10,0,0,3,0
LGA20830,8,115,166,10,45,120,467,28,71,46,11,18,0,180,284,79,268,8,57,0,695,496,16,187,5,21,8,736,145,0,58,0,3,0,206,90,0,30,0,5,0,124,43,0,9,0,4,0,54,4,0,0,0,0,0,4,0,0,11,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,3,3,10,9,0,0,0,20,17,20,53,5,11,5,118,1122,318,843,38,167,137,2622,3,42,136,3,37,95,306,3,101,26,13,11,5,157,93,105,163,15,51,3,436,268,57,204,5,41,7,583,242,22,141,0,9,0,418,530,12,124,0,11,0,680,379,0,69,0,3,0,451,61,0,13,0,0,0,69,3,0,4,0,0,0,8,0,3,0,0,0,0,8,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0
LGA20910,18,362,143,42,22,136,724,6,152,25,40,14,9,249,62,224,119,23,7,4,445,308,50,176,4,10,4,557,317,34,141,0,8,3,510,704,15,205,0,3,5,935,903,8,222,0,14,0,1142,606,0,134,3,4,6,755,342,3,71,0,3,0,426,199,0,40,0,3,0,244,132,4,24,0,3,0,161,90,0,19,0,0,0,111,48,0,15,0,0,0,59,116,9,58,0,6,3,189,87,63,49,11,22,13,239,3940,925,1449,124,114,188,6739,17,92,155,9,20,137,427,0,316,17,9,3,3,352,18,194,71,58,12,9,360,39,105,73,10,12,6,248,64,26,70,0,4,0,157,209,25,111,0,4,0,362,700,47,212,4,13,3,976,1188,8,262,3,6,3,1474,743,4,150,0,5,4,907,461,0,97,0,3,0,564,289,0,64,0,0,0,355,237,0,38,0,0,0,276,155,0,24,0
