LGA_NAME16	Year	CountryOfBirth	Sex	persons
Cue (S)	2006	MLT	M	0
Cue (S)	2006	MYS	F	0
Cue (S)	2006	MYS	M	0
Cue (S)	2006	NLD	F	0
Cue (S)	2006	NLD	M	0
Cue (S)	2006	NZL	F	7
Cue (S)	2006	NZL	M	3
Cue (S)	2006	PAK	F	0
Cue (S)	2006	PAK	M	0
Cue (S)	2006	PHL	F	0
Cue (S)	2006	PHL	M	0
Cue (S)	2006	POL	F	0
Cue (S)	2006	POL	M	0
Cue (S)	2006	SGP	F	0
Cue (S)	2006	SGP	M	0
Cue (S)	2006	THA	F	0
Cue (S)	2006	THA	M	0
Cue (S)	2006	TUR	F	0
Cue (S)	2006	TUR	M	0
Cue (S)	2006	USA	F	0
Cue (S)	2006	USA	M	0
Cue (S)	2006	VNM	F	0
Cue (S)	2006	VNM	M	0
Cue (S)	2006	ZAF	F	0
Cue (S)	2006	ZAF	M	0
Cue (S)	2006	ZWE	F	0
Cue (S)	2006	ZWE	M	3
Cue (S)	2011		F	20
Cue (S)	2011		M	36
Cue (S)	2011	AUS	F	83
Cue (S)	2011	AUS	M	104
Cue (S)	2011	CAN	F	0
Cue (S)	2011	CAN	M	0
Cue (S)	2011	CHN	F	0
Cue (S)	2011	CHN	M	0
Cue (S)	2011	DEU	F	0
Cue (S)	2011	DEU	M	3
Cue (S)	2011	EGY	F	0
Cue (S)	2011	EGY	M	0
Cue (S)	2011	FJI	F	0
Cue (S)	2011	FJI	M	0
Cue (S)	2011	GBR	F	6
Cue (S)	2011	GBR	M	10
Cue (S)	2011	GRC	F	0
Cue (S)	2011	GRC	M	0
Cue (S)	2011	HKG	F	0
Cue (S)	2011	HKG	M	0
Cue (S)	2011	HRV	F	0
Cue (S)	2011	HRV	M	0
Cue (S)	2011	IDN	F	0
Cue (S)	2011	IDN	M	0
Cue (S)	2011	IND	F	0
Cue (S)	2011	IND	M	0
Cue (S)	2011	IRL	F	0
Cue (S)	2011	IRL	M	0
Cue (S)	2011	IRN	F	0
Cue (S)	2011	IRN	M	0
Cue (S)	2011	IRQ	F	0
Cue (S)	2011	IRQ	M	0
Cue (S)	2011	ITA	F	0
Cue (S)	2011	ITA	M	0
Cue (S)	2011	JPN	F	0
Cue (S)	2011	JPN	M	0
Cue (S)	2011	KOR	F	0
Cue (S)	2011	KOR	M	0
Cue (S)	2011	LBN	F	0
Cue (S)	2011	LBN	M	0
Cue (S)	2011	LKA	F	0
Cue (S)	2011	LKA	M	0
Cue (S)	2011	MKD	F	0
Cue (S)	2011	MKD	M	0
Cue (S)	2011	MLT	F	0
Cue (S)	2011	MLT	M	0
Cue (S)	2011	MYS	F	0
Cue (S)	2011	MYS	M	0
Cue (S)	2011	NLD	F	0
Cue (S)	2011	NLD	M	0
Cue (S)	2011	NZL	F	10
Cue (S)	2011	NZL	M	7
Cue (S)	2011	PAK	F	0
Cue (S)	2011	PAK	M	0
Cue (S)	2011	PHL	F	0
Cue (S)	2011	PHL	M	4
Cue (S)	2011	POL	F	0
Cue (S)	2011	POL	M	0
Cue (S)	2011	SGP	F	0
Cue (S)	2011	SGP	M	0
Cue (S)	2011	THA	F	0
Cue (S)	2011	THA	M	0
Cue (S)	2011	TUR	F	0
Cue (S)	2011	TUR	M	0
Cue (S)	2011	USA	F	0
Cue (S)	2011	USA	M	0
Cue (S)	2011	VNM	F	0
Cue (S)	2011	VNM	M	0
Cue (S)	2011	ZAF	F	0
Cue (S)	2011	ZAF	M	0
Cue (S)	2011	ZWE	F	0
Cue (S)	2011	ZWE	M	0
Cue (S)	2016		F	20
Cue (S)	2016		M	34
Cue (S)	2016	AUS	F	53
Cue (S)	2016	AUS	M	59
Cue (S)	2016	CAN	F	0
Cue (S)	2016	CAN	M	0
Cue (S)	2016	CHN	F	0
Cue (S)	2016	CHN	M	0
Cue (S)	2016	DEU	F	0
Cue (S)	2016	DEU	M	0
Cue (S)	2016	EGY	F	0
Cue (S)	2016	EGY	M	0
Cue (S)	2016	FJI	F	0
Cue (S)	2016	FJI	M	0
Cue (S)	2016	GBR	F	0
Cue (S)	2016	GBR	M	6
Cue (S)	2016	GRC	F	0
Cue (S)	2016	GRC	M	0
Cue (S)	2016	HKG	F	0
Cue (S)	2016	HKG	M	0
Cue (S)	2016	HRV	F	0
Cue (S)	2016	HRV	M	0
Cue (S)	2016	IDN	F	0
Cue (S)	2016	IDN	M	0
Cue (S)	2016	IND	F	0
Cue (S)	2016	IND	M	0
Cue (S)	2016	IRL	F	0
Cue (S)	2016	IRL	M	0
Cue (S)	2016	IRN	F	0
Cue (S)	2016	IRN	M	0
Cue (S)	2016	IRQ	F	0
Cue (S)	2016	IRQ	M	0
Cue (S)	2016	ITA	F	0
Cue (S)	2016	ITA	M	0
Cue (S)	2016	JPN	F	0
Cue (S)	2016	JPN	M	0
Cue (S)	2016	KOR	F	0
Cue (S)	2016	KOR	M	0
Cue (S)	2016	LBN	F	0
Cue (S)	2016	LBN	M	0
Cue (S)	2016	LKA	F	0
Cue (S)	2016	LKA	M	0
Cue (S)	2016	MKD	F	0
Cue (S)	2016	MKD	M	0
Cue (S)	2016	MLT	F	0
Cue (S)	2016	MLT	M	0
Cue (S)	2016	MYS	F	0
Cue (S)	2016	MYS	M	0
Cue (S)	2016	NLD	F	0
Cue (S)	2016	NLD	M	0
Cue (S)	2016	NZL	F	4
Cue (S)	2016	NZL	M	0
Cue (S)	2016	PAK	F	0
Cue (S)	2016	PAK	M	0
Cue (S)	2016	PHL	F	0
Cue (S)	2016	PHL	M	0
Cue (S)	2016	POL	F	0
Cue (S)	2016	POL	M	0
Cue (S)	2016	SGP	F	0
Cue (S)	2016	SGP	M	0
Cue (S)	2016	THA	F	0
Cue (S)	2016	THA	M	0
Cue (S)	2016	TUR	F	0
Cue (S)	2016	TUR	M	0
Cue (S)	2016	USA	F	0
Cue (S)	2016	USA	M	0
Cue (S)	2016	VNM	F	0
Cue (S)	2016	VNM	M	0
Cue (S)	2016	ZAF	F	0
Cue (S)	2016	ZAF	M	3
Cue (S)	2016	ZWE	F	0
Cue (S)	2016	ZWE	M	3
Cunderdin (S)	2006		F	50
Cunderdin (S)	2006		M	49
Cunderdin (S)	2006	AUS	F	461
Cunderdin (S)	2006	AUS	M	568
Cunderdin (S)	2006	CAN	F	0
Cunderdin (S)	2006	CAN	M	0
Cunderdin (S)	2006	CHN	F	0
Cunderdin (S)	2006	CHN	M	0
Cunderdin (S)	2006	DEU	F	5
Cunderdin (S)	2006	DEU	M	0
Cunderdin (S)	2006	EGY	F	0
Cunderdin (S)	2006	EGY	M	0
Cunderdin (S)	2006	FJI	F	0
Cunderdin (S)	2006	FJI	M	0
Cunderdin (S)	2006	GBR	F	35
Cunderdin (S)	2006	GBR	M	34
Cunderdin (S)	2006	GRC	F	0
Cunderdin (S)	2006	GRC	M	0
Cunderdin (S)	2006	HKG	F	0
Cunderdin (S)	2006	HKG	M	0
Cunderdin (S)	2006	HRV	F	0
Cunderdin (S)	2006	HRV	M	0
Cunderdin (S)	2006	IDN	F	0
Cunderdin (S)	2006	IDN	M	0
Cunderdin (S)	2006	IND	F	3
Cunderdin (S)	2006	IND	M	0
Cunderdin (S)	2006	IRL	F	0
Cunderdin (S)	2006	IRL	M	0
Cunderdin (S)	2006	IRN	F	0
Cunderdin (S)	2006	IRN	M	0
Cunderdin (S)	2006	IRQ	F	0
Cunderdin (S)	2006	IRQ	M	0
Cunderdin (S)	2006	ITA	F	0
Cunderdin (S)	2006	ITA	M	0
Cunderdin (S)	2006	JPN	F	0
Cunderdin (S)	2006	JPN	M	0
Cunderdin (S)	2006	KOR	F	0
Cunderdin (S)	2006	KOR	M	0
Cunderdin (S)	2006	LBN	F	0
Cunderdin (S)	2006	LBN	M	0
Cunderdin (S)	2006	LKA	F	0
Cunderdin (S)	2006	LKA	M	0
Cunderdin (S)	2006	MKD	F	0
Cunderdin (S)	2006	MKD	M	0
Cunderdin (S)	2006	MLT	F	0
Cunderdin (S)	2006	MLT	M	0
Cunderdin (S)	2006	MYS	F	0
Cunderdin (S)	2006	MYS	M	0
Cunderdin (S)	2006	NLD	F	5
Cunderdin (S)	2006	NLD	M	3
Cunderdin (S)	2006	NZL	F	11
Cunderdin (S)	2006	NZL	M	5
Cunderdin (S)	2006	PAK	F	0
Cunderdin (S)	2006	PAK	M	0
Cunderdin (S)	2006	PHL	F	0
Cunderdin (S)	2006	PHL	M	0
Cunderdin (S)	2006	POL	F	0
Cunderdin (S)	2006	POL	M	0
Cunderdin (S)	2006	SGP	F	0
Cunderdin (S)	2006	SGP	M	0
Cunderdin (S)	2006	THA	F	0
Cunderdin (S)	2006	THA	M	0
Cunderdin (S)	2006	TUR	F	0
Cunderdin (S)	2006	TUR	M	0
Cunderdin (S)	2006	USA	F	3
Cunderdin (S)	2006	USA	M	0
Cunderdin (S)	2006	VNM	F	0
Cunderdin (S)	2006	VNM	M	0
Cunderdin (S)	2006	ZAF	F	7
Cunderdin (S)	2006	ZAF	M	0
Cunderdin (S)	2006	ZWE	F	0
Cunderdin (S)	2006	ZWE	M	0
Cunderdin (S)	2011		F	40
Cunderdin (S)	2011		M	49
Cunderdin (S)	2011	AUS	F	473
Cunderdin (S)	2011	AUS	M	567
Cunderdin (S)	2011	CAN	F	0
Cunderdin (S)	2011	CAN	M	0
Cunderdin (S)	2011	CHN	F	0
Cunderdin (S)	2011	CHN	M	0
Cunderdin (S)	2011	DEU	F	4
Cunderdin (S)	2011	DEU	M	0
Cunderdin (S)	2011	EGY	F	0
Cunderdin (S)	2011	EGY	M	0
Cunderdin (S)	2011	FJI	F	0
Cunderdin (S)	2011	FJI	M	0
Cunderdin (S)	2011	GBR	F	45
Cunderdin (S)	2011	GBR	M	37
Cunderdin (S)	2011	GRC	F	0
Cunderdin (S)	2011	GRC	M	0
Cunderdin (S)	2011	HKG	F	0
Cunderdin (S)	2011	HKG	M	0
Cunderdin (S)	2011	HRV	F	0
Cunderdin (S)	2011	HRV	M	0
Cunderdin (S)	2011	IDN	F	0
Cunderdin (S)	2011	IDN	M	0
Cunderdin (S)	2011	IND	F	0
Cunderdin (S)	2011	IND	M	0
Cunderdin (S)	2011	IRL	F	0
Cunderdin (S)	2011	IRL	M	0
Cunderdin (S)	2011	IRN	F	0
Cunderdin (S)	2011	IRN	M	0
Cunderdin (S)	2011	IRQ	F	0
Cunderdin (S)	2011	IRQ	M	0
Cunderdin (S)	2011	ITA	F	0
Cunderdin (S)	2011	ITA	M	0
Cunderdin (S)	2011	JPN	F	0
Cunderdin (S)	2011	JPN	M	0
Cunderdin (S)	2011	KOR	F	0
Cunderdin (S)	2011	KOR	M	0
Cunderdin (S)	2011	LBN	F	0
Cunderdin (S)	2011	LBN	M	0
Cunderdin (S)	2011	LKA	F	0
Cunderdin (S)	2011	LKA	M	0
Cunderdin (S)	2011	MKD	F	0
Cunderdin (S)	2011	MKD	M	0
Cunderdin (S)	2011	MLT	F	0
Cunderdin (S)	2011	MLT	M	0
Cunderdin (S)	2011	MYS	F	0
Cunderdin (S)	2011	MYS	M	0
Cunderdin (S)	2011	NLD	F	3
Cunderdin (S)	2011	NLD	M	0
Cunderdin (S)	2011	NZL	F	17
Cunderdin (S)	2011	NZL	M	13
Cunderdin (S)	2011	PAK	F	0
Cunderdin (S)	2011	PAK	M	0
Cunderdin (S)	2011	PHL	F	20
Cunderdin (S)	2011	PHL	M	26
Cunderdin (S)	2011	POL	F	0
Cunderdin (S)	2011	POL	M	0
Cunderdin (S)	2011	SGP	F	0
Cunderdin (S)	2011	SGP	M	0
Cunderdin (S)	2011	THA	F	0
Cunderdin (S)	2011	THA	M	0
Cunderdin (S)	2011	TUR	F	0
Cunderdin (S)	2011	TUR	M	0
Cunderdin (S)	2011	USA	F	0
Cunderdin (S)	2011	USA	M	0
Cunderdin (S)	2011	VNM	F	0
Cunderdin (S)	2011	VNM	M	0
Cunderdin (S)	2011	ZAF	F	7
Cunderdin (S)	2011	ZAF	M	3
Cunderdin (S)	2011	ZWE	F	5
Cunderdin (S)	2011	ZWE	M	0
Cunderdin (S)	2016		F	65
Cunderdin (S)	2016		M	87
Cunderdin (S)	2016	AUS	F	458
Cunderdin (S)	2016	AUS	M	609
Cunderdin (S)	2016	CAN	F	3
Cunderdin (S)	2016	CAN	M	0
Cunderdin (S)	2016	CHN	F	0
Cunderdin (S)	2016	CHN	M	5
Cunderdin (S)	2016	DEU	F	4
Cunderdin (S)	2016	DEU	M	0
Cunderdin (S)	2016	EGY	F	0
Cunderdin (S)	2016	EGY	M	0
Cunderdin (S)	2016	FJI	F	0
Cunderdin (S)	2016	FJI	M	0
Cunderdin (S)	2016	GBR	F	32
Cunderdin (S)	2016	GBR	M	33
Cunderdin (S)	2016	GRC	F	0
Cunderdin (S)	2016	GRC	M	0
Cunderdin (S)	2016	HKG	F	0
Cunderdin (S)	2016	HKG	M	0
Cunderdin (S)	2016	HRV	F	0
Cunderdin (S)	2016	HRV	M	0
Cunderdin (S)	2016	IDN	F	0
Cunderdin (S)	2016	IDN	M	0
Cunderdin (S)	2016	IND	F	3
Cunderdin (S)	2016	IND	M	0
Cunderdin (S)	2016	IRL	F	4
Cunderdin (S)	2016	IRL	M	0
Cunderdin (S)	2016	IRN	F	0
Cunderdin (S)	2016	IRN	M	0
Cunderdin (S)	2016	IRQ	F	0
Cunderdin (S)	2016	IRQ	M	0
Cunderdin (S)	2016	ITA	F	0
Cunderdin (S)	2016	ITA	M	0
Cunderdin (S)	2016	JPN	F	0
Cunderdin (S)	2016	JPN	M	0
Cunderdin (S)	2016	KOR	F	0
Cunderdin (S)	2016	KOR	M	0
Cunderdin (S)	2016	LBN	F	0
Cunderdin (S)	2016	LBN	M	0
Cunderdin (S)	2016	LKA	F	0
Cunderdin (S)	2016	LKA	M	0
Cunderdin (S)	2016	MKD	F	0
Cunderdin (S)	2016	MKD	M	0
Cunderdin (S)	2016	MLT	F	0
Cunderdin (S)	2016	MLT	M	0
Cunderdin (S)	2016	MYS	F	0
Cunderdin (S)	2016	MYS	M	0
Cunderdin (S)	2016	NLD	F	3
Cunderdin (S)	2016	NLD	M	0
Cunderdin (S)	2016	NZL	F	19
Cunderdin (S)	2016	NZL	M	18
Cunderdin (S)	2016	PAK	F	0
Cunderdin (S)	2016	PAK	M	0
Cunderdin (S)	2016	PHL	F	43
Cunderdin (S)	2016	PHL	M	44
Cunderdin (S)	2016	POL	F	0
Cunderdin (S)	2016	POL	M	0
Cunderdin (S)	2016	SGP	F	0
Cunderdin (S)	2016	SGP	M	0
Cunderdin (S)	2016	THA	F	0
Cunderdin (S)	2016	THA	M	0
Cunderdin (S)	2016	TUR	F	0
Cunderdin (S)	2016	TUR	M	0
Cunderdin (S)	2016	USA	F	0
Cunderdin (S)	2016	USA	M	0
Cunderdin (S)	2016	VNM	F	0
Cunderdin (S)	2016	VNM	M	0
Cunderdin (S)	2016	ZAF	F	14
Cunderdin (S)	2016	ZAF	M	7
Cunderdin (S)	2016	ZWE	F	0
Cunderdin (S)	2016	ZWE	M	0
Dalwallinu (S)	2006		F	28
Dalwallinu (S)	2006		M	56
Dalwallinu (S)	2006	AUS	F	551
Dalwallinu (S)	2006	AUS	M	612
Dalwallinu (S)	2006	CAN	F	0
Dalwallinu (S)	2006	CAN	M	0
Dalwallinu (S)	2006	CHN	F	0
Dalwallinu (S)	2006	CHN	M	0
Dalwallinu (S)	2006	DEU	F	4
Dalwallinu (S)	2006	DEU	M	0
Dalwallinu (S)	2006	EGY	F	0
Dalwallinu (S)	2006	EGY	M	0
Dalwallinu (S)	2006	FJI	F	0
Dalwallinu (S)	2006	FJI	M	0
Dalwallinu (S)	2006	GBR	F	13
Dalwallinu (S)	2006	GBR	M	18
Dalwallinu (S)	2006	GRC	F	0
Dalwallinu (S)	2006	GRC	M	0
Dalwallinu (S)	2006	HKG	F	0
Dalwallinu (S)	2006	HKG	M	0
Dalwallinu (S)	2006	HRV	F	0
Dalwallinu (S)	2006	HRV	M	0
Dalwallinu (S)	2006	IDN	F	0
Dalwallinu (S)	2006	IDN	M	0
Dalwallinu (S)	2006	IND	F	0
Dalwallinu (S)	2006	IND	M	0
Dalwallinu (S)	2006	IRL	F	0
Dalwallinu (S)	2006	IRL	M	3
Dalwallinu (S)	2006	IRN	F	0
Dalwallinu (S)	2006	IRN	M	0
Dalwallinu (S)	2006	IRQ	F	0
Dalwallinu (S)	2006	IRQ	M	0
Dalwallinu (S)	2006	ITA	F	0
Dalwallinu (S)	2006	ITA	M	0
Dalwallinu (S)	2006	JPN	F	0
Dalwallinu (S)	2006	JPN	M	0
Dalwallinu (S)	2006	KOR	F	0
Dalwallinu (S)	2006	KOR	M	0
Dalwallinu (S)	2006	LBN	F	0
Dalwallinu (S)	2006	LBN	M	0
Dalwallinu (S)	2006	LKA	F	0
Dalwallinu (S)	2006	LKA	M	0
Dalwallinu (S)	2006	MKD	F	0
Dalwallinu (S)	2006	MKD	M	0
Dalwallinu (S)	2006	MLT	F	0
Dalwallinu (S)	2006	MLT	M	0
Dalwallinu (S)	2006	MYS	F	0
Dalwallinu (S)	2006	MYS	M	0
Dalwallinu (S)	2006	NLD	F	0
Dalwallinu (S)	2006	NLD	M	0
Dalwallinu (S)	2006	NZL	F	13
Dalwallinu (S)	2006	NZL	M	17
Dalwallinu (S)	2006	PAK	F	0
Dalwallinu (S)	2006	PAK	M	0
Dalwallinu (S)	2006	PHL	F	0
Dalwallinu (S)	2006	PHL	M	0
Dalwallinu (S)	2006	POL	F	0
Dalwallinu (S)	2006	POL	M	0
Dalwallinu (S)	2006	SGP	F	0
Dalwallinu (S)	2006	SGP	M	0
Dalwallinu (S)	2006	THA	F	3
Dalwallinu (S)	2006	THA	M	0
Dalwallinu (S)	2006	TUR	F	0
Dalwallinu (S)	2006	TUR	M	0
Dalwallinu (S)	2006	USA	F	3
Dalwallinu (S)	2006	USA	M	0
Dalwallinu (S)	2006	VNM	F	0
Dalwallinu (S)	2006	VNM	M	0
Dalwallinu (S)	2006	ZAF	F	14
Dalwallinu (S)	2006	ZAF	M	11
Dalwallinu (S)	2006	ZWE	F	3
Dalwallinu (S)	2006	ZWE	M	3
Dalwallinu (S)	2011		F	23
Dalwallinu (S)	2011		M	42
Dalwallinu (S)	2011	AUS	F	496
Dalwallinu (S)	2011	AUS	M	554
Dalwallinu (S)	2011	CAN	F	0
Dalwallinu (S)	2011	CAN	M	0
Dalwallinu (S)	2011	CHN	F	0
Dalwallinu (S)	2011	CHN	M	0
Dalwallinu (S)	2011	DEU	F	0
Dalwallinu (S)	2011	DEU	M	0
Dalwallinu (S)	2011	EGY	F	0
Dalwallinu (S)	2011	EGY	M	0
Dalwallinu (S)	2011	FJI	F	0
Dalwallinu (S)	2011	FJI	M	0
Dalwallinu (S)	2011	GBR	F	27
Dalwallinu (S)	2011	GBR	M	23
Dalwallinu (S)	2011	GRC	F	0
Dalwallinu (S)	2011	GRC	M	0
Dalwallinu (S)	2011	HKG	F	0
Dalwallinu (S)	2011	HKG	M	0
Dalwallinu (S)	2011	HRV	F	0
Dalwallinu (S)	2011	HRV	M	0
Dalwallinu (S)	2011	IDN	F	0
Dalwallinu (S)	2011	IDN	M	0
Dalwallinu (S)	2011	IND	F	3
Dalwallinu (S)	2011	IND	M	0
Dalwallinu (S)	2011	IRL	F	0
Dalwallinu (S)	2011	IRL	M	3
Dalwallinu (S)	2011	IRN	F	0
Dalwallinu (S)	2011	IRN	M	0
Dalwallinu (S)	2011	IRQ	F	0
Dalwallinu (S)	2011	IRQ	M	0
Dalwallinu (S)	2011	ITA	F	0
Dalwallinu (S)	2011	ITA	M	4
Dalwallinu (S)	2011	JPN	F	0
Dalwallinu (S)	2011	JPN	M	0
Dalwallinu (S)	2011	KOR	F	0
Dalwallinu (S)	2011	KOR	M	3
Dalwallinu (S)	2011	LBN	F	0
Dalwallinu (S)	2011	LBN	M	0
Dalwallinu (S)	2011	LKA	F	0
Dalwallinu (S)	2011	LKA	M	0
Dalwallinu (S)	2011	MKD	F	0
Dalwallinu (S)	2011	MKD	M	0
Dalwallinu (S)	2011	MLT	F	0
Dalwallinu (S)	2011	MLT	M	0
Dalwallinu (S)	2011	MYS	F	0
Dalwallinu (S)	2011	MYS	M	0
Dalwallinu (S)	2011	NLD	F	0
Dalwallinu (S)	2011	NLD	M	3
Dalwallinu (S)	2011	NZL	F	21
Dalwallinu (S)	2011	NZL	M	26
Dalwallinu (S)	2011	PAK	F	0
Dalwallinu (S)	2011	PAK	M	0
Dalwallinu (S)	2011	PHL	F	0
Dalwallinu (S)	2011	PHL	M	5
Dalwallinu (S)	2011	POL	F	0
Dalwallinu (S)	2011	POL	M	0
Dalwallinu (S)	2011	SGP	F	0
Dalwallinu (S)	2011	SGP	M	0
Dalwallinu (S)	2011	THA	F	3
Dalwallinu (S)	2011	THA	M	0
Dalwallinu (S)	2011	TUR	F	0
Dalwallinu (S)	2011	TUR	M	0
Dalwallinu (S)	2011	USA	F	0
Dalwallinu (S)	2011	USA	M	0
Dalwallinu (S)	2011	VNM	F	0
Dalwallinu (S)	2011	VNM	M	0
Dalwallinu (S)	2011	ZAF	F	6
Dalwallinu (S)	2011	ZAF	M	4
Dalwallinu (S)	2011	ZWE	F	3
Dalwallinu (S)	2011	ZWE	M	4
Dalwallinu (S)	2016		F	75
Dalwallinu (S)	2016		M	91
Dalwallinu (S)	2016	AUS	F	448
Dalwallinu (S)	2016	AUS	M	566
Dalwallinu (S)	2016	CAN	F	0
Dalwallinu (S)	2016	CAN	M	0
Dalwallinu (S)	2016	CHN	F	3
Dalwallinu (S)	2016	CHN	M	3
Dalwallinu (S)	2016	DEU	F	3
Dalwallinu (S)	2016	DEU	M	0
Dalwallinu (S)	2016	EGY	F	0
Dalwallinu (S)	2016	EGY	M	0
Dalwallinu (S)	2016	FJI	F	0
Dalwallinu (S)	2016	FJI	M	0
Dalwallinu (S)	2016	GBR	F	19
Dalwallinu (S)	2016	GBR	M	21
Dalwallinu (S)	2016	GRC	F	0
Dalwallinu (S)	2016	GRC	M	0
Dalwallinu (S)	2016	HKG	F	0
Dalwallinu (S)	2016	HKG	M	0
Dalwallinu (S)	2016	HRV	F	0
Dalwallinu (S)	2016	HRV	M	0
Dalwallinu (S)	2016	IDN	F	0
Dalwallinu (S)	2016	IDN	M	0
Dalwallinu (S)	2016	IND	F	0
Dalwallinu (S)	2016	IND	M	0
Dalwallinu (S)	2016	IRL	F	3
Dalwallinu (S)	2016	IRL	M	7
Dalwallinu (S)	2016	IRN	F	0
Dalwallinu (S)	2016	IRN	M	0
Dalwallinu (S)	2016	IRQ	F	0
Dalwallinu (S)	2016	IRQ	M	0
Dalwallinu (S)	2016	ITA	F	0
Dalwallinu (S)	2016	ITA	M	0
Dalwallinu (S)	2016	JPN	F	0
Dalwallinu (S)	2016	JPN	M	0
Dalwallinu (S)	2016	KOR	F	0
Dalwallinu (S)	2016	KOR	M	0
Dalwallinu (S)	2016	LBN	F	0
Dalwallinu (S)	2016	LBN	M	0
Dalwallinu (S)	2016	LKA	F	0
Dalwallinu (S)	2016	LKA	M	0
Dalwallinu (S)	2016	MKD	F	0
Dalwallinu (S)	2016	MKD	M	0
Dalwallinu (S)	2016	MLT	F	0
Dalwallinu (S)	2016	MLT	M	0
Dalwallinu (S)	2016	MYS	F	0
Dalwallinu (S)	2016	MYS	M	0
Dalwallinu (S)	2016	NLD	F	0
Dalwallinu (S)	2016	NLD	M	0
Dalwallinu (S)	2016	NZL	F	21
Dalwallinu (S)	2016	NZL	M	22
Dalwallinu (S)	2016	PAK	F	0
Dalwallinu (S)	2016	PAK	M	0
Dalwallinu (S)	2016	PHL	F	40
Dalwallinu (S)	2016	PHL	M	51
Dalwallinu (S)	2016	POL	F	0
Dalwallinu (S)	2016	POL	M	0
Dalwallinu (S)	2016	SGP	F	0
Dalwallinu (S)	2016	SGP	M	0
Dalwallinu (S)	2016	THA	F	4
Dalwallinu (S)	2016	THA	M	0
Dalwallinu (S)	2016	TUR	F	0
Dalwallinu (S)	2016	TUR	M	0
Dalwallinu (S)	2016	USA	F	0
Dalwallinu (S)	2016	USA	M	0
Dalwallinu (S)	2016	VNM	F	0
Dalwallinu (S)	2016	VNM	M	0
Dalwallinu (S)	2016	ZAF	F	12
Dalwallinu (S)	2016	ZAF	M	8
Dalwallinu (S)	2016	ZWE	F	7
Dalwallinu (S)	2016	ZWE	M	4
Dandaragan (S)	2006		F	136
Dandaragan (S)	2006		M	161
Dandaragan (S)	2006	AUS	F	1052
Dandaragan (S)	2006	AUS	M	1211
Dandaragan (S)	2006	CAN	F	4
Dandaragan (S)	2006	CAN	M	3
Dandaragan (S)	2006	CHN	F	0
Dandaragan (S)	2006	CHN	M	0
Dandaragan (S)	2006	DEU	F	4
Dandaragan (S)	2006	DEU	M	6
Dandaragan (S)	2006	EGY	F	0
Dandaragan (S)	2006	EGY	M	0
Dandaragan (S)	2006	FJI	F	0
Dandaragan (S)	2006	FJI	M	0
Dandaragan (S)	2006	GBR	F	89
Dandaragan (S)	2006	GBR	M	75
Dandaragan (S)	2006	GRC	F	0
Dandaragan (S)	2006	GRC	M	0
Dandaragan (S)	2006	HKG	F	0
Dandaragan (S)	2006	HKG	M	0
Dandaragan (S)	2006	HRV	F	0
Dandaragan (S)	2006	HRV	M	0
Dandaragan (S)	2006	IDN	F	0
Dandaragan (S)	2006	IDN	M	0
Dandaragan (S)	2006	IND	F	0
Dandaragan (S)	2006	IND	M	0
Dandaragan (S)	2006	IRL	F	0
Dandaragan (S)	2006	IRL	M	0
Dandaragan (S)	2006	IRN	F	0
Dandaragan (S)	2006	IRN	M	0
Dandaragan (S)	2006	IRQ	F	0
Dandaragan (S)	2006	IRQ	M	0
Dandaragan (S)	2006	ITA	F	0
Dandaragan (S)	2006	ITA	M	0
Dandaragan (S)	2006	JPN	F	3
Dandaragan (S)	2006	JPN	M	0
Dandaragan (S)	2006	KOR	F	0
Dandaragan (S)	2006	KOR	M	0
Dandaragan (S)	2006	LBN	F	0
Dandaragan (S)	2006	LBN	M	0
Dandaragan (S)	2006	LKA	F	0
Dandaragan (S)	2006	LKA	M	0
Dandaragan (S)	2006	MKD	F	0
Dandaragan (S)	2006	MKD	M	0
Dandaragan (S)	2006	MLT	F	0
Dandaragan (S)	2006	MLT	M	0
Dandaragan (S)	2006	MYS	F	9
Dandaragan (S)	2006	MYS	M	0
Dandaragan (S)	2006	NLD	F	4
Dandaragan (S)	2006	NLD	M	4
Dandaragan (S)	2006	NZL	F	39
Dandaragan (S)	2006	NZL	M	47
Dandaragan (S)	2006	PAK	F	0
Dandaragan (S)	2006	PAK	M	0
Dandaragan (S)	2006	PHL	F	3
Dandaragan (S)	2006	PHL	M	0
Dandaragan (S)	2006	POL	F	0
Dandaragan (S)	2006	POL	M	0
Dandaragan (S)	2006	SGP	F	0
Dandaragan (S)	2006	SGP	M	0
Dandaragan (S)	2006	THA	F	0
Dandaragan (S)	2006	THA	M	0
Dandaragan (S)	2006	TUR	F	0
Dandaragan (S)	2006	TUR	M	0
Dandaragan (S)	2006	USA	F	0
Dandaragan (S)	2006	USA	M	0
Dandaragan (S)	2006	VNM	F	0
Dandaragan (S)	2006	VNM	M	0
Dandaragan (S)	2006	ZAF	F	10
Dandaragan (S)	2006	ZAF	M	8
Dandaragan (S)	2006	ZWE	F	0
Dandaragan (S)	2006	ZWE	M	3
Dandaragan (S)	2011		F	185
Dandaragan (S)	2011		M	233
Dandaragan (S)	2011	AUS	F	1096
Dandaragan (S)	2011	AUS	M	1294
Dandaragan (S)	2011	CAN	F	3
Dandaragan (S)	2011	CAN	M	3
Dandaragan (S)	2011	CHN	F	0
Dandaragan (S)	2011	CHN	M	0
Dandaragan (S)	2011	DEU	F	3
