LGA_NAME16	Year	LabourForceStatus	Sex	adults
Gingin (S)	2006	Employed (part-time)	F	351
Gingin (S)	2006	Employed (part-time)	M	148
Gingin (S)	2006	Not in the labour force	F	712
Gingin (S)	2006	Not in the labour force	M	524
Gingin (S)	2006	Unemployed (looking for work)	F	34
Gingin (S)	2006	Unemployed (looking for work)	M	40
Gingin (S)	2011		F	114
Gingin (S)	2011		M	192
Gingin (S)	2011	Employed (away from work)	F	97
Gingin (S)	2011	Employed (away from work)	M	102
Gingin (S)	2011	Employed (full-time)	F	345
Gingin (S)	2011	Employed (full-time)	M	795
Gingin (S)	2011	Employed (part-time)	F	403
Gingin (S)	2011	Employed (part-time)	M	208
Gingin (S)	2011	Not in the labour force	F	806
Gingin (S)	2011	Not in the labour force	M	617
Gingin (S)	2011	Unemployed (looking for work)	F	38
Gingin (S)	2011	Unemployed (looking for work)	M	53
Gingin (S)	2016		F	176
Gingin (S)	2016		M	238
Gingin (S)	2016	Employed (away from work)	F	76
Gingin (S)	2016	Employed (away from work)	M	102
Gingin (S)	2016	Employed (full-time)	F	422
Gingin (S)	2016	Employed (full-time)	M	836
Gingin (S)	2016	Employed (part-time)	F	474
Gingin (S)	2016	Employed (part-time)	M	246
Gingin (S)	2016	Not in the labour force	F	872
Gingin (S)	2016	Not in the labour force	M	742
Gingin (S)	2016	Unemployed (looking for work)	F	57
Gingin (S)	2016	Unemployed (looking for work)	M	90
Gnowangerup (S)	2006		F	12
Gnowangerup (S)	2006		M	9
Gnowangerup (S)	2006	Employed (away from work)	F	27
Gnowangerup (S)	2006	Employed (away from work)	M	35
Gnowangerup (S)	2006	Employed (full-time)	F	149
Gnowangerup (S)	2006	Employed (full-time)	M	345
Gnowangerup (S)	2006	Employed (part-time)	F	136
Gnowangerup (S)	2006	Employed (part-time)	M	40
Gnowangerup (S)	2006	Not in the labour force	F	162
Gnowangerup (S)	2006	Not in the labour force	M	91
Gnowangerup (S)	2006	Unemployed (looking for work)	F	8
Gnowangerup (S)	2006	Unemployed (looking for work)	M	11
Gnowangerup (S)	2011		F	18
Gnowangerup (S)	2011		M	34
Gnowangerup (S)	2011	Employed (away from work)	F	20
Gnowangerup (S)	2011	Employed (away from work)	M	24
Gnowangerup (S)	2011	Employed (full-time)	F	117
Gnowangerup (S)	2011	Employed (full-time)	M	312
Gnowangerup (S)	2011	Employed (part-time)	F	115
Gnowangerup (S)	2011	Employed (part-time)	M	33
Gnowangerup (S)	2011	Not in the labour force	F	159
Gnowangerup (S)	2011	Not in the labour force	M	82
Gnowangerup (S)	2011	Unemployed (looking for work)	F	10
Gnowangerup (S)	2011	Unemployed (looking for work)	M	22
Gnowangerup (S)	2016		F	57
Gnowangerup (S)	2016		M	63
Gnowangerup (S)	2016	Employed (away from work)	F	13
Gnowangerup (S)	2016	Employed (away from work)	M	20
Gnowangerup (S)	2016	Employed (full-time)	F	111
Gnowangerup (S)	2016	Employed (full-time)	M	293
Gnowangerup (S)	2016	Employed (part-time)	F	114
Gnowangerup (S)	2016	Employed (part-time)	M	43
Gnowangerup (S)	2016	Not in the labour force	F	136
Gnowangerup (S)	2016	Not in the labour force	M	105
Gnowangerup (S)	2016	Unemployed (looking for work)	F	7
Gnowangerup (S)	2016	Unemployed (looking for work)	M	11
Goomalling (S)	2006		F	16
Goomalling (S)	2006		M	16
Goomalling (S)	2006	Employed (away from work)	F	16
Goomalling (S)	2006	Employed (away from work)	M	23
Goomalling (S)	2006	Employed (full-time)	F	95
Goomalling (S)	2006	Employed (full-time)	M	195
Goomalling (S)	2006	Employed (part-time)	F	92
Goomalling (S)	2006	Employed (part-time)	M	29
Goomalling (S)	2006	Not in the labour force	F	142
Goomalling (S)	2006	Not in the labour force	M	87
Goomalling (S)	2006	Unemployed (looking for work)	F	13
Goomalling (S)	2006	Unemployed (looking for work)	M	9
Goomalling (S)	2011		F	13
Goomalling (S)	2011		M	19
Goomalling (S)	2011	Employed (away from work)	F	11
Goomalling (S)	2011	Employed (away from work)	M	13
Goomalling (S)	2011	Employed (full-time)	F	79
Goomalling (S)	2011	Employed (full-time)	M	195
Goomalling (S)	2011	Employed (part-time)	F	116
Goomalling (S)	2011	Employed (part-time)	M	36
Goomalling (S)	2011	Not in the labour force	F	161
Goomalling (S)	2011	Not in the labour force	M	101
Goomalling (S)	2011	Unemployed (looking for work)	F	6
Goomalling (S)	2011	Unemployed (looking for work)	M	10
Goomalling (S)	2016		F	32
Goomalling (S)	2016		M	35
Goomalling (S)	2016	Employed (away from work)	F	11
Goomalling (S)	2016	Employed (away from work)	M	13
Goomalling (S)	2016	Employed (full-time)	F	72
Goomalling (S)	2016	Employed (full-time)	M	193
Goomalling (S)	2016	Employed (part-time)	F	120
Goomalling (S)	2016	Employed (part-time)	M	42
Goomalling (S)	2016	Not in the labour force	F	161
Goomalling (S)	2016	Not in the labour force	M	115
Goomalling (S)	2016	Unemployed (looking for work)	F	17
Goomalling (S)	2016	Unemployed (looking for work)	M	11
Gosnells (C)	2006		F	1979
Gosnells (C)	2006		M	2103
Gosnells (C)	2006	Employed (away from work)	F	1367
Gosnells (C)	2006	Employed (away from work)	M	1806
Gosnells (C)	2006	Employed (full-time)	F	9545
Gosnells (C)	2006	Employed (full-time)	M	19123
Gosnells (C)	2006	Employed (part-time)	F	8559
Gosnells (C)	2006	Employed (part-time)	M	3551
Gosnells (C)	2006	Not in the labour force	F	13666
Gosnells (C)	2006	Not in the labour force	M	7939
Gosnells (C)	2006	Unemployed (looking for work)	F	787
Gosnells (C)	2006	Unemployed (looking for work)	M	955
Gosnells (C)	2011		F	2413
Gosnells (C)	2011		M	2754
Gosnells (C)	2011	Employed (away from work)	F	1563
Gosnells (C)	2011	Employed (away from work)	M	1879
Gosnells (C)	2011	Employed (full-time)	F	11387
Gosnells (C)	2011	Employed (full-time)	M	21836
Gosnells (C)	2011	Employed (part-time)	F	9912
Gosnells (C)	2011	Employed (part-time)	M	4493
Gosnells (C)	2011	Not in the labour force	F	15281
Gosnells (C)	2011	Not in the labour force	M	9528
Gosnells (C)	2011	Unemployed (looking for work)	F	1441
Gosnells (C)	2011	Unemployed (looking for work)	M	1503
Gosnells (C)	2016		F	2373
Gosnells (C)	2016		M	2584
Gosnells (C)	2016	Employed (away from work)	F	1349
Gosnells (C)	2016	Employed (away from work)	M	1496
Gosnells (C)	2016	Employed (full-time)	F	11114
Gosnells (C)	2016	Employed (full-time)	M	21843
Gosnells (C)	2016	Employed (part-time)	F	11128
Gosnells (C)	2016	Employed (part-time)	M	6005
Gosnells (C)	2016	Not in the labour force	F	17678
Gosnells (C)	2016	Not in the labour force	M	12117
Gosnells (C)	2016	Unemployed (looking for work)	F	2517
Gosnells (C)	2016	Unemployed (looking for work)	M	3205
Greater Geraldton (C)	2006		F	1048
Greater Geraldton (C)	2006		M	1155
Greater Geraldton (C)	2006	Employed (away from work)	F	505
Greater Geraldton (C)	2006	Employed (away from work)	M	738
Greater Geraldton (C)	2006	Employed (full-time)	F	3052
Greater Geraldton (C)	2006	Employed (full-time)	M	6057
Greater Geraldton (C)	2006	Employed (part-time)	F	3057
Greater Geraldton (C)	2006	Employed (part-time)	M	1203
Greater Geraldton (C)	2006	Not in the labour force	F	4872
Greater Geraldton (C)	2006	Not in the labour force	M	3225
Greater Geraldton (C)	2006	Unemployed (looking for work)	F	409
Greater Geraldton (C)	2006	Unemployed (looking for work)	M	517
Greater Geraldton (C)	2011		F	769
Greater Geraldton (C)	2011		M	926
Greater Geraldton (C)	2011	Employed (away from work)	F	564
Greater Geraldton (C)	2011	Employed (away from work)	M	765
Greater Geraldton (C)	2011	Employed (full-time)	F	3773
Greater Geraldton (C)	2011	Employed (full-time)	M	7192
Greater Geraldton (C)	2011	Employed (part-time)	F	3627
Greater Geraldton (C)	2011	Employed (part-time)	M	1324
Greater Geraldton (C)	2011	Not in the labour force	F	5320
Greater Geraldton (C)	2011	Not in the labour force	M	3594
Greater Geraldton (C)	2011	Unemployed (looking for work)	F	468
Greater Geraldton (C)	2011	Unemployed (looking for work)	M	537
Greater Geraldton (C)	2016		F	1257
Greater Geraldton (C)	2016		M	1367
Greater Geraldton (C)	2016	Employed (away from work)	F	534
Greater Geraldton (C)	2016	Employed (away from work)	M	591
Greater Geraldton (C)	2016	Employed (full-time)	F	3736
Greater Geraldton (C)	2016	Employed (full-time)	M	6442
Greater Geraldton (C)	2016	Employed (part-time)	F	3817
Greater Geraldton (C)	2016	Employed (part-time)	M	1581
Greater Geraldton (C)	2016	Not in the labour force	F	5491
Greater Geraldton (C)	2016	Not in the labour force	M	4176
Greater Geraldton (C)	2016	Unemployed (looking for work)	F	630
Greater Geraldton (C)	2016	Unemployed (looking for work)	M	975
Halls Creek (S)	2006		F	178
Halls Creek (S)	2006		M	201
Halls Creek (S)	2006	Employed (away from work)	F	50
Halls Creek (S)	2006	Employed (away from work)	M	46
Halls Creek (S)	2006	Employed (full-time)	F	174
Halls Creek (S)	2006	Employed (full-time)	M	245
Halls Creek (S)	2006	Employed (part-time)	F	194
Halls Creek (S)	2006	Employed (part-time)	M	279
Halls Creek (S)	2006	Not in the labour force	F	432
Halls Creek (S)	2006	Not in the labour force	M	263
Halls Creek (S)	2006	Unemployed (looking for work)	F	49
Halls Creek (S)	2006	Unemployed (looking for work)	M	25
Halls Creek (S)	2011		F	50
Halls Creek (S)	2011		M	89
Halls Creek (S)	2011	Employed (away from work)	F	43
Halls Creek (S)	2011	Employed (away from work)	M	49
Halls Creek (S)	2011	Employed (full-time)	F	281
Halls Creek (S)	2011	Employed (full-time)	M	369
Halls Creek (S)	2011	Employed (part-time)	F	126
Halls Creek (S)	2011	Employed (part-time)	M	129
Halls Creek (S)	2011	Not in the labour force	F	672
Halls Creek (S)	2011	Not in the labour force	M	542
Halls Creek (S)	2011	Unemployed (looking for work)	F	56
Halls Creek (S)	2011	Unemployed (looking for work)	M	85
Halls Creek (S)	2016		F	285
Halls Creek (S)	2016		M	305
Halls Creek (S)	2016	Employed (away from work)	F	33
Halls Creek (S)	2016	Employed (away from work)	M	32
Halls Creek (S)	2016	Employed (full-time)	F	229
Halls Creek (S)	2016	Employed (full-time)	M	274
Halls Creek (S)	2016	Employed (part-time)	F	75
Halls Creek (S)	2016	Employed (part-time)	M	60
Halls Creek (S)	2016	Not in the labour force	F	554
Halls Creek (S)	2016	Not in the labour force	M	392
Halls Creek (S)	2016	Unemployed (looking for work)	F	66
Halls Creek (S)	2016	Unemployed (looking for work)	M	90
Harvey (S)	2006		F	438
Harvey (S)	2006		M	470
Harvey (S)	2006	Employed (away from work)	F	294
Harvey (S)	2006	Employed (away from work)	M	449
Harvey (S)	2006	Employed (full-time)	F	1621
Harvey (S)	2006	Employed (full-time)	M	4072
Harvey (S)	2006	Employed (part-time)	F	2115
Harvey (S)	2006	Employed (part-time)	M	672
Harvey (S)	2006	Not in the labour force	F	2832
Harvey (S)	2006	Not in the labour force	M	1689
Harvey (S)	2006	Unemployed (looking for work)	F	192
Harvey (S)	2006	Unemployed (looking for work)	M	144
Harvey (S)	2011		F	489
Harvey (S)	2011		M	570
Harvey (S)	2011	Employed (away from work)	F	330
Harvey (S)	2011	Employed (away from work)	M	456
Harvey (S)	2011	Employed (full-time)	F	1973
Harvey (S)	2011	Employed (full-time)	M	4808
Harvey (S)	2011	Employed (part-time)	F	2551
Harvey (S)	2011	Employed (part-time)	M	818
Harvey (S)	2011	Not in the labour force	F	3362
Harvey (S)	2011	Not in the labour force	M	2002
Harvey (S)	2011	Unemployed (looking for work)	F	257
Harvey (S)	2011	Unemployed (looking for work)	M	277
Harvey (S)	2016		F	776
Harvey (S)	2016		M	818
Harvey (S)	2016	Employed (away from work)	F	363
Harvey (S)	2016	Employed (away from work)	M	428
Harvey (S)	2016	Employed (full-time)	F	2071
Harvey (S)	2016	Employed (full-time)	M	4885
Harvey (S)	2016	Employed (part-time)	F	2963
Harvey (S)	2016	Employed (part-time)	M	979
Harvey (S)	2016	Not in the labour force	F	3824
Harvey (S)	2016	Not in the labour force	M	2567
Harvey (S)	2016	Unemployed (looking for work)	F	438
Harvey (S)	2016	Unemployed (looking for work)	M	549
Irwin (S)	2006		F	65
Irwin (S)	2006		M	87
Irwin (S)	2006	Employed (away from work)	F	35
Irwin (S)	2006	Employed (away from work)	M	72
Irwin (S)	2006	Employed (full-time)	F	233
Irwin (S)	2006	Employed (full-time)	M	513
Irwin (S)	2006	Employed (part-time)	F	288
Irwin (S)	2006	Employed (part-time)	M	117
Irwin (S)	2006	Not in the labour force	F	520
Irwin (S)	2006	Not in the labour force	M	409
Irwin (S)	2006	Unemployed (looking for work)	F	36
Irwin (S)	2006	Unemployed (looking for work)	M	51
Irwin (S)	2011		F	64
Irwin (S)	2011		M	81
Irwin (S)	2011	Employed (away from work)	F	48
Irwin (S)	2011	Employed (away from work)	M	84
Irwin (S)	2011	Employed (full-time)	F	272
Irwin (S)	2011	Employed (full-time)	M	597
Irwin (S)	2011	Employed (part-time)	F	368
Irwin (S)	2011	Employed (part-time)	M	143
Irwin (S)	2011	Not in the labour force	F	623
Irwin (S)	2011	Not in the labour force	M	456
Irwin (S)	2011	Unemployed (looking for work)	F	35
Irwin (S)	2011	Unemployed (looking for work)	M	43
Irwin (S)	2016		F	96
Irwin (S)	2016		M	122
Irwin (S)	2016	Employed (away from work)	F	50
Irwin (S)	2016	Employed (away from work)	M	65
Irwin (S)	2016	Employed (full-time)	F	228
Irwin (S)	2016	Employed (full-time)	M	531
Irwin (S)	2016	Employed (part-time)	F	377
Irwin (S)	2016	Employed (part-time)	M	150
Irwin (S)	2016	Not in the labour force	F	681
Irwin (S)	2016	Not in the labour force	M	542
Irwin (S)	2016	Unemployed (looking for work)	F	49
Irwin (S)	2016	Unemployed (looking for work)	M	66
Jerramungup (S)	2006		F	10
Jerramungup (S)	2006		M	31
Jerramungup (S)	2006	Employed (away from work)	F	19
Jerramungup (S)	2006	Employed (away from work)	M	17
Jerramungup (S)	2006	Employed (full-time)	F	138
Jerramungup (S)	2006	Employed (full-time)	M	320
Jerramungup (S)	2006	Employed (part-time)	F	100
Jerramungup (S)	2006	Employed (part-time)	M	39
Jerramungup (S)	2006	Not in the labour force	F	96
Jerramungup (S)	2006	Not in the labour force	M	71
Jerramungup (S)	2006	Unemployed (looking for work)	F	4
Jerramungup (S)	2006	Unemployed (looking for work)	M	3
Jerramungup (S)	2011		F	13
Jerramungup (S)	2011		M	27
Jerramungup (S)	2011	Employed (away from work)	F	22
Jerramungup (S)	2011	Employed (away from work)	M	15
Jerramungup (S)	2011	Employed (full-time)	F	122
Jerramungup (S)	2011	Employed (full-time)	M	278
Jerramungup (S)	2011	Employed (part-time)	F	97
Jerramungup (S)	2011	Employed (part-time)	M	44
Jerramungup (S)	2011	Not in the labour force	F	115
Jerramungup (S)	2011	Not in the labour force	M	74
Jerramungup (S)	2011	Unemployed (looking for work)	F	3
Jerramungup (S)	2011	Unemployed (looking for work)	M	5
Jerramungup (S)	2016		F	43
Jerramungup (S)	2016		M	61
Jerramungup (S)	2016	Employed (away from work)	F	15
Jerramungup (S)	2016	Employed (away from work)	M	10
Jerramungup (S)	2016	Employed (full-time)	F	119
Jerramungup (S)	2016	Employed (full-time)	M	279
Jerramungup (S)	2016	Employed (part-time)	F	100
Jerramungup (S)	2016	Employed (part-time)	M	44
Jerramungup (S)	2016	Not in the labour force	F	106
Jerramungup (S)	2016	Not in the labour force	M	82
Jerramungup (S)	2016	Unemployed (looking for work)	F	4
Jerramungup (S)	2016	Unemployed (looking for work)	M	10
Joondalup (C)	2006		F	2466
Joondalup (C)	2006		M	2789
Joondalup (C)	2006	Employed (away from work)	F	2486
Joondalup (C)	2006	Employed (away from work)	M	2757
Joondalup (C)	2006	Employed (full-time)	F	16685
Joondalup (C)	2006	Employed (full-time)	M	33686
Joondalup (C)	2006	Employed (part-time)	F	18684
Joondalup (C)	2006	Employed (part-time)	M	7089
Joondalup (C)	2006	Not in the labour force	F	19290
Joondalup (C)	2006	Not in the labour force	M	10802
Joondalup (C)	2006	Unemployed (looking for work)	F	1225
Joondalup (C)	2006	Unemployed (looking for work)	M	1224
Joondalup (C)	2011		F	2137
Joondalup (C)	2011		M	2487
Joondalup (C)	2011	Employed (away from work)	F	2443
Joondalup (C)	2011	Employed (away from work)	M	2585
Joondalup (C)	2011	Employed (full-time)	F	16744
Joondalup (C)	2011	Employed (full-time)	M	33596
Joondalup (C)	2011	Employed (part-time)	F	19713
Joondalup (C)	2011	Employed (part-time)	M	7941
Joondalup (C)	2011	Not in the labour force	F	20070
Joondalup (C)	2011	Not in the labour force	M	11891
Joondalup (C)	2011	Unemployed (looking for work)	F	1591
Joondalup (C)	2011	Unemployed (looking for work)	M	1747
Joondalup (C)	2016		F	2380
Joondalup (C)	2016		M	2653
Joondalup (C)	2016	Employed (away from work)	F	2053
Joondalup (C)	2016	Employed (away from work)	M	1980
Joondalup (C)	2016	Employed (full-time)	F	15755
Joondalup (C)	2016	Employed (full-time)	M	30736
Joondalup (C)	2016	Employed (part-time)	F	19985
Joondalup (C)	2016	Employed (part-time)	M	8467
Joondalup (C)	2016	Not in the labour force	F	20835
Joondalup (C)	2016	Not in the labour force	M	14279
Joondalup (C)	2016	Unemployed (looking for work)	F	2535
Joondalup (C)	2016	Unemployed (looking for work)	M	3274
Kalamunda (S)	2006		F	1040
Kalamunda (S)	2006		M	1053
Kalamunda (S)	2006	Employed (away from work)	F	847
Kalamunda (S)	2006	Employed (away from work)	M	979
Kalamunda (S)	2006	Employed (full-time)	F	5288
Kalamunda (S)	2006	Employed (full-time)	M	10799
Kalamunda (S)	2006	Employed (part-time)	F	5341
Kalamunda (S)	2006	Employed (part-time)	M	2128
Kalamunda (S)	2006	Not in the labour force	F	7233
Kalamunda (S)	2006	Not in the labour force	M	4143
Kalamunda (S)	2006	Unemployed (looking for work)	F	369
Kalamunda (S)	2006	Unemployed (looking for work)	M	337
Kalamunda (S)	2011		F	973
Kalamunda (S)	2011		M	1159
Kalamunda (S)	2011	Employed (away from work)	F	837
Kalamunda (S)	2011	Employed (away from work)	M	904
Kalamunda (S)	2011	Employed (full-time)	F	5854
Kalamunda (S)	2011	Employed (full-time)	M	11469
Kalamunda (S)	2011	Employed (part-time)	F	5788
Kalamunda (S)	2011	Employed (part-time)	M	2296
Kalamunda (S)	2011	Not in the labour force	F	7941
Kalamunda (S)	2011	Not in the labour force	M	4719
Kalamunda (S)	2011	Unemployed (looking for work)	F	480
Kalamunda (S)	2011	Unemployed (looking for work)	M	560
Kalamunda (S)	2016		F	1326
Kalamunda (S)	2016		M	1426
Kalamunda (S)	2016	Employed (away from work)	F	722
Kalamunda (S)	2016	Employed (away from work)	M	737
Kalamunda (S)	2016	Employed (full-time)	F	5782
Kalamunda (S)	2016	Employed (full-time)	M	11201
Kalamunda (S)	2016	Employed (part-time)	F	6164
Kalamunda (S)	2016	Employed (part-time)	M	2650
Kalamunda (S)	2016	Not in the labour force	F	8564
Kalamunda (S)	2016	Not in the labour force	M	5632
Kalamunda (S)	2016	Unemployed (looking for work)	F	947
Kalamunda (S)	2016	Unemployed (looking for work)	M	1126
Kalgoorlie/Boulder (C)	2006		F	1172
Kalgoorlie/Boulder (C)	2006		M	1433
Kalgoorlie/Boulder (C)	2006	Employed (away from work)	F	428
Kalgoorlie/Boulder (C)	2006	Employed (away from work)	M	597
Kalgoorlie/Boulder (C)	2006	Employed (full-time)	F	3236
Kalgoorlie/Boulder (C)	2006	Employed (full-time)	M	6821
Kalgoorlie/Boulder (C)	2006	Employed (part-time)	F	2236
Kalgoorlie/Boulder (C)	2006	Employed (part-time)	M	660
Kalgoorlie/Boulder (C)	2006	Not in the labour force	F	2825
Kalgoorlie/Boulder (C)	2006	Not in the labour force	M	1420
Kalgoorlie/Boulder (C)	2006	Unemployed (looking for work)	F	243
Kalgoorlie/Boulder (C)	2006	Unemployed (looking for work)	M	272
Kalgoorlie/Boulder (C)	2011		F	1172
Kalgoorlie/Boulder (C)	2011		M	1639
Kalgoorlie/Boulder (C)	2011	Employed (away from work)	F	463
Kalgoorlie/Boulder (C)	2011	Employed (away from work)	M	602
Kalgoorlie/Boulder (C)	2011	Employed (full-time)	F	3907
Kalgoorlie/Boulder (C)	2011	Employed (full-time)	M	7630
Kalgoorlie/Boulder (C)	2011	Employed (part-time)	F	2277
Kalgoorlie/Boulder (C)	2011	Employed (part-time)	M	824
Kalgoorlie/Boulder (C)	2011	Not in the labour force	F	3057
Kalgoorlie/Boulder (C)	2011	Not in the labour force	M	1540
Kalgoorlie/Boulder (C)	2011	Unemployed (looking for work)	F	352
Kalgoorlie/Boulder (C)	2011	Unemployed (looking for work)	M	351
Kalgoorlie/Boulder (C)	2016		F	1040
Kalgoorlie/Boulder (C)	2016		M	1331
Kalgoorlie/Boulder (C)	2016	Employed (away from work)	F	412
Kalgoorlie/Boulder (C)	2016	Employed (away from work)	M	492
Kalgoorlie/Boulder (C)	2016	Employed (full-time)	F	3548
Kalgoorlie/Boulder (C)	2016	Employed (full-time)	M	7081
Kalgoorlie/Boulder (C)	2016	Employed (part-time)	F	2512
Kalgoorlie/Boulder (C)	2016	Employed (part-time)	M	855
Kalgoorlie/Boulder (C)	2016	Not in the labour force	F	3019
Kalgoorlie/Boulder (C)	2016	Not in the labour force	M	1940
Kalgoorlie/Boulder (C)	2016	Unemployed (looking for work)	F	449
Kalgoorlie/Boulder (C)	2016	Unemployed (looking for work)	M	474
Karratha (C)	2006		F	713
Karratha (C)	2006		M	1045
Karratha (C)	2006	Employed (away from work)	F	266
Karratha (C)	2006	Employed (away from work)	M	393
Karratha (C)	2006	Employed (full-time)	F	1892
Karratha (C)	2006	Employed (full-time)	M	4074
Karratha (C)	2006	Employed (part-time)	F	1173
Karratha (C)	2006	Employed (part-time)	M	330
Karratha (C)	2006	Not in the labour force	F	1345
Karratha (C)	2006	Not in the labour force	M	698
Karratha (C)	2006	Unemployed (looking for work)	F	123
Karratha (C)	2006	Unemployed (looking for work)	M	117
Karratha (C)	2011		F	1160
Karratha (C)	2011		M	2681
Karratha (C)	2011	Employed (away from work)	F	327
Karratha (C)	2011	Employed (away from work)	M	562
Karratha (C)	2011	Employed (full-time)	F	2715
Karratha (C)	2011	Employed (full-time)	M	6708
Karratha (C)	2011	Employed (part-time)	F	1225
Karratha (C)	2011	Employed (part-time)	M	397
Karratha (C)	2011	Not in the labour force	F	1394
Karratha (C)	2011	Not in the labour force	M	726
Karratha (C)	2011	Unemployed (looking for work)	F	138
Karratha (C)	2011	Unemployed (looking for work)	M	164
Karratha (C)	2016		F	734
Karratha (C)	2016		M	1370
Karratha (C)	2016	Employed (away from work)	F	313
Karratha (C)	2016	Employed (away from work)	M	444
Karratha (C)	2016	Employed (full-time)	F	2490
Karratha (C)	2016	Employed (full-time)	M	5415
Karratha (C)	2016	Employed (part-time)	F	1475
Karratha (C)	2016	Employed (part-time)	M	566
Karratha (C)	2016	Not in the labour force	F	1660
Karratha (C)	2016	Not in the labour force	M	1012
Karratha (C)	2016	Unemployed (looking for work)	F	340
Karratha (C)	2016	Unemployed (looking for work)	M	341
Katanning (S)	2006		F	165
Katanning (S)	2006		M	201
Katanning (S)	2006	Employed (away from work)	F	58
Katanning (S)	2006	Employed (away from work)	M	68
Katanning (S)	2006	Employed (full-time)	F	405
Katanning (S)	2006	Employed (full-time)	M	780
Katanning (S)	2006	Employed (part-time)	F	318
Katanning (S)	2006	Employed (part-time)	M	152
Katanning (S)	2006	Not in the labour force	F	603
Katanning (S)	2006	Not in the labour force	M	332
Katanning (S)	2006	Unemployed (looking for work)	F	38
Katanning (S)	2006	Unemployed (looking for work)	M	41
Katanning (S)	2011		F	95
Katanning (S)	2011		M	84
Katanning (S)	2011	Employed (away from work)	F	134
Katanning (S)	2011	Employed (away from work)	M	185
Katanning (S)	2011	Employed (full-time)	F	369
Katanning (S)	2011	Employed (full-time)	M	656
Katanning (S)	2011	Employed (part-time)	F	309
Katanning (S)	2011	Employed (part-time)	M	146
Katanning (S)	2011	Not in the labour force	F	661
Katanning (S)	2011	Not in the labour force	M	414
Katanning (S)	2011	Unemployed (looking for work)	F	42
Katanning (S)	2011	Unemployed (looking for work)	M	68
Katanning (S)	2016		F	220
Katanning (S)	2016		M	226
Katanning (S)	2016	Employed (away from work)	F	54
Katanning (S)	2016	Employed (away from work)	M	60
Katanning (S)	2016	Employed (full-time)	F	393
Katanning (S)	2016	Employed (full-time)	M	760
Katanning (S)	2016	Employed (part-time)	F	328
Katanning (S)	2016	Employed (part-time)	M	170
Katanning (S)	2016	Not in the labour force	F	604
Katanning (S)	2016	Not in the labour force	M	394
Katanning (S)	2016	Unemployed (looking for work)	F	37
Katanning (S)	2016	Unemployed (looking for work)	M	70
Kellerberrin (S)	2006		F	29
Kellerberrin (S)	2006		M	36
Kellerberrin (S)	2006	Employed (away from work)	F	11
Kellerberrin (S)	2006	Employed (away from work)	M	21
Kellerberrin (S)	2006	Employed (full-time)	F	65
Kellerberrin (S)	2006	Employed (full-time)	M	216
Kellerberrin (S)	2006	Employed (part-time)	F	125
Kellerberrin (S)	2006	Employed (part-time)	M	38
Kellerberrin (S)	2006	Not in the labour force	F	229
Kellerberrin (S)	2006	Not in the labour force	M	137
Kellerberrin (S)	2006	Unemployed (looking for work)	F	5
Kellerberrin (S)	2006	Unemployed (looking for work)	M	19
Kellerberrin (S)	2011		F	17
Kellerberrin (S)	2011		M	27
Kellerberrin (S)	2011	Employed (away from work)	F	20
Kellerberrin (S)	2011	Employed (away from work)	M	15
Kellerberrin (S)	2011	Employed (full-time)	F	85
Kellerberrin (S)	2011	Employed (full-time)	M	194
Kellerberrin (S)	2011	Employed (part-time)	F	102
Kellerberrin (S)	2011	Employed (part-time)	M	41
Kellerberrin (S)	2011	Not in the labour force	F	242
Kellerberrin (S)	2011	Not in the labour force	M	155
Kellerberrin (S)	2011	Unemployed (looking for work)	F	8
Kellerberrin (S)	2011	Unemployed (looking for work)	M	12
Kellerberrin (S)	2016		F	62
Kellerberrin (S)	2016		M	59
Kellerberrin (S)	2016	Employed (away from work)	F	15
Kellerberrin (S)	2016	Employed (away from work)	M	16
Kellerberrin (S)	2016	Employed (full-time)	F	86
Kellerberrin (S)	2016	Employed (full-time)	M	200
Kellerberrin (S)	2016	Employed (part-time)	F	121
Kellerberrin (S)	2016	Employed (part-time)	M	48
Kellerberrin (S)	2016	Not in the labour force	F	219
Kellerberrin (S)	2016	Not in the labour force	M	167
Kellerberrin (S)	2016	Unemployed (looking for work)	F	7
Kellerberrin (S)	2016	Unemployed (looking for work)	M	14
Kent (S)	2006		F	12
Kent (S)	2006		M	5
Kent (S)	2006	Employed (away from work)	F	20
Kent (S)	2006	Employed (away from work)	M	21
Kent (S)	2006	Employed (full-time)	F	66
Kent (S)	2006	Employed (full-time)	M	169
Kent (S)	2006	Employed (part-time)	F	50
Kent (S)	2006	Employed (part-time)	M	17
Kent (S)	2006	Not in the labour force	F	47
Kent (S)	2006	Not in the labour force	M	29
Kent (S)	2006	Unemployed (looking for work)	F	5
Kent (S)	2006	Unemployed (looking for work)	M	3
Kent (S)	2011		F	2
Kent (S)	2011		M	-4
Kent (S)	2011	Employed (away from work)	F	9
Kent (S)	2011	Employed (away from work)	M	6
Kent (S)	2011	Employed (full-time)	F	58
Kent (S)	2011	Employed (full-time)	M	170
Kent (S)	2011	Employed (part-time)	F	48
Kent (S)	2011	Employed (part-time)	M	13
Kent (S)	2011	Not in the labour force	F	55
Kent (S)	2011	Not in the labour force	M	26
Kent (S)	2011	Unemployed (looking for work)	F	0
Kent (S)	2011	Unemployed (looking for work)	M	3
Kent (S)	2016		F	31
Kent (S)	2016		M	28
Kent (S)	2016	Employed (away from work)	F	7
