SA3_CODE_2016,C06_N_inc_R0_74,C06_N_inc_R75_99,C06_Ne_Ni_inc_R100_149,C06_Ne_Ni_inc_R150_199,C06_Ne_Ni_inc_R200_224,C06_Ne_Ni_inc_R225_274,C06_Ne_Ni_inc_R275_349,C06_Ne_Ni_inc_R350_449,C06_Ne_Ni_inc_R450_549,C06_Ne_Ni_inc_R550_649,C06_Ne_Ni_inc_R650m,C06_Ne_Ni_inc_R_NS,C06_N_inc_R_Tot,C06_1_149_R0_74,C06_1_149_R75_99,C06_1_149_R100_149,C06_1_149_R150_199,C06_1_149_R200_224,C06_1_149_R225_274,C06_1_149_R275_349,C06_1_149_R350_449,C06_1_149_R450_549,C06_1_149_R550_649,C06_1_149_R650m,C06_1_149_R_NS,C06_1_149_R_Tot,C06_150_299_R0_74,C06_150_299_R75_99,C06_150_299_R100_149,C06_150_299_R150_199,C06_150_299_R200_224,C06_150_299_R225_274,C06_150_299_R275_349,C06_150_299_R350_449,C06_150_299_R450_549,C06_150_299_R550_649,C06_150_299_R650m,C06_150_299_R_NS,C06_150_299_R_Tot,C06_300_399_R0_74,C06_300_399_R75_99,C06_300_399_R100_149,C06_300_399_R150_199,C06_300_399_R200_224,C06_300_399_R225_274,C06_300_399_R275_349,C06_300_399_R350_449,C06_300_399_R450_549,C06_300_399_R550_649,C06_300_399_R650m,C06_300_399_R_NS,C06_300_399_R_Tot,C06_400_499_R0_74,C06_400_499_R75_99,C06_400_499_R100_149,C06_400_499_R150_199,C06_400_499_R200_224,C06_400_499_R225_274,C06_400_499_R275_349,C06_400_499_R350_449,C06_400_499_R450_549,C06_400_499_R550_649,C06_400_499_R650m,C06_400_499_R_NS,C06_400_499_R_Tot,C06_500_649_R0_74,C06_500_649_R75_99,C06_500_649_R100_149,C06_500_649_R150_199,C06_500_649_R200_224,C06_500_649_R225_274,C06_500_649_R275_349,C06_500_649_R350_449,C06_500_649_R450_549,C06_500_649_R550_649,C06_500_649_R650m,C06_500_649_R_NS,C06_500_649_R_Tot,C06_650_799_R0_74,C06_650_799_R75_99,C06_650_799_R100_149,C06_650_799_R150_199,C06_650_799_R200_224,C06_650_799_R225_274,C06_650_799_R275_349,C06_650_799_R350_449,C06_650_799_R450_549,C06_650_799_R550_649,C06_650_799_R650m,C06_650_799_R_NS,C06_650_799_R_Tot,C06_800_999_R0_74,C06_800_999_R75_99,C06_800_999_R100_149,C06_800_999_R150_199,C06_800_999_R200_224,C06_800_999_R225_274,C06_800_999_R275_349,C06_800_999_R350_449,C06_800_999_R450_549,C06_800_999_R550_649,C06_800_999_R650m,C06_800_999_R_NS,C06_800_999_R_Tot,C06_1000_1249_R0_74,C06_1000_1249_R75_99,C06_1000_1249_R100_149,C06_1000_1249_R150_199,C06_1000_1249_R200_224,C06_1000_1249_R225_274,C06_1000_1249_R275_349,C06_1000_1249_R350_449,C06_1000_1249_R450_549,C06_1000_1249_R550_649,C06_1000_1249_R650m,C06_1000_1249_R_NS,C06_1000_1249_R_Tot,C06_1250_1499_R0_74,C06_1250_1499_R75_99,C06_1250_1499_R100_149,C06_1250_1499_R150_199,C06_1250_1499_R200_224,C06_1250_1499_R225_274,C06_1250_1499_R275_349,C06_1250_1499_R350_449,C06_1250_1499_R450_549,C06_1250_1499_R550_649,C06_1250_1499_R650m,C06_1250_1499_R_NS,C06_1250_1499_R_Tot,C06_1500_1999_R0_74,C06_1500_1999_R75_99,C06_1500_1999_R100_149,C06_1500_1999_R150_199,C06_1500_1999_R200_224,C06_1500_1999_R225_274,C06_1500_1999_R275_349,C06_1500_1999_R350_449,C06_1500_1999_R450_549,C06_1500_1999_R550_649,C06_1500_1999_R650m,C06_1500_1999_R_NS,C06_1500_1999_R_Tot,C06_2000_2499_R0_74,C06_2000_2499_R75_99,C06_2000_2499_R100_149,C06_2000_2499_R150_199,C06_2000_2499_R200_224,C06_2000_2499_R225_274,C06_2000_2499_R275_349,C06_2000_2499_R350_449,C06_2000_2499_R450_549,C06_2000_2499_R550_649,C06_2000_2499_R650m,C06_2000_2499_R_NS,C06_2000_2499_R_Tot,C06_2500_2999_R0_74,C06_2500_2999_R75_99,C06_2500_2999_R100_149,C06_2500_2999_R150_199,C06_2500_2999_R200_224,C06_2500_2999_R225_274,C06_2500_2999_R275_349,C06_2500_2999_R350_449,C06_2500_2999_R450_549,C06_2500_2999_R550_649,C06_2500_2999_R650m,C06_2500_2999_R_NS,C06_2500_2999_R_Tot,C06_3000_3999_R0_74,C06_3000_3999_R75_99,C06_3000_3999_R100_149,C06_3000_3999_R150_199,C06_3000_3999_R200_224,C06_3000_3999_R225_274,C06_3000_3999_R275_349,C06_3000_3999_R350_449,C06_3000_3999_R450_549,C06_3000_3999_R550_649,C06_3000_3999_R650m,C06_3000_3999_R_NS,C06_3000_3999_R_Tot,C06_4000m_R0_74,C06_4000m_R75_99,C06_4000m_R100_149,C06_4000m_R150_199,C06_4000m_R200_224,C06_4000m_R225_274,C06_4000m_R275_349,C06_4000m_R350_449,C06_4000m_R450_549,C06_4000m_R550_649,C06_4000m_R650m,C06_4000m_R_NS,C06_4000m_R_Tot,C06_PI_S_R0_74,C06_PI_S_R75_99,C06_PI_S_R100_149,C06_PI_S_R150_199,C06_PI_S_R200_224
20601,15,3,29,80,18,31,28,11,0,0,4,13,243,26,15,40,58,12,14,14,3,0,0,6,11,197,212,61,156,107,39,34,23,11,4,0,6,37,699,137,47,203,215,49,51,27,14,0,3,3,19,762,17,8,58,73,31,34,20,3,0,0,5,7,249,61,23,213,404,132,162,89,20,4,3,8,24,1151,29,14,136,332,99,126,72,23,3,4,10,20,855,27,9,103,303,143,194,101,31,5,0,7,22,951,46,10,103,361,215,324,214,55,7,3,18,29,1383,25,3,41,157,111,231,166,40,17,0,4,13,809,20,3,24,147,141,267,298,93,5,4,12,8,1028,13,3,14,46,55,154,196,79,6,0,9,6,575,3,0,7,26,24,80,110,62,7,0,6,5,333,3,0,3,11,16,31,60,48,4,0,6,3,175,0,0,0,4,5,4,15,18,3,3,0,0,48,17,18,55,120,96
20602,8,7,18,26,7,8,3,3,0,0,0,10,95,31,8,29,31,7,4,3,0,0,0,0,16,134,224,34,136,81,19,16,17,6,0,0,9,22,566,108,26,204,123,21,37,19,3,0,0,3,19,566,13,3,48,40,26,9,5,0,0,0,0,7,150,41,14,195,254,84,84,46,13,7,3,10,23,780,16,0,139,246,61,66,54,19,3,0,4,8,616,15,3,86,235,101,109,79,15,0,0,3,12,669,21,3,84,241,123,179,139,43,9,0,5,12,869,11,0,23,100,71,117,106,32,5,0,7,8,468,11,0,15,110,65,165,192,60,5,3,3,5,647,6,0,10,26,27,85,151,43,11,0,3,8,372,11,0,8,10,14,36,80,54,5,0,3,3,231,4,0,0,6,4,16,33,38,9,4,0,0,115,0,0,0,0,0,0,3,7,0,0,0,0,22,20,8,25,53,35
20603,23,10,18,25,12,21,12,3,0,0,0,15,144,84,20,39,24,13,8,3,7,0,0,7,15,215,465,120,136,83,20,16,7,7,0,3,14,47,919,202,108,176,115,21,21,14,3,0,3,14,34,710,24,22,112,34,16,13,9,0,0,0,3,8,239,63,45,214,244,72,81,40,9,0,3,5,30,812,20,9,125,222,55,69,36,8,0,3,0,20,561,27,9,114,258,87,92,48,16,0,0,10,15,688,42,10,100,271,142,193,120,19,10,0,3,10,920,25,3,34,93,78,137,102,21,6,0,4,8,511,22,0,27,111,88,207,174,43,6,6,13,12,708,11,4,10,46,44,131,112,48,6,0,0,12,418,9,3,3,15,22,85,118,49,14,3,9,10,338,3,3,0,4,11,24,38,31,10,3,0,0,133,3,0,0,0,0,5,12,18,3,3,0,0,46,34,19,66,89,42
20604,64,6,35,257,181,428,733,518,106,25,57,70,2486,85,35,44,75,48,97,172,111,18,3,13,43,741,518,97,97,112,48,99,135,81,22,5,37,50,1310,205,83,113,118,88,134,152,71,16,6,14,31,1034,30,17,105,38,22,37,66,66,12,3,3,15,403,105,33,167,209,113,251,336,188,41,12,22,56,1528,45,13,57,185,109,224,257,151,35,6,15,25,1135,50,12,52,174,112,263,356,162,66,7,27,26,1304,70,10,72,163,165,425,587,355,99,23,41,35,2034,34,3,30,85,102,281,515,252,71,18,28,36,1451,56,3,15,69,75,322,662,374,91,32,45,31,1775,18,3,4,27,40,145,444,339,90,26,36,16,1195,33,0,7,31,25,141,513,496,183,89,129,38,1688,27,0,6,12,9,43,196,298,110,48,64,10,831,11,0,0,4,3,4,32,93,49,24,43,6,271,32,25,40,56,39
20605,26,11,21,70,31,38,42,49,20,7,17,20,334,92,26,30,52,19,14,23,8,3,4,15,22,317,564,116,227,159,47,55,31,18,16,9,19,64,1324,243,101,268,279,90,85,53,25,19,4,12,35,1220,26,24,148,56,27,34,15,7,0,0,3,9,364,67,52,269,467,181,210,127,69,21,7,32,43,1549,48,12,125,529,229,238,143,66,17,7,35,21,1475,43,11,87,450,230,292,200,90,29,7,29,24,1470,54,7,85,461,368,576,431,206,57,13,48,36,2344,32,7,37,212,201,393,377,179,50,25,20,18,1552,31,4,21,160,228,487,599,326,108,25,42,38,2078,21,0,16,64,69,250,447,298,82,29,24,15,1302,25,3,11,51,66,210,516,479,230,97,159,26,1879,10,0,7,11,10,56,193,327,161,75,64,15,936,4,0,6,3,0,14,46,106,108,59,59,3,405,37,20,48,102,106
20606,25,0,11,44,19,41,40,25,10,3,9,11,243,60,10,10,27,17,25,14,9,3,0,7,16,198,324,69,49,95,40,29,25,12,3,3,16,37,695,192,46,79,156,48,55,35,27,7,0,8,31,684,11,8,95,25,18,21,10,7,3,0,7,8,225,47,15,81,256,104,126,71,55,13,0,15,34,817,36,4,45,303,140,155,96,53,12,0,15,16,878,23,0,27,262,128,202,122,72,20,3,17,9,895,38,7,41,248,194,323,244,126,29,11,25,16,1304,19,0,18,110,112,226,213,95,27,16,13,11,867,18,0,16,101,102,284,331,165,42,22,25,19,1123,12,3,5,46,37,166,266,149,41,9,18,17,771,23,0,7,29,37,102,232,270,82,55,59,11,910,15,0,3,3,15,49,109,153,81,30,48,8,509,0,0,0,3,3,10,19,75,46,25,37,3,223,11,7,22,39,58
20607,36,14,17,40,19,13,16,15,7,0,8,23,201,139,58,74,25,3,8,10,12,3,0,9,22,363,672,211,174,86,25,35,38,12,8,4,33,71,1360,252,148,174,139,30,36,39,18,8,9,14,48,911,49,38,297,34,20,27,17,10,5,0,5,14,522,103,71,250,299,80,90,123,56,7,3,26,58,1163,34,20,104,287,79,98,105,58,7,5,19,25,838,51,20,71,265,105,159,172,94,24,4,16,29,1007,48,9,79,298,135,305,396,165,26,8,20,27,1512,29,0,31,121,85,204,315,144,29,4,15,14,991,30,3,32,99,82,289,545,321,58,8,24,20,1500,7,4,19,48,36,129,435,322,56,14,9,14,1089,21,3,9,37,17,91,354,388,83,38,24,7,1063,4,0,4,5,11,39,169,308,93,40,16,8,698,4,0,0,0,0,0,26,87,50,15,4,0,204,52,26,76,79,51
20701,28,4,13,68,65,105,72,46,24,9,19,39,487,39,15,24,33,35,47,25,14,8,0,6,19,259,236,64,77,76,54,77,36,22,3,3,9,27,699,159,86,118,134,78,116,39,17,14,4,17,26,809,26,5,32,32,21,35,29,14,3,0,10,10,218,95,25,104,233,159,236,132,43,27,5,26,30,1127,65,7,41,212,150,226,137,53,22,5,17,18,946,48,9,47,228,196,280,161,72,21,13,15,28,1118,71,15,78,261,287,458,305,114,35,28,24,34,1707,47,0,28,115,160,316,294,108,30,13,21,15,1153,53,4,35,115,190,479,418,201,72,22,33,20,1638,37,3,20,41,94,274,354,152,61,16,27,9,1085,45,8,10,29,42,180,322,269,146,83,148,23,1295,18,3,3,14,21,62,138,197,119,50,84,4,702,6,0,0,4,5,8,33,56,42,26,27,4,219,51,11,23,78,119
20702,9,0,4,3,12,26,31,17,3,0,0,3,108,8,3,4,6,8,14,13,3,3,0,0,3,78,50,11,12,30,20,30,14,8,4,0,4,15,193,35,7,27,37,31,55,30,14,4,0,4,14,248,9,3,18,16,15,21,12,4,0,0,0,7,113,35,3,34,48,75,147,68,18,4,0,7,25,457,29,5,10,34,55,105,65,16,6,0,3,10,338,24,3,11,52,57,132,61,21,3,0,0,10,374,27,8,15,58,80,200,126,32,4,0,13,7,567,25,0,6,24,47,112,80,32,10,0,9,6,334,17,0,3,34,44,151,149,54,17,8,6,19,497,15,3,6,17,19,81,88,41,9,0,10,9,296,6,0,3,3,8,57,83,77,14,11,11,4,270,8,0,0,0,6,13,44,40,9,5,0,0,129,5,0,0,0,0,3,17,17,3,0,3,0,57,12,0,8,23,29
20703,28,5,14,45,25,63,59,37,3,3,6,28,314,40,12,22,28,16,37,27,13,4,0,0,12,207,167,36,63,63,33,51,20,6,3,0,3,36,484,127,91,110,109,60,67,28,6,0,0,10,24,632,16,12,60,60,22,37,17,3,3,0,5,14,239,70,25,102,191,145,172,70,18,6,0,12,26,829,35,11,41,151,123,147,63,17,4,0,10,8,611,32,6,33,145,115,179,76,31,3,3,11,16,655,49,6,31,157,196,279,130,47,7,0,19,23,951,20,0,10,83,86,194,99,26,7,0,6,12,565,26,5,16,86,114,215,164,46,8,4,6,22,719,16,3,8,35,55,134,102,33,4,0,9,9,406,13,0,0,17,29,84,93,60,18,4,10,3,344,3,0,0,6,13,26,56,40,5,3,11,6,170,3,0,0,0,0,10,17,10,11,0,0,0,56,31,16,22,59,75
20801,8,0,6,4,4,8,19,13,6,5,10,10,93,42,10,13,4,4,4,10,6,3,0,0,13,112,241,50,51,33,11,21,13,10,0,0,8,20,471,131,103,64,66,28,43,32,15,4,3,10,18,513,14,10,76,26,6,14,9,3,3,0,3,9,174,56,29,83,92,59,81,80,33,15,7,6,20,552,13,3,22,72,64,86,68,35,18,0,11,8,397,20,0,23,65,65,90,67,32,9,9,7,9,395,35,7,22,60,92,158,158,75,24,10,15,16,680,25,0,15,29,36,93,133,64,15,15,13,11,452,21,8,4,36,42,121,168,86,58,27,27,9,622,18,0,5,10,30,72,111,78,34,16,22,4,406,20,3,7,7,18,61,106,123,98,80,211,17,744,16,0,3,3,9,23,61,68,52,21,51,5,326,5,0,0,3,0,4,8,18,25,19,48,0,133,25,13,34,35,26
20802,21,5,32,112,52,77,66,34,5,5,14,29,465,36,13,32,57,28,37,32,14,3,0,7,10,263,186,59,156,180,68,54,40,13,3,7,13,37,814,153,76,302,281,111,84,75,11,4,4,11,40,1154,31,9,68,87,34,57,24,6,0,0,3,10,335,92,23,228,432,192,244,155,39,12,6,20,41,1489,36,11,193,449,160,204,136,45,21,5,15,28,1302,49,11,109,440,156,236,182,63,12,8,15,29,1299,79,7,122,431,242,476,290,95,23,17,20,39,1839,32,3,51,193,145,285,251,86,22,3,13,10,1090,39,5,40,211,172,379,367,130,43,14,31,40,1479,25,0,10,59,73,212,278,109,28,12,23,14,848,23,0,8,50,38,112,198,147,50,14,20,7,683,16,0,3,9,15,48,121,85,54,10,14,11,389,6,0,0,3,3,8,24,29,13,4,7,0,98,32,15,39,114,98
20803,6,3,17,33,15,22,7,5,3,0,3,12,127,23,6,17,22,9,18,10,3,0,0,0,7,116,210,44,149,143,26,25,5,3,0,0,6,37,655,123,74,253,252,64,57,30,12,0,0,7,28,895,20,18,57,65,17,12,10,3,0,0,0,8,212,61,32,218,407,175,156,69,18,3,0,5,32,1186,22,10,137,367,154,127,54,19,5,3,6,21,922,22,11,116,289,153,161,71,11,4,0,4,11,848,40,7,103,353,235,249,144,41,8,4,10,29,1237,24,3,32,137,119,197,102,35,6,0,3,15,667,30,9,29,141,125,231,154,54,10,3,11,11,817,11,0,11,54,53,113,95,48,8,0,0,10,404,8,0,3,27,18,55,80,70,24,6,4,4,297,5,0,0,13,10,23,35,35,6,0,6,3,138,0,0,3,0,0,4,6,5,8,0,0,0,34,27,10,47,85,68
20804,8,0,7,47,34,39,26,14,6,0,8,11,208,20,0,11,30,19,15,5,0,3,0,3,4,111,46,24,37,46,17,20,14,8,0,0,3,17,227,48,21,35,73,25,20,15,5,0,4,8,4,261,3,0,11,11,3,12,9,0,0,0,0,0,63,32,11,35,121,31,62,30,17,6,0,6,8,363,7,0,27,92,42,58,36,15,3,4,0,7,288,9,0,23,97,46,70,33,17,7,6,0,4,312,23,0,31,136,60,107,56,40,10,0,5,15,478,10,0,9,64,44,99,59,26,10,3,5,6,326,14,3,4,54,51,120,96,36,4,12,10,6,418,3,0,0,21,31,66,75,32,13,3,6,4,265,0,3,4,14,13,40,61,60,25,25,32,4,289,6,0,3,0,6,32,46,37,21,14,18,3,182,3,0,0,3,3,4,8,14,6,3,9,0,52,12,0,4,25,26
20901,17,4,3,22,17,25,14,3,0,0,3,16,140,47,19,24,23,14,15,9,3,0,0,0,13,168,314,82,69,86,51,42,8,3,0,0,13,37,710,184,136,108,150,79,59,18,3,4,0,12,39,794,28,16,96,53,33,27,4,0,3,0,0,16,272,76,45,154,258,206,163,55,10,3,0,7,38,1008,32,8,67,229,166,182,36,10,3,3,7,27,764,38,11,60,224,171,173,65,21,6,0,6,16,793,51,17,80,245,271,327,109,29,8,8,7,21,1176,18,0,30,133,148,205,96,26,0,0,6,12,678,29,3,34,143,176,290,156,53,8,0,9,13,919,15,0,19,75,78,142,91,30,8,0,5,6,469,8,0,10,22,36,90,96,46,9,0,6,12,338,3,0,4,13,8,18,55,35,16,4,0,0,157,4,0,0,0,0,5,6,11,0,0,0,0,35,35,19,48,108,94
20902,12,4,27,39,34,35,16,6,0,0,9,14,204,73,17,38,59,23,15,7,0,3,0,6,9,254,357,93,145,145,55,41,16,4,0,4,19,43,905,168,119,215,232,86,32,16,7,0,0,9,45,924,27,15,129,107,33,34,11,7,0,0,3,12,379,81,46,235,477,187,120,35,9,0,0,13,45,1251,37,19,110,334,164,96,18,4,0,0,16,30,826,36,12,63,336,188,144,36,9,3,0,9,20,858,20,8,66,399,264,199,47,11,3,0,15,28,1067,24,6,40,175,122,142,43,8,3,3,4,10,586,33,6,27,157,143,160,53,10,3,0,3,11,602,16,0,13,45,63,94,34,3,5,0,3,3,275,18,0,4,24,24,37,21,4,0,0,6,0,132,4,0,0,5,6,12,16,3,0,0,3,0,45,3,0,0,0,3,0,0,0,0,0,0,0,13,42,26,80,174,112
20903,10,0,0,0,0,0,3,0,0,0,0,3,23,7,0,3,3,0,0,3,0,0,0,0,3,27,35,16,15,19,5,12,4,0,3,0,3,9,122,41,42,21,31,18,26,9,0,0,0,0,4,185,0,3,12,4,4,3,0,0,0,0,0,0,30,26,12,29,50,45,49,13,3,0,0,0,7,238,21,6,10,30,32,42,12,11,0,0,0,3,165,10,3,11,25,34,38,12,3,0,0,0,4,149,31,0,13,30,42,68,27,9,6,0,3,16,249,9,3,12,14,17,36,25,18,0,0,4,3,135,14,3,16,17,15,49,43,30,3,0,0,3,193,5,0,0,5,0,19,24,15,0,0,0,3,74,5,0,3,6,0,19,24,16,5,0,3,0,78,3,0,0,3,3,6,8,8,3,0,0,0,35,0,0,0,0,0,0,5,3,0,0,0,0,9,15,0,7,15,12
20904,5,0,9,25,23,10,6,0,3,0,3,17,100,8,4,18,28,28,15,9,0,3,0,3,8,120,103,27,75,120,64,33,0,0,0,3,3,24,447,61,35,78,198,107,57,0,3,0,0,7,14,568,38,12,76,130,60,28,6,5,0,0,3,10,362,44,24,87,401,258,153,24,14,3,0,6,34,1047,37,11,44,289,191,122,21,7,3,0,5,21,742,37,11,38,251,175,132,38,3,0,0,10,11,702,46,8,29,331,281,227,48,15,5,0,8,20,1024,25,9,16,132,121,128,30,9,0,0,3,12,478,19,3,20,129,155,142,47,11,0,0,4,9,537,8,0,7,47,57,92,40,4,0,0,4,4,268,7,0,4,22,25,40,17,4,0,0,0,9,114,7,0,0,6,7,18,16,3,0,0,0,3,51,0,0,0,0,3,0,4,0,0,0,0,0,13,26,10,32,155,133
21001,3,0,0,4,3,4,3,3,0,0,0,11,30,7,3,3,3,5,3,0,0,0,0,0,0,30,36,11,17,35,29,19,3,0,0,0,0,13,159,20,7,22,40,47,20,4,4,0,0,0,9,178,5,4,16,20,14,13,0,0,0,0,0,3,70,21,7,32,85,92,53,14,3,0,0,0,15,320,12,3,18,69,71,68,8,0,0,0,3,6,264,8,4,9,62,82,69,9,5,0,0,5,6,257,19,3,17,92,132,90,35,14,0,0,5,4,405,7,0,3,37,56,95,27,7,0,0,0,4,243,21,3,9,43,80,94,39,11,0,0,0,6,291,11,3,3,18,37,61,30,6,0,0,0,4,175,0,0,3,3,20,29,35,18,3,0,0,3,110,0,0,0,5,6,12,14,7,0,0,0,0,45,3,0,0,3,0,0,3,0,0,0,0,0,10,12,0,7,38,36
21002,0,0,0,4,0,0,0,0,0,0,0,3,10,6,0,0,4,4,0,0,0,0,0,0,3,14,36,7,10,20,3,3,0,0,0,0,0,3,79,22,7,20,21,8,3,0,0,0,0,0,5,88,7,0,4,9,3,3,4,0,0,0,0,0,31,11,4,22,36,15,27,3,0,0,0,3,4,121,8,0,9,32,7,17,4,4,0,0,0,0,73,7,0,4,20,17,8,3,3,0,0,0,4,70,10,0,11,21,34,27,9,3,0,0,0,4,120,8,0,7,10,17,23,8,0,0,0,0,0,74,6,0,8,19,22,21,12,3,0,0,3,0,98,9,0,0,3,5,10,8,4,0,0,0,0,35,5,0,3,3,5,7,13,0,0,0,0,0,40,0,0,0,0,0,3,6,5,0,0,0,3,19,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,5,10,15
21003,7,3,17,34,18,11,4,0,0,0,0,7,109,26,7,25,31,12,8,3,0,0,0,3,17,136,154,34,80,101,26,12,5,4,3,0,7,21,440,91,36,102,123,57,25,6,0,0,0,6,15,471,15,6,64,78,24,16,3,0,0,0,0,17,228,41,17,127,350,143,82,11,3,0,0,7,19,792,32,7,66,215,102,51,9,0,0,0,9,18,514,31,8,61,221,109,73,10,4,0,0,0,3,518,22,0,40,232,162,124,29,11,3,0,3,18,646,17,0,19,121,71,82,27,3,0,0,8,3,344,13,3,10,107,86,97,27,0,3,0,3,9,361,7,0,5,44,39,55,27,4,0,0,4,3,186,0,0,0,20,14,30,12,3,3,0,0,3,89,3,0,0,6,0,6,8,0,0,0,0,0,33,0,0,0,3,3,5,3,0,0,0,0,0,20,21,5,26,128,67
21004,3,0,0,7,0,3,0,0,0,0,0,3,25,10,0,3,7,4,0,0,0,0,0,0,3,33,34,7,15,19,9,5,0,0,0,0,3,4,101,21,21,33,86,24,10,3,0,0,0,0,6,203,0,0,7,19,3,4,0,0,0,0,0,0,40,13,10,23,119,57,26,3,0,0,0,0,3,255,8,0,12,83,40,14,9,0,0,0,0,3,171,11,0,5,62,50,25,3,5,0,0,0,5,170,4,0,7,97,68,42,15,5,0,0,3,0,248,3,4,3,41,50,24,8,3,0,0,0,0,138,7,0,7,42,40,31,24,0,0,0,0,10,161,3,0,3,15,16,14,4,0,0,0,0,0,52,4,0,0,8,9,10,18,3,0,0,0,0,47,0,0,0,3,3,7,3,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,3,9,4,10,36,21
21005,15,4,9,27,20,14,0,0,0,0,0,21,113,34,20,30,49,24,10,0,0,3,0,0,20,188,167,63,91,137,54,24,8,4,3,0,10,33,589,84,67,97,200,95,27,3,0,0,0,3,31,612,30,18,107,127,73,25,0,3,0,0,6,13,395,50,50,124,410,220,109,20,10,3,3,7,32,1041,41,11,69,216,156,77,11,6,4,0,3,20,601,21,3,40,217,148,100,10,9,0,0,9,18,583,39,8,46,250,212,138,22,7,3,3,10,24,762,10,0,21,95,97,89,14,10,0,0,3,13,351,16,3,11,131,107,106,16,3,0,0,3,7,401,5,3,5,31,31,36,11,3,0,0,3,8,147,5,4,3,15,18,14,8,3,0,3,0,0,69,0,0,0,7,6,7,6,0,0,0,0,0,38,0,0,0,4,3,0,0,0,0,0,0,0,7,29,22,66,178,127
21101,17,3,7,21,6,19,8,0,0,0,0,9,95,24,6,12,19,6,12,3,0,0,0,0,6,89,180,54,67,77,37,26,3,0,0,0,10,28,483,134,75,111,184,81,78,11,7,0,0,7,28,706,35,22,46,54,26,19,7,0,0,0,0,8,210,54,27,146,376,191,208,61,8,6,0,15,20,1102,33,11,86,264,168,166,35,3,4,0,3,28,800,31,4,39,216,176,180,51,12,0,0,6,8,726,41,11,61,256,248,331,103,11,3,0,8,25,1099,17,0,19,124,138,201,54,19,0,0,5,13,595,19,0,27,115,155,278,112,26,3,0,10,12,750,3,0,0,35,53,122,64,14,3,0,0,0,302,5,0,5,18,24,56,57,27,8,3,0,3,202,3,0,0,10,12,33,23,9,5,0,0,0,84,0,0,0,0,0,3,7,0,0,0,0,0,20,24,14,26,106,99
21102,0,0,3,0,0,0,0,0,0,0,0,3,9,7,3,4,0,0,0,0,0,0,0,0,0,14,11,3,6,0,0,0,3,0,0,0,0,3,38,11,0,8,3,3,9,0,3,0,0,0,3,45,0,0,0,0,9,0,4,0,0,0,0,0,25,0,0,8,12,9,23,11,0,0,0,0,3,70,7,0,0,12,16,14,6,0,0,0,0,0,61,5,0,4,12,11,23,12,3,0,0,0,3,65,8,0,7,17,12,29,16,3,0,3,0,0,93,0,0,0,3,9,22,12,3,0,0,0,0,54,4,0,3,6,13,27,21,11,4,0,0,0,89,3,0,0,0,5,10,10,3,3,0,3,3,50,5,0,0,0,4,8,20,10,6,4,8,0,68,0,0,0,0,0,3,4,8,5,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,6,3,14
21103,3,0,5,27,11,17,4,0,0,0,0,14,92,32,11,19,25,6,10,3,0,0,0,5,6,112,163,64,84,116,40,23,4,4,0,3,3,19,525,114,72,141,266,82,51,4,7,0,0,3,24,753,4,3,48,47,24,19,4,3,0,0,0,7,166,46,36,146,410,215,134,22,5,0,5,6,24,1047,25,13,65,372,154,125,25,10,0,0,9,10,802,27,10,33,334,175,126,43,6,0,0,3,15,773,28,6,43,351,266,236,61,12,0,0,9,17,1023,10,3,21,144,149,162,46,11,3,0,4,11,561,11,3,7,163,138,191,67,15,4,0,0,10,611,3,0,12,50,46,101,40,15,0,0,0,3,275,3,0,5,21,24,43,38,5,0,0,3,3,151,4,0,0,3,5,17,13,4,4,0,5,0,61,4,0,0,7,0,3,8,0,0,0,0,0,23,17,7,31,114,112
21104,5,0,4,14,6,8,8,3,0,0,0,15,65,21,10,15,6,3,10,4,0,0,0,3,0,69,137,25,36,28,16,20,14,0,0,0,4,5,289,92,34,49,52,27,36,9,0,0,3,3,10,311,8,0,31,19,8,14,4,0,0,0,3,4,104,38,11,66,109,60,82,28,3,0,0,6,19,425,14,5,30,84,65,65,29,8,0,0,7,8,312,12,6,23,92,66,74,22,4,0,0,0,10,313,28,0,14,118,107,152,82,9,3,0,7,4,524,15,0,16,61,61,114,54,3,0,0,0,3,340,14,0,8,53,73,118,68,14,3,0,3,7,386,4,0,0,21,27,97,47,17,0,0,0,3,221,3,0,0,9,6,53,44,12,7,0,0,5,138,3,0,0,6,3,23,28,12,3,0,0,0,77,0,0,0,0,0,9,7,3,0,0,0,0,21,21,8,17,36,36
21105,9,0,12,22,5,16,3,0,0,0,0,12,75,28,4,20,23,8,10,3,0,0,0,0,6,107,155,49,112,109,26,17,3,0,0,0,4,23,508,106,57,212,255,99,42,10,3,3,0,3,29,823,25,8,42,58,11,12,8,0,0,0,0,4,168,75,33,167,383,212,131,22,4,3,0,7,31,1082,58,11,93,248,124,98,19,5,0,0,7,12,673,50,8,54,190,128,117,28,8,0,3,3,12,595,65,10,60,263,215,185,56,9,3,0,6,22,904,37,9,20,103,99,110,36,9,3,0,6,11,437,33,3,18,97,92,136,48,12,0,0,6,10,461,16,0,5,28,22,49,24,7,0,0,3,12,162,6,0,4,11,12,31,12,12,5,0,3,3,91,0,0,0,3,9,7,10,3,0,0,0,0,36,3,0,0,3,0,0,5,0,0,0,0,0,13,29,7,38,119,69
