SA3_CODE_2016,C16_P_35_39_Tot_LF,C16_P_35_39_Notin_LF,C16_P_35_39_LF_NS,C16_P_35_39_Tot,C16_P_40_44_Em_FT,C16_P_40_44_Em_PT,C16_P_40_44_Em_AFW,C16_P_40_44_Em_Hrs_NS,C16_P_40_44_Em_Tot,C16_P_40_44_Unem_Look_FT,C16_P_40_44_Unem_Look_PT,C16_P_40_44_Unem_Tot,C16_P_40_44_Tot_LF,C16_P_40_44_Notin_LF,C16_P_40_44_LF_NS,C16_P_40_44_Tot,C16_P_45_49_Em_FT,C16_P_45_49_Em_PT,C16_P_45_49_Em_AFW,C16_P_45_49_Em_Hrs_NS,C16_P_45_49_Em_Tot,C16_P_45_49_Unem_Look_FT,C16_P_45_49_Unem_Look_PT,C16_P_45_49_Unem_Tot,C16_P_45_49_Tot_LF,C16_P_45_49_Notin_LF,C16_P_45_49_LF_NS,C16_P_45_49_Tot,C16_P_50_54_Em_FT,C16_P_50_54_Em_PT,C16_P_50_54_Em_AFW,C16_P_50_54_Em_Hrs_NS,C16_P_50_54_Em_Tot,C16_P_50_54_Unem_Look_FT,C16_P_50_54_Unem_Look_PT,C16_P_50_54_Unem_Tot,C16_P_50_54_Tot_LF,C16_P_50_54_Notin_LF,C16_P_50_54_LF_NS,C16_P_50_54_Tot,C16_P_55_59_Em_FT,C16_P_55_59_Em_PT,C16_P_55_59_Em_AFW,C16_P_55_59_Em_Hrs_NS,C16_P_55_59_Em_Tot,C16_P_55_59_Unem_Look_FT,C16_P_55_59_Unem_Look_PT,C16_P_55_59_Unem_Tot,C16_P_55_59_Tot_LF,C16_P_55_59_Notin_LF,C16_P_55_59_LF_NS,C16_P_55_59_Tot,C16_P_60_64_Em_FT,C16_P_60_64_Em_PT,C16_P_60_64_Em_AFW,C16_P_60_64_Em_Hrs_NS,C16_P_60_64_Em_Tot,C16_P_60_64_Unem_Look_FT,C16_P_60_64_Unem_Look_PT,C16_P_60_64_Unem_Tot,C16_P_60_64_Tot_LF,C16_P_60_64_Notin_LF,C16_P_60_64_LF_NS,C16_P_60_64_Tot,C16_P_65_69_Em_FT,C16_P_65_69_Em_PT,C16_P_65_69_Em_AFW,C16_P_65_69_Em_Hrs_NS,C16_P_65_69_Em_Tot,C16_P_65_69_Unem_Look_FT,C16_P_65_69_Unem_Look_PT,C16_P_65_69_Unem_Tot,C16_P_65_69_Tot_LF,C16_P_65_69_Notin_LF,C16_P_65_69_LF_NS,C16_P_65_69_Tot,C16_P_70_74_Em_FT,C16_P_70_74_Em_PT,C16_P_70_74_Em_AFW,C16_P_70_74_Em_Hrs_NS,C16_P_70_74_Em_Tot,C16_P_70_74_Unem_Look_FT,C16_P_70_74_Unem_Look_PT,C16_P_70_74_Unem_Tot,C16_P_70_74_Tot_LF,C16_P_70_74_Notin_LF,C16_P_70_74_LF_NS,C16_P_70_74_Tot,C16_P_75over_Emp_Wor_ft,C16_P_75ov_Em_Work_pt,C16_P_75ov_Em_Aw_fr_w,C16_P_75ov_Emp_Hou_w_ns,C16_P_75andOver_Em_Tot,C16_P_75over_Unem_Lo_ft_w,C16_P_75over_Unem_Lo_pt_w,C16_P_75over_Unemp_Tot,C16_P_75over_Tot_lab_for,C16_P_75over_N_lab_forc,C16_P_75over_LF_NS,C16_P_75over_Tot,C16_P_Tot_Em_FT,C16_P_Tot_Em_PT,C16_P_Tot_Em_AFW,C16_P_Tot_Em_Hrs_NS,C16_P_Tot_Em_Tot,C16_P_Tot_Unem_Look_FT,C16_P_Tot_Unem_Look_PT,C16_P_Tot_Unem_Tot,C16_P_T_T_labo_for,C16_P_Tot_Notin_LF,C16_P_Tot_LF_NS,C16_P_T_T
31302,2984,861,247,4096,1954,806,84,50,2887,193,75,261,3157,815,275,4245,1980,835,86,72,2965,152,68,228,3193,793,242,4227,1856,771,102,55,2785,137,61,199,2982,865,235,4088,1379,678,93,26,2182,122,60,177,2357,1116,269,3747,792,509,68,33,1405,80,43,127,1533,1648,300,3479,231,235,25,6,491,14,10,26,513,2430,273,3217,57,82,8,5,152,0,4,4,154,2064,225,2439,16,31,0,11,49,0,3,3,52,2800,828,3681,16347,9153,906,587,26993,2065,1172,3229,30224,18001,4079,52306
31303,509,260,53,822,380,185,12,14,600,15,8,26,623,238,78,938,417,182,21,20,631,27,9,39,670,183,73,928,385,199,23,6,617,19,8,31,650,188,79,911,322,177,28,13,534,22,13,31,567,258,84,910,206,159,15,9,397,19,6,23,419,417,92,931,100,73,10,6,195,0,3,3,197,647,85,925,37,47,7,5,89,0,4,4,96,473,55,624,19,24,3,10,57,0,0,0,56,662,97,817,3060,1717,223,137,5133,237,117,352,5483,4528,914,10926
31304,3196,604,224,4024,2360,941,105,71,3484,120,70,189,3674,667,251,4586,2507,926,94,63,3584,127,56,183,3768,686,258,4704,2203,863,91,43,3197,123,43,170,3371,719,218,4308,1639,687,93,50,2463,109,37,146,2611,965,186,3757,891,571,90,27,1579,62,36,102,1682,1489,188,3358,288,240,34,10,571,8,14,24,599,2353,171,3126,38,83,3,0,132,4,3,9,135,1882,136,2148,17,34,0,9,54,3,3,3,59,2676,517,3255,17326,9107,984,538,27959,1487,1002,2487,30444,15630,2936,49003
31305,2503,561,197,3261,1952,801,65,57,2876,126,70,197,3077,679,241,3993,2059,888,75,53,3073,135,62,195,3266,659,241,4164,2030,867,117,59,3068,143,51,191,3255,804,252,4316,1694,751,127,36,2619,119,58,174,2793,1131,227,4149,1078,664,95,17,1844,72,64,137,1979,1804,230,4012,344,417,46,10,815,12,24,35,853,3051,311,4208,80,140,14,7,239,0,5,8,246,2688,250,3187,23,54,6,15,97,3,0,3,101,5168,850,6124,14981,8292,869,487,24639,1396,871,2265,26901,19274,3474,49651
31401,5008,602,191,5802,4196,1715,144,72,6124,94,74,167,6295,685,239,7214,4328,1602,127,64,6119,141,61,203,6320,629,237,7187,3838,1332,148,49,5366,133,40,181,5546,660,212,6418,2811,1235,137,45,4222,108,39,142,4365,981,210,5558,1448,897,111,31,2479,50,48,95,2577,1741,159,4479,479,497,61,17,1054,9,10,18,1073,2944,178,4199,107,199,16,6,328,4,7,14,340,2385,143,2864,36,69,3,9,116,3,3,8,124,2797,274,3195,28167,14708,1547,594,45014,1184,1075,2253,47268,17372,2462,67098
31402,4632,764,269,5665,3003,1089,116,53,4269,145,73,217,4483,634,258,5370,2820,887,80,52,3845,136,63,200,4040,526,246,4813,2144,657,84,34,2922,122,36,159,3082,526,188,3795,1512,563,60,27,2164,101,55,150,2322,694,153,3163,851,464,55,14,1379,59,31,87,1465,1098,113,2675,266,253,25,16,555,8,12,22,578,1825,141,2538,47,77,8,3,136,0,3,3,136,1520,113,1769,14,27,4,3,53,0,4,4,58,2469,285,2807,22580,9930,1158,527,34199,1629,1175,2802,37000,13843,2916,53757
31403,2207,377,121,2704,1427,558,38,27,2044,71,36,109,2154,351,120,2623,1299,545,62,29,1933,74,34,108,2040,337,122,2498,1200,381,52,24,1665,61,29,88,1756,372,103,2227,1031,417,55,21,1530,62,21,79,1615,532,108,2250,633,339,48,22,1037,37,23,62,1106,843,97,2041,170,168,19,7,370,8,3,9,375,1418,94,1894,34,65,3,7,106,0,0,3,107,1115,63,1287,6,17,0,3,24,0,0,0,23,1422,293,1738,11148,5402,606,304,17465,956,578,1536,18994,8893,1619,29509
31501,1277,586,207,2075,881,333,40,47,1302,124,28,151,1456,525,171,2150,845,304,45,34,1229,94,29,123,1351,545,215,2112,907,299,49,26,1289,84,26,109,1398,483,212,2087,733,273,56,26,1084,76,23,100,1184,575,203,1968,422,217,42,17,703,55,28,83,785,641,188,1612,165,92,11,7,283,10,5,11,297,757,157,1209,63,47,10,7,118,0,0,7,126,572,84,784,50,27,3,9,88,5,0,5,87,646,94,823,7270,2932,429,374,10997,1142,413,1555,12552,8923,2655,24134
31502,1528,286,232,2049,1066,257,48,26,1393,62,29,87,1482,275,187,1947,1099,234,38,44,1411,72,9,83,1494,245,218,1957,1118,218,40,32,1401,56,11,72,1476,280,259,2014,884,206,56,29,1171,51,10,66,1238,317,201,1757,511,143,36,24,713,25,19,41,756,336,165,1259,227,82,21,14,349,4,3,12,353,530,125,1011,103,55,8,13,178,0,0,3,182,460,84,726,40,24,9,7,83,3,0,3,81,594,115,783,10334,2645,547,366,13884,723,245,966,14854,5135,2660,22650
31503,798,102,66,966,580,185,29,14,800,31,3,38,839,107,75,1020,671,183,26,18,895,27,11,41,933,157,86,1180,812,174,38,15,1034,36,11,44,1081,190,87,1361,769,194,47,19,1029,28,6,39,1069,235,115,1418,539,179,41,25,777,19,10,28,807,309,101,1220,250,90,17,19,381,5,7,5,390,507,110,1001,83,58,10,13,171,3,0,3,168,518,73,764,82,28,8,14,132,0,3,3,136,965,155,1255,6313,1959,375,235,8881,267,100,371,9249,3805,1198,14253
31601,2519,426,157,3100,1939,971,65,35,3010,88,68,152,3163,442,175,3778,2084,930,58,43,3114,86,60,142,3260,422,177,3858,1834,923,68,35,2862,80,37,117,2982,474,176,3624,1414,759,75,34,2277,93,54,144,2426,669,138,3228,742,616,77,28,1461,66,48,110,1576,1170,128,2875,260,341,23,10,635,14,19,31,663,2077,145,2884,56,124,4,3,195,3,6,9,206,2029,113,2345,15,37,4,15,76,3,0,3,82,4366,373,4819,13969,9534,786,411,24698,914,1061,1977,26675,14810,2300,43785
31602,3681,674,250,4610,2686,1409,87,67,4258,149,84,234,4487,643,238,5368,2794,1301,105,59,4270,161,68,226,4497,686,299,5484,2493,1231,150,58,3930,142,68,206,4140,818,268,5222,1913,1197,150,36,3292,144,71,212,3508,1403,272,5180,1121,989,91,34,2239,91,69,163,2399,2274,229,4905,351,510,40,13,910,13,29,44,956,4109,287,5354,98,224,10,13,342,9,9,17,359,4013,253,4625,13,98,15,17,138,4,3,7,148,7717,690,8555,19560,12897,1209,569,34231,1442,1146,2593,36818,25661,3599,66079
31603,2616,473,227,3315,1726,958,66,46,2801,100,64,166,2963,441,245,3648,1925,923,73,36,2952,109,54,163,3111,488,258,3860,1848,966,98,36,2948,124,66,190,3140,621,253,4004,1591,920,95,28,2636,107,66,176,2810,997,310,4118,914,780,81,27,1797,80,58,143,1941,1744,266,3951,287,446,39,12,779,5,26,30,808,2598,278,3689,77,150,13,3,236,3,7,11,250,2220,226,2699,22,66,10,4,102,3,3,4,107,4134,760,5004,15071,9820,885,403,26174,1128,868,1998,28166,16047,3841,48062
31605,1764,331,162,2259,1388,831,48,44,2300,63,47,106,2410,345,191,2948,1360,804,50,37,2257,80,38,114,2366,333,178,2877,1300,778,60,32,2174,62,46,106,2282,463,188,2933,997,756,69,21,1838,86,45,133,1968,734,171,2877,656,645,60,12,1366,52,52,106,1473,1338,186,3005,257,379,35,6,676,13,28,43,719,2355,208,3283,75,177,6,0,263,0,11,8,269,2144,200,2610,20,67,4,5,103,3,4,5,112,3528,516,4159,9310,7185,535,267,17306,642,547,1186,18490,13064,2430,33986
31606,2079,410,139,2630,1505,906,79,62,2541,81,58,137,2677,484,192,3358,1772,934,82,42,2834,80,55,134,2974,514,205,3698,1711,956,94,44,2803,113,43,157,2954,601,224,3779,1384,978,94,30,2487,103,50,156,2638,1016,225,3878,913,774,69,37,1795,85,46,129,1923,1609,209,3743,303,445,36,19,809,10,28,36,841,2681,208,3741,106,162,12,10,286,3,5,11,301,2302,157,2759,55,76,10,8,149,0,0,0,151,3274,269,3698,11773,8490,811,441,21515,944,654,1600,23111,15177,2358,40653
31607,2017,429,164,2606,1338,729,75,32,2167,69,49,123,2290,438,165,2890,1400,788,65,43,2299,99,25,126,2430,469,154,3049,1348,782,73,24,2218,94,59,151,2369,506,167,3052,1142,702,75,29,1945,93,51,142,2084,712,155,2950,668,537,60,20,1289,54,42,103,1389,1159,161,2706,202,303,17,9,531,8,8,14,547,1819,148,2513,50,127,6,12,196,5,10,13,207,1709,172,2088,25,48,6,6,86,0,0,4,85,2898,357,3342,10346,7124,660,322,18450,874,644,1521,19971,12155,2167,34293
31608,886,208,81,1173,699,410,44,19,1165,39,26,61,1225,212,117,1554,775,494,42,17,1327,40,29,65,1397,272,123,1793,762,502,41,14,1331,61,20,76,1408,347,107,1861,661,456,56,22,1187,62,29,90,1284,533,112,1921,369,407,39,17,842,26,33,63,902,781,107,1793,135,187,18,3,344,0,10,8,350,1262,122,1737,38,86,4,10,132,6,5,8,143,957,85,1182,13,33,0,10,51,3,0,5,59,1224,123,1399,4877,3861,378,164,9278,409,286,692,9974,6722,1150,17842
31701,6718,1412,526,8656,4714,2009,151,111,6985,220,141,356,7347,1336,577,9257,5134,1944,195,96,7371,263,129,391,7762,1305,590,9664,4795,1827,202,80,6907,235,85,324,7231,1458,533,9227,4193,1815,245,77,6324,182,92,272,6597,2124,576,9299,2464,1490,207,63,4223,110,83,187,4418,3201,540,8161,841,890,99,43,1878,16,27,46,1918,5286,546,7753,230,375,35,21,671,5,8,17,685,4920,515,6122,106,156,17,38,311,4,8,12,325,9410,1568,11305,41293,21705,2361,1032,66386,2979,2048,5028,71409,39337,8483,119233
31801,1624,361,161,2140,1246,524,47,31,1852,96,35,137,1988,356,196,2538,1381,538,58,52,2023,95,27,125,2144,397,214,2754,1419,564,69,36,2084,96,31,121,2205,507,233,2944,1343,540,68,33,1982,66,42,107,2089,712,225,3025,907,414,69,45,1429,85,52,138,1569,1157,221,2951,402,257,34,21,712,5,4,17,727,1806,266,2799,151,120,17,14,302,0,3,4,305,1603,206,2114,104,103,17,31,247,0,0,0,247,3173,496,3922,11067,5297,636,442,17441,955,469,1419,18864,12458,2838,34163
31802,9475,1810,835,12124,6708,2359,268,146,9483,497,166,666,10148,1717,870,12728,6727,2211,267,117,9327,476,163,641,9969,1730,914,12614,6093,2111,292,85,8581,480,109,583,9167,1835,870,11872,5054,1922,308,117,7403,422,127,549,7958,2436,806,11197,2722,1542,221,69,4552,332,150,481,5032,3616,668,9316,877,790,103,47,1817,34,51,86,1903,5619,657,8180,186,315,30,16,545,0,13,13,562,4536,495,5588,75,137,14,26,251,7,7,18,270,7621,834,8725,55756,25885,3419,1416,86478,5366,3079,8444,94919,42799,11373,149093
31901,3260,808,253,4322,2283,1069,85,62,3499,211,82,293,3794,912,329,5035,2409,1127,95,74,3709,232,66,296,4007,1038,368,5411,2546,1175,114,43,3883,244,97,341,4223,1357,404,5985,2209,1128,144,66,3545,225,103,328,3877,1877,448,6200,1359,909,111,32,2417,172,72,247,2665,3098,443,6199,392,462,63,25,949,15,16,33,978,4945,462,6384,117,197,16,11,344,0,3,3,349,4506,454,5311,73,99,11,29,212,0,7,4,217,7443,967,8628,19113,11520,1128,653,32420,2526,1242,3768,36190,30596,5397,72178
31902,1618,532,191,2342,1159,555,59,50,1827,96,47,142,1962,650,239,2853,1351,611,57,50,2068,89,36,129,2198,729,258,3189,1387,619,89,43,2139,127,36,167,2303,871,316,3491,1201,621,71,40,1936,91,38,136,2071,1203,279,3555,849,527,89,29,1492,80,28,110,1604,1747,301,3652,400,333,35,36,801,10,7,13,817,2759,367,3939,195,148,15,23,386,0,0,0,386,2259,258,2900,148,104,15,22,289,0,0,4,295,3468,546,4300,10606,5935,668,475,17684,1073,468,1542,19225,17066,3511,39803
31903,1752,523,157,2426,1128,629,52,40,1852,103,59,160,2010,568,207,2782,1350,722,71,33,2172,99,57,159,2333,729,264,3329,1272,774,89,48,2183,122,60,185,2368,974,293,3631,1170,773,116,28,2088,112,52,165,2247,1331,290,3868,721,539,90,23,1384,83,57,141,1521,1991,322,3839,262,283,45,15,606,3,12,13,620,2948,318,3886,99,140,15,14,258,0,3,6,264,2544,294,3106,74,61,10,18,163,3,6,8,164,3312,659,4141,9735,6604,761,367,17472,1193,671,1869,19339,17621,3479,40444
31904,2001,534,202,2740,1336,695,64,42,2134,146,50,198,2332,623,223,3180,1441,765,67,43,2312,154,55,207,2526,666,260,3450,1351,759,83,36,2234,159,64,219,2455,938,238,3626,1161,774,95,33,2055,143,77,222,2278,1415,297,3997,668,565,81,27,1338,116,68,179,1521,2389,297,4212,208,264,29,15,511,11,18,30,535,4051,332,4917,42,110,12,13,166,0,3,3,169,3662,328,4164,22,44,7,12,79,5,0,7,87,5687,668,6442,10097,7261,718,360,18442,1572,868,2444,20882,22625,3587,47094
31905,1390,596,159,2143,991,527,54,30,1604,130,39,167,1769,659,207,2639,1073,554,57,30,1713,119,27,153,1863,727,196,2789,1092,550,72,39,1753,132,48,181,1935,915,240,3088,1004,591,86,22,1707,142,50,190,1899,1393,265,3561,636,449,68,23,1177,108,58,164,1342,2169,306,3821,189,217,26,10,447,3,9,11,458,3272,361,4088,57,94,7,6,168,0,5,5,172,2533,270,2976,47,47,6,10,112,3,0,0,110,3564,462,4136,7909,5070,563,306,13847,1402,574,1977,15825,18545,3052,37422
39797,7,0,0,6,3,0,0,0,7,0,0,0,9,0,0,12,7,0,0,0,6,0,0,0,6,0,0,6,0,3,3,0,3,0,0,0,4,7,0,14,9,3,0,0,9,0,0,0,10,4,3,19,3,3,0,0,5,0,0,0,5,5,0,12,0,0,0,0,0,0,0,0,0,15,4,19,0,0,0,0,0,0,0,0,0,13,0,16,0,0,0,0,0,0,0,0,0,14,0,18,32,16,9,0,60,0,0,4,68,57,22,144
39999,334,212,200,738,150,58,19,13,238,72,21,90,330,175,238,742,143,62,12,14,238,70,15,86,324,235,192,752,156,79,29,10,272,70,11,82,356,334,227,914,127,78,29,6,243,64,24,79,326,547,205,1080,85,69,25,9,188,56,15,72,259,815,225,1294,25,32,6,6,67,3,12,16,83,1005,169,1253,0,3,0,0,13,0,3,5,12,547,103,661,5,0,0,3,6,0,0,0,8,329,81,418,1749,978,195,158,3087,757,228,986,4074,5145,2472,11693
40101,981,232,127,1341,478,171,24,4,680,45,18,63,740,207,90,1035,465,143,16,12,637,43,14,54,696,187,127,1009,506,166,24,11,716,29,12,46,760,236,129,1125,440,149,17,7,609,30,13,37,648,234,112,993,301,161,21,3,486,29,13,42,526,366,105,994,175,179,10,3,375,6,3,11,386,561,123,1070,57,89,6,0,153,4,3,5,162,448,75,687,22,56,8,6,90,0,0,3,91,909,120,1115,5651,3121,352,143,9275,519,736,1255,10535,8282,2041,20850
40102,3366,510,194,4070,2620,1415,117,58,4204,87,58,143,4352,543,227,5119,3046,1476,131,45,4695,102,64,167,4866,531,249,5643,2750,1383,176,60,4365,104,49,152,4521,641,235,5395,2444,1302,190,43,3987,80,57,133,4121,974,277,5372,1513,1128,136,32,2815,59,62,117,2928,1652,258,4834,584,710,86,15,1397,6,24,28,1427,2823,231,4483,175,306,25,14,520,6,3,14,530,2392,141,3065,88,127,15,11,245,0,0,3,244,3754,352,4349,20239,13432,1521,512,35703,865,926,1792,37495,17607,2859,57955
40103,1973,365,87,2426,1438,778,45,10,2272,82,51,134,2410,412,96,2918,1723,774,43,22,2571,70,39,110,2678,340,128,3147,1649,647,62,18,2378,54,32,88,2464,390,98,2948,1475,689,62,24,2249,53,26,79,2321,552,110,2978,878,623,64,15,1584,40,29,70,1653,951,129,2724,413,501,29,16,958,5,13,22,980,1699,133,2809,140,256,26,3,433,3,6,7,439,1686,101,2228,49,160,8,13,229,0,4,5,240,3986,329,4548,11527,7758,627,219,20125,582,682,1270,21393,13531,1492,36413
40104,2646,466,99,3215,1615,889,46,40,2584,86,49,136,2716,444,99,3259,1850,917,53,27,2849,104,51,154,2999,502,119,3621,1739,801,60,33,2635,92,42,139,2772,541,113,3431,1319,733,78,29,2157,60,41,102,2251,682,90,3023,749,570,70,12,1407,38,30,65,1467,1025,65,2564,254,355,41,18,669,3,14,12,684,1832,97,2609,55,150,12,6,223,0,8,6,230,2021,99,2348,45,70,13,3,127,0,0,0,130,5114,324,5570,13250,8775,746,369,23133,900,826,1725,24860,15940,1461,42269
40105,1919,300,101,2321,1127,578,47,23,1775,74,24,101,1872,273,95,2248,1228,506,33,20,1791,64,29,96,1892,276,108,2273,1204,520,31,14,1773,49,28,77,1845,363,123,2328,995,488,41,14,1536,46,25,65,1604,482,100,2184,614,444,24,13,1089,33,16,51,1140,731,84,1963,247,286,25,6,561,3,6,13,574,1191,89,1848,56,137,4,3,198,3,3,4,204,1183,69,1456,27,64,6,3,105,4,3,4,113,3247,253,3610,9982,6254,518,214,16962,651,563,1211,18179,10659,1466,30307
40106,1507,217,80,1808,967,442,36,9,1459,49,17,66,1530,203,74,1808,1104,411,39,15,1576,52,28,75,1648,244,88,1988,1019,381,43,15,1458,46,17,62,1524,228,93,1846,963,427,50,17,1459,41,7,44,1503,368,91,1962,567,370,30,14,988,18,26,46,1031,588,93,1707,188,226,12,0,425,3,4,9,435,883,73,1389,33,95,8,4,139,0,0,0,139,763,48,957,22,46,10,3,74,0,0,0,74,1983,127,2186,8405,4973,456,162,14000,533,409,935,14935,7395,1149,23476
40107,2007,284,115,2406,1346,618,52,26,2042,55,32,91,2136,284,116,2527,1377,624,41,16,2062,47,32,77,2146,297,107,2545,1347,553,45,16,1961,37,26,63,2022,312,98,2429,1127,558,62,6,1756,45,25,75,1827,425,120,2372,776,503,39,15,1337,24,33,57,1389,853,114,2355,296,374,30,4,699,7,4,15,712,1300,112,2123,62,130,17,9,214,0,0,5,212,1166,78,1460,26,68,3,9,100,3,7,5,106,3286,246,3639,10821,6836,634,198,18491,527,617,1146,19637,10607,1498,31733
40201,1500,297,89,1887,1141,550,49,29,1763,68,36,101,1866,314,114,2294,1323,613,66,33,2028,70,30,96,2124,349,137,2605,1270,588,65,17,1947,62,28,93,2036,440,127,2603,1034,512,58,21,1628,59,26,89,1714,574,148,2443,601,378,44,23,1053,33,24,57,1106,756,106,1969,187,151,16,6,356,4,0,6,363,1285,101,1747,32,75,3,5,114,0,0,4,119,1204,96,1416,22,26,5,3,56,0,0,0,56,2331,261,2646,9331,5486,600,257,15665,765,506,1280,16942,9557,1550,28045
40202,3731,1355,362,5445,2104,1020,118,62,3302,293,99,396,3696,1290,331,5314,2292,1013,94,77,3472,293,99,393,3866,1401,329,5597,2302,1102,99,67,3567,220,79,299,3867,1591,368,5820,1813,892,115,29,2857,190,55,248,3109,1797,335,5246,941,602,84,20,1653,87,49,130,1783,2078,242,4099,241,237,36,11,528,3,9,13,542,2700,252,3490,41,92,9,3,140,0,3,5,146,2237,191,2581,24,34,3,16,78,3,0,0,84,4489,595,5165,19451,11411,1266,701,32834,3160,1635,4794,37619,27216,4662,69496
40203,4176,1050,273,5502,2146,1065,62,53,3332,185,49,235,3564,897,228,4693,1917,876,57,35,2887,168,65,229,3115,885,200,4206,1587,768,56,27,2434,154,53,210,2641,957,179,3777,1288,655,77,42,2058,108,51,167,2224,1174,179,3574,771,504,52,18,1347,62,41,104,1445,1506,160,3109,202,307,32,12,553,3,10,11,568,2197,161,2924,43,97,13,5,157,0,3,5,162,2007,169,2342,22,44,4,8,75,0,0,3,77,4268,395,4744,17409,10295,966,511,29175,1847,1178,3033,32204,20929,2813,55944
40204,7121,1900,418,9436,4060,1812,173,103,6145,363,179,549,6694,1754,378,8826,4089,1880,159,109,6228,361,143,507,6733,1754,386,8877,3966,1752,184,71,5976,305,129,435,6405,2109,391,8903,3119,1530,183,64,4888,245,97,346,5235,2480,366,8085,1900,1142,133,41,3217,139,95,234,3452,3308,319,7073,498,547,58,34,1127,3,22,22,1155,4960,304,6420,86,163,12,11,268,0,5,5,275,4147,271,4687,35,59,6,9,111,3,9,9,119,7193,589,7908,34609,19495,1950,1096,57150,3951,2413,6366,63518,40921,5207,109646
40205,5021,805,195,6025,3274,1586,118,55,5033,146,73,223,5259,712,201,6169,3619,1610,123,67,5420,179,85,262,5681,748,199,6630,3491,1465,149,51,5157,166,65,229,5378,859,219,6463,2924,1439,145,32,4542,144,72,216,4760,1279,206,6243,1852,1150,125,40,3160,89,47,135,3300,2328,180,5808,562,592,67,14,1232,6,19,28,1259,4185,199,5639,96,226,19,5,353,0,7,9,360,3739,187,4289,34,75,9,13,130,3,4,7,140,6496,533,7164,27192,16070,1552,550,45357,1743,1379,3124,48487,25881,2824,77192
40301,1585,218,104,1904,1051,514,35,27,1619,47,19,71,1690,228,98,2014,1180,512,42,26,1759,55,15,72,1828,241,104,2172,1252,572,59,14,1903,45,22,72,1968,292,104,2370,1165,574,70,25,1835,54,24,79,1909,524,162,2598,693,486,49,16,1246,42,39,83,1321,978,143,2447,221,369,37,3,621,11,13,22,645,1560,156,2363,55,156,9,9,230,4,4,4,236,1410,109,1757,16,73,12,9,111,0,0,0,113,3545,348,4007,9340,5950,566,251,16106,521,424,949,17050,10444,1722,29217
40302,5029,900,226,6151,2928,1436,139,55,4557,173,90,258,4813,807,211,5834,2885,1345,113,51,4401,155,64,216,4615,816,224,5652,2788,1316,145,48,4289,161,85,248,4543,1004,211,5751,2489,1311,144,45,3983,146,70,222,4205,1466,249,5921,1530,1112,141,28,2804,101,73,174,2983,2374,232,5584,410,566,75,23,1067,3,22,21,1096,3437,190,4720,86,175,12,3,272,3,4,9,281,2906,199,3387,37,82,8,18,142,0,4,10,151,6954,527,7637,24549,15751,1687,580,42566,1708,1500,3213,45777,26400,3279,75460
40303,3181,468,128,3785,2316,1221,109,33,3675,91,57,149,3828,446,121,4393,2466,1185,86,41,3772,83,32,118,3891,437,153,4485,2316,1065,116,31,3522,93,29,125,3650,460,157,4264,2058,1003,121,27,3201,72,37,108,3307,761,156,4219,1164,799,86,22,2067,46,42,87,2155,1408,132,3691,448,527,37,8,1026,17,11,25,1052,2427,134,3612,113,252,20,8,392,0,3,3,395,2343,143,2889,36,149,4,16,203,3,3,7,207,5262,486,5957,16873,11866,1176,367,30284,887,1039,1930,32215,18071,2080,52364
40304,8338,1722,519,10582,5336,2783,216,91,8426,307,157,467,8892,1649,481,11030,5578,2823,264,123,8787,329,153,482,9267,1723,534,11524,5325,2734,293,89,8446,319,140,454,8901,1879,466,11246,4551,2583,312,68,7513,309,119,428,7946,2653,525,11128,2771,2135,242,67,5211,186,123,304,5521,4526,506,10548,827,1058,94,43,2017,27,35,67,2083,7659,528,10274,158,365,36,17,579,3,9,10,587,6229,439,7247,59,115,11,16,200,11,6,15,215,10254,1129,11597,42914,28481,3055,1092,75540,3710,2548,6254,81798,47863,6929,136595
40401,5441,997,310,6745,3534,1603,122,73,5333,214,93,309,5640,1034,330,7007,3845,1791,133,75,5839,215,96,315,6155,1257,343,7752,3700,1553,140,70,5468,194,90,288,5754,1386,352,7492,2947,1538,178,54,4725,173,106,283,5009,1884,322,7209,1673,1142,151,31,3000,105,89,188,3190,2805,279,6283,545,655,82,20,1300,6,17,22,1330,4272,298,5893,125,258,23,15,414,0,4,4,419,3715,245,4385,51,139,14,18,222,3,5,11,232,9356,746,10337,29845,17621,1856,768,50082,2151,1700,3844,53929,33289,4522,91738
40402,2910,625,182,3708,1851,804,77,35,2760,175,63,238,3001,698,171,3865,1997,840,79,48,2964,158,75,234,3194,795,221,4217,1878,813,95,45,2831,149,68,213,3044,953,198,4203,1619,770,99,28,2515,126,64,193,2704,1431,219,4353,868,613,59,32,1574,62,48,109,1679,1737,171,3590,257,275,25,16,564,9,19,23,591,2383,180,3150,59,93,3,9,172,0,3,8,175,1780,147,2104,15,27,9,13,59,0,4,3,66,4001,412,4473,15130,8647,908,468,25152,1605,959,2566,27715,18528,2620,48861
40403,3525,573,170,4277,1942,979,90,25,3037,96,52,152,3186,513,171,3869,2037,906,79,40,3069,132,63,194,3260,579,166,4004,1863,836,79,28,2804,96,47,147,2955,618,170,3747,1536,740,77,22,2381,103,41,145,2520,832,147,3499,856,617,72,20,1563,59,39,94,1658,1154,156,2975,265,340,32,14,651,9,10,20,665,1899,147,2707,76,158,12,11,250,0,0,0,256,1880,133,2267,30,98,5,17,154,0,3,5,155,5214,665,6032,17047,10947,1026,427,29450,1298,1077,2373,31824,17640,2740,52206
