SA3_CODE_2016,C06_0_74_1PF_CU15DS,C06_0_74_1PF_CU15NDS,C06_0_74_1PFnCU15DS,C06_0_74_1PF_NDCO,C06_0_74_T,C06_75_99_1PF_CU15DS,C06_75_99_1PF_CU15NDS,C06_75_99_1PFnCU15DS,C06_75_99_1PF_NDCO,C06_75_99_T,C06_100_149_1PF_CU15DS,C06_100_149_1PF_CU15NDS,C06_100_149_1PFnCU15DS,C06_100_149_1PF_NDCO,C06_100_149_T,C06_150_199_1PF_CU15DS,C06_150_199_1PF_CU15NDS,C06_150_199_1PFnCU15DS,C06_150_199_1PF_NDCO,C06_150_199_T,C06_200_224_1PF_CU15DS,C06_200_224_1PF_CU15NDS,C06_200_224_1PFnCU15DS,C06_200_224_1PF_NDCO,C06_200_224_T,C06_225_274_1PF_CU15DS,C06_225_274_1PF_CU15NDS,C06_225_274_1PFnCU15DS,C06_225_274_1PF_NDCO,C06_225_274_T,C06_275_349_1PF_CU15DS,C06_275_349_1PF_CU15NDS,C06_275_349_1PFnCU15DS,C06_275_349_1PF_NDCO,C06_275_349_T,C06_350_449_1PF_CU15DS,C06_350_449_1PF_CU15NDS,C06_350_449_1PFnCU15DS,C06_350_449_1PF_NDCO,C06_350_449_T,C06_450_549_1PF_CU15DS,C06_450_549_1PF_CU15NDS,C06_450_549_1PFnCU15DS,C06_450_549_1PF_NDCO,C06_450_549_T,C06_550_649_1PF_CU15DS,C06_550_649_1PF_CU15NDS,C06_550_649_1PFnCU15DS,C06_550_649_1PF_NDCO,C06_550_649_T,C06_650_749_1PF_CU15DS,C06_650_749_1PF_CU15NDS,C06_650_749_1PFnCU15DS,C06_650_749_1PF_NDCO,C06_650_749_T,C06_750_849_1PF_CU15DS,C06_750_849_1PF_CU15NDS,C06_750_849_1PFnCU15DS,C06_750_849_1PF_NDCO,C06_750_849_T,C06_850_949_1PF_CU15DS,C06_850_949_1PF_CU15NDS,C06_850_949_1PFnCU15DS,C06_850_949_1PF_NDCO,C06_850_949_T,C06_950ov_1PF_CU15DS,C06_950ov_1PF_CU15NDS,C06_950ov_1PFnCU15DS,C06_950ov_1PF_NDCO,C06_950ov_T,C06_Rns_1PF_CU15DS,C06_Rns_1PF_CU15NDS,C06_Rns_1PFnCU15DS,C06_Rns_1PF_NDCO,C06_Rns_T,C06_Tot_1PF_CU15DS,C06_Tot_1PF_CU15NDS,C06_Tot_1PFnCU15DS,C06_Tot_1PF_NDCO,C06_Tot_T,C11_0_74_1PF_CU15DS,C11_0_74_1PF_CU15NDS,C11_0_74_1PFnCU15DS,C11_0_74_1PF_NDCO,C11_0_74_T,C11_75_99_1PF_CU15DS,C11_75_99_1PF_CU15NDS,C11_75_99_1PFnCU15DS,C11_75_99_1PF_NDCO,C11_75_99_T,C11_100_149_1PF_CU15DS,C11_100_149_1PF_CU15NDS,C11_100_149_1PFnCU15DS,C11_100_149_1PF_NDCO,C11_100_149_T,C11_150_199_1PF_CU15DS,C11_150_199_1PF_CU15NDS,C11_150_199_1PFnCU15DS,C11_150_199_1PF_NDCO,C11_150_199_T,C11_200_224_1PF_CU15DS,C11_200_224_1PF_CU15NDS,C11_200_224_1PFnCU15DS,C11_200_224_1PF_NDCO,C11_200_224_T,C11_225_274_1PF_CU15DS,C11_225_274_1PF_CU15NDS,C11_225_274_1PFnCU15DS,C11_225_274_1PF_NDCO,C11_225_274_T,C11_275_349_1PF_CU15DS,C11_275_349_1PF_CU15NDS,C11_275_349_1PFnCU15DS,C11_275_349_1PF_NDCO,C11_275_349_T,C11_350_449_1PF_CU15DS,C11_350_449_1PF_CU15NDS,C11_350_449_1PFnCU15DS,C11_350_449_1PF_NDCO,C11_350_449_T,C11_450_549_1PF_CU15DS,C11_450_549_1PF_CU15NDS,C11_450_549_1PFnCU15DS,C11_450_549_1PF_NDCO,C11_450_549_T,C11_550_649_1PF_CU15DS,C11_550_649_1PF_CU15NDS,C11_550_649_1PFnCU15DS,C11_550_649_1PF_NDCO,C11_550_649_T,C11_650_749_1PF_CU15DS,C11_650_749_1PF_CU15NDS,C11_650_749_1PFnCU15DS,C11_650_749_1PF_NDCO,C11_650_749_T,C11_750_849_1PF_CU15DS,C11_750_849_1PF_CU15NDS,C11_750_849_1PFnCU15DS,C11_750_849_1PF_NDCO,C11_750_849_T,C11_850_949_1PF_CU15DS,C11_850_949_1PF_CU15NDS,C11_850_949_1PFnCU15DS,C11_850_949_1PF_NDCO,C11_850_949_T,C11_950ov_1PF_CU15_DS,C11_950ov_1PF_CU15_NDS,C11_950ov_1PFnoCU15_DS,C11_950ov_1PF_NDCO,C11_950ov_T,C11_Rns_1PF_CU15DS,C11_Rns_1PF_CU15NDS,C11_Rns_1PFnCU15DS,C11_Rns_1PF_NDCO,C11_Rns_T,C11_Tot_1PF_CU15DS,C11_Tot_1PF_CU15NDS,C11_Tot_1PFnCU15DS,C11_Tot_1PF_NDCO,C11_Tot_T,C16_0_74_1PF_CU15DS,C16_0_74_1PF_CU15NDS,C16_0_74_1PFnCU15DS,C16_0_74_1PF_NDCO,C16_0_74_T,C16_75_99_1PF_CU15DS,C16_75_99_1PF_CU15NDS,C16_75_99_1PFnCU15DS,C16_75_99_1PF_NDCO,C16_75_99_T,C16_100_149_1PF_CU15DS,C16_100_149_1PF_CU15NDS,C16_100_149_1PFnCU15DS,C16_100_149_1PF_NDCO,C16_100_149_T,C16_150_199_1PF_CU15DS,C16_150_199_1PF_CU15NDS,C16_150_199_1PFnCU15DS,C16_150_199_1PF_NDCO,C16_150_199_T,C16_200_224_1PF_CU15DS,C16_200_224_1PF_CU15NDS,C16_200_224_1PFnCU15DS,C16_200_224_1PF_NDCO,C16_200_224_T,C16_225_274_1PF_CU15DS,C16_225_274_1PF_CU15NDS,C16_225_274_1PFnCU15DS,C16_225_274_1PF_NDCO,C16_225_274_T,C16_275_349_1PF_CU15DS,C16_275_349_1PF_CU15NDS,C16_275_349_1PFnCU15DS,C16_275_349_1PF_NDCO,C16_275_349_T,C16_350_449_1PF_CU15DS,C16_350_449_1PF_CU15NDS,C16_350_449_1PFnCU15DS,C16_350_449_1PF_NDCO,C16_350_449_T
20402,3,36,5,12,54,9,76,3,11,94,18,118,32,53,218,21,192,23,37,269,11,48,6,8,74,7,15,0,4,27,4,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,6,0,10,0,3,17,68,499,73,135,779,0,17,4,7,31,0,15,5,8,30,19,80,9,21,123,22,156,27,75,280,10,116,12,28,167,18,86,16,19,137,7,22,0,4,34,0,7,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,7,3,19,0,6,30,84,523,82,165,855,3,7,5,8,26,0,3,0,0,7,5,54,13,22,93,7,86,19,33,146,9,81,14,42,142,24,154,18,50,245,21,89,24,18,147,10,22,3,4,40
20403,8,51,15,16,84,16,124,9,14,157,22,187,30,32,264,34,267,44,62,408,15,80,11,11,112,22,61,18,18,112,6,19,3,4,32,0,5,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,8,6,32,9,15,58,118,830,131,173,1251,3,26,6,4,48,4,44,6,5,59,9,152,12,27,200,35,200,32,68,341,14,139,23,27,202,28,234,40,23,331,25,100,27,22,172,5,20,4,3,31,3,3,0,0,7,0,3,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,4,35,9,6,48,136,959,159,191,1447,7,12,0,14,33,0,4,0,4,5,6,85,15,25,132,13,106,31,43,188,11,107,26,53,197,25,243,45,67,378,40,265,37,49,389,31,85,26,24,163
20501,0,29,5,13,51,7,31,9,7,54,20,79,13,22,131,26,136,25,21,207,5,49,9,3,64,3,18,5,3,29,0,13,3,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,18,0,3,25,59,374,64,81,577,3,19,7,6,36,0,12,0,3,21,12,74,14,12,112,12,75,19,38,145,11,80,14,23,125,25,126,27,28,200,23,64,13,12,107,3,5,0,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,18,6,3,37,92,478,98,128,795,3,13,3,8,26,0,0,0,0,0,5,33,8,10,48,6,38,16,12,71,5,41,17,14,80,21,139,27,47,233,31,151,39,46,263,13,40,10,11,68
20502,4,41,3,20,67,4,61,0,7,80,23,126,21,31,202,27,164,17,40,241,10,48,3,4,58,4,15,7,0,25,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3,7,27,73,469,53,113,710,0,29,7,8,41,0,24,7,10,36,4,73,19,21,114,16,121,26,35,192,9,94,19,20,137,12,115,23,12,169,13,53,10,14,81,3,3,3,3,8,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,12,0,10,20,65,519,99,124,804,6,11,3,15,29,0,8,0,4,14,5,30,7,13,64,17,64,7,26,114,7,50,10,27,96,21,122,21,40,203,30,133,28,32,221,10,34,9,10,64
20503,3,33,9,16,59,3,36,3,5,49,21,102,24,32,182,41,235,36,35,342,7,28,4,6,47,3,18,0,5,24,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,10,0,6,23,84,470,74,113,741,3,19,3,8,33,0,13,7,3,19,10,31,13,17,70,19,106,23,44,193,18,96,20,38,173,21,159,21,31,235,29,73,7,12,126,6,26,0,10,43,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,15,0,9,28,109,548,92,178,929,6,16,4,4,35,3,3,4,3,8,0,27,5,11,43,7,47,8,26,91,12,68,27,41,145,30,245,45,63,379,32,170,30,39,270,6,45,4,10,68
20504,4,69,17,30,123,6,196,25,24,251,61,425,51,115,653,35,284,30,43,392,15,24,3,0,49,9,24,4,0,40,0,0,0,0,6,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,13,8,42,3,3,59,141,1078,134,235,1585,4,23,9,13,49,3,34,12,25,72,28,232,32,81,374,54,435,65,105,658,16,153,17,19,204,29,152,18,27,223,15,60,9,15,103,10,15,0,5,24,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,3,22,4,9,38,160,1135,165,293,1746,7,16,4,9,32,0,15,0,10,28,20,111,19,50,194,26,272,50,100,448,20,193,32,50,296,32,302,41,56,420,45,173,26,32,275,9,38,5,11,65
20505,3,27,4,16,52,12,46,3,6,70,25,158,34,35,251,14,122,16,22,174,0,18,10,5,26,0,22,0,4,33,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,0,18,3,4,24,48,421,76,84,636,5,23,4,9,40,3,8,3,6,16,10,78,14,20,113,14,149,22,38,227,12,59,10,5,87,16,74,10,10,112,13,36,5,6,61,3,4,0,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,0,4,12,71,441,65,110,690,0,17,6,7,35,0,4,0,4,6,7,41,5,13,69,15,60,12,35,116,4,61,7,22,94,21,127,25,21,195,18,79,18,18,131,6,32,12,3,44
20601,0,22,6,20,50,9,42,3,6,59,10,46,9,52,116,15,98,45,63,218,9,68,16,24,117,12,62,23,41,141,3,49,15,24,98,6,11,3,5,27,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,3,15,8,9,36,62,433,126,255,877,3,17,15,11,37,0,12,5,4,20,9,28,14,17,64,9,21,3,27,59,3,16,14,18,54,7,33,13,28,88,12,93,29,52,188,7,83,24,43,159,5,29,6,13,52,3,4,4,4,10,0,4,3,3,7,0,0,0,3,3,0,0,0,0,0,0,3,0,0,3,3,15,10,22,45,57,363,133,238,791,0,13,7,13,28,0,0,0,3,7,3,25,13,20,61,3,17,8,15,40,0,10,4,22,34,6,21,10,21,62,9,89,19,62,175,16,104,31,60,211
20602,0,22,5,19,47,7,30,3,0,35,7,50,9,40,106,4,61,17,38,121,6,33,17,14,63,4,56,16,24,103,0,52,10,13,80,0,21,3,0,27,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,10,6,3,20,38,337,88,157,613,0,6,3,7,21,0,14,0,5,21,3,23,4,6,47,5,15,4,20,51,6,6,14,8,38,0,31,13,9,62,12,39,23,16,92,3,58,24,28,101,0,30,14,9,57,0,12,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6,5,10,3,11,23,39,254,105,142,536,0,5,4,13,20,0,7,4,3,15,8,24,7,9,40,0,18,4,3,27,0,6,3,15,29,0,17,3,15,41,4,49,18,30,101,7,51,16,19,95
20603,4,45,17,37,102,18,147,17,18,204,25,86,20,54,187,16,59,19,68,163,10,33,7,26,70,8,51,9,31,96,5,36,21,22,88,3,14,3,3,27,0,3,3,0,4,3,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,3,0,0,3,0,5,3,0,5,8,21,7,16,55,99,506,138,268,1012,3,9,9,11,37,3,30,18,22,65,18,136,21,23,204,12,55,15,37,125,7,22,14,20,61,5,30,17,28,77,9,55,30,53,151,14,71,28,30,143,7,25,13,7,50,0,3,3,4,6,0,3,0,0,4,0,0,0,0,3,0,0,0,0,3,3,0,0,0,3,5,33,4,15,60,85,487,181,253,1000,3,19,9,13,51,0,7,3,0,15,11,97,31,35,174,11,69,18,28,127,9,18,14,21,63,15,46,12,36,99,9,71,21,59,161,17,88,40,54,194
20604,3,21,12,36,66,11,91,26,16,142,22,79,27,41,170,12,28,11,31,78,3,19,9,9,36,3,38,14,12,67,3,43,30,35,106,10,36,22,43,113,3,10,20,7,38,0,3,3,3,8,0,0,4,0,5,0,4,3,0,7,0,0,0,0,3,5,11,3,7,26,3,21,12,11,48,77,408,193,239,924,0,16,11,12,33,0,16,7,21,46,14,121,31,33,196,18,36,19,35,109,9,24,3,12,43,4,22,23,23,75,6,36,22,37,101,3,49,33,30,118,12,45,31,28,116,3,22,28,22,73,0,7,22,16,45,0,5,3,4,16,0,4,3,0,9,0,9,3,6,24,10,25,20,17,69,79,437,260,299,1074,3,21,15,13,47,3,5,3,4,17,8,83,34,46,177,23,62,25,32,143,7,25,10,32,69,9,26,22,25,78,11,47,21,48,125,9,71,46,43,173
20605,0,36,15,34,85,13,84,30,16,137,12,51,25,62,146,3,56,31,54,152,4,63,17,49,125,10,56,26,34,124,4,73,21,42,142,7,58,22,32,114,3,28,9,15,61,3,10,4,3,19,3,7,0,0,8,0,3,3,0,7,0,0,3,3,9,0,8,3,4,14,3,17,7,19,47,71,543,213,364,1185,0,17,11,20,50,6,23,14,27,74,14,73,23,28,126,10,44,10,52,117,0,15,4,15,39,5,40,23,42,114,3,93,31,44,181,10,100,42,50,204,7,79,13,38,129,0,31,17,11,61,3,25,9,3,41,4,11,5,3,20,0,5,3,0,11,3,11,9,8,31,0,23,12,14,51,59,591,221,363,1244,3,15,11,16,45,0,8,0,7,8,3,72,19,25,120,6,43,23,33,104,6,19,15,44,81,4,24,13,29,73,3,85,20,54,168,11,133,32,75,249
20606,3,18,8,10,37,0,22,13,11,45,5,25,18,25,69,3,22,14,17,63,4,11,8,28,48,3,22,13,24,58,0,35,21,20,78,8,37,22,29,94,3,13,9,8,31,3,10,0,3,16,0,3,3,3,10,3,0,0,0,5,0,0,0,0,3,0,3,3,6,15,3,18,4,13,34,32,242,144,196,607,0,9,4,11,20,0,5,0,16,29,10,28,13,12,62,9,15,16,29,64,0,5,4,14,19,4,7,3,19,30,0,24,11,26,70,3,38,21,19,84,0,17,10,10,43,0,11,15,15,46,3,8,7,7,24,0,12,5,3,23,3,4,3,0,11,5,15,9,0,31,0,6,6,11,22,41,211,145,192,586,3,11,9,9,28,0,3,0,3,5,0,38,4,20,64,6,20,4,9,37,0,7,5,25,29,0,3,0,8,17,3,21,12,21,61,7,47,22,35,114
20607,11,48,27,55,137,18,235,37,23,313,35,132,43,83,294,6,60,26,58,153,0,23,15,26,58,0,47,13,22,84,7,42,15,22,83,3,45,17,22,83,4,11,7,6,26,0,0,8,0,8,3,0,0,0,4,0,0,0,0,3,0,3,0,0,3,0,7,0,0,10,7,45,9,14,71,95,688,217,328,1327,3,24,12,25,68,4,44,33,39,118,26,238,55,42,354,32,88,27,63,206,7,25,15,18,55,7,44,15,53,124,4,51,20,38,103,5,41,26,24,101,9,39,23,16,87,4,11,10,6,29,3,7,12,4,20,0,5,4,0,10,0,5,3,3,12,0,0,0,4,6,11,36,12,21,75,115,662,255,351,1380,4,24,7,11,49,0,10,4,9,26,17,182,57,63,320,29,96,50,55,223,15,48,12,53,135,12,28,24,40,102,11,50,25,53,140,4,41,27,33,107
20701,12,36,10,23,75,3,33,3,3,48,5,19,8,18,52,6,32,22,27,94,6,59,33,29,129,22,127,69,64,288,35,113,60,60,272,39,69,46,33,188,11,21,30,10,81,3,13,6,3,24,0,7,5,0,16,0,4,3,0,11,0,0,4,0,9,0,3,4,3,15,3,28,16,6,56,150,570,318,296,1334,10,16,16,24,63,0,10,3,3,18,4,33,11,8,54,0,11,7,8,37,3,10,3,10,21,0,18,20,20,61,9,83,53,66,218,22,157,92,96,369,32,93,80,39,238,24,28,37,14,108,0,25,26,12,65,8,18,11,8,44,0,9,5,0,19,6,19,11,3,41,5,20,15,14,45,131,549,403,330,1416,6,23,8,16,54,0,0,0,0,3,4,21,9,7,47,0,9,3,9,24,0,7,4,6,20,0,8,5,11,24,5,36,21,37,102,26,196,91,102,415
20702,4,18,10,9,44,0,7,3,0,17,8,13,0,8,29,3,24,13,22,54,9,52,18,26,109,24,127,44,58,245,18,60,34,45,156,14,30,16,19,79,3,9,0,3,13,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,9,3,10,3,9,30,82,362,151,203,795,0,18,7,6,29,3,3,0,0,5,4,12,5,6,24,0,8,3,6,16,4,11,5,3,23,5,12,6,15,44,22,80,48,56,208,39,116,65,70,290,8,41,25,23,96,3,8,10,6,23,0,11,0,5,15,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,17,12,10,44,98,320,195,217,823,3,8,7,7,31,0,0,0,0,0,0,8,3,3,10,0,5,0,8,21,0,3,6,3,11,4,3,3,7,22,5,43,24,43,111,36,159,70,96,370
20703,3,37,13,18,72,4,67,9,4,86,12,39,10,23,90,17,71,36,54,179,9,73,30,42,146,18,154,52,50,282,19,83,34,37,179,8,29,13,10,65,0,7,0,0,8,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,7,9,9,11,8,8,32,95,567,208,266,1137,3,20,10,7,42,0,20,3,15,40,3,39,10,13,72,4,28,6,24,70,4,12,8,9,32,0,41,24,33,103,21,117,77,86,297,30,145,91,73,343,6,22,30,14,82,3,10,5,5,22,3,9,0,0,17,0,0,4,0,9,0,0,0,0,0,0,6,4,0,14,3,20,10,6,41,94,498,290,294,1179,4,19,11,19,52,0,4,0,3,11,3,31,17,8,55,8,13,12,15,50,4,12,3,15,32,3,7,12,24,44,6,68,36,67,182,49,202,136,123,505
20801,4,31,9,20,63,3,56,7,9,84,12,42,14,32,96,3,28,10,28,75,8,31,17,28,84,16,64,25,30,130,14,73,30,46,157,17,43,27,15,102,8,22,5,7,38,0,17,8,0,20,3,10,0,3,12,0,3,0,3,10,3,0,0,0,3,0,9,3,0,10,3,10,3,14,33,90,445,160,233,925,0,16,10,15,45,0,19,3,15,38,9,65,13,14,108,3,14,6,34,61,0,14,0,12,29,3,14,10,18,47,4,60,44,57,164,13,107,47,63,237,19,53,27,17,118,5,42,23,12,82,6,14,13,5,41,5,15,8,4,23,3,4,3,0,14,6,16,4,7,29,3,20,3,9,33,94,477,221,283,1072,3,11,7,6,24,0,6,0,0,10,3,51,15,21,93,4,10,3,13,32,0,0,5,20,26,8,8,6,13,38,7,37,14,36,84,13,90,49,61,213
20802,11,37,15,15,78,6,27,4,3,40,3,32,6,33,72,10,84,35,77,208,15,77,44,53,187,28,161,60,96,347,22,167,54,62,310,9,56,24,29,119,0,16,6,9,30,0,5,9,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,3,0,8,5,21,11,7,53,119,699,277,385,1478,7,25,9,14,45,0,15,3,6,25,0,36,13,5,58,5,21,4,17,45,4,21,8,27,65,6,57,31,45,137,27,139,56,96,319,28,193,105,94,429,23,84,41,43,195,7,42,21,16,82,5,17,16,6,50,3,4,0,0,14,0,0,0,0,3,0,5,3,5,13,0,20,18,7,44,118,692,325,381,1516,7,26,12,19,61,0,3,0,0,3,3,20,6,8,39,4,12,5,12,31,5,10,0,18,29,4,30,11,22,67,9,101,52,78,239,28,186,98,169,481
20803,8,39,10,13,69,4,39,4,8,64,11,57,14,53,130,16,218,74,105,416,13,134,22,69,232,34,166,48,67,319,10,83,25,27,141,9,29,17,10,59,0,5,0,0,12,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,4,0,0,4,5,15,13,10,45,117,792,224,364,1498,3,19,14,18,58,0,13,7,14,29,13,49,13,21,91,0,29,18,32,77,9,35,8,32,83,10,115,31,59,219,39,224,85,123,466,46,147,83,85,361,15,54,28,22,123,3,0,9,4,21,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,6,3,0,9,4,18,6,17,39,143,715,297,418,1583,4,16,3,21,43,0,7,0,0,8,3,36,5,13,57,3,20,6,26,56,3,11,6,15,42,0,36,24,42,107,17,174,59,141,384,47,277,134,159,620
20804,3,11,7,3,22,0,5,0,0,6,0,8,3,3,12,0,14,8,7,28,0,14,9,12,35,4,19,8,22,49,4,27,15,7,50,3,14,9,9,34,3,4,6,0,16,3,3,4,0,11,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,5,3,0,10,19,127,74,74,287,3,4,3,7,15,0,0,0,3,3,0,5,3,0,12,0,3,3,3,10,3,0,0,0,3,0,4,9,8,23,3,21,13,22,53,3,36,23,22,82,5,15,7,14,38,0,14,9,10,33,0,3,0,5,12,0,0,0,0,3,0,0,0,0,0,0,9,3,0,8,0,3,4,0,8,20,118,78,93,311,0,5,0,4,13,0,0,0,0,0,0,4,3,3,7,0,0,0,0,4,0,0,0,3,3,0,3,0,3,13,0,11,11,11,33,3,40,23,32,95
20901,3,45,12,40,104,22,130,20,22,192,23,93,10,62,188,28,190,40,92,342,18,165,36,74,300,24,202,61,63,354,13,77,28,33,152,5,17,10,6,40,0,3,0,5,10,0,3,0,0,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,4,3,3,6,8,40,8,19,76,155,968,229,417,1772,8,28,4,21,65,0,29,6,26,61,18,122,18,37,193,18,67,17,45,146,6,44,10,24,80,13,132,37,58,241,58,262,101,142,568,43,161,88,78,362,12,26,22,9,69,0,4,3,8,17,0,0,0,0,3,0,7,0,0,7,0,0,0,0,0,0,0,0,3,7,0,38,11,15,74,178,912,327,469,1894,4,15,5,17,43,0,10,0,4,24,3,83,18,36,140,8,47,7,30,96,9,23,11,36,76,14,47,19,39,123,29,191,82,119,422,58,293,111,146,609
20902,7,51,22,33,107,22,142,24,21,204,19,101,24,77,216,47,281,81,166,579,32,181,33,67,322,15,109,33,45,201,3,25,4,14,50,0,4,3,0,7,0,0,0,0,0,0,3,0,0,3,0,0,0,0,3,0,3,0,0,4,0,0,0,0,0,3,14,0,6,18,8,47,8,25,88,155,961,228,453,1799,4,30,11,23,70,3,33,8,22,68,21,108,22,33,180,13,48,15,57,125,4,35,20,45,107,24,118,39,114,289,45,257,60,149,508,22,111,36,39,203,0,8,3,9,23,0,3,0,0,9,0,3,0,3,7,0,0,3,0,4,0,0,0,0,0,0,5,0,0,7,4,36,14,21,75,140,788,228,515,1671,4,16,7,15,43,0,4,0,3,6,4,75,21,40,142,17,51,18,35,120,3,15,8,45,83,13,55,24,49,143,36,214,88,149,483,29,198,63,125,414
20903,0,16,0,6,30,0,6,0,0,8,0,21,3,5,26,3,50,17,7,72,0,58,13,12,75,18,68,9,16,109,11,18,16,5,50,4,8,3,3,17,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,4,13,41,240,63,66,412,3,12,3,9,24,0,0,3,7,6,3,12,4,3,27,0,3,5,3,20,0,12,5,0,25,0,27,6,9,45,10,53,18,16,104,21,47,18,17,102,4,14,6,6,32,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,7,3,3,20,49,202,71,83,405,0,7,7,5,24,0,0,0,0,0,0,6,3,0,9,0,3,0,7,10,0,7,3,3,14,0,10,7,6,23,9,41,11,19,76,22,76,21,34,151
20904,3,33,10,31,77,8,67,7,8,97,21,75,15,29,141,58,378,65,133,634,46,335,46,90,514,52,188,36,54,329,10,39,14,12,64,0,7,5,6,10,0,6,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,13,11,38,9,16,72,219,1175,211,381,1975,11,44,15,31,101,0,11,9,3,29,11,59,12,30,119,19,78,22,33,145,16,78,24,23,134,31,212,54,115,413,83,563,123,219,992,65,265,58,103,484,4,16,3,6,37,3,8,0,3,13,0,0,0,0,4,3,0,0,0,6,0,0,0,0,0,3,11,0,6,24,15,52,16,32,116,277,1403,338,604,2617,4,44,12,11,74,0,3,0,0,10,6,37,8,19,75,11,55,16,19,100,9,38,4,21,72,20,118,34,68,233,147,887,182,382,1603,132,636,159,285,1218
21001,6,5,5,3,19,0,14,0,0,13,0,22,7,12,36,10,64,15,27,120,14,103,31,39,180,18,99,22,28,165,4,19,14,7,46,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,9,23,58,345,96,126,619,0,8,3,0,18,0,0,0,3,3,4,7,0,0,18,4,13,3,16,32,0,15,4,9,28,9,48,17,31,113,28,119,29,77,256,21,80,20,28,154,9,17,8,0,28,0,0,0,0,3,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,4,8,22,70,328,98,187,687,3,3,0,13,18,0,0,0,3,3,3,3,0,0,8,0,8,5,7,13,0,3,0,6,8,3,23,3,19,46,23,79,36,77,216,20,114,59,80,271
