SA3_CODE_2016,C11_SH_3b_NPGH_4,C11_SH_3b_NPGH_5,C11_SH_3b_NPGH_6_mor,C11_SH_3b_Tot,C11_SH_4mb_NPGH_2,C11_SH_4mb_NPGH_3,C11_SH_4mb_NPGH_4,C11_SH_4mb_NPGH_5,C11_SH_4mb_NPGH_6_mor,C11_SH_4mb_Tot,C11_SH_NB_NS_NPGH_2,C11_SH_NB_NS_NPGH_3,C11_SH_NB_NS_NPGH_4,C11_SH_NB_NS_NPGH_5,C11_SH_NB_NS_NPGH_6_mor,C11_SH_NB_NS_T,C11_SH_Tot_NPGH_2,C11_SH_Tot_NPGH_3,C11_SH_Tot_NPGH_4,C11_SH_Tot_NPGH_5,C11_SH_Tot_NPGH_6_mor,C11_SH_T_T,C11_SDRTHT_0b_NPGH_2,C11_SDRTHT_0b_NPGH_3,C11_SDRTHT_0b_NPGH_4,C11_SDRTHT_0b_NPGH_5,C11_SDRTHT_0b_NPGH_6_mor,C11_SDRTHT_0bTotal,C11_SDRTHT_1b_NPGH_2,C11_SDRTHT_1b_NPGH_3,C11_SDRTHT_1b_NPGH_4,C11_SDRTHT_1b_NPGH_5,C11_SDRTHT_1b_NPGH_6_mor,C11_SDRTHT_1b_Tot,C11_SDRTHT_2b_NPGH_2,C11_SDRTHT_2b_NPGH_3,C11_SDRTHT_2b_NPGH_4,C11_SDRTHT_2b_NPGH_5,C11_SDRTHT_2b_NPGH_6_mor,C11_SDRTHT_2b_Tot,C11_SDRTHT_3b_NPGH_2,C11_SDRTHT_3b_NPGH_3,C11_SDRTHT_3b_NPGH_4,C11_SDRTHT_3b_NPGH_5,C11_SDRTHT_3b_NPGH_6_mor,C11_SDRTHT_3b_Tot,C11_SDRTHT_4mb_NPGH_2,C11_SDRTHT_4mb_NPGH_3,C11_SDRTHT_4mb_NPGH_4,C11_SDRTHT_4mb_NPGH_5,C11_SDRTHT_4mb_NPGH_6_mor,C11_SDRTHT_4mb_Tot,C11_SDRTHT_NB_NS_NPGH_2,C11_SDRTHT_NB_NS_NPGH_3,C11_SDRTHT_NB_NS_NPGH_4,C11_SDRTHT_NB_NS_NPGH_5,C11_SDRTHT_NB_NS_NPGH_6_mor,C11_SDRTHT_NB_NS_T,C11_SDRTHT_Tot_NPGH_2,C11_SDRTHT_Tot_NPGH_3,C11_SDRTHT_Tot_NPGH_4,C11_SDRTHT_Tot_NPGH_5,C11_SDRTHT_Tot_NPGH_6_mor,C11_SDRTHT_T_T,C11_FUA_0b_NPGH_2,C11_FUA_0b_NPGH_3,C11_FUA_0b_NPGH_4,C11_FUA_0b_NPGH_5,C11_FUA_0b_NPGH_6_mor,C11_FUA_0bTotal,C11_FUA_1b_NPGH_2,C11_FUA_1b_NPGH_3,C11_FUA_1b_NPGH_4,C11_FUA_1b_NPGH_5,C11_FUA_1b_NPGH_6_mor,C11_FUA_1b_Tot,C11_FUA_2b_NPGH_2,C11_FUA_2b_NPGH_3,C11_FUA_2b_NPGH_4,C11_FUA_2b_NPGH_5,C11_FUA_2b_NPGH_6_mor,C11_FUA_2b_Tot,C11_FUA_3b_NPGH_2,C11_FUA_3b_NPGH_3,C11_FUA_3b_NPGH_4,C11_FUA_3b_NPGH_5,C11_FUA_3b_NPGH_6_mor,C11_FUA_3b_Tot,C11_FUA_4mb_NPGH_2,C11_FUA_4mb_NPGH_3,C11_FUA_4mb_NPGH_4,C11_FUA_4mb_NPGH_5,C11_FUA_4mb_NPGH_6_mor,C11_FUA_4mb_Tot,C11_FUA_NB_NS_NPGH_2,C11_FUA_NB_NS_NPGH_3,C11_FUA_NB_NS_NPGH_4,C11_FUA_NB_NS_NPGH_5,C11_FUA_NB_NS_NPGH_6_mor,C11_FUA_NB_NS_T,C11_FUA_Tot_NPGH_2,C11_FUA_Tot_NPGH_3,C11_FUA_Tot_NPGH_4,C11_FUA_Tot_NPGH_5,C11_FUA_Tot_NPGH_6_mor,C11_FUA_T_T,C11_OD_0b_NPGH_2,C11_OD_0b_NPGH_3,C11_OD_0b_NPGH_4,C11_OD_0b_NPGH_5,C11_OD_0b_NPGH_6_mor,C11_OD_0bTotal,C11_OD_1b_NPGH_2,C11_OD_1b_NPGH_3,C11_OD_1b_NPGH_4,C11_OD_1b_NPGH_5,C11_OD_1b_NPGH_6_mor,C11_OD_1b_Tot,C11_OD_2b_NPGH_2,C11_OD_2b_NPGH_3,C11_OD_2b_NPGH_4,C11_OD_2b_NPGH_5,C11_OD_2b_NPGH_6_mor,C11_OD_2b_Tot,C11_OD_3b_NPGH_2,C11_OD_3b_NPGH_3,C11_OD_3b_NPGH_4,C11_OD_3b_NPGH_5,C11_OD_3b_NPGH_6_mor,C11_OD_3b_Tot,C11_OD_4mb_NPGH_2,C11_OD_4mb_NPGH_3,C11_OD_4mb_NPGH_4,C11_OD_4mb_NPGH_5,C11_OD_4mb_NPGH_6_mor,C11_OD_4mb_Tot,C11_OD_NB_NS_NPGH_2,C11_OD_NB_NS_NPGH_3,C11_OD_NB_NS_NPGH_4,C11_OD_NB_NS_NPGH_5,C11_OD_NB_NS_NPGH_6_mor,C11_OD_NB_NS_T,C11_OD_Tot_NPGH_2,C11_OD_Tot_NPGH_3,C11_OD_Tot_NPGH_4,C11_OD_Tot_NPGH_5,C11_OD_Tot_NPGH_6_mor,C11_OD_T_T,C11_DS_NS_NPGH_2,C11_DS_NS_NPGH_3,C11_DS_NS_NPGH_4,C11_DS_NS_NPGH_5,C11_DS_NS_NPGH_6_mor,C11_DS_NS_T,C11_Tot_NPGH_2,C11_Tot_NPGH_3,C11_Tot_NPGH_4,C11_Tot_NPGH_5,C11_Tot_NPGH_6_mor,C11_T_T,C16_SH_0b_NPGH_2,C16_SH_0b_NPGH_3,C16_SH_0b_NPGH_4,C16_SH_0b_NPGH_5,C16_SH_0b_NPGH_6_mor,C16_SH_0bTotal,C16_SH_1b_NPGH_2,C16_SH_1b_NPGH_3,C16_SH_1b_NPGH_4,C16_SH_1b_NPGH_5,C16_SH_1b_NPGH_6_mor,C16_SH_1b_Tot,C16_SH_2b_NPGH_2,C16_SH_2b_NPGH_3,C16_SH_2b_NPGH_4,C16_SH_2b_NPGH_5,C16_SH_2b_NPGH_6_mor,C16_SH_2b_Tot,C16_SH_3b_NPGH_2,C16_SH_3b_NPGH_3,C16_SH_3b_NPGH_4,C16_SH_3b_NPGH_5,C16_SH_3b_NPGH_6_mor,C16_SH_3b_Tot,C16_SH_4mb_NPGH_2,C16_SH_4mb_NPGH_3,C16_SH_4mb_NPGH_4,C16_SH_4mb_NPGH_5,C16_SH_4mb_NPGH_6_mor,C16_SH_4mb_Tot,C16_SH_NB_NS_NPGH_2,C16_SH_NB_NS_NPGH_3,C16_SH_NB_NS_NPGH_4,C16_SH_NB_NS_NPGH_5,C16_SH_NB_NS_NPGH_6_mor,C16_SH_NB_NS_T,C16_SH_Tot_NPGH_2,C16_SH_Tot_NPGH_3,C16_SH_Tot_NPGH_4,C16_SH_Tot_NPGH_5
20505,0,3,0,178,37,9,7,3,3,57,13,0,0,0,0,12,269,34,5,3,4,316,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,20,0,0,0,0,0,0,3,0,0,0,0,3,17,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,3,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,309,35,5,3,4,356,0,0,0,0,0,0,3,0,0,0,0,4,73,3,0,0,0,77,171,20,4,0,0,198,61,14,3,6,0,83,13,0,0,0,0,15,312,43,9,6
20601,80,5,8,743,56,85,189,53,13,401,16,20,3,3,0,46,631,509,274,65,24,1502,0,0,0,0,0,3,9,0,0,0,0,9,339,26,4,0,0,369,144,266,40,4,5,452,9,23,57,9,3,105,8,3,0,0,0,13,509,318,103,19,8,956,9,0,0,0,0,7,59,6,0,0,0,60,623,67,21,10,0,715,41,112,23,5,3,189,0,7,20,5,0,30,13,3,0,0,0,20,743,192,62,20,3,1018,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,0,7,0,9,0,0,0,11,0,0,3,0,0,6,3,0,0,0,0,3,15,7,3,0,0,30,0,3,0,0,0,4,1896,1029,448,108,31,3504,0,0,0,0,0,3,8,0,3,0,0,9,201,24,6,0,0,227,248,364,89,18,3,723,62,107,220,79,34,506,24,22,13,6,3,70,537,515,332,102
20602,41,8,0,480,38,41,88,25,5,203,9,9,7,0,0,19,423,300,139,31,11,903,0,0,0,0,0,0,3,0,0,0,0,3,121,5,3,0,0,130,56,106,15,0,0,183,0,3,8,0,0,18,0,4,0,0,0,3,182,118,27,4,0,337,3,0,0,0,0,3,48,8,0,0,0,61,301,44,4,0,0,353,24,35,9,0,0,66,0,3,3,0,0,10,13,0,0,0,0,14,392,89,21,5,0,505,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,5,0,0,0,3,0,0,0,3,0,7,0,0,0,0,0,0,12,5,4,3,0,21,3,0,0,0,0,0,1012,512,196,44,16,1770,0,0,0,0,0,0,4,4,0,0,0,6,112,8,3,0,0,125,159,192,56,10,0,419,33,40,98,37,12,226,20,5,4,3,5,37,327,257,163,46
20603,14,0,0,310,36,32,63,22,5,151,0,0,0,0,0,4,330,176,82,23,5,619,0,0,0,0,0,0,0,0,0,0,0,0,128,4,3,0,0,132,64,65,5,0,0,135,3,4,13,4,0,24,4,0,0,0,0,5,199,77,24,5,3,302,0,0,0,0,0,3,53,3,0,0,0,57,427,41,14,3,0,483,39,27,3,0,0,68,3,0,0,0,0,3,9,0,3,0,0,12,531,71,19,4,0,628,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,3,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,5,4,0,0,0,14,0,0,0,0,0,0,1073,330,125,36,8,1567,0,0,0,0,0,0,3,0,0,0,0,3,90,11,0,0,0,108,104,109,14,0,0,224,30,43,32,13,5,129,9,4,9,0,0,18,237,166,60,11
20604,15,0,0,95,12,19,26,18,8,86,0,3,3,0,0,3,112,67,42,17,8,252,3,0,0,0,0,3,10,0,0,0,0,11,308,37,3,3,0,346,145,307,67,8,0,525,34,64,166,59,23,341,13,3,3,0,3,24,511,415,235,72,30,1261,72,15,0,0,0,85,522,41,12,0,0,573,2735,471,130,21,3,3363,226,560,100,22,6,910,18,18,25,8,3,80,65,27,5,4,0,97,3637,1125,280,51,14,5115,0,0,0,0,0,0,3,0,0,0,0,3,10,0,0,0,0,10,4,4,0,0,0,8,3,0,0,0,0,3,0,0,0,0,0,0,17,4,0,0,0,26,4,0,5,0,0,6,4280,1616,564,144,55,6655,0,0,0,0,0,0,0,0,0,0,0,0,34,6,0,0,0,38,17,47,9,3,0,73,8,10,31,20,7,66,3,5,0,0,0,12,61,63,38,20
20605,9,5,0,207,26,20,34,10,3,97,4,0,3,0,0,4,282,113,46,12,3,463,0,0,0,0,0,0,8,3,0,0,0,6,290,16,0,0,0,308,156,170,19,0,0,350,17,21,31,7,0,74,11,3,0,0,0,9,480,215,51,5,0,753,18,3,0,0,0,19,201,14,3,0,0,218,2064,182,32,7,4,2286,203,309,42,3,3,553,3,9,6,3,0,23,46,4,3,0,0,55,2531,522,88,14,4,3154,0,0,0,0,0,0,3,0,0,0,0,3,18,0,0,0,0,16,6,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,24,4,3,0,0,27,3,0,0,0,0,3,3326,847,185,31,9,4401,0,0,0,0,0,0,3,0,0,0,0,4,47,0,0,0,0,48,51,37,0,0,0,93,11,19,14,14,5,63,5,6,3,3,0,10,117,59,19,18
20606,16,7,0,233,18,12,39,7,8,85,4,3,0,0,0,7,272,137,58,11,8,493,0,0,0,0,0,0,14,0,0,0,0,14,223,22,3,0,0,245,96,156,25,4,0,278,11,8,13,0,0,36,3,4,0,0,0,6,342,191,33,6,0,577,13,3,0,0,0,17,124,6,0,0,0,128,1204,75,14,3,0,1293,93,177,20,0,0,291,7,8,3,3,0,20,18,3,0,0,0,22,1456,273,41,7,0,1769,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,3,0,0,0,12,0,0,0,0,0,0,2076,605,130,25,8,2850,0,0,0,0,0,0,3,0,0,0,0,3,41,3,0,0,0,45,33,63,4,0,0,98,12,13,26,5,3,58,4,0,0,0,0,13,98,75,26,7
20607,30,3,0,429,33,38,82,24,9,181,9,9,4,0,0,18,439,327,120,34,14,928,0,0,0,0,0,3,14,3,0,0,0,21,794,91,7,3,0,887,293,603,89,6,0,994,47,65,183,58,17,373,19,11,4,0,3,28,1163,769,286,67,24,2311,4,0,0,0,0,4,70,0,0,0,0,70,860,70,13,0,0,945,102,143,19,0,0,262,3,5,26,3,0,35,15,6,0,0,0,19,1048,225,50,5,0,1329,0,0,0,0,0,0,0,0,0,0,0,0,17,3,0,0,0,23,6,13,0,0,0,23,0,0,0,0,0,5,0,0,0,0,0,0,29,17,3,0,0,47,3,0,0,0,0,4,2677,1340,466,108,39,4623,0,0,0,0,0,0,4,0,0,0,0,7,150,4,6,0,0,160,98,205,47,5,0,356,25,32,83,33,8,189,20,3,3,0,0,27,293,248,147,40
20701,24,5,4,471,89,72,126,52,22,357,6,8,4,3,0,17,503,297,156,57,27,1041,0,0,0,0,0,0,4,0,0,0,0,3,220,21,0,0,0,241,93,130,19,7,0,248,7,10,11,3,3,28,7,0,0,0,0,7,331,156,34,8,3,531,4,0,0,0,0,5,80,4,0,0,0,92,945,116,41,9,3,1116,79,143,24,7,0,257,10,9,15,4,0,39,22,3,0,0,0,24,1142,275,89,19,3,1532,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,13,0,9,0,0,0,8,0,0,3,0,0,9,0,0,0,0,0,0,18,10,9,0,0,34,3,0,0,0,0,3,1995,741,284,91,36,3143,0,0,0,0,0,3,8,0,0,0,0,7,112,9,3,0,0,129,155,127,29,4,0,316,100,53,113,59,43,368,17,3,4,3,0,33,396,195,146,70
20702,7,3,3,245,86,37,33,10,3,162,14,3,0,0,0,19,291,111,40,10,3,457,0,0,0,0,0,0,0,0,0,0,0,0,41,3,0,0,0,41,38,18,0,0,0,60,9,8,0,0,0,14,3,0,0,0,0,3,85,27,7,0,0,115,0,0,0,0,0,0,5,0,0,0,0,5,32,7,0,0,0,40,26,8,5,0,0,43,0,3,0,0,0,4,3,0,0,0,0,3,69,17,5,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,443,155,52,16,5,669,0,0,0,0,0,0,0,0,0,0,0,0,16,3,0,0,0,21,141,46,15,3,0,203,91,45,42,14,11,200,17,6,0,0,0,22,262,97,54,15
20703,52,17,5,514,109,95,157,78,68,511,13,3,18,4,5,46,513,281,230,102,89,1211,4,3,0,0,0,9,4,0,0,0,0,3,157,14,5,0,0,183,61,52,20,8,0,135,5,5,13,13,4,48,7,0,0,0,0,8,241,80,46,22,5,387,3,0,0,0,0,3,18,0,0,0,0,17,133,18,0,0,0,161,23,31,8,3,3,69,9,3,8,3,0,24,9,6,0,0,0,17,193,58,21,7,3,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,949,425,297,136,94,1893,0,0,0,0,0,0,3,7,4,0,0,10,87,16,4,0,0,107,261,202,48,14,7,537,97,99,151,100,88,537,23,15,14,5,9,68,474,346,219,123
20801,3,4,0,192,53,9,11,14,3,90,3,0,0,0,0,7,309,55,19,18,3,400,0,0,0,0,0,0,0,0,0,0,0,0,79,6,3,0,0,83,43,10,0,0,0,55,4,0,0,0,0,8,0,0,0,0,0,0,126,14,3,0,3,152,0,0,0,0,0,0,12,0,0,0,0,12,144,4,0,0,0,149,31,5,5,0,0,45,0,0,0,0,0,4,4,3,0,0,0,5,188,17,3,0,0,209,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,9,0,0,0,0,0,4,633,92,25,17,7,772,0,0,0,0,0,3,4,0,0,0,0,4,66,3,0,0,0,70,120,28,6,0,0,156,36,11,9,6,7,70,9,0,0,0,0,16,237,47,11,6
20802,29,6,0,478,77,66,78,44,15,276,18,3,7,0,0,28,568,251,121,54,15,1006,0,0,0,0,0,3,5,0,0,0,0,5,191,16,4,0,0,217,125,110,17,3,3,250,10,9,15,8,3,39,11,0,0,0,0,10,338,136,33,14,7,532,4,6,0,0,0,9,88,12,5,0,0,101,665,113,39,3,0,817,103,159,31,3,4,303,8,10,11,8,3,37,12,9,0,0,0,21,884,306,87,16,6,1296,0,0,0,0,0,0,0,0,0,0,0,0,18,3,0,0,0,23,0,7,0,0,0,11,0,6,0,0,0,7,0,3,0,0,0,3,18,17,3,0,0,39,0,3,0,0,0,3,1814,705,242,79,26,2879,0,0,0,0,0,0,3,3,0,0,0,11,139,17,4,0,0,158,236,134,28,8,3,405,79,69,110,49,33,331,25,7,3,4,4,43,482,222,144,57
20803,4,0,0,331,66,26,20,14,0,129,15,4,4,0,0,25,465,88,33,13,5,611,0,0,0,0,0,0,8,0,0,0,0,8,146,3,0,0,0,150,80,15,4,0,0,94,14,0,3,0,0,18,8,0,0,0,0,11,243,18,9,0,0,276,0,0,0,0,0,0,23,0,0,0,0,23,248,16,0,0,0,264,32,10,0,0,0,42,0,0,0,0,0,0,7,0,0,0,0,14,313,30,4,0,0,350,0,0,0,0,0,0,3,0,0,0,0,3,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,14,0,0,0,0,0,0,1042,137,45,18,5,1249,3,0,0,0,0,3,0,0,0,0,0,0,70,3,0,0,0,76,220,46,10,0,0,277,70,28,21,18,4,136,17,3,0,0,3,22,379,80,33,18
20804,11,0,0,133,22,22,32,7,15,107,3,3,5,0,0,16,135,88,50,11,15,304,0,0,0,0,0,0,3,0,0,0,0,3,63,11,0,0,0,72,23,43,5,3,0,73,0,4,6,3,6,20,0,0,0,0,0,0,89,60,10,5,6,166,4,0,0,0,0,4,16,3,0,0,0,25,307,45,5,0,0,360,36,65,11,3,0,116,0,4,9,8,0,26,0,0,0,0,0,3,373,118,34,15,0,537,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,10,7,0,0,0,15,0,0,0,0,0,0,602,267,95,26,17,1015,0,0,0,0,0,0,0,0,3,0,0,3,28,7,0,0,0,31,42,30,11,0,0,84,23,19,37,23,13,108,3,0,3,5,0,9,94,57,49,23
20901,23,6,0,576,100,45,60,33,19,258,20,3,9,7,3,36,702,218,91,46,23,1073,0,0,0,0,0,0,0,0,0,0,0,0,99,5,4,3,0,108,77,39,4,0,0,117,4,3,5,0,0,20,7,0,0,0,0,7,191,50,14,4,0,263,0,0,0,0,0,3,17,0,0,0,0,23,125,16,3,0,0,145,41,33,3,0,0,76,8,0,3,0,0,12,4,0,0,0,0,3,199,45,7,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,1092,318,114,49,21,1600,3,0,0,0,0,3,5,0,0,0,0,8,126,15,0,0,0,143,308,135,26,5,0,470,108,48,58,35,14,260,29,11,3,3,5,46,576,207,92,44
20902,55,19,7,593,58,67,79,46,41,289,14,16,7,3,3,43,632,297,154,73,48,1198,6,0,0,0,0,3,7,0,0,0,0,7,112,13,4,3,0,134,59,55,4,9,3,134,8,4,17,4,3,29,13,4,0,0,0,14,194,74,26,15,11,322,7,3,0,0,0,6,21,0,0,0,0,25,244,42,20,0,0,309,31,33,16,0,0,78,3,0,0,0,0,3,12,4,0,0,0,15,311,80,30,4,0,431,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,11,4,0,0,0,15,0,0,0,0,0,0,1153,455,213,92,61,1969,3,0,0,0,0,5,4,5,3,0,0,16,197,16,0,0,0,225,344,214,47,18,11,631,74,78,99,42,65,360,33,13,15,0,5,64,658,328,170,61
20903,0,0,0,141,62,9,3,3,0,79,0,0,0,0,0,0,224,30,3,3,0,262,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,5,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,28,3,3,0,286,0,0,0,0,0,0,3,3,0,0,0,9,35,4,0,0,0,42,89,12,0,0,0,100,50,16,4,4,0,73,4,0,0,0,0,5,184,30,9,7
20904,19,5,3,564,159,51,44,28,11,285,25,10,4,3,3,44,689,175,72,35,22,984,0,0,0,0,0,0,0,0,0,0,0,0,32,6,4,0,0,42,47,25,3,0,0,79,5,4,7,0,0,18,0,0,0,0,0,3,81,41,15,0,0,137,0,0,0,0,0,0,3,0,0,0,0,3,42,6,0,0,0,45,29,3,0,0,0,37,3,0,0,0,0,7,0,0,0,0,0,5,74,17,6,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,852,225,89,38,19,1227,0,0,0,0,0,3,11,3,0,0,0,15,75,9,3,0,0,88,471,118,48,14,9,657,209,73,67,37,20,415,45,7,4,0,5,59,813,209,126,49
21001,0,3,0,198,36,9,6,7,3,68,5,4,0,0,0,9,240,66,13,10,4,323,0,0,0,0,0,0,5,0,0,0,0,5,14,0,0,0,0,20,26,7,0,0,0,35,0,0,0,0,0,0,3,0,0,0,0,3,48,7,3,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,24,5,0,0,0,27,29,3,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,50,3,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,335,81,14,9,4,444,0,0,0,0,0,0,3,0,0,0,0,3,43,0,0,0,0,43,136,38,9,3,0,185,28,18,6,9,0,61,9,0,0,0,0,13,218,55,14,8
21002,0,0,0,65,35,5,0,0,0,43,0,0,0,0,0,0,115,10,0,0,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,118,10,0,0,0,138,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,17,59,7,0,0,0,64,31,6,3,0,0,45,3,0,0,0,0,3,119,16,3,0
21003,23,13,7,330,39,15,27,24,4,105,15,8,0,0,4,31,370,117,55,43,19,607,0,0,0,0,0,0,4,0,0,0,0,4,115,18,6,4,0,138,56,23,6,3,0,92,3,3,0,0,0,7,8,0,0,0,0,9,183,39,17,10,3,251,3,0,0,0,0,3,6,0,0,0,0,8,82,6,4,0,0,95,20,13,4,0,0,39,0,0,0,0,0,0,3,0,0,0,0,8,112,25,14,0,0,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,663,185,86,54,24,1010,0,0,0,0,0,0,5,0,0,0,0,9,101,10,4,0,0,114,185,82,29,17,20,326,39,29,29,30,21,142,14,12,3,3,9,35,342,128,60,47
21004,6,0,0,175,48,5,0,0,0,55,3,0,0,0,0,3,218,27,3,0,0,261,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,3,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,7,9,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,18,3,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243,37,3,0,0,291,0,0,0,0,0,0,0,0,0,0,0,0,15,3,0,0,0,14,132,15,6,0,0,154,66,5,4,0,0,81,8,3,0,0,0,9,223,25,12,0
21005,18,4,0,408,76,21,6,7,3,115,15,0,0,0,0,20,455,101,25,11,9,605,0,0,0,0,0,0,0,0,0,0,0,0,29,3,0,0,0,28,37,9,0,0,0,53,8,3,5,5,0,16,0,0,0,0,0,5,79,19,3,4,0,99,0,0,0,0,0,0,3,0,0,0,0,3,27,5,0,0,0,30,25,3,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,3,49,8,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,3,0,0,0,0,3,596,127,28,14,7,780,3,0,0,0,0,3,4,0,0,0,0,5,42,4,4,0,0,51,343,85,28,19,12,486,111,36,21,9,11,183,36,12,3,7,4,57,540,137,61,33
21101,9,0,0,641,161,44,24,3,0,237,15,3,0,0,0,21,818,157,39,6,0,1021,0,0,0,0,0,0,0,0,0,0,0,0,74,4,0,0,0,80,64,17,0,0,0,79,0,0,0,0,0,3,0,0,0,0,0,0,135,29,3,0,0,167,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,42,38,11,0,0,0,45,3,0,0,0,0,3,0,0,0,0,0,0,78,12,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,1045,193,39,6,0,1285,0,0,0,0,0,0,5,3,3,3,0,13,121,9,3,0,0,128,479,88,19,4,0,589,131,51,38,7,5,237,27,4,0,0,0,35,764,157,64,14
