SA3_CODE_2016,C16_Chr_Chi_nfd_0_14,C16_Chr_Chi_nfd_15_24,C16_Chr_Chi_nfd_25_34,C16_Chr_Chi_nfd_35_44,C16_Chr_Chi_nfd_45_54,C16_Chr_Chi_nfd_55_64,C16_Chr_Chi_nfd_65_74,C16_Chr_Chi_nfd_75_84,C16_Chr_Chi_nfd_85ov,C16_Chr_Chi_nfd_Tot,C16_Chr_Oth_Chi_0_14,C16_Chr_Oth_Chi_15_24,C16_Chr_Oth_Chi_25_34,C16_Chr_Oth_Chi_35_44,C16_Chr_Oth_Chi_45_54,C16_Chr_Oth_Chi_55_64,C16_Chr_Oth_Chi_65_74,C16_Chr_Oth_Chi_75_84,C16_Chr_Oth_Chi_85ov,C16_Chr_Oth_Chi_Tot,C16_Christ_Tot_0_14,C16_Christ_Tot_15_24,C16_Christ_Tot_25_34,C16_Christ_Tot_35_44,C16_Christ_Tot_45_54,C16_Christ_Tot_55_64,C16_Christ_Tot_65_74,C16_Christ_Tot_75_84,C16_Christ_Tot_85ov,C16_Christ_T_T,C16_Hinduism_0_14,C16_Hinduism_15_24,C16_Hinduism_25_34,C16_Hinduism_35_44,C16_Hinduism_45_54,C16_Hinduism_55_64,C16_Hinduism_65_74,C16_Hinduism_75_84,C16_Hinduism_85ov,C16_Hinduism_Tot,C16_Islam_0_14,C16_Islam_15_24,C16_Islam_25_34,C16_Islam_35_44,C16_Islam_45_54,C16_Islam_55_64,C16_Islam_65_74,C16_Islam_75_84,C16_Islam_85ov,C16_Islam_Tot,C16_Judaism_0_14,C16_Judaism_15_24,C16_Judaism_25_34,C16_Judaism_35_44,C16_Judaism_45_54,C16_Judaism_55_64,C16_Judaism_65_74,C16_Judaism_75_84,C16_Judaism_85ov,C16_Judaism_Tot,C16_OR_AusAborTrad_0_14,C16_OR_AusAborTrad15_24,C16_OR_AusAborTrad25_34,C16_OR_AusAborTrad35_44,C16_OR_AusAborTrad45_54,C16_OR_AusAborTrad55_64,C16_OR_AusAborTrad65_74,C16_OR_AusAborTrad75_84,C16_OR_AusAborTrad85oe,C16_OR_AusAborTrade_Tot,C16_OR_Sikhism_0_14,C16_OR_Sikhism_15_24,C16_OR_Sikhism_25_34,C16_OR_Sikhism_35_44,C16_OR_Sikhism_45_54,C16_OR_Sikhism_55_64,C16_OR_Sikhism_65_74,C16_OR_Sikhism_75_84,C16_OR_Sikhism_85oe,C16_OR_Sikhism_Tot,C16_OR_Ot_Re_Gr_0_14,C16_OR_Ot_Re_Gr_15_24,C16_OR_Ot_Re_Gr_25_34,C16_OR_Ot_Re_Gr_35_44,C16_OR_Ot_Re_Gr_45_54,C16_OR_Ot_Re_Gr_55_64,C16_OR_Ot_Re_Gr_65_74,C16_OR_Ot_Re_Gr_75_84,C16_O_R_Ot_Re_Gr_85ov,C16_OR_Ot_Re_Gr_Tot,C16_Oth_Rel_Tot_0_14,C16_Oth_Rel_Tot_15_24,C16_Oth_Rel_Tot_25_34,C16_Oth_Rel_Tot_35_44,C16_Oth_Rel_Tot_45_54,C16_Oth_Rel_Tot_55_64,C16_Oth_Rel_Tot_65_74,C16_Oth_Rel_Tot_75_84,C16_Oth_Rel_Tot_85ov,C16_Other_Rel_T_T,C16_SBOSB_No_RA_0_14,C16_SBOSB_No_RA_15_24,C16_SBOSB_No_RA_25_34,C16_SBOSB_No_RA_35_44,C16_SBOSB_No_RA_45_54,C16_SBOSB_No_RA_55_64,C16_SBOSB_No_RA_65_74,C16_SBOSB_No_RA_75_84,C16_SBOSB_No_RA_85ov,C16_SBOSB_No_RA_Tot,C16_Oth_rel_affi_0_14,C16_Rel_aff_ns_15_24,C16_Rel_aff_ns_25_34,C16_Rel_aff_ns_35_44,C16_Rel_aff_ns_45_54,C16_Rel_aff_ns_55_64,C16_Rel_aff_ns_65_74,C16_Rel_aff_ns_75_84,C16_Rel_aff_ns_85ov,C16_Rel_aff_ns_Tot,C16_Tot_0_14_yrs,C16_Tot_15_24_yrs,C16_Tot_25_34_yrs,C16_Tot_35_44_yrs,C16_Tot_45_54_yrs,C16_Tot_55_64_yrs,C16_Tot_65_74_yrs,C16_Tot_75_84_yrs,C16_Tot_85o,C16_T_T
30801,322,125,151,173,134,72,37,8,3,1032,6,3,4,7,6,4,3,0,0,29,4446,1949,2702,2703,2732,2073,1096,425,103,18233,26,4,39,32,9,4,0,0,0,116,25,4,15,15,6,0,4,0,0,71,0,0,0,0,0,0,0,0,0,4,8,3,0,0,5,0,0,0,0,15,11,0,29,7,0,3,0,0,0,53,14,14,9,12,6,9,0,0,0,67,31,17,40,15,10,18,0,0,0,134,1785,989,1222,790,668,466,172,55,4,6159,895,497,698,641,619,439,172,87,17,4065,7247,3480,4756,4243,4071,3011,1455,563,133,28960
30803,817,538,417,425,413,327,162,86,18,3195,19,15,21,10,17,31,14,13,3,144,13720,8570,7872,8579,10661,10442,7748,4581,1774,73940,142,47,171,167,70,23,14,3,0,644,125,73,138,96,51,5,4,3,0,492,3,0,3,3,3,8,3,0,3,23,20,4,8,3,5,3,0,0,0,48,38,9,75,17,7,4,3,0,0,153,60,50,75,53,59,37,20,3,4,369,126,69,161,70,70,45,27,3,4,572,7246,4740,4633,3377,2981,2436,1386,521,190,27508,1914,1546,1654,1532,1725,1535,1032,631,336,11915,23430,15131,14807,14026,15701,14580,10266,5757,2306,116000
30804,103,47,48,50,47,43,14,7,0,364,0,0,6,3,4,0,0,0,0,10,2223,1022,1214,1359,1483,1329,912,555,187,10283,12,10,17,20,0,0,0,0,0,53,14,11,30,15,0,4,0,0,0,75,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,3,0,0,13,6,0,0,0,0,0,19,0,5,3,6,3,0,0,0,0,25,5,5,16,9,3,0,0,0,0,50,600,346,426,291,266,210,77,45,12,2284,281,151,201,208,200,191,142,58,14,1447,3167,1552,1926,1935,1976,1749,1133,661,211,14319
30805,418,193,241,250,213,158,84,15,8,1586,18,14,9,13,18,12,10,5,0,97,6953,3634,4042,5050,5880,5004,3077,1336,403,35375,138,24,113,118,35,22,4,0,0,464,112,19,69,66,23,13,6,0,0,312,5,0,5,4,3,3,3,4,0,27,6,0,3,3,0,0,0,0,0,13,23,3,48,10,0,3,0,0,0,91,19,25,36,34,31,15,8,3,0,167,49,27,86,45,36,18,8,3,0,275,5294,2884,3244,2558,2164,1415,651,202,54,18464,1272,791,884,859,952,730,389,166,46,6105,13942,7438,8552,8849,9209,7270,4150,1721,509,61640
30901,218,166,246,168,175,183,134,70,36,1394,14,4,7,9,8,12,7,3,0,64,4502,3079,3665,4002,4607,4541,4581,2808,1269,33059,38,41,73,54,27,14,11,3,0,269,40,17,39,33,30,18,7,3,0,188,19,7,18,16,26,28,23,9,3,164,0,0,0,0,0,0,0,0,0,3,34,18,82,17,9,8,3,0,0,160,13,11,44,36,17,27,15,4,3,172,41,28,124,54,24,32,17,4,3,336,3571,2807,4632,3315,2292,1780,1119,437,181,20133,809,729,1159,867,893,818,640,393,162,6470,9121,6819,9929,8546,8055,7363,6490,3686,1625,61635
30902,289,186,164,168,207,204,118,47,26,1407,7,3,3,12,10,10,10,9,0,70,4115,2755,2556,3448,4223,4597,4028,2410,1192,29319,17,29,57,32,22,24,10,0,0,185,21,7,10,12,10,11,8,0,0,81,6,3,6,3,12,13,12,0,0,52,3,0,0,3,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,8,22,11,18,38,26,21,15,3,3,159,27,11,24,35,27,21,15,3,3,165,3739,2394,3065,2729,2085,1732,1003,430,219,17404,777,529,739,699,691,775,596,339,181,5318,8794,5798,6558,7091,7205,7252,5701,3187,1602,53189
30903,278,224,239,233,269,242,164,99,44,1793,6,15,7,17,19,19,23,11,4,121,4203,3063,2965,3917,5002,5384,6156,3601,1396,35685,82,53,105,90,36,29,15,6,0,416,319,161,216,208,120,88,44,27,3,1192,12,3,6,11,18,28,32,19,11,142,3,0,0,0,0,0,0,0,0,5,25,21,65,20,6,3,6,0,0,149,16,39,48,36,35,25,15,3,0,219,42,63,114,53,44,30,18,3,0,372,3705,3248,3304,2839,2523,2045,1463,632,266,20010,988,841,910,867,917,853,822,495,318,6998,9466,7552,7794,8204,8855,8616,8618,4798,2001,65902
30904,109,48,36,75,84,123,79,31,0,590,4,3,3,0,8,10,8,0,5,42,1402,761,585,1092,1575,1665,1459,622,195,9356,3,7,13,5,3,5,0,0,0,33,0,9,0,3,3,5,3,0,0,14,7,0,3,4,0,3,5,3,0,24,0,0,0,0,0,0,0,0,0,0,3,3,5,0,0,0,0,0,0,11,19,20,8,13,24,22,12,0,0,120,20,20,10,13,24,22,14,0,0,127,1502,714,621,963,1045,814,534,173,25,6399,372,251,246,324,393,375,249,98,26,2334,3329,1780,1509,2445,3085,2916,2288,907,253,18512
30905,354,236,116,173,218,154,109,39,4,1414,10,3,3,8,6,9,3,0,0,42,4100,2253,1491,2778,3129,2461,1958,855,267,19304,28,11,12,24,20,8,5,0,0,116,26,6,3,14,15,8,5,3,0,78,15,3,7,10,10,10,11,5,0,61,0,0,0,4,0,0,0,0,0,4,11,6,12,11,4,0,0,0,0,38,19,11,5,33,28,30,9,3,0,147,31,20,13,43,29,32,9,3,0,191,2739,1406,1412,1640,1455,995,529,168,63,10406,632,287,304,437,401,339,262,113,43,2819,7632,4020,3278,5033,5154,3925,2810,1165,369,33382
30906,563,331,338,317,352,271,144,95,27,2437,24,15,13,15,28,20,8,7,3,124,6555,4059,3691,4974,5553,4951,4111,2094,792,36777,96,38,72,91,44,17,9,3,0,380,131,70,79,85,52,33,20,3,0,464,16,15,7,13,16,24,24,10,9,137,3,0,0,3,0,0,0,0,0,6,35,15,60,17,7,7,3,0,0,152,31,29,41,42,51,28,13,5,3,235,68,43,101,59,55,38,17,5,3,391,5643,3289,3603,3352,2782,1814,1036,411,144,22070,1125,797,823,840,817,719,516,317,237,6182,13761,8398,8510,9597,9473,7720,5796,2847,1192,67285
30907,1188,556,670,619,525,364,233,61,29,4240,55,46,26,45,51,39,24,23,6,318,14134,7481,7460,9808,9596,7530,6151,2512,846,65514,149,49,152,132,65,47,16,3,0,620,175,102,136,109,99,35,12,10,0,662,17,14,13,22,20,21,17,14,3,140,3,3,0,3,0,0,0,0,0,7,57,24,76,27,4,6,4,0,0,202,39,37,55,71,45,47,14,5,0,312,93,62,137,98,47,59,18,5,0,522,11719,6382,7223,6147,4386,2481,1357,467,138,40296,2789,1521,1807,1742,1599,1104,830,293,124,11819,29265,15768,17159,18338,16014,11411,8493,3314,1119,120883
30908,365,265,208,224,235,188,137,62,15,1704,6,5,7,12,11,8,3,0,7,54,4125,3275,2693,3330,3669,3502,3161,1827,758,26333,78,104,91,88,43,26,10,3,0,443,90,71,83,66,42,22,12,3,0,389,8,22,17,15,13,29,25,19,7,150,0,0,0,0,0,0,0,0,0,0,21,31,43,17,11,5,3,0,0,130,28,34,30,47,29,31,9,3,3,216,52,64,76,59,35,39,12,3,3,350,3473,2939,2937,2326,1887,1237,771,298,135,16002,740,668,639,553,486,489,393,331,392,4689,8699,7283,6716,6626,6372,5485,4480,2507,1307,49477
30909,313,288,256,247,221,205,161,74,40,1806,7,20,3,15,14,19,7,3,3,88,3937,3630,3018,3503,4147,3996,3667,2222,1148,29277,102,133,230,122,46,39,10,10,3,693,166,162,173,95,87,49,29,11,0,782,18,13,11,12,9,23,31,16,13,158,3,0,0,0,3,0,0,0,0,5,33,31,73,24,6,7,0,0,3,178,15,40,47,33,41,27,12,11,4,233,52,72,124,54,48,38,12,11,6,410,3364,4313,3947,2684,2206,1582,1032,417,208,19754,925,1220,996,802,823,702,510,314,224,6513,8689,9756,8783,7529,7569,6571,5385,3007,1605,58896
30910,120,126,130,107,108,105,74,29,23,824,0,0,8,7,0,3,10,4,0,34,2123,2033,2262,2054,2832,2936,3092,1538,505,19370,125,177,421,88,41,28,9,5,0,895,104,124,141,83,60,30,12,3,0,561,27,14,7,23,20,17,46,19,28,202,0,0,0,0,0,0,0,0,0,0,86,102,213,40,10,5,3,0,0,461,13,22,46,20,34,22,11,10,3,180,93,129,258,59,44,26,11,10,3,638,1524,2111,2709,1678,1531,1142,812,293,116,11921,635,931,1213,833,862,760,631,303,139,6308,4706,5626,7248,5020,5534,5047,4675,2191,785,40836
31001,521,361,329,285,273,165,97,41,10,2082,22,20,8,17,22,19,14,17,0,130,6357,4250,4005,4275,4755,3779,2783,1720,681,32593,410,143,417,350,161,75,39,17,3,1620,1336,526,581,476,277,117,53,12,0,3369,11,5,6,6,16,4,0,0,3,52,3,0,0,0,5,3,0,0,0,11,130,81,302,75,15,24,10,0,0,641,40,46,66,85,34,27,13,4,0,310,171,128,367,161,55,53,23,12,0,968,4293,2988,3314,2596,1984,1334,700,278,88,17572,1563,1569,2268,1732,1218,770,555,323,228,10225,15256,10426,11730,10557,9391,6855,4461,2502,1046,72230
31002,424,234,185,208,256,275,179,98,32,1891,110,92,49,73,82,75,69,43,11,620,6746,4000,3266,4535,5806,6053,5146,2385,814,38748,10,3,5,12,6,6,4,0,0,48,19,10,10,9,15,0,3,4,0,71,0,3,0,0,6,4,3,0,0,25,4,0,0,3,3,0,0,0,0,11,3,0,4,6,0,0,3,0,0,16,20,35,29,34,39,38,21,9,0,238,26,37,35,43,45,40,25,9,0,260,4212,2467,2124,1936,2084,1670,1097,317,81,15984,1244,871,897,884,987,994,831,363,87,7153,12325,7441,6394,7493,9024,8850,7137,3085,979,62726
31003,778,449,510,420,415,322,183,89,32,3201,87,91,62,65,90,76,54,59,19,597,11506,7026,6917,7596,8629,7857,5892,3463,1350,60230,106,54,137,90,39,17,14,6,0,462,61,36,46,45,27,18,8,3,0,243,6,12,4,4,10,8,3,4,0,55,8,5,5,4,3,7,0,0,0,36,12,10,33,3,0,0,0,0,0,61,70,68,95,91,77,38,20,5,0,458,94,79,129,101,83,43,15,5,0,550,8895,5520,5765,4204,3524,2272,1175,487,171,32010,2044,1373,1494,1288,1225,1049,739,473,173,9865,22828,14170,14628,13470,13694,11366,7886,4463,1699,104207
31004,1508,728,793,604,431,232,100,35,6,4427,57,25,31,30,40,24,10,3,0,219,11473,6176,6792,6579,5977,4473,2610,1012,267,45356,465,123,407,411,132,57,26,18,0,1636,310,137,171,148,94,44,23,9,0,944,8,3,0,0,8,3,3,0,0,29,4,0,0,0,0,0,0,0,0,4,94,34,149,50,16,3,7,0,0,361,50,49,63,56,63,33,8,3,7,333,148,84,215,107,84,36,19,3,7,700,7673,4433,5368,3668,2431,1282,605,175,45,25687,2010,1203,1399,1080,932,680,367,151,57,7878,22371,12352,14619,12310,9898,6813,3748,1402,387,83910
31101,107,49,44,43,60,49,40,13,3,413,4,0,0,4,0,0,0,5,0,15,1506,899,720,1013,1292,1280,1169,605,255,8735,4,3,6,6,0,3,0,0,0,23,0,3,3,3,0,3,0,0,0,10,0,0,0,0,0,0,3,0,0,4,4,0,0,0,0,0,0,0,0,11,3,0,0,5,0,0,0,0,0,9,7,5,15,11,15,3,3,0,0,68,19,7,14,18,21,3,3,0,0,90,976,497,416,412,423,297,256,92,37,3409,246,169,204,187,220,232,196,93,40,1587,2766,1581,1382,1641,1964,1830,1636,791,328,13915
31102,375,207,236,187,168,135,108,41,9,1462,25,24,14,13,30,16,10,3,0,132,3923,2512,2436,2810,2986,2955,2815,1442,461,22354,38,16,30,38,18,17,7,0,0,161,163,85,105,91,42,27,13,0,0,531,4,4,0,3,8,3,4,5,0,29,0,0,0,0,0,0,0,0,0,0,21,10,38,7,3,3,0,0,0,72,32,21,29,41,32,25,17,7,0,197,47,26,67,49,35,30,17,7,0,278,3717,2284,2364,1627,1405,884,609,230,60,13185,832,518,595,495,508,458,325,174,51,3959,8808,5506,5684,5190,5069,4421,3807,1867,580,40928
31103,930,522,508,442,380,260,143,71,13,3268,47,35,35,18,32,35,11,7,0,223,8638,5589,5161,5402,6196,5619,3633,1590,580,42406,210,90,193,166,89,49,27,13,6,840,851,357,403,344,178,96,34,10,3,2278,4,7,4,0,8,7,11,4,0,43,0,0,0,0,0,0,0,0,0,0,88,38,128,58,25,14,6,6,0,352,122,135,101,87,79,51,23,12,3,608,213,172,230,148,101,61,27,13,3,961,6802,4160,4245,2993,2440,1688,783,265,97,23472,2097,1187,1188,1045,1013,797,511,242,69,8142,19144,11799,11704,10394,10248,8510,5099,2153,761,79812
31104,396,214,199,214,212,141,67,19,7,1460,10,18,6,15,10,12,6,4,0,85,5489,3191,2662,3928,4331,3259,2198,644,155,25863,18,19,20,14,14,16,3,3,0,105,36,21,19,14,10,9,4,3,0,121,4,3,6,4,3,4,0,0,0,33,0,0,0,0,0,0,0,0,0,3,7,3,11,8,4,3,0,0,0,27,40,30,30,40,34,27,6,3,0,212,49,28,41,49,37,33,6,3,0,244,4331,2376,2113,2268,1866,1083,570,157,33,14814,872,550,470,567,630,476,276,87,20,3952,10892,6260,5410,6934,6973,4932,3072,901,214,45587
31105,676,386,390,380,309,255,155,65,21,2630,61,29,30,38,29,28,15,7,0,242,6172,3942,3891,4331,4584,4652,3673,1709,714,33676,110,71,144,99,50,44,16,7,3,538,325,203,169,176,109,42,17,4,0,1046,0,6,4,3,5,7,3,0,0,28,3,3,0,0,3,0,0,0,0,15,49,52,94,35,12,17,0,0,0,257,24,35,29,29,30,31,13,6,0,195,77,88,121,69,48,42,13,3,3,466,4479,3056,3078,2469,1846,1348,748,293,125,17442,1117,801,889,752,720,619,488,188,72,5649,12463,8260,8456,8055,7500,6855,5009,2241,937,59779
31106,961,597,567,483,437,361,215,61,29,3711,45,19,20,27,40,23,16,8,0,205,8241,5003,4877,5536,5373,5353,4687,1765,641,41469,236,105,298,210,98,72,25,19,4,1062,1443,877,960,664,364,199,90,21,10,4627,12,15,5,8,9,3,3,0,0,60,3,0,0,7,0,0,0,0,0,13,153,93,302,76,22,27,12,4,0,698,27,49,40,61,47,40,22,5,0,283,181,148,345,139,72,67,32,3,0,985,5199,3242,3676,2906,2151,1554,961,300,76,20069,1652,1051,1077,1007,875,805,591,254,114,7435,17231,10650,11467,10777,9189,8244,6472,2389,861,77280
31201,259,110,168,124,108,74,40,15,0,903,4,3,4,8,5,6,3,0,0,41,4340,1863,2788,2884,2893,2602,1541,686,243,19851,33,12,37,30,13,3,0,0,0,135,31,8,28,15,4,4,3,0,0,106,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,3,14,0,0,0,0,0,0,23,10,12,11,9,8,3,0,0,0,60,14,15,22,13,13,3,3,3,0,88,2245,1116,1675,1082,821,600,333,97,33,7997,898,574,1030,791,721,543,328,135,39,5044,7597,3610,5664,4878,4508,3786,2214,916,313,33494
31202,807,391,474,417,392,326,180,70,13,3068,90,64,43,70,71,44,45,30,8,459,14205,8076,8447,9664,11393,10364,6878,3650,1344,74024,143,34,179,104,48,23,5,3,0,534,70,33,61,55,39,25,10,6,3,310,3,0,3,3,3,3,0,0,0,25,0,0,3,0,0,0,0,0,0,3,35,10,77,23,0,3,0,0,0,152,48,32,49,48,44,15,10,0,0,256,85,43,131,70,48,19,9,0,0,407,7339,4438,4856,3604,3391,2356,1134,413,144,27679,1795,1254,1667,1630,1888,1530,878,436,155,11236,23765,13967,15483,15281,16946,14415,8952,4517,1645,114969
31203,123,48,87,69,62,51,28,14,0,477,6,4,0,3,7,3,0,0,0,27,1880,1004,1301,1549,1713,1757,1180,486,148,11009,9,10,22,11,3,0,3,0,0,59,7,7,6,5,3,3,0,0,0,25,0,0,4,0,3,3,5,0,0,13,0,0,0,0,0,0,0,0,0,0,10,0,14,3,0,0,0,0,0,29,0,8,8,10,11,3,0,0,0,42,8,3,25,16,11,8,3,0,0,69,1429,935,1376,979,718,584,304,79,20,6427,450,489,752,483,410,388,248,72,32,3325,3818,2494,3556,3090,2893,2764,1756,640,203,21224
31301,167,74,65,84,102,127,150,61,6,839,12,3,0,12,11,7,19,3,0,53,2036,1283,1007,1582,2432,3690,4944,2710,770,20468,3,3,6,4,4,4,5,0,0,32,4,5,5,6,3,9,3,0,0,30,0,0,0,0,3,3,6,3,0,13,0,0,0,0,4,0,0,0,0,3,0,0,3,0,0,0,0,0,0,7,13,10,13,18,28,15,12,4,0,112,9,14,11,17,31,20,12,4,0,124,1973,1062,932,1059,1148,1162,1166,452,123,9080,358,209,226,241,334,489,572,338,251,3024,4422,2607,2227,2958,4007,5423,6742,3512,1143,33043
31302,622,364,321,305,262,221,154,53,18,2306,51,15,23,30,20,16,25,9,0,195,7039,4260,4036,4466,5089,4699,4008,1782,605,35990,41,25,54,48,25,20,10,6,3,223,71,22,34,28,15,15,5,6,0,201,8,3,0,3,5,3,9,0,0,26,8,3,4,0,0,0,0,0,0,12,12,3,30,6,3,0,0,0,0,54,57,33,64,69,62,55,16,3,0,359,73,40,93,83,64,51,16,3,0,428,6404,4126,4306,2839,2263,1528,919,313,108,22811,1425,874,971,772,769,825,656,414,440,7140,15154,9444,9642,8338,8317,7220,5660,2527,1158,67460
31303,89,44,32,47,47,35,30,8,9,338,15,7,15,7,7,14,6,4,3,64,1214,624,643,893,1075,1157,1048,429,148,7237,0,0,0,0,0,0,0,0,0,6,0,0,18,3,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,14,3,14,8,14,19,7,4,0,80,14,10,13,9,12,17,7,4,0,89,811,484,453,397,460,381,275,88,38,3379,250,375,482,441,275,263,208,86,26,2405,2306,1500,1618,1761,1836,1843,1550,606,212,13232
31304,611,350,265,303,324,242,146,47,13,2292,50,33,29,29,19,18,25,7,0,215,6872,4444,3257,4761,5753,4904,3826,1788,533,36143,52,29,31,44,46,15,17,3,0,242,16,10,11,9,9,9,0,3,0,72,8,0,0,3,7,3,4,3,0,35,0,0,0,3,3,0,0,0,0,6,12,0,9,10,3,0,3,0,0,29,16,30,26,50,43,23,18,4,0,207,27,30,33,55,44,30,19,4,0,251,5690,3502,2956,2923,2350,1506,923,322,78,20241,1135,684,624,724,720,589,459,297,215,5451,13885,8745,6993,8608,9010,7116,5276,2430,829,62884
31305,439,213,229,233,279,247,186,90,39,1954,11,4,11,13,30,11,9,14,3,109,4798,3049,2669,3758,5147,5339,5297,3154,1350,34567,49,26,52,50,31,24,15,3,0,254,19,21,10,16,14,8,8,3,0,97,0,6,4,10,6,11,7,3,0,51,0,0,0,0,0,0,0,0,0,0,3,12,21,3,0,3,0,0,0,42,26,25,35,43,53,40,30,9,3,262,37,38,55,42,51,48,32,7,3,312,3943,2565,2483,2525,2328,1907,1225,571,223,17765,883,548,561,725,775,737,764,429,354,5774,9818,6294,5941,7246,8479,8165,7397,4188,1941,59469
31401,762,454,286,446,441,323,173,57,8,2956,57,40,20,42,39,32,21,9,3,264,10674,6465,4395,7361,8817,6875,5329,1878,559,52353,134,60,100,137,77,52,27,9,5,602,52,22,31,30,16,8,9,3,0,172,6,7,4,5,9,9,6,0,0,54,0,0,3,3,0,0,0,0,0,6,29,3,33,19,5,8,3,0,0,98,35,26,33,63,45,23,10,0,0,241,62,32,62,89,53,34,10,7,0,345,6809,3750,3751,4360,3598,2246,1142,288,85,26026,1290,702,656,880,938,718,505,232,110,6035,19093,11077,9099,13019,13602,10039,7065,2430,765,86194
31402,879,485,500,430,351,182,124,43,11,3007,46,33,32,24,27,25,34,34,41,307,8622,4370,5189,5961,5393,4037,3257,1503,677,39003,321,87,298,270,101,71,27,8,0,1185,110,22,83,92,26,14,4,3,0,342,19,4,5,10,12,4,6,0,3,58,0,0,0,0,0,0,0,0,0,6,104,27,137,67,15,4,9,0,0,359,35,39,58,62,31,26,12,3,0,261,141,66,193,129,46,31,19,3,0,628,6916,4024,4658,3468,2256,1166,605,235,162,23498,1519,777,1144,958,699,467,357,139,68,6141,17800,9407,11745,11038,8609,5844,4315,1908,906,71560
31403,378,208,189,216,186,144,68,24,9,1420,12,13,3,10,8,10,10,3,3,72,3765,2357,2379,2913,2957,2966,2347,933,338,20954,69,42,84,71,25,24,16,3,0,337,29,16,27,16,19,6,5,0,3,124,6,5,3,0,0,3,4,0,0,25,0,5,0,0,0,0,0,0,0,4,32,19,44,21,3,3,4,0,0,117,18,26,25,33,23,13,8,3,0,147,48,51,73,48,30,15,8,3,0,276,3168,1900,2330,1778,1258,918,522,147,46,12067,545,384,462,423,391,333,266,144,105,3049,7706,4805,5427,5331,4726,4295,3182,1246,499,37215
31501,406,185,211,140,131,103,57,14,3,1252,3,6,0,3,4,5,3,0,0,32,5558,2778,2669,2540,2658,2250,1248,438,113,20256,7,4,17,13,8,0,0,0,0,52,4,4,7,12,9,5,3,3,0,42,5,4,0,0,0,0,0,0,0,13,109,44,42,35,30,18,15,4,0,298,7,0,4,0,0,0,3,0,0,16,13,8,4,16,21,14,5,0,0,90,124,51,54,59,47,34,29,4,0,405,1688,810,1035,895,834,733,366,129,21,6510,856,899,928,682,614,526,323,87,25,4930,8255,4571,4742,4222,4200,3582,1989,662,166,32390
31502,140,82,119,78,93,45,27,3,0,603,0,8,0,6,5,3,3,0,0,23,3746,2023,2613,2360,2568,2006,1238,486,119,17150,42,12,58,45,8,9,3,0,0,182,33,6,25,19,3,4,0,0,0,87,0,0,0,0,0,4,0,0,0,6,61,23,22,18,20,5,7,0,0,143,6,7,18,7,0,0,0,0,0,37,3,8,11,7,9,9,0,0,0,47,69,30,48,36,25,10,3,0,0,227,2167,1308,1728,978,811,527,254,67,17,7858,923,527,727,521,530,439,230,75,25,4007,6999,3915,5241,3993,3967,3011,1740,625,158,29651
31503,66,44,36,25,44,46,25,10,4,299,0,0,0,0,0,0,3,3,0,11,2226,1202,1386,1414,1980,2058,1393,744,268,12678,9,0,4,9,8,7,0,0,0,39,14,0,12,7,0,0,0,0,0,36,0,0,0,0,0,0,3,0,0,7,9,6,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,4,3,3,7,3,0,0,0,30,11,10,6,5,8,3,0,0,0,48,817,496,502,367,314,299,155,68,21,3033,318,187,227,161,213,247,215,93,46,1713,3403,1920,2156,1983,2542,2634,1762,911,343,17659
31601,451,301,238,261,253,230,132,77,32,1972,15,0,3,5,10,12,8,5,7,75,5340,3420,2432,3520,4446,3969,3742,2591,1140,30597,52,13,58,42,17,10,4,0,0,200,35,24,39,25,7,10,3,3,0,146,6,6,3,13,10,12,13,4,3,72,3,0,0,0,0,0,0,0,0,3,7,3,27,4,0,0,0,0,0,52,18,22,22,24,27,12,14,3,0,145,30,29,49,25,27,17,14,3,0,196,4424,3219,2645,2607,2276,1552,1026,451,200,18386,744,635,527,536,599,451,388,254,158,4294,10700,7432,5844,6879,7479,6098,5231,3313,1508,54483
31602,568,294,305,337,305,294,267,111,48,2536,14,4,7,10,12,19,11,15,4,95,6994,4083,3331,5208,6404,6674,7362,4670,2005,46723,57,47,84,60,12,8,14,7,0,295,29,9,26,24,19,3,6,0,0,122,9,0,4,5,10,9,8,4,0,50,0,0,0,3,0,0,0,0,0,5,29,5,39,18,3,3,0,0,0,100,12,19,26,45,21,18,17,5,3,160,43,23,70,57,25,20,17,5,3,264,6069,3678,3814,3668,3231,2463,1702,765,305,25701,1126,706,696,812,884,824,801,472,299,6611,14429,8630,8144,9983,10709,10084,9977,5937,2618,80512
