SA3_CODE_2016,C06_CFNC_BF_N,C06_CFNC_BF_1_149,C06_CFNC_BF_150_299,C06_CFNC_BF_300_399,C06_CFNC_BF_400_499,C06_CFNC_BF_500_649,C06_CFNC_BF_650_799,C06_CFNC_BF_800_999,C06_CFNC_BF_1000_1499,C06_CFNC_BF_1500_1999,C06_CFNC_BF_2000_2499,C06_CFNC_BF_2500_2999,C06_CFNC_BF_3000_3999,C06_CFNC_BF_4000m,C06_CFNC_BF_Ns,C06_CFNC_BF_T,C06_CFNC_BPT_N,C06_CFNC_BPT_1_149,C06_CFNC_BPT_150_299,C06_CFNC_BPT_300_399,C06_CFNC_BPT_400_499,C06_CFNC_BPT_500_649,C06_CFNC_BPT_650_799,C06_CFNC_BPT_800_999,C06_CFNC_BPT_1000_1499,C06_CFNC_BPT_1500_1999,C06_CFNC_BPT_2000_2499,C06_CFNC_BPT_2500_2999,C06_CFNC_BPT_3000_3999,C06_CFNC_BPT_4000m,C06_CFNC_BPT_Ns,C06_CFNC_BPT_T,C06_CFNC_1F1P_N,C06_CFNC_1F1P_1_149,C06_CFNC_1F1P_150_299,C06_CFNC_1F1P_300_399,C06_CFNC_1F1P_400_499,C06_CFNC_1F1P_500_649,C06_CFNC_1F1P_650_799,C06_CFNC_1F1P_800_999,C06_CFNC_1F1P_1000_1499,C06_CFNC_1F1P_1500_1999,C06_CFNC_1F1P_2000_2499,C06_CFNC_1F1P_2500_2999,C06_CFNC_1F1P_3000_3999,C06_CFNC_1F1P_4000m,C06_CFNC_1F1P_Ns,C06_CFNC_1F1P_T,C06_CFNC_1E1A_N,C06_CFNC_1E1A_1_149,C06_CFNC_1E1A_150_299,C06_CFNC_1E1A_300_399,C06_CFNC_1E1A_400_499,C06_CFNC_1E1A_500_649,C06_CFNC_1E1A_650_799,C06_CFNC_1E1A_800_999,C06_CFNC_1E1A_1000_1499,C06_CFNC_1E1A_1500_1999,C06_CFNC_1E1A_2000_2499,C06_CFNC_1E1A_2500_2999,C06_CFNC_1E1A_3000_3999,C06_CFNC_1E1A_4000m,C06_CFNC_1E1A_Ns,C06_CFNC_1E1A_T,C06_CFNC_1F1NW_N,C06_CFNC_1F1NW_1_149,C06_CFNC_1F1NW_150_299,C06_CFNC_1F1NW_300_399,C06_CFNC_1F1NW_400_499,C06_CFNC_1F1NW_500_649,C06_CFNC_1F1NW_650_799,C06_CFNC_1F1NW_800_999,C06_CFNC_1F1NW_1000_1499,C06_CFNC_1F1NW_1500_1999,C06_CFNC_1F1NW_2000_2499,C06_CFNC_1F1NW_2500_2999,C06_CFNC_1F1NW_3000_3999,C06_CFNC_1F1NW_4000m,C06_CFNC_1F1NW_Ns,C06_CFNC_1F1NW_T,C06_CFNC_1P1NW_N,C06_CFNC_1P1NW_1_149,C06_CFNC_1P1NW_150_299,C06_CFNC_1P1NW_300_399,C06_CFNC_1P1NW_400_499,C06_CFNC_1P1NW_500_649,C06_CFNC_1P1NW_650_799,C06_CFNC_1P1NW_800_999,C06_CFNC_1P1NW_1000_1499,C06_CFNC_1P1NW_1500_1999,C06_CFNC_1P1NW_2000_2499,C06_CFNC_1P1NW_2500_2999,C06_CFNC_1P1NW_3000_3999,C06_CFNC_1P1NW_4000m,C06_CFNC_1P1NW_Ns,C06_CFNC_1P1NW_T,C06_CFNC_1A1NW_N,C06_CFNC_1A1NW_1_149,C06_CFNC_1A1NW_150_299,C06_CFNC_1A1NW_300_399,C06_CFNC_1A1NW_400_499,C06_CFNC_1A1NW_500_649,C06_CFNC_1A1NW_650_799,C06_CFNC_1A1NW_800_999,C06_CFNC_1A1NW_1000_1499,C06_CFNC_1A1NW_1500_1999,C06_CFNC_1A1NW_2000_2499,C06_CFNC_1A1NW_2500_2999,C06_CFNC_1A1NW_3000_3999,C06_CFNC_1A1NW_4000_m,C06_CFNC_1A1NW_Ns,C06_CFNC_1A1NW_T,C06_CFNC_BA_N,C06_CFNC_BA_1_149,C06_CFNC_BA_150_299,C06_CFNC_BA_300_399,C06_CFNC_BA_400_499,C06_CFNC_BA_500_649,C06_CFNC_BA_650_799,C06_CFNC_BA_800_999,C06_CFNC_BA_1000_1499,C06_CFNC_BA_1500_1999,C06_CFNC_BA_2000_2499,C06_CFNC_BA_2500_2999,C06_CFNC_BA_3000_3999,C06_CFNC_BA_4000_m,C06_CFNC_BA_Ns,C06_CFNC_BA_T,C06_CFNC_BNW_N,C06_CFNC_BNW_1_149,C06_CFNC_BNW_150_299,C06_CFNC_BNW_300_399,C06_CFNC_BNW_400_499,C06_CFNC_BNW_500_649,C06_CFNC_BNW_650_799,C06_CFNC_BNW_800_999,C06_CFNC_BNW_1000_1499,C06_CFNC_BNW_1500_1999,C06_CFNC_BNW_2000_2499,C06_CFNC_BNW_2500_2999,C06_CFNC_BNW_3000_3999,C06_CFNC_BNW_4000m,C06_CFNC_BNW_Ns,C06_CFNC_BNW_T,C06_CFNC_LFns_N,C06_CFNC_LFns_1_149,C06_CFNC_LFns_150_299,C06_CFNC_LFns_300_399,C06_CFNC_LFns_400_499,C06_CFNC_LFns_500_649,C06_CFNC_LFns_650_799,C06_CFNC_LFns_800_999,C06_CFNC_LFns_1000_1499,C06_CFNC_LFns_1500_1999,C06_CFNC_LFns_2000_2499,C06_CFNC_LFns_2500_2999,C06_CFNC_LFns_3000_3999,C06_CFNC_LFns_4000m,C06_CFNC_LFns_Ns,C06_CFNC_LFns_T,C06_CFNC_T_N,C06_CFNC_T_1_149,C06_CFNC_T_150_299,C06_CFNC_T_300_399,C06_CFNC_T_400_499,C06_CFNC_T_500_649,C06_CFNC_T_650_799,C06_CFNC_T_800_999,C06_CFNC_T_1000_1499,C06_CFNC_T_1500_1999,C06_CFNC_T_2000_2499,C06_CFNC_T_2500_2999,C06_CFNC_T_3000_3999,C06_CFNC_T_4000_m,C06_CFNC_T_Ns,C06_CFNC_T_T,C06_CF_BFT_N,C06_CF_BFT_1_149,C06_CF_BFT_150_299,C06_CF_BFT_300_399,C06_CF_BFT_400_499,C06_CF_BFT_500_649,C06_CF_BFT_650_799,C06_CF_BFT_800_999,C06_CF_BFT_1000_1499,C06_CF_BFT_1500_1999,C06_CF_BFT_2000_2499,C06_CF_BFT_2500_2999,C06_CF_BFT_3000_3999,C06_CF_BFT_4000m,C06_CF_BFT_Ns,C06_CF_BFT_T,C06_CF_BPT_N,C06_CF_BPT_1_149,C06_CF_BPT_150_299,C06_CF_BPT_300_399,C06_CF_BPT_400_499,C06_CF_BPT_500_649,C06_CF_BPT_650_799,C06_CF_BPT_800_999
20402,8,5,5,6,13,59,16,34,460,220,130,37,30,13,25,1062,0,3,3,4,14,51,12,23,74,14,4,0,3,0,3,214,0,3,0,8,7,40,45,76,329,117,57,17,19,10,10,737,0,0,4,3,0,9,9,7,71,28,20,5,3,0,7,161,3,7,3,3,11,75,80,55,101,25,17,10,7,5,26,417,0,4,10,19,34,75,26,42,53,9,0,5,0,0,6,291,0,0,0,0,3,14,9,10,17,5,0,0,0,0,8,64,0,0,0,0,4,6,7,3,24,10,0,0,3,0,3,62,22,51,27,26,696,438,92,85,199,29,10,6,3,5,56,1750,0,3,0,0,30,13,3,5,12,4,0,0,0,0,300,381,48,79,55,61,821,776,297,340,1329,457,236,82,61,36,444,5135,3,5,5,3,4,26,25,36,252,232,195,71,42,20,134,1047,0,3,0,0,3,20,12,32
20403,10,15,0,8,23,61,13,33,489,376,263,101,55,20,28,1499,0,0,0,10,24,52,16,31,101,37,9,3,0,3,4,297,3,3,3,6,6,65,45,101,447,174,80,35,30,7,28,1024,0,0,3,0,4,9,3,23,67,37,13,6,6,0,6,183,7,3,3,13,8,57,107,84,167,58,20,21,12,0,24,580,3,8,10,22,39,104,43,30,73,8,4,4,0,0,18,373,0,0,0,0,7,23,9,10,17,4,5,4,0,0,12,97,5,0,3,0,3,4,8,0,28,14,7,0,6,0,8,87,26,83,27,32,751,503,119,111,280,33,17,6,6,7,81,2077,0,8,3,0,33,6,0,3,14,0,0,0,0,0,397,461,57,127,60,93,900,884,365,435,1681,739,408,184,119,35,610,6696,4,4,4,3,13,36,25,33,313,369,313,143,102,21,182,1574,0,0,3,4,6,12,12,22
20501,12,3,0,0,18,38,8,23,257,167,143,54,48,11,26,813,4,4,3,3,12,37,3,13,70,19,3,0,3,0,3,177,5,3,3,0,8,39,24,36,247,124,34,26,21,5,25,601,0,0,0,0,4,7,12,3,30,21,12,7,4,0,5,105,0,8,3,3,8,39,76,56,103,32,5,20,9,0,23,378,0,4,4,14,29,58,25,17,59,10,0,4,3,0,10,236,0,0,3,0,3,10,6,5,15,3,0,4,0,0,4,56,0,0,0,0,0,9,0,0,19,6,6,3,0,0,10,52,37,35,24,15,534,318,52,63,185,21,12,5,0,7,60,1367,3,0,0,3,15,20,4,3,10,0,0,0,0,0,185,246,54,69,36,36,633,574,214,230,989,402,221,125,80,25,341,4026,4,11,5,0,11,19,11,19,161,169,139,88,64,20,130,838,0,0,0,0,4,5,4,19
20502,9,8,3,0,27,48,16,20,337,160,93,18,21,5,31,793,4,0,3,3,18,44,16,29,73,16,9,3,3,5,10,236,0,0,0,3,13,37,33,73,299,86,36,14,14,0,11,624,3,4,0,4,3,17,10,12,56,22,8,8,0,0,6,145,3,0,0,4,6,73,70,44,87,21,3,9,3,0,15,346,0,7,12,23,28,120,41,37,59,10,0,9,3,0,12,364,0,0,7,4,3,22,10,10,13,3,0,0,0,0,5,77,3,0,0,0,4,13,3,3,26,9,0,3,0,0,5,65,33,101,40,27,925,573,121,129,325,27,15,5,10,7,93,2448,0,8,0,0,24,14,3,3,13,3,0,0,0,0,373,440,56,127,71,71,1050,946,318,362,1288,356,169,66,59,18,574,5535,3,3,4,5,8,29,15,21,157,127,104,36,22,7,93,646,0,3,3,4,6,27,11,29
20503,5,13,0,3,19,56,12,26,383,246,125,46,44,18,31,1024,0,7,3,0,25,59,22,24,115,24,14,6,5,6,10,338,5,7,4,6,15,56,38,102,366,130,53,20,18,7,27,851,0,4,3,3,3,14,11,15,53,15,12,11,12,0,9,162,5,0,3,7,5,78,64,76,145,32,15,25,10,3,29,510,0,10,16,17,41,153,55,47,70,17,3,6,3,0,12,453,0,0,0,3,6,16,9,10,11,7,0,0,0,0,7,80,4,0,0,0,3,4,0,5,20,13,3,0,3,0,5,64,46,114,43,33,1091,703,121,126,334,51,16,8,5,6,127,2820,7,4,0,0,38,21,8,3,22,9,0,0,0,0,388,493,79,161,68,82,1250,1156,342,445,1526,538,246,115,101,34,640,6783,9,6,0,6,15,38,15,25,261,168,132,60,34,28,138,942,0,3,0,0,7,27,21,39
20504,4,3,0,0,9,27,6,29,342,331,224,117,70,20,27,1200,3,0,0,3,15,31,8,13,65,17,8,3,4,0,9,191,0,3,0,0,4,25,41,54,378,195,100,37,46,5,24,920,0,0,0,3,3,6,3,15,51,34,18,4,4,0,11,156,3,5,4,10,8,75,112,97,280,78,21,64,6,0,44,797,0,7,8,9,48,107,44,46,81,19,5,3,3,3,11,392,0,0,6,0,4,8,9,12,23,8,0,7,3,0,10,92,0,0,0,0,3,3,3,4,19,11,3,3,3,0,3,58,40,98,34,27,1203,593,108,98,277,28,14,3,3,3,95,2622,3,3,0,0,31,18,4,9,12,0,0,0,0,0,399,484,50,125,56,55,1318,887,330,383,1537,714,399,244,149,36,621,6909,3,3,0,0,3,14,11,23,185,236,225,160,109,35,140,1142,0,0,0,0,10,17,7,23
20505,14,8,0,7,18,27,17,23,338,192,104,61,41,20,17,888,4,4,0,3,6,31,13,16,47,14,14,3,3,3,3,161,3,0,0,4,10,34,44,57,231,86,46,23,26,3,26,585,0,0,0,0,3,7,8,6,43,19,19,7,0,0,0,119,0,3,3,7,6,59,74,54,120,31,8,33,7,3,26,440,0,7,6,14,31,96,19,25,41,8,3,5,0,0,4,248,0,0,0,3,4,16,7,3,19,4,0,6,0,0,4,69,0,0,0,0,0,6,3,0,16,4,4,3,0,0,3,43,24,59,20,16,687,334,87,68,186,26,3,5,3,3,70,1596,0,0,0,0,26,12,4,0,12,4,0,0,0,0,295,362,48,87,34,57,790,621,269,258,1051,386,203,147,82,30,443,4508,4,3,3,3,10,23,21,15,192,162,140,59,48,26,124,838,0,0,0,0,4,24,9,24
20601,3,3,0,0,0,11,11,19,355,428,556,335,255,94,22,2097,0,3,0,5,3,52,10,20,100,22,13,11,9,4,0,261,0,0,0,0,0,17,30,56,312,191,118,40,59,9,12,848,0,0,0,0,3,10,3,5,39,41,29,22,13,3,7,184,0,0,0,4,3,78,96,78,179,77,27,35,16,3,11,610,3,10,14,33,25,66,27,25,36,22,4,0,0,3,13,270,0,3,0,0,0,10,5,5,8,0,0,6,0,0,9,48,0,0,0,0,0,0,4,0,12,11,19,11,6,4,0,69,81,141,37,19,1004,346,39,47,157,29,0,3,7,3,69,1980,7,6,0,0,30,10,3,3,4,0,0,0,0,0,405,481,96,173,54,61,1070,596,226,262,1201,815,766,463,368,123,556,6836,4,0,0,4,4,16,3,18,179,195,222,186,174,64,101,1165,0,0,0,0,4,17,11,19
20602,3,0,0,0,3,14,4,11,203,260,336,233,200,65,20,1342,0,4,3,3,10,30,14,25,66,23,12,4,7,0,0,186,0,0,0,0,0,15,12,43,209,137,82,37,38,12,9,592,0,0,0,4,0,3,3,3,23,22,13,18,19,3,8,117,0,0,0,13,3,35,59,48,101,37,17,27,11,0,10,359,0,5,6,16,7,38,26,11,31,12,3,3,3,0,3,168,0,0,3,3,0,6,3,3,3,0,0,0,0,0,3,33,0,0,0,0,0,0,0,0,12,5,7,3,6,0,0,43,54,85,18,10,597,181,19,28,76,8,13,3,0,0,54,1150,0,0,0,0,14,0,6,0,3,3,0,0,0,0,267,298,60,97,34,49,634,321,143,171,726,504,468,328,282,81,374,4276,0,0,0,0,0,3,9,16,83,102,140,122,131,45,91,740,0,0,0,0,4,13,9,18
20603,0,3,0,0,0,7,3,6,232,320,381,270,222,107,28,1588,0,6,3,0,5,23,8,16,46,6,14,10,4,3,6,149,0,0,0,0,0,15,17,35,185,133,73,62,57,13,16,615,0,0,0,0,0,0,0,3,16,14,22,29,21,3,4,127,0,0,0,7,0,39,36,50,138,43,19,41,20,8,17,422,3,9,3,10,5,46,25,17,39,10,4,3,6,0,3,182,0,0,0,3,6,4,3,3,13,0,0,3,0,0,6,40,0,0,0,0,0,0,0,0,12,15,10,8,5,4,0,51,40,87,15,18,502,268,41,57,153,24,8,8,3,7,69,1297,3,5,0,0,8,12,0,0,6,5,0,0,0,0,304,344,52,103,24,31,535,418,136,195,845,581,527,439,345,147,447,4826,0,3,0,3,0,3,7,7,116,143,216,228,260,150,153,1289,0,0,0,0,3,11,8,4
20604,4,0,0,0,8,16,6,19,395,540,718,528,656,303,32,3224,0,5,7,0,10,51,10,19,61,41,30,21,29,17,9,305,3,0,0,3,3,13,30,48,304,201,146,98,151,39,11,1056,0,0,0,0,3,3,4,6,39,29,39,31,34,13,9,211,10,0,0,5,0,50,77,78,227,87,41,203,78,19,17,895,3,17,29,22,10,52,25,19,50,22,13,22,25,15,10,336,3,3,7,0,0,3,4,3,16,3,7,6,3,0,8,62,0,0,0,0,0,3,0,3,16,18,20,16,10,6,4,94,184,48,30,22,169,100,18,32,137,33,24,35,25,41,37,940,0,0,0,0,4,0,0,3,8,0,0,0,3,0,558,581,206,80,75,57,206,297,175,230,1242,983,1040,963,1008,455,685,7707,3,0,0,0,0,8,0,9,63,59,84,76,135,118,56,620,0,0,3,0,0,6,0,5
20605,11,3,0,0,4,20,9,29,470,713,906,721,926,558,48,4402,0,3,0,3,8,41,10,26,103,49,25,22,28,18,11,347,0,3,0,3,5,21,26,64,363,303,188,137,183,51,11,1348,0,3,0,0,0,7,0,9,58,38,59,51,61,32,9,314,9,0,0,6,0,48,65,84,248,104,43,163,91,31,26,919,0,6,12,22,17,60,25,18,82,25,13,22,23,14,9,350,0,0,0,0,0,7,4,3,21,7,3,8,4,3,8,70,0,0,0,0,0,5,3,0,11,15,19,13,23,13,3,105,61,61,26,20,489,192,24,48,170,46,41,39,31,31,43,1316,0,4,0,0,19,5,3,4,10,7,3,3,3,0,724,786,81,87,43,56,541,404,180,280,1527,1289,1303,1170,1365,739,898,9963,4,3,0,0,0,9,4,6,77,90,140,130,231,210,88,1005,0,0,0,4,0,15,4,10
20606,4,0,3,0,3,3,8,8,226,339,456,322,474,261,28,2143,4,8,0,4,0,19,0,15,73,19,17,24,25,28,0,237,0,0,0,0,3,16,15,33,192,158,81,80,182,63,12,843,0,0,0,0,7,3,4,7,29,25,16,12,25,23,8,146,0,0,0,6,0,22,45,55,127,64,53,120,81,40,19,628,5,5,7,17,6,38,21,17,53,33,21,37,34,45,22,363,0,4,0,0,0,3,9,3,11,3,5,9,4,7,3,55,0,0,0,0,4,0,0,3,5,14,12,11,15,15,5,87,62,48,15,12,278,126,24,26,171,62,66,47,56,75,56,1135,0,0,0,0,5,3,0,3,9,7,4,0,4,3,409,444,75,73,31,33,309,238,122,170,890,731,731,669,895,550,562,6091,0,0,0,0,3,6,3,0,50,70,57,68,152,202,86,705,3,0,0,0,0,5,3,4
20607,3,3,0,0,0,20,0,19,354,492,679,550,761,328,33,3242,0,0,0,5,6,37,16,33,84,37,33,13,17,3,0,285,3,0,0,0,3,19,13,46,292,209,145,120,157,33,11,1055,0,0,0,0,0,3,3,3,33,30,41,34,40,19,5,220,0,0,0,4,3,34,48,66,160,75,27,108,45,14,19,609,0,4,14,17,17,53,12,20,52,18,17,10,9,4,3,247,0,0,3,0,0,5,7,0,11,6,3,3,3,3,0,45,0,0,0,0,0,0,0,0,7,12,12,9,22,12,3,86,40,74,32,15,521,154,28,33,97,31,25,7,12,9,40,1106,3,0,0,4,10,3,0,0,3,0,0,3,0,0,518,551,58,91,56,49,562,320,129,220,1095,913,981,856,1061,427,632,7444,0,0,0,0,4,3,6,6,85,98,126,123,180,142,99,864,0,0,0,3,0,7,9,16
20701,7,7,0,0,3,14,13,19,378,561,781,587,718,390,55,3527,4,14,3,5,27,49,21,36,154,72,49,37,58,30,8,561,6,0,0,0,3,23,25,77,397,302,194,162,296,77,33,1610,0,0,0,0,3,7,8,6,53,48,44,36,51,21,17,298,0,3,3,7,0,51,74,90,309,151,64,247,111,50,36,1208,4,13,21,32,25,85,46,52,208,92,47,59,69,33,18,787,0,0,0,3,3,9,6,10,27,27,17,17,9,10,6,132,3,0,0,0,0,5,3,3,23,13,11,14,27,24,12,138,128,136,40,42,688,599,144,207,820,313,219,135,140,101,141,3856,3,5,3,0,16,20,0,8,29,4,9,3,0,3,779,893,156,176,75,98,773,854,341,504,2399,1580,1434,1301,1472,737,1097,13005,8,4,3,0,12,26,13,42,298,386,507,546,980,868,514,4199,0,5,8,3,11,28,13,34
20702,11,3,0,0,4,24,6,12,293,340,334,241,208,69,25,1571,3,3,4,3,15,56,10,27,103,31,33,9,13,3,3,319,7,0,3,4,6,23,17,48,277,171,119,70,76,21,23,870,0,3,0,0,3,8,8,3,41,25,30,21,7,0,3,153,6,4,0,3,7,55,82,98,227,91,37,119,27,5,43,804,0,12,18,27,29,108,46,61,139,45,13,23,13,7,30,571,0,0,5,0,3,15,10,14,27,11,0,3,3,0,15,102,0,0,0,0,5,3,0,0,21,6,13,5,3,4,8,67,118,152,35,40,1066,710,149,185,679,129,59,32,31,22,143,3554,3,6,3,0,25,16,8,11,16,5,0,3,0,0,434,525,145,186,73,82,1159,1014,341,455,1818,858,640,531,384,133,723,8549,4,9,0,0,7,24,22,30,319,335,443,338,366,233,304,2445,0,4,0,0,10,37,22,29
20703,0,8,0,0,10,28,9,24,314,404,469,323,258,98,18,1963,0,13,8,7,13,43,14,22,87,32,18,6,0,3,3,283,3,0,5,5,0,24,23,56,310,202,114,65,56,11,16,887,0,0,0,0,3,8,0,6,32,32,36,20,20,7,9,170,4,0,4,16,0,60,79,109,219,63,27,84,17,9,31,712,6,14,17,33,29,100,56,63,106,33,17,15,11,3,21,510,0,3,3,0,4,9,6,3,20,3,3,0,0,3,3,62,0,0,3,0,0,3,0,0,15,16,15,13,10,7,6,76,120,122,26,37,976,738,200,201,486,84,55,26,16,7,128,3217,3,12,0,0,28,27,3,7,16,3,3,0,0,0,487,605,134,169,63,102,1068,1039,393,484,1610,875,760,545,394,132,725,8490,3,5,3,3,3,24,8,26,215,312,367,317,365,196,219,2068,0,0,7,12,4,33,23,29
20801,5,0,0,3,0,12,3,19,182,270,371,295,389,228,22,1806,3,3,0,4,11,29,14,13,102,51,31,18,48,20,8,353,3,0,4,4,3,12,13,36,266,198,146,132,180,41,25,1059,0,0,0,0,4,5,5,6,32,33,27,17,25,16,9,188,5,5,0,3,4,23,38,52,191,87,48,192,76,27,42,793,0,9,8,12,20,62,43,44,142,59,23,43,49,17,20,544,0,0,0,0,5,4,3,9,17,15,3,8,9,3,10,84,0,0,0,0,0,3,3,0,20,11,11,5,12,7,8,84,52,91,27,28,551,457,108,180,574,184,120,93,68,51,124,2709,0,0,0,0,22,10,4,3,17,3,3,4,4,0,482,563,71,109,35,56,618,620,242,363,1539,911,783,807,865,409,749,8185,7,4,0,0,0,13,12,17,142,194,297,293,530,421,296,2227,0,0,0,0,0,13,6,13
20802,10,6,4,0,3,28,16,30,567,681,782,512,491,164,55,3353,11,3,8,5,23,85,15,59,148,55,25,13,19,9,7,485,9,0,3,3,3,48,37,92,491,290,183,109,139,30,33,1480,0,0,0,0,0,9,7,6,78,54,59,37,25,13,10,299,4,3,6,19,8,103,148,155,302,110,43,118,34,22,47,1117,6,19,28,44,38,148,60,59,120,57,19,22,17,7,16,664,3,0,0,0,3,9,12,3,24,11,4,3,10,4,10,102,0,0,0,0,0,10,0,7,24,23,18,6,15,3,12,123,139,165,60,38,1155,728,146,176,571,107,82,32,35,39,164,3640,8,12,0,0,41,34,11,3,27,3,3,3,3,0,695,836,183,204,103,111,1287,1200,453,595,2348,1390,1225,854,785,300,1053,12091,8,4,0,0,14,40,16,26,350,434,552,459,574,338,383,3207,6,0,3,4,13,33,26,32
20803,11,4,3,0,4,27,4,32,615,684,715,303,280,80,57,2811,3,5,3,3,11,44,12,22,115,30,22,5,9,0,5,299,0,3,3,3,3,29,49,103,472,282,156,63,67,15,18,1249,0,0,0,0,3,9,10,15,78,43,48,21,21,3,4,261,3,3,3,11,3,79,98,122,285,92,28,100,21,0,63,907,3,6,15,24,34,134,50,72,108,28,11,6,7,3,18,514,0,0,0,4,5,10,9,13,24,5,3,4,0,0,4,88,3,0,0,0,3,3,4,0,25,8,18,3,10,3,7,83,64,116,33,39,1106,775,150,202,421,69,33,9,12,16,138,3182,3,10,3,0,35,26,8,0,30,3,5,0,3,0,558,676,88,149,58,84,1201,1145,398,584,2167,1234,1035,517,432,115,866,10090,9,3,0,0,6,32,14,37,318,450,499,341,338,130,287,2463,0,3,0,0,7,17,17,28
20804,0,3,0,0,0,0,0,8,131,168,203,149,176,107,9,959,0,0,3,4,0,24,0,7,36,22,8,11,11,4,0,135,0,0,0,0,0,11,3,14,114,59,58,36,70,21,8,400,0,0,0,0,0,0,3,0,13,8,12,15,11,3,3,71,3,0,0,0,0,19,40,30,64,41,27,58,26,15,7,338,0,9,9,6,9,21,9,5,46,21,11,19,15,8,6,201,0,0,0,0,3,10,0,0,8,4,0,3,6,3,0,41,0,0,0,0,4,0,0,3,12,3,8,3,7,5,3,40,26,37,14,10,200,131,27,42,171,56,32,31,42,42,32,893,0,3,0,0,6,3,0,3,3,0,3,7,0,0,184,217,31,50,22,26,222,220,91,122,598,374,364,338,358,214,253,3294,3,0,0,0,0,3,3,0,55,81,116,101,205,212,93,883,0,0,0,3,4,0,6,4
20901,7,6,0,0,3,17,4,21,456,662,664,403,280,75,47,2641,3,7,5,3,13,32,18,24,131,51,29,16,11,7,6,350,0,0,0,3,0,32,38,90,516,304,169,77,100,10,36,1387,0,0,0,0,7,9,9,15,75,55,39,31,23,7,12,284,5,0,3,9,5,77,132,144,331,105,37,97,26,4,39,1011,3,17,10,21,29,146,58,70,132,37,22,7,11,0,24,584,0,0,3,0,6,24,12,13,29,13,9,3,4,0,3,125,0,0,0,0,3,6,0,3,22,17,14,6,6,3,11,95,80,125,28,46,1149,853,208,233,587,97,54,41,16,23,163,3696,3,13,3,3,37,30,7,7,15,5,0,0,0,0,564,701,102,171,66,85,1246,1226,484,617,2304,1349,1029,678,478,134,905,10867,0,6,5,0,4,26,15,17,281,464,551,423,439,252,350,2831,0,3,0,0,8,22,18,34
20902,3,3,0,0,4,21,9,16,396,411,354,168,100,11,24,1516,0,0,4,3,11,36,7,23,74,19,6,5,0,0,3,202,0,0,4,0,3,23,28,66,267,138,68,32,14,7,9,659,0,0,0,0,0,3,7,11,45,23,25,3,9,0,9,143,3,4,3,15,3,96,112,106,137,48,17,21,6,0,32,603,0,17,22,31,19,74,32,24,31,3,3,3,0,0,10,282,0,3,0,6,5,10,13,6,10,0,0,0,0,0,4,54,5,0,0,0,3,3,0,3,13,9,13,3,3,0,5,56,100,213,55,33,1595,543,81,95,246,18,3,4,0,7,135,3122,6,9,0,0,40,16,11,6,22,0,0,0,0,0,435,549,112,251,95,96,1688,831,291,362,1239,672,479,237,130,27,668,7191,4,3,0,0,3,14,6,32,278,315,268,158,106,42,156,1394,0,4,0,6,6,27,13,34
20903,5,3,0,0,4,17,4,3,220,268,313,193,150,45,19,1247,0,0,0,5,8,34,5,22,80,36,15,4,6,8,4,222,3,0,0,0,0,32,21,38,286,174,89,48,74,13,20,796,0,0,0,0,0,3,3,8,33,31,23,10,14,4,5,138,0,0,0,6,0,28,61,60,133,68,21,76,19,4,15,497,0,7,8,10,10,60,15,29,78,24,15,7,0,5,16,280,0,0,0,0,0,8,0,3,17,6,0,0,0,0,4,42,0,0,0,0,0,3,0,0,16,12,11,6,4,4,6,60,20,42,6,11,268,249,60,79,206,45,23,16,7,3,31,1070,0,0,0,0,6,6,3,0,7,3,0,0,0,0,259,289,26,53,20,35,301,442,170,246,1074,672,505,365,276,84,381,4644,3,0,5,0,4,16,6,13,209,288,395,302,347,150,315,2055,0,6,0,3,0,21,22,20
20904,6,3,4,0,4,27,8,29,906,713,472,159,91,12,47,2491,0,3,3,9,12,35,20,22,84,15,10,5,3,0,7,221,12,3,0,0,3,35,44,97,518,201,86,23,21,3,26,1072,3,0,0,0,0,5,13,15,81,41,32,11,0,0,15,222,3,3,3,17,10,146,217,223,284,65,10,25,8,0,77,1093,5,7,14,26,42,122,47,42,52,9,3,4,3,0,17,386,0,3,5,5,0,24,21,15,16,8,3,3,0,0,12,103,0,0,0,0,0,5,3,0,35,24,7,5,4,3,19,99,98,246,67,37,2126,662,109,77,275,24,0,3,3,4,142,3887,6,7,4,0,53,18,9,7,19,7,0,0,0,0,497,622,135,280,100,91,2248,1084,486,536,2259,1105,627,241,133,29,846,10197,24,4,3,0,8,36,24,50,783,943,725,414,246,74,419,3748,0,0,3,7,8,42,27,55
21001,3,0,0,0,0,14,8,13,248,256,267,116,85,24,18,1051,0,0,3,0,3,21,3,11,48,10,3,3,3,0,3,118,0,0,0,0,0,10,15,36,197,105,60,24,23,3,11,494,0,0,0,0,0,3,3,3,26,20,16,8,4,0,8,106,0,0,0,7,0,49,70,71,139,51,14,24,9,0,39,480,4,6,9,15,27,62,33,28,59,7,3,4,5,0,8,278,0,0,0,3,7,9,12,7,12,0,0,0,0,0,6,51,0,0,0,0,0,3,0,0,18,5,5,3,0,0,6,47,57,128,45,27,990,545,118,107,295,36,13,8,3,8,93,2468,7,5,0,0,34,21,6,7,9,3,0,0,0,0,293,381,74,145,58,48,1072,740,266,285,1056,493,388,197,136,37,492,5477,3,3,0,0,4,13,3,19,178,256,298,218,212,76,154,1439,0,0,3,0,6,10,16,22
