SA3_CODE_2016,C16_M_FoodHos_PS_15_19,C16_M_FoodHos_PS_20_24,C16_M_FoodHos_PS_25_34,C16_M_FoodHos_PS_35_44,C16_M_FoodHos_PS_45_54,C16_M_FoodHos_PS_55_64,C16_M_FoodHos_PS_65_74,C16_M_FoodHos_PS_75_84,C16_M_FoodHos_PS_85o,C16_M_Foo_hos_pers_S_Tot,C16_M_MixFld_pr_15_19,C16_M_MixFld_pr_20_24,C16_M_MixFld_pr_25_34,C16_M_MixFld_pr_35_44,C16_M_MixFld_pr_45_54,C16_M_MixFld_pr_55_64,C16_M_MixFld_pr_65_74,C16_M_MixFld_pr_75_84,C16_M_MixFld_pr_85_ov,C16_M_MixFld_pr_Tot,C16_M_FldStu_ID_15_19,C16_M_FldStu_ID_20_24,C16_M_FldStu_ID_25_34,C16_M_FldStu_ID_35_44,C16_M_FldStu_ID_45_54,C16_M_FldStu_ID_55_64,C16_M_FldStu_ID_65_74,C16_M_FldStu_ID_75_84,C16_M_FldStu_ID_85o,C16_M_FldStu_ID_Tot,C16_M_FldStu_NS_15_19,C16_M_FldStu_NS_20_24,C16_M_FldStu_NS_25_34,C16_M_FldStu_NS_35_44,C16_M_FldStu_NS_45_54,C16_M_FldStu_NS_55_64,C16_M_FldStu_NS_65_74,C16_M_FldStu_NS_75_84,C16_M_FldStu_NS_85o,C16_M_FldStu_NS_T,C16_M_Tot_15_19,C16_M_Tot_20_24,C16_M_Tot_25_34,C16_M_Tot_35_44,C16_M_Tot_45_54,C16_M_Tot_55_64,C16_M_Tot_65_74,C16_M_Tot_75_84,C16_M_Tot_85o,C16_M_T_T,C06_F_NatPhy_sci_15_19,C06_F_NatPhy_sci_20_24,C06_F_NatPhy_sci_25_34,C06_F_NatPhy_sci_35_44,C06_F_NatPhy_sci_45_54,C06_F_NatPhy_sci_55_64,C06_F_NatPhy_sci_65_74,C06_F_NatPhy_sci_75_84,C06_F_NatPhy_sci_85O,C06_F_NatPhy_sci_T,C06_F_InfTec_15_19,C06_F_InfTec_20_24,C06_F_InfTec_25_34,C06_F_InfTec_35_44,C06_F_InfTec_45_54,C06_F_InfTec_55_64,C06_F_InfTec_65_74,C06_F_InfTec_75_84,C06_F_InfTec_85O,C06_F_InfTec_T,C06_F_EngRT_15_19,C06_F_EngRT_20_24,C06_F_EngRT_25_34,C06_F_EngRT_35_44,C06_F_EngRT_45_54,C06_F_EngRT_55_64,C06_F_EngRT_65_74,C06_F_EngRT_75_84,C06_F_EngRT_85_ov,C06_F_EngRT_Tot,C06_F_ArchBuild_15_19,C06_F_ArchBuild_20_24,C06_F_ArchBuild_25_34,C06_F_ArchBuild_35_44,C06_F_ArchBuild_45_54,C06_F_ArchBuild_55_64,C06_F_ArchBuild_65_74,C06_F_ArchBuild_75_84,C06_F_ArchBuild_85o,C06_F_Arch_building_Tot,C06_F_AgEnv_RS_15_19,C06_F_AgEnv_RS_20_24,C06_F_AgEnv_RS_25_34,C06_F_AgEnv_RS_35_44,C06_F_AgEnv_RS_45_54,C06_F_AgEnv_RS_55_64,C06_F_AgEnv_RS_65_74,C06_F_AgEnv_RS_75_84,C06_F_AgEnv_RS_85o,C06_F_AgEnv_RS_T,C06_F_Health_15_19,C06_F_Health_20_24,C06_F_Health_25_34,C06_F_Health_35_44,C06_F_Health_45_54,C06_F_Health_55_64,C06_F_Health_65_74,C06_F_Health_75_84,C06_F_Health_85o,C06_F_Healt_T,C06_F_Educ_15_19,C06_F_Educ_20_24,C06_F_Educ_25_34,C06_F_Educ_35_44,C06_F_Educ_45_54,C06_F_Educ_55_64,C06_F_Educ_65_74,C06_F_Educ_75_84,C06_F_Educ_85o,C06_F_Educ_T,C06_F_MngtCom_15_19,C06_F_MngtCom_20_24,C06_F_MngtCom_25_34,C06_F_MngtCom_35_44,C06_F_MngtCom_45_54,C06_F_MngtCom_55_64,C06_F_MngtCom_65_74,C06_F_MngtCom_75_84,C06_F_MngtCom_85o,C06_F_MngtCom_T,C06_F_Soc_cult_15_19,C06_F_Soc_cult_20_24,C06_F_Soc_cult_25_34,C06_F_Soc_cult_35_44,C06_F_Soc_cult_45_54,C06_F_Soc_cult_55_64,C06_F_Soc_cult_65_74,C06_F_Soc_cult_75_84,C06_F_Soc_cult_85o,C06_F_Soc_cult_T,C06_F_Creative_art_15_19,C06_F_Creative_art_20_24,C06_F_Creative_art_25_34,C06_F_Creative_art_35_44,C06_F_Creative_art_45_54,C06_F_Creative_art_55_64,C06_F_Creative_art_65_74,C06_F_Creative_art_75_84,C06_F_Create_art_850,C06_F_Creative_arts_T,C06_F_FoodHos_PS_15_19,C06_F_FoodHos_PS_20_24,C06_F_FoodHos_PS_25_34,C06_F_FoodHos_PS_35_44,C06_F_FoodHos_PS_45_54,C06_F_FoodHos_PS_55_64,C06_F_FoodHos_PS_65_74,C06_F_FoodHos_PS_75_84,C06_F_FoodHos_PS_85o,C06_F_FoodHos_PS_T,C06_F_MixFld_pr_15_19,C06_F_MixFld_pr_20_24,C06_F_MixFld_pr_25_34,C06_F_MixFld_pr_35_44,C06_F_MixFld_pr_45_54,C06_F_MixFld_pr_55_64,C06_F_MixFld_pr_65_74,C06_F_MixFld_pr_75_84,C06_F_MixFld_pr_85o,C06_F_MixFld_pr_T,C06_F_FldStu_ID_15_19,C06_F_FldStu_ID_20_24,C06_F_FldStu_ID_25_34,C06_F_FldStu_ID_35_44,C06_F_FldStu_ID_45_54,C06_F_FldStu_ID_55_64,C06_F_FldStu_ID_65_74,C06_F_FldStu_ID_75_84,C06_F_FldStu_ID_85o,C06_F_FldStu_ID_T,C06_F_FldStu_NS_15_19,C06_F_FldStu_NS_20_24,C06_F_FldStu_NS_25_34,C06_F_FldStu_NS_35_44,C06_F_FldStu_NS_45_54,C06_F_FldStu_NS_55_64,C06_F_FldStu_NS_65_74,C06_F_FldStu_NS_75_84,C06_F_FldStu_NS_85o,C06_F_FldStu_NS_T,C06_F_Tot_15_19,C06_F_Tot_20_24,C06_F_Tot_25_34,C06_F_Tot_35_44,C06_F_Tot_45_54,C06_F_Tot_55_64,C06_F_Tot_65_74,C06_F_Tot_75_84,C06_F_Tot_85o,C06_F_T_T
10304,10,58,127,115,99,46,40,20,3,516,8,3,0,4,0,5,7,8,0,31,4,4,23,30,29,31,27,9,3,162,220,130,285,306,396,317,284,215,87,2238,344,754,2371,2479,2450,2204,1577,752,223,13143,0,12,48,45,47,18,6,0,0,185,0,9,19,28,23,12,5,0,0,96,0,6,30,30,28,20,15,15,3,137,0,8,16,6,14,6,0,0,0,50,3,25,71,65,47,32,15,4,0,262,12,88,281,424,460,315,137,72,15,1802,0,28,216,244,351,248,88,26,6,1215,47,205,483,562,373,267,107,51,13,2117,19,112,252,210,207,131,36,6,3,968,6,26,77,46,36,37,17,12,5,259,53,115,182,145,65,48,10,12,3,630,3,0,0,0,0,3,0,0,0,7,0,7,7,15,20,14,8,6,0,72,192,105,186,245,204,231,309,356,173,2004,341,757,1859,2060,1877,1375,743,558,226,9796
10401,7,36,90,100,76,83,72,33,6,498,5,0,0,3,3,3,7,4,5,27,0,3,6,31,34,40,33,11,4,174,223,144,297,321,368,422,423,298,102,2611,302,542,1362,1689,2019,2541,2121,1026,319,11922,0,0,13,18,28,12,4,0,0,81,0,6,15,32,24,13,4,0,0,88,0,0,7,21,27,28,21,22,12,144,3,0,3,9,15,4,0,0,0,31,3,3,44,42,28,17,0,0,0,141,3,33,142,276,444,264,140,69,11,1376,3,24,107,173,308,195,86,36,14,946,48,138,274,352,425,260,127,75,11,1710,13,44,173,223,228,135,30,11,3,861,3,15,36,38,34,24,12,7,3,168,25,51,115,138,83,61,19,12,0,507,0,0,0,3,0,3,0,0,0,9,0,0,8,11,20,6,4,3,0,60,159,58,150,210,211,256,340,412,177,1960,262,371,1090,1529,1883,1281,797,648,227,8085
10402,17,73,201,157,165,145,94,38,12,910,3,8,9,0,10,0,4,10,0,46,0,15,30,42,51,55,45,30,15,276,253,197,398,403,471,594,499,424,232,3468,410,968,2774,3141,3704,4323,3232,1601,573,20718,0,11,42,46,54,28,12,3,0,197,4,12,31,43,39,25,6,0,0,160,4,8,20,47,56,41,35,27,3,244,0,7,25,24,29,5,7,0,0,89,5,13,63,75,51,14,8,4,0,239,15,53,293,562,808,415,225,114,32,2528,0,48,213,407,624,378,172,68,18,1932,72,274,556,730,715,476,196,110,25,3156,27,140,297,435,447,264,60,27,0,1702,3,34,95,137,114,84,29,9,3,515,45,149,250,257,172,118,38,29,9,1068,0,3,4,4,6,3,7,0,0,26,3,9,34,39,31,18,11,5,5,153,267,102,239,387,383,369,459,659,328,3191,451,864,2165,3197,3538,2234,1254,1059,429,15197
10501,0,18,32,27,25,30,16,6,0,157,0,0,3,0,0,0,3,3,0,11,0,6,3,17,10,14,10,0,0,52,129,136,266,213,277,316,243,145,45,1777,168,346,967,802,895,879,564,269,66,4955,0,6,16,12,12,7,6,0,0,51,0,5,8,6,3,3,0,3,0,28,0,0,15,10,15,11,9,0,3,64,0,0,3,3,0,3,0,0,0,14,5,28,43,29,22,9,3,0,0,149,3,19,103,144,168,119,53,20,8,633,0,58,172,141,140,60,26,8,3,615,19,52,172,192,135,60,25,9,4,661,8,27,76,62,59,32,6,3,0,281,0,4,14,20,13,9,3,4,0,61,9,26,56,33,24,21,8,3,0,178,0,0,0,0,4,3,0,0,0,10,0,3,5,3,3,0,0,0,0,21,88,70,161,175,176,162,186,110,35,1153,131,301,854,835,763,494,327,158,46,3922
10502,0,8,40,36,26,22,26,9,3,167,3,0,0,0,0,4,5,0,0,9,0,0,13,10,8,21,3,3,0,61,76,74,194,158,209,145,183,112,70,1230,114,245,777,681,781,820,579,252,116,4377,0,3,11,9,5,0,0,0,0,27,0,3,5,19,22,8,0,0,0,56,0,3,13,7,11,3,10,4,3,56,0,0,5,0,0,0,0,0,0,9,0,9,22,11,16,3,0,0,0,56,0,23,77,166,207,83,42,13,11,616,0,28,82,76,77,47,13,6,0,332,8,46,127,132,101,71,33,21,3,548,8,32,73,70,67,36,7,0,0,301,0,4,13,17,20,10,3,3,3,63,11,39,58,39,37,22,9,3,0,213,0,0,0,0,0,0,0,0,0,5,0,0,5,9,5,0,0,0,0,25,94,53,104,119,173,148,216,243,155,1299,133,234,584,675,736,434,342,304,169,3606
10503,15,58,141,121,87,71,49,20,3,564,0,3,3,3,7,5,13,5,3,40,3,6,25,31,30,27,27,12,3,156,273,323,675,556,534,545,465,300,140,3808,404,1063,2931,2678,2706,2561,1832,855,303,15338,0,10,31,30,22,10,3,0,0,119,0,10,29,26,16,14,6,0,0,97,3,6,25,49,23,25,26,13,0,175,0,3,6,10,0,8,0,0,0,22,5,31,81,110,52,27,5,0,0,315,5,115,340,431,538,332,186,76,27,2052,7,76,360,334,428,251,102,54,10,1612,51,212,561,583,495,253,104,50,13,2322,25,111,246,262,201,89,39,18,0,990,3,17,57,42,35,31,15,9,0,213,39,120,189,176,100,80,15,10,8,747,0,4,0,0,3,0,0,0,0,10,0,8,18,14,12,11,7,0,3,76,312,171,302,389,394,393,403,433,150,2948,463,899,2239,2462,2326,1525,915,666,210,11700
10601,16,74,198,188,128,85,58,35,9,796,4,4,11,8,4,4,6,3,0,52,9,14,33,34,53,40,24,11,0,222,326,357,764,693,659,575,537,308,107,4325,475,1401,3734,3775,3872,3511,2416,1014,263,20463,3,6,34,52,39,24,4,4,0,158,3,3,15,42,52,17,4,0,0,142,0,13,52,74,39,24,33,17,5,258,0,7,24,19,11,8,0,0,0,60,16,25,67,66,30,19,0,0,0,221,26,90,322,450,619,331,141,59,12,2064,4,35,187,227,358,206,88,37,8,1155,90,330,697,680,478,275,85,42,12,2689,25,89,265,264,287,167,33,10,0,1138,3,31,60,69,62,40,11,9,3,283,62,193,316,250,140,60,20,3,5,1050,0,3,0,4,4,0,0,0,0,7,0,7,16,26,16,12,3,3,0,81,313,125,254,416,368,390,433,499,210,3020,542,959,2316,2638,2496,1571,863,686,263,12340
10602,14,64,166,152,97,75,65,33,5,659,3,3,3,6,0,8,7,3,0,33,0,8,42,48,53,25,17,14,3,211,177,138,339,332,327,292,251,189,93,2126,306,1002,3445,3428,3100,2667,1769,810,244,16773,0,14,61,58,45,12,5,0,0,194,3,6,33,38,35,22,0,0,0,146,0,11,42,52,35,19,12,10,8,194,0,3,12,17,10,0,0,0,0,45,9,17,32,24,21,5,0,0,0,116,11,97,312,420,476,239,107,42,22,1725,3,50,241,262,414,168,78,39,10,1273,84,305,729,576,449,213,68,39,6,2466,29,119,291,203,209,83,49,13,3,999,0,29,75,41,39,23,15,7,0,244,48,132,252,155,76,56,11,5,3,742,0,0,3,0,4,0,0,0,0,11,0,6,19,25,23,11,3,0,0,84,215,101,210,293,254,268,295,363,181,2178,411,896,2315,2158,2092,1113,645,525,240,10394
10603,17,38,134,184,127,89,93,38,10,727,12,3,0,6,0,6,8,7,3,46,4,9,20,49,53,43,44,23,5,266,218,192,332,325,430,464,531,377,160,3032,354,877,2228,2746,3243,3352,3271,1657,461,18183,0,9,35,45,45,32,7,3,0,174,0,9,29,58,51,24,3,0,0,170,0,16,41,66,33,40,43,31,7,277,0,3,6,21,8,3,3,0,0,43,10,15,39,34,20,9,4,0,0,130,8,71,234,416,466,348,174,77,14,1818,0,36,173,235,318,266,123,45,13,1207,57,198,520,537,516,457,206,104,17,2617,25,110,242,259,218,144,56,18,3,1060,0,24,59,66,43,52,25,10,0,282,51,101,244,248,118,136,33,27,3,965,4,0,0,0,3,3,0,0,0,12,0,5,16,22,13,12,0,3,0,75,214,104,200,310,286,355,400,456,215,2543,368,689,1850,2320,2140,1871,1083,784,283,11386
10604,4,15,51,45,39,34,28,12,0,219,0,0,0,7,0,3,6,0,3,18,3,4,12,22,5,16,12,6,0,75,100,91,299,278,259,230,159,113,57,1590,140,411,1385,1330,1340,1085,697,305,111,6801,0,3,14,16,12,9,0,4,0,58,3,3,5,9,17,5,0,0,0,47,0,0,24,41,16,10,3,3,0,97,0,0,0,0,3,3,0,0,0,11,10,40,87,52,29,13,3,0,0,227,0,44,132,158,205,105,56,23,7,725,0,23,110,110,141,69,34,17,3,501,27,133,240,269,180,108,30,14,0,994,4,30,75,83,82,33,8,3,0,327,0,10,25,22,20,7,11,4,0,96,20,52,97,55,40,21,3,0,0,285,0,0,0,0,0,0,0,0,0,3,0,4,4,11,14,0,0,3,0,38,134,56,121,132,114,154,177,156,96,1133,197,394,926,958,861,537,326,220,109,4537
10701,14,72,146,125,98,68,66,21,9,609,6,3,3,6,10,5,13,10,3,51,3,12,21,35,43,27,17,11,6,178,174,159,300,327,370,362,337,327,171,2531,303,1164,2985,3092,3098,2898,1915,1083,384,16924,0,14,61,37,43,16,4,3,3,181,7,14,51,55,43,11,0,0,0,184,0,12,53,61,56,47,43,23,16,305,0,5,16,16,7,7,4,3,0,51,4,12,28,24,19,6,4,3,0,95,20,99,288,347,405,169,87,31,5,1447,0,52,224,238,337,175,60,18,8,1118,77,347,770,680,491,249,118,57,14,2803,34,131,338,314,272,117,35,13,9,1263,7,41,77,83,51,32,21,5,0,309,38,138,250,195,126,68,17,21,6,852,0,0,0,0,9,0,0,3,0,19,0,11,26,15,22,8,8,0,3,91,264,150,303,482,390,392,507,492,243,3219,460,1011,2489,2544,2259,1290,901,670,305,11940
10702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10703,16,89,157,179,129,104,69,42,8,792,0,3,3,4,0,5,11,10,0,38,0,14,43,50,42,53,23,11,6,237,221,172,367,379,424,412,444,340,190,2944,415,1340,3425,3886,4023,3996,2845,1384,472,21783,0,14,45,44,55,23,7,6,0,194,0,8,51,60,30,6,4,4,0,166,0,12,60,82,68,36,40,28,3,323,0,11,20,24,25,5,3,0,0,80,4,10,37,44,10,4,4,3,0,123,15,127,363,522,598,270,147,63,23,2123,3,90,280,320,625,297,115,37,6,1779,85,337,801,854,701,359,168,93,24,3419,35,210,401,357,329,185,51,22,0,1594,8,36,71,95,68,47,18,9,8,356,65,161,294,199,122,92,31,21,0,985,0,3,3,0,6,0,0,3,0,24,0,3,13,19,28,9,10,3,0,102,311,148,274,417,385,409,473,515,197,3128,538,1167,2712,3048,3048,1750,1077,798,270,14396
10704,26,95,210,201,166,91,78,32,14,917,18,16,4,3,9,0,4,5,3,68,12,23,68,75,85,58,36,16,10,395,270,372,638,507,549,524,523,449,174,4002,530,2614,6927,6501,6166,5397,3785,1989,675,34580,5,81,212,174,112,59,16,9,0,665,3,50,139,101,91,27,5,0,0,419,5,52,162,137,111,60,66,50,17,659,0,9,40,48,32,14,4,6,3,159,11,22,80,60,30,13,3,0,0,215,11,177,706,798,802,394,202,108,32,3230,4,155,660,721,1040,599,227,110,28,3540,102,688,1329,1229,929,564,262,162,31,5299,39,367,789,722,668,363,142,48,6,3150,11,160,284,256,172,85,40,18,15,1043,73,253,400,364,200,120,34,39,8,1493,3,15,8,3,3,3,7,3,0,46,3,24,60,65,61,33,18,9,3,265,421,350,483,564,554,511,702,891,348,4810,680,2402,5342,5244,4816,2834,1726,1450,491,24993
10801,6,27,61,78,63,57,55,27,9,379,0,0,0,0,6,7,5,5,0,24,0,0,8,14,10,11,20,13,5,77,101,50,99,118,203,231,306,249,129,1493,159,211,644,906,1254,1580,1694,965,357,7772,0,0,10,11,17,8,9,4,0,62,0,7,10,19,27,16,0,0,0,78,0,0,3,16,14,18,27,30,5,114,0,0,5,7,6,0,0,0,0,24,0,6,18,24,13,7,0,0,0,71,5,13,77,159,235,154,93,50,7,794,0,6,59,82,155,117,84,31,8,555,24,74,134,242,236,204,123,77,11,1129,11,41,87,90,94,66,39,6,4,440,0,9,27,32,25,25,16,3,7,142,16,35,95,76,63,52,26,17,3,381,3,0,0,0,0,0,6,0,0,10,3,0,6,4,5,3,3,3,0,28,95,32,74,111,145,158,276,362,197,1460,164,217,611,880,1042,834,704,594,249,5295
10802,6,36,79,97,68,105,62,26,6,479,0,0,4,0,0,3,8,7,4,27,0,3,10,11,31,25,31,15,7,138,229,209,414,339,443,453,433,360,177,3052,308,543,1351,1474,1924,2537,2042,1011,355,11535,0,0,8,17,23,9,3,0,0,65,0,9,14,21,42,18,3,0,0,110,4,0,9,31,30,22,29,25,4,142,0,0,7,15,5,6,0,0,0,32,3,7,14,39,29,3,5,0,0,107,6,32,106,246,383,248,129,62,16,1227,0,24,89,177,311,191,97,35,5,928,39,129,257,308,343,235,99,70,10,1488,10,48,172,196,233,119,40,19,3,840,0,6,29,45,54,24,26,10,4,190,31,57,107,103,93,58,23,17,4,502,0,0,3,3,8,0,0,0,0,16,0,3,16,16,21,12,7,3,0,69,195,79,170,233,273,271,336,419,166,2144,291,393,992,1455,1845,1215,795,657,211,7850
10803,0,0,8,5,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,7,3,4,0,0,3,20,0,3,18,28,25,21,9,10,5,124,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,12,0,0,3,4,3,0,0,0,0,14,0,0,0,3,0,3,0,0,0,13,0,0,0,3,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,6,0,0,9,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,5,3,4,12,18,13,16,5,3,0,72
10804,22,54,166,168,135,121,112,37,11,825,3,8,3,3,3,4,3,9,3,33,3,13,20,32,37,31,46,17,9,209,234,137,289,310,396,467,594,504,254,3189,358,762,2181,2847,3296,3630,3559,1989,723,19350,0,3,29,41,35,33,24,7,0,170,3,7,21,53,42,19,8,0,0,152,0,9,14,42,39,32,60,58,19,264,0,5,16,16,8,5,4,0,0,57,4,11,29,52,40,11,9,3,0,168,6,59,266,487,652,386,229,125,26,2245,0,31,206,307,464,324,196,77,14,1635,63,203,455,670,619,503,283,167,39,3002,18,90,255,286,294,180,79,37,5,1243,0,28,71,75,59,40,30,28,9,337,53,119,245,229,192,130,48,28,10,1051,0,3,0,7,0,3,3,0,0,20,0,6,12,17,19,13,9,3,4,81,197,93,177,280,322,370,529,758,336,3067,355,669,1795,2563,2782,2056,1510,1303,459,13500
10805,9,40,89,103,85,77,74,26,3,508,3,0,0,4,0,9,8,9,3,34,0,3,6,26,29,35,35,13,3,156,180,127,175,229,335,430,444,287,151,2369,276,572,1269,1564,2065,2680,2431,1173,382,12404,0,0,13,25,32,21,5,3,0,104,0,4,12,22,25,15,0,0,0,73,0,4,16,34,39,29,27,14,0,159,0,3,10,11,4,4,3,0,0,38,4,6,32,55,38,16,9,0,0,156,11,47,179,320,490,311,169,65,12,1597,0,24,116,172,344,238,98,52,12,1059,53,134,307,399,388,306,137,58,11,1799,15,79,151,197,176,117,38,11,3,794,4,15,34,47,43,39,13,7,0,199,29,66,124,119,91,72,21,21,3,548,0,0,0,3,4,0,0,4,3,17,0,0,6,11,12,10,3,3,0,55,186,71,136,219,228,265,361,449,241,2156,303,463,1136,1626,1914,1442,893,693,281,8753
10901,12,54,146,141,101,70,42,15,9,579,7,6,3,6,3,4,5,3,3,42,0,12,26,31,35,31,15,12,0,157,184,211,328,297,332,354,309,252,115,2376,305,945,2634,2508,2535,2483,1713,841,287,14239,0,8,43,48,39,11,0,0,0,161,3,11,21,34,36,18,0,0,0,130,9,17,41,54,43,26,11,15,0,222,0,6,9,16,13,7,0,0,0,53,10,38,83,47,33,6,5,0,0,227,3,106,327,400,529,285,131,82,26,1892,0,53,194,244,409,233,84,39,12,1280,41,253,557,533,431,217,88,43,18,2181,23,142,275,282,273,165,28,9,4,1199,9,38,81,61,48,27,20,4,3,295,44,144,201,197,107,68,35,16,3,819,0,3,0,0,0,0,0,0,0,4,0,8,26,23,18,17,12,4,3,110,233,107,220,248,266,238,315,405,180,2221,379,942,2073,2194,2252,1320,742,624,257,10784
10902,0,13,22,15,24,9,9,6,0,94,0,0,0,0,0,0,0,0,0,6,0,0,0,3,4,3,4,0,0,20,83,41,111,83,135,157,124,82,21,838,103,174,415,408,508,484,352,178,42,2662,0,6,7,9,0,3,0,0,0,25,0,0,0,3,0,0,0,0,0,7,0,0,3,8,4,6,4,0,0,24,0,0,3,0,0,0,0,0,0,8,0,9,19,25,10,3,0,0,0,70,0,18,47,66,89,47,29,15,3,315,0,17,57,67,75,45,21,3,3,287,5,31,83,58,34,23,10,6,4,247,0,12,51,34,55,25,3,0,0,176,0,0,9,5,3,6,0,0,0,26,4,12,39,35,27,12,4,0,0,135,0,3,0,0,0,0,0,0,0,3,0,3,3,3,4,0,0,0,0,14,44,29,43,67,72,62,83,65,37,505,58,129,378,369,384,227,159,88,48,1842
10903,6,19,74,68,64,53,46,23,9,364,3,3,4,0,5,7,5,4,3,40,0,0,11,24,21,24,12,13,7,113,176,135,189,243,284,375,442,313,137,2300,249,518,1291,1403,1486,1809,1552,797,276,9382,0,3,31,15,17,4,3,3,0,77,0,0,3,8,12,8,0,0,0,37,0,9,29,24,8,19,26,20,3,129,0,0,3,7,3,3,0,0,0,20,0,27,82,60,31,9,4,0,0,215,0,41,151,230,346,206,143,64,15,1199,0,20,142,178,249,160,88,27,12,867,16,105,256,286,189,126,58,43,3,1092,8,52,145,141,124,89,21,4,0,592,0,7,18,30,19,13,9,4,3,110,31,80,132,135,93,61,27,14,0,577,4,0,0,3,0,3,0,3,0,13,0,5,11,17,10,7,6,3,0,51,142,45,105,189,207,226,370,409,138,1835,210,391,1109,1324,1310,938,759,598,181,6822
11001,17,34,69,54,49,41,22,6,4,300,0,9,0,4,0,3,6,0,0,27,0,7,14,14,19,22,18,7,0,100,168,159,195,166,232,231,215,128,69,1571,290,608,1439,1357,1617,1584,1200,512,165,8774,0,22,62,70,53,36,10,13,0,263,6,8,18,13,24,5,0,0,0,78,3,5,10,18,15,14,13,7,0,87,0,3,3,12,8,0,0,0,0,23,13,39,64,51,45,22,7,6,0,241,3,43,120,212,275,205,106,55,17,1039,0,38,159,235,336,236,91,42,15,1149,31,141,245,350,327,178,63,30,10,1378,10,82,191,224,256,174,54,19,5,1021,8,30,41,50,45,39,19,14,0,241,28,60,73,73,47,25,10,4,0,324,0,4,0,0,0,0,0,0,0,4,3,6,12,20,18,16,3,4,0,86,121,72,111,152,154,144,178,209,115,1252,228,547,1111,1481,1604,1097,547,409,159,7187
11002,10,24,63,55,46,57,41,16,3,314,7,0,0,3,3,3,6,14,0,33,0,0,14,20,20,27,9,8,0,96,195,105,286,288,316,390,383,259,91,2309,287,422,1106,1196,1376,1583,1376,664,166,8181,0,0,12,9,19,13,3,0,0,61,0,7,16,16,15,12,3,0,0,62,0,6,9,14,7,15,15,12,3,92,3,0,3,6,4,3,0,0,0,25,3,6,42,45,25,10,3,0,0,144,5,35,135,235,285,216,126,58,23,1113,0,29,126,182,220,172,67,33,10,833,34,112,233,281,231,155,55,26,11,1128,14,42,134,151,140,79,24,8,0,596,7,7,31,36,16,22,17,11,4,144,18,40,72,70,51,29,9,9,0,299,0,3,0,3,0,0,3,0,0,11,0,0,4,12,9,5,4,0,3,41,105,37,127,151,142,214,245,299,123,1456,195,329,959,1217,1164,951,578,445,178,6008
11003,4,10,29,36,25,19,13,4,0,136,3,3,0,0,6,3,0,0,0,13,0,3,4,6,12,5,9,3,0,51,162,102,200,223,272,275,201,146,39,1618,201,326,963,953,1008,903,555,294,63,5269,0,4,14,11,12,7,5,0,0,52,3,3,8,17,4,11,0,0,0,50,0,5,11,14,3,3,7,0,0,38,0,0,4,3,3,0,0,0,0,8,0,21,69,33,11,4,8,0,0,150,3,19,93,137,166,94,51,20,13,601,0,38,151,141,124,82,27,7,7,579,32,67,260,237,168,79,17,16,4,887,5,37,114,91,76,36,10,4,0,380,0,11,15,16,4,8,3,0,0,62,10,22,67,50,33,21,3,3,4,205,0,0,0,0,0,0,0,0,0,4,0,3,9,6,4,3,0,0,0,24,113,79,162,216,183,179,163,126,39,1257,167,305,976,984,794,537,292,176,69,4299
11004,12,41,164,160,94,88,66,35,7,671,4,3,11,3,3,6,3,4,0,43,3,12,39,31,56,43,26,12,0,223,358,249,529,523,528,582,527,389,122,3814,504,1087,3149,3062,3041,3036,2204,1149,294,17523,0,5,32,51,29,18,3,0,0,136,3,13,28,42,40,19,11,0,0,147,4,13,33,47,39,33,24,15,3,216,0,0,16,12,16,4,0,0,0,48,3,38,92,70,42,21,8,3,0,273,14,94,350,537,688,382,213,102,28,2418,0,60,280,328,480,304,147,50,20,1667,76,268,602,636,595,421,144,83,16,2846,28,104,285,264,242,141,44,12,4,1135,3,29,71,57,47,36,15,11,8,277,51,127,217,177,132,63,21,9,0,804,3,0,0,4,4,0,0,0,0,16,0,0,28,27,20,11,6,7,3,94,247,108,258,366,350,420,485,618,308,3163,431,857,2298,2620,2709,1882,1130,912,389,13231
