SA3_CODE_2016,C16_CFNC_1F1P_1000_1499,C16_CFNC_1F1P_1500_1999,C16_CFNC_1F1P_2000_2499,C16_CFNC_1F1P_2500_2999,C16_CFNC_1F1P_3000_3999,C16_CFNC_1F1P_4000m,C16_CFNC_1F1P_Ns,C16_CFNC_1F1P_T,C16_CFNC_1E1A_N,C16_CFNC_1E1A_1_149,C16_CFNC_1E1A_150_299,C16_CFNC_1E1A_300_399,C16_CFNC_1E1A_400_499,C16_CFNC_1E1A_500_649,C16_CFNC_1E1A_650_799,C16_CFNC_1E1A_800_999,C16_CFNC_1E1A_1000_1499,C16_CFNC_1E1A_1500_1999,C16_CFNC_1E1A_2000_2499,C16_CFNC_1E1A_2500_2999,C16_CFNC_1E1A_3000_3999,C16_CFNC_1E1A_4000m,C16_CFNC_1E1A_Ns,C16_CFNC_1E1A_T,C16_CFNC_1F1NW_N,C16_CFNC_1F1NW_1_149,C16_CFNC_1F1NW_150_299,C16_CFNC_1F1NW_300_399,C16_CFNC_1F1NW_400_499,C16_CFNC_1F1NW_500_649,C16_CFNC_1F1NW_650_799,C16_CFNC_1F1NW_800_999,C16_CFNC_1F1NW_1000_1499,C16_CFNC_1F1NW_1500_1999,C16_CFNC_1F1NW_2000_2499,C16_CFNC_1F1NW_2500_2999,C16_CFNC_1F1NW_3000_3999,C16_CFNC_1F1NW_4000m,C16_CFNC_1F1NW_Ns,C16_CFNC_1F1NW_Tot,C16_CFNC_1P1NW_N,C16_CFNC_1P1NW_1_149,C16_CFNC_1P1NW_150_299,C16_CFNC_1P1NW_300_399,C16_CFNC_1P1NW_400_499,C16_CFNC_1P1NW_500_649,C16_CFNC_1P1NW_650_799,C16_CFNC_1P1NW_800_999,C16_CFNC_1P1NW_1000_1499,C16_CFNC_1P1NW_1500_1999,C16_CFNC_1P1NW_2000_2499,C16_CFNC_1P1NW_2500_2999,C16_CFNC_1P1NW_3000_3999,C16_CFNC_1P1NW_4000_mr,C16_CFNC_1P1NW_Ns,C16_CFNC_1P1NW_Tot,C16_CFNC_1A1NW_N,C16_CFNC_1A1NW_1_149,C16_CFNC_1A1NW_150_299,C16_CFNC_1A1NW_300_399,C16_CFNC_1A1NW_400_499,C16_CFNC_1A1NW_500_649,C16_CFNC_1A1NW_650_799,C16_CFNC_1A1NW_800_999,C16_CFNC_1A1NW_1000_1499,C16_CFNC_1A1NW_1500_1999,C16_CFNC_1A1NW_2000_2499,C16_CFNC_1A1NW_2500_2999,C16_CFNC_1A1NW_3000_3999,C16_CFNC_1A1NW_4000m,C16_CFNC_1A1NW_Ns,C16_CFNC_1A1NW_T,C16_CFNC_BA_N,C16_CFNC_BA_1_149,C16_CFNC_BA_150_299,C16_CFNC_BA_300_399,C16_CFNC_BA_400_499,C16_CFNC_BA_500_649,C16_CFNC_BA_650_799,C16_CFNC_BA_800_999,C16_CFNC_BA_1000_1499,C16_CFNC_BA_1500_1999,C16_CFNC_BA_2000_2499,C16_CFNC_BA_2500_2999,C16_CFNC_BA_3000_3999,C16_CFNC_BA_4000m,C16_CFNC_BA_Ns,C16_CFNC_BA_Tot,C16_CFNC_BNW_N,C16_CFNC_BNW_1_149,C16_CFNC_BNW_150_299,C16_CFNC_BNW_300_399,C16_CFNC_BNW_400_499,C16_CFNC_BNW_500_649,C16_CFNC_BNW_650_799,C16_CFNC_BNW_800_999,C16_CFNC_BNW_1000_1499,C16_CFNC_BNW_1500_1999,C16_CFNC_BNW_2000_2499,C16_CFNC_BNW_2500_2999,C16_CFNC_BNW_3000_3999,C16_CFNC_BNW_4000m,C16_CFNC_BNW_Ns,C16_CFNC_BNW_T,C16_CFNC_LFns_N,C16_CFNC_LFns_1_149,C16_CFNC_LFns_150_299,C16_CFNC_LFns_300_399,C16_CFNC_LFns_400_499,C16_CFNC_LFns_500_649,C16_CFNC_LFns_650_799,C16_CFNC_LFns_800_999,C16_CFNC_LFns_1000_1499,C16_CFNC_LFns_1500_1999,C16_CFNC_LFns_2000_2499,C16_CFNC_LFns_2500_2999,C16_CFNC_LFns_3000_3999,C16_CFNC_LFns_4000mo,C16_CFNC_LFns_Ns,C16_CFNC_LFns_T,C16_CFNC_T_N,C16_CFNC_T_1_149,C16_CFNC_T_150_299,C16_CFNC_T_300_399,C16_CFNC_T_400_499,C16_CFNC_T_500_649,C16_CFNC_T_650_799,C16_CFNC_T_800_999,C16_CFNC_T_1000_1499,C16_CFNC_T_1500_1999,C16_CFNC_T_2000_2499,C16_CFNC_T_2500_2999,C16_CFNC_T_3000_3999,C16_CFNC_T_4000m,C16_CFNC_T_Ns,C16_CFNC_T_T,C16_CF_BFT_N,C16_CF_BFT_1_149,C16_CF_BFT_150_299,C16_CF_BFT_300_399,C16_CF_BFT_400_499,C16_CF_BFT_500_649,C16_CF_BFT_650_799,C16_CF_BFT_800_999,C16_CF_BFT_1000_1499,C16_CF_BFT_1500_1999,C16_CF_BFT_2000_2499,C16_CF_BFT_2500_2999,C16_CF_BFT_3000_3999,C16_CF_BFT_4000_mr,C16_CF_BFT_Ns,C16_CF_BFT_Tot,C16_CF_BPT_N,C16_CF_BPT_1_149,C16_CF_BPT_150_299,C16_CF_BPT_300_399,C16_CF_BPT_400_499,C16_CF_BPT_500_649,C16_CF_BPT_650_799,C16_CF_BPT_800_999,C16_CF_BPT_1000_1499,C16_CF_BPT_1500_1999,C16_CF_BPT_2000_2499,C16_CF_BPT_2500_2999,C16_CF_BPT_3000_3999,C16_CF_BPT_4000_mr,C16_CF_BPT_Ns,C16_CF_BPT_Tot,C16_CF_1F1P_N,C16_CF_1F1P_1_149,C16_CF_1F1P_150_299,C16_CF_1F1P_300_399,C16_CF_1F1P_400_499,C16_CF_1F1P_500_649,C16_CF_1F1P_650_799,C16_CF_1F1P_800_999,C16_CF_1F1P_1000_1499,C16_CF_1F1P_1500_1999,C16_CF_1F1P_2000_2499,C16_CF_1F1P_2500_2999,C16_CF_1F1P_3000_3999,C16_CF_1F1P_4000mo,C16_CF_1F1P_Ns,C16_CF_1F1P_T,C16_CF_1E1A_N,C16_CF_1E1A_1_149,C16_CF_1E1A_150_299,C16_CF_1E1A_300_399,C16_CF_1E1A_400_499,C16_CF_1E1A_500_649,C16_CF_1E1A_650_799,C16_CF_1E1A_800_999,C16_CF_1E1A_1000_1499,C16_CF_1E1A_1500_1999,C16_CF_1E1A_2000_2499,C16_CF_1E1A_2500_2999,C16_CF_1E1A_3000_3999,C16_CF_1E1A_4000_mr,C16_CF_1E1A_Ns,C16_CF_1E1A_Tot
20203,62,54,32,13,12,5,3,222,0,0,0,0,0,0,0,4,4,3,5,5,3,3,4,36,0,0,0,0,0,4,8,18,45,28,7,3,0,0,7,114,0,0,0,0,11,10,13,19,17,10,4,0,0,0,5,96,0,0,0,0,0,0,6,4,0,0,0,0,0,0,3,21,0,0,0,0,0,0,0,3,3,7,0,3,3,3,0,24,10,14,8,3,65,21,197,53,87,20,5,4,0,4,22,507,3,0,0,0,3,0,6,0,3,0,3,0,0,0,97,115,23,26,4,9,91,44,260,139,289,153,121,55,45,26,153,1442,4,0,0,0,0,0,4,4,36,33,35,22,31,16,35,229,0,0,0,0,0,0,4,0,12,14,3,0,0,0,7,47,0,3,0,0,4,7,10,19,70,89,58,38,26,6,46,369,0,0,0,0,0,0,0,3,9,13,7,5,5,6,0,50
20301,89,74,56,43,21,21,6,322,0,0,0,0,0,3,4,5,14,12,4,5,8,0,3,61,0,0,0,0,6,3,12,22,57,39,32,8,9,9,7,203,0,0,3,4,9,20,42,33,49,15,7,3,3,9,8,193,0,0,0,0,0,0,0,3,10,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,5,3,3,0,5,0,0,22,13,10,7,3,58,24,183,55,123,18,16,6,0,7,30,560,0,0,0,0,0,0,3,0,3,3,0,0,0,0,100,112,18,14,19,3,82,58,273,148,435,227,240,147,90,78,166,1998,0,0,0,0,0,0,0,3,20,52,83,75,88,72,53,457,0,0,0,0,0,0,3,3,21,21,15,7,5,6,7,100,0,4,0,0,3,0,4,23,133,194,183,181,110,66,89,985,0,0,0,0,0,0,0,0,25,23,29,29,17,5,14,141
20302,568,641,521,349,164,159,48,2591,0,0,0,0,4,4,10,17,72,63,75,62,41,22,24,384,3,3,3,6,10,35,102,213,476,334,199,60,80,75,57,1652,0,7,37,15,75,101,204,240,347,116,64,29,22,34,35,1331,0,0,4,0,9,8,19,18,48,15,7,10,7,3,15,172,0,0,0,0,4,0,3,4,11,26,18,16,15,15,15,123,203,101,68,49,745,254,2037,860,1392,286,173,49,63,71,388,6746,0,0,3,0,3,0,38,5,26,3,8,3,0,0,910,1009,220,124,123,68,890,452,2534,1553,3447,2090,2182,1323,1010,689,1565,18264,8,0,4,0,4,3,17,8,125,343,604,578,819,604,352,3473,0,0,3,3,5,12,34,43,192,185,123,75,45,35,69,818,13,0,9,3,7,11,32,88,739,1367,1533,1128,970,778,500,7175,0,0,3,0,3,4,3,17,103,181,182,191,165,97,66,1009
20303,206,227,192,154,105,74,22,1011,0,0,0,0,3,0,3,4,29,20,24,17,13,14,3,132,0,3,0,0,4,12,24,45,126,115,89,26,46,36,22,552,3,9,18,14,37,46,92,98,212,83,58,19,18,28,22,748,3,0,0,3,0,3,9,8,18,13,16,3,5,0,0,87,0,0,0,0,0,0,0,0,8,11,12,6,7,7,5,58,96,66,26,19,274,126,862,461,891,248,147,56,47,80,174,3575,0,0,0,0,0,3,16,6,7,4,3,0,0,0,470,519,112,75,51,38,335,199,1055,710,1723,942,932,557,500,423,743,8392,0,3,0,0,4,0,6,15,56,117,233,214,301,257,166,1365,0,0,3,0,3,5,12,19,111,81,69,48,32,26,38,456,4,4,0,0,0,7,5,36,302,591,619,552,425,369,246,3162,0,0,0,0,0,5,6,6,40,62,70,63,79,51,35,411
20401,227,184,166,92,52,28,15,863,0,0,3,0,3,3,4,4,49,25,22,20,12,10,4,168,4,3,3,0,10,18,28,59,165,97,63,29,30,14,28,551,4,11,20,7,31,45,91,93,124,48,20,9,8,8,16,542,0,0,4,3,4,11,15,15,31,13,5,0,0,0,9,99,4,0,0,0,0,0,0,0,14,6,10,5,12,4,8,63,73,33,20,24,241,86,785,241,460,101,44,20,17,26,162,2331,0,0,0,0,3,3,9,4,8,0,3,0,0,0,376,413,106,63,57,34,329,202,1014,519,1318,696,588,353,252,187,661,6386,5,3,4,0,0,0,6,18,69,125,179,189,186,116,134,1027,0,0,0,0,3,10,5,23,60,48,27,17,9,7,33,252,0,0,0,0,3,8,7,37,242,398,335,226,130,97,161,1644,0,0,0,3,0,0,3,4,36,45,53,42,25,13,29,258
20402,226,214,146,76,40,39,19,857,0,0,0,0,0,0,5,10,20,21,14,11,9,3,6,100,3,3,0,3,7,13,43,57,129,73,52,13,8,9,21,439,0,5,5,5,25,24,64,89,105,36,18,5,3,7,10,402,0,0,0,0,8,3,7,14,13,15,4,0,0,0,6,76,4,0,0,0,0,3,3,3,19,6,14,3,4,3,7,70,49,25,16,11,219,75,720,298,390,82,51,20,13,22,125,2118,0,0,0,0,3,0,14,0,16,3,0,0,0,0,308,351,67,43,30,20,278,127,919,603,1163,686,561,287,206,151,530,5681,3,0,3,0,3,3,7,19,71,128,192,159,152,91,110,935,0,0,3,0,4,5,3,12,50,36,28,9,11,3,22,196,3,0,0,0,7,3,11,31,284,363,306,207,122,78,134,1554,0,0,0,0,0,0,6,5,39,44,41,41,26,6,22,237
20403,320,315,244,121,65,44,23,1210,3,0,0,0,0,0,4,7,40,34,35,26,16,11,9,190,0,0,3,3,8,21,44,97,216,140,72,33,24,21,18,706,0,10,13,9,48,45,78,112,165,57,34,16,4,7,14,616,0,0,0,0,3,9,9,14,28,14,14,6,0,0,6,102,0,0,0,0,3,0,3,5,12,10,4,6,9,10,11,85,50,47,22,14,252,102,853,335,546,145,54,26,21,26,145,2619,0,0,0,0,0,0,23,3,8,3,4,3,0,0,478,530,63,68,40,24,345,197,1087,694,1657,1070,971,501,339,209,744,8017,0,3,3,0,10,5,6,8,111,180,335,295,296,160,155,1574,0,0,0,0,0,6,5,22,84,72,50,36,25,5,32,350,0,0,0,0,5,7,19,32,369,561,467,394,277,127,190,2442,0,0,0,0,0,0,9,14,53,60,83,63,58,22,21,387
20501,170,152,146,87,57,51,17,750,0,0,0,0,3,0,6,3,31,30,26,13,10,12,5,132,3,0,3,0,10,22,39,54,138,91,73,22,36,19,24,523,0,0,5,7,21,40,66,83,107,45,15,17,5,7,11,426,3,0,0,0,0,3,11,11,14,6,8,3,0,4,0,72,0,3,0,0,0,0,0,4,3,11,10,3,7,7,11,57,67,39,31,16,231,71,679,277,408,84,53,29,14,15,99,2101,0,3,0,0,7,3,10,3,9,3,0,0,0,0,265,316,85,54,43,21,292,151,863,515,1079,638,575,329,261,205,477,5598,5,0,0,3,0,4,7,4,61,103,145,162,186,132,114,927,0,0,0,0,0,10,3,14,72,39,33,19,8,16,15,230,3,5,0,0,0,4,6,32,262,407,370,279,184,145,162,1858,0,0,0,0,0,0,0,3,33,53,58,40,26,21,23,267
20502,238,151,103,55,29,26,21,693,0,0,0,0,0,0,10,11,29,20,19,15,8,3,4,125,0,0,0,0,8,6,25,53,125,69,36,13,19,7,17,379,0,4,4,8,32,51,86,96,125,33,17,0,8,7,15,486,0,0,0,0,4,5,13,13,29,7,7,3,3,0,4,97,3,0,0,0,0,0,12,0,22,12,9,7,3,0,3,69,66,50,34,24,303,126,922,348,557,118,84,23,16,21,135,2838,3,0,0,0,3,0,21,3,16,3,5,0,3,0,385,444,86,65,54,40,374,213,1159,621,1364,588,479,220,171,108,619,6159,4,0,0,0,0,0,16,4,64,92,108,89,104,43,100,626,0,0,5,0,0,6,11,24,69,46,19,14,8,3,22,217,0,0,3,0,4,0,7,42,278,323,230,128,80,53,96,1239,0,0,0,0,0,0,7,6,39,40,47,27,16,8,7,209
20503,267,255,180,86,59,38,20,1008,0,0,0,0,0,3,3,12,38,26,31,24,11,10,9,167,4,4,0,4,13,18,39,60,155,103,64,14,18,11,25,530,6,7,13,12,44,75,127,135,150,37,18,8,6,11,29,688,0,0,3,0,6,5,14,14,28,13,10,3,3,5,12,114,0,0,0,0,3,0,4,3,15,14,12,4,6,3,8,77,86,62,36,32,353,118,1060,445,647,134,92,23,27,35,181,3311,4,3,0,0,3,0,9,10,19,7,5,0,0,0,431,494,111,93,62,49,462,261,1361,817,1627,828,653,338,264,175,756,7852,7,3,5,0,5,11,12,27,108,145,166,143,141,94,138,996,0,0,0,0,3,19,11,32,101,61,52,23,11,6,39,353,3,0,5,0,3,9,25,64,356,467,347,218,158,95,184,1937,0,0,0,0,4,3,6,9,51,55,46,20,24,11,26,268
20504,221,220,209,153,102,79,28,1078,0,0,0,0,0,0,9,5,26,26,39,23,19,13,3,158,0,3,3,0,5,22,35,74,189,159,126,36,66,38,38,798,0,13,14,7,41,55,101,100,143,37,31,14,7,17,13,592,0,3,0,0,7,4,14,14,30,21,26,5,9,3,9,139,3,0,0,0,0,0,3,0,7,8,11,7,10,3,8,48,84,43,28,18,344,128,985,329,538,122,60,26,20,21,178,2907,0,0,0,0,5,0,23,8,20,6,3,3,0,0,407,481,90,64,48,30,411,222,1216,621,1370,842,829,456,454,269,697,7628,3,0,0,0,3,0,3,5,62,119,200,171,212,172,135,1090,0,0,0,0,5,6,9,17,69,41,39,18,14,20,19,258,0,0,3,0,0,0,15,36,302,466,484,400,311,245,185,2440,0,0,0,0,0,0,6,7,48,57,65,44,62,44,36,370
20505,164,173,133,76,47,49,7,706,0,0,0,0,0,0,5,3,21,20,13,17,16,10,10,121,0,0,5,0,5,14,33,61,123,88,58,21,31,22,16,476,3,6,5,3,22,23,70,65,86,41,20,13,10,3,16,394,0,0,0,0,4,7,8,7,14,8,12,0,3,0,5,73,0,0,0,0,3,0,0,3,7,7,9,7,0,14,3,55,49,35,19,3,167,70,581,224,374,76,50,12,8,15,108,1796,0,0,0,0,7,3,10,5,7,0,0,3,0,0,303,340,66,53,29,9,226,138,755,445,974,595,499,255,230,191,499,4965,11,0,0,3,0,0,11,7,63,94,107,112,126,109,107,761,0,0,0,0,0,0,8,15,32,27,15,12,4,5,15,145,0,0,0,0,5,7,7,40,204,303,241,199,132,125,104,1364,0,0,0,0,0,4,0,3,23,45,49,31,24,27,17,229
20601,246,300,280,231,164,107,15,1394,0,0,0,0,3,0,6,8,28,17,30,23,35,21,9,187,3,0,0,0,9,20,40,69,210,170,132,55,66,54,21,856,0,3,12,18,26,46,62,66,73,45,24,15,9,14,7,422,0,0,0,0,3,7,3,4,13,12,9,4,3,0,7,72,0,0,0,0,0,0,3,0,8,10,9,3,8,13,4,62,110,57,26,12,291,70,577,151,246,65,36,16,11,12,75,1771,7,0,0,0,4,0,7,0,4,3,0,4,3,0,529,562,133,60,49,36,347,164,758,391,1116,940,1217,1008,1071,797,725,8823,0,0,0,0,0,0,5,5,26,74,164,174,413,499,97,1451,0,0,0,0,0,4,6,15,74,65,77,62,55,35,25,423,0,0,0,0,0,0,9,29,161,291,437,497,567,611,146,2753,0,0,0,0,0,0,3,0,29,33,56,68,112,130,22,462
20602,150,167,161,102,91,71,11,770,0,0,0,0,0,3,4,0,7,15,21,8,21,24,4,101,0,0,0,0,0,8,27,36,71,77,56,35,42,34,10,405,3,3,5,4,7,22,22,42,49,28,24,8,9,13,8,254,0,0,0,0,3,0,3,5,7,6,4,3,3,0,0,37,0,0,0,0,0,0,4,0,3,3,4,4,8,3,3,31,48,27,18,3,173,25,344,67,152,47,26,12,18,11,46,1019,0,3,0,0,3,0,3,0,6,3,0,0,0,0,302,324,53,38,30,10,197,70,437,195,582,519,632,526,638,547,414,4883,4,0,0,0,0,0,5,7,21,57,79,122,244,464,80,1079,0,0,0,0,0,0,7,10,55,54,56,45,32,38,14,315,0,0,0,0,3,4,3,14,85,169,261,332,440,682,99,2089,0,0,0,0,0,0,0,3,16,23,37,37,71,93,16,296
20603,156,159,157,116,93,114,16,836,0,0,0,0,0,0,4,0,20,7,26,17,16,19,3,120,0,0,0,0,0,5,28,62,135,131,87,41,63,50,23,627,0,0,10,6,21,43,47,40,91,48,28,14,18,22,14,391,0,0,0,0,4,4,3,6,9,11,9,3,3,0,3,56,0,0,0,0,0,0,3,3,3,0,3,4,13,3,4,43,85,47,15,18,155,44,284,136,255,82,71,32,28,18,57,1311,0,0,4,0,3,0,3,0,0,3,0,0,0,0,389,402,91,48,27,25,191,104,405,299,800,635,828,621,715,681,542,6009,0,0,0,0,0,0,4,3,36,55,142,172,372,751,128,1667,0,0,0,0,0,3,15,10,45,37,40,40,34,48,32,295,0,0,0,0,6,0,8,21,111,207,297,382,489,857,156,2543,0,0,0,0,0,0,0,0,12,28,42,59,88,117,14,358
20604,353,406,331,276,212,313,29,2006,0,0,3,0,0,0,6,4,43,29,38,50,57,58,19,312,7,6,5,3,13,28,65,144,418,413,347,88,218,211,16,1984,6,27,65,58,66,77,86,101,160,73,64,24,41,69,18,943,0,7,0,0,7,8,6,5,14,13,17,8,6,10,3,116,0,0,0,0,0,0,0,3,6,5,11,14,24,24,11,107,652,84,51,21,140,74,187,102,294,132,135,77,77,159,40,2239,0,0,0,0,0,0,3,3,6,5,3,0,3,3,1001,1026,680,134,129,87,264,234,498,546,1701,1547,1931,1456,1915,2182,1206,14515,5,3,4,0,0,3,0,6,46,48,112,127,250,510,65,1171,3,0,0,0,3,0,8,9,23,21,20,12,23,37,20,189,0,3,0,0,3,3,8,13,70,84,153,179,225,397,55,1185,0,0,0,0,0,0,0,0,16,19,34,39,78,89,7,284
20605,265,325,340,280,206,335,22,1830,0,0,0,0,0,0,5,7,12,37,49,47,52,62,12,281,3,0,0,3,5,9,30,80,219,214,217,111,206,216,19,1328,4,4,12,13,25,42,51,56,112,86,71,40,41,82,19,650,0,0,0,0,0,4,5,5,9,11,8,3,11,9,5,76,3,0,0,0,0,0,0,3,9,4,11,19,14,22,12,104,93,32,20,12,167,41,290,120,276,126,115,81,90,112,52,1625,0,0,0,0,0,0,3,8,6,0,4,3,9,3,931,961,106,41,41,30,215,117,444,360,1199,1213,1767,1544,2049,2356,1150,12634,8,0,6,0,0,3,6,5,26,45,118,145,280,867,113,1622,0,0,0,0,0,9,4,6,53,31,39,30,25,63,19,295,0,0,0,0,0,0,10,18,106,166,207,275,362,940,120,2209,0,0,0,0,0,0,0,0,16,15,38,58,89,189,21,430
20606,154,204,186,147,101,238,19,1072,0,0,0,0,0,0,0,3,8,14,31,13,26,42,6,148,0,0,0,0,0,10,15,42,125,140,140,48,130,180,22,851,3,7,19,9,16,30,24,37,68,38,45,31,38,111,14,478,0,0,0,0,0,0,6,0,5,0,5,3,3,14,4,46,0,0,0,0,0,0,0,0,4,3,12,3,10,18,4,56,101,22,13,5,97,40,193,72,183,91,105,53,86,211,53,1325,0,0,0,0,0,0,3,0,5,0,0,0,3,3,551,566,117,30,33,14,120,94,280,202,744,753,1104,890,1257,1801,715,8143,0,0,0,0,3,0,4,3,30,23,44,60,121,426,75,801,0,0,0,0,0,0,3,3,23,19,9,5,16,42,16,146,0,0,0,0,4,3,3,14,43,55,88,118,130,559,84,1101,0,0,0,0,0,0,0,3,5,5,17,18,38,89,12,200
20607,199,279,269,235,224,270,19,1524,0,0,0,0,0,0,3,6,20,19,30,28,37,48,11,206,4,0,0,8,4,11,18,46,148,162,145,61,116,148,15,879,0,10,13,12,20,32,41,44,102,54,58,26,38,55,0,491,0,0,0,0,0,0,5,6,16,7,15,5,8,10,3,71,0,0,0,0,0,0,0,0,0,8,15,12,18,25,10,84,85,36,37,13,158,37,262,96,209,103,76,45,40,56,42,1303,0,0,0,0,3,0,0,0,3,4,0,0,0,0,759,779,88,47,60,29,206,104,382,265,899,961,1387,1271,1816,1996,921,10424,3,0,0,0,0,3,5,3,21,51,103,106,259,676,86,1326,0,0,0,0,4,3,3,10,35,39,37,28,38,67,14,272,0,0,0,0,0,8,9,16,63,99,199,275,344,685,94,1800,0,0,0,0,0,0,0,3,13,14,29,43,84,138,21,343
20701,234,251,328,248,256,367,32,1764,0,0,0,0,0,0,5,10,22,35,22,40,46,52,16,251,3,0,5,4,8,16,53,86,230,228,227,105,196,260,23,1443,3,11,30,18,39,68,64,92,247,153,127,125,83,194,28,1279,3,0,3,0,3,5,3,12,20,20,23,23,5,27,8,150,0,0,0,0,3,0,0,4,4,5,16,11,3,20,11,73,275,101,51,22,232,121,513,382,919,453,387,238,245,362,185,4485,4,0,0,0,3,0,8,8,6,3,4,0,3,8,878,931,295,121,91,45,301,244,710,681,1969,1457,1872,1491,1772,2416,1261,14723,14,0,0,0,0,9,15,15,95,154,262,373,826,2625,387,4782,3,0,0,3,0,7,20,26,124,64,91,81,107,224,93,845,8,10,5,0,6,15,15,41,238,416,532,723,1043,3462,546,7058,0,0,0,0,3,0,6,9,24,41,64,83,143,356,64,795
20702,146,168,145,129,92,98,14,824,0,0,0,0,0,0,3,3,25,18,30,14,16,17,7,125,4,0,0,0,5,23,38,82,201,163,124,50,71,96,20,882,5,8,27,17,37,67,88,107,165,80,40,26,26,40,24,759,0,3,3,0,4,3,9,11,24,11,0,3,9,4,3,89,0,0,0,0,0,0,0,0,7,8,5,3,3,4,5,50,329,150,48,26,423,139,955,452,880,287,187,82,90,66,192,4313,6,4,0,0,13,5,13,9,9,9,3,0,0,3,478,553,346,174,86,43,503,252,1142,738,1635,947,854,580,636,619,783,9337,4,3,0,0,3,0,12,9,101,145,282,289,578,722,187,2331,0,3,4,0,3,15,32,41,107,100,70,66,56,74,41,601,3,0,0,0,11,10,20,57,308,446,511,535,549,739,228,3419,0,3,0,0,0,0,4,5,37,42,53,50,96,80,38,402
20703,197,182,165,117,88,112,12,926,0,3,0,0,3,0,0,3,14,23,26,18,23,16,10,133,0,0,0,3,8,25,49,102,220,171,129,56,73,67,16,914,0,16,33,25,52,61,86,89,189,61,41,21,25,26,13,740,0,0,0,3,3,3,3,10,29,21,13,5,0,3,4,89,0,0,0,0,0,0,0,0,6,8,3,8,7,3,4,38,367,93,59,37,344,112,695,343,713,198,141,68,70,64,144,3428,3,3,0,0,3,3,14,5,9,3,4,0,0,3,476,525,373,122,94,68,426,232,921,623,1580,890,910,608,687,591,691,8824,8,0,0,0,3,0,9,12,64,127,270,308,614,894,196,2516,0,0,3,0,6,15,25,38,95,81,75,46,54,58,31,517,0,3,3,0,0,11,16,41,253,394,631,683,721,1108,232,4103,5,0,0,0,3,3,3,13,29,45,60,60,106,125,33,477
20801,120,123,178,170,143,249,23,1038,0,0,0,0,0,0,0,6,11,15,31,29,27,37,8,156,3,3,0,0,3,6,17,35,112,132,140,56,140,198,30,884,5,6,14,10,18,32,59,69,185,121,88,58,54,121,13,849,3,0,0,3,3,3,4,3,14,11,15,8,8,7,4,84,0,0,0,0,0,0,0,0,11,5,8,5,13,12,9,61,101,45,22,6,178,81,422,269,716,301,267,134,151,228,129,3052,0,0,0,0,0,0,3,5,8,8,0,3,0,0,553,587,119,60,38,18,219,138,544,429,1301,893,1074,781,1026,1611,813,9061,4,3,0,0,0,0,8,6,44,94,165,209,521,1576,251,2888,0,0,0,0,0,0,12,12,56,46,67,61,53,115,44,464,7,3,0,0,0,4,7,13,119,274,417,588,742,2129,384,4688,3,0,0,0,0,7,3,3,14,15,41,66,92,218,38,498
20802,357,389,369,260,205,226,30,1911,0,0,0,0,4,0,6,8,35,41,36,39,42,43,7,260,3,0,0,3,18,23,68,135,355,276,211,99,123,137,34,1481,4,14,27,27,50,69,114,120,219,100,75,58,43,62,26,1017,3,3,0,3,0,5,5,7,20,13,16,13,5,7,7,114,0,0,0,0,0,0,0,3,14,9,12,8,14,17,16,91,279,122,49,26,347,122,883,335,670,212,153,92,94,102,177,3653,4,3,0,0,3,0,11,7,12,3,3,8,0,0,694,749,303,143,98,60,443,262,1177,737,2052,1476,1673,1316,1454,1337,1056,13589,3,0,0,0,3,7,15,21,86,198,394,476,963,1648,320,4134,0,0,8,0,6,17,23,41,148,123,96,73,88,84,69,776,3,0,3,0,3,9,31,58,386,570,779,974,1172,2043,454,6485,0,0,0,0,0,3,0,3,44,80,94,101,200,248,53,831
20803,252,309,264,233,131,117,28,1388,0,3,0,0,0,3,7,3,27,28,43,34,34,26,17,221,3,3,0,0,14,15,58,90,261,213,164,79,106,63,17,1087,3,9,13,18,39,47,95,121,164,85,51,19,17,14,20,718,4,0,4,4,0,4,3,14,28,10,10,4,3,8,7,100,0,0,0,0,0,0,0,3,10,6,13,7,12,8,11,72,150,77,41,23,331,108,890,425,760,147,110,50,38,34,165,3358,0,0,0,0,5,0,20,7,7,0,0,4,0,3,617,665,162,95,64,44,393,197,1130,746,1763,1195,1428,1104,1089,710,931,11060,13,4,3,0,0,0,5,14,85,177,395,490,831,909,293,3216,0,0,6,0,0,5,5,33,118,91,90,57,53,31,45,542,7,3,0,0,4,11,26,45,420,734,973,1022,972,908,308,5441,0,0,3,0,0,0,0,0,31,74,115,130,160,110,41,681
20804,73,96,85,59,57,90,17,498,0,0,0,0,0,0,0,0,8,9,12,4,9,14,3,69,0,3,0,0,7,7,13,28,71,77,40,26,28,60,10,380,3,6,10,9,15,13,24,25,48,35,38,31,20,57,9,342,3,0,0,0,0,0,0,3,3,4,3,3,0,5,3,32,0,0,0,0,0,0,0,0,3,3,3,3,0,0,0,16,73,32,6,3,67,29,160,63,205,95,83,62,51,90,53,1073,0,0,0,0,0,0,3,0,0,0,0,0,0,0,239,248,83,41,18,16,95,52,227,151,484,425,477,380,462,607,342,3856,3,0,0,0,0,0,4,3,20,34,49,78,200,638,105,1131,0,0,0,0,0,0,0,8,13,12,13,9,22,51,22,151,3,0,0,0,0,0,0,5,44,89,142,165,254,910,116,1731,4,0,0,0,0,0,0,3,9,16,15,11,42,75,19,194
