SA3_CODE_2016,C16_SH_Tot_NPFH_6_mor,C16_SH_T_T,C16_SDRTHT_0b_NPFH_2,C16_SDRTHT_0b_NPFH_3,C16_SDRTHT_0b_NPFH_4,C16_SDRTHT_0b_NPFH_5,C16_SDRTHT_0b_NPFH_6_mor,C16_SDRTHT_0bTotal,C16_SDRTHT_1b_NPFH_2,C16_SDRTHT_1b_NPFH_3,C16_SDRTHT_1b_NPFH_4,C16_SDRTHT_1b_NPFH_5,C16_SDRTHT_1b_NPFH_6_mor,C16_SDRTHT_1b_Tot,C16_SDRTHT_2b_NPFH_2,C16_SDRTHT_2b_NPFH_3,C16_SDRTHT_2b_NPFH_4,C16_SDRTHT_2b_NPFH_5,C16_SDRTHT_2b_NPFH_6_mor,C16_SDRTHT_2b_Tot,C16_SDRTHT_3b_NPFH_2,C16_SDRTHT_3b_NPFH_3,C16_SDRTHT_3b_NPFH_4,C16_SDRTHT_3b_NPFH_5,C16_SDRTHT_3b_NPFH_6_mor,C16_SDRTHT_3b_Tot,C16_SDRTHT_4mb_NPFH_2,C16_SDRTHT_4mb_NPFH_3,C16_SDRTHT_4mb_NPFH_4,C16_SDRTHT_4mb_NPFH_5,C16_SDRTHT_4mb_NPFH_6_mor,C16_SDRTHT_4mb_Tot,C16_SDRTHT_NB_NS_NPFH_2,C16_SDRTHT_NB_NS_NPFH_3,C16_SDRTHT_NB_NS_NPFH_4,C16_SDRTHT_NB_NS_NPFH_5,C16_SDRTHT_NB_NS_NPFH_6_mor,C16_SDRTHT_NB_NS_T,C16_SDRTHT_Tot_NPFH_2,C16_SDRTHT_Tot_NPFH_3,C16_SDRTHT_Tot_NPFH_4,C16_SDRTHT_Tot_NPFH_5,C16_SDRTHT_Tot_NPFH_6_mor,C16_SDRTHT_T_T,C16_FUA_0b_NPFH_2,C16_FUA_0b_NPFH_3,C16_FUA_0b_NPFH_4,C16_FUA_0b_NPFH_5,C16_FUA_0b_NPFH_6_mor,C16_FUA_0bTotal,C16_FUA_1b_NPFH_2,C16_FUA_1b_NPFH_3,C16_FUA_1b_NPFH_4,C16_FUA_1b_NPFH_5,C16_FUA_1b_NPFH_6_mor,C16_FUA_1b_Tot,C16_FUA_2b_NPFH_2,C16_FUA_2b_NPFH_3,C16_FUA_2b_NPFH_4,C16_FUA_2b_NPFH_5,C16_FUA_2b_NPFH_6_mor,C16_FUA_2b_Tot,C16_FUA_3b_NPFH_2,C16_FUA_3b_NPFH_3,C16_FUA_3b_NPFH_4,C16_FUA_3b_NPFH_5,C16_FUA_3b_NPFH_6_mor,C16_FUA_3b_Tot,C16_FUA_4mb_NPFH_2,C16_FUA_4mb_NPFH_3,C16_FUA_4mb_NPFH_4,C16_FUA_4mb_NPFH_5,C16_FUA_4mb_NPFH_6_mor,C16_FUA_4mb_Tot,C16_FUA_NB_NS_NPFH_2,C16_FUA_NB_NS_NPFH_3,C16_FUA_NB_NS_NPFH_4,C16_FUA_NB_NS_NPFH_5,C16_FUA_NB_NS_NPFH_6_mor,C16_FUA_NB_NS_T,C16_FUA_Tot_NPFH_2,C16_FUA_Tot_NPFH_3,C16_FUA_Tot_NPFH_4,C16_FUA_Tot_NPFH_5,C16_FUA_Tot_NPFH_6_mor,C16_FUA_T_T,C16_OD_0b_NPFH_2,C16_OD_0b_NPFH_3,C16_OD_0b_NPFH_4,C16_OD_0b_NPFH_5,C16_OD_0b_NPFH_6_mor,C16_OD_0bTotal,C16_OD_1b_NPFH_2,C16_OD_1b_NPFH_3,C16_OD_1b_NPFH_4,C16_OD_1b_NPFH_5,C16_OD_1b_NPFH_6_mor,C16_OD_1b_Tot,C16_OD_2b_NPFH_2,C16_OD_2b_NPFH_3,C16_OD_2b_NPFH_4,C16_OD_2b_NPFH_5,C16_OD_2b_NPFH_6_mor,C16_OD_2b_Tot,C16_OD_3b_NPFH_2,C16_OD_3b_NPFH_3,C16_OD_3b_NPFH_4,C16_OD_3b_NPFH_5,C16_OD_3b_NPFH_6_mor,C16_OD_3b_Tot,C16_OD_4mb_NPFH_2,C16_OD_4mb_NPFH_3,C16_OD_4mb_NPFH_4,C16_OD_4mb_NPFH_5,C16_OD_4mb_NPFH_6_mor,C16_OD_4mb_Tot,C16_OD_NB_NS_NPFH_2,C16_OD_NB_NS_NPFH_3,C16_OD_NB_NS_NPFH_4,C16_OD_NB_NS_NPFH_5,C16_OD_NB_NS_NPFH_6_mor,C16_OD_NB_NS_T,C16_OD_Tot_NPFH_2,C16_OD_Tot_NPFH_3,C16_OD_Tot_NPFH_4,C16_OD_Tot_NPFH_5,C16_OD_Tot_NPFH_6_mor,C16_OD_T_T,C16_DS_NS_NPFH_2,C16_DS_NS_NPFH_3,C16_DS_NS_NPFH_4,C16_DS_NS_NPFH_5,C16_DS_NS_NPFH_6_mor,C16_DS_NS_T,C16_Tot_NPFH_2,C16_Tot_NPFH_3,C16_Tot_NPFH_4,C16_Tot_NPFH_5,C16_Tot_NPFH_6_mor,C16_T_T
30602,1210,18464,6,0,0,0,0,6,49,17,3,0,0,73,688,282,119,37,14,1137,120,99,74,29,21,351,13,12,16,7,4,48,36,3,11,3,3,57,917,411,221,74,42,1662,15,4,0,0,0,17,270,47,10,0,0,325,1296,527,231,71,31,2150,310,169,106,37,20,642,14,13,14,7,5,52,53,24,13,6,4,102,1961,783,372,120,55,3290,12,0,0,0,0,11,31,0,3,0,0,34,13,0,0,0,0,21,13,9,0,0,0,28,9,3,4,6,3,25,6,4,0,0,0,9,79,19,6,10,6,118,43,19,9,9,0,88,10421,5280,4542,2072,1323,23633
30603,517,7825,0,0,0,0,0,0,3,3,0,0,0,6,38,15,7,3,10,67,19,5,4,6,10,43,4,6,3,6,4,17,0,0,0,0,0,0,60,22,18,13,24,132,0,0,0,0,0,0,20,3,0,0,0,23,128,75,25,11,7,245,18,26,8,10,5,67,4,0,3,0,3,11,5,3,3,0,0,14,178,103,34,20,18,354,21,0,0,0,5,24,41,5,0,0,3,53,32,5,3,0,0,45,12,11,7,0,3,34,4,3,3,0,3,15,7,0,4,0,0,13,120,24,17,5,14,182,40,16,9,3,0,66,4352,1583,1401,647,568,8556
30604,61,2172,0,0,0,0,0,0,3,0,0,0,0,3,106,21,9,0,0,136,49,23,20,0,0,94,3,0,3,0,0,7,8,0,0,0,0,9,168,45,29,0,0,250,0,0,0,0,0,0,16,0,0,0,0,16,102,24,10,0,3,136,24,4,5,0,0,40,7,0,0,0,0,7,6,0,0,0,0,9,139,34,20,0,3,201,12,0,0,0,0,12,17,0,0,0,0,18,6,0,0,0,0,12,9,3,0,0,0,11,0,0,0,0,0,5,0,0,0,0,0,0,50,4,4,0,0,59,26,7,8,0,0,39,1482,512,499,165,65,2716
30605,509,9868,0,0,0,0,0,0,15,0,0,0,0,17,58,14,8,3,0,81,13,8,0,3,3,21,0,0,5,0,0,6,4,0,0,0,0,5,90,22,16,7,3,138,0,0,0,0,0,0,19,0,0,0,0,19,102,19,9,3,3,134,27,14,5,0,0,49,3,0,0,0,0,11,6,0,0,0,0,4,162,37,13,3,6,217,14,3,0,0,0,19,37,4,0,0,0,42,19,11,0,0,0,28,9,3,4,0,0,16,6,0,0,0,0,7,6,0,0,0,0,6,97,16,3,3,0,122,21,7,12,3,3,42,5504,1805,1760,797,525,10387
30701,446,10012,0,0,0,0,0,0,3,0,0,0,0,5,43,8,5,0,0,58,56,25,19,7,3,110,5,5,7,3,3,33,0,0,0,0,0,5,118,42,33,9,9,206,0,0,0,0,0,0,6,0,0,0,0,11,78,12,4,0,0,103,43,20,8,6,0,75,7,4,7,0,0,16,3,0,0,0,0,3,131,37,18,12,3,197,4,3,0,0,0,8,15,0,0,0,0,17,9,0,6,0,0,16,16,3,6,0,0,29,11,0,0,0,0,15,8,0,0,0,0,6,61,7,12,0,3,92,50,17,11,17,3,93,5146,1961,1980,1064,459,10605
30702,611,10406,0,0,0,0,0,0,4,0,0,0,0,4,36,7,3,4,0,52,8,4,3,0,0,18,0,0,0,0,0,5,0,0,0,0,0,0,55,12,5,4,0,81,0,0,0,0,0,0,3,0,0,0,0,3,35,6,3,0,0,43,10,8,0,3,0,25,0,0,0,0,0,0,3,0,0,0,0,5,54,13,3,3,0,77,6,0,0,0,0,4,16,0,0,0,0,13,3,4,0,0,0,10,8,4,3,0,0,15,3,3,3,0,0,11,0,0,0,0,0,0,32,13,5,4,0,56,32,16,13,12,8,80,5133,2022,1898,1030,618,10702
30703,507,10127,0,0,0,0,0,0,5,0,0,0,0,7,125,17,4,0,0,146,42,27,9,0,0,78,3,9,3,0,0,19,11,0,0,0,0,8,186,50,20,3,0,254,0,0,0,0,0,0,4,0,0,0,0,3,33,6,0,0,0,43,12,10,4,0,0,34,3,0,0,0,0,0,3,0,0,0,0,8,57,23,7,3,0,88,5,0,0,0,0,10,17,0,0,0,0,16,9,6,0,0,0,15,13,4,3,5,0,20,3,4,3,0,0,11,3,0,0,0,0,3,47,19,9,5,3,76,41,13,8,3,3,64,5569,1939,1736,856,510,10613
30801,390,6018,0,0,0,0,0,0,0,0,0,0,0,0,52,10,5,0,0,69,42,23,8,4,0,82,4,3,3,6,0,13,3,0,0,0,0,3,104,35,18,7,3,169,0,0,0,0,0,0,5,0,0,0,0,5,74,8,3,0,0,84,38,23,18,3,0,78,7,4,6,0,0,19,6,0,0,0,0,7,122,38,27,4,0,192,16,0,0,0,0,16,23,0,0,0,0,30,8,3,3,3,0,21,8,4,3,0,0,15,5,3,0,3,3,18,5,0,0,0,0,7,68,4,5,9,3,90,95,35,38,14,11,196,2681,1296,1517,767,412,6666
30803,1292,27366,0,0,0,0,0,0,24,0,0,0,0,27,334,75,33,4,0,451,200,57,46,12,5,321,28,13,10,3,0,62,12,3,3,0,0,16,600,151,96,14,9,871,0,0,0,0,0,0,18,0,0,0,0,21,279,66,24,3,0,381,128,45,25,6,3,213,4,3,4,3,3,20,11,0,0,0,0,10,443,122,52,15,3,645,23,0,5,0,0,31,57,6,3,0,0,65,39,3,7,0,0,48,26,4,9,3,0,37,13,0,3,4,3,27,7,3,0,0,0,11,159,11,25,7,5,213,57,21,18,4,3,107,13404,6131,5800,2560,1312,29201
30804,202,3452,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0,0,0,16,8,0,0,0,0,8,0,3,0,0,0,7,0,0,0,0,0,0,18,5,0,3,0,24,5,0,0,0,0,5,4,0,0,0,0,4,37,6,6,3,0,50,7,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,48,11,3,4,0,66,3,0,0,0,0,3,3,0,0,0,0,3,7,5,0,0,0,12,3,0,0,0,0,3,0,0,0,0,0,4,3,0,0,0,0,3,23,5,0,0,0,32,11,3,3,3,3,20,1649,661,746,328,206,3596
30805,637,14762,0,0,0,0,0,0,9,0,0,0,0,12,120,23,6,4,0,153,161,67,38,7,4,280,4,5,5,3,0,26,3,0,0,0,0,3,289,101,60,14,7,481,0,0,0,0,0,0,16,0,0,0,0,12,209,44,20,3,0,273,77,31,23,10,3,151,11,0,3,0,0,9,8,3,0,0,0,16,324,81,49,14,3,466,10,0,0,0,0,13,45,3,0,0,0,50,19,3,3,0,0,27,15,9,0,0,0,27,8,0,4,3,3,17,3,0,0,0,0,7,95,19,16,3,0,141,26,7,0,0,0,38,6983,3367,3450,1429,651,15882
30901,320,8981,0,0,0,0,0,0,34,5,3,0,0,38,934,283,73,14,3,1304,583,300,238,48,14,1184,56,38,45,16,6,161,20,11,7,0,0,36,1625,637,362,81,25,2728,4,0,0,0,0,5,283,28,3,3,0,311,1905,479,152,30,4,2564,404,149,101,31,3,686,19,17,17,0,3,62,39,15,4,0,0,54,2648,680,277,66,11,3683,8,0,0,0,0,8,12,0,0,0,0,12,4,4,0,0,0,7,3,3,0,0,0,10,0,4,0,0,0,3,3,0,0,0,0,3,32,11,0,0,0,41,31,7,3,0,0,38,7948,3337,2861,976,354,15474
30902,381,8571,0,0,0,0,0,3,30,4,0,0,0,30,461,115,43,4,0,620,615,346,220,61,12,1257,39,37,42,27,11,160,23,10,3,0,0,37,1168,511,309,98,20,2105,4,0,0,0,0,3,112,8,3,0,0,121,1445,353,100,19,3,1919,316,136,85,24,3,562,26,13,16,9,0,62,32,10,4,0,0,45,1929,516,204,47,12,2713,9,0,0,0,0,8,11,0,0,0,0,16,21,0,3,0,0,23,4,3,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,3,40,7,3,0,0,58,15,13,7,3,3,45,6543,2875,2643,1021,411,13495
30903,320,8866,0,0,3,0,0,3,52,4,0,0,0,53,1074,315,72,21,3,1484,1544,911,575,178,48,3254,132,71,82,37,22,345,53,14,8,0,3,75,2857,1310,733,233,77,5210,3,0,0,0,0,8,190,10,4,0,0,201,1447,311,85,8,4,1862,515,182,117,16,8,843,22,9,13,12,3,56,31,10,4,3,0,44,2207,525,222,46,15,3017,8,0,0,0,0,6,23,0,0,0,0,22,43,3,0,0,0,44,8,0,0,0,3,9,4,0,0,0,0,4,4,0,0,0,0,4,85,5,0,0,3,95,55,8,12,0,0,75,9364,3661,2858,960,418,17258
30904,227,4799,0,0,0,0,0,0,0,0,0,0,0,0,16,4,0,0,0,14,6,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,21,4,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,8,0,0,0,0,0,3,0,3,0,0,0,3,0,0,0,0,0,0,5,4,0,0,0,15,0,0,0,0,0,0,8,0,0,0,0,6,9,0,0,0,0,12,8,3,0,0,0,11,10,0,0,0,0,16,3,0,0,0,0,3,32,5,4,0,0,47,8,3,3,0,0,15,2326,967,969,405,226,4894
30905,478,7736,0,0,0,0,0,0,0,0,0,0,0,3,97,30,7,0,0,135,332,243,153,48,10,802,16,19,23,16,4,76,4,0,0,0,0,4,451,300,185,66,15,1016,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,11,9,9,0,0,22,0,0,0,0,0,0,3,0,0,0,0,3,12,8,12,0,0,29,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,4,5,3,0,0,0,3,0,3,0,0,0,4,0,0,0,0,0,0,9,4,0,0,0,14,0,5,5,0,0,12,2979,1979,2353,1005,494,8812
30906,886,14003,0,0,0,0,0,0,10,0,0,0,0,9,393,63,17,7,0,476,1076,626,438,120,56,2310,84,50,60,25,7,230,28,12,4,0,0,41,1581,752,521,150,67,3069,0,0,0,0,0,0,24,0,0,0,0,28,152,27,12,0,0,197,90,61,27,8,3,189,11,9,8,4,0,35,5,0,0,0,0,9,279,102,48,19,3,455,4,0,0,0,0,4,23,3,0,0,0,28,36,4,0,0,0,41,3,3,0,0,0,9,0,0,0,0,0,8,0,0,0,0,0,0,74,17,4,0,0,89,10,3,9,3,0,21,6764,4059,4135,1715,959,17640
30907,1742,26717,3,0,0,0,0,3,8,0,3,0,0,6,529,116,25,11,3,683,1452,855,473,152,33,2966,111,83,83,36,29,337,28,13,5,5,3,51,2126,1063,590,209,64,4056,0,0,0,0,0,0,12,0,0,0,0,7,194,38,10,0,3,243,164,91,53,17,8,333,11,11,10,3,0,46,5,0,0,0,0,12,388,141,81,19,15,647,3,3,0,0,0,6,23,3,0,0,0,24,33,3,0,0,0,39,17,5,3,0,0,24,3,6,4,0,5,14,4,0,0,0,0,4,86,18,9,0,5,116,31,28,16,12,0,88,11266,7141,8001,3392,1827,31623
30908,320,7981,0,0,0,0,0,0,8,0,0,0,0,11,280,78,30,7,4,397,1332,973,563,140,43,3058,133,110,112,58,25,450,25,16,9,5,0,46,1783,1177,710,212,81,3961,3,0,0,0,0,3,131,7,0,0,0,136,425,117,25,3,0,569,118,63,48,4,8,239,7,3,3,3,0,18,12,0,0,0,0,16,697,190,69,8,5,975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,4,3,0,0,15,5551,3159,2837,975,408,12932
30909,445,8447,0,0,0,0,0,0,42,7,0,0,0,51,573,144,55,17,0,789,550,394,228,63,32,1264,72,36,40,24,13,179,42,10,6,0,3,67,1287,587,332,101,48,2356,12,3,0,0,0,9,480,49,7,0,3,538,1222,423,196,36,6,1885,242,109,87,24,11,475,4,8,12,0,3,29,48,14,8,0,0,72,2008,597,311,64,25,3006,7,0,0,0,0,7,9,0,0,0,0,11,3,0,0,0,0,4,3,0,0,0,0,5,3,0,0,0,0,3,0,0,0,0,0,0,20,0,0,0,0,29,32,8,5,4,3,50,6428,3238,2669,1019,518,13882
30910,128,3560,0,0,0,0,0,3,6,4,0,0,0,12,142,32,18,0,0,196,367,206,135,39,3,752,75,42,43,13,7,187,4,3,0,0,0,11,606,283,199,55,15,1160,25,7,0,0,0,28,806,93,23,0,0,925,1925,505,219,46,10,2707,413,123,101,33,6,680,30,6,10,13,10,66,38,12,7,0,3,68,3240,749,356,96,33,4475,3,0,0,0,0,3,7,0,0,0,0,7,8,0,0,0,0,7,3,0,0,0,0,4,0,0,0,0,0,7,3,0,0,0,0,3,19,0,6,0,0,24,52,18,7,0,0,77,5273,1870,1446,524,179,9296
31001,1341,14883,3,4,0,0,0,7,18,0,0,0,0,22,166,36,18,3,3,221,554,377,263,84,42,1320,16,9,13,8,5,49,13,10,5,0,0,27,758,433,305,97,50,1645,0,0,0,0,0,0,11,0,0,0,0,10,55,15,0,0,0,65,31,4,4,0,0,35,0,0,0,0,0,0,3,0,0,0,0,3,104,19,3,0,0,124,0,0,0,0,0,0,3,0,0,0,0,5,16,4,3,0,0,26,10,10,3,8,3,38,0,0,4,0,6,12,3,0,0,0,0,3,36,22,10,7,11,87,23,13,4,3,3,48,5710,4000,3922,1743,1410,16785
31002,950,15703,0,0,0,0,0,0,3,0,0,0,0,4,34,0,0,0,0,35,29,3,7,5,0,46,3,3,0,3,0,13,0,0,0,0,0,0,66,9,10,7,3,99,0,0,0,0,0,0,4,0,0,0,0,4,37,6,0,0,0,45,13,3,0,3,3,21,0,0,0,0,0,3,0,0,0,0,0,0,51,5,5,3,3,67,9,3,0,0,0,12,29,0,3,0,0,27,15,4,3,4,0,20,11,12,3,0,0,24,3,0,0,3,3,13,8,0,0,0,0,6,65,22,18,7,3,106,52,19,5,5,3,82,7492,3121,2936,1542,961,16060
31003,1470,24972,0,0,0,0,0,5,32,0,0,0,0,32,369,73,21,0,0,471,314,173,85,29,19,623,15,13,10,8,4,52,20,0,0,4,0,18,748,260,121,48,22,1200,0,0,0,0,0,0,18,3,0,0,0,20,97,23,10,0,0,126,12,23,9,3,0,45,3,5,3,3,0,15,3,0,3,0,0,11,136,48,19,10,0,215,0,0,0,0,0,0,5,0,0,0,0,8,7,0,3,0,0,7,11,6,3,0,0,26,4,0,3,3,3,17,0,0,0,0,0,0,32,8,6,3,4,59,24,7,5,6,0,52,10786,6054,5681,2478,1497,26499
31004,1782,19376,0,0,0,0,0,0,10,0,0,0,0,8,223,81,27,14,0,348,306,239,142,58,29,769,59,56,39,23,24,201,14,4,3,6,0,34,612,379,216,98,56,1362,0,0,0,0,0,0,0,0,0,0,0,0,16,10,4,0,0,25,9,5,3,0,0,24,0,3,0,4,0,8,0,0,0,0,0,0,32,13,5,7,0,58,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,7,4,3,0,0,0,4,0,0,3,0,3,5,0,0,0,0,0,0,16,4,3,0,3,24,14,9,5,0,0,36,6694,4924,4977,2416,1842,20852
31101,212,3337,0,0,0,0,0,0,3,0,0,0,0,7,44,19,3,0,0,62,27,19,5,0,3,60,0,0,3,0,0,4,0,0,0,0,0,0,81,38,9,0,3,134,0,0,0,0,0,0,3,0,0,0,0,3,20,0,0,0,0,22,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,30,4,0,0,0,0,3,16,0,0,0,0,15,0,0,0,0,0,5,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,22,4,0,0,0,32,3,3,0,0,0,12,1632,733,664,291,218,3532
31102,618,8988,0,0,0,0,0,0,24,0,0,0,0,27,280,77,22,10,0,389,266,192,106,53,14,637,14,11,7,11,9,45,20,0,6,0,0,28,604,279,144,67,25,1119,0,0,0,0,0,0,15,0,0,0,0,18,120,29,12,4,0,164,35,28,19,12,4,105,0,0,3,3,3,15,4,0,0,0,0,6,180,66,35,17,12,309,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,5,5,4,0,3,0,16,4369,2446,1999,970,653,10439
31103,1870,18273,3,0,0,0,0,4,6,0,0,3,0,10,111,31,10,7,0,159,292,242,152,64,35,792,12,12,20,19,20,75,12,4,3,0,3,19,437,288,187,90,60,1057,0,0,0,0,0,0,6,0,0,0,0,10,4,0,0,0,0,3,10,4,9,0,0,24,3,3,0,0,0,7,0,0,0,0,0,0,23,10,11,0,0,44,0,0,0,0,0,0,8,0,0,0,0,8,24,0,0,0,0,31,0,7,9,4,0,23,3,6,0,0,4,9,0,3,0,0,0,3,34,18,5,4,5,76,19,7,9,0,7,42,6461,4459,4333,2308,1937,19496
31104,1049,11493,0,0,0,0,0,0,0,0,0,0,0,0,42,10,0,0,0,47,8,6,3,0,0,17,11,7,5,0,6,36,0,0,0,0,0,0,64,25,8,4,6,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,3,0,0,8,0,0,0,0,0,0,4,0,3,0,0,14,8,8,7,3,8,34,3780,2465,2914,1425,1063,11645
31105,980,13844,0,0,0,0,0,0,8,0,0,0,0,8,211,87,28,0,3,326,202,174,83,43,20,518,19,21,20,18,4,87,11,0,0,0,0,15,454,288,130,57,33,963,0,0,0,0,0,0,14,0,0,0,0,19,98,17,9,4,0,130,88,45,40,18,9,199,4,10,7,4,3,32,9,0,0,0,0,11,217,77,56,32,10,386,5,0,0,0,0,5,11,0,0,0,0,11,12,3,0,0,0,18,10,0,0,0,0,10,0,0,0,0,0,0,3,0,0,0,0,3,40,3,0,0,0,41,18,10,5,0,0,35,5847,3420,3410,1572,1026,15276
31106,1585,15979,3,0,0,0,0,3,17,4,0,0,0,23,622,267,157,42,9,1097,444,340,243,88,61,1181,19,13,18,19,16,83,16,15,5,0,0,42,1128,630,426,150,91,2430,0,0,0,0,0,0,21,3,0,0,0,27,119,67,42,24,4,259,42,14,25,10,3,100,0,3,6,0,3,10,4,0,0,0,0,14,193,91,79,27,13,403,0,0,0,0,0,0,14,0,0,0,0,16,12,3,3,0,0,24,17,11,10,3,3,45,0,3,3,3,0,7,5,0,0,0,3,7,56,17,11,5,10,99,20,11,8,4,0,37,6999,4280,4036,1929,1694,18942
31201,352,6965,0,0,0,0,0,0,9,0,0,0,0,9,52,18,9,0,0,83,89,33,16,7,0,138,3,3,7,4,3,13,3,0,0,0,0,3,154,55,30,6,3,253,0,0,0,0,0,0,8,0,0,0,0,8,68,19,11,0,0,100,40,21,10,4,7,72,3,3,4,4,0,15,3,3,0,0,0,8,125,43,24,7,7,209,15,0,0,0,0,12,40,3,0,0,0,37,13,3,0,0,0,16,11,0,4,0,0,19,5,0,0,0,4,10,4,0,0,0,0,4,86,3,10,3,3,102,16,8,5,6,5,42,3309,1495,1608,801,366,7571
31202,1083,27383,0,0,0,0,0,3,32,4,0,0,0,35,474,127,63,17,0,677,319,137,72,37,12,572,35,25,29,15,6,108,15,4,3,0,0,27,874,296,157,68,19,1418,0,0,0,0,0,3,25,0,3,0,0,30,257,64,27,14,3,362,185,67,38,11,4,307,17,6,5,3,3,30,14,4,0,0,0,17,494,143,73,26,9,752,17,0,0,0,0,17,68,3,0,3,0,73,37,8,3,0,0,48,18,3,6,0,7,40,5,3,3,8,6,23,12,3,0,0,0,13,158,19,15,5,11,216,48,21,17,8,6,96,13586,6304,6086,2746,1129,29853
31203,117,3898,0,0,0,0,0,0,8,0,0,0,0,8,103,26,5,7,0,137,60,43,32,3,3,137,6,3,10,6,0,27,6,0,0,0,0,4,182,76,47,16,3,315,0,0,0,0,0,3,24,0,0,0,0,30,128,37,15,3,0,182,51,19,16,7,3,100,4,0,3,3,0,9,8,0,3,0,0,9,220,57,40,13,3,332,6,0,0,0,0,10,17,0,0,0,0,15,9,3,0,0,0,11,9,0,0,0,0,13,0,0,0,4,0,4,3,0,0,0,0,3,43,6,3,4,0,53,50,13,7,8,0,70,2286,961,900,403,122,4674
31301,256,7933,0,0,0,0,0,0,35,0,0,0,0,33,405,26,9,0,0,438,364,60,18,4,6,450,26,4,16,7,3,64,13,0,0,0,0,13,846,97,43,8,6,1008,0,0,0,0,0,0,6,0,0,0,0,6,116,15,3,3,0,137,69,15,5,0,0,101,0,3,3,0,0,5,3,0,0,0,0,6,195,38,12,4,0,256,15,0,0,0,0,15,65,0,0,0,0,70,38,3,0,0,0,40,3,0,0,0,0,6,3,0,0,0,0,6,10,0,0,0,0,9,128,11,6,0,0,146,17,3,3,0,0,22,5820,1570,1209,498,270,9370
31302,1128,15338,0,0,0,0,0,0,9,0,0,0,0,9,300,66,15,10,0,389,372,217,109,42,7,743,23,22,20,20,12,105,19,5,0,0,3,29,723,304,149,71,27,1274,0,0,0,0,0,0,29,0,0,0,0,35,65,7,0,0,0,70,17,12,7,3,0,44,0,0,0,0,0,0,3,0,0,0,0,7,118,18,10,3,0,152,0,0,0,0,0,0,4,0,0,0,0,4,4,3,0,0,0,8,4,3,0,0,0,7,9,4,0,0,3,14,0,0,0,0,0,0,20,9,5,0,3,39,16,7,3,3,3,31,6616,3781,3472,1812,1161,16835
31303,166,3113,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,13,3,4,3,0,0,7,0,0,0,0,0,4,0,0,0,0,0,5,5,11,8,3,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,4,0,0,0,0,4,7,0,0,0,0,7,3,6,0,0,0,9,0,0,4,0,0,6,0,0,3,0,0,8,0,0,0,0,0,0,17,7,5,0,0,28,5,3,4,0,0,21,1532,615,607,270,169,3199
31304,1092,15540,0,0,0,0,0,0,0,0,0,0,0,3,93,29,6,0,0,124,244,180,74,40,20,554,12,10,12,7,8,55,13,5,3,0,0,22,368,227,97,52,22,760,0,0,0,0,0,0,5,0,0,0,0,5,26,7,3,0,0,43,15,9,7,0,0,29,3,7,0,0,0,17,0,0,0,0,0,3,51,22,11,6,0,92,0,0,0,0,0,0,9,0,0,0,0,7,4,0,0,0,0,9,3,0,0,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,14,0,3,0,3,22,17,10,4,0,0,32,6250,3534,3772,1768,1116,16444
31305,562,12252,3,0,0,0,0,3,24,0,0,0,0,21,293,39,8,0,0,346,428,173,90,33,13,741,22,17,6,3,4,55,13,6,0,0,0,23,783,241,111,39,17,1186,0,0,0,0,0,0,41,4,3,0,0,48,699,98,26,6,0,821,682,140,65,17,7,914,26,6,8,10,3,45,16,0,0,0,0,25,1458,249,94,37,8,1849,11,0,0,0,0,12,25,0,0,0,0,30,13,4,0,0,0,17,10,3,0,3,0,14,4,0,0,0,0,7,0,0,0,0,0,0,64,11,5,3,0,82,28,11,9,0,0,43,7816,3262,2576,1180,594,15422
