SA3_CODE_2016,C06_OO_DS_Sep_house,C06_OO_DS_SemiDRTHT,C06_OO_DS_FUA,C06_OO_DS_OD,C06_OO_DS_NS_,C06_Owned_Outright_Tot,C06_OWM_DS_Sep_house,C06_OWM_DS_SemiDRTHT,C06_OWM_DS_FUA,C06_OWM_DS_OD,C06_OWM_DS_NS_,C06_Owned_with_mortgage_Tot,C06_R_REA_DS_Sep_house,C06_R_REA_DS_SemiDRTHT,C06_R_REA_DS_FUA,C06_R_REA_DS_OD,C06_R_REA_DS_NS_,C06_R_Real_Estate_Agent_Tot,C06_R_STHA_DS_Sep_house,C06_R_STHA_DS_SemiDRTHT,C06_R_STHA_DS_FUA,C06_R_STHA_DS_OD,C06_R_STHA_DS_NS_,C06_R_ST_House_Auth_Tot,C06_R_PNISH_DS_Sep_house,C06_R_PNISH_DS_SemiDRTHT,C06_R_PNISH_DS_FUA,C06_R_PNISH_DS_OD,C06_R_PNISH_DS_NS_,C06_R_Psn_NI_SameHsehld_Tot,C06_R_HCCCG_DS_Sep_house,C06_R_HCCCG_DS_SemiDRTHT,C06_R_HCCCG_DS_FUA,C06_R_HCCCG_DS_OD,C06_R_HCCCG_DS_NS_,C06_R_HCCCG_Tot,C06_R_OLT_DS_Sep_house,C06_R_OLT_DS_SemiDRTHT,C06_R_OLT_DS_FUA,C06_R_OLT_DS_OD,C06_R_OLT_DS_NS_,C06_R_Oth_Llord_Type_Tot,C06_R_LT_NS_DS_Sep_house,C06_R_LT_NS_DS_SemiDRTHT,C06_R_LT_NS_DS_FUA,C06_R_LT_NS_DS_OD,C06_R_LT_NS_DS_NS_,C06_R_Llord_Type_NS_T,C06_R_Tot_DS_Sep_house,C06_R_Tot_DS_SemiDRTHT,C06_R_Tot_DS_FUA,C06_R_Tot_DS_OD,C06_R_Tot_DS_NS_,C06_R_T_T,C06_OTT_DS_Sep_house,C06_OTT_DS_SemiDRTHT,C06_OTT_DS_FUA,C06_OTT_DS_OD,C06_OTT_DS_NS_,C06_OTT_Tot,C06_TT_NS_DS_Sep_house,C06_TT_NS_DS_SemiDRTHT,C06_TT_NS_DS_FUA,C06_TT_NS_DS_OD,C06_TT_NS_DS_NS_,C06_TT_NS_T,C06_Tot_DS_Sep_house,C06_Tot_DS_SemiDRTHT,C06_Tot_DS_FUA,C06_Tot_DS_OD,C06_Tot_DS_NS_,C06_T_T,C11_OO_DS_Sep_house,C11_OO_DS_SemiDRTHT,C11_OO_DS_FUA,C11_OO_DS_OD,C11_OO_DS_NS_,C11_OO_Tot,C11_OWM_DS_Sep_house,C11_OWM_DS_SemiDRTHT,C11_OWM_DS_FUA,C11_OWM_DS_OD,C11_OWM_DS_NS_,C11_OWM_Tot,C11_R_REA_DS_Sep_house,C11_R_REA_DS_SemiDRTHT,C11_R_REA_DS_FUA,C11_R_REA_DS_OD,C11_R_REA_DS_NS_,C11_R_REA_Tot,C11_R_STHA_DS_Sep_house,C11_R_STHA_DS_SemiDRTHT,C11_R_STHA_DS_FUA,C11_R_STHA_DS_OD,C11_R_STHA_DS_NS_,C11_R_STHA_Tot,C11_R_PNISH_DS_Sep_house,C11_R_PNISH_DS_SemiDRTHT,C11_R_PNISH_DS_FUA,C11_R_PNISH_DS_OD,C11_R_PNISH_DS_NS_,C11_R_PNISH_Tot,C11_R_HCCCG_DS_Sep_house,C11_R_HCCCG_DS_SemiDRTHT,C11_R_HCCCG_DS_FUA,C11_R_HCCCG_DS_OD,C11_R_HCCCG_DS_NS_,C11_R_HCCCG_Tot,C11_R_OLT_DS_Sep_house,C11_R_OLT_DS_SemiDRTHT,C11_R_OLT_DS_FUA,C11_R_OLT_DS_OD,C11_R_OLT_DS_NS_,C11_R_OLT_Tot,C11_R_LT_NS_DS_Sep_house,C11_R_LT_NS_DS_SemiDRTHT,C11_R_LT_NS_DS_FUA,C11_R_LT_NS_DS_OD,C11_R_LT_NS_DS_NS_,C11_R_LT_NS_T,C11_R_Tot_DS_Sep_house,C11_R_Tot_DS_SemiDRTHT,C11_R_Tot_DS_FUA,C11_R_Tot_DS_OD,C11_R_Tot_DS_NS_,C11_R_T_T,C11_OTT_DS_Sep_house,C11_OTT_DS_SemiDRTHT,C11_OTT_DS_FUA,C11_OTT_DS_OD,C11_OTT_DS_NS_,C11_OTT_Tot,C11_TT_NS_DS_Sep_house,C11_TT_NS_DS_SemiDRTHT,C11_TT_NS_DS_FUA,C11_TT_NS_DS_OD,C11_TT_NS_DS_NS_,C11_TT_NS_T,C11_Tot_DS_Sep_house,C11_Tot_DS_SemiDRTHT,C11_Tot_DS_FUA,C11_Tot_DS_OD,C11_Tot_DS_NS_,C11_T_T,C16_OO_DS_Sep_house,C16_OO_DS_SemiDRTHT,C16_OO_DS_FUA,C16_OO_DS_OD,C16_OO_DS_NS_,C16_OO_Tot,C16_OWM_DS_Sep_house,C16_OWM_DS_SemiDRTHT,C16_OWM_DS_FUA,C16_OWM_DS_OD,C16_OWM_DS_NS_,C16_OWM_Tot,C16_R_REA_DS_Sep_house,C16_R_REA_DS_SemiDRTHT,C16_R_REA_DS_FUA,C16_R_REA_DS_OD,C16_R_REA_DS_NS_,C16_R_REA_Tot,C16_R_STHA_DS_Sep_house,C16_R_STHA_DS_SemiDRTHT,C16_R_STHA_DS_FUA,C16_R_STHA_DS_OD,C16_R_STHA_DS_NS_,C16_R_STHA_Tot,C16_R_PNISH_DS_Sep_house,C16_R_PNISH_DS_SemiDRTHT,C16_R_PNISH_DS_FUA,C16_R_PNISH_DS_OD,C16_R_PNISH_DS_NS_,C16_R_PNISH_Tot,C16_R_HCCCG_DS_Sep_house,C16_R_HCCCG_DS_SemiDRTHT,C16_R_HCCCG_DS_FUA,C16_R_HCCCG_DS_OD,C16_R_HCCCG_DS_NS_,C16_R_HCCCG_Tot,C16_R_OLT_DS_Sep_house,C16_R_OLT_DS_SemiDRTHT,C16_R_OLT_DS_FUA,C16_R_OLT_DS_OD,C16_R_OLT_DS_NS_,C16_R_OLT_Tot,C16_R_LT_NS_DS_Sep_house,C16_R_LT_NS_DS_SemiDRTHT,C16_R_LT_NS_DS_FUA,C16_R_LT_NS_DS_OD,C16_R_LT_NS_DS_NS_,C16_R_LT_NS_T,C16_R_Tot_DS_Sep_house,C16_R_Tot_DS_SemiDRTHT,C16_R_Tot_DS_FUA,C16_R_Tot_DS_OD,C16_R_Tot_DS_NS_,C16_R_T_T,C16_OTT_DS_Sep_house,C16_OTT_DS_SemiDRTHT
10304,6365,90,209,79,4,6747,5912,47,50,31,0,6038,1909,212,559,20,4,2704,798,56,158,7,0,1017,774,17,85,17,0,894,74,36,29,0,0,137,189,3,27,26,0,234,148,3,30,4,0,188,3894,332,884,70,4,5180,97,4,24,3,0,132,824,44,124,17,0,1009,17085,514,1292,206,9,19102,6466,207,79,64,9,6820,6499,127,34,23,3,6689,2359,479,454,36,0,3329,662,129,187,0,0,974,918,66,71,21,0,1079,67,22,48,0,0,137,184,14,29,24,0,258,137,9,14,3,0,161,4328,720,805,87,0,5937,108,10,25,4,0,147,889,99,81,83,8,1167,18280,1170,1022,261,21,20761,6567,236,63,45,18,6932,6866,104,36,15,23,7037,2668,687,325,11,14,3710,530,219,108,0,0,861,1009,95,38,6,13,1154,31,42,26,0,11,119,160,10,7,24,7,207,100,16,4,3,3,127,4503,1065,517,37,52,6174,82,21
10401,7414,310,256,602,3,8580,4713,127,68,77,0,4983,1284,236,489,21,0,2032,331,59,78,0,0,465,1046,78,219,35,0,1379,126,30,30,0,0,176,166,7,25,129,0,327,148,11,13,14,0,188,3099,418,847,201,0,4566,77,7,15,16,0,114,709,55,111,98,3,968,16005,911,1298,995,6,19217,7663,255,223,489,5,8637,5183,77,71,55,0,5386,1714,260,521,19,5,2521,293,41,100,0,0,432,1086,106,183,35,0,1402,107,27,21,0,11,171,152,9,32,112,4,301,135,4,12,7,0,163,3481,450,862,173,18,4983,103,3,14,11,7,141,731,52,88,294,5,1163,17167,839,1256,1021,29,20314,7730,313,209,736,68,9051,5023,90,64,73,27,5278,1815,358,451,28,15,2667,234,73,72,0,0,388,1140,119,148,32,19,1458,120,73,18,3,0,210,129,22,21,141,13,324,101,19,9,6,3,146,3541,669,711,216,53,5191,110,12
10402,9698,741,567,910,8,11929,7715,345,257,67,0,8388,2462,883,1179,15,0,4538,661,312,304,0,0,1279,1628,245,325,98,0,2296,90,53,26,8,0,173,174,29,47,253,0,503,194,33,34,20,0,288,5210,1552,1909,405,0,9079,133,96,63,28,0,319,951,196,303,153,0,1605,23710,2938,3101,1568,11,31323,9967,711,463,1014,0,12152,8227,411,227,55,4,8919,2972,981,1203,20,3,5179,638,301,313,0,0,1257,1708,273,310,92,4,2390,100,78,75,8,0,267,202,34,47,261,3,546,175,24,33,23,0,260,5793,1695,1989,411,13,9892,204,116,54,39,3,414,1077,186,279,124,0,1669,25273,3108,3007,1634,21,33045,10344,948,511,816,120,12743,8299,488,280,43,65,9166,2879,1133,1321,22,61,5415,576,331,279,0,3,1189,1642,300,260,49,44,2296,102,91,36,3,3,236,195,40,34,196,29,492,140,22,16,15,7,200,5529,1914,1952,280,146,9824,227,85
10501,3412,18,25,439,3,3904,1902,18,12,41,0,1971,266,17,97,9,0,389,504,8,68,0,0,585,758,17,91,53,0,909,361,9,48,6,0,419,747,30,145,67,0,988,332,4,17,37,0,392,2967,74,475,163,0,3680,157,0,3,37,0,200,699,9,70,158,3,941,9139,114,587,839,10,10689,3370,22,10,395,41,3835,1803,9,9,23,8,1849,371,21,75,11,0,476,522,11,51,5,0,587,709,17,59,53,3,848,346,11,65,3,0,422,738,46,123,69,0,985,283,3,17,23,0,327,2967,106,400,166,5,3641,144,4,0,37,0,183,797,14,53,217,3,1076,9077,147,468,832,61,10583,2949,7,22,414,67,3458,1640,3,5,21,25,1698,395,21,87,7,4,520,483,16,50,0,14,562,675,12,50,21,20,789,389,5,57,0,12,461,615,30,123,55,21,851,178,0,14,9,7,202,2734,93,397,90,74,3383,125,0
10502,4163,125,35,150,3,4467,2099,46,15,19,0,2185,311,15,57,7,0,384,131,12,36,0,0,186,501,23,66,12,0,601,105,3,21,0,0,128,312,14,27,46,0,395,114,7,14,11,0,142,1475,75,223,74,3,1846,68,4,15,14,0,96,575,18,52,51,0,699,8378,265,349,310,4,9300,3644,7,79,200,28,3957,2250,5,42,13,6,2318,600,12,64,0,0,680,160,5,26,0,15,210,532,21,61,10,4,635,69,3,0,0,0,73,282,11,41,47,6,391,86,0,6,4,0,97,1738,58,205,58,27,2089,86,7,6,16,5,117,643,36,59,51,6,795,8356,115,398,335,71,9272,3340,27,11,73,12,3467,2209,18,0,3,11,2244,575,55,43,0,0,676,143,28,30,0,0,207,615,39,29,4,5,690,58,4,25,0,0,88,270,12,27,14,3,331,86,0,6,0,0,96,1755,134,166,20,10,2088,65,4
10503,8531,229,100,187,3,9053,6868,130,56,62,7,7119,2026,285,698,23,0,3027,947,42,158,0,0,1147,1285,56,89,26,0,1458,144,21,96,0,4,263,365,3,42,68,0,477,312,19,17,10,0,354,5075,418,1101,124,6,6724,168,81,16,3,3,271,1304,95,229,146,0,1780,21945,954,1511,517,20,24951,8403,123,173,148,7,8854,7618,101,79,31,8,7828,2157,442,721,20,3,3349,814,88,234,0,0,1138,1483,68,123,38,0,1713,144,30,75,0,0,248,364,16,60,50,3,488,261,11,23,6,0,305,5223,660,1237,115,4,7241,167,15,94,10,0,289,1110,71,158,210,6,1549,22522,958,1734,517,29,25766,8107,166,176,262,51,8769,7468,102,54,115,39,7775,2494,552,633,49,17,3743,694,113,196,3,4,1008,1531,75,87,36,12,1745,122,56,55,0,0,239,306,14,36,65,19,443,212,10,11,3,4,247,5364,819,1023,152,63,7419,158,27
10601,9973,162,111,112,15,10376,9438,90,69,56,10,9658,2561,245,473,28,5,3312,756,50,159,0,0,959,1112,37,73,31,0,1256,36,18,19,0,0,75,322,7,14,61,0,412,195,12,9,7,0,219,4981,369,746,120,4,6226,152,27,10,21,0,213,1359,46,92,70,3,1569,25895,689,1031,388,39,28038,9801,187,123,89,4,10199,10606,155,69,31,3,10863,3106,669,418,16,8,4218,733,100,218,0,0,1050,1322,64,59,28,4,1477,34,45,6,0,0,85,284,38,11,92,4,428,184,17,7,3,0,220,5666,933,728,137,12,7472,165,33,11,6,0,216,1447,117,90,58,4,1715,27684,1427,1011,316,24,30463,9761,320,43,74,48,10248,10791,166,40,30,46,11064,3780,1019,324,20,37,5185,626,237,112,0,3,976,1360,96,47,17,15,1529,25,40,3,0,0,68,264,29,3,36,15,349,165,11,3,4,3,188,6216,1440,491,85,75,8300,161,48
10602,6321,243,163,28,0,6752,7788,174,108,6,3,8086,1964,283,604,15,3,2872,844,83,179,0,0,1110,595,53,97,10,3,764,37,29,29,0,0,94,197,4,8,50,0,256,108,10,21,0,0,143,3752,471,946,80,3,5245,79,42,7,0,0,135,883,78,103,15,0,1076,18816,1012,1327,128,5,21290,6649,312,125,37,0,7132,8887,207,84,21,0,9201,2382,546,544,34,0,3508,817,194,177,0,0,1189,778,104,79,13,0,977,30,27,34,0,0,86,233,18,21,44,3,317,65,5,5,3,0,83,4300,894,866,97,3,6156,78,27,41,0,0,148,735,115,112,41,0,1009,20648,1549,1241,197,4,23635,6970,432,35,27,143,7615,9775,251,29,17,27,10093,3631,1045,342,19,19,5052,735,310,113,3,3,1167,868,141,29,4,4,1044,27,29,25,0,6,83,255,18,11,23,11,322,62,12,4,0,3,84,5582,1563,523,57,39,7759,92,110
10603,8037,623,220,346,3,9234,6533,243,98,37,0,6906,2372,725,449,20,0,3570,643,104,81,0,0,832,780,120,93,26,0,1016,61,74,11,14,0,159,458,64,18,106,0,642,133,26,13,18,0,193,4451,1115,664,180,0,6408,159,134,26,11,0,325,972,164,105,120,0,1364,20141,2279,1114,687,4,24224,8282,765,288,384,3,9725,7110,435,113,40,5,7702,2577,996,463,19,8,4059,584,127,134,0,0,843,920,182,109,24,4,1244,97,51,10,0,0,162,494,59,20,140,0,710,91,23,12,5,3,134,4763,1444,750,186,15,7147,213,81,26,16,0,336,1074,224,199,98,0,1590,21441,2938,1369,725,20,26498,8499,1197,285,374,46,10398,7397,527,88,43,20,8074,2600,1153,424,23,14,4216,475,162,73,0,0,718,918,227,85,20,12,1259,43,88,19,0,0,153,432,70,9,122,13,646,83,17,13,5,0,123,4552,1717,619,171,40,7108,204,107
10604,3402,51,64,74,3,3591,3038,39,28,14,0,3120,913,94,359,8,0,1368,424,22,59,0,0,507,633,22,34,9,0,694,34,13,25,0,0,71,319,4,15,71,3,416,221,3,13,0,0,240,2543,161,502,88,0,3291,98,3,10,4,0,111,543,25,91,57,8,722,9626,271,684,238,16,10842,3257,40,26,94,3,3426,3406,25,39,15,4,3491,1229,168,279,9,13,1693,349,35,68,0,0,454,692,15,50,8,0,759,75,16,21,0,0,114,346,12,18,113,0,485,185,0,12,3,0,198,2877,239,452,131,15,3711,88,9,3,0,0,107,596,44,71,59,5,769,10225,359,590,300,24,11504,3188,63,32,74,26,3389,3383,35,20,10,16,3463,1609,399,139,0,15,2163,273,90,44,0,0,409,637,25,33,3,8,708,53,18,8,0,0,75,254,12,7,16,14,314,126,9,0,0,3,141,2958,558,236,24,39,3811,65,13
10701,9052,368,192,337,6,9954,7664,186,136,21,8,8007,1375,275,476,12,0,2138,1570,363,598,12,0,2544,851,91,176,14,0,1124,74,35,8,3,0,116,89,8,20,39,0,154,128,11,29,6,0,175,4076,786,1307,86,0,6263,113,75,7,3,0,197,1220,113,215,68,11,1623,22121,1521,1865,515,25,26047,9122,444,143,204,5,9922,8157,325,110,16,6,8613,1699,281,531,29,0,2534,1396,453,554,0,0,2405,928,111,151,23,0,1216,47,57,15,0,0,119,128,14,33,30,0,203,86,8,26,3,0,124,4284,930,1300,83,0,6596,108,65,10,7,0,199,972,127,181,75,0,1355,22643,1893,1750,382,14,26679,9158,547,140,35,10,9886,8487,325,112,14,20,8958,2130,474,530,25,17,3174,1305,415,484,4,0,2217,942,147,135,8,15,1243,36,35,33,4,0,113,93,21,22,13,9,160,67,13,22,3,0,106,4569,1116,1229,55,41,7017,98,105
10702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10703,9162,664,357,242,8,10425,9013,453,149,16,9,9642,1928,749,680,31,6,3385,1216,317,163,4,0,1701,918,176,151,10,0,1254,77,30,36,0,0,138,86,15,19,44,0,167,113,25,15,7,0,157,4340,1304,1064,91,6,6797,75,40,125,8,0,251,1084,198,181,47,0,1510,23674,2655,1879,397,19,28626,9438,840,364,299,0,10946,9787,641,185,12,0,10627,2191,932,585,45,0,3755,1191,311,250,0,0,1749,1109,256,158,28,0,1547,55,27,58,0,3,145,101,20,15,76,0,211,90,18,21,3,0,138,4748,1563,1081,147,3,7543,110,40,123,4,0,280,903,164,147,47,3,1263,24993,3246,1895,515,11,30654,9965,1136,318,293,69,11784,9845,881,154,22,23,10933,2455,1199,609,20,20,4301,1093,439,153,0,4,1693,988,264,124,26,3,1406,44,49,35,0,3,135,86,18,15,75,8,209,75,25,14,3,4,121,4743,1982,952,129,42,7853,85,65
10704,12541,1325,1591,223,0,15686,9832,1092,1249,38,6,12217,2133,1391,3725,66,6,7323,1100,852,1316,0,0,3263,1168,412,902,24,0,2510,74,78,111,3,0,262,116,43,120,39,0,314,137,49,99,3,0,293,4734,2822,6272,135,6,13961,100,79,192,10,0,380,1302,397,1170,95,4,2963,28504,5722,10473,496,18,45211,12397,1459,1549,208,8,15621,10887,1417,1481,24,5,13809,2385,1643,4091,80,18,8203,1035,1157,1221,0,3,3421,1295,428,979,40,9,2746,76,59,122,0,0,256,128,30,119,55,0,339,125,29,82,4,0,239,5046,3345,6622,176,26,15213,161,50,192,5,0,406,1182,388,990,106,0,2676,29664,6660,10838,525,38,47732,12169,1601,1933,191,101,15994,11110,1342,1627,31,46,14155,2454,1901,4748,87,45,9238,883,1152,1065,0,6,3104,1089,471,816,37,22,2439,48,100,115,8,3,269,91,42,85,51,3,278,108,37,71,7,6,227,4677,3706,6899,183,86,15563,125,145
10801,4527,713,279,369,3,5892,2425,133,62,22,0,2642,843,261,520,9,0,1638,39,83,110,3,0,233,542,79,145,22,0,788,55,30,26,0,0,115,83,8,21,61,0,173,74,17,15,13,0,113,1631,483,836,109,0,3056,50,62,22,8,0,144,425,111,145,78,0,752,9058,1499,1345,590,3,12485,4517,750,350,326,8,5941,2593,148,94,32,3,2873,961,322,610,12,4,1904,42,111,69,0,0,225,562,116,129,21,0,821,51,60,10,0,0,119,76,13,18,72,0,177,52,8,10,18,0,88,1739,628,838,117,3,3334,60,55,6,15,0,134,468,143,147,119,0,874,9382,1721,1435,606,11,13159,4804,905,318,322,44,6393,2685,168,113,22,16,3004,936,291,656,32,16,1933,33,123,89,0,0,242,508,114,112,25,5,760,51,47,33,0,0,130,61,12,14,60,8,156,73,12,6,5,0,93,1659,593,913,123,33,3314,87,47
10802,7159,132,241,617,3,8145,4327,46,59,70,0,4512,1443,159,541,22,3,2165,433,92,107,0,0,634,904,41,130,49,0,1121,205,22,54,3,7,288,115,8,24,150,0,296,159,8,30,24,0,215,3249,336,890,242,11,4722,103,13,15,9,0,143,850,40,118,91,3,1095,15684,565,1331,1030,14,18622,7406,271,174,342,0,8198,4532,128,43,34,4,4745,1746,267,496,24,0,2532,550,54,99,0,0,701,1002,56,95,27,0,1187,168,41,46,0,0,256,126,14,20,104,0,267,155,13,18,4,0,189,3750,447,776,161,4,5135,100,11,12,12,0,137,826,88,106,157,0,1170,16622,944,1111,700,10,19387,7479,172,195,528,89,8459,4589,56,50,34,36,4760,1706,273,449,27,19,2470,442,57,99,0,0,599,1091,55,58,33,23,1256,128,57,32,0,0,218,117,12,10,103,16,268,140,4,12,3,4,164,3628,456,661,174,67,4983,104,18
10803,45,0,6,0,0,47,20,0,3,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,15,0,25,0,0,41,0,0,0,0,0,0,11,0,7,0,0,16,3,0,0,0,0,3,34,0,32,0,0,68,3,0,0,0,0,3,4,0,0,0,0,4,104,0,40,0,0,146,49,0,6,0,0,54,24,0,3,0,0,27,0,0,0,0,0,0,4,0,0,0,0,4,21,0,7,0,0,33,0,0,0,0,0,0,17,0,4,3,0,26,3,0,0,0,0,3,44,3,11,3,0,63,0,0,0,0,0,0,3,0,0,0,0,5,121,3,18,3,0,146,48,0,0,0,0,48,29,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,17,0,0,0,0,0,0,23,0,0,0,0,23,10,0,0,0,0,10,51,0,0,0,0,51,3,0
10804,9400,1288,572,716,9,11970,6517,366,224,37,3,7149,2084,674,1140,38,0,3938,370,245,197,14,0,826,1078,193,316,52,3,1633,51,68,55,0,0,168,142,21,52,174,0,384,157,27,47,13,0,246,3873,1230,1808,281,3,7203,137,318,177,19,0,648,878,206,325,118,0,1523,20799,3413,3099,1168,11,28499,10020,1179,682,594,0,12469,7087,457,313,42,3,7901,2441,811,1212,50,4,4515,402,247,233,4,0,884,1194,232,271,39,5,1742,77,67,44,4,0,187,136,27,49,202,0,418,112,19,33,8,0,177,4357,1403,1842,312,14,7921,199,195,86,63,0,545,920,216,378,109,6,1627,22577,3444,3300,1114,23,30463,10448,1364,782,636,67,13293,7346,516,284,42,37,8211,2644,1087,1235,40,25,5031,335,300,324,0,3,960,1088,250,268,25,20,1644,60,86,49,0,5,195,114,41,51,135,13,359,108,23,35,6,7,178,4343,1782,1968,212,69,8362,158,225
10805,7914,325,214,257,0,8711,5146,94,60,40,0,5338,1608,228,593,21,0,2461,496,46,107,0,0,648,921,82,116,29,0,1142,111,35,14,0,0,160,126,11,17,67,0,226,167,6,25,10,0,213,3434,411,872,132,3,4853,102,53,14,6,0,175,669,55,82,57,0,864,17274,936,1239,490,4,19939,8034,362,203,193,3,8799,5312,94,56,21,0,5485,1973,374,576,30,4,2958,432,40,166,0,0,641,980,90,101,28,6,1203,103,44,55,0,0,194,126,25,23,68,4,245,122,11,14,11,0,162,3740,581,925,142,12,5405,84,45,23,8,0,155,879,64,149,47,0,1146,18055,1149,1361,408,21,20996,8568,505,130,243,59,9505,5257,104,44,29,33,5460,2144,503,479,27,27,3188,401,69,134,3,3,612,997,90,65,17,8,1175,56,64,45,0,0,173,101,24,10,61,9,206,118,7,12,4,0,149,3824,761,751,113,52,5495,119,99
10901,6139,293,387,78,4,6897,6832,187,291,36,3,7351,1449,492,1536,20,0,3504,728,54,186,3,0,970,869,118,290,16,0,1294,70,19,49,0,0,135,146,20,28,71,0,261,130,11,31,4,0,171,3388,708,2114,121,0,6333,156,21,29,3,0,203,837,88,303,28,0,1265,17350,1302,3125,267,10,22048,6359,236,342,72,5,7018,7126,172,344,12,3,7658,1917,456,1671,10,6,4058,601,15,233,0,0,851,982,101,279,10,3,1375,53,52,57,0,0,163,188,19,30,40,0,274,127,6,17,3,0,152,3869,637,2292,62,13,6868,160,22,10,3,0,196,930,89,320,27,3,1367,18449,1153,3314,172,23,23108,6904,475,30,53,25,7488,7259,340,20,11,21,7659,2594,1934,275,18,14,4839,513,170,23,0,10,717,992,252,29,12,13,1301,64,68,3,0,3,141,153,28,10,28,6,229,100,16,3,0,0,116,4414,2468,348,60,46,7344,225,20
10902,1748,13,24,146,0,1929,1382,9,10,11,0,1410,210,5,86,3,0,308,115,3,20,0,0,138,366,4,40,10,0,430,68,7,11,0,0,82,238,9,31,62,0,333,101,0,10,9,0,120,1106,27,198,87,0,1415,44,3,3,16,0,62,246,8,42,36,0,327,4519,57,274,290,0,5142,1755,4,24,172,3,1962,1330,8,7,19,3,1366,245,17,95,0,0,358,88,4,7,0,0,100,399,3,25,10,0,436,79,16,9,0,0,101,201,0,21,43,0,262,74,3,0,10,0,87,1092,40,155,66,0,1359,40,0,0,4,0,49,307,5,35,80,0,420,4522,58,217,339,8,5150,1743,9,23,147,27,1946,1208,8,9,8,9,1243,239,19,99,0,4,366,79,7,7,0,0,95,378,19,17,9,4,425,58,8,18,0,0,83,163,3,26,29,13,229,60,0,6,6,3,75,976,62,176,49,21,1281,42,0
10903,6117,133,225,257,0,6735,4555,52,70,30,3,4710,933,103,403,30,0,1462,178,12,32,0,0,223,887,41,152,32,0,1113,80,13,59,0,0,147,381,7,41,63,0,497,249,6,21,14,0,290,2696,186,718,138,0,3738,157,26,33,10,0,226,742,49,114,78,0,977,14258,453,1154,512,10,16387,6328,150,275,238,20,7005,4521,44,74,33,11,4681,1195,164,392,13,3,1768,180,9,30,0,0,222,948,57,111,29,4,1147,85,17,36,0,0,140,308,7,20,72,3,409,197,5,8,7,0,220,2912,258,595,124,10,3902,156,15,21,14,0,201,849,56,110,74,0,1088,14760,516,1079,484,37,16880,6451,173,186,281,36,7125,4508,42,44,35,16,4641,1334,147,431,22,11,1954,141,16,26,3,9,195,981,52,89,31,13,1162,56,21,38,0,0,120,324,23,24,74,3,452,163,4,13,5,0,186,3001,265,625,139,39,4075,123,35
11001,4710,61,73,47,0,4894,3300,29,44,16,0,3392,1101,261,568,10,0,1947,379,22,81,0,0,484,742,45,99,13,0,896,82,28,9,0,0,122,225,7,19,43,0,298,179,14,13,7,0,215,2709,377,804,79,0,3961,105,12,3,4,0,123,540,39,95,29,0,702,11368,519,1020,181,3,13085,4692,86,75,50,3,4911,3556,44,62,15,4,3672,1250,226,644,7,0,2129,334,71,124,0,0,530,759,53,95,16,3,920,57,36,26,0,0,121,225,9,13,57,0,307,151,9,14,3,0,175,2780,397,919,90,3,4190,110,15,7,11,0,140,588,44,165,65,3,865,11735,582,1218,219,12,13770,4682,104,26,44,37,4893,3462,58,15,12,22,3567,1546,565,307,8,17,2447,314,93,115,0,3,530,765,59,53,8,15,907,62,14,39,0,0,119,240,9,8,24,6,286,151,9,4,7,3,174,3082,748,531,52,51,4459,109,3
11002,6369,41,56,178,8,6651,3651,25,18,55,9,3750,856,33,305,12,0,1209,317,25,61,3,0,403,912,18,71,26,3,1037,126,10,96,3,0,234,293,14,24,47,0,375,257,5,18,5,0,288,2763,108,575,102,3,3554,165,10,5,12,0,200,652,15,54,74,0,794,13611,197,706,431,19,14953,6198,37,62,154,8,6454,3914,13,8,42,4,3987,1157,119,290,0,0,1567,301,7,70,0,0,378,935,10,66,23,0,1039,98,14,81,0,0,202,328,4,23,58,4,413,230,3,14,7,0,258,3055,167,542,91,4,3857,158,20,6,9,0,187,715,13,61,30,0,824,14042,250,677,328,20,15309,6073,37,50,159,61,6376,3744,14,10,28,39,3836,1403,143,287,8,17,1852,266,15,44,0,3,331,1029,18,51,10,10,1115,88,36,58,0,33,213,235,3,15,49,7,305,196,10,7,10,7,231,3211,220,462,78,76,4042,130,3
