STE_NAME16	Year	Age5yr	LabourForceStatus	adults
Tasmania	2011	20-24	Employed (hours worked not stated)	453
Tasmania	2011	20-24	Employed (part-time)	6964
Tasmania	2011	20-24	Not in the labour force	6543
Tasmania	2011	20-24	Unemployed (looking for full-time work)	1665
Tasmania	2011	20-24	Unemployed (looking for part-time work)	786
Tasmania	2011	25-29		1085
Tasmania	2011	25-29	Employed (away from work)	974
Tasmania	2011	25-29	Employed (full-time)	13288
Tasmania	2011	25-29	Employed (hours worked not stated)	375
Tasmania	2011	25-29	Employed (part-time)	5327
Tasmania	2011	25-29	Not in the labour force	5464
Tasmania	2011	25-29	Unemployed (looking for full-time work)	1099
Tasmania	2011	25-29	Unemployed (looking for part-time work)	459
Tasmania	2011	30-34		1059
Tasmania	2011	30-34	Employed (away from work)	1155
Tasmania	2011	30-34	Employed (full-time)	12091
Tasmania	2011	30-34	Employed (hours worked not stated)	354
Tasmania	2011	30-34	Employed (part-time)	5928
Tasmania	2011	30-34	Not in the labour force	5354
Tasmania	2011	30-34	Unemployed (looking for full-time work)	866
Tasmania	2011	30-34	Unemployed (looking for part-time work)	403
Tasmania	2011	35-39		1140
Tasmania	2011	35-39	Employed (away from work)	1031
Tasmania	2011	35-39	Employed (full-time)	13656
Tasmania	2011	35-39	Employed (hours worked not stated)	381
Tasmania	2011	35-39	Employed (part-time)	7750
Tasmania	2011	35-39	Not in the labour force	5662
Tasmania	2011	35-39	Unemployed (looking for full-time work)	886
Tasmania	2011	35-39	Unemployed (looking for part-time work)	406
Tasmania	2011	40-44		1215
Tasmania	2011	40-44	Employed (away from work)	941
Tasmania	2011	40-44	Employed (full-time)	15758
Tasmania	2011	40-44	Employed (hours worked not stated)	427
Tasmania	2011	40-44	Employed (part-time)	8585
Tasmania	2011	40-44	Not in the labour force	5670
Tasmania	2011	40-44	Unemployed (looking for full-time work)	894
Tasmania	2011	40-44	Unemployed (looking for part-time work)	442
Tasmania	2011	45-49		1208
Tasmania	2011	45-49	Employed (away from work)	1041
Tasmania	2011	45-49	Employed (full-time)	17093
Tasmania	2011	45-49	Employed (hours worked not stated)	442
Tasmania	2011	45-49	Employed (part-time)	8326
Tasmania	2011	45-49	Not in the labour force	5743
Tasmania	2011	45-49	Unemployed (looking for full-time work)	828
Tasmania	2011	45-49	Unemployed (looking for part-time work)	348
Tasmania	2011	50-54		1297
Tasmania	2011	50-54	Employed (away from work)	1249
Tasmania	2011	50-54	Employed (full-time)	17311
Tasmania	2011	50-54	Employed (hours worked not stated)	439
Tasmania	2011	50-54	Employed (part-time)	8190
Tasmania	2011	50-54	Not in the labour force	6878
Tasmania	2011	50-54	Unemployed (looking for full-time work)	826
Tasmania	2011	50-54	Unemployed (looking for part-time work)	334
Tasmania	2011	55-59		1285
Tasmania	2011	55-59	Employed (away from work)	1149
Tasmania	2011	55-59	Employed (full-time)	12681
Tasmania	2011	55-59	Employed (hours worked not stated)	327
Tasmania	2011	55-59	Employed (part-time)	7297
Tasmania	2011	55-59	Not in the labour force	10329
Tasmania	2011	55-59	Unemployed (looking for full-time work)	649
Tasmania	2011	55-59	Unemployed (looking for part-time work)	372
Tasmania	2011	60-64		1364
Tasmania	2011	60-64	Employed (away from work)	878
Tasmania	2011	60-64	Employed (full-time)	7022
Tasmania	2011	60-64	Employed (hours worked not stated)	248
Tasmania	2011	60-64	Employed (part-time)	5791
Tasmania	2011	60-64	Not in the labour force	16714
Tasmania	2011	60-64	Unemployed (looking for full-time work)	390
Tasmania	2011	60-64	Unemployed (looking for part-time work)	324
Tasmania	2011	65-69		1237
Tasmania	2011	65-69	Employed (away from work)	308
Tasmania	2011	65-69	Employed (full-time)	1875
Tasmania	2011	65-69	Employed (hours worked not stated)	117
Tasmania	2011	65-69	Employed (part-time)	2522
Tasmania	2011	65-69	Not in the labour force	19157
Tasmania	2011	65-69	Unemployed (looking for full-time work)	30
Tasmania	2011	65-69	Unemployed (looking for part-time work)	75
Tasmania	2011	70-74		1178
Tasmania	2011	70-74	Employed (away from work)	98
Tasmania	2011	70-74	Employed (full-time)	488
Tasmania	2011	70-74	Employed (hours worked not stated)	49
Tasmania	2011	70-74	Employed (part-time)	955
Tasmania	2011	70-74	Not in the labour force	16654
Tasmania	2011	70-74	Unemployed (looking for full-time work)	6
Tasmania	2011	70-74	Unemployed (looking for part-time work)	18
Tasmania	2011	75+		3493
Tasmania	2011	75+	Employed (away from work)	78
Tasmania	2011	75+	Employed (full-time)	226
Tasmania	2011	75+	Employed (hours worked not stated)	70
Tasmania	2011	75+	Employed (part-time)	444
Tasmania	2011	75+	Not in the labour force	31616
Tasmania	2011	75+	Unemployed (looking for full-time work)	5
Tasmania	2011	75+	Unemployed (looking for part-time work)	13
Tasmania	2016	15-19		1508
Tasmania	2016	15-19	Employed (away from work)	495
Tasmania	2016	15-19	Employed (full-time)	2476
Tasmania	2016	15-19	Employed (hours worked not stated)	347
Tasmania	2016	15-19	Employed (part-time)	8617
Tasmania	2016	15-19	Not in the labour force	14696
Tasmania	2016	15-19	Unemployed (looking for full-time work)	1002
Tasmania	2016	15-19	Unemployed (looking for part-time work)	1935
Tasmania	2016	20-24		1741
Tasmania	2016	20-24	Employed (away from work)	712
Tasmania	2016	20-24	Employed (full-time)	9606
Tasmania	2016	20-24	Employed (hours worked not stated)	378
Tasmania	2016	20-24	Employed (part-time)	8091
Tasmania	2016	20-24	Not in the labour force	6536
Tasmania	2016	20-24	Unemployed (looking for full-time work)	1745
Tasmania	2016	20-24	Unemployed (looking for part-time work)	1047
Tasmania	2016	25-29		1715
Tasmania	2016	25-29	Employed (away from work)	898
Tasmania	2016	25-29	Employed (full-time)	12516
Tasmania	2016	25-29	Employed (hours worked not stated)	345
Tasmania	2016	25-29	Employed (part-time)	5984
Tasmania	2016	25-29	Not in the labour force	5436
Tasmania	2016	25-29	Unemployed (looking for full-time work)	1181
Tasmania	2016	25-29	Unemployed (looking for part-time work)	625
Tasmania	2016	30-34		1676
Tasmania	2016	30-34	Employed (away from work)	1207
Tasmania	2016	30-34	Employed (full-time)	12811
Tasmania	2016	30-34	Employed (hours worked not stated)	351
Tasmania	2016	30-34	Employed (part-time)	6746
Tasmania	2016	30-34	Not in the labour force	5204
Tasmania	2016	30-34	Unemployed (looking for full-time work)	862
Tasmania	2016	30-34	Unemployed (looking for part-time work)	472
Tasmania	2016	35-39		1550
Tasmania	2016	35-39	Employed (away from work)	870
Tasmania	2016	35-39	Employed (full-time)	12217
Tasmania	2016	35-39	Employed (hours worked not stated)	303
Tasmania	2016	35-39	Employed (part-time)	7233
Tasmania	2016	35-39	Not in the labour force	4944
Tasmania	2016	35-39	Unemployed (looking for full-time work)	813
Tasmania	2016	35-39	Unemployed (looking for part-time work)	406
Tasmania	2016	40-44		1754
Tasmania	2016	40-44	Employed (away from work)	749
Tasmania	2016	40-44	Employed (full-time)	14323
Tasmania	2016	40-44	Employed (hours worked not stated)	324
Tasmania	2016	40-44	Employed (part-time)	8050
Tasmania	2016	40-44	Not in the labour force	5019
Tasmania	2016	40-44	Unemployed (looking for full-time work)	866
Tasmania	2016	40-44	Unemployed (looking for part-time work)	413
Tasmania	2016	45-49		1957
Tasmania	2016	45-49	Employed (away from work)	816
Tasmania	2016	45-49	Employed (full-time)	16180
Tasmania	2016	45-49	Employed (hours worked not stated)	394
Tasmania	2016	45-49	Employed (part-time)	8208
Tasmania	2016	45-49	Not in the labour force	5649
Tasmania	2016	45-49	Unemployed (looking for full-time work)	882
Tasmania	2016	45-49	Unemployed (looking for part-time work)	418
Tasmania	2016	50-54		2099
Tasmania	2016	50-54	Employed (away from work)	983
Tasmania	2016	50-54	Employed (full-time)	16070
Tasmania	2016	50-54	Employed (hours worked not stated)	360
Tasmania	2016	50-54	Employed (part-time)	8046
Tasmania	2016	50-54	Not in the labour force	6708
Tasmania	2016	50-54	Unemployed (looking for full-time work)	864
Tasmania	2016	50-54	Unemployed (looking for part-time work)	410
Tasmania	2016	55-59		2277
Tasmania	2016	55-59	Employed (away from work)	1158
Tasmania	2016	55-59	Employed (full-time)	14063
Tasmania	2016	55-59	Employed (hours worked not stated)	349
Tasmania	2016	55-59	Employed (part-time)	8224
Tasmania	2016	55-59	Not in the labour force	10145
Tasmania	2016	55-59	Unemployed (looking for full-time work)	758
Tasmania	2016	55-59	Unemployed (looking for part-time work)	410
Tasmania	2016	60-64		2246
Tasmania	2016	60-64	Employed (away from work)	927
Tasmania	2016	60-64	Employed (full-time)	7986
Tasmania	2016	60-64	Employed (hours worked not stated)	239
Tasmania	2016	60-64	Employed (part-time)	6703
Tasmania	2016	60-64	Not in the labour force	15678
Tasmania	2016	60-64	Unemployed (looking for full-time work)	547
Tasmania	2016	60-64	Unemployed (looking for part-time work)	445
Tasmania	2016	65-69		2297
Tasmania	2016	65-69	Employed (away from work)	394
Tasmania	2016	65-69	Employed (full-time)	2533
Tasmania	2016	65-69	Employed (hours worked not stated)	152
Tasmania	2016	65-69	Employed (part-time)	3508
Tasmania	2016	65-69	Not in the labour force	23901
Tasmania	2016	65-69	Unemployed (looking for full-time work)	46
Tasmania	2016	65-69	Unemployed (looking for part-time work)	112
Tasmania	2016	70-74		1958
Tasmania	2016	70-74	Employed (away from work)	126
Tasmania	2016	70-74	Employed (full-time)	678
Tasmania	2016	70-74	Employed (hours worked not stated)	92
Tasmania	2016	70-74	Employed (part-time)	1401
Tasmania	2016	70-74	Not in the labour force	20125
Tasmania	2016	70-74	Unemployed (looking for full-time work)	18
Tasmania	2016	70-74	Unemployed (looking for part-time work)	27
Tasmania	2016	75+		3980
Tasmania	2016	75+	Employed (away from work)	78
Tasmania	2016	75+	Employed (full-time)	348
Tasmania	2016	75+	Employed (hours worked not stated)	129
Tasmania	2016	75+	Employed (part-time)	789
Tasmania	2016	75+	Not in the labour force	36011
Tasmania	2016	75+	Unemployed (looking for full-time work)	19
Tasmania	2016	75+	Unemployed (looking for part-time work)	28
Northern Territory	2006	15-19		1794
Northern Territory	2006	15-19	Employed (away from work)	206
Northern Territory	2006	15-19	Employed (full-time)	2065
Northern Territory	2006	15-19	Employed (hours worked not stated)	325
Northern Territory	2006	15-19	Employed (part-time)	2950
Northern Territory	2006	15-19	Not in the labour force	6302
Northern Territory	2006	15-19	Unemployed (looking for full-time work)	360
Northern Territory	2006	15-19	Unemployed (looking for part-time work)	290
Northern Territory	2006	20-24		1859
Northern Territory	2006	20-24	Employed (away from work)	316
Northern Territory	2006	20-24	Employed (full-time)	6357
Northern Territory	2006	20-24	Employed (hours worked not stated)	412
Northern Territory	2006	20-24	Employed (part-time)	2178
Northern Territory	2006	20-24	Not in the labour force	3333
Northern Territory	2006	20-24	Unemployed (looking for full-time work)	452
Northern Territory	2006	20-24	Unemployed (looking for part-time work)	174
Northern Territory	2006	25-29		1811
Northern Territory	2006	25-29	Employed (away from work)	455
Northern Territory	2006	25-29	Employed (full-time)	7318
Northern Territory	2006	25-29	Employed (hours worked not stated)	323
Northern Territory	2006	25-29	Employed (part-time)	2041
Northern Territory	2006	25-29	Not in the labour force	3199
Northern Territory	2006	25-29	Unemployed (looking for full-time work)	380
Northern Territory	2006	25-29	Unemployed (looking for part-time work)	157
Northern Territory	2006	30-34		1863
Northern Territory	2006	30-34	Employed (away from work)	555
Northern Territory	2006	30-34	Employed (full-time)	7477
Northern Territory	2006	30-34	Employed (hours worked not stated)	333
Northern Territory	2006	30-34	Employed (part-time)	2337
Northern Territory	2006	30-34	Not in the labour force	3294
Northern Territory	2006	30-34	Unemployed (looking for full-time work)	367
Northern Territory	2006	30-34	Unemployed (looking for part-time work)	140
Northern Territory	2006	35-39		1737
Northern Territory	2006	35-39	Employed (away from work)	535
Northern Territory	2006	35-39	Employed (full-time)	7666
Northern Territory	2006	35-39	Employed (hours worked not stated)	316
Northern Territory	2006	35-39	Employed (part-time)	2541
Northern Territory	2006	35-39	Not in the labour force	2939
Northern Territory	2006	35-39	Unemployed (looking for full-time work)	294
Northern Territory	2006	35-39	Unemployed (looking for part-time work)	139
Northern Territory	2006	40-44		1731
Northern Territory	2006	40-44	Employed (away from work)	484
Northern Territory	2006	40-44	Employed (full-time)	7635
Northern Territory	2006	40-44	Employed (hours worked not stated)	274
Northern Territory	2006	40-44	Employed (part-time)	2170
Northern Territory	2006	40-44	Not in the labour force	2318
Northern Territory	2006	40-44	Unemployed (looking for full-time work)	266
Northern Territory	2006	40-44	Unemployed (looking for part-time work)	100
Northern Territory	2006	45-49		1601
Northern Territory	2006	45-49	Employed (away from work)	428
Northern Territory	2006	45-49	Employed (full-time)	7551
Northern Territory	2006	45-49	Employed (hours worked not stated)	268
Northern Territory	2006	45-49	Employed (part-time)	1931
Northern Territory	2006	45-49	Not in the labour force	2031
Northern Territory	2006	45-49	Unemployed (looking for full-time work)	206
Northern Territory	2006	45-49	Unemployed (looking for part-time work)	77
Northern Territory	2006	50-54		1398
Northern Territory	2006	50-54	Employed (away from work)	450
Northern Territory	2006	50-54	Employed (full-time)	6618
Northern Territory	2006	50-54	Employed (hours worked not stated)	216
Northern Territory	2006	50-54	Employed (part-time)	1433
Northern Territory	2006	50-54	Not in the labour force	2056
Northern Territory	2006	50-54	Unemployed (looking for full-time work)	161
Northern Territory	2006	50-54	Unemployed (looking for part-time work)	58
Northern Territory	2006	55-59		1087
Northern Territory	2006	55-59	Employed (away from work)	393
Northern Territory	2006	55-59	Employed (full-time)	4613
Northern Territory	2006	55-59	Employed (hours worked not stated)	163
Northern Territory	2006	55-59	Employed (part-time)	1246
Northern Territory	2006	55-59	Not in the labour force	2552
Northern Territory	2006	55-59	Unemployed (looking for full-time work)	146
Northern Territory	2006	55-59	Unemployed (looking for part-time work)	75
Northern Territory	2006	60-64		755
Northern Territory	2006	60-64	Employed (away from work)	186
Northern Territory	2006	60-64	Employed (full-time)	2034
Northern Territory	2006	60-64	Employed (hours worked not stated)	100
Northern Territory	2006	60-64	Employed (part-time)	823
Northern Territory	2006	60-64	Not in the labour force	2672
Northern Territory	2006	60-64	Unemployed (looking for full-time work)	59
Northern Territory	2006	60-64	Unemployed (looking for part-time work)	56
Northern Territory	2006	65-69		478
Northern Territory	2006	65-69	Employed (away from work)	81
Northern Territory	2006	65-69	Employed (full-time)	568
Northern Territory	2006	65-69	Employed (hours worked not stated)	45
Northern Territory	2006	65-69	Employed (part-time)	357
Northern Territory	2006	65-69	Not in the labour force	2482
Northern Territory	2006	65-69	Unemployed (looking for full-time work)	14
Northern Territory	2006	65-69	Unemployed (looking for part-time work)	14
Northern Territory	2006	70-74		341
Northern Territory	2006	70-74	Employed (away from work)	14
Northern Territory	2006	70-74	Employed (full-time)	102
Northern Territory	2006	70-74	Employed (hours worked not stated)	13
Northern Territory	2006	70-74	Employed (part-time)	107
Northern Territory	2006	70-74	Not in the labour force	1693
Northern Territory	2006	70-74	Unemployed (looking for full-time work)	3
Northern Territory	2006	70-74	Unemployed (looking for part-time work)	0
Northern Territory	2006	75+		504
Northern Territory	2006	75+	Employed (away from work)	10
Northern Territory	2006	75+	Employed (full-time)	77
Northern Territory	2006	75+	Employed (hours worked not stated)	18
Northern Territory	2006	75+	Employed (part-time)	67
Northern Territory	2006	75+	Not in the labour force	2281
Northern Territory	2006	75+	Unemployed (looking for full-time work)	8
Northern Territory	2006	75+	Unemployed (looking for part-time work)	3
Northern Territory	2011	15-19		1573
Northern Territory	2011	15-19	Employed (away from work)	204
Northern Territory	2011	15-19	Employed (full-time)	2192
Northern Territory	2011	15-19	Employed (hours worked not stated)	262
Northern Territory	2011	15-19	Employed (part-time)	2676
Northern Territory	2011	15-19	Not in the labour force	6989
Northern Territory	2011	15-19	Unemployed (looking for full-time work)	525
Northern Territory	2011	15-19	Unemployed (looking for part-time work)	403
Northern Territory	2011	20-24		1791
Northern Territory	2011	20-24	Employed (away from work)	567
Northern Territory	2011	20-24	Employed (full-time)	7136
Northern Territory	2011	20-24	Employed (hours worked not stated)	362
Northern Territory	2011	20-24	Employed (part-time)	2098
Northern Territory	2011	20-24	Not in the labour force	3935
Northern Territory	2011	20-24	Unemployed (looking for full-time work)	711
Northern Territory	2011	20-24	Unemployed (looking for part-time work)	240
Northern Territory	2011	25-29		2098
Northern Territory	2011	25-29	Employed (away from work)	779
Northern Territory	2011	25-29	Employed (full-time)	9181
Northern Territory	2011	25-29	Employed (hours worked not stated)	346
Northern Territory	2011	25-29	Employed (part-time)	2231
Northern Territory	2011	25-29	Not in the labour force	3800
Northern Territory	2011	25-29	Unemployed (looking for full-time work)	565
Northern Territory	2011	25-29	Unemployed (looking for part-time work)	212
Northern Territory	2011	30-34		1716
Northern Territory	2011	30-34	Employed (away from work)	707
Northern Territory	2011	30-34	Employed (full-time)	8308
Northern Territory	2011	30-34	Employed (hours worked not stated)	317
Northern Territory	2011	30-34	Employed (part-time)	2268
Northern Territory	2011	30-34	Not in the labour force	3390
Northern Territory	2011	30-34	Unemployed (looking for full-time work)	483
Northern Territory	2011	30-34	Unemployed (looking for part-time work)	157
Northern Territory	2011	35-39		1710
Northern Territory	2011	35-39	Employed (away from work)	638
Northern Territory	2011	35-39	Employed (full-time)	8148
Northern Territory	2011	35-39	Employed (hours worked not stated)	307
Northern Territory	2011	35-39	Employed (part-time)	2398
Northern Territory	2011	35-39	Not in the labour force	3039
Northern Territory	2011	35-39	Unemployed (looking for full-time work)	426
Northern Territory	2011	35-39	Unemployed (looking for part-time work)	170
Northern Territory	2011	40-44		1751
Northern Territory	2011	40-44	Employed (away from work)	514
Northern Territory	2011	40-44	Employed (full-time)	8396
Northern Territory	2011	40-44	Employed (hours worked not stated)	281
Northern Territory	2011	40-44	Employed (part-time)	2287
Northern Territory	2011	40-44	Not in the labour force	2628
Northern Territory	2011	40-44	Unemployed (looking for full-time work)	366
Northern Territory	2011	40-44	Unemployed (looking for part-time work)	109
Northern Territory	2011	45-49		1508
Northern Territory	2011	45-49	Employed (away from work)	522
Northern Territory	2011	45-49	Employed (full-time)	8097
Northern Territory	2011	45-49	Employed (hours worked not stated)	255
Northern Territory	2011	45-49	Employed (part-time)	1880
Northern Territory	2011	45-49	Not in the labour force	2139
Northern Territory	2011	45-49	Unemployed (looking for full-time work)	306
Northern Territory	2011	45-49	Unemployed (looking for part-time work)	88
Northern Territory	2011	50-54		1380
Northern Territory	2011	50-54	Employed (away from work)	528
Northern Territory	2011	50-54	Employed (full-time)	7500
Northern Territory	2011	50-54	Employed (hours worked not stated)	224
Northern Territory	2011	50-54	Employed (part-time)	1714
Northern Territory	2011	50-54	Not in the labour force	2134
Northern Territory	2011	50-54	Unemployed (looking for full-time work)	217
Northern Territory	2011	50-54	Unemployed (looking for part-time work)	77
Northern Territory	2011	55-59		1172
Northern Territory	2011	55-59	Employed (away from work)	419
Northern Territory	2011	55-59	Employed (full-time)	5839
Northern Territory	2011	55-59	Employed (hours worked not stated)	168
Northern Territory	2011	55-59	Employed (part-time)	1361
Northern Territory	2011	55-59	Not in the labour force	2456
Northern Territory	2011	55-59	Unemployed (looking for full-time work)	165
Northern Territory	2011	55-59	Unemployed (looking for part-time work)	53
Northern Territory	2011	60-64		930
Northern Territory	2011	60-64	Employed (away from work)	305
Northern Territory	2011	60-64	Employed (full-time)	3407
Northern Territory	2011	60-64	Employed (hours worked not stated)	99
Northern Territory	2011	60-64	Employed (part-time)	1150
Northern Territory	2011	60-64	Not in the labour force	3080
Northern Territory	2011	60-64	Unemployed (looking for full-time work)	99
Northern Territory	2011	60-64	Unemployed (looking for part-time work)	48
Northern Territory	2011	65-69		572
Northern Territory	2011	65-69	Employed (away from work)	104
Northern Territory	2011	65-69	Employed (full-time)	1020
Northern Territory	2011	65-69	Employed (hours worked not stated)	57
Northern Territory	2011	65-69	Employed (part-time)	516
Northern Territory	2011	65-69	Not in the labour force	2974
Northern Territory	2011	65-69	Unemployed (looking for full-time work)	19
Northern Territory	2011	65-69	Unemployed (looking for part-time work)	25
Northern Territory	2011	70-74		401
Northern Territory	2011	70-74	Employed (away from work)	38
Northern Territory	2011	70-74	Employed (full-time)	251
Northern Territory	2011	70-74	Employed (hours worked not stated)	21
Northern Territory	2011	70-74	Employed (part-time)	221
Northern Territory	2011	70-74	Not in the labour force	2326
Northern Territory	2011	70-74	Unemployed (looking for full-time work)	8
Northern Territory	2011	70-74	Unemployed (looking for part-time work)	13
Northern Territory	2011	75+		543
Northern Territory	2011	75+	Employed (away from work)	8
Northern Territory	2011	75+	Employed (full-time)	69
Northern Territory	2011	75+	Employed (hours worked not stated)	16
Northern Territory	2011	75+	Employed (part-time)	88
Northern Territory	2011	75+	Not in the labour force	2794
Northern Territory	2011	75+	Unemployed (looking for full-time work)	12
Northern Territory	2011	75+	Unemployed (looking for part-time work)	4
Northern Territory	2016	15-19		1631
Northern Territory	2016	15-19	Employed (away from work)	152
Northern Territory	2016	15-19	Employed (full-time)	1492
Northern Territory	2016	15-19	Employed (hours worked not stated)	204
Northern Territory	2016	15-19	Employed (part-time)	2683
Northern Territory	2016	15-19	Not in the labour force	6861
Northern Territory	2016	15-19	Unemployed (looking for full-time work)	599
Northern Territory	2016	15-19	Unemployed (looking for part-time work)	460
Northern Territory	2016	20-24		2253
Northern Territory	2016	20-24	Employed (away from work)	368
Northern Territory	2016	20-24	Employed (full-time)	6414
Northern Territory	2016	20-24	Employed (hours worked not stated)	357
Northern Territory	2016	20-24	Employed (part-time)	2213
Northern Territory	2016	20-24	Not in the labour force	3820
Northern Territory	2016	20-24	Unemployed (looking for full-time work)	929
Northern Territory	2016	20-24	Unemployed (looking for part-time work)	289
Northern Territory	2016	25-29		3069
Northern Territory	2016	25-29	Employed (away from work)	607
Northern Territory	2016	25-29	Employed (full-time)	10320
Northern Territory	2016	25-29	Employed (hours worked not stated)	370
Northern Territory	2016	25-29	Employed (part-time)	2326
Northern Territory	2016	25-29	Not in the labour force	3996
Northern Territory	2016	25-29	Unemployed (looking for full-time work)	753
Northern Territory	2016	25-29	Unemployed (looking for part-time work)	267
Northern Territory	2016	30-34		2705
Northern Territory	2016	30-34	Employed (away from work)	701
Northern Territory	2016	30-34	Employed (full-time)	10190
Northern Territory	2016	30-34	Employed (hours worked not stated)	351
Northern Territory	2016	30-34	Employed (part-time)	2538
Northern Territory	2016	30-34	Not in the labour force	3929
Northern Territory	2016	30-34	Unemployed (looking for full-time work)	665
Northern Territory	2016	30-34	Unemployed (looking for part-time work)	247
Northern Territory	2016	35-39		2189
Northern Territory	2016	35-39	Employed (away from work)	530
Northern Territory	2016	35-39	Employed (full-time)	8760
Northern Territory	2016	35-39	Employed (hours worked not stated)	246
Northern Territory	2016	35-39	Employed (part-time)	2292
Northern Territory	2016	35-39	Not in the labour force	3226
Northern Territory	2016	35-39	Unemployed (looking for full-time work)	565
Northern Territory	2016	35-39	Unemployed (looking for part-time work)	202
Northern Territory	2016	40-44		1986
Northern Territory	2016	40-44	Employed (away from work)	403
Northern Territory	2016	40-44	Employed (full-time)	8430
Northern Territory	2016	40-44	Employed (hours worked not stated)	228
Northern Territory	2016	40-44	Employed (part-time)	2064
Northern Territory	2016	40-44	Not in the labour force	2804
Northern Territory	2016	40-44	Unemployed (looking for full-time work)	529
Northern Territory	2016	40-44	Unemployed (looking for part-time work)	170
Northern Territory	2016	45-49		2105
Northern Territory	2016	45-49	Employed (away from work)	412
Northern Territory	2016	45-49	Employed (full-time)	8560
Northern Territory	2016	45-49	Employed (hours worked not stated)	229
Northern Territory	2016	45-49	Employed (part-time)	1886
Northern Territory	2016	45-49	Not in the labour force	2611
Northern Territory	2016	45-49	Unemployed (looking for full-time work)	498
Northern Territory	2016	45-49	Unemployed (looking for part-time work)	162
Northern Territory	2016	50-54		1873
Northern Territory	2016	50-54	Employed (away from work)	432
Northern Territory	2016	50-54	Employed (full-time)	7712
Northern Territory	2016	50-54	Employed (hours worked not stated)	232
Northern Territory	2016	50-54	Employed (part-time)	1597
Northern Territory	2016	50-54	Not in the labour force	2441
Northern Territory	2016	50-54	Unemployed (looking for full-time work)	447
Northern Territory	2016	50-54	Unemployed (looking for part-time work)	124
Northern Territory	2016	55-59		1660
Northern Territory	2016	55-59	Employed (away from work)	424
Northern Territory	2016	55-59	Employed (full-time)	6264
Northern Territory	2016	55-59	Employed (hours worked not stated)	161
Northern Territory	2016	55-59	Employed (part-time)	1502
Northern Territory	2016	55-59	Not in the labour force	2523
Northern Territory	2016	55-59	Unemployed (looking for full-time work)	268
Northern Territory	2016	55-59	Unemployed (looking for part-time work)	85
Northern Territory	2016	60-64		1374
Northern Territory	2016	60-64	Employed (away from work)	304
Northern Territory	2016	60-64	Employed (full-time)	3937
Northern Territory	2016	60-64	Employed (hours worked not stated)	109
Northern Territory	2016	60-64	Employed (part-time)	1202
Northern Territory	2016	60-64	Not in the labour force	3172
Northern Territory	2016	60-64	Unemployed (looking for full-time work)	195
Northern Territory	2016	60-64	Unemployed (looking for part-time work)	107
Northern Territory	2016	65-69		926
Northern Territory	2016	65-69	Employed (away from work)	123
Northern Territory	2016	65-69	Employed (full-time)	1515
Northern Territory	2016	65-69	Employed (hours worked not stated)	65
Northern Territory	2016	65-69	Employed (part-time)	756
Northern Territory	2016	65-69	Not in the labour force	3885
Northern Territory	2016	65-69	Unemployed (looking for full-time work)	58
Northern Territory	2016	65-69	Unemployed (looking for part-time work)	41
Northern Territory	2016	70-74		562
Northern Territory	2016	70-74	Employed (away from work)	39
Northern Territory	2016	70-74	Employed (full-time)	376
Northern Territory	2016	70-74	Employed (hours worked not stated)	26
Northern Territory	2016	70-74	Employed (part-time)	292
Northern Territory	2016	70-74	Not in the labour force	2982
Northern Territory	2016	70-74	Unemployed (looking for full-time work)	14
Northern Territory	2016	70-74	Unemployed (looking for part-time work)	10
Northern Territory	2016	75+		620
Northern Territory	2016	75+	Employed (away from work)	22
Northern Territory	2016	75+	Employed (full-time)	142
Northern Territory	2016	75+	Employed (hours worked not stated)	20
Northern Territory	2016	75+	Employed (part-time)	136
Northern Territory	2016	75+	Not in the labour force	3761
Northern Territory	2016	75+	Unemployed (looking for full-time work)	3
Northern Territory	2016	75+	Unemployed (looking for part-time work)	3
Australian Capital Territory	2006	15-19		940
Australian Capital Territory	2006	15-19	Employed (away from work)	436
Australian Capital Territory	2006	15-19	Employed (full-time)	3104
Australian Capital Territory	2006	15-19	Employed (hours worked not stated)	465
Australian Capital Territory	2006	15-19	Employed (part-time)	7782
Australian Capital Territory	2006	15-19	Not in the labour force	9364
Australian Capital Territory	2006	15-19	Unemployed (looking for full-time work)	421
Australian Capital Territory	2006	15-19	Unemployed (looking for part-time work)	1084
Australian Capital Territory	2006	20-24		1508
Australian Capital Territory	2006	20-24	Employed (away from work)	555
Australian Capital Territory	2006	20-24	Employed (full-time)	12571
Australian Capital Territory	2006	20-24	Employed (hours worked not stated)	516
Australian Capital Territory	2006	20-24	Employed (part-time)	7332
Australian Capital Territory	2006	20-24	Not in the labour force	3881
Australian Capital Territory	2006	20-24	Unemployed (looking for full-time work)	626
Australian Capital Territory	2006	20-24	Unemployed (looking for part-time work)	593
Australian Capital Territory	2006	25-29		1400
Australian Capital Territory	2006	25-29	Employed (away from work)	868
Australian Capital Territory	2006	25-29	Employed (full-time)	15525
Australian Capital Territory	2006	25-29	Employed (hours worked not stated)	381
Australian Capital Territory	2006	25-29	Employed (part-time)	3633
Australian Capital Territory	2006	25-29	Not in the labour force	2808
Australian Capital Territory	2006	25-29	Unemployed (looking for full-time work)	408
Australian Capital Territory	2006	25-29	Unemployed (looking for part-time work)	231
Australian Capital Territory	2006	30-34		1183
Australian Capital Territory	2006	30-34	Employed (away from work)	1211
Australian Capital Territory	2006	30-34	Employed (full-time)	14606
Australian Capital Territory	2006	30-34	Employed (hours worked not stated)	425
Australian Capital Territory	2006	30-34	Employed (part-time)	4022
