STE_NAME16	Year	Age5yr	MaritalStatus	Sex	persons
Western Australia	2011	25-29	Divorced	M	648
Western Australia	2011	25-29	Married	F	28064
Western Australia	2011	25-29	Married	M	19397
Western Australia	2011	25-29	Never married	F	50337
Western Australia	2011	25-29	Never married	M	65733
Western Australia	2011	25-29	Separated	F	1520
Western Australia	2011	25-29	Separated	M	942
Western Australia	2011	25-29	Widowed	F	133
Western Australia	2011	25-29	Widowed	M	81
Western Australia	2011	30-34	Divorced	F	2874
Western Australia	2011	30-34	Divorced	M	1985
Western Australia	2011	30-34	Married	F	42607
Western Australia	2011	30-34	Married	M	36775
Western Australia	2011	30-34	Never married	F	28966
Western Australia	2011	30-34	Never married	M	38604
Western Australia	2011	30-34	Separated	F	2322
Western Australia	2011	30-34	Separated	M	1730
Western Australia	2011	30-34	Widowed	F	213
Western Australia	2011	30-34	Widowed	M	83
Western Australia	2011	35-39	Divorced	F	5842
Western Australia	2011	35-39	Divorced	M	4148
Western Australia	2011	35-39	Married	F	50519
Western Australia	2011	35-39	Married	M	47806
Western Australia	2011	35-39	Never married	F	20113
Western Australia	2011	35-39	Never married	M	26702
Western Australia	2011	35-39	Separated	F	3348
Western Australia	2011	35-39	Separated	M	2531
Western Australia	2011	35-39	Widowed	F	372
Western Australia	2011	35-39	Widowed	M	138
Western Australia	2011	40-44	Divorced	F	9390
Western Australia	2011	40-44	Divorced	M	6839
Western Australia	2011	40-44	Married	F	53321
Western Australia	2011	40-44	Married	M	52322
Western Australia	2011	40-44	Never married	F	15308
Western Australia	2011	40-44	Never married	M	20871
Western Australia	2011	40-44	Separated	F	4224
Western Australia	2011	40-44	Separated	M	3417
Western Australia	2011	40-44	Widowed	F	776
Western Australia	2011	40-44	Widowed	M	266
Western Australia	2011	45-49	Divorced	F	12229
Western Australia	2011	45-49	Divorced	M	9261
Western Australia	2011	45-49	Married	F	51143
Western Australia	2011	45-49	Married	M	51693
Western Australia	2011	45-49	Never married	F	10512
Western Australia	2011	45-49	Never married	M	15318
Western Australia	2011	45-49	Separated	F	4235
Western Australia	2011	45-49	Separated	M	3787
Western Australia	2011	45-49	Widowed	F	1242
Western Australia	2011	45-49	Widowed	M	427
Western Australia	2011	50-54	Divorced	F	13380
Western Australia	2011	50-54	Divorced	M	10850
Western Australia	2011	50-54	Married	F	48598
Western Australia	2011	50-54	Married	M	49267
Western Australia	2011	50-54	Never married	F	7141
Western Australia	2011	50-54	Never married	M	10835
Western Australia	2011	50-54	Separated	F	3877
Western Australia	2011	50-54	Separated	M	3650
Western Australia	2011	50-54	Widowed	F	2061
Western Australia	2011	50-54	Widowed	M	705
Western Australia	2011	55-59	Divorced	F	12575
Western Australia	2011	55-59	Divorced	M	10506
Western Australia	2011	55-59	Married	F	44250
Western Australia	2011	55-59	Married	M	45179
Western Australia	2011	55-59	Never married	F	4455
Western Australia	2011	55-59	Never married	M	6855
Western Australia	2011	55-59	Separated	F	3015
Western Australia	2011	55-59	Separated	M	3032
Western Australia	2011	55-59	Widowed	F	3045
Western Australia	2011	55-59	Widowed	M	989
Western Australia	2011	60-64	Divorced	F	10695
Western Australia	2011	60-64	Divorced	M	9148
Western Australia	2011	60-64	Married	F	39406
Western Australia	2011	60-64	Married	M	43461
Western Australia	2011	60-64	Never married	F	2672
Western Australia	2011	60-64	Never married	M	4247
Western Australia	2011	60-64	Separated	F	2308
Western Australia	2011	60-64	Separated	M	2489
Western Australia	2011	60-64	Widowed	F	4693
Western Australia	2011	60-64	Widowed	M	1411
Western Australia	2011	65-69	Divorced	F	6853
Western Australia	2011	65-69	Divorced	M	5668
Western Australia	2011	65-69	Married	F	27301
Western Australia	2011	65-69	Married	M	32229
Western Australia	2011	65-69	Never married	F	1489
Western Australia	2011	65-69	Never married	M	2475
Western Australia	2011	65-69	Separated	F	1329
Western Australia	2011	65-69	Separated	M	1622
Western Australia	2011	65-69	Widowed	F	5792
Western Australia	2011	65-69	Widowed	M	1579
Western Australia	2011	70-74	Divorced	F	4407
Western Australia	2011	70-74	Divorced	M	3583
Western Australia	2011	70-74	Married	F	19701
Western Australia	2011	70-74	Married	M	24199
Western Australia	2011	70-74	Never married	F	1033
Western Australia	2011	70-74	Never married	M	1578
Western Australia	2011	70-74	Separated	F	767
Western Australia	2011	70-74	Separated	M	969
Western Australia	2011	70-74	Widowed	F	8040
Western Australia	2011	70-74	Widowed	M	1940
Western Australia	2011	75-79	Divorced	F	2536
Western Australia	2011	75-79	Divorced	M	2001
Western Australia	2011	75-79	Married	F	12891
Western Australia	2011	75-79	Married	M	17006
Western Australia	2011	75-79	Never married	F	738
Western Australia	2011	75-79	Never married	M	996
Western Australia	2011	75-79	Separated	F	425
Western Australia	2011	75-79	Separated	M	596
Western Australia	2011	75-79	Widowed	F	10177
Western Australia	2011	75-79	Widowed	M	2470
Western Australia	2011	80-84	Divorced	F	1468
Western Australia	2011	80-84	Divorced	M	1031
Western Australia	2011	80-84	Married	F	7284
Western Australia	2011	80-84	Married	M	11632
Western Australia	2011	80-84	Never married	F	574
Western Australia	2011	80-84	Never married	M	657
Western Australia	2011	80-84	Separated	F	221
Western Australia	2011	80-84	Separated	M	340
Western Australia	2011	80-84	Widowed	F	12105
Western Australia	2011	80-84	Widowed	M	2977
Western Australia	2011	85+	Divorced	F	898
Western Australia	2011	85+	Divorced	M	503
Western Australia	2011	85+	Married	F	3387
Western Australia	2011	85+	Married	M	6724
Western Australia	2011	85+	Never married	F	745
Western Australia	2011	85+	Never married	M	423
Western Australia	2011	85+	Separated	F	122
Western Australia	2011	85+	Separated	M	189
Western Australia	2011	85+	Widowed	F	17143
Western Australia	2011	85+	Widowed	M	4090
Western Australia	2016	15-19	Divorced	F	24
Western Australia	2016	15-19	Divorced	M	43
Western Australia	2016	15-19	Married	F	333
Western Australia	2016	15-19	Married	M	221
Western Australia	2016	15-19	Never married	F	72477
Western Australia	2016	15-19	Never married	M	76801
Western Australia	2016	15-19	Separated	F	35
Western Australia	2016	15-19	Separated	M	28
Western Australia	2016	15-19	Widowed	F	18
Western Australia	2016	15-19	Widowed	M	28
Western Australia	2016	20-24	Divorced	F	138
Western Australia	2016	20-24	Divorced	M	79
Western Australia	2016	20-24	Married	F	6019
Western Australia	2016	20-24	Married	M	3032
Western Australia	2016	20-24	Never married	F	71156
Western Australia	2016	20-24	Never married	M	79233
Western Australia	2016	20-24	Separated	F	403
Western Australia	2016	20-24	Separated	M	169
Western Australia	2016	20-24	Widowed	F	59
Western Australia	2016	20-24	Widowed	M	51
Western Australia	2016	25-29	Divorced	F	1126
Western Australia	2016	25-29	Divorced	M	593
Western Australia	2016	25-29	Married	F	30100
Western Australia	2016	25-29	Married	M	20090
Western Australia	2016	25-29	Never married	F	58858
Western Australia	2016	25-29	Never married	M	71218
Western Australia	2016	25-29	Separated	F	1728
Western Australia	2016	25-29	Separated	M	990
Western Australia	2016	25-29	Widowed	F	124
Western Australia	2016	25-29	Widowed	M	79
Western Australia	2016	30-34	Divorced	F	3110
Western Australia	2016	30-34	Divorced	M	2082
Western Australia	2016	30-34	Married	F	53400
Western Australia	2016	30-34	Married	M	46523
Western Australia	2016	30-34	Never married	F	36431
Western Australia	2016	30-34	Never married	M	47097
Western Australia	2016	30-34	Separated	F	3105
Western Australia	2016	30-34	Separated	M	2176
Western Australia	2016	30-34	Widowed	F	240
Western Australia	2016	30-34	Widowed	M	96
Western Australia	2016	35-39	Divorced	F	4915
Western Australia	2016	35-39	Divorced	M	3597
Western Australia	2016	35-39	Married	F	53986
Western Australia	2016	35-39	Married	M	52409
Western Australia	2016	35-39	Never married	F	22661
Western Australia	2016	35-39	Never married	M	28270
Western Australia	2016	35-39	Separated	F	3756
Western Australia	2016	35-39	Separated	M	2897
Western Australia	2016	35-39	Widowed	F	420
Western Australia	2016	35-39	Widowed	M	128
Western Australia	2016	40-44	Divorced	F	8128
Western Australia	2016	40-44	Divorced	M	5723
Western Australia	2016	40-44	Married	F	54578
Western Australia	2016	40-44	Married	M	54472
Western Australia	2016	40-44	Never married	F	17945
Western Australia	2016	40-44	Never married	M	22143
Western Australia	2016	40-44	Separated	F	4470
Western Australia	2016	40-44	Separated	M	3650
Western Australia	2016	40-44	Widowed	F	664
Western Australia	2016	40-44	Widowed	M	228
Western Australia	2016	45-49	Divorced	F	11824
Western Australia	2016	45-49	Divorced	M	8477
Western Australia	2016	45-49	Married	F	53847
Western Australia	2016	45-49	Married	M	54997
Western Australia	2016	45-49	Never married	F	14243
Western Australia	2016	45-49	Never married	M	18461
Western Australia	2016	45-49	Separated	F	4873
Western Australia	2016	45-49	Separated	M	4265
Western Australia	2016	45-49	Widowed	F	1157
Western Australia	2016	45-49	Widowed	M	381
Western Australia	2016	50-54	Divorced	F	13836
Western Australia	2016	50-54	Divorced	M	10586
Western Australia	2016	50-54	Married	F	50528
Western Australia	2016	50-54	Married	M	52101
Western Australia	2016	50-54	Never married	F	10248
Western Australia	2016	50-54	Never married	M	14046
Western Australia	2016	50-54	Separated	F	4400
Western Australia	2016	50-54	Separated	M	4140
Western Australia	2016	50-54	Widowed	F	1878
Western Australia	2016	50-54	Widowed	M	671
Western Australia	2016	55-59	Divorced	F	14660
Western Australia	2016	55-59	Divorced	M	11178
Western Australia	2016	55-59	Married	F	47371
Western Australia	2016	55-59	Married	M	48705
Western Australia	2016	55-59	Never married	F	6939
Western Australia	2016	55-59	Never married	M	9792
Western Australia	2016	55-59	Separated	F	3673
Western Australia	2016	55-59	Separated	M	3453
Western Australia	2016	55-59	Widowed	F	3138
Western Australia	2016	55-59	Widowed	M	990
Western Australia	2016	60-64	Divorced	F	13029
Western Australia	2016	60-64	Divorced	M	10263
Western Australia	2016	60-64	Married	F	42440
Western Australia	2016	60-64	Married	M	44180
Western Australia	2016	60-64	Never married	F	4354
Western Australia	2016	60-64	Never married	M	6202
Western Australia	2016	60-64	Separated	F	2722
Western Australia	2016	60-64	Separated	M	2828
Western Australia	2016	60-64	Widowed	F	4757
Western Australia	2016	60-64	Widowed	M	1360
Western Australia	2016	65-69	Divorced	F	10713
Western Australia	2016	65-69	Divorced	M	8567
Western Australia	2016	65-69	Married	F	36669
Western Australia	2016	65-69	Married	M	41299
Western Australia	2016	65-69	Never married	F	2524
Western Australia	2016	65-69	Never married	M	3789
Western Australia	2016	65-69	Separated	F	2058
Western Australia	2016	65-69	Separated	M	2304
Western Australia	2016	65-69	Widowed	F	6897
Western Australia	2016	65-69	Widowed	M	1939
Western Australia	2016	70-74	Divorced	F	6652
Western Australia	2016	70-74	Divorced	M	5184
Western Australia	2016	70-74	Married	F	24502
Western Australia	2016	70-74	Married	M	29809
Western Australia	2016	70-74	Never married	F	1463
Western Australia	2016	70-74	Never married	M	2168
Western Australia	2016	70-74	Separated	F	1160
Western Australia	2016	70-74	Separated	M	1473
Western Australia	2016	70-74	Widowed	F	8279
Western Australia	2016	70-74	Widowed	M	2224
Western Australia	2016	75-79	Divorced	F	4052
Western Australia	2016	75-79	Divorced	M	3016
Western Australia	2016	75-79	Married	F	16162
Western Australia	2016	75-79	Married	M	21388
Western Australia	2016	75-79	Never married	F	984
Western Australia	2016	75-79	Never married	M	1327
Western Australia	2016	75-79	Separated	F	603
Western Australia	2016	75-79	Separated	M	734
Western Australia	2016	75-79	Widowed	F	10659
Western Australia	2016	75-79	Widowed	M	2590
Western Australia	2016	80-84	Divorced	F	2098
Western Australia	2016	80-84	Divorced	M	1469
Western Australia	2016	80-84	Married	F	8919
Western Australia	2016	80-84	Married	M	13258
Western Australia	2016	80-84	Never married	F	610
Western Australia	2016	80-84	Never married	M	709
Western Australia	2016	80-84	Separated	F	291
Western Australia	2016	80-84	Separated	M	394
Western Australia	2016	80-84	Widowed	F	11868
Western Australia	2016	80-84	Widowed	M	2980
Western Australia	2016	85+	Divorced	F	1426
Western Australia	2016	85+	Divorced	M	782
Western Australia	2016	85+	Married	F	4552
Western Australia	2016	85+	Married	M	9180
Western Australia	2016	85+	Never married	F	735
Western Australia	2016	85+	Never married	M	595
Western Australia	2016	85+	Separated	F	155
Western Australia	2016	85+	Separated	M	269
Western Australia	2016	85+	Widowed	F	19707
Western Australia	2016	85+	Widowed	M	5019
Tasmania	2006	15-19	Divorced	F	18
Tasmania	2006	15-19	Divorced	M	22
Tasmania	2006	15-19	Married	F	56
Tasmania	2006	15-19	Married	M	44
Tasmania	2006	15-19	Never married	F	15860
Tasmania	2006	15-19	Never married	M	16752
Tasmania	2006	15-19	Separated	F	10
Tasmania	2006	15-19	Separated	M	19
Tasmania	2006	15-19	Widowed	F	25
Tasmania	2006	15-19	Widowed	M	18
Tasmania	2006	20-24	Divorced	F	34
Tasmania	2006	20-24	Divorced	M	22
Tasmania	2006	20-24	Married	F	1220
Tasmania	2006	20-24	Married	M	581
Tasmania	2006	20-24	Never married	F	13077
Tasmania	2006	20-24	Never married	M	13819
Tasmania	2006	20-24	Separated	F	101
Tasmania	2006	20-24	Separated	M	44
Tasmania	2006	20-24	Widowed	F	21
Tasmania	2006	20-24	Widowed	M	14
Tasmania	2006	25-29	Divorced	F	257
Tasmania	2006	25-29	Divorced	M	140
Tasmania	2006	25-29	Married	F	4206
Tasmania	2006	25-29	Married	M	2847
Tasmania	2006	25-29	Never married	F	8170
Tasmania	2006	25-29	Never married	M	9115
Tasmania	2006	25-29	Separated	F	333
Tasmania	2006	25-29	Separated	M	140
Tasmania	2006	25-29	Widowed	F	37
Tasmania	2006	25-29	Widowed	M	14
Tasmania	2006	30-34	Divorced	F	871
Tasmania	2006	30-34	Divorced	M	513
Tasmania	2006	30-34	Married	F	7739
Tasmania	2006	30-34	Married	M	6110
Tasmania	2006	30-34	Never married	F	5687
Tasmania	2006	30-34	Never married	M	6801
Tasmania	2006	30-34	Separated	F	619
Tasmania	2006	30-34	Separated	M	357
Tasmania	2006	30-34	Widowed	F	68
Tasmania	2006	30-34	Widowed	M	21
Tasmania	2006	35-39	Divorced	F	1867
Tasmania	2006	35-39	Divorced	M	1149
Tasmania	2006	35-39	Married	F	9975
Tasmania	2006	35-39	Married	M	8762
Tasmania	2006	35-39	Never married	F	4058
Tasmania	2006	35-39	Never married	M	5146
Tasmania	2006	35-39	Separated	F	919
Tasmania	2006	35-39	Separated	M	598
Tasmania	2006	35-39	Widowed	F	121
Tasmania	2006	35-39	Widowed	M	37
Tasmania	2006	40-44	Divorced	F	2693
Tasmania	2006	40-44	Divorced	M	1964
Tasmania	2006	40-44	Married	F	10768
Tasmania	2006	40-44	Married	M	9918
Tasmania	2006	40-44	Never married	F	2798
Tasmania	2006	40-44	Never married	M	3903
Tasmania	2006	40-44	Separated	F	1074
Tasmania	2006	40-44	Separated	M	797
Tasmania	2006	40-44	Widowed	F	245
Tasmania	2006	40-44	Widowed	M	77
Tasmania	2006	45-49	Divorced	F	3242
Tasmania	2006	45-49	Divorced	M	2546
Tasmania	2006	45-49	Married	F	11747
Tasmania	2006	45-49	Married	M	11256
Tasmania	2006	45-49	Never married	F	2065
Tasmania	2006	45-49	Never married	M	2849
Tasmania	2006	45-49	Separated	F	1115
Tasmania	2006	45-49	Separated	M	890
Tasmania	2006	45-49	Widowed	F	371
Tasmania	2006	45-49	Widowed	M	115
Tasmania	2006	50-54	Divorced	F	3152
Tasmania	2006	50-54	Divorced	M	2647
Tasmania	2006	50-54	Married	F	11416
Tasmania	2006	50-54	Married	M	11027
Tasmania	2006	50-54	Never married	F	1229
Tasmania	2006	50-54	Never married	M	1918
Tasmania	2006	50-54	Separated	F	821
Tasmania	2006	50-54	Separated	M	850
Tasmania	2006	50-54	Widowed	F	576
Tasmania	2006	50-54	Widowed	M	199
Tasmania	2006	55-59	Divorced	F	2864
Tasmania	2006	55-59	Divorced	M	2429
Tasmania	2006	55-59	Married	F	11173
Tasmania	2006	55-59	Married	M	11537
Tasmania	2006	55-59	Never married	F	807
Tasmania	2006	55-59	Never married	M	1254
Tasmania	2006	55-59	Separated	F	682
Tasmania	2006	55-59	Separated	M	718
Tasmania	2006	55-59	Widowed	F	933
Tasmania	2006	55-59	Widowed	M	267
Tasmania	2006	60-64	Divorced	F	1977
Tasmania	2006	60-64	Divorced	M	1783
Tasmania	2006	60-64	Married	F	8660
Tasmania	2006	60-64	Married	M	9497
Tasmania	2006	60-64	Never married	F	510
Tasmania	2006	60-64	Never married	M	765
Tasmania	2006	60-64	Separated	F	369
Tasmania	2006	60-64	Separated	M	467
Tasmania	2006	60-64	Widowed	F	1441
Tasmania	2006	60-64	Widowed	M	434
Tasmania	2006	65-69	Divorced	F	1277
Tasmania	2006	65-69	Divorced	M	1123
Tasmania	2006	65-69	Married	F	6624
Tasmania	2006	65-69	Married	M	7691
Tasmania	2006	65-69	Never married	F	362
Tasmania	2006	65-69	Never married	M	602
Tasmania	2006	65-69	Separated	F	256
Tasmania	2006	65-69	Separated	M	301
Tasmania	2006	65-69	Widowed	F	2043
Tasmania	2006	65-69	Widowed	M	511
Tasmania	2006	70-74	Divorced	F	755
Tasmania	2006	70-74	Divorced	M	708
Tasmania	2006	70-74	Married	F	4747
Tasmania	2006	70-74	Married	M	5874
Tasmania	2006	70-74	Never married	F	291
Tasmania	2006	70-74	Never married	M	460
Tasmania	2006	70-74	Separated	F	182
Tasmania	2006	70-74	Separated	M	214
Tasmania	2006	70-74	Widowed	F	2686
Tasmania	2006	70-74	Widowed	M	738
Tasmania	2006	75-79	Divorced	F	473
Tasmania	2006	75-79	Divorced	M	398
Tasmania	2006	75-79	Married	F	3239
Tasmania	2006	75-79	Married	M	4694
Tasmania	2006	75-79	Never married	F	297
Tasmania	2006	75-79	Never married	M	340
Tasmania	2006	75-79	Separated	F	81
Tasmania	2006	75-79	Separated	M	164
Tasmania	2006	75-79	Widowed	F	3706
Tasmania	2006	75-79	Widowed	M	899
Tasmania	2006	80-84	Divorced	F	262
Tasmania	2006	80-84	Divorced	M	182
Tasmania	2006	80-84	Married	F	1914
Tasmania	2006	80-84	Married	M	2869
Tasmania	2006	80-84	Never married	F	237
Tasmania	2006	80-84	Never married	M	229
Tasmania	2006	80-84	Separated	F	45
Tasmania	2006	80-84	Separated	M	66
Tasmania	2006	80-84	Widowed	F	4031
Tasmania	2006	80-84	Widowed	M	1021
Tasmania	2006	85+	Divorced	F	158
Tasmania	2006	85+	Divorced	M	86
Tasmania	2006	85+	Married	F	725
Tasmania	2006	85+	Married	M	1369
Tasmania	2006	85+	Never married	F	311
Tasmania	2006	85+	Never married	M	139
Tasmania	2006	85+	Separated	F	30
Tasmania	2006	85+	Separated	M	43
Tasmania	2006	85+	Widowed	F	4638
Tasmania	2006	85+	Widowed	M	1051
Tasmania	2011	15-19	Divorced	F	16
Tasmania	2011	15-19	Divorced	M	13
Tasmania	2011	15-19	Married	F	55
Tasmania	2011	15-19	Married	M	31
Tasmania	2011	15-19	Never married	F	15742
Tasmania	2011	15-19	Never married	M	16779
Tasmania	2011	15-19	Separated	F	20
Tasmania	2011	15-19	Separated	M	11
Tasmania	2011	15-19	Widowed	F	11
Tasmania	2011	15-19	Widowed	M	8
Tasmania	2011	20-24	Divorced	F	40
Tasmania	2011	20-24	Divorced	M	34
Tasmania	2011	20-24	Married	F	1032
Tasmania	2011	20-24	Married	M	496
Tasmania	2011	20-24	Never married	F	13479
Tasmania	2011	20-24	Never married	M	14339
Tasmania	2011	20-24	Separated	F	93
Tasmania	2011	20-24	Separated	M	44
Tasmania	2011	20-24	Widowed	F	17
Tasmania	2011	20-24	Widowed	M	15
Tasmania	2011	25-29	Divorced	F	220
Tasmania	2011	25-29	Divorced	M	126
Tasmania	2011	25-29	Married	F	4368
Tasmania	2011	25-29	Married	M	3055
Tasmania	2011	25-29	Never married	F	9393
Tasmania	2011	25-29	Never married	M	10303
Tasmania	2011	25-29	Separated	F	364
Tasmania	2011	25-29	Separated	M	192
Tasmania	2011	25-29	Widowed	F	48
Tasmania	2011	25-29	Widowed	M	18
Tasmania	2011	30-34	Divorced	F	635
Tasmania	2011	30-34	Divorced	M	402
Tasmania	2011	30-34	Married	F	6870
Tasmania	2011	30-34	Married	M	5563
Tasmania	2011	30-34	Never married	F	6053
Tasmania	2011	30-34	Never married	M	6728
Tasmania	2011	30-34	Separated	F	550
Tasmania	2011	30-34	Separated	M	345
Tasmania	2011	30-34	Widowed	F	44
Tasmania	2011	30-34	Widowed	M	20
Tasmania	2011	35-39	Divorced	F	1388
Tasmania	2011	35-39	Divorced	M	881
Tasmania	2011	35-39	Married	F	8873
Tasmania	2011	35-39	Married	M	7701
Tasmania	2011	35-39	Never married	F	4913
Tasmania	2011	35-39	Never married	M	5595
Tasmania	2011	35-39	Separated	F	828
Tasmania	2011	35-39	Separated	M	587
Tasmania	2011	35-39	Widowed	F	107
Tasmania	2011	35-39	Widowed	M	31
Tasmania	2011	40-44	Divorced	F	2404
Tasmania	2011	40-44	Divorced	M	1543
Tasmania	2011	40-44	Married	F	10153
Tasmania	2011	40-44	Married	M	9240
Tasmania	2011	40-44	Never married	F	3884
Tasmania	2011	40-44	Never married	M	4664
Tasmania	2011	40-44	Separated	F	1000
Tasmania	2011	40-44	Separated	M	816
Tasmania	2011	40-44	Widowed	F	177
Tasmania	2011	40-44	Widowed	M	63
Tasmania	2011	45-49	Divorced	F	3174
Tasmania	2011	45-49	Divorced	M	2385
Tasmania	2011	45-49	Married	F	10596
Tasmania	2011	45-49	Married	M	9941
Tasmania	2011	45-49	Never married	F	2717
Tasmania	2011	45-49	Never married	M	3758
Tasmania	2011	45-49	Separated	F	1087
Tasmania	2011	45-49	Separated	M	879
Tasmania	2011	45-49	Widowed	F	371
Tasmania	2011	45-49	Widowed	M	124
Tasmania	2011	50-54	Divorced	F	3623
Tasmania	2011	50-54	Divorced	M	2784
Tasmania	2011	50-54	Married	F	11577
Tasmania	2011	50-54	Married	M	11067
Tasmania	2011	50-54	Never married	F	2019
Tasmania	2011	50-54	Never married	M	2802
Tasmania	2011	50-54	Separated	F	1014
Tasmania	2011	50-54	Separated	M	900
Tasmania	2011	50-54	Widowed	F	550
Tasmania	2011	50-54	Widowed	M	187
Tasmania	2011	55-59	Divorced	F	3398
Tasmania	2011	55-59	Divorced	M	2798
Tasmania	2011	55-59	Married	F	11186
Tasmania	2011	55-59	Married	M	11038
Tasmania	2011	55-59	Never married	F	1190
Tasmania	2011	55-59	Never married	M	1856
Tasmania	2011	55-59	Separated	F	726
Tasmania	2011	55-59	Separated	M	733
Tasmania	2011	55-59	Widowed	F	880
Tasmania	2011	55-59	Widowed	M	280
Tasmania	2011	60-64	Divorced	F	3023
Tasmania	2011	60-64	Divorced	M	2559
Tasmania	2011	60-64	Married	F	10657
Tasmania	2011	60-64	Married	M	11404
Tasmania	2011	60-64	Never married	F	795
Tasmania	2011	60-64	Never married	M	1198
Tasmania	2011	60-64	Separated	F	603
Tasmania	2011	60-64	Separated	M	626
Tasmania	2011	60-64	Widowed	F	1419
Tasmania	2011	60-64	Widowed	M	456
Tasmania	2011	65-69	Divorced	F	1986
Tasmania	2011	65-69	Divorced	M	1749
Tasmania	2011	65-69	Married	F	7935
Tasmania	2011	65-69	Married	M	9074
Tasmania	2011	65-69	Never married	F	481
Tasmania	2011	65-69	Never married	M	750
Tasmania	2011	65-69	Separated	F	326
Tasmania	2011	65-69	Separated	M	409
Tasmania	2011	65-69	Widowed	F	1980
Tasmania	2011	65-69	Widowed	M	615
Tasmania	2011	70-74	Divorced	F	1180
Tasmania	2011	70-74	Divorced	M	1039
Tasmania	2011	70-74	Married	F	5579
Tasmania	2011	70-74	Married	M	6930
Tasmania	2011	70-74	Never married	F	311
Tasmania	2011	70-74	Never married	M	511
Tasmania	2011	70-74	Separated	F	190
Tasmania	2011	70-74	Separated	M	270
Tasmania	2011	70-74	Widowed	F	2703
Tasmania	2011	70-74	Widowed	M	735
Tasmania	2011	75-79	Divorced	F	677
Tasmania	2011	75-79	Divorced	M	551
Tasmania	2011	75-79	Married	F	3602
Tasmania	2011	75-79	Married	M	4764
Tasmania	2011	75-79	Never married	F	246
Tasmania	2011	75-79	Never married	M	322
Tasmania	2011	75-79	Separated	F	109
Tasmania	2011	75-79	Separated	M	153
Tasmania	2011	75-79	Widowed	F	3200
Tasmania	2011	75-79	Widowed	M	891
Tasmania	2011	80-84	Divorced	F	351
Tasmania	2011	80-84	Divorced	M	278
Tasmania	2011	80-84	Married	F	1998
Tasmania	2011	80-84	Married	M	3242
Tasmania	2011	80-84	Never married	F	217
Tasmania	2011	80-84	Never married	M	205
Tasmania	2011	80-84	Separated	F	42
Tasmania	2011	80-84	Separated	M	94
Tasmania	2011	80-84	Widowed	F	3717
Tasmania	2011	80-84	Widowed	M	1034
Tasmania	2011	85+	Divorced	F	214
Tasmania	2011	85+	Divorced	M	115
Tasmania	2011	85+	Married	F	984
Tasmania	2011	85+	Married	M	1901
Tasmania	2011	85+	Never married	F	258
Tasmania	2011	85+	Never married	M	140
Tasmania	2011	85+	Separated	F	42
Tasmania	2011	85+	Separated	M	50
Tasmania	2011	85+	Widowed	F	5234
Tasmania	2011	85+	Widowed	M	1310
Tasmania	2016	15-19	Divorced	F	0
Tasmania	2016	15-19	Divorced	M	8
Tasmania	2016	15-19	Married	F	40
Tasmania	2016	15-19	Married	M	26
Tasmania	2016	15-19	Never married	F	15042
Tasmania	2016	15-19	Never married	M	15906
Tasmania	2016	15-19	Separated	F	15
Tasmania	2016	15-19	Separated	M	11
Tasmania	2016	15-19	Widowed	F	8
Tasmania	2016	15-19	Widowed	M	6
Tasmania	2016	20-24	Divorced	F	23
Tasmania	2016	20-24	Divorced	M	9
Tasmania	2016	20-24	Married	F	892
Tasmania	2016	20-24	Married	M	519
Tasmania	2016	20-24	Never married	F	13545
Tasmania	2016	20-24	Never married	M	14718
Tasmania	2016	20-24	Separated	F	90
Tasmania	2016	20-24	Separated	M	35
Tasmania	2016	20-24	Widowed	F	20
Tasmania	2016	20-24	Widowed	M	7
Tasmania	2016	25-29	Divorced	F	182
Tasmania	2016	25-29	Divorced	M	112
Tasmania	2016	25-29	Married	F	3971
Tasmania	2016	25-29	Married	M	2721
Tasmania	2016	25-29	Never married	F	10106
Tasmania	2016	25-29	Never married	M	11096
Tasmania	2016	25-29	Separated	F	324
Tasmania	2016	25-29	Separated	M	153
Tasmania	2016	25-29	Widowed	F	24
Tasmania	2016	25-29	Widowed	M	13
Tasmania	2016	30-34	Divorced	F	517
Tasmania	2016	30-34	Divorced	M	381
Tasmania	2016	30-34	Married	F	7190
Tasmania	2016	30-34	Married	M	5987
Tasmania	2016	30-34	Never married	F	6717
Tasmania	2016	30-34	Never married	M	7527
Tasmania	2016	30-34	Separated	F	594
Tasmania	2016	30-34	Separated	M	338
Tasmania	2016	30-34	Widowed	F	75
Tasmania	2016	30-34	Widowed	M	12
Tasmania	2016	35-39	Divorced	F	1030
Tasmania	2016	35-39	Divorced	M	644
Tasmania	2016	35-39	Married	F	7834
Tasmania	2016	35-39	Married	M	6941
Tasmania	2016	35-39	Never married	F	5096
Tasmania	2016	35-39	Never married	M	5378
Tasmania	2016	35-39	Separated	F	759
Tasmania	2016	35-39	Separated	M	529
Tasmania	2016	35-39	Widowed	F	95
Tasmania	2016	35-39	Widowed	M	35
Tasmania	2016	40-44	Divorced	F	1872
Tasmania	2016	40-44	Divorced	M	1242
Tasmania	2016	40-44	Married	F	9027
Tasmania	2016	40-44	Married	M	8052
Tasmania	2016	40-44	Never married	F	4415
Tasmania	2016	40-44	Never married	M	4974
Tasmania	2016	40-44	Separated	F	926
Tasmania	2016	40-44	Separated	M	760
Tasmania	2016	40-44	Widowed	F	181
Tasmania	2016	40-44	Widowed	M	52
Tasmania	2016	45-49	Divorced	F	2927
Tasmania	2016	45-49	Divorced	M	2062
Tasmania	2016	45-49	Married	F	9812
Tasmania	2016	45-49	Married	M	9174
