SA4_CODE_2016,C06_Se_h_NPUR_1,C06_Se_h_NPUR_2,C06_Se_h_NPUR_3,C06_Se_h_NPUR_4,C06_Se_h_NPUR_5,C06_Se_h_NPUR_6more,C06_Se_h_Tot,C06_SDRTHT1S_NPUR_1,C06_SDRTHT1S_NPUR_2,C06_SDRTHT1S_NPUR_3,C06_SDRTHT1S_NPUR_4,C06_SDRTHT1S_NPUR_5,C06_SDRTHT1S_NPUR_6mo,C06_SDRTHT1S_To,C06_SDRTHT2S_NPUR_1,C06_SDRTHT2S_NPUR_2,C06_SDRTHT2S_NPUR_3,C06_SDRTHT2S_NPUR_4,C06_SDRTHT2S_NPUR_5,C06_SDRTHT2S_NPUR_6mo,C06_SDRTHT2S_To,C06_SDRTHT_NPUR_1,C06_SDRTHT_NPUR_2,C06_SDRTHT_NPUR_3,C06_SDRTHT_NPUR_4,C06_SDRTHT_NPUR_5,C06_SDRTHT_NPUR_6mor,C06_SDRTHT_Tot,C06_FUA_1_2SB_NPUR_1,C06_FUA_1_2SB_NPUR_2,C06_FUA_1_2SB_NPUR_3,C06_FUA_1_2SB_NPUR_4,C06_FUA_1_2SB_NPUR_5,C06_FUA_1_2SB_NPUR_6mor,C06_FUA_1_2SB_Tot,C06_FUA_I_a_3SB_NPUR_1,C06_FUA_I_a_3SB_NPUR_2,C06_FUA_I_a_3SB_NPUR_3,C06_FUA_I_a_3SB_NPUR_4,C06_FUA_I_a_3SB_NPUR_5,C06_FUA_I_a_3SB_NPUR_6m,C06_FUA_In_a_3SB_To,C06_FUA_4mor_s_b_NPUR_1,C06_FUA_4mor_s_b_NPUR_2,C06_FUA_4mor_s_b_NPUR_3,C06_FUA_4mor_s_b_NPUR_4,C06_FUA_4mor_s_b_NPUR_5,C06_FUA_4m_s_b_NPUR_6mor,C06_FUA_4mor_st_bl_Tot,C06_FUA_AH_NPUR_1,C06_FUA_AH_NPUR_2,C06_FUA_AH_NPUR_3,C06_FUA_AH_NPUR_4,C06_FUA_AH_NPUR_5,C06_FUA_AH_NPUR_6mo,C06_FUA_AH_Tot,C06_FUA_To_NPUR_1,C06_FUA_To_NPUR_2,C06_FUA_To_NPUR_3,C06_FUA_To_NPUR_4,C06_FUA_To_NPUR_5,C06_FUA_To_NPUR_6mo,C06_FUA_To_To,C06_OD_CCH_NPUR_1,C06_OD_CCH_NPUR_2,C06_OD_CCH_NPUR_3,C06_OD_CCH_NPUR_4,C06_OD_CCH_NPUR_5,C06_OD_CCH_NPUR_6mo,C06_OD_CCH_Tot,C06_OD_IHTSO_NPUR_1,C06_OD_IHTSO_NPUR_2,C06_OD_IHTSO_NPUR_3,C06_OD_IHTSO_NPUR_4,C06_OD_IHTSO_NPUR_5,C06_OD_IHTSO_NPUR_6mo,C06_OD_IHTSO_Tot,C06_OD_H_f_a_s_o_NPUR_1,C06_OD_H_f_a_s_o_NPUR_2,C06_OD_H_f_a_s_o_NPUR_3,C06_OD_H_f_a_s_o_NPUR_4,C06_OD_H_f_a_s_o_NPUR_5,C06_OD_H_f_a_s_o_NPUR_6mor,C06_OD_H_f_a_s_o_TO,C06_OD_Tot_NPUR_1,C06_OD_Tot_NPUR_2,C06_OD_Tot_NPUR_3,C06_OD_Tot_NPUR_4,C06_OD_Tot_NPUR_5,C06_OD_Tot_NPUR_6mor,C06_OD_T_T,C06_DS_ns_NPUR_1,C06_DS_ns_NPUR_2,C06_DS_ns_NPUR_3,C06_DS_ns_NPUR_4,C06_DS_ns_NPUR_5,C06_DS_ns_NPUR_6more,C06_Dwg_st_NS_T,C06_Tot_NPUR_1,C06_Tot_NPUR_2,C06_Tot_NPUR_3,C06_Tot_NPUR_4,C06_Tot_NPUR_5,C06_Tot_NPUR_6more,C06_T_T,C11_Se_h_NPUR_1,C11_Se_h_NPUR_2,C11_Se_h_NPUR_3,C11_Se_h_NPUR_4,C11_Se_h_NPUR_5,C11_Se_h_NPUR_6more,C11_Se_h_Tot,C11_S_r_t_h_t_1_s_NPUR_1,C11_S_r_t_h_t_1_s_NPUR_2,C11_S_r_t_h_t_1_s_NPUR_3,C11_S_r_t_h_t_1_s_NPUR_4,C11_S_r_t_h_t_1_s_NPUR_5,C11_S_r_t_h_t_1_s_NPUR_6mo,C11_SDRTHTS_To,C11_S_r_t_h_t_2mor_s_NPUR_1,C11_S_r_t_h_t_2mor_s_NPUR_2,C11_S_r_t_h_t_2mor_s_NPUR_3,C11_S_r_t_h_t_2mor_s_NPUR_4,C11_S_r_t_h_t_2mor_s_NPUR_5,C11_SDRTHT2S_NPUR_6mo,C11_SDRTHT2S_To,C11_Sd_r_t_h_t_To_NPUR_1,C11_Sd_r_t_h_t_To_NPUR_2,C11_Sd_r_t_h_t_To_NPUR_3,C11_Sd_r_t_h_t_To_NPUR_4,C11_Sd_r_t_h_t_To_NPUR_5,C11_SDRTHT_NPUR_6mor,C11_Sd_r_t_h_t_To_Tot,C11_Fl_u_a_1_2SB_NPUR_1,C11_Fl_u_a_1_2SB_NPUR_2,C11_Fl_u_a_1_2SB_NPUR_3,C11_Fl_u_a_1_2SB_NPUR_4,C11_Fl_u_a_1_2SB_NPUR_5,C11_F_u_a_1_2SB_NPUR_6mor,C11_FUA_1_2SB_Tot,C11_F_u_a_I_a_3SB_NPUR_1,C11_F_u_a_I_a_3SB_NPUR_2,C11_F_u_a_I_a_3SB_NPUR_3,C11_F_u_a_I_a_3SB_NPUR_4,C11_F_u_a_I_a_3SB_NPUR_5,C11_F_u_a_I_a_3SB_NPUR_6m,C11_FUA_In_a_3_st_b_To,C11_F_u_a_4mor_s_b_NPUR_1,C11_F_u_a_4mor_s_b_NPUR_2,C11_F_u_a_4mor_s_b_NPUR_3,C11_F_u_a_4mor_s_b_NPUR_4,C11_F_u_a_4mor_s_b_NPUR_5,C11_F_u_a_4m_s_b_NPUR_6mor,C11_FUA_4mor_st_bl_Tot,C11_FUA_AH_NPUR_1,C11_FUA_AH_NPUR_2,C11_FUA_AH_NPUR_3,C11_FUA_AH_NPUR_4,C11_FUA_AH_NPUR_5,C11_FUA_AH_NPUR_6mo,C11_FUA_AH_Tot,C11_FUA_To_NPUR_1,C11_FUA_To_NPUR_2,C11_FUA_To_NPUR_3,C11_FUA_To_NPUR_4,C11_FUA_To_NPUR_5,C11_FUA_To_NPUR_6mo,C11_FUA_To_To,C11_OD_CCH_NPUR_1,C11_OD_CCH_NPUR_2,C11_OD_CCH_NPUR_3,C11_OD_CCH_NPUR_4,C11_OD_CCH_NPUR_5,C11_OD_CCH_NPUR_6mo,C11_OD_CCH_Tot,C11_OD_IHTSO_NPUR_1,C11_OD_IHTSO_NPUR_2,C11_OD_IHTSO_NPUR_3,C11_OD_IHTSO_NPUR_4,C11_OD_IHTSO_NPUR_5,C11_OD_IHTSO_NPUR_6mo,C11_OD_IHTSO_Tot,C11_OD_H_f_a_s_o_NPUR_1,C11_OD_H_f_a_s_o_NPUR_2,C11_OD_H_f_a_s_o_NPUR_3,C11_OD_H_f_a_s_o_NPUR_4,C11_OD_H_f_a_s_o_NPUR_5,C11_OD_H_f_a_s_o_NPUR_6mor,C11_OD_H_f_a_s_o_TO,C11_OD_Tot_NPUR_1,C11_OD_Tot_NPUR_2,C11_OD_Tot_NPUR_3,C11_OD_Tot_NPUR_4,C11_OD_Tot_NPUR_5,C11_OD_Tot_NPUR_6mor,C11_OD_T_T,C11_DS_ns_NPUR_1,C11_DS_ns_NPUR_2,C11_DS_ns_NPUR_3,C11_DS_ns_NPUR_4
407,13244,23163,8242,8136,3712,1386,57881,1425,822,230,125,58,27,2691,23,39,10,7,3,0,86,1451,858,236,134,64,27,2779,2300,851,128,47,17,3,3340,16,9,0,0,0,0,24,43,29,4,7,0,0,83,11,6,0,3,0,0,22,2373,892,130,54,20,3,3480,437,237,37,37,19,4,766,53,36,12,5,3,0,100,52,60,27,22,10,6,172,539,328,76,67,26,8,1046,7,7,3,5,0,0,28,17611,25251,8692,8399,3822,1436,65202,15623,25675,8324,8133,3770,1363,62894,1642,913,211,105,47,35,2957,74,117,28,12,9,3,244,1720,1037,237,114,53,37,3199,2064,642,132,48,16,3,2914,36,12,0,5,0,0,51,35,21,6,4,0,0,62,19,4,3,0,0,0,28,2154,672,141,52,16,3,3043,320,161,10,14,0,0,500,39,19,13,6,4,4,83,49,52,12,11,3,3,124,402,228,31,23,3,10,701,25,22,3,4
497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501,8084,16473,7091,7603,3255,1239,43748,1429,829,209,105,30,19,2616,106,97,31,18,9,0,264,1536,926,247,120,40,19,2880,822,445,104,39,5,3,1425,100,51,15,6,3,0,166,38,30,0,3,0,0,75,7,4,3,0,0,0,13,971,530,118,42,10,3,1679,353,235,34,31,17,4,667,40,30,7,13,3,0,97,21,29,14,12,8,0,85,421,293,54,49,25,6,849,33,17,3,0,0,0,58,11042,18242,7511,7818,3331,1273,49220,10043,19462,8174,8542,3565,1426,51216,1745,1002,232,88,30,8,3108,138,182,51,24,15,3,412,1883,1186,281,114,43,14,3522,895,430,126,53,23,3,1533,67,43,10,0,0,0,125,21,17,3,0,0,0,41,21,6,8,3,0,0,43,1010,498,141,59,27,0,1742,388,225,23,21,5,5,665,26,21,9,5,3,0,60,17,34,13,5,0,0,83,436,281,44,31,4,6,804,17,22,7,7
502,3974,8811,3026,3091,1324,539,20763,803,754,113,76,27,6,1774,132,167,33,21,8,0,362,932,924,144,95,31,8,2133,755,554,56,15,5,0,1391,3,16,5,0,3,0,31,11,14,3,0,0,0,24,3,0,0,0,0,0,7,777,586,68,15,7,0,1451,223,118,13,14,4,3,375,4,9,5,3,3,0,25,5,4,0,3,0,0,9,230,126,12,14,11,5,409,4,10,0,0,0,0,24,5922,10459,3251,3220,1379,555,24777,5076,10534,3912,4071,1661,735,25991,1410,1024,132,86,17,7,2677,190,281,68,25,8,0,573,1605,1305,197,109,22,13,3258,675,483,93,37,12,4,1297,37,63,16,16,0,0,122,49,77,25,8,3,0,154,5,3,0,0,0,0,9,762,627,132,55,14,5,1586,268,169,14,3,0,0,458,3,4,4,3,3,0,18,0,3,0,3,0,0,11,274,177,20,3,9,0,492,3,12,4,0
503,6519,10875,5299,6282,2665,704,32350,1637,1171,318,178,39,10,3347,1689,1794,594,270,59,12,4415,3319,2968,913,441,103,22,7762,3153,1655,322,105,19,0,5252,2853,1446,239,61,13,3,4623,2752,1671,340,125,17,6,4905,15,15,6,3,0,0,38,8776,4790,900,293,48,9,14823,3,3,3,0,3,0,11,233,3,3,0,0,0,244,12,10,7,4,5,0,48,244,20,12,11,7,0,300,10,21,14,11,7,7,64,18870,18674,7142,7032,2835,745,55298,6308,10734,5669,7020,2839,789,33361,1504,1079,358,183,60,22,3200,1997,2193,806,372,123,26,5512,3502,3274,1165,554,177,42,8717,2731,1779,503,212,54,7,5281,3057,2131,460,144,28,16,5834,3657,3064,642,207,36,13,7618,10,3,0,0,0,0,12,9460,6978,1604,564,121,30,18753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,63,11,7,4,0,140,53,63,11,7,4,0,138,26,31,0,4
504,10871,20496,10546,11197,4761,2073,59944,2391,1600,431,303,108,30,4866,446,438,130,67,12,3,1108,2837,2035,561,368,120,39,5967,1859,903,210,107,26,13,3115,507,177,34,10,0,0,731,448,102,26,7,0,0,579,7,7,0,3,0,0,21,2821,1191,267,125,30,13,4438,211,109,14,8,4,3,354,25,0,3,0,0,0,36,5,16,0,4,0,0,30,247,127,16,15,4,7,413,3,3,0,0,0,0,8,16775,23851,11391,11708,4916,2128,70772,11812,22289,11752,12328,5161,2514,65855,2660,1869,698,366,131,52,5780,559,589,254,140,35,7,1587,3222,2456,952,510,160,67,7366,1771,1132,332,169,53,17,3469,438,287,97,34,5,0,867,375,228,60,24,3,0,687,9,12,5,4,0,0,31,2591,1650,503,229,66,19,5061,190,101,5,0,0,0,296,3,7,0,0,0,0,17,12,7,3,0,0,0,33,205,111,10,4,6,0,338,19,17,4,8
505,19614,40613,21777,25232,10263,3982,121484,9156,6671,1701,900,229,89,18744,1128,1438,528,272,71,23,3461,10276,8109,2225,1177,302,114,22212,3978,1830,390,149,40,9,6400,556,273,50,23,4,0,904,335,194,37,19,9,4,598,102,67,43,38,17,12,281,4985,2363,517,224,65,33,8182,341,169,19,22,8,7,561,22,34,10,17,9,6,83,12,10,3,4,0,0,36,374,219,30,38,15,5,675,51,35,7,15,4,5,108,35295,51328,24564,26688,10651,4144,152667,21773,44810,24782,28737,11443,4941,136492,8933,7325,2531,1392,415,171,20769,1400,1943,859,583,174,85,5044,10334,9266,3390,1971,592,253,25809,4359,2688,787,365,95,45,8344,521,361,78,32,11,0,1007,227,213,44,19,10,0,517,196,105,34,18,3,3,354,5307,3359,949,437,126,52,10221,379,150,10,0,0,0,540,4,0,0,0,0,0,4,14,3,5,0,0,0,27,389,151,17,6,0,0,571,11,10,7,6
506,21321,38855,19844,19805,8508,3972,112309,6007,4101,1111,580,186,81,12076,1096,1298,446,212,39,15,3103,7108,5395,1551,791,225,101,15178,3954,2278,569,303,85,45,7226,1000,501,113,42,14,7,1678,1088,576,117,53,0,4,1846,49,26,9,4,4,0,99,6094,3389,809,402,102,53,10843,267,164,12,16,10,4,469,21,13,3,7,0,0,44,37,24,14,11,3,3,89,320,198,29,31,8,4,605,3,15,6,3,0,0,31,34846,47850,22245,21046,8847,4132,138963,23030,42161,22406,22638,9685,5060,124986,5634,4319,1642,934,335,156,13025,1182,1570,706,371,134,48,4009,6815,5894,2344,1307,469,204,17039,3893,2545,903,489,165,79,8075,1120,831,208,87,16,3,2266,1221,1056,266,82,10,4,2647,27,20,11,3,0,0,64,6263,4453,1388,668,195,87,13047,219,82,5,3,3,0,309,10,6,3,4,0,0,25,23,28,13,15,0,3,76,251,113,17,19,5,5,413,35,20,12,5
507,16170,31783,16288,17639,7400,2868,92145,4672,3050,771,474,121,43,9135,705,824,265,157,46,10,1998,5381,3870,1035,626,165,51,11133,3197,1305,198,83,21,3,4814,798,338,71,21,3,4,1238,351,247,52,17,3,0,669,23,20,3,0,0,0,45,4370,1909,326,127,28,7,6769,378,253,26,22,3,4,692,53,5,0,3,0,3,61,26,29,7,4,4,0,73,458,286,39,27,7,6,829,18,4,0,0,0,0,27,26399,37858,17688,18418,7600,2935,110897,18356,35945,19128,20929,8443,3483,106278,4658,3104,957,532,169,62,9481,995,1119,398,256,71,19,2855,5650,4225,1353,790,234,80,12331,3088,1602,426,198,59,13,5384,916,594,136,42,12,3,1707,456,350,76,29,18,0,932,35,14,7,0,4,0,58,4502,2561,639,274,91,17,8074,327,195,17,9,0,0,546,10,6,0,3,0,0,21,31,18,9,4,3,6,69,372,219,27,12,3,8,631,13,17,7,4
509,9521,16276,5803,5752,2778,1337,41467,743,444,123,96,41,29,1489,29,31,7,9,3,0,74,769,478,133,104,44,32,1560,822,281,67,32,6,8,1219,23,3,0,0,0,0,27,0,0,0,0,0,0,3,16,3,0,0,0,0,24,861,290,67,38,6,8,1277,275,165,16,15,8,3,482,40,42,11,16,3,0,110,42,54,31,17,4,6,164,362,268,56,47,22,12,758,10,4,0,3,0,3,14,11517,17313,6062,5943,2855,1389,45077,10450,17631,6051,5885,2836,1435,44295,919,388,96,69,19,15,1509,36,58,17,19,4,3,139,961,450,115,81,23,17,1644,821,274,60,38,15,16,1211,8,3,0,0,0,0,10,0,0,0,0,0,0,0,15,5,3,0,0,0,28,845,279,64,37,20,15,1255,289,155,22,7,0,0,477,42,34,8,9,12,0,108,43,66,18,8,3,4,148,371,250,44,32,17,3,722,19,26,4,0
510,2149,4050,2391,2818,1401,1301,14114,738,614,260,224,86,49,1969,45,77,23,16,4,0,171,787,693,284,244,93,49,2141,369,276,95,57,26,12,824,19,25,3,0,0,0,53,10,17,3,4,0,0,33,3,0,0,0,0,0,3,400,321,101,63,24,11,915,585,551,84,55,21,30,1324,186,64,19,11,10,8,302,51,55,19,26,7,6,163,826,670,119,94,38,45,1789,4,8,5,4,0,3,23,4172,5740,2891,3215,1557,1408,18984,2418,4656,2785,3377,1694,1552,16492,682,596,250,120,50,47,1748,118,137,65,52,24,13,400,801,727,312,170,73,64,2150,536,379,118,43,25,10,1108,17,23,0,3,0,0,39,31,25,9,3,0,0,69,4,3,4,0,0,0,15,587,422,126,56,29,14,1235,595,685,102,75,25,11,1495,62,52,15,5,0,5,141,63,60,31,17,3,9,182,723,795,149,101,29,21,1815,79,64,21,9
511,5810,10729,4866,5143,2546,1407,30499,945,732,200,114,51,34,2075,100,104,40,16,12,0,280,1054,827,240,128,63,31,2355,1304,566,168,81,28,12,2159,19,8,0,0,0,0,25,17,5,0,0,0,0,19,8,6,3,0,0,0,19,1352,583,172,81,31,12,2223,630,424,51,31,13,0,1149,77,63,9,6,12,3,168,29,42,19,9,10,0,108,732,527,81,45,28,8,1421,4,7,0,0,3,0,17,8949,12666,5359,5398,2672,1466,36517,7016,11808,5319,5516,2651,1499,33808,1064,613,229,136,55,48,2140,116,133,54,40,10,3,355,1180,742,282,176,66,56,2493,1055,574,170,86,37,11,1925,31,5,4,4,0,0,45,10,7,0,0,0,0,24,3,3,0,0,0,0,12,1103,594,176,96,37,11,2009,668,477,55,20,11,7,1237,39,23,3,4,3,3,77,40,61,13,8,6,0,135,746,559,79,35,16,8,1451,58,39,7,10
597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601,13806,22631,11068,10663,4042,1755,63952,1734,953,258,122,39,16,3120,571,594,173,94,25,10,1468,2303,1545,433,219,64,22,4590,3955,1838,389,158,42,17,6398,419,204,30,10,0,0,659,312,178,41,16,3,0,550,187,87,23,9,6,6,314,4874,2307,482,188,52,22,7931,61,39,9,11,10,3,136,33,16,0,10,3,0,59,66,60,27,20,10,0,193,163,112,40,44,21,4,379,0,5,0,0,0,0,15,21143,26593,12025,11120,4175,1808,76871,15339,24396,11548,10760,4102,1788,67939,2016,1146,311,144,39,16,3673,639,615,232,119,24,11,1636,2653,1755,545,258,65,32,5312,4130,2066,585,226,49,29,7085,485,257,52,30,10,6,841,282,178,41,15,0,0,518,135,62,25,18,4,0,236,5026,2561,703,284,59,41,8684,72,29,6,11,3,0,114,14,8,3,3,0,0,24,79,67,40,20,10,9,223,166,95,46,29,12,7,362,20,12,6,10
602,10209,17004,7113,6885,2938,1149,45303,758,426,103,42,15,0,1351,73,87,27,9,7,0,200,831,512,128,55,25,3,1551,2475,1012,200,67,24,10,3788,71,32,5,0,0,0,111,36,18,0,0,0,0,56,83,37,11,4,0,0,137,2673,1096,214,74,30,10,4097,105,48,13,12,3,4,179,11,11,0,0,0,0,25,65,66,12,10,6,3,164,177,128,31,21,9,3,373,0,3,0,0,0,0,3,13889,18737,7492,7035,3004,1167,51325,11312,17946,7232,6875,2811,1197,47377,1499,707,155,67,34,7,2464,147,117,60,19,5,3,348,1653,825,214,79,35,10,2816,2102,865,171,65,8,5,3223,55,23,5,3,0,0,94,18,24,0,0,0,0,43,50,15,0,3,0,0,73,2235,925,183,69,11,10,3424,107,41,5,6,0,0,164,25,11,0,3,3,0,39,71,50,12,8,4,3,148,196,100,25,18,4,3,351,4,10,3,9
603,2839,4857,1726,1673,725,387,12208,37,15,3,0,0,0,56,0,0,0,0,0,0,4,37,21,0,3,0,0,61,134,47,13,6,0,0,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,134,48,12,6,0,0,196,72,51,12,6,4,0,145,22,13,7,16,5,0,58,24,22,4,7,3,0,57,114,86,21,30,8,3,263,0,0,0,0,0,0,3,3123,5008,1766,1710,736,386,12735,3232,5411,1787,1652,738,370,13193,118,75,23,13,5,0,240,12,19,0,3,0,3,35,131,94,21,17,5,4,273,95,24,3,3,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10,0,0,0,0,17,97,31,3,3,0,0,144,80,20,7,3,0,0,113,11,7,0,0,0,0,20,29,39,6,10,0,0,88,123,68,18,7,0,0,225,0,3,0,0
604,7723,14013,5717,5529,2394,933,36313,748,293,39,22,7,0,1116,32,14,8,3,0,0,61,787,308,53,30,7,0,1177,1934,738,130,44,11,5,2855,57,23,3,0,0,0,88,18,8,0,0,0,0,21,26,18,3,4,0,0,54,2034,783,134,52,11,7,3019,164,96,20,11,0,0,295,14,8,5,0,3,0,30,37,55,15,17,6,5,138,218,161,38,33,14,3,462,3,0,0,0,0,0,3,10763,15261,5938,5641,2420,945,40973,8847,14777,5693,5426,2253,1008,38004,1212,482,82,34,16,5,1836,43,33,14,6,3,4,97,1253,514,99,43,22,13,1932,1438,534,103,25,7,3,2102,29,9,0,0,0,0,40,40,26,3,0,0,0,63,33,11,4,0,0,0,57,1540,581,113,26,10,3,2263,154,81,14,3,0,0,252,16,7,0,5,0,0,38,41,53,16,18,3,3,134,208,144,29,23,7,3,416,5,5,3,3
697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701,2810,7393,4653,5081,2362,1213,23505,935,827,256,109,24,10,2158,479,664,253,118,24,16,1554,1419,1490,510,225,49,23,3712,1651,1184,385,153,44,18,3440,679,661,180,67,23,4,1609,662,788,180,58,14,5,1704,38,13,5,0,3,5,61,3028,2645,746,281,79,35,6809,260,234,38,37,17,5,601,362,13,4,8,3,0,389,52,46,13,6,4,5,138,677,297,55,50,23,15,1123,16,11,6,0,0,0,31,7940,11841,5965,5636,2512,1285,35179,3216,7557,5011,5193,2416,1472,24868,1163,1052,396,229,84,42,2967,543,807,340,240,61,23,2022,1709,1863,742,467,146,59,4987,1429,1233,472,253,80,39,3506,557,702,258,111,35,14,1688,752,1071,358,160,41,17,2393,30,17,9,6,3,0,65,2766,3025,1102,530,154,71,7654,323,318,48,50,14,13,771,155,59,14,14,4,8,256,45,31,7,3,0,3,92,531,406,73,67,22,29,1126,40,33,9,13
702,2331,3824,2322,2656,1479,3192,15813,725,484,185,91,29,15,1524,204,150,45,13,3,0,408,928,636,230,97,29,10,1933,793,446,120,69,27,21,1474,65,84,15,6,0,0,169,8,4,7,0,0,0,21,13,4,0,0,0,0,18,884,542,137,76,27,24,1676,345,283,63,45,17,39,791,327,67,28,15,11,28,476,16,21,9,3,0,4,54,698,369,96,69,25,73,1320,0,5,0,0,0,0,7,4843,5366,2782,2896,1563,3300,20748,2397,4030,2467,2575,1577,3279,16321,634,446,169,98,38,25,1411,193,184,62,31,14,3,486,825,633,230,127,47,31,1894,1126,792,230,134,57,43,2385,23,9,3,0,0,0,39,0,0,0,0,0,0,0,3,0,3,0,0,0,10,1153,803,233,135,57,50,2436,426,371,70,56,23,36,985,152,75,27,9,4,19,286,42,24,4,4,3,0,79,623,467,101,67,34,54,1352,63,53,19,11
