SA4_CODE_2016,Tot_persons_C06_M,Tot_persons_C06_F,Tot_persons_C06_P,Tot_persons_C11_M,Tot_persons_C11_F,Tot_persons_C11_P,Tot_persons_C16_M,Tot_persons_C16_F,Tot_persons_C16_P,Age_0_4_C06_M,Age_0_4_C06_F,Age_0_4_C06_P,Age_0_4_C11_M,Age_0_4_C11_F,Age_0_4_C11_P,Age_0_4_C16_M,Age_0_4_C16_F,Age_0_4_C16_P,Age_5_14_C06_M,Age_5_14_C06_F,Age_5_14_C06_P,Age_5_14_C11_M,Age_5_14_C11_F,Age_5_14_C11_P,Age_5_14_C16_M,Age_5_14_C16_F,Age_5_14_C16_P,Age_15_19_C06_M,Age_15_19_C06_F,Age_15_19_C06_P,Age_15_19_C11_M,Age_15_19_C11_F,Age_15_19_C11_P,Age_15_19_C16_M,Age_15_19_C16_F,Age_15_19_C16_P,Age_20_24_C06_M,Age_20_24_C06_F,Age_20_24_C06_P,Age_20_24_C11_M,Age_20_24_C11_F,Age_20_24_C11_P,Age_20_24_C16_M,Age_20_24_C16_F,Age_20_24_C16_P,Age_25_34_C06_M,Age_25_34_C06_F,Age_25_34_C06_P,Age_25_34_C11_M,Age_25_34_C11_F,Age_25_34_C11_P,Age_25_34_C16_M,Age_25_34_C16_F,Age_25_34_C16_P,Age_35_44_C06_M,Age_35_44_C06_F,Age_35_44_C06_P,Age_35_44_C11_M,Age_35_44_C11_F,Age_35_44_C11_P,Age_35_44_C16_M,Age_35_44_C16_F,Age_35_44_C16_P,Age_45_54_C06_M,Age_45_54_C06_F,Age_45_54_C06_P,Age_45_54_C11_M,Age_45_54_C11_F,Age_45_54_C11_P,Age_45_54_C16_M,Age_45_54_C16_F,Age_45_54_C16_P,Age_55_64_C06_M,Age_55_64_C06_F,Age_55_64_C06_P,Age_55_64_C11_M,Age_55_64_C11_F,Age_55_64_C11_P,Age_55_64_C16_M,Age_55_64_C16_F,Age_55_64_C16_P,Age_65_74_C06_M,Age_65_74_C06_F,Age_65_74_C06_P,Age_65_74_C11_M,Age_65_74_C11_F,Age_65_74_C11_P,Age_65_74_C16_M,Age_65_74_C16_F,Age_65_74_C16_P,Age_75_84_C06_M,Age_75_84_C06_F,Age_75_84_C06_P,Age_75_84_C11_M,Age_75_84_C11_F,Age_75_84_C11_P,Age_75_84_C16_M,Age_75_84_C16_F,Age_75_84_C16_P,Age_grp_85ov_C06_M,Age_grp_85ov_C06_F,Age_grp_85ov_C06_P,Age_grp_85ov_C11_M,Age_grp_85ov_C11_F,Age_grp_85ov_C11_P,Age_grp_85ov_C16_M,Age_grp_85ov_C16_F,Age_grp_85ov_C16_P,OS_vis_C06_M,OS_vis_C06_F,OS_vis_C06_P,OS_vis_C11_M,OS_vis_C11_F,OS_vis_C11_P,OS_vis_C16_M,OS_vis_C16_F,OS_vis_C16_P,IP_Abor_C06_M,IP_Abor_C06_F,IP_Abor_C06_P,IP_Abor_C11_M,IP_Abor_C11_F,IP_Abor_C11_P,IP_Abor_C16_M,IP_Abor_C16_F,IP_Abor_C16_P,IP_Tor_Strt_Is_2006_Ce_M,IP_Tor_Strt_Is_2006_Ce_F,IP_Tor_Strt_Is_2006_Ce_P,IP_Tor_Strt_Is_2011_Ce_M,IP_Tor_Strt_Is_2011_Ce_F,IP_Tor_Strt_Is_2011_Ce_P,IP_Tor_Strt_Is_2016_Ce_M,IP_Tor_Strt_Is_2016_Ce_F,IP_Tor_Strt_Is_2016_Ce_P,IP_B_Ab_To_St_Is_2006_Ce_M,IP_B_Ab_To_St_Is_2006_Ce_F,IP_B_Ab_To_St_Is_2006_Ce_P,IP_B_Ab_To_St_Is_2011_Ce_M,IP_B_Ab_To_St_Is_2011_Ce_F,IP_B_Ab_To_St_Is_2011_Ce_P,IP_B_Ab_To_St_Is_2016_Ce_M,IP_B_Ab_To_St_Is_2016_Ce_F,IP_B_Ab_To_St_Is_2016_Ce_P,IP_Tot_2006_Ce_M,IP_Tot_2006_Ce_F,IP_Tot_2006_Ce_P,IP_Tot_2011_Ce_M,IP_Tot_2011_Ce_F,IP_Tot_2011_Ce_P,IP_Tot_2016_Ce_M,IP_Tot_2016_Ce_F,IP_Tot_2016_Ce_P,Brthplace_Aust_2006_Ce_M,Brthplace_Aust_2006_Ce_F,Brthplace_Aust_2006_Ce_P,Brthplace_Aust_2011_Ce_M,Brthplace_Aust_2011_Ce_F,Brthplace_Aust_2011_Ce_P,Brthplace_Aust_2016_Ce_M,Brthplace_Aust_2016_Ce_F,Brthplace_Aust_2016_Ce_P,Brthplace_Elsewhere_2006_Ce_M,Brthplace_Elsewhere_2006_Ce_F,Brthplace_Elsewhere_2006_Ce_P,Brthplace_Elsewhere_2011_Ce_M,Brthplace_Elsewhere_2011_Ce_F,Brthplace_Elsewhere_2011_Ce_P,Brthplace_Elsewhere_2016_Ce_M,Brthplace_Elsewhere_2016_Ce_F,Brthplace_Elsewhere_2016_Ce_P,LSH_Eng_only_2006_Ce_M,LSH_Eng_only_2006_Ce_F,LSH_Eng_only_2006_Ce_P,LSH_Eng_only_2011_Ce_M,LSH_Eng_only_2011_Ce_F,LSH_Eng_only_2011_Ce_P,LSH_Eng_only_2016_Ce_M,LSH_Eng_only_2016_Ce_F,LSH_Eng_only_2016_Ce_P,LSH_Oth_Lan_2006_Ce_M,LSH_Oth_Lan_2006_Ce_F,LSH_Oth_Lan_2006_Ce_P,LSH_Oth_Lan_2011_Ce_M,LSH_Oth_Lan_2011_Ce_F,LSH_Oth_Lan_2011_Ce_P,LSH_Oth_Lan_2016_Ce_M,LSH_Oth_Lan_2016_Ce_F,LSH_Oth_Lan_2016_Ce_P,Aust_citiz_C06_M,Aust_citiz_C06_F,Aust_citiz_C06_P,Aust_citiz_C11_M,Aust_citiz_C11_F,Aust_citiz_C11_P,Aust_citiz_C16_M,Aust_citiz_C16_F,Aust_citiz_C16_P
397,83,11,99,275,193,473,66,87,150,0,0,0,0,3,0,0,3,3,0,0,0,13,5,22,0,0,4,4,0,3,14,5,18,3,5,11,11,5,12,37,18,56,3,4,11,14,0,16,50,13,66,4,6,11,18,0,15,42,23,59,7,3,14,22,3,24,45,31,79,10,7,24,15,3,23,41,35,70,7,19,30,8,0,8,19,34,57,13,16,33,0,0,0,17,27,42,7,7,16,0,0,0,3,3,6,0,0,4,136,187,320,346,446,797,158,231,388,0,0,0,6,0,6,0,3,6,10,0,6,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,8,0,10,11,0,11,0,5,3,47,10,57,159,122,281,43,50,89,32,3,33,67,44,110,18,20,40,63,10,76,210,150,359,56,56,110,11,3,15,27,14,40,7,10,21,73,11,81,184,142,329,51,65,116
399,7268,5542,12806,7153,5396,12543,6937,5572,12510,273,233,510,260,231,494,182,160,339,381,329,713,285,284,563,249,233,489,253,283,535,269,252,520,212,203,408,750,548,1295,572,543,1119,559,576,1133,1279,926,2209,1218,882,2100,1288,1005,2293,1093,617,1706,967,587,1555,964,514,1485,1059,860,1918,984,730,1711,975,688,1663,1273,1206,2473,1440,1207,2644,1147,1224,2373,739,423,1162,929,551,1483,1120,798,1916,137,76,209,201,94,292,225,153,381,28,46,67,22,27,51,19,18,44,0,0,0,0,0,0,0,0,0,245,165,409,345,253,601,423,255,678,30,22,58,44,27,71,42,24,67,13,16,33,32,21,49,21,29,51,296,204,495,419,307,720,488,310,799,4621,3580,8208,4500,3421,7922,4186,3164,7348,1621,1360,2982,1789,1524,3316,1580,1575,3157,5868,4610,10476,5453,4307,9760,4759,3934,8697,453,404,859,515,503,1019,636,657,1293,5370,4205,9572,4917,3868,8782,4444,3602,8050
401,128177,136880,265056,134455,142609,277063,140679,148868,289546,7109,6679,13784,7263,7108,14368,7310,6867,14177,15293,14622,29917,15764,15046,30809,16509,15858,32371,9220,9144,18362,9130,8847,17978,9364,9090,18457,10247,10392,20642,10975,10961,21938,10958,10780,21737,16734,16570,33307,17504,17450,34953,18424,18590,37009,18674,19538,38209,18572,19424,37999,17756,18744,36493,18438,19814,38250,19054,20144,39198,19488,20236,39720,15067,15985,31052,16604,17923,34525,17225,18810,36035,9021,10156,19179,10662,11833,22498,13303,15222,28522,6371,9096,15474,6412,8551,14961,7243,9035,16278,1995,4890,6890,2506,5323,7832,3109,5636,8740,1709,1840,3551,1948,2035,3982,2210,2709,4919,594,560,1154,727,678,1404,848,851,1697,72,70,142,47,52,101,51,49,95,16,23,41,15,23,35,36,27,58,689,647,1337,785,751,1537,931,926,1854,90476,97383,187865,93383,99218,192595,95155,100091,195243,30105,31811,61916,34802,37597,72405,37970,41167,79140,100050,107299,207349,102494,108703,211198,103588,108926,212516,21421,23460,44881,25987,28766,54756,29976,33220,63193,110057,118808,228866,113085,120941,234026,116349,123434,239783
402,179625,183441,363072,194038,197604,391644,209602,213482,423086,12148,11349,23497,13857,13275,27129,14973,14251,29228,26131,24587,50719,25855,24315,50172,27487,26052,53537,13071,12405,25481,13981,13250,27233,13666,12863,26529,13246,12664,25908,14072,13518,27585,15155,14076,29231,24287,24351,48636,28040,27658,55692,30944,31727,62668,27087,27522,54611,27303,27377,54683,28119,27472,55594,24266,25214,49474,26280,27092,53372,27443,28036,55481,19081,20115,39192,21090,22544,43639,23093,24559,47656,11786,12994,24779,13504,14940,28435,16815,18728,35537,7020,9117,16130,7833,9581,17412,8896,10796,19694,1506,3132,4635,2224,4060,6288,3017,4910,7927,560,720,1283,715,845,1566,1129,1592,2722,2681,2871,5553,3376,3507,6883,4003,4205,8207,121,128,250,137,137,270,138,125,259,34,44,76,75,61,139,76,86,166,2838,3042,5877,3586,3700,7291,4216,4415,8629,126260,128793,255052,135639,137727,273369,141658,143009,284669,42491,44225,86717,49036,51101,100138,56004,58546,114544,147413,151870,299276,153468,157382,310845,155297,158506,313805,23435,24023,47458,31999,32914,64916,43058,44329,87385,155969,160609,316582,166517,170540,337064,177310,180696,358011
403,157037,166558,323594,165217,174659,339873,172240,183098,355341,9205,8677,17882,10307,9857,20162,10627,9866,20487,20598,19603,40205,20339,19381,39714,21090,20126,41216,11477,10961,22443,11375,10999,22373,10890,10634,21523,11016,10849,21872,11208,11121,22326,11307,11284,22584,19439,19633,39075,21015,21590,42605,21866,22934,44796,21891,23402,45297,22448,23301,45749,22338,23357,45692,23272,25018,48291,23297,24945,48246,22914,24549,47463,18916,19845,38761,21328,22936,44264,21886,24239,46124,10783,12220,23005,12967,14307,27270,17180,19069,36251,8149,11564,19714,7925,10313,18241,8540,10511,19050,2284,4773,7058,3004,5912,8918,3605,6533,10136,716,1103,1822,878,1090,1970,1000,1450,2447,1194,1251,2449,1538,1648,3183,1905,2032,3937,82,83,162,86,113,194,80,81,160,37,34,70,51,43,96,55,68,119,1314,1367,2678,1667,1802,3470,2039,2179,4219,116382,123485,239867,121277,127797,249073,124208,130573,254775,33013,35594,68611,37310,40252,77564,39073,42987,82058,138440,146758,285192,143576,151260,294834,145001,153046,298048,12893,14494,27386,15879,17923,33799,19124,21652,40776,139208,148292,287495,144591,153445,298035,149571,158624,308190
404,100288,104948,205238,106305,110351,216654,111374,116373,227745,5408,5125,10535,6072,5822,11895,6325,5926,12251,11412,10938,22347,11464,10909,22377,11570,11108,22679,6228,5891,12116,6550,6191,12742,6568,6301,12870,7173,7037,14214,7973,7479,15452,8080,7894,15981,13621,13228,26844,15487,15174,30663,16840,16989,33822,15220,15051,30274,15250,15252,30502,14775,14696,29477,14013,14520,28535,15138,15098,30238,15598,15810,31408,10998,11606,22607,12058,12919,24973,13473,14439,27905,7822,9199,17022,7966,9378,17348,9721,10790,20509,6558,8938,15493,6038,7802,13840,5776,7701,13477,1837,3407,5245,2304,4326,6625,2646,4717,7369,417,533,946,521,656,1180,721,1087,1810,1243,1448,2694,1492,1588,3083,1694,1809,3508,77,84,164,63,71,131,60,66,131,43,39,84,38,45,89,33,34,69,1364,1567,2934,1599,1701,3298,1791,1913,3703,68184,71734,139921,71125,74121,145245,73521,76047,149564,25485,26987,52469,29749,31082,60830,31525,33792,65314,70904,74419,145324,73227,75846,149073,75099,77666,152766,24392,26068,50460,28424,30137,58562,30733,33044,63780,87097,92271,179369,89623,94461,184080,93459,97975,191438
405,51398,51390,102789,53300,53213,106521,55355,55160,110515,2926,2820,5749,3242,3040,6283,3032,2778,5807,7391,6985,14379,7072,6599,13667,6934,6443,13376,3444,2956,6401,3413,3021,6439,3288,2969,6253,2299,1972,4270,2449,2181,4623,2520,2285,4809,4643,4870,9518,4774,4945,9723,5125,5194,10316,6874,7231,14109,6286,6631,12915,5681,6019,11700,7898,7655,15549,7944,7867,15808,7634,7745,15377,7146,6977,14126,8054,7786,15843,8791,8612,17408,4981,4796,9776,5899,5723,11626,7522,7213,14729,3014,3590,6601,3229,3599,6824,3629,3902,7528,777,1541,2313,940,1829,2772,1199,2003,3207,136,156,290,138,182,323,164,211,375,667,736,1408,894,913,1810,1108,1148,2254,69,57,121,61,71,133,51,43,89,11,13,29,16,22,37,21,15,34,751,808,1562,970,1010,1975,1174,1202,2380,43833,43696,87528,45970,45766,91738,46276,45689,91965,4730,5010,9739,5040,5423,10463,5058,5490,10552,48404,48492,96891,50304,50420,100721,50689,50410,101093,1004,1061,2062,1195,1297,2493,1277,1440,2713,47425,47473,94901,49360,49413,98775,50346,50056,100402
406,42120,39725,81845,43643,40954,84590,42471,40345,82820,2876,2787,5660,2948,2859,5803,2731,2641,5364,6271,5876,12145,5873,5593,11471,5472,5240,10716,2870,2460,5327,2837,2564,5406,2365,2184,4551,2502,2286,4787,2757,2413,5169,2438,2217,4653,5144,5058,10204,5439,5144,10586,5523,5206,10728,6393,5839,12229,6138,5636,11773,5149,4795,9941,6135,5530,11658,6528,5800,12327,6156,5633,11794,4930,4464,9391,5427,4817,10244,5847,5336,11181,3040,2754,5799,3534,3257,6788,4165,3949,8114,1603,1920,3527,1712,1990,3700,2012,2119,4128,365,753,1117,457,865,1324,627,1024,1644,226,206,430,179,165,347,269,233,503,3734,3974,7704,4175,4346,8517,4199,4273,8474,30,39,67,32,41,69,33,43,77,47,37,85,51,44,87,49,47,99,3803,4053,7853,4249,4428,8677,4283,4366,8646,34253,32740,66994,35817,33875,69688,34305,32359,66659,4702,4348,9050,4792,4625,9418,4321,4416,8734,36505,35124,71627,37361,35734,73093,35197,34131,69328,2567,2519,5088,2998,3025,6025,2884,2924,5815,37187,35765,72958,38286,36744,75034,36726,35482,72204
407,85059,85066,170126,88483,88670,177151,92538,92201,184742,5143,4952,10095,5386,4980,10365,4873,4790,9660,11941,11699,23638,11379,11030,22415,11387,10522,21909,5611,4849,10465,5718,5230,10943,5290,5038,10326,4274,3840,8115,4394,3811,8200,4603,4127,8728,8821,8813,17633,8710,8801,17509,9214,8994,18205,11976,11919,23894,11065,11214,22273,10094,10057,20150,12606,12181,24786,12681,12621,25299,12597,12561,25158,11208,11119,22335,12912,12777,25689,13618,13589,27200,7628,7759,15391,9446,9561,19005,12441,12476,24917,4752,5703,10454,5254,5872,11125,6305,6736,13044,1090,2225,3312,1538,2784,4322,2128,3310,5433,421,463,879,472,570,1042,816,748,1565,1537,1502,3038,1926,1877,3803,2210,2095,4305,75,61,135,68,70,140,71,53,124,27,22,55,35,46,76,42,33,78,1643,1581,3228,2027,1988,4019,2318,2189,4502,70611,70545,141156,73483,73594,147084,74304,73479,147785,9109,9405,18511,10515,11000,21515,11298,11842,23146,77106,77932,155039,79899,81169,161060,80602,81441,162043,3403,3458,6864,4338,4324,8664,5090,5017,10108,76591,77569,154159,79405,80727,160129,81302,82233,163536
497,7,0,6,5,0,5,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,3,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,19,35,23,15,35,12,9,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,3,5,0,5,0,0,0,3,0,3,3,0,8,7,0,7,4,0,0,4,0,4,3,0,3,4,0,4,3,0,3,0,0,0,3,0,6
499,1494,1125,2618,1778,1287,3069,1734,1129,2863,68,63,127,68,64,132,50,43,91,74,67,147,81,83,169,56,68,129,81,88,168,74,69,145,95,80,173,173,133,305,154,132,287,161,99,266,310,208,524,350,236,588,349,209,556,287,145,441,304,171,479,280,140,421,193,145,342,265,194,458,282,192,474,185,170,357,261,165,428,239,164,403,87,66,149,140,89,228,168,97,271,25,23,40,42,41,84,43,21,59,10,13,26,34,40,77,13,7,22,0,0,0,0,0,0,0,0,0,43,34,83,79,71,157,136,114,246,3,4,3,0,0,3,4,0,4,0,0,0,3,4,6,4,0,4,49,42,88,87,75,166,141,114,249,987,710,1699,1171,832,1996,1137,748,1886,354,309,658,383,288,668,366,235,605,1189,890,2075,1281,943,2231,1167,769,1933,163,145,312,184,157,336,196,150,347,1147,864,2013,1274,925,2196,1152,788,1941
501,69062,69119,138182,78957,79146,158106,87174,89153,176330,4536,4464,8999,5666,5309,10973,5755,5356,11118,11114,10205,21319,11653,11085,22740,12557,12090,24646,5082,4635,9719,5462,4868,10330,5679,5188,10870,3531,3424,6950,4094,3866,7960,4095,3919,8013,7929,8041,15974,9128,9258,18386,9550,10306,19851,10235,10828,21065,11003,11729,22733,11230,11814,23043,10316,10431,20750,11541,11501,23041,12184,12600,24780,8051,7746,15795,10090,10040,20122,11510,12124,23633,4826,4859,9685,6284,6223,12511,9186,9023,18211,2793,3276,6066,3148,3707,6857,4158,4693,8844,654,1215,1870,892,1562,2450,1280,2039,3318,594,487,1083,578,610,1181,809,988,1792,1280,1293,2574,1594,1718,3316,1952,1997,3956,44,41,85,39,41,81,46,59,97,18,26,42,28,27,52,40,39,76,1339,1356,2700,1663,1787,3451,2038,2098,4129,53618,53697,107315,59577,60161,119741,63840,64755,128590,10676,11101,21779,14503,14760,29267,15871,17189,33058,62459,62970,125426,70141,71265,141406,74989,77008,151997,2553,2859,5408,4129,4243,8376,5176,5819,10999,60771,61536,122309,67654,69082,136740,73745,75699,149444
502,32830,34028,66854,40871,42424,83295,47146,49590,96736,1841,1736,3580,2731,2503,5237,2859,2704,5567,4605,4423,9029,5367,5193,10553,6104,5889,11992,2216,2170,4390,2836,2658,5497,2930,2891,5823,1607,1476,3079,2211,2247,4458,2598,2527,5129,2934,3219,6155,4118,4402,8517,4972,5388,10359,4101,4456,8557,4911,5291,10202,5328,5782,11114,4394,4620,9018,5258,5695,10949,6112,6473,12586,4505,4866,9364,5279,5728,11009,5811,6575,12388,3926,3866,7792,4768,4743,9515,5948,6229,12177,2281,2410,4687,2705,2923,5628,3454,3740,7189,402,789,1192,689,1040,1729,1025,1388,2416,110,155,264,183,212,398,178,287,462,466,444,904,741,753,1493,977,1032,2004,18,22,45,30,26,55,34,20,53,11,12,20,11,11,19,15,24,38,492,472,966,779,793,1575,1023,1077,2096,23319,23967,47291,28246,29442,57686,31601,32899,64509,6695,7248,13945,9684,10474,20159,11909,13222,25129,29568,30801,60372,36448,38201,74646,41131,43267,84395,903,986,1894,1734,2007,3743,2669,3276,5947,27854,29019,56870,33842,35631,69473,38827,41051,79877
503,70197,71953,142146,77733,78620,156351,83608,85698,169301,3788,3410,7201,4105,3892,8006,4242,3940,8185,7227,7245,14465,7990,7853,15838,9158,8645,17809,4761,5026,9786,4548,4738,9286,4562,4892,9449,6704,6456,13155,7009,6962,13963,6584,6766,13348,11118,10540,21660,14626,13656,28283,16215,15940,32158,10432,10316,20742,10933,10799,21730,11479,11532,23008,10054,10137,20194,10479,10518,20995,10817,11059,21877,7803,7412,15215,8823,8655,17479,9249,9415,18664,4357,4557,8916,5248,5226,10477,6644,6742,13383,2879,4229,7107,2848,3843,6688,3312,4145,7465,1071,2628,3702,1125,2487,3613,1346,2611,3961,2818,2662,5479,3008,2674,5679,2763,3176,5936,319,318,638,338,358,691,476,478,960,16,22,41,20,9,33,16,20,38,7,4,11,7,19,28,19,13,35,345,342,685,363,390,749,511,514,1029,40931,43872,84801,43938,45833,89775,46782,48025,94810,21542,21789,43328,27343,27416,54760,29749,30894,60640,53131,55428,108562,58157,59047,117202,60476,61034,121504,9759,10776,20532,13350,14496,27851,16198,18128,34330,54185,57738,111923,58200,60748,118948,62278,64271,126547
504,98305,98552,196857,110305,109587,219898,125604,125413,251017,6727,6258,12986,7687,7119,14808,8651,8092,16743,14586,13398,27981,14953,13866,28819,16427,15293,31719,7315,6833,14141,7734,7212,14947,8046,7391,15442,6618,6154,12768,7843,7136,14983,8528,8004,16532,12963,13612,26575,15680,15269,30955,19674,19709,39378,15516,15986,31508,16604,16916,33521,17882,18121,36003,13907,14069,27982,15544,15728,31277,17393,17382,34778,10627,10375,21004,12286,12491,24781,13803,14198,27999,5912,6151,12059,7183,7454,14641,9317,9768,19081,3334,4088,7425,3693,4386,8076,4481,5102,9581,790,1631,2422,1084,2008,3088,1405,2360,3769,473,546,1018,614,700,1309,818,1265,2079,2095,2104,4197,2658,2560,5217,3111,2813,5927,69,52,119,59,54,117,90,61,150,42,36,71,66,50,113,80,88,169,2205,2190,4392,2781,2668,5448,3286,2964,6251,63069,63581,126653,68488,69051,137540,76563,75272,151835,28069,28709,56775,35180,34767,69945,40722,41963,82680,77690,78790,156479,84879,85510,170388,91482,91442,182922,13753,14614,28365,17970,18819,36789,24454,26054,50500,82760,84817,167581,90000,91564,181567,99984,100954,200939
505,206871,214199,421072,238248,244711,482953,263603,271507,535114,13894,13071,26965,17140,16480,33622,18478,17377,35860,29882,28493,58377,32629,30930,63563,35667,34030,69697,16130,15235,31367,17250,16296,33540,17357,16613,33968,15106,14445,29550,17324,16770,34095,17671,16924,34593,27777,28865,56640,34782,34799,69585,40892,41434,82322,31521,33440,64965,35818,37062,72877,37694,39028,76723,28987,31198,60182,32307,33965,66272,35901,37198,73099,22143,22596,44742,25523,27142,52665,27850,30043,57893,12404,13762,26169,14849,16114,30967,19276,21242,40522,7294,9484,16779,8077,10383,18456,9564,12036,21602,1722,3617,5336,2541,4766,7310,3243,5585,8828,1400,1783,3184,1610,2052,3657,1886,2926,4810,1972,2306,4286,2400,2733,5131,2627,2867,5488,90,56,149,84,86,175,109,82,189,52,34,91,67,48,112,56,53,113,2119,2403,4516,2547,2864,5414,2790,2997,5789,122976,128106,251085,135489,140469,275960,145660,149701,295364,69736,73371,143105,89245,92475,181719,102085,106252,208333,165055,171095,336151,184577,189868,374444,197012,201297,398308,30067,32978,63049,41258,44455,85714,52004,56096,108109,171355,179427,350786,190775,199253,390033,209420,217389,426806
506,187703,190665,378368,217063,216563,433627,244968,243390,488354,11673,11236,22909,14826,13854,28677,17004,16196,33202,25511,23767,49283,27054,25566,52617,30815,28939,59753,14766,13964,28731,15538,14533,30075,15700,14540,30237,16066,15313,31375,18967,17836,36798,19372,17688,37063,26639,26365,53010,35133,33092,68228,42250,40965,83212,26834,27249,54082,30591,30264,60854,34973,33891,68863,25651,27317,52967,27887,28683,56572,30734,30449,61189,21181,20514,41696,23929,24602,48537,24972,26714,51682,11020,12179,23201,13833,14396,28230,17839,18492,36331,6645,8860,15506,7055,9202,16254,8394,10346,18742,1715,3899,5615,2251,4530,6778,2909,5171,8082,1562,1830,3396,2071,2389,4463,2746,3837,6582,3516,3628,7150,4007,4079,8083,4438,4540,8972,84,62,149,89,79,169,84,89,166,76,65,141,73,77,152,81,88,165,3679,3761,7433,4176,4235,8411,4595,4708,9306,115102,116598,231697,123680,125338,249017,132756,131299,264059,58698,61296,119994,78949,79016,157968,95833,96682,192515,149510,152678,302189,159922,161772,321693,164786,164239,329028,25379,27433,52812,42620,43589,86210,63391,64671,128060,151747,156582,308329,165541,169355,334897,182406,183083,365488
507,150944,155869,306813,174088,178659,352748,198605,204728,403334,9742,9513,19252,12587,11888,24471,13798,13354,27157,21939,20888,42827,23634,22564,46199,26935,25713,52644,11424,11026,22455,12376,12024,24405,12806,12411,25210,10749,10304,21054,12674,12212,24886,13593,13170,26764,19325,19582,38909,24135,24030,48162,29200,30058,59255,22657,24141,46793,25509,26718,52233,28125,28785,56905,21253,22394,43646,23986,24946,48939,27099,28064,55163,16282,16271,32551,18877,19841,38716,21449,22881,44330,10024,10788,20807,11591,12238,23827,14969,15907,30873,6083,7973,14058,6717,8467,15180,7898,9527,17425,1463,2995,4461,2000,3729,5732,2745,4854,7599,1180,1363,2539,1442,1573,3018,1642,2352,3994,2082,2032,4114,2704,2590,5298,3345,3119,6467,43,54,102,65,53,120,73,58,131,35,41,75,45,45,92,73,69,144,2163,2128,4291,2819,2691,5508,3494,3246,6741,95645,99579,195223,108121,112395,220515,119775,122951,242723,43856,45862,89719,55846,57528,113370,64738,68506,133240,123423,128597,252021,141453,145860,287312,154175,158488,312660,17141,18762,35902,22756,25138,47893,30243,33770,64018,125114,131434,256550,141019,147675,288696,157407,164165,321566
509,62322,60534,122856,65909,63532,129437,69062,66294,135354,4083,3974,8057,4450,4175,8628,4083,3784,7864,9624,8993,18624,9334,8854,18188,8941,8438,17385,3979,3438,7417,3967,3422,7395,3918,3370,7290,2882,2636,5518,3196,2673,5868,3302,2651,5948,6373,6607,12986,6497,6713,13214,7073,7030,14107,8962,9028,17989,8501,8717,17219,7840,7849,15690,9557,9242,18805,10021,9557,19574,9783,9650,19431,8280,7617,15890,9549,8914,18462,10509,10111,20615,5233,4783,10016,6312,5795,12103,8419,7683,16103,2724,3007,5733,3241,3322,6559,4005,4078,8083,626,1199,1821,842,1390,2237,1183,1655,2844,510,386,899,466,460,922,537,578,1118,2295,2374,4667,2661,2745,5399,2807,2610,5416,31,25,52,33,36,68,36,40,76,45,27,70,25,30,55,40,35,76,2368,2423,4793,2713,2813,5524,2880,2682,5565,49171,47103,96266,50836,49214,100056,50537,48051,98589,8836,9480,18313,10788,11072,21864,11545,11786,23334,56676,55560,112233,58897,57806,116704,58501,57101,115599,1978,1988,3969,2905,3066,5967,3471,3570,7036,54895,53725,108619,56978,56143,113120,57549,56368,113920
510,37606,32697,70300,55387,39293,94686,53302,40614,93920,3282,3110,6401,3892,3614,7510,3971,3690,7665,6091,5693,11779,6486,6069,12556,6547,6229,12779,2355,2139,4491,2617,2189,4803,2332,2048,4384,2620,2620,5237,4418,3220,7635,3009,2716,5726,6648,6213,12858,11869,8227,20096,11633,8711,20349,6682,5651,12329,10777,6709,17491,10119,6646,16763,5586,4242,9830,8705,5219,13920,8262,5439,13701,2998,2027,5019,4951,2894,7842,5343,3574,8915,964,649,1615,1277,795,2074,1635,1124,2764,304,262,569,320,281,600,372,333,707,76,94,168,77,83,160,78,98,184,858,790,1646,1308,963,2272,1420,1047,2466,8605,8796,17397,10071,10205,20279,10713,10862,21572,138,72,215,198,140,334,223,193,418,168,175,347,249,266,518,305,316,617,8914,9048,17954,10516,10614,21134,11237,11368,22609,26701,23987,50694,35038,28422,63461,34927,28485,63417,4553,3841,8398,10779,5821,16599,10132,6978,17111,26885,23723,50603,37308,28192,65501,36702,28339,65039,4246,4208,8449,6820,5949,12767,8001,7164,15169,28960,25982,54938,38685,30667,69353,39242,31580,70821
