SA3_NAME16	Year	Sex	IndigenousStatus	persons
No usual address (SA)	2006	F	Aboriginal	34
No usual address (SA)	2006	F	Both Aboriginal & Torres Strait Islander	0
No usual address (SA)	2006	F	Non-indigenous	1087
No usual address (SA)	2006	F	Torres Strait Islander	4
No usual address (SA)	2006	M	Aboriginal	43
No usual address (SA)	2006	M	Both Aboriginal & Torres Strait Islander	0
No usual address (SA)	2006	M	Non-indigenous	1448
No usual address (SA)	2006	M	Torres Strait Islander	3
No usual address (SA)	2011	F	Aboriginal	71
No usual address (SA)	2011	F	Both Aboriginal & Torres Strait Islander	4
No usual address (SA)	2011	F	Non-indigenous	1212
No usual address (SA)	2011	F	Torres Strait Islander	0
No usual address (SA)	2011	M	Aboriginal	79
No usual address (SA)	2011	M	Both Aboriginal & Torres Strait Islander	3
No usual address (SA)	2011	M	Non-indigenous	1696
No usual address (SA)	2011	M	Torres Strait Islander	0
No usual address (SA)	2016	F	Aboriginal	114
No usual address (SA)	2016	F	Both Aboriginal & Torres Strait Islander	0
No usual address (SA)	2016	F	Non-indigenous	1015
No usual address (SA)	2016	F	Torres Strait Islander	0
No usual address (SA)	2016	M	Aboriginal	136
No usual address (SA)	2016	M	Both Aboriginal & Torres Strait Islander	4
No usual address (SA)	2016	M	Non-indigenous	1590
No usual address (SA)	2016	M	Torres Strait Islander	4
Augusta - Margaret River - Busselton	2006	F	Aboriginal	231
Augusta - Margaret River - Busselton	2006	F	Both Aboriginal & Torres Strait Islander	0
Augusta - Margaret River - Busselton	2006	F	Non-indigenous	17747
Augusta - Margaret River - Busselton	2006	F	Torres Strait Islander	7
Augusta - Margaret River - Busselton	2006	M	Aboriginal	223
Augusta - Margaret River - Busselton	2006	M	Both Aboriginal & Torres Strait Islander	0
Augusta - Margaret River - Busselton	2006	M	Non-indigenous	17491
Augusta - Margaret River - Busselton	2006	M	Torres Strait Islander	3
Augusta - Margaret River - Busselton	2011	F	Aboriginal	300
Augusta - Margaret River - Busselton	2011	F	Both Aboriginal & Torres Strait Islander	5
Augusta - Margaret River - Busselton	2011	F	Non-indigenous	21097
Augusta - Margaret River - Busselton	2011	F	Torres Strait Islander	0
Augusta - Margaret River - Busselton	2011	M	Aboriginal	296
Augusta - Margaret River - Busselton	2011	M	Both Aboriginal & Torres Strait Islander	3
Augusta - Margaret River - Busselton	2011	M	Non-indigenous	20341
Augusta - Margaret River - Busselton	2011	M	Torres Strait Islander	4
Augusta - Margaret River - Busselton	2016	F	Aboriginal	390
Augusta - Margaret River - Busselton	2016	F	Both Aboriginal & Torres Strait Islander	3
Augusta - Margaret River - Busselton	2016	F	Non-indigenous	25472
Augusta - Margaret River - Busselton	2016	F	Torres Strait Islander	10
Augusta - Margaret River - Busselton	2016	M	Aboriginal	380
Augusta - Margaret River - Busselton	2016	M	Both Aboriginal & Torres Strait Islander	3
Augusta - Margaret River - Busselton	2016	M	Non-indigenous	24603
Augusta - Margaret River - Busselton	2016	M	Torres Strait Islander	10
Bunbury	2006	F	Aboriginal	867
Bunbury	2006	F	Both Aboriginal & Torres Strait Islander	17
Bunbury	2006	F	Non-indigenous	39964
Bunbury	2006	F	Torres Strait Islander	19
Bunbury	2006	M	Aboriginal	885
Bunbury	2006	M	Both Aboriginal & Torres Strait Islander	15
Bunbury	2006	M	Non-indigenous	40067
Bunbury	2006	M	Torres Strait Islander	28
Bunbury	2011	F	Aboriginal	1182
Bunbury	2011	F	Both Aboriginal & Torres Strait Islander	22
Bunbury	2011	F	Non-indigenous	45749
Bunbury	2011	F	Torres Strait Islander	27
Bunbury	2011	M	Aboriginal	1121
Bunbury	2011	M	Both Aboriginal & Torres Strait Islander	19
Bunbury	2011	M	Non-indigenous	46243
Bunbury	2011	M	Torres Strait Islander	27
Bunbury	2016	F	Aboriginal	1372
Bunbury	2016	F	Both Aboriginal & Torres Strait Islander	35
Bunbury	2016	F	Non-indigenous	50400
Bunbury	2016	F	Torres Strait Islander	31
Bunbury	2016	M	Aboriginal	1324
Bunbury	2016	M	Both Aboriginal & Torres Strait Islander	33
Bunbury	2016	M	Non-indigenous	49425
Bunbury	2016	M	Torres Strait Islander	29
Manjimup	2006	F	Aboriginal	197
Manjimup	2006	F	Both Aboriginal & Torres Strait Islander	3
Manjimup	2006	F	Non-indigenous	10051
Manjimup	2006	F	Torres Strait Islander	15
Manjimup	2006	M	Aboriginal	176
Manjimup	2006	M	Both Aboriginal & Torres Strait Islander	3
Manjimup	2006	M	Non-indigenous	10165
Manjimup	2006	M	Torres Strait Islander	8
Manjimup	2011	F	Aboriginal	240
Manjimup	2011	F	Both Aboriginal & Torres Strait Islander	3
Manjimup	2011	F	Non-indigenous	10515
Manjimup	2011	F	Torres Strait Islander	16
Manjimup	2011	M	Aboriginal	178
Manjimup	2011	M	Both Aboriginal & Torres Strait Islander	3
Manjimup	2011	M	Non-indigenous	10711
Manjimup	2011	M	Torres Strait Islander	8
Manjimup	2016	F	Aboriginal	238
Manjimup	2016	F	Both Aboriginal & Torres Strait Islander	9
Manjimup	2016	F	Non-indigenous	11176
Manjimup	2016	F	Torres Strait Islander	14
Manjimup	2016	M	Aboriginal	248
Manjimup	2016	M	Both Aboriginal & Torres Strait Islander	0
Manjimup	2016	M	Non-indigenous	11120
Manjimup	2016	M	Torres Strait Islander	9
Mandurah	2006	F	Aboriginal	444
Mandurah	2006	F	Both Aboriginal & Torres Strait Islander	12
Mandurah	2006	F	Non-indigenous	33550
Mandurah	2006	F	Torres Strait Islander	22
Mandurah	2006	M	Aboriginal	466
Mandurah	2006	M	Both Aboriginal & Torres Strait Islander	11
Mandurah	2006	M	Non-indigenous	32335
Mandurah	2006	M	Torres Strait Islander	18
Mandurah	2011	F	Aboriginal	753
Mandurah	2011	F	Both Aboriginal & Torres Strait Islander	11
Mandurah	2011	F	Non-indigenous	41634
Mandurah	2011	F	Torres Strait Islander	26
Mandurah	2011	M	Aboriginal	741
Mandurah	2011	M	Both Aboriginal & Torres Strait Islander	11
Mandurah	2011	M	Non-indigenous	40089
Mandurah	2011	M	Torres Strait Islander	30
Mandurah	2016	F	Aboriginal	1032
Mandurah	2016	F	Both Aboriginal & Torres Strait Islander	24
Mandurah	2016	F	Non-indigenous	48514
Mandurah	2016	F	Torres Strait Islander	20
Mandurah	2016	M	Aboriginal	977
Mandurah	2016	M	Both Aboriginal & Torres Strait Islander	15
Mandurah	2016	M	Non-indigenous	46120
Mandurah	2016	M	Torres Strait Islander	34
Cottesloe - Claremont	2006	F	Aboriginal	106
Cottesloe - Claremont	2006	F	Both Aboriginal & Torres Strait Islander	3
Cottesloe - Claremont	2006	F	Non-indigenous	32245
Cottesloe - Claremont	2006	F	Torres Strait Islander	6
Cottesloe - Claremont	2006	M	Aboriginal	91
Cottesloe - Claremont	2006	M	Both Aboriginal & Torres Strait Islander	3
Cottesloe - Claremont	2006	M	Non-indigenous	29917
Cottesloe - Claremont	2006	M	Torres Strait Islander	6
Cottesloe - Claremont	2011	F	Aboriginal	117
Cottesloe - Claremont	2011	F	Both Aboriginal & Torres Strait Islander	14
Cottesloe - Claremont	2011	F	Non-indigenous	33022
Cottesloe - Claremont	2011	F	Torres Strait Islander	0
Cottesloe - Claremont	2011	M	Aboriginal	124
Cottesloe - Claremont	2011	M	Both Aboriginal & Torres Strait Islander	3
Cottesloe - Claremont	2011	M	Non-indigenous	30847
Cottesloe - Claremont	2011	M	Torres Strait Islander	7
Cottesloe - Claremont	2016	F	Aboriginal	161
Cottesloe - Claremont	2016	F	Both Aboriginal & Torres Strait Islander	9
Cottesloe - Claremont	2016	F	Non-indigenous	34537
Cottesloe - Claremont	2016	F	Torres Strait Islander	4
Cottesloe - Claremont	2016	M	Aboriginal	169
Cottesloe - Claremont	2016	M	Both Aboriginal & Torres Strait Islander	3
Cottesloe - Claremont	2016	M	Non-indigenous	32746
Cottesloe - Claremont	2016	M	Torres Strait Islander	4
Perth City	2006	F	Aboriginal	212
Perth City	2006	F	Both Aboriginal & Torres Strait Islander	3
Perth City	2006	F	Non-indigenous	39355
Perth City	2006	F	Torres Strait Islander	19
Perth City	2006	M	Aboriginal	231
Perth City	2006	M	Both Aboriginal & Torres Strait Islander	5
Perth City	2006	M	Non-indigenous	39930
Perth City	2006	M	Torres Strait Islander	12
Perth City	2011	F	Aboriginal	239
Perth City	2011	F	Both Aboriginal & Torres Strait Islander	12
Perth City	2011	F	Non-indigenous	45202
Perth City	2011	F	Torres Strait Islander	14
Perth City	2011	M	Aboriginal	216
Perth City	2011	M	Both Aboriginal & Torres Strait Islander	3
Perth City	2011	M	Non-indigenous	46520
Perth City	2011	M	Torres Strait Islander	10
Perth City	2016	F	Aboriginal	319
Perth City	2016	F	Both Aboriginal & Torres Strait Islander	6
Perth City	2016	F	Non-indigenous	50643
Perth City	2016	F	Torres Strait Islander	16
Perth City	2016	M	Aboriginal	307
Perth City	2016	M	Both Aboriginal & Torres Strait Islander	13
Perth City	2016	M	Non-indigenous	50357
Perth City	2016	M	Torres Strait Islander	11
Bayswater - Bassendean	2006	F	Aboriginal	532
Bayswater - Bassendean	2006	F	Both Aboriginal & Torres Strait Islander	19
Bayswater - Bassendean	2006	F	Non-indigenous	34561
Bayswater - Bassendean	2006	F	Torres Strait Islander	17
Bayswater - Bassendean	2006	M	Aboriginal	433
Bayswater - Bassendean	2006	M	Both Aboriginal & Torres Strait Islander	19
Bayswater - Bassendean	2006	M	Non-indigenous	34254
Bayswater - Bassendean	2006	M	Torres Strait Islander	30
Bayswater - Bassendean	2011	F	Aboriginal	593
Bayswater - Bassendean	2011	F	Both Aboriginal & Torres Strait Islander	27
Bayswater - Bassendean	2011	F	Non-indigenous	37472
Bayswater - Bassendean	2011	F	Torres Strait Islander	15
Bayswater - Bassendean	2011	M	Aboriginal	530
Bayswater - Bassendean	2011	M	Both Aboriginal & Torres Strait Islander	22
Bayswater - Bassendean	2011	M	Non-indigenous	37662
Bayswater - Bassendean	2011	M	Torres Strait Islander	23
Bayswater - Bassendean	2016	F	Aboriginal	578
Bayswater - Bassendean	2016	F	Both Aboriginal & Torres Strait Islander	40
Bayswater - Bassendean	2016	F	Non-indigenous	39869
Bayswater - Bassendean	2016	F	Torres Strait Islander	12
Bayswater - Bassendean	2016	M	Aboriginal	556
Bayswater - Bassendean	2016	M	Both Aboriginal & Torres Strait Islander	21
Bayswater - Bassendean	2016	M	Non-indigenous	39337
Bayswater - Bassendean	2016	M	Torres Strait Islander	30
Mundaring	2006	F	Aboriginal	359
Mundaring	2006	F	Both Aboriginal & Torres Strait Islander	3
Mundaring	2006	F	Non-indigenous	18544
Mundaring	2006	F	Torres Strait Islander	3
Mundaring	2006	M	Aboriginal	598
Mundaring	2006	M	Both Aboriginal & Torres Strait Islander	3
Mundaring	2006	M	Non-indigenous	18983
Mundaring	2006	M	Torres Strait Islander	8
Mundaring	2011	F	Aboriginal	414
Mundaring	2011	F	Both Aboriginal & Torres Strait Islander	5
Mundaring	2011	F	Non-indigenous	19256
Mundaring	2011	F	Torres Strait Islander	6
Mundaring	2011	M	Aboriginal	828
Mundaring	2011	M	Both Aboriginal & Torres Strait Islander	15
Mundaring	2011	M	Non-indigenous	19887
Mundaring	2011	M	Torres Strait Islander	3
Mundaring	2016	F	Aboriginal	459
Mundaring	2016	F	Both Aboriginal & Torres Strait Islander	4
Mundaring	2016	F	Non-indigenous	19714
Mundaring	2016	F	Torres Strait Islander	7
Mundaring	2016	M	Aboriginal	994
Mundaring	2016	M	Both Aboriginal & Torres Strait Islander	30
Mundaring	2016	M	Non-indigenous	20810
Mundaring	2016	M	Torres Strait Islander	14
Swan	2006	F	Aboriginal	1216
Swan	2006	F	Both Aboriginal & Torres Strait Islander	11
Swan	2006	F	Non-indigenous	43250
Swan	2006	F	Torres Strait Islander	33
Swan	2006	M	Aboriginal	1062
Swan	2006	M	Both Aboriginal & Torres Strait Islander	18
Swan	2006	M	Non-indigenous	42855
Swan	2006	M	Torres Strait Islander	37
Swan	2011	F	Aboriginal	1547
Swan	2011	F	Both Aboriginal & Torres Strait Islander	19
Swan	2011	F	Non-indigenous	50203
Swan	2011	F	Torres Strait Islander	33
Swan	2011	M	Aboriginal	1304
Swan	2011	M	Both Aboriginal & Torres Strait Islander	26
Swan	2011	M	Non-indigenous	49973
Swan	2011	M	Torres Strait Islander	31
Swan	2016	F	Aboriginal	1780
Swan	2016	F	Both Aboriginal & Torres Strait Islander	48
Swan	2016	F	Non-indigenous	62866
Swan	2016	F	Torres Strait Islander	42
Swan	2016	M	Aboriginal	1566
Swan	2016	M	Both Aboriginal & Torres Strait Islander	31
Swan	2016	M	Non-indigenous	62165
Swan	2016	M	Torres Strait Islander	46
Joondalup	2006	F	Aboriginal	332
Joondalup	2006	F	Both Aboriginal & Torres Strait Islander	6
Joondalup	2006	F	Non-indigenous	75323
Joondalup	2006	F	Torres Strait Islander	10
Joondalup	2006	M	Aboriginal	316
Joondalup	2006	M	Both Aboriginal & Torres Strait Islander	5
Joondalup	2006	M	Non-indigenous	73658
Joondalup	2006	M	Torres Strait Islander	25
Joondalup	2011	F	Aboriginal	414
Joondalup	2011	F	Both Aboriginal & Torres Strait Islander	10
Joondalup	2011	F	Non-indigenous	76594
Joondalup	2011	F	Torres Strait Islander	27
Joondalup	2011	M	Aboriginal	389
Joondalup	2011	M	Both Aboriginal & Torres Strait Islander	21
Joondalup	2011	M	Non-indigenous	74945
Joondalup	2011	M	Torres Strait Islander	18
Joondalup	2016	F	Aboriginal	483
Joondalup	2016	F	Both Aboriginal & Torres Strait Islander	17
Joondalup	2016	F	Non-indigenous	77520
Joondalup	2016	F	Torres Strait Islander	21
Joondalup	2016	M	Aboriginal	450
Joondalup	2016	M	Both Aboriginal & Torres Strait Islander	14
Joondalup	2016	M	Non-indigenous	76198
Joondalup	2016	M	Torres Strait Islander	22
Stirling	2006	F	Aboriginal	1013
Stirling	2006	F	Both Aboriginal & Torres Strait Islander	16
Stirling	2006	F	Non-indigenous	81530
Stirling	2006	F	Torres Strait Islander	24
Stirling	2006	M	Aboriginal	803
Stirling	2006	M	Both Aboriginal & Torres Strait Islander	32
Stirling	2006	M	Non-indigenous	77009
Stirling	2006	M	Torres Strait Islander	24
Stirling	2011	F	Aboriginal	1151
Stirling	2011	F	Both Aboriginal & Torres Strait Islander	19
Stirling	2011	F	Non-indigenous	89599
Stirling	2011	F	Torres Strait Islander	26
Stirling	2011	M	Aboriginal	976
Stirling	2011	M	Both Aboriginal & Torres Strait Islander	18
Stirling	2011	M	Non-indigenous	86606
Stirling	2011	M	Torres Strait Islander	34
Stirling	2016	F	Aboriginal	1043
Stirling	2016	F	Both Aboriginal & Torres Strait Islander	13
Stirling	2016	F	Non-indigenous	97308
Stirling	2016	F	Torres Strait Islander	27
Stirling	2016	M	Aboriginal	939
Stirling	2016	M	Both Aboriginal & Torres Strait Islander	16
Stirling	2016	M	Non-indigenous	93038
Stirling	2016	M	Torres Strait Islander	43
Wanneroo	2006	F	Aboriginal	967
Wanneroo	2006	F	Both Aboriginal & Torres Strait Islander	20
Wanneroo	2006	F	Non-indigenous	54942
Wanneroo	2006	F	Torres Strait Islander	20
Wanneroo	2006	M	Aboriginal	849
Wanneroo	2006	M	Both Aboriginal & Torres Strait Islander	19
Wanneroo	2006	M	Non-indigenous	54088
Wanneroo	2006	M	Torres Strait Islander	37
Wanneroo	2011	F	Aboriginal	1165
Wanneroo	2011	F	Both Aboriginal & Torres Strait Islander	15
Wanneroo	2011	F	Non-indigenous	75654
Wanneroo	2011	F	Torres Strait Islander	33
Wanneroo	2011	M	Aboriginal	1029
Wanneroo	2011	M	Both Aboriginal & Torres Strait Islander	25
Wanneroo	2011	M	Non-indigenous	74147
Wanneroo	2011	M	Torres Strait Islander	35
Wanneroo	2016	F	Aboriginal	1334
Wanneroo	2016	F	Both Aboriginal & Torres Strait Islander	29
Wanneroo	2016	F	Non-indigenous	93670
Wanneroo	2016	F	Torres Strait Islander	34
Wanneroo	2016	M	Aboriginal	1231
Wanneroo	2016	M	Both Aboriginal & Torres Strait Islander	25
Wanneroo	2016	M	Non-indigenous	91593
Wanneroo	2016	M	Torres Strait Islander	42
Armadale	2006	F	Aboriginal	713
Armadale	2006	F	Both Aboriginal & Torres Strait Islander	3
Armadale	2006	F	Non-indigenous	24771
Armadale	2006	F	Torres Strait Islander	10
Armadale	2006	M	Aboriginal	681
Armadale	2006	M	Both Aboriginal & Torres Strait Islander	3
Armadale	2006	M	Non-indigenous	24347
Armadale	2006	M	Torres Strait Islander	15
Armadale	2011	F	Aboriginal	837
Armadale	2011	F	Both Aboriginal & Torres Strait Islander	15
Armadale	2011	F	Non-indigenous	30383
Armadale	2011	F	Torres Strait Islander	18
Armadale	2011	M	Aboriginal	845
Armadale	2011	M	Both Aboriginal & Torres Strait Islander	16
Armadale	2011	M	Non-indigenous	30166
Armadale	2011	M	Torres Strait Islander	15
Armadale	2016	F	Aboriginal	1015
Armadale	2016	F	Both Aboriginal & Torres Strait Islander	21
Armadale	2016	F	Non-indigenous	38939
Armadale	2016	F	Torres Strait Islander	27
Armadale	2016	M	Aboriginal	938
Armadale	2016	M	Both Aboriginal & Torres Strait Islander	12
Armadale	2016	M	Non-indigenous	38621
Armadale	2016	M	Torres Strait Islander	23
Belmont - Victoria Park	2006	F	Aboriginal	682
Belmont - Victoria Park	2006	F	Both Aboriginal & Torres Strait Islander	17
Belmont - Victoria Park	2006	F	Non-indigenous	26683
Belmont - Victoria Park	2006	F	Torres Strait Islander	17
Belmont - Victoria Park	2006	M	Aboriginal	599
Belmont - Victoria Park	2006	M	Both Aboriginal & Torres Strait Islander	12
Belmont - Victoria Park	2006	M	Non-indigenous	26743
Belmont - Victoria Park	2006	M	Torres Strait Islander	24
Belmont - Victoria Park	2011	F	Aboriginal	762
Belmont - Victoria Park	2011	F	Both Aboriginal & Torres Strait Islander	19
Belmont - Victoria Park	2011	F	Non-indigenous	30407
Belmont - Victoria Park	2011	F	Torres Strait Islander	17
Belmont - Victoria Park	2011	M	Aboriginal	629
Belmont - Victoria Park	2011	M	Both Aboriginal & Torres Strait Islander	18
Belmont - Victoria Park	2011	M	Non-indigenous	31938
Belmont - Victoria Park	2011	M	Torres Strait Islander	14
Belmont - Victoria Park	2016	F	Aboriginal	717
Belmont - Victoria Park	2016	F	Both Aboriginal & Torres Strait Islander	13
Belmont - Victoria Park	2016	F	Non-indigenous	33970
Belmont - Victoria Park	2016	F	Torres Strait Islander	7
Belmont - Victoria Park	2016	M	Aboriginal	676
Belmont - Victoria Park	2016	M	Both Aboriginal & Torres Strait Islander	22
Belmont - Victoria Park	2016	M	Non-indigenous	35300
Belmont - Victoria Park	2016	M	Torres Strait Islander	12
Canning	2006	F	Aboriginal	487
Canning	2006	F	Both Aboriginal & Torres Strait Islander	13
Canning	2006	F	Non-indigenous	40585
Canning	2006	F	Torres Strait Islander	5
Canning	2006	M	Aboriginal	438
Canning	2006	M	Both Aboriginal & Torres Strait Islander	12
Canning	2006	M	Non-indigenous	38873
Canning	2006	M	Torres Strait Islander	11
Canning	2011	F	Aboriginal	481
Canning	2011	F	Both Aboriginal & Torres Strait Islander	10
Canning	2011	F	Non-indigenous	44122
Canning	2011	F	Torres Strait Islander	9
Canning	2011	M	Aboriginal	469
Canning	2011	M	Both Aboriginal & Torres Strait Islander	8
Canning	2011	M	Non-indigenous	43652
Canning	2011	M	Torres Strait Islander	12
Canning	2016	F	Aboriginal	492
Canning	2016	F	Both Aboriginal & Torres Strait Islander	11
Canning	2016	F	Non-indigenous	46400
Canning	2016	F	Torres Strait Islander	5
Canning	2016	M	Aboriginal	424
Canning	2016	M	Both Aboriginal & Torres Strait Islander	4
Canning	2016	M	Non-indigenous	46252
Canning	2016	M	Torres Strait Islander	11
Gosnells	2006	F	Aboriginal	1087
Gosnells	2006	F	Both Aboriginal & Torres Strait Islander	20
Gosnells	2006	F	Non-indigenous	44594
Gosnells	2006	F	Torres Strait Islander	25
Gosnells	2006	M	Aboriginal	1227
Gosnells	2006	M	Both Aboriginal & Torres Strait Islander	33
Gosnells	2006	M	Non-indigenous	44569
Gosnells	2006	M	Torres Strait Islander	18
Gosnells	2011	F	Aboriginal	1213
Gosnells	2011	F	Both Aboriginal & Torres Strait Islander	20
Gosnells	2011	F	Non-indigenous	51577
Gosnells	2011	F	Torres Strait Islander	22
Gosnells	2011	M	Aboriginal	1298
Gosnells	2011	M	Both Aboriginal & Torres Strait Islander	25
Gosnells	2011	M	Non-indigenous	52406
Gosnells	2011	M	Torres Strait Islander	25
Gosnells	2016	F	Aboriginal	1290
Gosnells	2016	F	Both Aboriginal & Torres Strait Islander	19
Gosnells	2016	F	Non-indigenous	56736
Gosnells	2016	F	Torres Strait Islander	21
Gosnells	2016	M	Aboriginal	1382
Gosnells	2016	M	Both Aboriginal & Torres Strait Islander	24
Gosnells	2016	M	Non-indigenous	58583
Gosnells	2016	M	Torres Strait Islander	11
Kalamunda	2006	F	Aboriginal	432
Kalamunda	2006	F	Both Aboriginal & Torres Strait Islander	6
Kalamunda	2006	F	Non-indigenous	24519
Kalamunda	2006	F	Torres Strait Islander	3
Kalamunda	2006	M	Aboriginal	350
Kalamunda	2006	M	Both Aboriginal & Torres Strait Islander	5
Kalamunda	2006	M	Non-indigenous	24218
Kalamunda	2006	M	Torres Strait Islander	4
Kalamunda	2011	F	Aboriginal	463
Kalamunda	2011	F	Both Aboriginal & Torres Strait Islander	7
Kalamunda	2011	F	Non-indigenous	26555
Kalamunda	2011	F	Torres Strait Islander	5
Kalamunda	2011	M	Aboriginal	415
Kalamunda	2011	M	Both Aboriginal & Torres Strait Islander	8
Kalamunda	2011	M	Non-indigenous	26100
Kalamunda	2011	M	Torres Strait Islander	10
Kalamunda	2016	F	Aboriginal	519
Kalamunda	2016	F	Both Aboriginal & Torres Strait Islander	6
Kalamunda	2016	F	Non-indigenous	28458
Kalamunda	2016	F	Torres Strait Islander	12
Kalamunda	2016	M	Aboriginal	472
Kalamunda	2016	M	Both Aboriginal & Torres Strait Islander	4
Kalamunda	2016	M	Non-indigenous	27966
Kalamunda	2016	M	Torres Strait Islander	16
Serpentine - Jarrahdale	2006	F	Aboriginal	48
Serpentine - Jarrahdale	2006	F	Both Aboriginal & Torres Strait Islander	0
Serpentine - Jarrahdale	2006	F	Non-indigenous	6305
Serpentine - Jarrahdale	2006	F	Torres Strait Islander	0
Serpentine - Jarrahdale	2006	M	Aboriginal	59
Serpentine - Jarrahdale	2006	M	Both Aboriginal & Torres Strait Islander	0
Serpentine - Jarrahdale	2006	M	Non-indigenous	6650
Serpentine - Jarrahdale	2006	M	Torres Strait Islander	4
Serpentine - Jarrahdale	2011	F	Aboriginal	113
Serpentine - Jarrahdale	2011	F	Both Aboriginal & Torres Strait Islander	0
Serpentine - Jarrahdale	2011	F	Non-indigenous	8633
Serpentine - Jarrahdale	2011	F	Torres Strait Islander	8
Serpentine - Jarrahdale	2011	M	Aboriginal	129
Serpentine - Jarrahdale	2011	M	Both Aboriginal & Torres Strait Islander	0
Serpentine - Jarrahdale	2011	M	Non-indigenous	8916
Serpentine - Jarrahdale	2011	M	Torres Strait Islander	5
Serpentine - Jarrahdale	2016	F	Aboriginal	252
Serpentine - Jarrahdale	2016	F	Both Aboriginal & Torres Strait Islander	0
Serpentine - Jarrahdale	2016	F	Non-indigenous	12980
Serpentine - Jarrahdale	2016	F	Torres Strait Islander	9
Serpentine - Jarrahdale	2016	M	Aboriginal	274
Serpentine - Jarrahdale	2016	M	Both Aboriginal & Torres Strait Islander	4
Serpentine - Jarrahdale	2016	M	Non-indigenous	13348
Serpentine - Jarrahdale	2016	M	Torres Strait Islander	5
South Perth	2006	F	Aboriginal	173
South Perth	2006	F	Both Aboriginal & Torres Strait Islander	9
South Perth	2006	F	Non-indigenous	19452
South Perth	2006	F	Torres Strait Islander	3
South Perth	2006	M	Aboriginal	161
South Perth	2006	M	Both Aboriginal & Torres Strait Islander	6
South Perth	2006	M	Non-indigenous	18637
South Perth	2006	M	Torres Strait Islander	3
South Perth	2011	F	Aboriginal	205
South Perth	2011	F	Both Aboriginal & Torres Strait Islander	3
South Perth	2011	F	Non-indigenous	20657
South Perth	2011	F	Torres Strait Islander	0
South Perth	2011	M	Aboriginal	225
South Perth	2011	M	Both Aboriginal & Torres Strait Islander	4
South Perth	2011	M	Non-indigenous	19709
South Perth	2011	M	Torres Strait Islander	3
South Perth	2016	F	Aboriginal	249
South Perth	2016	F	Both Aboriginal & Torres Strait Islander	3
South Perth	2016	F	Non-indigenous	21214
South Perth	2016	F	Torres Strait Islander	0
South Perth	2016	M	Aboriginal	270
South Perth	2016	M	Both Aboriginal & Torres Strait Islander	10
South Perth	2016	M	Non-indigenous	20297
South Perth	2016	M	Torres Strait Islander	3
Cockburn	2006	F	Aboriginal	619
Cockburn	2006	F	Both Aboriginal & Torres Strait Islander	15
Cockburn	2006	F	Non-indigenous	35589
Cockburn	2006	F	Torres Strait Islander	13
Cockburn	2006	M	Aboriginal	575
Cockburn	2006	M	Both Aboriginal & Torres Strait Islander	12
Cockburn	2006	M	Non-indigenous	35231
Cockburn	2006	M	Torres Strait Islander	8
Cockburn	2011	F	Aboriginal	791
Cockburn	2011	F	Both Aboriginal & Torres Strait Islander	16
Cockburn	2011	F	Non-indigenous	43039
Cockburn	2011	F	Torres Strait Islander	14
Cockburn	2011	M	Aboriginal	735
Cockburn	2011	M	Both Aboriginal & Torres Strait Islander	14
Cockburn	2011	M	Non-indigenous	42781
Cockburn	2011	M	Torres Strait Islander	22
Cockburn	2016	F	Aboriginal	776
Cockburn	2016	F	Both Aboriginal & Torres Strait Islander	26
Cockburn	2016	F	Non-indigenous	50895
Cockburn	2016	F	Torres Strait Islander	8
Cockburn	2016	M	Aboriginal	741
Cockburn	2016	M	Both Aboriginal & Torres Strait Islander	24
Cockburn	2016	M	Non-indigenous	49541
Cockburn	2016	M	Torres Strait Islander	16
Fremantle	2006	F	Aboriginal	196
Fremantle	2006	F	Both Aboriginal & Torres Strait Islander	0
Fremantle	2006	F	Non-indigenous	15805
Fremantle	2006	F	Torres Strait Islander	9
Fremantle	2006	M	Aboriginal	205
Fremantle	2006	M	Both Aboriginal & Torres Strait Islander	4
Fremantle	2006	M	Non-indigenous	15433
Fremantle	2006	M	Torres Strait Islander	6
Fremantle	2011	F	Aboriginal	239
Fremantle	2011	F	Both Aboriginal & Torres Strait Islander	4
Fremantle	2011	F	Non-indigenous	16968
Fremantle	2011	F	Torres Strait Islander	0
Fremantle	2011	M	Aboriginal	211
Fremantle	2011	M	Both Aboriginal & Torres Strait Islander	6
Fremantle	2011	M	Non-indigenous	16197
Fremantle	2011	M	Torres Strait Islander	4
Fremantle	2016	F	Aboriginal	226
Fremantle	2016	F	Both Aboriginal & Torres Strait Islander	4
Fremantle	2016	F	Non-indigenous	18682
Fremantle	2016	F	Torres Strait Islander	8
Fremantle	2016	M	Aboriginal	242
Fremantle	2016	M	Both Aboriginal & Torres Strait Islander	3
Fremantle	2016	M	Non-indigenous	17432
Fremantle	2016	M	Torres Strait Islander	7
Kwinana	2006	F	Aboriginal	351
Kwinana	2006	F	Both Aboriginal & Torres Strait Islander	4
Kwinana	2006	F	Non-indigenous	10818
Kwinana	2006	F	Torres Strait Islander	15
Kwinana	2006	M	Aboriginal	556
Kwinana	2006	M	Both Aboriginal & Torres Strait Islander	7
Kwinana	2006	M	Non-indigenous	11430
Kwinana	2006	M	Torres Strait Islander	8
Kwinana	2011	F	Aboriginal	417
Kwinana	2011	F	Both Aboriginal & Torres Strait Islander	3
Kwinana	2011	F	Non-indigenous	13925
Kwinana	2011	F	Torres Strait Islander	11
Kwinana	2011	M	Aboriginal	683
Kwinana	2011	M	Both Aboriginal & Torres Strait Islander	8
