SA3_NAME16	Year	LabourForceStatus	Sex	adults
Brighton	2016	Employed (part-time)	F	1759
Brighton	2016	Employed (part-time)	M	645
Brighton	2016	Not in the labour force	F	2734
Brighton	2016	Not in the labour force	M	2011
Brighton	2016	Unemployed (looking for work)	F	234
Brighton	2016	Unemployed (looking for work)	M	352
Hobart - North East	2006		F	949
Hobart - North East	2006		M	895
Hobart - North East	2006	Employed (away from work)	F	724
Hobart - North East	2006	Employed (away from work)	M	693
Hobart - North East	2006	Employed (full-time)	F	4541
Hobart - North East	2006	Employed (full-time)	M	8166
Hobart - North East	2006	Employed (part-time)	F	4937
Hobart - North East	2006	Employed (part-time)	M	1979
Hobart - North East	2006	Not in the labour force	F	8322
Hobart - North East	2006	Not in the labour force	M	5850
Hobart - North East	2006	Unemployed (looking for work)	F	498
Hobart - North East	2006	Unemployed (looking for work)	M	693
Hobart - North East	2011		F	793
Hobart - North East	2011		M	830
Hobart - North East	2011	Employed (away from work)	F	734
Hobart - North East	2011	Employed (away from work)	M	652
Hobart - North East	2011	Employed (full-time)	F	4869
Hobart - North East	2011	Employed (full-time)	M	8416
Hobart - North East	2011	Employed (part-time)	F	5589
Hobart - North East	2011	Employed (part-time)	M	2381
Hobart - North East	2011	Not in the labour force	F	8474
Hobart - North East	2011	Not in the labour force	M	6397
Hobart - North East	2011	Unemployed (looking for work)	F	479
Hobart - North East	2011	Unemployed (looking for work)	M	718
Hobart - North East	2016		F	1048
Hobart - North East	2016		M	961
Hobart - North East	2016	Employed (away from work)	F	773
Hobart - North East	2016	Employed (away from work)	M	546
Hobart - North East	2016	Employed (full-time)	F	5130
Hobart - North East	2016	Employed (full-time)	M	8450
Hobart - North East	2016	Employed (part-time)	F	6016
Hobart - North East	2016	Employed (part-time)	M	2589
Hobart - North East	2016	Not in the labour force	F	8956
Hobart - North East	2016	Not in the labour force	M	7353
Hobart - North East	2016	Unemployed (looking for work)	F	556
Hobart - North East	2016	Unemployed (looking for work)	M	738
Hobart - North West	2006		F	1349
Hobart - North West	2006		M	1313
Hobart - North West	2006	Employed (away from work)	F	669
Hobart - North West	2006	Employed (away from work)	M	714
Hobart - North West	2006	Employed (full-time)	F	4468
Hobart - North West	2006	Employed (full-time)	M	8007
Hobart - North West	2006	Employed (part-time)	F	4608
Hobart - North West	2006	Employed (part-time)	M	1875
Hobart - North West	2006	Not in the labour force	F	9550
Hobart - North West	2006	Not in the labour force	M	6209
Hobart - North West	2006	Unemployed (looking for work)	F	652
Hobart - North West	2006	Unemployed (looking for work)	M	881
Hobart - North West	2011		F	910
Hobart - North West	2011		M	939
Hobart - North West	2011	Employed (away from work)	F	754
Hobart - North West	2011	Employed (away from work)	M	697
Hobart - North West	2011	Employed (full-time)	F	4673
Hobart - North West	2011	Employed (full-time)	M	8107
Hobart - North West	2011	Employed (part-time)	F	5093
Hobart - North West	2011	Employed (part-time)	M	2329
Hobart - North West	2011	Not in the labour force	F	9650
Hobart - North West	2011	Not in the labour force	M	6718
Hobart - North West	2011	Unemployed (looking for work)	F	656
Hobart - North West	2011	Unemployed (looking for work)	M	975
Hobart - North West	2016		F	1556
Hobart - North West	2016		M	1388
Hobart - North West	2016	Employed (away from work)	F	726
Hobart - North West	2016	Employed (away from work)	M	563
Hobart - North West	2016	Employed (full-time)	F	4593
Hobart - North West	2016	Employed (full-time)	M	7971
Hobart - North West	2016	Employed (part-time)	F	5397
Hobart - North West	2016	Employed (part-time)	M	2605
Hobart - North West	2016	Not in the labour force	F	9643
Hobart - North West	2016	Not in the labour force	M	7116
Hobart - North West	2016	Unemployed (looking for work)	F	727
Hobart - North West	2016	Unemployed (looking for work)	M	1147
Hobart - South and West	2006		F	411
Hobart - South and West	2006		M	386
Hobart - South and West	2006	Employed (away from work)	F	462
Hobart - South and West	2006	Employed (away from work)	M	427
Hobart - South and West	2006	Employed (full-time)	F	2745
Hobart - South and West	2006	Employed (full-time)	M	5083
Hobart - South and West	2006	Employed (part-time)	F	3262
Hobart - South and West	2006	Employed (part-time)	M	1350
Hobart - South and West	2006	Not in the labour force	F	4535
Hobart - South and West	2006	Not in the labour force	M	2954
Hobart - South and West	2006	Unemployed (looking for work)	F	282
Hobart - South and West	2006	Unemployed (looking for work)	M	323
Hobart - South and West	2011		F	448
Hobart - South and West	2011		M	383
Hobart - South and West	2011	Employed (away from work)	F	504
Hobart - South and West	2011	Employed (away from work)	M	395
Hobart - South and West	2011	Employed (full-time)	F	3013
Hobart - South and West	2011	Employed (full-time)	M	5478
Hobart - South and West	2011	Employed (part-time)	F	3894
Hobart - South and West	2011	Employed (part-time)	M	1624
Hobart - South and West	2011	Not in the labour force	F	4787
Hobart - South and West	2011	Not in the labour force	M	3337
Hobart - South and West	2011	Unemployed (looking for work)	F	303
Hobart - South and West	2011	Unemployed (looking for work)	M	389
Hobart - South and West	2016		F	584
Hobart - South and West	2016		M	583
Hobart - South and West	2016	Employed (away from work)	F	460
Hobart - South and West	2016	Employed (away from work)	M	346
Hobart - South and West	2016	Employed (full-time)	F	3086
Hobart - South and West	2016	Employed (full-time)	M	5333
Hobart - South and West	2016	Employed (part-time)	F	4081
Hobart - South and West	2016	Employed (part-time)	M	1855
Hobart - South and West	2016	Not in the labour force	F	5269
Hobart - South and West	2016	Not in the labour force	M	3774
Hobart - South and West	2016	Unemployed (looking for work)	F	372
Hobart - South and West	2016	Unemployed (looking for work)	M	438
Hobart Inner	2006		F	1128
Hobart Inner	2006		M	1277
Hobart Inner	2006	Employed (away from work)	F	800
Hobart Inner	2006	Employed (away from work)	M	686
Hobart Inner	2006	Employed (full-time)	F	5773
Hobart Inner	2006	Employed (full-time)	M	8314
Hobart Inner	2006	Employed (part-time)	F	5340
Hobart Inner	2006	Employed (part-time)	M	2868
Hobart Inner	2006	Not in the labour force	F	7455
Hobart Inner	2006	Not in the labour force	M	5602
Hobart Inner	2006	Unemployed (looking for work)	F	589
Hobart Inner	2006	Unemployed (looking for work)	M	801
Hobart Inner	2011		F	1016
Hobart Inner	2011		M	1111
Hobart Inner	2011	Employed (away from work)	F	778
Hobart Inner	2011	Employed (away from work)	M	619
Hobart Inner	2011	Employed (full-time)	F	5785
Hobart Inner	2011	Employed (full-time)	M	8352
Hobart Inner	2011	Employed (part-time)	F	5683
Hobart Inner	2011	Employed (part-time)	M	3312
Hobart Inner	2011	Not in the labour force	F	7666
Hobart Inner	2011	Not in the labour force	M	5879
Hobart Inner	2011	Unemployed (looking for work)	F	614
Hobart Inner	2011	Unemployed (looking for work)	M	818
Hobart Inner	2016		F	1295
Hobart Inner	2016		M	1342
Hobart Inner	2016	Employed (away from work)	F	711
Hobart Inner	2016	Employed (away from work)	M	526
Hobart Inner	2016	Employed (full-time)	F	5533
Hobart Inner	2016	Employed (full-time)	M	8008
Hobart Inner	2016	Employed (part-time)	F	5963
Hobart Inner	2016	Employed (part-time)	M	3579
Hobart Inner	2016	Not in the labour force	F	8158
Hobart Inner	2016	Not in the labour force	M	6461
Hobart Inner	2016	Unemployed (looking for work)	F	766
Hobart Inner	2016	Unemployed (looking for work)	M	979
Sorell - Dodges Ferry	2006		F	241
Sorell - Dodges Ferry	2006		M	242
Sorell - Dodges Ferry	2006	Employed (away from work)	F	213
Sorell - Dodges Ferry	2006	Employed (away from work)	M	241
Sorell - Dodges Ferry	2006	Employed (full-time)	F	1248
Sorell - Dodges Ferry	2006	Employed (full-time)	M	2358
Sorell - Dodges Ferry	2006	Employed (part-time)	F	1408
Sorell - Dodges Ferry	2006	Employed (part-time)	M	637
Sorell - Dodges Ferry	2006	Not in the labour force	F	2262
Sorell - Dodges Ferry	2006	Not in the labour force	M	1668
Sorell - Dodges Ferry	2006	Unemployed (looking for work)	F	188
Sorell - Dodges Ferry	2006	Unemployed (looking for work)	M	209
Sorell - Dodges Ferry	2011		F	258
Sorell - Dodges Ferry	2011		M	274
Sorell - Dodges Ferry	2011	Employed (away from work)	F	259
Sorell - Dodges Ferry	2011	Employed (away from work)	M	224
Sorell - Dodges Ferry	2011	Employed (full-time)	F	1431
Sorell - Dodges Ferry	2011	Employed (full-time)	M	2609
Sorell - Dodges Ferry	2011	Employed (part-time)	F	1578
Sorell - Dodges Ferry	2011	Employed (part-time)	M	673
Sorell - Dodges Ferry	2011	Not in the labour force	F	2332
Sorell - Dodges Ferry	2011	Not in the labour force	M	1838
Sorell - Dodges Ferry	2011	Unemployed (looking for work)	F	200
Sorell - Dodges Ferry	2011	Unemployed (looking for work)	M	247
Sorell - Dodges Ferry	2016		F	434
Sorell - Dodges Ferry	2016		M	403
Sorell - Dodges Ferry	2016	Employed (away from work)	F	248
Sorell - Dodges Ferry	2016	Employed (away from work)	M	203
Sorell - Dodges Ferry	2016	Employed (full-time)	F	1374
Sorell - Dodges Ferry	2016	Employed (full-time)	M	2613
Sorell - Dodges Ferry	2016	Employed (part-time)	F	1872
Sorell - Dodges Ferry	2016	Employed (part-time)	M	818
Sorell - Dodges Ferry	2016	Not in the labour force	F	2576
Sorell - Dodges Ferry	2016	Not in the labour force	M	2110
Sorell - Dodges Ferry	2016	Unemployed (looking for work)	F	199
Sorell - Dodges Ferry	2016	Unemployed (looking for work)	M	275
Launceston	2006		F	1730
Launceston	2006		M	1601
Launceston	2006	Employed (away from work)	F	1132
Launceston	2006	Employed (away from work)	M	1068
Launceston	2006	Employed (full-time)	F	6980
Launceston	2006	Employed (full-time)	M	13083
Launceston	2006	Employed (part-time)	F	7759
Launceston	2006	Employed (part-time)	M	3219
Launceston	2006	Not in the labour force	F	13499
Launceston	2006	Not in the labour force	M	8608
Launceston	2006	Unemployed (looking for work)	F	1036
Launceston	2006	Unemployed (looking for work)	M	1230
Launceston	2011		F	1351
Launceston	2011		M	1315
Launceston	2011	Employed (away from work)	F	1163
Launceston	2011	Employed (away from work)	M	1054
Launceston	2011	Employed (full-time)	F	7394
Launceston	2011	Employed (full-time)	M	13367
Launceston	2011	Employed (part-time)	F	8656
Launceston	2011	Employed (part-time)	M	3915
Launceston	2011	Not in the labour force	F	13999
Launceston	2011	Not in the labour force	M	9485
Launceston	2011	Unemployed (looking for work)	F	1135
Launceston	2011	Unemployed (looking for work)	M	1405
Launceston	2016		F	2281
Launceston	2016		M	2108
Launceston	2016	Employed (away from work)	F	1097
Launceston	2016	Employed (away from work)	M	845
Launceston	2016	Employed (full-time)	F	7073
Launceston	2016	Employed (full-time)	M	12499
Launceston	2016	Employed (part-time)	F	9106
Launceston	2016	Employed (part-time)	M	4215
Launceston	2016	Not in the labour force	F	14069
Launceston	2016	Not in the labour force	M	10295
Launceston	2016	Unemployed (looking for work)	F	1237
Launceston	2016	Unemployed (looking for work)	M	1680
Meander Valley - West Tamar	2006		F	524
Meander Valley - West Tamar	2006		M	495
Meander Valley - West Tamar	2006	Employed (away from work)	F	311
Meander Valley - West Tamar	2006	Employed (away from work)	M	358
Meander Valley - West Tamar	2006	Employed (full-time)	F	1655
Meander Valley - West Tamar	2006	Employed (full-time)	M	3839
Meander Valley - West Tamar	2006	Employed (part-time)	F	2085
Meander Valley - West Tamar	2006	Employed (part-time)	M	900
Meander Valley - West Tamar	2006	Not in the labour force	F	3987
Meander Valley - West Tamar	2006	Not in the labour force	M	2677
Meander Valley - West Tamar	2006	Unemployed (looking for work)	F	253
Meander Valley - West Tamar	2006	Unemployed (looking for work)	M	342
Meander Valley - West Tamar	2011		F	358
Meander Valley - West Tamar	2011		M	398
Meander Valley - West Tamar	2011	Employed (away from work)	F	342
Meander Valley - West Tamar	2011	Employed (away from work)	M	336
Meander Valley - West Tamar	2011	Employed (full-time)	F	1719
Meander Valley - West Tamar	2011	Employed (full-time)	M	3627
Meander Valley - West Tamar	2011	Employed (part-time)	F	2366
Meander Valley - West Tamar	2011	Employed (part-time)	M	1014
Meander Valley - West Tamar	2011	Not in the labour force	F	4089
Meander Valley - West Tamar	2011	Not in the labour force	M	2996
Meander Valley - West Tamar	2011	Unemployed (looking for work)	F	275
Meander Valley - West Tamar	2011	Unemployed (looking for work)	M	317
Meander Valley - West Tamar	2016		F	656
Meander Valley - West Tamar	2016		M	659
Meander Valley - West Tamar	2016	Employed (away from work)	F	359
Meander Valley - West Tamar	2016	Employed (away from work)	M	352
Meander Valley - West Tamar	2016	Employed (full-time)	F	1648
Meander Valley - West Tamar	2016	Employed (full-time)	M	3331
Meander Valley - West Tamar	2016	Employed (part-time)	F	2393
Meander Valley - West Tamar	2016	Employed (part-time)	M	1118
Meander Valley - West Tamar	2016	Not in the labour force	F	4162
Meander Valley - West Tamar	2016	Not in the labour force	M	3333
Meander Valley - West Tamar	2016	Unemployed (looking for work)	F	270
Meander Valley - West Tamar	2016	Unemployed (looking for work)	M	378
North East	2006		F	753
North East	2006		M	772
North East	2006	Employed (away from work)	F	470
North East	2006	Employed (away from work)	M	606
North East	2006	Employed (full-time)	F	2557
North East	2006	Employed (full-time)	M	6178
North East	2006	Employed (part-time)	F	3371
North East	2006	Employed (part-time)	M	1420
North East	2006	Not in the labour force	F	6734
North East	2006	Not in the labour force	M	4872
North East	2006	Unemployed (looking for work)	F	456
North East	2006	Unemployed (looking for work)	M	576
North East	2011		F	618
North East	2011		M	687
North East	2011	Employed (away from work)	F	494
North East	2011	Employed (away from work)	M	569
North East	2011	Employed (full-time)	F	2661
North East	2011	Employed (full-time)	M	5859
North East	2011	Employed (part-time)	F	3656
North East	2011	Employed (part-time)	M	1565
North East	2011	Not in the labour force	F	6859
North East	2011	Not in the labour force	M	5426
North East	2011	Unemployed (looking for work)	F	471
North East	2011	Unemployed (looking for work)	M	723
North East	2016		F	1173
North East	2016		M	1231
North East	2016	Employed (away from work)	F	480
North East	2016	Employed (away from work)	M	482
North East	2016	Employed (full-time)	F	2558
North East	2016	Employed (full-time)	M	5517
North East	2016	Employed (part-time)	F	3677
North East	2016	Employed (part-time)	M	1713
North East	2016	Not in the labour force	F	6930
North East	2016	Not in the labour force	M	5825
North East	2016	Unemployed (looking for work)	F	563
North East	2016	Unemployed (looking for work)	M	701
Central Highlands (Tas.)	2006		F	206
Central Highlands (Tas.)	2006		M	245
Central Highlands (Tas.)	2006	Employed (away from work)	F	146
Central Highlands (Tas.)	2006	Employed (away from work)	M	210
Central Highlands (Tas.)	2006	Employed (full-time)	F	786
Central Highlands (Tas.)	2006	Employed (full-time)	M	1922
Central Highlands (Tas.)	2006	Employed (part-time)	F	902
Central Highlands (Tas.)	2006	Employed (part-time)	M	452
Central Highlands (Tas.)	2006	Not in the labour force	F	1843
Central Highlands (Tas.)	2006	Not in the labour force	M	1489
Central Highlands (Tas.)	2006	Unemployed (looking for work)	F	151
Central Highlands (Tas.)	2006	Unemployed (looking for work)	M	201
Central Highlands (Tas.)	2011		F	197
Central Highlands (Tas.)	2011		M	242
Central Highlands (Tas.)	2011	Employed (away from work)	F	172
Central Highlands (Tas.)	2011	Employed (away from work)	M	210
Central Highlands (Tas.)	2011	Employed (full-time)	F	847
Central Highlands (Tas.)	2011	Employed (full-time)	M	1913
Central Highlands (Tas.)	2011	Employed (part-time)	F	1045
Central Highlands (Tas.)	2011	Employed (part-time)	M	492
Central Highlands (Tas.)	2011	Not in the labour force	F	1892
Central Highlands (Tas.)	2011	Not in the labour force	M	1681
Central Highlands (Tas.)	2011	Unemployed (looking for work)	F	140
Central Highlands (Tas.)	2011	Unemployed (looking for work)	M	195
Central Highlands (Tas.)	2016		F	324
Central Highlands (Tas.)	2016		M	389
Central Highlands (Tas.)	2016	Employed (away from work)	F	169
Central Highlands (Tas.)	2016	Employed (away from work)	M	184
Central Highlands (Tas.)	2016	Employed (full-time)	F	848
Central Highlands (Tas.)	2016	Employed (full-time)	M	1861
Central Highlands (Tas.)	2016	Employed (part-time)	F	1060
Central Highlands (Tas.)	2016	Employed (part-time)	M	506
Central Highlands (Tas.)	2016	Not in the labour force	F	1815
Central Highlands (Tas.)	2016	Not in the labour force	M	1705
Central Highlands (Tas.)	2016	Unemployed (looking for work)	F	136
Central Highlands (Tas.)	2016	Unemployed (looking for work)	M	191
Huon - Bruny Island	2006		F	291
Huon - Bruny Island	2006		M	353
Huon - Bruny Island	2006	Employed (away from work)	F	232
Huon - Bruny Island	2006	Employed (away from work)	M	259
Huon - Bruny Island	2006	Employed (full-time)	F	1144
Huon - Bruny Island	2006	Employed (full-time)	M	2466
Huon - Bruny Island	2006	Employed (part-time)	F	1644
Huon - Bruny Island	2006	Employed (part-time)	M	849
Huon - Bruny Island	2006	Not in the labour force	F	2982
Huon - Bruny Island	2006	Not in the labour force	M	2377
Huon - Bruny Island	2006	Unemployed (looking for work)	F	214
Huon - Bruny Island	2006	Unemployed (looking for work)	M	291
Huon - Bruny Island	2011		F	261
Huon - Bruny Island	2011		M	294
Huon - Bruny Island	2011	Employed (away from work)	F	240
Huon - Bruny Island	2011	Employed (away from work)	M	278
Huon - Bruny Island	2011	Employed (full-time)	F	1306
Huon - Bruny Island	2011	Employed (full-time)	M	2591
Huon - Bruny Island	2011	Employed (part-time)	F	1866
Huon - Bruny Island	2011	Employed (part-time)	M	1028
Huon - Bruny Island	2011	Not in the labour force	F	3267
Huon - Bruny Island	2011	Not in the labour force	M	2740
Huon - Bruny Island	2011	Unemployed (looking for work)	F	216
Huon - Bruny Island	2011	Unemployed (looking for work)	M	298
Huon - Bruny Island	2016		F	528
Huon - Bruny Island	2016		M	525
Huon - Bruny Island	2016	Employed (away from work)	F	239
Huon - Bruny Island	2016	Employed (away from work)	M	243
Huon - Bruny Island	2016	Employed (full-time)	F	1369
Huon - Bruny Island	2016	Employed (full-time)	M	2628
Huon - Bruny Island	2016	Employed (part-time)	F	1990
Huon - Bruny Island	2016	Employed (part-time)	M	1072
Huon - Bruny Island	2016	Not in the labour force	F	3570
Huon - Bruny Island	2016	Not in the labour force	M	3153
Huon - Bruny Island	2016	Unemployed (looking for work)	F	216
Huon - Bruny Island	2016	Unemployed (looking for work)	M	285
South East Coast	2006		F	159
South East Coast	2006		M	176
South East Coast	2006	Employed (away from work)	F	110
South East Coast	2006	Employed (away from work)	M	143
South East Coast	2006	Employed (full-time)	F	390
South East Coast	2006	Employed (full-time)	M	908
South East Coast	2006	Employed (part-time)	F	651
South East Coast	2006	Employed (part-time)	M	337
South East Coast	2006	Not in the labour force	F	1257
South East Coast	2006	Not in the labour force	M	1063
South East Coast	2006	Unemployed (looking for work)	F	84
South East Coast	2006	Unemployed (looking for work)	M	99
South East Coast	2011		F	141
South East Coast	2011		M	141
South East Coast	2011	Employed (away from work)	F	114
South East Coast	2011	Employed (away from work)	M	112
South East Coast	2011	Employed (full-time)	F	404
South East Coast	2011	Employed (full-time)	M	845
South East Coast	2011	Employed (part-time)	F	627
South East Coast	2011	Employed (part-time)	M	389
South East Coast	2011	Not in the labour force	F	1356
South East Coast	2011	Not in the labour force	M	1215
South East Coast	2011	Unemployed (looking for work)	F	72
South East Coast	2011	Unemployed (looking for work)	M	123
South East Coast	2016		F	301
South East Coast	2016		M	284
South East Coast	2016	Employed (away from work)	F	103
South East Coast	2016	Employed (away from work)	M	127
South East Coast	2016	Employed (full-time)	F	408
South East Coast	2016	Employed (full-time)	M	761
South East Coast	2016	Employed (part-time)	F	637
South East Coast	2016	Employed (part-time)	M	404
South East Coast	2016	Not in the labour force	F	1382
South East Coast	2016	Not in the labour force	M	1330
South East Coast	2016	Unemployed (looking for work)	F	50
South East Coast	2016	Unemployed (looking for work)	M	100
Burnie - Ulverstone	2006		F	933
Burnie - Ulverstone	2006		M	863
Burnie - Ulverstone	2006	Employed (away from work)	F	645
Burnie - Ulverstone	2006	Employed (away from work)	M	774
Burnie - Ulverstone	2006	Employed (full-time)	F	3594
Burnie - Ulverstone	2006	Employed (full-time)	M	7710
Burnie - Ulverstone	2006	Employed (part-time)	F	4289
Burnie - Ulverstone	2006	Employed (part-time)	M	1682
Burnie - Ulverstone	2006	Not in the labour force	F	9439
Burnie - Ulverstone	2006	Not in the labour force	M	5988
Burnie - Ulverstone	2006	Unemployed (looking for work)	F	789
Burnie - Ulverstone	2006	Unemployed (looking for work)	M	917
Burnie - Ulverstone	2011		F	1022
Burnie - Ulverstone	2011		M	974
Burnie - Ulverstone	2011	Employed (away from work)	F	660
Burnie - Ulverstone	2011	Employed (away from work)	M	650
Burnie - Ulverstone	2011	Employed (full-time)	F	3874
Burnie - Ulverstone	2011	Employed (full-time)	M	7774
Burnie - Ulverstone	2011	Employed (part-time)	F	4724
Burnie - Ulverstone	2011	Employed (part-time)	M	1904
Burnie - Ulverstone	2011	Not in the labour force	F	9280
Burnie - Ulverstone	2011	Not in the labour force	M	6337
Burnie - Ulverstone	2011	Unemployed (looking for work)	F	716
Burnie - Ulverstone	2011	Unemployed (looking for work)	M	868
Burnie - Ulverstone	2016		F	1244
Burnie - Ulverstone	2016		M	1149
Burnie - Ulverstone	2016	Employed (away from work)	F	646
Burnie - Ulverstone	2016	Employed (away from work)	M	583
Burnie - Ulverstone	2016	Employed (full-time)	F	3624
Burnie - Ulverstone	2016	Employed (full-time)	M	7029
Burnie - Ulverstone	2016	Employed (part-time)	F	5017
Burnie - Ulverstone	2016	Employed (part-time)	M	2086
Burnie - Ulverstone	2016	Not in the labour force	F	9285
Burnie - Ulverstone	2016	Not in the labour force	M	6898
Burnie - Ulverstone	2016	Unemployed (looking for work)	F	683
Burnie - Ulverstone	2016	Unemployed (looking for work)	M	973
Devonport	2006		F	752
Devonport	2006		M	689
Devonport	2006	Employed (away from work)	F	620
Devonport	2006	Employed (away from work)	M	693
Devonport	2006	Employed (full-time)	F	3243
Devonport	2006	Employed (full-time)	M	6827
Devonport	2006	Employed (part-time)	F	3840
Devonport	2006	Employed (part-time)	M	1591
Devonport	2006	Not in the labour force	F	7756
Devonport	2006	Not in the labour force	M	5135
Devonport	2006	Unemployed (looking for work)	F	696
Devonport	2006	Unemployed (looking for work)	M	837
Devonport	2011		F	737
Devonport	2011		M	744
Devonport	2011	Employed (away from work)	F	635
Devonport	2011	Employed (away from work)	M	680
Devonport	2011	Employed (full-time)	F	3474
Devonport	2011	Employed (full-time)	M	6952
Devonport	2011	Employed (part-time)	F	4393
Devonport	2011	Employed (part-time)	M	1884
Devonport	2011	Not in the labour force	F	8265
Devonport	2011	Not in the labour force	M	5778
Devonport	2011	Unemployed (looking for work)	F	569
Devonport	2011	Unemployed (looking for work)	M	798
Devonport	2016		F	1142
Devonport	2016		M	1102
Devonport	2016	Employed (away from work)	F	611
Devonport	2016	Employed (away from work)	M	580
Devonport	2016	Employed (full-time)	F	3359
Devonport	2016	Employed (full-time)	M	6547
Devonport	2016	Employed (part-time)	F	4743
Devonport	2016	Employed (part-time)	M	2057
Devonport	2016	Not in the labour force	F	8566
Devonport	2016	Not in the labour force	M	6345
Devonport	2016	Unemployed (looking for work)	F	605
Devonport	2016	Unemployed (looking for work)	M	845
West Coast	2006		F	250
West Coast	2006		M	335
West Coast	2006	Employed (away from work)	F	300
West Coast	2006	Employed (away from work)	M	374
West Coast	2006	Employed (full-time)	F	1544
West Coast	2006	Employed (full-time)	M	3699
West Coast	2006	Employed (part-time)	F	1687
West Coast	2006	Employed (part-time)	M	662
West Coast	2006	Not in the labour force	F	2834
West Coast	2006	Not in the labour force	M	1933
West Coast	2006	Unemployed (looking for work)	F	250
West Coast	2006	Unemployed (looking for work)	M	279
West Coast	2011		F	294
West Coast	2011		M	373
West Coast	2011	Employed (away from work)	F	296
West Coast	2011	Employed (away from work)	M	364
West Coast	2011	Employed (full-time)	F	1465
West Coast	2011	Employed (full-time)	M	3539
West Coast	2011	Employed (part-time)	F	1827
West Coast	2011	Employed (part-time)	M	729
West Coast	2011	Not in the labour force	F	2797
West Coast	2011	Not in the labour force	M	2026
West Coast	2011	Unemployed (looking for work)	F	209
West Coast	2011	Unemployed (looking for work)	M	277
West Coast	2016		F	522
West Coast	2016		M	521
West Coast	2016	Employed (away from work)	F	261
West Coast	2016	Employed (away from work)	M	265
West Coast	2016	Employed (full-time)	F	1350
West Coast	2016	Employed (full-time)	M	3047
West Coast	2016	Employed (part-time)	F	1791
West Coast	2016	Employed (part-time)	M	744
West Coast	2016	Not in the labour force	F	2655
West Coast	2016	Not in the labour force	M	2237
West Coast	2016	Unemployed (looking for work)	F	222
West Coast	2016	Unemployed (looking for work)	M	344
Migratory - Offshore - Shipping (Tas.)	2006		F	4
Migratory - Offshore - Shipping (Tas.)	2006		M	11
Migratory - Offshore - Shipping (Tas.)	2006	Employed (away from work)	F	0
Migratory - Offshore - Shipping (Tas.)	2006	Employed (away from work)	M	0
Migratory - Offshore - Shipping (Tas.)	2006	Employed (full-time)	F	6
Migratory - Offshore - Shipping (Tas.)	2006	Employed (full-time)	M	64
Migratory - Offshore - Shipping (Tas.)	2006	Employed (part-time)	F	0
Migratory - Offshore - Shipping (Tas.)	2006	Employed (part-time)	M	0
Migratory - Offshore - Shipping (Tas.)	2006	Not in the labour force	F	0
Migratory - Offshore - Shipping (Tas.)	2006	Not in the labour force	M	3
Migratory - Offshore - Shipping (Tas.)	2006	Unemployed (looking for work)	F	0
Migratory - Offshore - Shipping (Tas.)	2006	Unemployed (looking for work)	M	0
Migratory - Offshore - Shipping (Tas.)	2011		F	1
Migratory - Offshore - Shipping (Tas.)	2011		M	9
Migratory - Offshore - Shipping (Tas.)	2011	Employed (away from work)	F	3
Migratory - Offshore - Shipping (Tas.)	2011	Employed (away from work)	M	3
Migratory - Offshore - Shipping (Tas.)	2011	Employed (full-time)	F	8
Migratory - Offshore - Shipping (Tas.)	2011	Employed (full-time)	M	53
Migratory - Offshore - Shipping (Tas.)	2011	Employed (part-time)	F	4
Migratory - Offshore - Shipping (Tas.)	2011	Employed (part-time)	M	5
Migratory - Offshore - Shipping (Tas.)	2011	Not in the labour force	F	10
Migratory - Offshore - Shipping (Tas.)	2011	Not in the labour force	M	7
Migratory - Offshore - Shipping (Tas.)	2011	Unemployed (looking for work)	F	3
Migratory - Offshore - Shipping (Tas.)	2011	Unemployed (looking for work)	M	5
Migratory - Offshore - Shipping (Tas.)	2016		F	8
Migratory - Offshore - Shipping (Tas.)	2016		M	7
Migratory - Offshore - Shipping (Tas.)	2016	Employed (away from work)	F	0
Migratory - Offshore - Shipping (Tas.)	2016	Employed (away from work)	M	3
Migratory - Offshore - Shipping (Tas.)	2016	Employed (full-time)	F	4
Migratory - Offshore - Shipping (Tas.)	2016	Employed (full-time)	M	31
Migratory - Offshore - Shipping (Tas.)	2016	Employed (part-time)	F	0
Migratory - Offshore - Shipping (Tas.)	2016	Employed (part-time)	M	3
Migratory - Offshore - Shipping (Tas.)	2016	Not in the labour force	F	6
Migratory - Offshore - Shipping (Tas.)	2016	Not in the labour force	M	5
Migratory - Offshore - Shipping (Tas.)	2016	Unemployed (looking for work)	F	0
Migratory - Offshore - Shipping (Tas.)	2016	Unemployed (looking for work)	M	0
No usual address (Tas.)	2006		F	22
No usual address (Tas.)	2006		M	35
No usual address (Tas.)	2006	Employed (away from work)	F	15
No usual address (Tas.)	2006	Employed (away from work)	M	14
No usual address (Tas.)	2006	Employed (full-time)	F	61
No usual address (Tas.)	2006	Employed (full-time)	M	115
No usual address (Tas.)	2006	Employed (part-time)	F	39
No usual address (Tas.)	2006	Employed (part-time)	M	28
No usual address (Tas.)	2006	Not in the labour force	F	180
No usual address (Tas.)	2006	Not in the labour force	M	150
No usual address (Tas.)	2006	Unemployed (looking for work)	F	43
No usual address (Tas.)	2006	Unemployed (looking for work)	M	63
No usual address (Tas.)	2011		F	31
No usual address (Tas.)	2011		M	115
No usual address (Tas.)	2011	Employed (away from work)	F	17
No usual address (Tas.)	2011	Employed (away from work)	M	20
No usual address (Tas.)	2011	Employed (full-time)	F	58
No usual address (Tas.)	2011	Employed (full-time)	M	113
No usual address (Tas.)	2011	Employed (part-time)	F	38
