SA3_NAME16	Year	LabourForceStatus	adults
West Torrens	2016	Employed (part-time)	10947
West Torrens	2016	Not in the labour force	17640
West Torrens	2016	Unemployed (looking for work)	2373
Barossa	2006		1025
Barossa	2006	Employed (away from work)	1001
Barossa	2006	Employed (full-time)	9796
Barossa	2006	Employed (part-time)	4513
Barossa	2006	Not in the labour force	8125
Barossa	2006	Unemployed (looking for work)	604
Barossa	2011		944
Barossa	2011	Employed (away from work)	936
Barossa	2011	Employed (full-time)	9940
Barossa	2011	Employed (part-time)	5384
Barossa	2011	Not in the labour force	8728
Barossa	2011	Unemployed (looking for work)	671
Barossa	2016		1586
Barossa	2016	Employed (away from work)	973
Barossa	2016	Employed (full-time)	9945
Barossa	2016	Employed (part-time)	5845
Barossa	2016	Not in the labour force	9512
Barossa	2016	Unemployed (looking for work)	881
Lower North	2006		846
Lower North	2006	Employed (away from work)	630
Lower North	2006	Employed (full-time)	5898
Lower North	2006	Employed (part-time)	2897
Lower North	2006	Not in the labour force	6422
Lower North	2006	Unemployed (looking for work)	390
Lower North	2011		741
Lower North	2011	Employed (away from work)	587
Lower North	2011	Employed (full-time)	5846
Lower North	2011	Employed (part-time)	3322
Lower North	2011	Not in the labour force	6908
Lower North	2011	Unemployed (looking for work)	418
Lower North	2016		1262
Lower North	2016	Employed (away from work)	655
Lower North	2016	Employed (full-time)	5443
Lower North	2016	Employed (part-time)	3479
Lower North	2016	Not in the labour force	7170
Lower North	2016	Unemployed (looking for work)	512
Mid North	2006		1112
Mid North	2006	Employed (away from work)	730
Mid North	2006	Employed (full-time)	6337
Mid North	2006	Employed (part-time)	3309
Mid North	2006	Not in the labour force	9379
Mid North	2006	Unemployed (looking for work)	933
Mid North	2011		932
Mid North	2011	Employed (away from work)	709
Mid North	2011	Employed (full-time)	6439
Mid North	2011	Employed (part-time)	3764
Mid North	2011	Not in the labour force	9488
Mid North	2011	Unemployed (looking for work)	731
Mid North	2016		1439
Mid North	2016	Employed (away from work)	656
Mid North	2016	Employed (full-time)	6079
Mid North	2016	Employed (part-time)	3889
Mid North	2016	Not in the labour force	9465
Mid North	2016	Unemployed (looking for work)	1053
Yorke Peninsula	2006		938
Yorke Peninsula	2006	Employed (away from work)	587
Yorke Peninsula	2006	Employed (full-time)	4675
Yorke Peninsula	2006	Employed (part-time)	2891
Yorke Peninsula	2006	Not in the labour force	9004
Yorke Peninsula	2006	Unemployed (looking for work)	619
Yorke Peninsula	2011		716
Yorke Peninsula	2011	Employed (away from work)	667
Yorke Peninsula	2011	Employed (full-time)	5019
Yorke Peninsula	2011	Employed (part-time)	3360
Yorke Peninsula	2011	Not in the labour force	9775
Yorke Peninsula	2011	Unemployed (looking for work)	551
Yorke Peninsula	2016		1452
Yorke Peninsula	2016	Employed (away from work)	655
Yorke Peninsula	2016	Employed (full-time)	4792
Yorke Peninsula	2016	Employed (part-time)	3576
Yorke Peninsula	2016	Not in the labour force	10285
Yorke Peninsula	2016	Unemployed (looking for work)	725
Eyre Peninsula and South West	2006		2559
Eyre Peninsula and South West	2006	Employed (away from work)	1770
Eyre Peninsula and South West	2006	Employed (full-time)	14838
Eyre Peninsula and South West	2006	Employed (part-time)	7375
Eyre Peninsula and South West	2006	Not in the labour force	14974
Eyre Peninsula and South West	2006	Unemployed (looking for work)	1510
Eyre Peninsula and South West	2011		2415
Eyre Peninsula and South West	2011	Employed (away from work)	1919
Eyre Peninsula and South West	2011	Employed (full-time)	15398
Eyre Peninsula and South West	2011	Employed (part-time)	7991
Eyre Peninsula and South West	2011	Not in the labour force	15610
Eyre Peninsula and South West	2011	Unemployed (looking for work)	1557
Eyre Peninsula and South West	2016		3557
Eyre Peninsula and South West	2016	Employed (away from work)	1585
Eyre Peninsula and South West	2016	Employed (full-time)	13880
Eyre Peninsula and South West	2016	Employed (part-time)	8404
Eyre Peninsula and South West	2016	Not in the labour force	16197
Eyre Peninsula and South West	2016	Unemployed (looking for work)	1985
Outback - North and East	2006		1748
Outback - North and East	2006	Employed (away from work)	880
Outback - North and East	2006	Employed (full-time)	7575
Outback - North and East	2006	Employed (part-time)	3337
Outback - North and East	2006	Not in the labour force	6766
Outback - North and East	2006	Unemployed (looking for work)	705
Outback - North and East	2011		2179
Outback - North and East	2011	Employed (away from work)	929
Outback - North and East	2011	Employed (full-time)	8679
Outback - North and East	2011	Employed (part-time)	3107
Outback - North and East	2011	Not in the labour force	6855
Outback - North and East	2011	Unemployed (looking for work)	681
Outback - North and East	2016		2290
Outback - North and East	2016	Employed (away from work)	769
Outback - North and East	2016	Employed (full-time)	7044
Outback - North and East	2016	Employed (part-time)	2969
Outback - North and East	2016	Not in the labour force	7046
Outback - North and East	2016	Unemployed (looking for work)	1010
Fleurieu - Kangaroo Island	2006		2303
Fleurieu - Kangaroo Island	2006	Employed (away from work)	1141
Fleurieu - Kangaroo Island	2006	Employed (full-time)	8808
Fleurieu - Kangaroo Island	2006	Employed (part-time)	6098
Fleurieu - Kangaroo Island	2006	Not in the labour force	15013
Fleurieu - Kangaroo Island	2006	Unemployed (looking for work)	871
Fleurieu - Kangaroo Island	2011		1836
Fleurieu - Kangaroo Island	2011	Employed (away from work)	1372
Fleurieu - Kangaroo Island	2011	Employed (full-time)	9642
Fleurieu - Kangaroo Island	2011	Employed (part-time)	7578
Fleurieu - Kangaroo Island	2011	Not in the labour force	17501
Fleurieu - Kangaroo Island	2011	Unemployed (looking for work)	1152
Fleurieu - Kangaroo Island	2016		2817
Fleurieu - Kangaroo Island	2016	Employed (away from work)	1231
Fleurieu - Kangaroo Island	2016	Employed (full-time)	9290
Fleurieu - Kangaroo Island	2016	Employed (part-time)	8348
Fleurieu - Kangaroo Island	2016	Not in the labour force	20027
Fleurieu - Kangaroo Island	2016	Unemployed (looking for work)	1235
Limestone Coast	2006		2433
Limestone Coast	2006	Employed (away from work)	2573
Limestone Coast	2006	Employed (full-time)	18616
Limestone Coast	2006	Employed (part-time)	8709
Limestone Coast	2006	Not in the labour force	15074
Limestone Coast	2006	Unemployed (looking for work)	1535
Limestone Coast	2011		1874
Limestone Coast	2011	Employed (away from work)	2418
Limestone Coast	2011	Employed (full-time)	17928
Limestone Coast	2011	Employed (part-time)	9837
Limestone Coast	2011	Not in the labour force	16526
Limestone Coast	2011	Unemployed (looking for work)	1684
Limestone Coast	2016		3320
Limestone Coast	2016	Employed (away from work)	1952
Limestone Coast	2016	Employed (full-time)	17596
Limestone Coast	2016	Employed (part-time)	10361
Limestone Coast	2016	Not in the labour force	17623
Limestone Coast	2016	Unemployed (looking for work)	1644
Murray and Mallee	2006		2650
Murray and Mallee	2006	Employed (away from work)	1982
Murray and Mallee	2006	Employed (full-time)	18298
Murray and Mallee	2006	Employed (part-time)	9095
Murray and Mallee	2006	Not in the labour force	19557
Murray and Mallee	2006	Unemployed (looking for work)	1626
Murray and Mallee	2011		3121
Murray and Mallee	2011	Employed (away from work)	1975
Murray and Mallee	2011	Employed (full-time)	17199
Murray and Mallee	2011	Employed (part-time)	9658
Murray and Mallee	2011	Not in the labour force	21191
Murray and Mallee	2011	Unemployed (looking for work)	1880
Murray and Mallee	2016		3864
Murray and Mallee	2016	Employed (away from work)	1697
Murray and Mallee	2016	Employed (full-time)	17071
Murray and Mallee	2016	Employed (part-time)	10114
Murray and Mallee	2016	Not in the labour force	22885
Murray and Mallee	2016	Unemployed (looking for work)	2095
Migratory - Offshore - Shipping (SA)	2006		-1
Migratory - Offshore - Shipping (SA)	2006	Employed (away from work)	0
Migratory - Offshore - Shipping (SA)	2006	Employed (full-time)	4
Migratory - Offshore - Shipping (SA)	2006	Employed (part-time)	0
Migratory - Offshore - Shipping (SA)	2006	Not in the labour force	3
Migratory - Offshore - Shipping (SA)	2006	Unemployed (looking for work)	0
Migratory - Offshore - Shipping (SA)	2011		0
Migratory - Offshore - Shipping (SA)	2011	Employed (away from work)	0
Migratory - Offshore - Shipping (SA)	2011	Employed (full-time)	5
Migratory - Offshore - Shipping (SA)	2011	Employed (part-time)	0
Migratory - Offshore - Shipping (SA)	2011	Not in the labour force	0
Migratory - Offshore - Shipping (SA)	2011	Unemployed (looking for work)	0
Migratory - Offshore - Shipping (SA)	2016		0
Migratory - Offshore - Shipping (SA)	2016	Employed (away from work)	0
Migratory - Offshore - Shipping (SA)	2016	Employed (full-time)	3
Migratory - Offshore - Shipping (SA)	2016	Employed (part-time)	0
Migratory - Offshore - Shipping (SA)	2016	Not in the labour force	0
Migratory - Offshore - Shipping (SA)	2016	Unemployed (looking for work)	0
No usual address (SA)	2006		223
No usual address (SA)	2006	Employed (away from work)	102
No usual address (SA)	2006	Employed (full-time)	585
No usual address (SA)	2006	Employed (part-time)	233
No usual address (SA)	2006	Not in the labour force	982
No usual address (SA)	2006	Unemployed (looking for work)	221
No usual address (SA)	2011		408
No usual address (SA)	2011	Employed (away from work)	97
No usual address (SA)	2011	Employed (full-time)	538
No usual address (SA)	2011	Employed (part-time)	271
No usual address (SA)	2011	Not in the labour force	1198
No usual address (SA)	2011	Unemployed (looking for work)	252
No usual address (SA)	2016		571
No usual address (SA)	2016	Employed (away from work)	82
No usual address (SA)	2016	Employed (full-time)	404
No usual address (SA)	2016	Employed (part-time)	250
No usual address (SA)	2016	Not in the labour force	1040
No usual address (SA)	2016	Unemployed (looking for work)	301
Augusta - Margaret River - Busselton	2006		1756
Augusta - Margaret River - Busselton	2006	Employed (away from work)	1402
Augusta - Margaret River - Busselton	2006	Employed (full-time)	9643
Augusta - Margaret River - Busselton	2006	Employed (part-time)	5892
Augusta - Margaret River - Busselton	2006	Not in the labour force	8725
Augusta - Margaret River - Busselton	2006	Unemployed (looking for work)	574
Augusta - Margaret River - Busselton	2011		1853
Augusta - Margaret River - Busselton	2011	Employed (away from work)	1611
Augusta - Margaret River - Busselton	2011	Employed (full-time)	10657
Augusta - Margaret River - Busselton	2011	Employed (part-time)	7230
Augusta - Margaret River - Busselton	2011	Not in the labour force	10746
Augusta - Margaret River - Busselton	2011	Unemployed (looking for work)	937
Augusta - Margaret River - Busselton	2016		3110
Augusta - Margaret River - Busselton	2016	Employed (away from work)	1647
Augusta - Margaret River - Busselton	2016	Employed (full-time)	12109
Augusta - Margaret River - Busselton	2016	Employed (part-time)	9167
Augusta - Margaret River - Busselton	2016	Not in the labour force	12970
Augusta - Margaret River - Busselton	2016	Unemployed (looking for work)	1309
Bunbury	2006		3911
Bunbury	2006	Employed (away from work)	2993
Bunbury	2006	Employed (full-time)	23834
Bunbury	2006	Employed (part-time)	11095
Bunbury	2006	Not in the labour force	20383
Bunbury	2006	Unemployed (looking for work)	1560
Bunbury	2011		4524
Bunbury	2011	Employed (away from work)	3320
Bunbury	2011	Employed (full-time)	27775
Bunbury	2011	Employed (part-time)	13243
Bunbury	2011	Not in the labour force	23031
Bunbury	2011	Unemployed (looking for work)	2256
Bunbury	2016		6120
Bunbury	2016	Employed (away from work)	2953
Bunbury	2016	Employed (full-time)	26497
Bunbury	2016	Employed (part-time)	15360
Bunbury	2016	Not in the labour force	26706
Bunbury	2016	Unemployed (looking for work)	3936
Manjimup	2006		830
Manjimup	2006	Employed (away from work)	774
Manjimup	2006	Employed (full-time)	5805
Manjimup	2006	Employed (part-time)	2998
Manjimup	2006	Not in the labour force	5363
Manjimup	2006	Unemployed (looking for work)	330
Manjimup	2011		738
Manjimup	2011	Employed (away from work)	850
Manjimup	2011	Employed (full-time)	5637
Manjimup	2011	Employed (part-time)	3538
Manjimup	2011	Not in the labour force	6013
Manjimup	2011	Unemployed (looking for work)	439
Manjimup	2016		1632
Manjimup	2016	Employed (away from work)	790
Manjimup	2016	Employed (full-time)	5596
Manjimup	2016	Employed (part-time)	3541
Manjimup	2016	Not in the labour force	6530
Manjimup	2016	Unemployed (looking for work)	595
Mandurah	2006		4297
Mandurah	2006	Employed (away from work)	2081
Mandurah	2006	Employed (full-time)	15112
Mandurah	2006	Employed (part-time)	8173
Mandurah	2006	Not in the labour force	23149
Mandurah	2006	Unemployed (looking for work)	1438
Mandurah	2011		4619
Mandurah	2011	Employed (away from work)	2631
Mandurah	2011	Employed (full-time)	19665
Mandurah	2011	Employed (part-time)	10908
Mandurah	2011	Not in the labour force	27212
Mandurah	2011	Unemployed (looking for work)	2465
Mandurah	2016		5471
Mandurah	2016	Employed (away from work)	2553
Mandurah	2016	Employed (full-time)	21482
Mandurah	2016	Employed (part-time)	13088
Mandurah	2016	Not in the labour force	32146
Mandurah	2016	Unemployed (looking for work)	4440
Cottesloe - Claremont	2006		3694
Cottesloe - Claremont	2006	Employed (away from work)	1843
Cottesloe - Claremont	2006	Employed (full-time)	16270
Cottesloe - Claremont	2006	Employed (part-time)	10662
Cottesloe - Claremont	2006	Not in the labour force	17569
Cottesloe - Claremont	2006	Unemployed (looking for work)	937
Cottesloe - Claremont	2011		2961
Cottesloe - Claremont	2011	Employed (away from work)	1757
Cottesloe - Claremont	2011	Employed (full-time)	17067
Cottesloe - Claremont	2011	Employed (part-time)	11264
Cottesloe - Claremont	2011	Not in the labour force	18118
Cottesloe - Claremont	2011	Unemployed (looking for work)	1254
Cottesloe - Claremont	2016		3346
Cottesloe - Claremont	2016	Employed (away from work)	1359
Cottesloe - Claremont	2016	Employed (full-time)	17119
Cottesloe - Claremont	2016	Employed (part-time)	12149
Cottesloe - Claremont	2016	Not in the labour force	19266
Cottesloe - Claremont	2016	Unemployed (looking for work)	2055
Perth City	2006		8456
Perth City	2006	Employed (away from work)	2384
Perth City	2006	Employed (full-time)	27633
Perth City	2006	Employed (part-time)	11850
Perth City	2006	Not in the labour force	17656
Perth City	2006	Unemployed (looking for work)	1522
Perth City	2011		7479
Perth City	2011	Employed (away from work)	2793
Perth City	2011	Employed (full-time)	34726
Perth City	2011	Employed (part-time)	14121
Perth City	2011	Not in the labour force	18779
Perth City	2011	Unemployed (looking for work)	2194
Perth City	2016		8806
Perth City	2016	Employed (away from work)	2535
Perth City	2016	Employed (full-time)	35117
Perth City	2016	Employed (part-time)	16754
Perth City	2016	Not in the labour force	20884
Perth City	2016	Unemployed (looking for work)	3926
Bayswater - Bassendean	2006		3711
Bayswater - Bassendean	2006	Employed (away from work)	2286
Bayswater - Bassendean	2006	Employed (full-time)	22769
Bayswater - Bassendean	2006	Employed (part-time)	9944
Bayswater - Bassendean	2006	Not in the labour force	18412
Bayswater - Bassendean	2006	Unemployed (looking for work)	1336
Bayswater - Bassendean	2011		3651
Bayswater - Bassendean	2011	Employed (away from work)	2400
Bayswater - Bassendean	2011	Employed (full-time)	25496
Bayswater - Bassendean	2011	Employed (part-time)	11418
Bayswater - Bassendean	2011	Not in the labour force	19005
Bayswater - Bassendean	2011	Unemployed (looking for work)	1898
Bayswater - Bassendean	2016		4451
Bayswater - Bassendean	2016	Employed (away from work)	1987
Bayswater - Bassendean	2016	Employed (full-time)	25074
Bayswater - Bassendean	2016	Employed (part-time)	12846
Bayswater - Bassendean	2016	Not in the labour force	19668
Bayswater - Bassendean	2016	Unemployed (looking for work)	3373
Mundaring	2006		1518
Mundaring	2006	Employed (away from work)	1352
Mundaring	2006	Employed (full-time)	11160
Mundaring	2006	Employed (part-time)	5837
Mundaring	2006	Not in the labour force	9940
Mundaring	2006	Unemployed (looking for work)	625
Mundaring	2011		1730
Mundaring	2011	Employed (away from work)	1312
Mundaring	2011	Employed (full-time)	11788
Mundaring	2011	Employed (part-time)	6300
Mundaring	2011	Not in the labour force	10716
Mundaring	2011	Unemployed (looking for work)	850
Mundaring	2016		1989
Mundaring	2016	Employed (away from work)	1125
Mundaring	2016	Employed (full-time)	11293
Mundaring	2016	Employed (part-time)	6528
Mundaring	2016	Not in the labour force	12215
Mundaring	2016	Unemployed (looking for work)	1495
Swan	2006		4503
Swan	2006	Employed (away from work)	3003
Swan	2006	Employed (full-time)	27331
Swan	2006	Employed (part-time)	11629
Swan	2006	Not in the labour force	19015
Swan	2006	Unemployed (looking for work)	1516
Swan	2011		4622
Swan	2011	Employed (away from work)	3396
Swan	2011	Employed (full-time)	33129
Swan	2011	Employed (part-time)	14381
Swan	2011	Not in the labour force	21636
Swan	2011	Unemployed (looking for work)	2538
Swan	2016		6682
Swan	2016	Employed (away from work)	3351
Swan	2016	Employed (full-time)	38834
Swan	2016	Employed (part-time)	18965
Swan	2016	Not in the labour force	27195
Swan	2016	Unemployed (looking for work)	5485
Joondalup	2006		5258
Joondalup	2006	Employed (away from work)	5243
Joondalup	2006	Employed (full-time)	50364
Joondalup	2006	Employed (part-time)	25773
Joondalup	2006	Not in the labour force	30093
Joondalup	2006	Unemployed (looking for work)	2452
Joondalup	2011		4634
Joondalup	2011	Employed (away from work)	5029
Joondalup	2011	Employed (full-time)	50343
Joondalup	2011	Employed (part-time)	27663
Joondalup	2011	Not in the labour force	31960
Joondalup	2011	Unemployed (looking for work)	3338
Joondalup	2016		5046
Joondalup	2016	Employed (away from work)	4039
Joondalup	2016	Employed (full-time)	46582
Joondalup	2016	Employed (part-time)	28500
Joondalup	2016	Not in the labour force	35187
Joondalup	2016	Unemployed (looking for work)	5821
Stirling	2006		9232
Stirling	2006	Employed (away from work)	5058
Stirling	2006	Employed (full-time)	49756
Stirling	2006	Employed (part-time)	22942
Stirling	2006	Not in the labour force	43475
Stirling	2006	Unemployed (looking for work)	2894
Stirling	2011		9642
Stirling	2011	Employed (away from work)	5490
Stirling	2011	Employed (full-time)	56490
Stirling	2011	Employed (part-time)	27083
Stirling	2011	Not in the labour force	44968
Stirling	2011	Unemployed (looking for work)	4147
Stirling	2016		10561
Stirling	2016	Employed (away from work)	4578
Stirling	2016	Employed (full-time)	57899
Stirling	2016	Employed (part-time)	31388
Stirling	2016	Not in the labour force	47788
Stirling	2016	Unemployed (looking for work)	7386
Wanneroo	2006		4937
Wanneroo	2006	Employed (away from work)	3722
Wanneroo	2006	Employed (full-time)	32778
Wanneroo	2006	Employed (part-time)	14622
Wanneroo	2006	Not in the labour force	24997
Wanneroo	2006	Unemployed (looking for work)	2134
Wanneroo	2011		6228
Wanneroo	2011	Employed (away from work)	5020
Wanneroo	2011	Employed (full-time)	46815
Wanneroo	2011	Employed (part-time)	21540
Wanneroo	2011	Not in the labour force	31620
Wanneroo	2011	Unemployed (looking for work)	3758
Wanneroo	2016		8653
Wanneroo	2016	Employed (away from work)	5078
Wanneroo	2016	Employed (full-time)	54727
Wanneroo	2016	Employed (part-time)	29144
Wanneroo	2016	Not in the labour force	38900
Wanneroo	2016	Unemployed (looking for work)	8278
Armadale	2006		2427
Armadale	2006	Employed (away from work)	1722
Armadale	2006	Employed (full-time)	14682
Armadale	2006	Employed (part-time)	6642
Armadale	2006	Not in the labour force	12941
Armadale	2006	Unemployed (looking for work)	1062
Armadale	2011		3010
Armadale	2011	Employed (away from work)	2098
Armadale	2011	Employed (full-time)	19221
Armadale	2011	Employed (part-time)	8426
Armadale	2011	Not in the labour force	14468
Armadale	2011	Unemployed (looking for work)	1706
Armadale	2016		3956
Armadale	2016	Employed (away from work)	2086
Armadale	2016	Employed (full-time)	22955
Armadale	2016	Employed (part-time)	11252
Armadale	2016	Not in the labour force	17967
Armadale	2016	Unemployed (looking for work)	3655
Belmont - Victoria Park	2006		4402
Belmont - Victoria Park	2006	Employed (away from work)	1714
Belmont - Victoria Park	2006	Employed (full-time)	18087
Belmont - Victoria Park	2006	Employed (part-time)	7033
Belmont - Victoria Park	2006	Not in the labour force	13966
Belmont - Victoria Park	2006	Unemployed (looking for work)	1218
Belmont - Victoria Park	2011		4341
Belmont - Victoria Park	2011	Employed (away from work)	2013
Belmont - Victoria Park	2011	Employed (full-time)	22208
Belmont - Victoria Park	2011	Employed (part-time)	8850
Belmont - Victoria Park	2011	Not in the labour force	14898
Belmont - Victoria Park	2011	Unemployed (looking for work)	1760
Belmont - Victoria Park	2016		6021
Belmont - Victoria Park	2016	Employed (away from work)	1814
Belmont - Victoria Park	2016	Employed (full-time)	22592
Belmont - Victoria Park	2016	Employed (part-time)	10622
Belmont - Victoria Park	2016	Not in the labour force	15638
Belmont - Victoria Park	2016	Unemployed (looking for work)	3271
Canning	2006		3930
Canning	2006	Employed (away from work)	2490
Canning	2006	Employed (full-time)	24282
Canning	2006	Employed (part-time)	12461
Canning	2006	Not in the labour force	21457
Canning	2006	Unemployed (looking for work)	1709
Canning	2011		3982
Canning	2011	Employed (away from work)	2591
Canning	2011	Employed (full-time)	26886
Canning	2011	Employed (part-time)	14268
Canning	2011	Not in the labour force	23435
Canning	2011	Unemployed (looking for work)	2648
Canning	2016		4083
Canning	2016	Employed (away from work)	2143
Canning	2016	Employed (full-time)	24894
Canning	2016	Employed (part-time)	15891
Canning	2016	Not in the labour force	25524
Canning	2016	Unemployed (looking for work)	4936
Gosnells	2006		4088
Gosnells	2006	Employed (away from work)	3168
Gosnells	2006	Employed (full-time)	28668
Gosnells	2006	Employed (part-time)	12114
Gosnells	2006	Not in the labour force	21597
Gosnells	2006	Unemployed (looking for work)	1741
Gosnells	2011		5168
Gosnells	2011	Employed (away from work)	3442
Gosnells	2011	Employed (full-time)	33224
Gosnells	2011	Employed (part-time)	14406
Gosnells	2011	Not in the labour force	24807
Gosnells	2011	Unemployed (looking for work)	2945
Gosnells	2016		4977
Gosnells	2016	Employed (away from work)	2843
Gosnells	2016	Employed (full-time)	32954
Gosnells	2016	Employed (part-time)	17131
Gosnells	2016	Not in the labour force	29793
Gosnells	2016	Unemployed (looking for work)	5714
Kalamunda	2006		2102
Kalamunda	2006	Employed (away from work)	1824
Kalamunda	2006	Employed (full-time)	16085
Kalamunda	2006	Employed (part-time)	7465
Kalamunda	2006	Not in the labour force	11372
Kalamunda	2006	Unemployed (looking for work)	708
Kalamunda	2011		2142
Kalamunda	2011	Employed (away from work)	1743
Kalamunda	2011	Employed (full-time)	17317
Kalamunda	2011	Employed (part-time)	8080
Kalamunda	2011	Not in the labour force	12661
Kalamunda	2011	Unemployed (looking for work)	1034
Kalamunda	2016		2753
Kalamunda	2016	Employed (away from work)	1461
Kalamunda	2016	Employed (full-time)	16978
Kalamunda	2016	Employed (part-time)	8816
Kalamunda	2016	Not in the labour force	14196
Kalamunda	2016	Unemployed (looking for work)	2071
Serpentine - Jarrahdale	2006		367
Serpentine - Jarrahdale	2006	Employed (away from work)	496
Serpentine - Jarrahdale	2006	Employed (full-time)	4088
Serpentine - Jarrahdale	2006	Employed (part-time)	1871
Serpentine - Jarrahdale	2006	Not in the labour force	3046
Serpentine - Jarrahdale	2006	Unemployed (looking for work)	164
Serpentine - Jarrahdale	2011		561
Serpentine - Jarrahdale	2011	Employed (away from work)	631
Serpentine - Jarrahdale	2011	Employed (full-time)	5575
Serpentine - Jarrahdale	2011	Employed (part-time)	2639
Serpentine - Jarrahdale	2011	Not in the labour force	3852
Serpentine - Jarrahdale	2011	Unemployed (looking for work)	361
Serpentine - Jarrahdale	2016		1170
Serpentine - Jarrahdale	2016	Employed (away from work)	680
Serpentine - Jarrahdale	2016	Employed (full-time)	8332
Serpentine - Jarrahdale	2016	Employed (part-time)	3882
Serpentine - Jarrahdale	2016	Not in the labour force	5423
Serpentine - Jarrahdale	2016	Unemployed (looking for work)	988
South Perth	2006		2733
South Perth	2006	Employed (away from work)	1190
South Perth	2006	Employed (full-time)	12536
South Perth	2006	Employed (part-time)	5872
South Perth	2006	Not in the labour force	9880
South Perth	2006	Unemployed (looking for work)	778
South Perth	2011		2322
South Perth	2011	Employed (away from work)	1214
South Perth	2011	Employed (full-time)	13665
South Perth	2011	Employed (part-time)	6453
South Perth	2011	Not in the labour force	10258
South Perth	2011	Unemployed (looking for work)	1035
South Perth	2016		2615
South Perth	2016	Employed (away from work)	964
South Perth	2016	Employed (full-time)	12792
South Perth	2016	Employed (part-time)	7011
South Perth	2016	Not in the labour force	10935
South Perth	2016	Unemployed (looking for work)	1616
Cockburn	2006		3555
Cockburn	2006	Employed (away from work)	2547
Cockburn	2006	Employed (full-time)	22449
Cockburn	2006	Employed (part-time)	10219
Cockburn	2006	Not in the labour force	16596
Cockburn	2006	Unemployed (looking for work)	1211
Cockburn	2011		3355
Cockburn	2011	Employed (away from work)	3092
Cockburn	2011	Employed (full-time)	28880
Cockburn	2011	Employed (part-time)	12933
Cockburn	2011	Not in the labour force	18767
Cockburn	2011	Unemployed (looking for work)	2022
Cockburn	2016		5209
Cockburn	2016	Employed (away from work)	2749
Cockburn	2016	Employed (full-time)	31680
Cockburn	2016	Employed (part-time)	16085
Cockburn	2016	Not in the labour force	21620
Cockburn	2016	Unemployed (looking for work)	4161
Fremantle	2006		2225
Fremantle	2006	Employed (away from work)	1089
Fremantle	2006	Employed (full-time)	9222
Fremantle	2006	Employed (part-time)	5084
Fremantle	2006	Not in the labour force	8503
Fremantle	2006	Unemployed (looking for work)	661
Fremantle	2011		1750
Fremantle	2011	Employed (away from work)	1107
Fremantle	2011	Employed (full-time)	10225
Fremantle	2011	Employed (part-time)	5640
Fremantle	2011	Not in the labour force	8819
Fremantle	2011	Unemployed (looking for work)	825
Fremantle	2016		2886
Fremantle	2016	Employed (away from work)	970
Fremantle	2016	Employed (full-time)	10384
Fremantle	2016	Employed (part-time)	6418
Fremantle	2016	Not in the labour force	9129
Fremantle	2016	Unemployed (looking for work)	1334
Kwinana	2006		1605
Kwinana	2006	Employed (away from work)	763
Kwinana	2006	Employed (full-time)	6070
Kwinana	2006	Employed (part-time)	2426
Kwinana	2006	Not in the labour force	6381
Kwinana	2006	Unemployed (looking for work)	574
Kwinana	2011		1742
Kwinana	2011	Employed (away from work)	930
Kwinana	2011	Employed (full-time)	8452
Kwinana	2011	Employed (part-time)	3349
Kwinana	2011	Not in the labour force	7135
Kwinana	2011	Unemployed (looking for work)	921
Kwinana	2016		2229
Kwinana	2016	Employed (away from work)	1016
Kwinana	2016	Employed (full-time)	10802
Kwinana	2016	Employed (part-time)	4985
Kwinana	2016	Not in the labour force	9175
Kwinana	2016	Unemployed (looking for work)	2029
Melville	2006		4139
Melville	2006	Employed (away from work)	2937
Melville	2006	Employed (full-time)	28479
Melville	2006	Employed (part-time)	15915
Melville	2006	Not in the labour force	25811
Melville	2006	Unemployed (looking for work)	1485
Melville	2011		3409
Melville	2011	Employed (away from work)	2967
Melville	2011	Employed (full-time)	30061
Melville	2011	Employed (part-time)	16951
Melville	2011	Not in the labour force	26188
Melville	2011	Unemployed (looking for work)	2135
Melville	2016		4193
Melville	2016	Employed (away from work)	2127
Melville	2016	Employed (full-time)	28082
Melville	2016	Employed (part-time)	17871
Melville	2016	Not in the labour force	27696
Melville	2016	Unemployed (looking for work)	3509
Rockingham	2006		4783
Rockingham	2006	Employed (away from work)	2821
Rockingham	2006	Employed (full-time)	23253
Rockingham	2006	Employed (part-time)	10244
Rockingham	2006	Not in the labour force	21890
Rockingham	2006	Unemployed (looking for work)	1795
Rockingham	2011		4689
Rockingham	2011	Employed (away from work)	3454
Rockingham	2011	Employed (full-time)	31039
Rockingham	2011	Employed (part-time)	13604
Rockingham	2011	Not in the labour force	24612
Rockingham	2011	Unemployed (looking for work)	3020
Rockingham	2016		7467
Rockingham	2016	Employed (away from work)	3318
Rockingham	2016	Employed (full-time)	34567
Rockingham	2016	Employed (part-time)	16953
Rockingham	2016	Not in the labour force	28951
Rockingham	2016	Unemployed (looking for work)	5941
Albany	2006		2452
Albany	2006	Employed (away from work)	2102
Albany	2006	Employed (full-time)	14278
Albany	2006	Employed (part-time)	7403
Albany	2006	Not in the labour force	14129
Albany	2006	Unemployed (looking for work)	973
Albany	2011		1969
Albany	2011	Employed (away from work)	2178
Albany	2011	Employed (full-time)	14358
Albany	2011	Employed (part-time)	8350
Albany	2011	Not in the labour force	15758
Albany	2011	Unemployed (looking for work)	1270
Albany	2016		3852
Albany	2016	Employed (away from work)	1777
Albany	2016	Employed (full-time)	14690
