SA2_NAME16	Year	LabourForceStatus	adults
Ross	2006	Not in the labour force	502
Ross	2006	Unemployed (looking for work)	18
Ross	2011		237
Ross	2011	Employed (away from work)	65
Ross	2011	Employed (full-time)	782
Ross	2011	Employed (part-time)	196
Ross	2011	Not in the labour force	505
Ross	2011	Unemployed (looking for work)	40
Ross	2016		287
Ross	2016	Employed (away from work)	66
Ross	2016	Employed (full-time)	768
Ross	2016	Employed (part-time)	238
Ross	2016	Not in the labour force	635
Ross	2016	Unemployed (looking for work)	41
Sandover - Plenty	2006		239
Sandover - Plenty	2006	Employed (away from work)	68
Sandover - Plenty	2006	Employed (full-time)	296
Sandover - Plenty	2006	Employed (part-time)	420
Sandover - Plenty	2006	Not in the labour force	1569
Sandover - Plenty	2006	Unemployed (looking for work)	234
Sandover - Plenty	2011		353
Sandover - Plenty	2011	Employed (away from work)	70
Sandover - Plenty	2011	Employed (full-time)	370
Sandover - Plenty	2011	Employed (part-time)	219
Sandover - Plenty	2011	Not in the labour force	1605
Sandover - Plenty	2011	Unemployed (looking for work)	154
Sandover - Plenty	2016		384
Sandover - Plenty	2016	Employed (away from work)	47
Sandover - Plenty	2016	Employed (full-time)	398
Sandover - Plenty	2016	Employed (part-time)	217
Sandover - Plenty	2016	Not in the labour force	1550
Sandover - Plenty	2016	Unemployed (looking for work)	491
Tanami	2006		157
Tanami	2006	Employed (away from work)	55
Tanami	2006	Employed (full-time)	305
Tanami	2006	Employed (part-time)	259
Tanami	2006	Not in the labour force	1056
Tanami	2006	Unemployed (looking for work)	136
Tanami	2011		271
Tanami	2011	Employed (away from work)	92
Tanami	2011	Employed (full-time)	508
Tanami	2011	Employed (part-time)	263
Tanami	2011	Not in the labour force	831
Tanami	2011	Unemployed (looking for work)	162
Tanami	2016		409
Tanami	2016	Employed (away from work)	60
Tanami	2016	Employed (full-time)	338
Tanami	2016	Employed (part-time)	169
Tanami	2016	Not in the labour force	891
Tanami	2016	Unemployed (looking for work)	217
Yuendumu - Anmatjere	2006		168
Yuendumu - Anmatjere	2006	Employed (away from work)	51
Yuendumu - Anmatjere	2006	Employed (full-time)	215
Yuendumu - Anmatjere	2006	Employed (part-time)	218
Yuendumu - Anmatjere	2006	Not in the labour force	815
Yuendumu - Anmatjere	2006	Unemployed (looking for work)	52
Yuendumu - Anmatjere	2011		145
Yuendumu - Anmatjere	2011	Employed (away from work)	45
Yuendumu - Anmatjere	2011	Employed (full-time)	248
Yuendumu - Anmatjere	2011	Employed (part-time)	183
Yuendumu - Anmatjere	2011	Not in the labour force	740
Yuendumu - Anmatjere	2011	Unemployed (looking for work)	105
Yuendumu - Anmatjere	2016		138
Yuendumu - Anmatjere	2016	Employed (away from work)	9
Yuendumu - Anmatjere	2016	Employed (full-time)	259
Yuendumu - Anmatjere	2016	Employed (part-time)	114
Yuendumu - Anmatjere	2016	Not in the labour force	548
Yuendumu - Anmatjere	2016	Unemployed (looking for work)	429
Barkly	2006		374
Barkly	2006	Employed (away from work)	47
Barkly	2006	Employed (full-time)	383
Barkly	2006	Employed (part-time)	219
Barkly	2006	Not in the labour force	728
Barkly	2006	Unemployed (looking for work)	34
Barkly	2011		231
Barkly	2011	Employed (away from work)	75
Barkly	2011	Employed (full-time)	424
Barkly	2011	Employed (part-time)	158
Barkly	2011	Not in the labour force	914
Barkly	2011	Unemployed (looking for work)	84
Barkly	2016		199
Barkly	2016	Employed (away from work)	47
Barkly	2016	Employed (full-time)	409
Barkly	2016	Employed (part-time)	146
Barkly	2016	Not in the labour force	812
Barkly	2016	Unemployed (looking for work)	193
Tennant Creek	2006		340
Tennant Creek	2006	Employed (away from work)	86
Tennant Creek	2006	Employed (full-time)	726
Tennant Creek	2006	Employed (part-time)	281
Tennant Creek	2006	Not in the labour force	661
Tennant Creek	2006	Unemployed (looking for work)	80
Tennant Creek	2011		455
Tennant Creek	2011	Employed (away from work)	117
Tennant Creek	2011	Employed (full-time)	830
Tennant Creek	2011	Employed (part-time)	227
Tennant Creek	2011	Not in the labour force	613
Tennant Creek	2011	Unemployed (looking for work)	89
Tennant Creek	2016		278
Tennant Creek	2016	Employed (away from work)	89
Tennant Creek	2016	Employed (full-time)	873
Tennant Creek	2016	Employed (part-time)	194
Tennant Creek	2016	Not in the labour force	828
Tennant Creek	2016	Unemployed (looking for work)	89
Alligator	2006		606
Alligator	2006	Employed (away from work)	116
Alligator	2006	Employed (full-time)	1001
Alligator	2006	Employed (part-time)	345
Alligator	2006	Not in the labour force	724
Alligator	2006	Unemployed (looking for work)	100
Alligator	2011		433
Alligator	2011	Employed (away from work)	198
Alligator	2011	Employed (full-time)	1334
Alligator	2011	Employed (part-time)	401
Alligator	2011	Not in the labour force	941
Alligator	2011	Unemployed (looking for work)	110
Alligator	2016		616
Alligator	2016	Employed (away from work)	172
Alligator	2016	Employed (full-time)	1200
Alligator	2016	Employed (part-time)	410
Alligator	2016	Not in the labour force	1130
Alligator	2016	Unemployed (looking for work)	166
Daly	2006		124
Daly	2006	Employed (away from work)	97
Daly	2006	Employed (full-time)	362
Daly	2006	Employed (part-time)	247
Daly	2006	Not in the labour force	352
Daly	2006	Unemployed (looking for work)	19
Daly	2011		92
Daly	2011	Employed (away from work)	49
Daly	2011	Employed (full-time)	445
Daly	2011	Employed (part-time)	181
Daly	2011	Not in the labour force	486
Daly	2011	Unemployed (looking for work)	94
Daly	2016		168
Daly	2016	Employed (away from work)	48
Daly	2016	Employed (full-time)	342
Daly	2016	Employed (part-time)	123
Daly	2016	Not in the labour force	502
Daly	2016	Unemployed (looking for work)	125
Thamarrurr	2006		103
Thamarrurr	2006	Employed (away from work)	21
Thamarrurr	2006	Employed (full-time)	127
Thamarrurr	2006	Employed (part-time)	100
Thamarrurr	2006	Not in the labour force	804
Thamarrurr	2006	Unemployed (looking for work)	16
Thamarrurr	2011		35
Thamarrurr	2011	Employed (away from work)	21
Thamarrurr	2011	Employed (full-time)	305
Thamarrurr	2011	Employed (part-time)	84
Thamarrurr	2011	Not in the labour force	888
Thamarrurr	2011	Unemployed (looking for work)	125
Thamarrurr	2016		253
Thamarrurr	2016	Employed (away from work)	20
Thamarrurr	2016	Employed (full-time)	239
Thamarrurr	2016	Employed (part-time)	61
Thamarrurr	2016	Not in the labour force	846
Thamarrurr	2016	Unemployed (looking for work)	269
Tiwi Islands	2006		86
Tiwi Islands	2006	Employed (away from work)	80
Tiwi Islands	2006	Employed (full-time)	306
Tiwi Islands	2006	Employed (part-time)	361
Tiwi Islands	2006	Not in the labour force	600
Tiwi Islands	2006	Unemployed (looking for work)	59
Tiwi Islands	2011		65
Tiwi Islands	2011	Employed (away from work)	69
Tiwi Islands	2011	Employed (full-time)	429
Tiwi Islands	2011	Employed (part-time)	237
Tiwi Islands	2011	Not in the labour force	959
Tiwi Islands	2011	Unemployed (looking for work)	73
Tiwi Islands	2016		96
Tiwi Islands	2016	Employed (away from work)	52
Tiwi Islands	2016	Employed (full-time)	263
Tiwi Islands	2016	Employed (part-time)	208
Tiwi Islands	2016	Not in the labour force	1055
Tiwi Islands	2016	Unemployed (looking for work)	163
West Arnhem	2006		318
West Arnhem	2006	Employed (away from work)	113
West Arnhem	2006	Employed (full-time)	354
West Arnhem	2006	Employed (part-time)	555
West Arnhem	2006	Not in the labour force	1374
West Arnhem	2006	Unemployed (looking for work)	90
West Arnhem	2011		140
West Arnhem	2011	Employed (away from work)	141
West Arnhem	2011	Employed (full-time)	701
West Arnhem	2011	Employed (part-time)	463
West Arnhem	2011	Not in the labour force	1471
West Arnhem	2011	Unemployed (looking for work)	315
West Arnhem	2016		530
West Arnhem	2016	Employed (away from work)	105
West Arnhem	2016	Employed (full-time)	547
West Arnhem	2016	Employed (part-time)	154
West Arnhem	2016	Not in the labour force	1793
West Arnhem	2016	Unemployed (looking for work)	338
Anindilyakwa	2006		214
Anindilyakwa	2006	Employed (away from work)	63
Anindilyakwa	2006	Employed (full-time)	450
Anindilyakwa	2006	Employed (part-time)	225
Anindilyakwa	2006	Not in the labour force	659
Anindilyakwa	2006	Unemployed (looking for work)	13
Anindilyakwa	2011		122
Anindilyakwa	2011	Employed (away from work)	71
Anindilyakwa	2011	Employed (full-time)	739
Anindilyakwa	2011	Employed (part-time)	183
Anindilyakwa	2011	Not in the labour force	633
Anindilyakwa	2011	Unemployed (looking for work)	119
Anindilyakwa	2016		302
Anindilyakwa	2016	Employed (away from work)	74
Anindilyakwa	2016	Employed (full-time)	509
Anindilyakwa	2016	Employed (part-time)	143
Anindilyakwa	2016	Not in the labour force	671
Anindilyakwa	2016	Unemployed (looking for work)	128
East Arnhem	2006		698
East Arnhem	2006	Employed (away from work)	222
East Arnhem	2006	Employed (full-time)	592
East Arnhem	2006	Employed (part-time)	775
East Arnhem	2006	Not in the labour force	2002
East Arnhem	2006	Unemployed (looking for work)	357
East Arnhem	2011		269
East Arnhem	2011	Employed (away from work)	208
East Arnhem	2011	Employed (full-time)	821
East Arnhem	2011	Employed (part-time)	678
East Arnhem	2011	Not in the labour force	2753
East Arnhem	2011	Unemployed (looking for work)	397
East Arnhem	2016		416
East Arnhem	2016	Employed (away from work)	123
East Arnhem	2016	Employed (full-time)	673
East Arnhem	2016	Employed (part-time)	455
East Arnhem	2016	Not in the labour force	3185
East Arnhem	2016	Unemployed (looking for work)	400
Nhulunbuy	2006		332
Nhulunbuy	2006	Employed (away from work)	191
Nhulunbuy	2006	Employed (full-time)	1821
Nhulunbuy	2006	Employed (part-time)	365
Nhulunbuy	2006	Not in the labour force	292
Nhulunbuy	2006	Unemployed (looking for work)	36
Nhulunbuy	2011		226
Nhulunbuy	2011	Employed (away from work)	186
Nhulunbuy	2011	Employed (full-time)	1627
Nhulunbuy	2011	Employed (part-time)	359
Nhulunbuy	2011	Not in the labour force	317
Nhulunbuy	2011	Unemployed (looking for work)	41
Nhulunbuy	2016		346
Nhulunbuy	2016	Employed (away from work)	121
Nhulunbuy	2016	Employed (full-time)	1157
Nhulunbuy	2016	Employed (part-time)	294
Nhulunbuy	2016	Not in the labour force	259
Nhulunbuy	2016	Unemployed (looking for work)	40
Elsey	2006		212
Elsey	2006	Employed (away from work)	53
Elsey	2006	Employed (full-time)	229
Elsey	2006	Employed (part-time)	262
Elsey	2006	Not in the labour force	465
Elsey	2006	Unemployed (looking for work)	78
Elsey	2011		131
Elsey	2011	Employed (away from work)	38
Elsey	2011	Employed (full-time)	350
Elsey	2011	Employed (part-time)	173
Elsey	2011	Not in the labour force	646
Elsey	2011	Unemployed (looking for work)	104
Elsey	2016		231
Elsey	2016	Employed (away from work)	46
Elsey	2016	Employed (full-time)	364
Elsey	2016	Employed (part-time)	116
Elsey	2016	Not in the labour force	826
Elsey	2016	Unemployed (looking for work)	102
Gulf	2006		263
Gulf	2006	Employed (away from work)	121
Gulf	2006	Employed (full-time)	383
Gulf	2006	Employed (part-time)	524
Gulf	2006	Not in the labour force	1109
Gulf	2006	Unemployed (looking for work)	63
Gulf	2011		366
Gulf	2011	Employed (away from work)	148
Gulf	2011	Employed (full-time)	630
Gulf	2011	Employed (part-time)	349
Gulf	2011	Not in the labour force	961
Gulf	2011	Unemployed (looking for work)	283
Gulf	2016		304
Gulf	2016	Employed (away from work)	167
Gulf	2016	Employed (full-time)	496
Gulf	2016	Employed (part-time)	211
Gulf	2016	Not in the labour force	1526
Gulf	2016	Unemployed (looking for work)	194
Katherine	2006		1103
Katherine	2006	Employed (away from work)	275
Katherine	2006	Employed (full-time)	2794
Katherine	2006	Employed (part-time)	738
Katherine	2006	Not in the labour force	1273
Katherine	2006	Unemployed (looking for work)	185
Katherine	2011		729
Katherine	2011	Employed (away from work)	377
Katherine	2011	Employed (full-time)	3102
Katherine	2011	Employed (part-time)	829
Katherine	2011	Not in the labour force	1589
Katherine	2011	Unemployed (looking for work)	273
Katherine	2016		1612
Katherine	2016	Employed (away from work)	279
Katherine	2016	Employed (full-time)	3129
Katherine	2016	Employed (part-time)	742
Katherine	2016	Not in the labour force	1652
Katherine	2016	Unemployed (looking for work)	161
Victoria River	2006		306
Victoria River	2006	Employed (away from work)	57
Victoria River	2006	Employed (full-time)	496
Victoria River	2006	Employed (part-time)	372
Victoria River	2006	Not in the labour force	597
Victoria River	2006	Unemployed (looking for work)	50
Victoria River	2011		170
Victoria River	2011	Employed (away from work)	106
Victoria River	2011	Employed (full-time)	460
Victoria River	2011	Employed (part-time)	267
Victoria River	2011	Not in the labour force	625
Victoria River	2011	Unemployed (looking for work)	59
Victoria River	2016		324
Victoria River	2016	Employed (away from work)	61
Victoria River	2016	Employed (full-time)	387
Victoria River	2016	Employed (part-time)	148
Victoria River	2016	Not in the labour force	709
Victoria River	2016	Unemployed (looking for work)	124
Migratory - Offshore - Shipping (NT)	2006		21
Migratory - Offshore - Shipping (NT)	2006	Employed (away from work)	4
Migratory - Offshore - Shipping (NT)	2006	Employed (full-time)	66
Migratory - Offshore - Shipping (NT)	2006	Employed (part-time)	0
Migratory - Offshore - Shipping (NT)	2006	Not in the labour force	3
Migratory - Offshore - Shipping (NT)	2006	Unemployed (looking for work)	0
Migratory - Offshore - Shipping (NT)	2011		11
Migratory - Offshore - Shipping (NT)	2011	Employed (away from work)	10
Migratory - Offshore - Shipping (NT)	2011	Employed (full-time)	70
Migratory - Offshore - Shipping (NT)	2011	Employed (part-time)	3
Migratory - Offshore - Shipping (NT)	2011	Not in the labour force	10
Migratory - Offshore - Shipping (NT)	2011	Unemployed (looking for work)	3
Migratory - Offshore - Shipping (NT)	2016		14
Migratory - Offshore - Shipping (NT)	2016	Employed (away from work)	10
Migratory - Offshore - Shipping (NT)	2016	Employed (full-time)	16
Migratory - Offshore - Shipping (NT)	2016	Employed (part-time)	3
Migratory - Offshore - Shipping (NT)	2016	Not in the labour force	29
Migratory - Offshore - Shipping (NT)	2016	Unemployed (looking for work)	0
No usual address (NT)	2006		284
No usual address (NT)	2006	Employed (away from work)	63
No usual address (NT)	2006	Employed (full-time)	402
No usual address (NT)	2006	Employed (part-time)	119
No usual address (NT)	2006	Not in the labour force	781
No usual address (NT)	2006	Unemployed (looking for work)	83
No usual address (NT)	2011		249
No usual address (NT)	2011	Employed (away from work)	106
No usual address (NT)	2011	Employed (full-time)	375
No usual address (NT)	2011	Employed (part-time)	104
No usual address (NT)	2011	Not in the labour force	801
No usual address (NT)	2011	Unemployed (looking for work)	92
No usual address (NT)	2016		744
No usual address (NT)	2016	Employed (away from work)	70
No usual address (NT)	2016	Employed (full-time)	399
No usual address (NT)	2016	Employed (part-time)	103
No usual address (NT)	2016	Not in the labour force	889
No usual address (NT)	2016	Unemployed (looking for work)	76
Aranda	2006		46
Aranda	2006	Employed (away from work)	88
Aranda	2006	Employed (full-time)	789
Aranda	2006	Employed (part-time)	363
Aranda	2006	Not in the labour force	652
Aranda	2006	Unemployed (looking for work)	44
Aranda	2011		113
Aranda	2011	Employed (away from work)	104
Aranda	2011	Employed (full-time)	752
Aranda	2011	Employed (part-time)	371
Aranda	2011	Not in the labour force	662
Aranda	2011	Unemployed (looking for work)	35
Aranda	2016		56
Aranda	2016	Employed (away from work)	60
Aranda	2016	Employed (full-time)	742
Aranda	2016	Employed (part-time)	347
Aranda	2016	Not in the labour force	661
Aranda	2016	Unemployed (looking for work)	39
Belconnen	2006		295
Belconnen	2006	Employed (away from work)	94
Belconnen	2006	Employed (full-time)	1153
Belconnen	2006	Employed (part-time)	513
Belconnen	2006	Not in the labour force	619
Belconnen	2006	Unemployed (looking for work)	141
Belconnen	2011		538
Belconnen	2011	Employed (away from work)	138
Belconnen	2011	Employed (full-time)	1700
Belconnen	2011	Employed (part-time)	580
Belconnen	2011	Not in the labour force	953
Belconnen	2011	Unemployed (looking for work)	160
Belconnen	2016		589
Belconnen	2016	Employed (away from work)	178
Belconnen	2016	Employed (full-time)	2409
Belconnen	2016	Employed (part-time)	989
Belconnen	2016	Not in the labour force	1621
Belconnen	2016	Unemployed (looking for work)	301
Bruce	2006		217
Bruce	2006	Employed (away from work)	92
Bruce	2006	Employed (full-time)	1172
Bruce	2006	Employed (part-time)	677
Bruce	2006	Not in the labour force	777
Bruce	2006	Unemployed (looking for work)	130
Bruce	2011		877
Bruce	2011	Employed (away from work)	230
Bruce	2011	Employed (full-time)	2181
Bruce	2011	Employed (part-time)	1005
Bruce	2011	Not in the labour force	1310
Bruce	2011	Unemployed (looking for work)	190
Bruce	2016		508
Bruce	2016	Employed (away from work)	268
Bruce	2016	Employed (full-time)	2370
Bruce	2016	Employed (part-time)	1197
Bruce	2016	Not in the labour force	1762
Bruce	2016	Unemployed (looking for work)	244
Charnwood	2006		89
Charnwood	2006	Employed (away from work)	130
Charnwood	2006	Employed (full-time)	998
Charnwood	2006	Employed (part-time)	410
Charnwood	2006	Not in the labour force	627
Charnwood	2006	Unemployed (looking for work)	87
Charnwood	2011		148
Charnwood	2011	Employed (away from work)	119
Charnwood	2011	Employed (full-time)	1014
Charnwood	2011	Employed (part-time)	401
Charnwood	2011	Not in the labour force	631
Charnwood	2011	Unemployed (looking for work)	65
Charnwood	2016		144
Charnwood	2016	Employed (away from work)	79
Charnwood	2016	Employed (full-time)	944
Charnwood	2016	Employed (part-time)	391
Charnwood	2016	Not in the labour force	694
Charnwood	2016	Unemployed (looking for work)	90
Cook	2006		101
Cook	2006	Employed (away from work)	91
Cook	2006	Employed (full-time)	985
Cook	2006	Employed (part-time)	410
Cook	2006	Not in the labour force	718
Cook	2006	Unemployed (looking for work)	57
Cook	2011		86
Cook	2011	Employed (away from work)	89
Cook	2011	Employed (full-time)	996
Cook	2011	Employed (part-time)	461
Cook	2011	Not in the labour force	706
Cook	2011	Unemployed (looking for work)	63
Cook	2016		86
Cook	2016	Employed (away from work)	73
Cook	2016	Employed (full-time)	862
Cook	2016	Employed (part-time)	448
Cook	2016	Not in the labour force	763
Cook	2016	Unemployed (looking for work)	67
Dunlop	2006		124
Dunlop	2006	Employed (away from work)	247
Dunlop	2006	Employed (full-time)	2374
Dunlop	2006	Employed (part-time)	710
Dunlop	2006	Not in the labour force	747
Dunlop	2006	Unemployed (looking for work)	73
Dunlop	2011		134
Dunlop	2011	Employed (away from work)	244
Dunlop	2011	Employed (full-time)	2801
Dunlop	2011	Employed (part-time)	864
Dunlop	2011	Not in the labour force	1059
Dunlop	2011	Unemployed (looking for work)	130
Dunlop	2016		186
Dunlop	2016	Employed (away from work)	227
Dunlop	2016	Employed (full-time)	2645
Dunlop	2016	Employed (part-time)	957
Dunlop	2016	Not in the labour force	1185
Dunlop	2016	Unemployed (looking for work)	152
Evatt	2006		137
Evatt	2006	Employed (away from work)	210
Evatt	2006	Employed (full-time)	2105
Evatt	2006	Employed (part-time)	851
Evatt	2006	Not in the labour force	973
Evatt	2006	Unemployed (looking for work)	97
Evatt	2011		89
Evatt	2011	Employed (away from work)	234
Evatt	2011	Employed (full-time)	2071
Evatt	2011	Employed (part-time)	776
Evatt	2011	Not in the labour force	1017
Evatt	2011	Unemployed (looking for work)	96
Evatt	2016		265
Evatt	2016	Employed (away from work)	144
Evatt	2016	Employed (full-time)	1766
Evatt	2016	Employed (part-time)	800
Evatt	2016	Not in the labour force	1145
Evatt	2016	Unemployed (looking for work)	121
Florey	2006		188
Florey	2006	Employed (away from work)	182
Florey	2006	Employed (full-time)	1791
Florey	2006	Employed (part-time)	800
Florey	2006	Not in the labour force	999
Florey	2006	Unemployed (looking for work)	121
Florey	2011		144
Florey	2011	Employed (away from work)	172
Florey	2011	Employed (full-time)	1722
Florey	2011	Employed (part-time)	808
Florey	2011	Not in the labour force	1138
Florey	2011	Unemployed (looking for work)	130
Florey	2016		181
Florey	2016	Employed (away from work)	120
Florey	2016	Employed (full-time)	1486
Florey	2016	Employed (part-time)	745
Florey	2016	Not in the labour force	1251
Florey	2016	Unemployed (looking for work)	136
Flynn (ACT)	2006		74
Flynn (ACT)	2006	Employed (away from work)	120
Flynn (ACT)	2006	Employed (full-time)	1291
Flynn (ACT)	2006	Employed (part-time)	575
Flynn (ACT)	2006	Not in the labour force	669
Flynn (ACT)	2006	Unemployed (looking for work)	58
Flynn (ACT)	2011		220
Flynn (ACT)	2011	Employed (away from work)	113
Flynn (ACT)	2011	Employed (full-time)	1242
Flynn (ACT)	2011	Employed (part-time)	526
Flynn (ACT)	2011	Not in the labour force	703
Flynn (ACT)	2011	Unemployed (looking for work)	53
Flynn (ACT)	2016		95
Flynn (ACT)	2016	Employed (away from work)	80
Flynn (ACT)	2016	Employed (full-time)	1122
Flynn (ACT)	2016	Employed (part-time)	480
Flynn (ACT)	2016	Not in the labour force	801
Flynn (ACT)	2016	Unemployed (looking for work)	80
Fraser	2006		47
Fraser	2006	Employed (away from work)	81
Fraser	2006	Employed (full-time)	811
Fraser	2006	Employed (part-time)	361
Fraser	2006	Not in the labour force	394
Fraser	2006	Unemployed (looking for work)	40
Fraser	2011		25
Fraser	2011	Employed (away from work)	95
Fraser	2011	Employed (full-time)	707
Fraser	2011	Employed (part-time)	362
Fraser	2011	Not in the labour force	468
Fraser	2011	Unemployed (looking for work)	29
Fraser	2016		79
Fraser	2016	Employed (away from work)	59
Fraser	2016	Employed (full-time)	622
Fraser	2016	Employed (part-time)	310
Fraser	2016	Not in the labour force	499
Fraser	2016	Unemployed (looking for work)	43
Giralang	2006		59
Giralang	2006	Employed (away from work)	142
Giralang	2006	Employed (full-time)	1283
Giralang	2006	Employed (part-time)	489
Giralang	2006	Not in the labour force	667
Giralang	2006	Unemployed (looking for work)	73
Giralang	2011		93
Giralang	2011	Employed (away from work)	130
Giralang	2011	Employed (full-time)	1241
Giralang	2011	Employed (part-time)	516
Giralang	2011	Not in the labour force	654
Giralang	2011	Unemployed (looking for work)	75
Giralang	2016		96
Giralang	2016	Employed (away from work)	111
Giralang	2016	Employed (full-time)	1077
Giralang	2016	Employed (part-time)	488
Giralang	2016	Not in the labour force	759
Giralang	2016	Unemployed (looking for work)	89
Gooromon	2006		0
Gooromon	2006	Employed (away from work)	0
Gooromon	2006	Employed (full-time)	0
Gooromon	2006	Employed (part-time)	0
Gooromon	2006	Not in the labour force	0
Gooromon	2006	Unemployed (looking for work)	0
Gooromon	2011		0
Gooromon	2011	Employed (away from work)	0
Gooromon	2011	Employed (full-time)	0
Gooromon	2011	Employed (part-time)	0
Gooromon	2011	Not in the labour force	0
Gooromon	2011	Unemployed (looking for work)	0
Gooromon	2016		0
Gooromon	2016	Employed (away from work)	0
Gooromon	2016	Employed (full-time)	4
Gooromon	2016	Employed (part-time)	0
Gooromon	2016	Not in the labour force	0
Gooromon	2016	Unemployed (looking for work)	0
Hawker	2006		164
Hawker	2006	Employed (away from work)	88
Hawker	2006	Employed (full-time)	969
Hawker	2006	Employed (part-time)	421
Hawker	2006	Not in the labour force	703
Hawker	2006	Unemployed (looking for work)	49
Hawker	2011		93
Hawker	2011	Employed (away from work)	97
Hawker	2011	Employed (full-time)	944
Hawker	2011	Employed (part-time)	409
Hawker	2011	Not in the labour force	794
Hawker	2011	Unemployed (looking for work)	62
Hawker	2016		82
Hawker	2016	Employed (away from work)	76
Hawker	2016	Employed (full-time)	880
Hawker	2016	Employed (part-time)	445
Hawker	2016	Not in the labour force	848
Hawker	2016	Unemployed (looking for work)	77
Higgins	2006		105
Higgins	2006	Employed (away from work)	123
Higgins	2006	Employed (full-time)	1030
Higgins	2006	Employed (part-time)	419
Higgins	2006	Not in the labour force	726
Higgins	2006	Unemployed (looking for work)	55
Higgins	2011		68
Higgins	2011	Employed (away from work)	127
Higgins	2011	Employed (full-time)	1031
Higgins	2011	Employed (part-time)	426
Higgins	2011	Not in the labour force	724
Higgins	2011	Unemployed (looking for work)	66
Higgins	2016		144
Higgins	2016	Employed (away from work)	82
Higgins	2016	Employed (full-time)	966
Higgins	2016	Employed (part-time)	427
Higgins	2016	Not in the labour force	765
Higgins	2016	Unemployed (looking for work)	64
Holt	2006		200
Holt	2006	Employed (away from work)	154
Holt	2006	Employed (full-time)	1650
Holt	2006	Employed (part-time)	627
Holt	2006	Not in the labour force	1085
Holt	2006	Unemployed (looking for work)	95
Holt	2011		224
Holt	2011	Employed (away from work)	177
Holt	2011	Employed (full-time)	1661
Holt	2011	Employed (part-time)	636
Holt	2011	Not in the labour force	1136
Holt	2011	Unemployed (looking for work)	79
Holt	2016		240
Holt	2016	Employed (away from work)	129
Holt	2016	Employed (full-time)	1428
Holt	2016	Employed (part-time)	568
Holt	2016	Not in the labour force	1259
Holt	2016	Unemployed (looking for work)	123
Kaleen	2006		159
Kaleen	2006	Employed (away from work)	317
Kaleen	2006	Employed (full-time)	2825
Kaleen	2006	Employed (part-time)	1201
Kaleen	2006	Not in the labour force	1595
Kaleen	2006	Unemployed (looking for work)	131
Kaleen	2011		143
Kaleen	2011	Employed (away from work)	308
Kaleen	2011	Employed (full-time)	2593
Kaleen	2011	Employed (part-time)	1200
Kaleen	2011	Not in the labour force	1680
Kaleen	2011	Unemployed (looking for work)	137
Kaleen	2016		270
Kaleen	2016	Employed (away from work)	200
Kaleen	2016	Employed (full-time)	2208
Kaleen	2016	Employed (part-time)	1209
Kaleen	2016	Not in the labour force	1876
Kaleen	2016	Unemployed (looking for work)	210
Latham	2006		102
Latham	2006	Employed (away from work)	146
Latham	2006	Employed (full-time)	1313
Latham	2006	Employed (part-time)	560
Latham	2006	Not in the labour force	749
Latham	2006	Unemployed (looking for work)	68
Latham	2011		98
Latham	2011	Employed (away from work)	128
Latham	2011	Employed (full-time)	1280
Latham	2011	Employed (part-time)	541
Latham	2011	Not in the labour force	793
Latham	2011	Unemployed (looking for work)	69
Latham	2016		139
Latham	2016	Employed (away from work)	101
Latham	2016	Employed (full-time)	1172
Latham	2016	Employed (part-time)	533
Latham	2016	Not in the labour force	830
Latham	2016	Unemployed (looking for work)	88
Lawson	2006		0
Lawson	2006	Employed (away from work)	0
Lawson	2006	Employed (full-time)	0
Lawson	2006	Employed (part-time)	0
Lawson	2006	Not in the labour force	0
Lawson	2006	Unemployed (looking for work)	0
Lawson	2011		0
Lawson	2011	Employed (away from work)	0
Lawson	2011	Employed (full-time)	0
Lawson	2011	Employed (part-time)	0
Lawson	2011	Not in the labour force	0
Lawson	2011	Unemployed (looking for work)	0
Lawson	2016		16
Lawson	2016	Employed (away from work)	0
Lawson	2016	Employed (full-time)	41
Lawson	2016	Employed (part-time)	11
Lawson	2016	Not in the labour force	30
Lawson	2016	Unemployed (looking for work)	6
Macgregor (ACT)	2006		77
Macgregor (ACT)	2006	Employed (away from work)	125
Macgregor (ACT)	2006	Employed (full-time)	1298
Macgregor (ACT)	2006	Employed (part-time)	534
Macgregor (ACT)	2006	Not in the labour force	678
Macgregor (ACT)	2006	Unemployed (looking for work)	60
Macgregor (ACT)	2011		117
Macgregor (ACT)	2011	Employed (away from work)	180
Macgregor (ACT)	2011	Employed (full-time)	2286
Macgregor (ACT)	2011	Employed (part-time)	743
Macgregor (ACT)	2011	Not in the labour force	894
Macgregor (ACT)	2011	Unemployed (looking for work)	122
Macgregor (ACT)	2016		171
Macgregor (ACT)	2016	Employed (away from work)	238
Macgregor (ACT)	2016	Employed (full-time)	2521
Macgregor (ACT)	2016	Employed (part-time)	938
Macgregor (ACT)	2016	Not in the labour force	1122
Macgregor (ACT)	2016	Unemployed (looking for work)	145
Macquarie	2006		95
Macquarie	2006	Employed (away from work)	87
Macquarie	2006	Employed (full-time)	772
Macquarie	2006	Employed (part-time)	357
Macquarie	2006	Not in the labour force	574
Macquarie	2006	Unemployed (looking for work)	53
Macquarie	2011		90
Macquarie	2011	Employed (away from work)	85
Macquarie	2011	Employed (full-time)	856
Macquarie	2011	Employed (part-time)	390
Macquarie	2011	Not in the labour force	649
Macquarie	2011	Unemployed (looking for work)	57
Macquarie	2016		99
Macquarie	2016	Employed (away from work)	76
