SA2_NAME16	Year	BornAust	persons
Pooraka - Cavan	2011	0	2417
Pooraka - Cavan	2011	1	4671
Pooraka - Cavan	2016	0	2763
Pooraka - Cavan	2016	1	4490
Golden Grove	2006	0	2167
Golden Grove	2006	1	6510
Golden Grove	2011	0	2400
Golden Grove	2011	1	6773
Golden Grove	2016	0	2529
Golden Grove	2016	1	7315
Greenwith	2006	0	2039
Greenwith	2006	1	6803
Greenwith	2011	0	1924
Greenwith	2011	1	6939
Greenwith	2016	0	1774
Greenwith	2016	1	6892
Highbury - Dernancourt	2006	0	2232
Highbury - Dernancourt	2006	1	7407
Highbury - Dernancourt	2011	0	2421
Highbury - Dernancourt	2011	1	7618
Highbury - Dernancourt	2016	0	2559
Highbury - Dernancourt	2016	1	7574
Hope Valley - Modbury	2006	0	4101
Hope Valley - Modbury	2006	1	10938
Hope Valley - Modbury	2011	0	4433
Hope Valley - Modbury	2011	1	10705
Hope Valley - Modbury	2016	0	4833
Hope Valley - Modbury	2016	1	10826
Modbury Heights	2006	0	4621
Modbury Heights	2006	1	14639
Modbury Heights	2011	0	4571
Modbury Heights	2011	1	13775
Modbury Heights	2016	0	4580
Modbury Heights	2016	1	13689
Redwood Park	2006	0	3343
Redwood Park	2006	1	12232
Redwood Park	2011	0	3267
Redwood Park	2011	1	12043
Redwood Park	2016	0	3040
Redwood Park	2016	1	12350
St Agnes - Ridgehaven	2006	0	2547
St Agnes - Ridgehaven	2006	1	8757
St Agnes - Ridgehaven	2011	0	2713
St Agnes - Ridgehaven	2011	1	9022
St Agnes - Ridgehaven	2016	0	2778
St Agnes - Ridgehaven	2016	1	9125
Brighton (SA)	2006	0	2546
Brighton (SA)	2006	1	9712
Brighton (SA)	2011	0	2990
Brighton (SA)	2011	1	9788
Brighton (SA)	2016	0	3001
Brighton (SA)	2016	1	10094
Glenelg (SA)	2006	0	3913
Glenelg (SA)	2006	1	13986
Glenelg (SA)	2011	0	4497
Glenelg (SA)	2011	1	14044
Glenelg (SA)	2016	0	4483
Glenelg (SA)	2016	1	13965
Edwardstown	2006	0	2601
Edwardstown	2006	1	8720
Edwardstown	2011	0	3219
Edwardstown	2011	1	8846
Edwardstown	2016	0	3834
Edwardstown	2016	1	8939
Hallett Cove	2006	0	3588
Hallett Cove	2006	1	8289
Hallett Cove	2011	0	3925
Hallett Cove	2011	1	7965
Hallett Cove	2016	0	4208
Hallett Cove	2016	1	7823
Marino - Seaview Downs	2006	0	1981
Marino - Seaview Downs	2006	1	6209
Marino - Seaview Downs	2011	0	2294
Marino - Seaview Downs	2011	1	6480
Marino - Seaview Downs	2016	0	2243
Marino - Seaview Downs	2016	1	6641
Mitchell Park	2006	0	3240
Mitchell Park	2006	1	9409
Mitchell Park	2011	0	3939
Mitchell Park	2011	1	9539
Mitchell Park	2016	0	4682
Mitchell Park	2016	1	9661
Morphettville	2006	0	2403
Morphettville	2006	1	9885
Morphettville	2011	0	2820
Morphettville	2011	1	10025
Morphettville	2016	0	3296
Morphettville	2016	1	10658
Sheidow Park - Trott Park	2006	0	1768
Sheidow Park - Trott Park	2006	1	6878
Sheidow Park - Trott Park	2011	0	2067
Sheidow Park - Trott Park	2011	1	7302
Sheidow Park - Trott Park	2016	0	2254
Sheidow Park - Trott Park	2016	1	7535
Warradale	2006	0	2329
Warradale	2006	1	8792
Warradale	2011	0	3022
Warradale	2011	1	9558
Warradale	2016	0	4110
Warradale	2016	1	9994
Belair	2006	0	995
Belair	2006	1	3532
Belair	2011	0	1002
Belair	2011	1	3326
Belair	2016	0	1020
Belair	2016	1	3382
Bellevue Heights	2006	0	2164
Bellevue Heights	2006	1	4890
Bellevue Heights	2011	0	2197
Bellevue Heights	2011	1	4807
Bellevue Heights	2016	0	2289
Bellevue Heights	2016	1	4811
Blackwood	2006	0	2191
Blackwood	2006	1	8523
Blackwood	2011	0	2325
Blackwood	2011	1	8631
Blackwood	2016	0	2443
Blackwood	2016	1	9138
Colonel Light Gardens	2006	0	2415
Colonel Light Gardens	2006	1	11799
Colonel Light Gardens	2011	0	2668
Colonel Light Gardens	2011	1	11878
Colonel Light Gardens	2016	0	2952
Colonel Light Gardens	2016	1	12113
Mitcham (SA)	2006	0	2810
Mitcham (SA)	2006	1	11990
Mitcham (SA)	2011	0	3120
Mitcham (SA)	2011	1	12139
Mitcham (SA)	2016	0	3320
Mitcham (SA)	2016	1	11859
Panorama	2006	0	2110
Panorama	2006	1	5093
Panorama	2011	0	2351
Panorama	2011	1	5215
Panorama	2016	0	2319
Panorama	2016	1	5301
Aberfoyle Park	2006	0	2289
Aberfoyle Park	2006	1	9422
Aberfoyle Park	2011	0	2496
Aberfoyle Park	2011	1	9180
Aberfoyle Park	2016	0	2594
Aberfoyle Park	2016	1	8746
Aldinga	2006	0	1870
Aldinga	2006	1	7304
Aldinga	2011	0	2962
Aldinga	2011	1	10524
Aldinga	2016	0	2910
Aldinga	2016	1	11115
Christie Downs	2006	0	1805
Christie Downs	2006	1	5650
Christie Downs	2011	0	1900
Christie Downs	2011	1	6197
Christie Downs	2016	0	1920
Christie Downs	2016	1	6627
Christies Beach	2006	0	2701
Christies Beach	2006	1	5972
Christies Beach	2011	0	2592
Christies Beach	2011	1	6725
Christies Beach	2016	0	2413
Christies Beach	2016	1	6710
Clarendon	2006	0	449
Clarendon	2006	1	2212
Clarendon	2011	0	443
Clarendon	2011	1	2138
Clarendon	2016	0	430
Clarendon	2016	1	2081
Coromandel Valley	2006	0	725
Coromandel Valley	2006	1	2968
Coromandel Valley	2011	0	875
Coromandel Valley	2011	1	3339
Coromandel Valley	2016	0	880
Coromandel Valley	2016	1	3276
Flagstaff Hill	2006	0	2369
Flagstaff Hill	2006	1	7333
Flagstaff Hill	2011	0	2765
Flagstaff Hill	2011	1	7373
Flagstaff Hill	2016	0	2858
Flagstaff Hill	2016	1	7243
Hackham - Onkaparinga Hills	2006	0	1309
Hackham - Onkaparinga Hills	2006	1	4763
Hackham - Onkaparinga Hills	2011	0	1270
Hackham - Onkaparinga Hills	2011	1	4880
Hackham - Onkaparinga Hills	2016	0	1267
Hackham - Onkaparinga Hills	2016	1	4792
Hackham West - Huntfield Heights	2006	0	1461
Hackham West - Huntfield Heights	2006	1	5352
Hackham West - Huntfield Heights	2011	0	1502
Hackham West - Huntfield Heights	2011	1	5681
Hackham West - Huntfield Heights	2016	0	1388
Hackham West - Huntfield Heights	2016	1	5663
Happy Valley	2006	0	2393
Happy Valley	2006	1	10899
Happy Valley	2011	0	2623
Happy Valley	2011	1	10662
Happy Valley	2016	0	2631
Happy Valley	2016	1	10482
Happy Valley Reservoir	2006	0	0
Happy Valley Reservoir	2006	1	5
Happy Valley Reservoir	2011	0	0
Happy Valley Reservoir	2011	1	0
Happy Valley Reservoir	2016	0	0
Happy Valley Reservoir	2016	1	0
Lonsdale	2006	0	0
Lonsdale	2006	1	3
Lonsdale	2011	0	4
Lonsdale	2011	1	17
Lonsdale	2016	0	0
Lonsdale	2016	1	17
McLaren Vale	2006	0	1032
McLaren Vale	2006	1	3854
McLaren Vale	2011	0	1265
McLaren Vale	2011	1	4285
McLaren Vale	2016	0	1348
McLaren Vale	2016	1	4283
Morphett Vale - East	2006	0	2720
Morphett Vale - East	2006	1	10173
Morphett Vale - East	2011	0	2822
Morphett Vale - East	2011	1	10096
Morphett Vale - East	2016	0	2710
Morphett Vale - East	2016	1	10105
Morphett Vale - West	2006	0	2098
Morphett Vale - West	2006	1	6832
Morphett Vale - West	2011	0	1998
Morphett Vale - West	2011	1	6663
Morphett Vale - West	2016	0	1944
Morphett Vale - West	2016	1	6980
Reynella	2006	0	1867
Reynella	2006	1	7478
Reynella	2011	0	1982
Reynella	2011	1	7488
Reynella	2016	0	1952
Reynella	2016	1	7786
Seaford (SA)	2006	0	3819
Seaford (SA)	2006	1	11108
Seaford (SA)	2011	0	4747
Seaford (SA)	2011	1	13150
Seaford (SA)	2016	0	5369
Seaford (SA)	2016	1	15679
Willunga	2006	0	593
Willunga	2006	1	2355
Willunga	2011	0	664
Willunga	2011	1	2541
Willunga	2016	0	681
Willunga	2016	1	2532
Woodcroft	2006	0	2048
Woodcroft	2006	1	8466
Woodcroft	2011	0	2219
Woodcroft	2011	1	8583
Woodcroft	2016	0	2299
Woodcroft	2016	1	8735
Beverley	2006	0	1611
Beverley	2006	1	4962
Beverley	2011	0	1859
Beverley	2011	1	5089
Beverley	2016	0	1961
Beverley	2016	1	5366
Flinders Park	2006	0	3633
Flinders Park	2006	1	8430
Flinders Park	2011	0	4032
Flinders Park	2011	1	8912
Flinders Park	2016	0	4167
Flinders Park	2016	1	9625
Henley Beach	2006	0	3231
Henley Beach	2006	1	9732
Henley Beach	2011	0	3543
Henley Beach	2011	1	9820
Henley Beach	2016	0	3696
Henley Beach	2016	1	10367
Hindmarsh - Brompton	2006	0	4413
Hindmarsh - Brompton	2006	1	10303
Hindmarsh - Brompton	2011	0	5092
Hindmarsh - Brompton	2011	1	10740
Hindmarsh - Brompton	2016	0	5306
Hindmarsh - Brompton	2016	1	11262
Royal Park - Hendon - Albert Park	2006	0	1474
Royal Park - Hendon - Albert Park	2006	1	3604
Royal Park - Hendon - Albert Park	2011	0	1479
Royal Park - Hendon - Albert Park	2011	1	3924
Royal Park - Hendon - Albert Park	2016	0	1406
Royal Park - Hendon - Albert Park	2016	1	4039
Seaton - Grange	2006	0	3649
Seaton - Grange	2006	1	10494
Seaton - Grange	2011	0	3933
Seaton - Grange	2011	1	11170
Seaton - Grange	2016	0	4151
Seaton - Grange	2016	1	11221
West Lakes	2006	0	2882
West Lakes	2006	1	10410
West Lakes	2011	0	3032
West Lakes	2011	1	10467
West Lakes	2016	0	3162
West Lakes	2016	1	10410
Woodville - Cheltenham	2006	0	4242
Woodville - Cheltenham	2006	1	8977
Woodville - Cheltenham	2011	0	5063
Woodville - Cheltenham	2011	1	9365
Woodville - Cheltenham	2016	0	6150
Woodville - Cheltenham	2016	1	10373
Dry Creek - South	2006	0	0
Dry Creek - South	2006	1	0
Dry Creek - South	2011	0	0
Dry Creek - South	2011	1	0
Dry Creek - South	2016	0	0
Dry Creek - South	2016	1	0
Largs Bay - Semaphore	2006	0	2381
Largs Bay - Semaphore	2006	1	10335
Largs Bay - Semaphore	2011	0	2712
Largs Bay - Semaphore	2011	1	10930
Largs Bay - Semaphore	2016	0	2613
Largs Bay - Semaphore	2016	1	11070
North Haven	2006	0	2317
North Haven	2006	1	10717
North Haven	2011	0	2501
North Haven	2011	1	10888
North Haven	2016	0	2499
North Haven	2016	1	10933
Port Adelaide	2006	0	2716
Port Adelaide	2006	1	6859
Port Adelaide	2011	0	2926
Port Adelaide	2011	1	7193
Port Adelaide	2016	0	2915
Port Adelaide	2016	1	7127
The Parks	2006	0	5934
The Parks	2006	1	7521
The Parks	2011	0	7833
The Parks	2011	1	8295
The Parks	2016	0	8753
The Parks	2016	1	8407
Torrens Island	2006	0	0
Torrens Island	2006	1	0
Torrens Island	2011	0	0
Torrens Island	2011	1	10
Torrens Island	2016	0	0
Torrens Island	2016	1	0
Adelaide Airport	2006	0	0
Adelaide Airport	2006	1	0
Adelaide Airport	2011	0	0
Adelaide Airport	2011	1	0
Adelaide Airport	2016	0	0
Adelaide Airport	2016	1	0
Fulham	2006	0	561
Fulham	2006	1	1922
Fulham	2011	0	645
Fulham	2011	1	1886
Fulham	2016	0	612
Fulham	2016	1	1949
Lockleys	2006	0	2928
Lockleys	2006	1	7959
Lockleys	2011	0	3444
Lockleys	2011	1	8205
Lockleys	2016	0	3892
Lockleys	2016	1	8276
Plympton	2006	0	5187
Plympton	2006	1	15024
Plympton	2011	0	6757
Plympton	2011	1	15028
Plympton	2016	0	7595
Plympton	2016	1	15337
Richmond (SA)	2006	0	4445
Richmond (SA)	2006	1	9474
Richmond (SA)	2011	0	4992
Richmond (SA)	2011	1	9986
Richmond (SA)	2016	0	5312
Richmond (SA)	2016	1	10193
West Beach	2006	0	866
West Beach	2006	1	3204
West Beach	2011	0	987
West Beach	2011	1	3328
West Beach	2016	0	1120
West Beach	2016	1	3607
Barossa - Angaston	2006	0	613
Barossa - Angaston	2006	1	4395
Barossa - Angaston	2011	0	730
Barossa - Angaston	2011	1	4872
Barossa - Angaston	2016	0	704
Barossa - Angaston	2016	1	5039
Light	2006	0	955
Light	2006	1	6127
Light	2011	0	1005
Light	2011	1	6805
Light	2016	0	985
Light	2016	1	7439
Lyndoch	2006	0	888
Lyndoch	2006	1	4164
Lyndoch	2011	0	926
Lyndoch	2011	1	4614
Lyndoch	2016	0	867
Lyndoch	2016	1	4851
Mallala	2006	0	388
Mallala	2006	1	2653
Mallala	2011	0	353
Mallala	2011	1	2579
Mallala	2016	0	367
Mallala	2016	1	2524
Nuriootpa	2006	0	433
Nuriootpa	2006	1	4866
Nuriootpa	2011	0	501
Nuriootpa	2011	1	5294
Nuriootpa	2016	0	553
Nuriootpa	2016	1	5668
Tanunda	2006	0	423
Tanunda	2006	1	4091
Tanunda	2011	0	443
Tanunda	2011	1	3850
Tanunda	2016	0	491
Tanunda	2016	1	3770
Clare	2006	0	246
Clare	2006	1	3150
Clare	2011	0	288
Clare	2011	1	3479
Clare	2016	0	319
Clare	2016	1	3464
Gilbert Valley	2006	0	507
Gilbert Valley	2006	1	3836
Gilbert Valley	2011	0	522
Gilbert Valley	2011	1	4050
Gilbert Valley	2016	0	530
Gilbert Valley	2016	1	3951
Goyder	2006	0	387
Goyder	2006	1	3569
Goyder	2011	0	397
Goyder	2011	1	3596
Goyder	2016	0	409
Goyder	2016	1	3393
Wakefield - Barunga West	2006	0	718
Wakefield - Barunga West	2006	1	7602
Wakefield - Barunga West	2011	0	880
Wakefield - Barunga West	2011	1	7907
Wakefield - Barunga West	2016	0	909
Wakefield - Barunga West	2016	1	7837
Jamestown	2006	0	315
Jamestown	2006	1	4103
Jamestown	2011	0	345
Jamestown	2011	1	4051
Jamestown	2016	0	313
Jamestown	2016	1	3915
Peterborough - Mount Remarkable	2006	0	474
Peterborough - Mount Remarkable	2006	1	4817
Peterborough - Mount Remarkable	2011	0	490
Peterborough - Mount Remarkable	2011	1	4655
Peterborough - Mount Remarkable	2016	0	454
Peterborough - Mount Remarkable	2016	1	4468
Port Pirie	2006	0	1010
Port Pirie	2006	1	12216
Port Pirie	2011	0	1055
Port Pirie	2011	1	12346
Port Pirie	2016	0	1085
Port Pirie	2016	1	11965
Port Pirie Region	2006	0	235
Port Pirie Region	2006	1	2739
Port Pirie Region	2011	0	251
Port Pirie Region	2011	1	2858
Port Pirie Region	2016	0	252
Port Pirie Region	2016	1	2838
Kadina	2006	0	341
Kadina	2006	1	4302
Kadina	2011	0	382
Kadina	2011	1	4506
Kadina	2016	0	353
Kadina	2016	1	4365
Moonta	2006	0	503
Moonta	2006	1	2810
Moonta	2011	0	569
Moonta	2011	1	3527
Moonta	2016	0	587
Moonta	2016	1	3848
Wallaroo	2006	0	284
Wallaroo	2006	1	2520
Wallaroo	2011	0	327
Wallaroo	2011	1	3180
Wallaroo	2016	0	349
Wallaroo	2016	1	3329
Yorke Peninsula - North	2006	0	623
Yorke Peninsula - North	2006	1	6242
Yorke Peninsula - North	2011	0	564
Yorke Peninsula - North	2011	1	6209
Yorke Peninsula - North	2016	0	580
Yorke Peninsula - North	2016	1	6065
Yorke Peninsula - South	2006	0	396
Yorke Peninsula - South	2006	1	3325
Yorke Peninsula - South	2011	0	440
Yorke Peninsula - South	2011	1	3363
Yorke Peninsula - South	2016	0	449
Yorke Peninsula - South	2016	1	3228
Ceduna	2006	0	168
Ceduna	2006	1	2040
Ceduna	2011	0	192
Ceduna	2011	1	2306
Ceduna	2016	0	192
Ceduna	2016	1	2055
Eyre Peninsula	2006	0	412
Eyre Peninsula	2006	1	5656
Eyre Peninsula	2011	0	394
Eyre Peninsula	2011	1	5771
Eyre Peninsula	2016	0	372
Eyre Peninsula	2016	1	5600
Kimba - Cleve - Franklin Harbour	2006	0	156
Kimba - Cleve - Franklin Harbour	2006	1	3922
Kimba - Cleve - Franklin Harbour	2011	0	200
Kimba - Cleve - Franklin Harbour	2011	1	3841
Kimba - Cleve - Franklin Harbour	2016	0	208
Kimba - Cleve - Franklin Harbour	2016	1	3686
Le Hunte - Elliston	2006	0	108
Le Hunte - Elliston	2006	1	2214
Le Hunte - Elliston	2011	0	108
Le Hunte - Elliston	2011	1	2088
Le Hunte - Elliston	2016	0	111
Le Hunte - Elliston	2016	1	1977
Port Lincoln	2006	0	1153
Port Lincoln	2006	1	11969
Port Lincoln	2011	0	1307
Port Lincoln	2011	1	13192
Port Lincoln	2016	0	1290
Port Lincoln	2016	1	13126
West Coast (SA)	2006	0	145
West Coast (SA)	2006	1	3220
West Coast (SA)	2011	0	191
West Coast (SA)	2011	1	3123
West Coast (SA)	2016	0	166
West Coast (SA)	2016	1	3029
Western	2006	0	0
Western	2006	1	122
Western	2011	0	4
Western	2011	1	100
Western	2016	0	3
Western	2016	1	60
Whyalla	2006	0	4372
Whyalla	2006	1	15676
Whyalla	2011	0	4359
Whyalla	2011	1	16303
Whyalla	2016	0	4008
Whyalla	2016	1	16036
Whyalla - North	2006	0	0
Whyalla - North	2006	1	0
Whyalla - North	2011	0	0
Whyalla - North	2011	1	0
Whyalla - North	2016	0	0
Whyalla - North	2016	1	0
APY Lands	2006	0	37
APY Lands	2006	1	2161
APY Lands	2011	0	35
APY Lands	2011	1	2376
APY Lands	2016	0	65
APY Lands	2016	1	2072
Coober Pedy	2006	0	518
Coober Pedy	2006	1	1044
Coober Pedy	2011	0	452
Coober Pedy	2011	1	1048
Coober Pedy	2016	0	458
Coober Pedy	2016	1	1011
Quorn - Lake Gilles	2006	0	288
Quorn - Lake Gilles	2006	1	1850
Quorn - Lake Gilles	2011	0	211
Quorn - Lake Gilles	2011	1	1905
Quorn - Lake Gilles	2016	0	159
Quorn - Lake Gilles	2016	1	1772
Outback	2006	0	311
Outback	2006	1	2322
Outback	2011	0	360
Outback	2011	1	2651
Outback	2016	0	273
Outback	2016	1	1898
Port Augusta	2006	0	955
Port Augusta	2006	1	11442
Port Augusta	2011	0	979
Port Augusta	2011	1	11387
Port Augusta	2016	0	920
Port Augusta	2016	1	11343
Roxby Downs	2006	0	427
Roxby Downs	2006	1	3370
Roxby Downs	2011	0	626
Roxby Downs	2011	1	3595
Roxby Downs	2016	0	506
Roxby Downs	2016	1	3004
Goolwa - Port Elliot	2006	0	1762
Goolwa - Port Elliot	2006	1	6521
Goolwa - Port Elliot	2011	0	2103
Goolwa - Port Elliot	2011	1	7827
Goolwa - Port Elliot	2016	0	2182
Goolwa - Port Elliot	2016	1	8187
Kangaroo Island	2006	0	478
Kangaroo Island	2006	1	3479
Kangaroo Island	2011	0	594
Kangaroo Island	2011	1	3590
Kangaroo Island	2016	0	618
Kangaroo Island	2016	1	3571
Strathalbyn	2006	0	603
Strathalbyn	2006	1	4490
Strathalbyn	2011	0	821
Strathalbyn	2011	1	5436
Strathalbyn	2016	0	851
Strathalbyn	2016	1	5764
Strathalbyn Region	2006	0	844
Strathalbyn Region	2006	1	4617
Strathalbyn Region	2011	0	1042
Strathalbyn Region	2011	1	5393
Strathalbyn Region	2016	0	1094
Strathalbyn Region	2016	1	5641
Victor Harbor	2006	0	2227
Victor Harbor	2006	1	8974
Victor Harbor	2011	0	2604
Victor Harbor	2011	1	9922
Victor Harbor	2016	0	2737
Victor Harbor	2016	1	10732
Yankalilla	2006	0	787
Yankalilla	2006	1	3301
Yankalilla	2011	0	914
Yankalilla	2011	1	3868
Yankalilla	2016	0	1011
Yankalilla	2016	1	4296
Grant	2006	0	470
Grant	2006	1	5537
Grant	2011	0	378
Grant	2011	1	4815
Grant	2016	0	421
Grant	2016	1	4958
Kingston - Robe	2006	0	239
Kingston - Robe	2006	1	3208
Kingston - Robe	2011	0	239
Kingston - Robe	2011	1	3262
Kingston - Robe	2016	0	260
Kingston - Robe	2016	1	3148
Millicent	2006	0	532
Millicent	2006	1	4681
Millicent	2011	0	543
Millicent	2011	1	4526
Millicent	2016	0	456
Millicent	2016	1	4385
Naracoorte	2006	0	447
Naracoorte	2006	1	4493
Naracoorte	2011	0	734
Naracoorte	2011	1	4672
Naracoorte	2016	0	1001
Naracoorte	2016	1	4661
Naracoorte Region	2006	0	149
Naracoorte Region	2006	1	2626
Naracoorte Region	2011	0	135
Naracoorte Region	2011	1	2224
Naracoorte Region	2016	0	126
Naracoorte Region	2016	1	2000
Penola	2006	0	252
Penola	2006	1	2762
Penola	2011	0	242
Penola	2011	1	2729
Penola	2016	0	265
Penola	2016	1	2623
Tatiara	2006	0	452
Tatiara	2006	1	6075
Tatiara	2011	0	659
Tatiara	2011	1	5696
Tatiara	2016	0	668
Tatiara	2016	1	5320
Wattle Range	2006	0	242
Wattle Range	2006	1	2721
Wattle Range	2011	0	268
Wattle Range	2011	1	2854
Wattle Range	2016	0	241
Wattle Range	2016	1	2773
Mount Gambier - East	2006	0	1192
Mount Gambier - East	2006	1	11072
Mount Gambier - East	2011	0	1340
Mount Gambier - East	2011	1	12471
Mount Gambier - East	2016	0	1463
Mount Gambier - East	2016	1	12272
Mount Gambier - West	2006	0	1218
Mount Gambier - West	2006	1	10267
Mount Gambier - West	2011	0	1449
Mount Gambier - West	2011	1	11455
Mount Gambier - West	2016	0	1565
Mount Gambier - West	2016	1	11618
Barmera	2006	0	711
Barmera	2006	1	5474
Barmera	2011	0	755
Barmera	2011	1	5453
Barmera	2016	0	731
Barmera	2016	1	5296
Berri	2006	0	541
Berri	2006	1	3607
Berri	2011	0	505
Berri	2011	1	3368
Berri	2016	0	509
Berri	2016	1	3197
Karoonda - Lameroo	2006	0	211
Karoonda - Lameroo	2006	1	2957
Karoonda - Lameroo	2011	0	238
Karoonda - Lameroo	2011	1	2676
Karoonda - Lameroo	2016	0	274
Karoonda - Lameroo	2016	1	2485
Loxton	2006	0	306
Loxton	2006	1	4835
Loxton	2011	0	343
Loxton	2011	1	4698
Loxton	2016	0	380
Loxton	2016	1	4639
Loxton Region	2006	0	138
Loxton Region	2006	1	1549
Loxton Region	2011	0	141
Loxton Region	2011	1	1493
Loxton Region	2016	0	123
Loxton Region	2016	1	1444
Mannum	2006	0	618
Mannum	2006	1	4590
Mannum	2011	0	663
Mannum	2011	1	4775
Mannum	2016	0	638
Mannum	2016	1	4952
Murray Bridge	2006	0	1565
Murray Bridge	2006	1	12365
Murray Bridge	2011	0	2170
Murray Bridge	2011	1	13522
Murray Bridge	2016	0	2801
Murray Bridge	2016	1	13528
Murray Bridge Region	2006	0	268
Murray Bridge Region	2006	1	2846
Murray Bridge Region	2011	0	261
Murray Bridge Region	2011	1	2954
Murray Bridge Region	2016	0	298
Murray Bridge Region	2016	1	3027
Renmark	2006	0	592
Renmark	2006	1	3477
Renmark	2011	0	724
Renmark	2011	1	3307
Renmark	2016	0	722
Renmark	2016	1	3497
Renmark Region	2006	0	593
Renmark Region	2006	1	4122
Renmark Region	2011	0	546
Renmark Region	2011	1	4036
Renmark Region	2016	0	552
Renmark Region	2016	1	3868
The Coorong	2006	0	399
The Coorong	2006	1	4926
The Coorong	2011	0	420
The Coorong	2011	1	4687
The Coorong	2016	0	446
The Coorong	2016	1	4512
Waikerie	2006	0	662
Waikerie	2006	1	5582
Waikerie	2011	0	678
Waikerie	2011	1	5371
Waikerie	2016	0	697
Waikerie	2016	1	5386
Migratory - Offshore - Shipping (SA)	2006	0	5
Migratory - Offshore - Shipping (SA)	2006	1	4
Migratory - Offshore - Shipping (SA)	2011	0	0
Migratory - Offshore - Shipping (SA)	2011	1	0
Migratory - Offshore - Shipping (SA)	2016	0	3
Migratory - Offshore - Shipping (SA)	2016	1	3
No usual address (SA)	2006	0	658
No usual address (SA)	2006	1	1699
No usual address (SA)	2011	0	668
No usual address (SA)	2011	1	1996
No usual address (SA)	2016	0	605
No usual address (SA)	2016	1	1886
Augusta	2006	0	684
Augusta	2006	1	2999
Augusta	2011	0	840
Augusta	2011	1	3306
Augusta	2016	0	1012
Augusta	2016	1	3861
Busselton	2006	0	2661
Busselton	2006	1	14327
Busselton	2011	0	3730
Busselton	2011	1	17054
Busselton	2016	0	4762
Busselton	2016	1	19654
Busselton Region	2006	0	1201
Busselton Region	2006	1	5644
Busselton Region	2011	0	1547
Busselton Region	2011	1	6403
Busselton Region	2016	0	1909
Busselton Region	2016	1	7511
Margaret River	2006	0	1092
Margaret River	2006	1	4759
Margaret River	2011	0	1498
Margaret River	2011	1	5223
Margaret River	2016	0	2007
Margaret River	2016	1	6026
Australind - Leschenault	2006	0	1824
Australind - Leschenault	2006	1	8938
Australind - Leschenault	2011	0	2886
Australind - Leschenault	2011	1	11159
Australind - Leschenault	2016	0	3481
Australind - Leschenault	2016	1	12883
Capel	2006	0	578
Capel	2006	1	3378
Capel	2011	0	683
Capel	2011	1	3593
Capel	2016	0	770
Capel	2016	1	4003
College Grove - Carey Park	2006	0	763
College Grove - Carey Park	2006	1	4589
College Grove - Carey Park	2011	0	1404
College Grove - Carey Park	2011	1	4595
College Grove - Carey Park	2016	0	1230
College Grove - Carey Park	2016	1	4942
Collie	2006	0	1032
Collie	2006	1	6899
Collie	2011	0	1320
Collie	2011	1	7240
Collie	2016	0	989
Collie	2016	1	6921
Dardanup	2006	0	347
Dardanup	2006	1	2116
Dardanup	2011	0	426
Dardanup	2011	1	2401
Dardanup	2016	0	431
Dardanup	2016	1	2465
Davenport	2006	0	0
Davenport	2006	1	9
Davenport	2011	0	0
Davenport	2011	1	8
Davenport	2016	0	0
Davenport	2016	1	9
Eaton - Pelican Point	2006	0	1306
Eaton - Pelican Point	2006	1	6783
Eaton - Pelican Point	2011	0	1683
Eaton - Pelican Point	2011	1	8101
Eaton - Pelican Point	2016	0	2089
Eaton - Pelican Point	2016	1	8880
Harvey	2006	0	1185
Harvey	2006	1	6250
Harvey	2011	0	1443
Harvey	2011	1	6353
Harvey	2016	0	1599
Harvey	2016	1	6454
East Bunbury - Glen Iris	2006	0	1023
East Bunbury - Glen Iris	2006	1	4810
East Bunbury - Glen Iris	2011	0	1346
East Bunbury - Glen Iris	2011	1	5091
East Bunbury - Glen Iris	2016	0	1386
East Bunbury - Glen Iris	2016	1	5108
Waroona	2006	0	537
Waroona	2006	1	2678
Waroona	2011	0	591
Waroona	2011	1	2822
Waroona	2016	0	674
Waroona	2016	1	2944
Dalyellup	2006	0	709
Dalyellup	2006	1	2515
Dalyellup	2011	0	1888
Dalyellup	2011	1	4847
Dalyellup	2016	0	2452
Dalyellup	2016	1	6001
Gelorup - Stratham	2006	0	414
Gelorup - Stratham	2006	1	2118
Gelorup - Stratham	2011	0	484
Gelorup - Stratham	2011	1	2287
Gelorup - Stratham	2016	0	521
Gelorup - Stratham	2016	1	2332
South Bunbury - Bunbury	2006	0	2043
South Bunbury - Bunbury	2006	1	8527
South Bunbury - Bunbury	2011	0	2646
South Bunbury - Bunbury	2011	1	8566
South Bunbury - Bunbury	2016	0	2808
South Bunbury - Bunbury	2016	1	8333
Withers - Usher	2006	0	901
Withers - Usher	2006	1	4052
Withers - Usher	2011	0	913
Withers - Usher	2011	1	3911
Withers - Usher	2016	0	962
Withers - Usher	2016	1	3714
Bridgetown - Boyup Brook	2006	0	1025
Bridgetown - Boyup Brook	2006	1	4123
Bridgetown - Boyup Brook	2011	0	1221
Bridgetown - Boyup Brook	2011	1	4503
Bridgetown - Boyup Brook	2016	0	1283
Bridgetown - Boyup Brook	2016	1	4513
Donnybrook - Balingup	2006	0	867
Donnybrook - Balingup	2006	1	3617
Donnybrook - Balingup	2011	0	1033
Donnybrook - Balingup	2011	1	4027
Donnybrook - Balingup	2016	0	1022
Donnybrook - Balingup	2016	1	4226
Manjimup	2006	0	811
Manjimup	2006	1	4824
Manjimup	2011	0	747
