SA2_NAME16	Year	medianMortgageRepaymentMonthly
Erskine Park	2011	2000
St Clair	2011	2000
Colyton - Oxley Park	2011	1834
St Marys - North St Marys	2011	1733
Homebush Bay - Silverwater	2011	2500
Rookwood Cemetery	2011	0
Auburn - Central	2011	1820
Auburn - North	2011	1523
Auburn - South	2011	2000
Berala	2011	1733
Lidcombe	2011	2058
Regents Park	2011	1950
Carlingford	2011	2209
Ermington - Rydalmere	2011	2368
Oatlands - Dundas Valley	2011	2300
Chester Hill - Sefton	2011	1950
Fairfield - East	2011	1733
Granville - Clyde	2011	1922
Greystanes - Pemulwuy	2011	2383
Guildford - South Granville	2011	1995
Guildford West - Merrylands West	2011	1960
Merrylands - Holroyd	2011	2000
Smithfield Industrial	2011	0
Yennora Industrial	2011	0
North Parramatta	2011	1950
North Rocks	2011	2470
Northmead	2011	2167
Parramatta - Rosehill	2011	1770
Toongabbie - Constitution Hill	2011	2100
Winston Hills	2011	2356
Pendle Hill - Girraween	2011	2100
Wentworthville - Westmead	2011	2000
Epping - North Epping	2011	2398
Pennant Hills - Cheltenham	2011	2600
Eastwood - Denistone	2011	2300
Gladesville - Huntleys Point	2011	2500
Hunters Hill - Woolwich	2011	3414
Macquarie Park - Marsfield	2011	2200
North Ryde - East Ryde	2011	2600
West Ryde - Meadowbank	2011	2167
Putney	2011	3000
Ryde	2011	2300
Ashcroft - Busby - Miller	2011	1650
Austral - Greendale	2011	2167
Cobbitty - Leppington	2011	2167
Badgerys Creek	2011	0
Cecil Hills	2011	2167
Green Valley	2011	2000
Hinchinbrook	2011	2080
Hoxton Park - Carnes Hill - Horningsea Park	2011	2340
West Hoxton - Middleton Grange	2011	2500
Bonnyrigg Heights - Bonnyrigg	2011	1950
Bossley Park - Abbotsbury	2011	2049
Cabramatta - Lansvale	2011	1300
Cabramatta West - Mount Pritchard	2011	1800
Canley Vale - Canley Heights	2011	1637
Edensor Park	2011	2000
Fairfield	2011	1647
Fairfield - West	2011	1950
Greenfield Park - Prairiewood	2011	2000
Horsley Park - Kemps Creek	2011	2625
Smithfield - Wetherill Park	2011	1950
St Johns Park - Wakeley	2011	2000
Wetherill Park Industrial	2011	0
Casula	2011	2167
Chipping Norton - Moorebank	2011	2167
Holsworthy - Wattle Grove	2011	2242
Liverpool	2011	1600
Lurnea - Cartwright	2011	1750
Prestons - Edmondson Park	2011	2407
Warwick Farm	2011	1404
Gymea - Grays Point	2011	2500
Miranda - Yowie Bay	2011	2300
Sylvania - Taren Point	2011	2500
Caringbah	2011	2275
Caringbah South	2011	2700
Cronulla - Kurnell - Bundeena	2011	2238
Lilli Pilli - Port Hacking - Dolans Bay	2011	3250
Woolaware - Burraneer	2011	2800
Heathcote - Waterfall	2011	2221
Illawong - Alfords Point	2011	2383
Menai - Lucas Heights - Woronora	2011	2383
Oyster Bay - Como - Jannali	2011	2600
Royal National Park	2011	0
Sutherland - Kirrawee	2011	2200
Engadine	2011	2400
Loftus - Yarrawarrah	2011	2383
Woronora Heights	2011	2383
Migratory - Offshore - Shipping (NSW)	2011	0
No usual address (NSW)	2011	0
Alfredton	2011	1565
Ballarat	2011	1430
Ballarat - North	2011	1300
Ballarat - South	2011	1278
Buninyong	2011	1517
Delacombe	2011	1430
Smythes Creek	2011	1558
Wendouree - Miners Rest	2011	1300
Bacchus Marsh Region	2011	1517
Creswick - Clunes	2011	1144
Daylesford	2011	1300
Gordon (Vic.)	2011	1322
Avoca	2011	867
Beaufort	2011	1083
Golden Plains - North	2011	1230
Maryborough (Vic.)	2011	888
Maryborough Region	2011	867
Bendigo	2011	1153
California Gully - Eaglehawk	2011	1170
East Bendigo - Kennington	2011	1365
Flora Hill - Spring Gully	2011	1300
Kangaroo Flat - Golden Square	2011	1300
Maiden Gully	2011	1603
Strathfieldsaye	2011	1625
White Hills - Ascot	2011	1500
Bendigo Region - South	2011	1517
Castlemaine	2011	1243
Castlemaine Region	2011	1179
Heathcote	2011	1170
Kyneton	2011	1482
Woodend	2011	1703
Bendigo Region - North	2011	1192
Loddon	2011	758
Bannockburn	2011	1762
Golden Plains - South	2011	1400
Winchelsea	2011	1517
Belmont	2011	1500
Corio - Norlane	2011	1192
Geelong	2011	1500
Geelong West - Hamlyn Heights	2011	1517
Grovedale	2011	1603
Highton	2011	1733
Lara	2011	1665
Leopold	2011	1560
Newcomb - Moolap	2011	1332
Newtown (Vic.)	2011	1800
North Geelong - Bell Park	2011	1473
Clifton Springs	2011	1500
Lorne - Anglesea	2011	1600
Ocean Grove - Barwon Heads	2011	1733
Portarlington	2011	1504
Point Lonsdale - Queenscliff	2011	1478
Torquay	2011	2000
Alexandra	2011	1294
Euroa	2011	1083
Kilmore - Broadford	2011	1538
Mansfield (Vic.)	2011	1300
Nagambie	2011	1237
Seymour	2011	1170
Seymour Region	2011	1500
Upper Yarra Valley	2011	1000
Yea	2011	1337
Benalla	2011	1213
Benalla Region	2011	1100
Rutherglen	2011	1300
Wangaratta	2011	1300
Wangaratta Region	2011	1300
Beechworth	2011	1419
Bright - Mount Beauty	2011	1300
Chiltern - Indigo Valley	2011	1300
Myrtleford	2011	1300
Towong	2011	1083
West Wodonga	2011	1500
Wodonga	2011	1473
Yackandandah	2011	1517
Drouin	2011	1508
Mount Baw Baw Region	2011	1300
Trafalgar (Vic.)	2011	1300
Warragul	2011	1408
Alps - East	2011	0
Bairnsdale	2011	1300
Bruthen - Omeo	2011	1200
Lake King	2011	0
Lakes Entrance	2011	1300
Orbost	2011	1012
Paynesville	2011	1300
Foster	2011	1144
French Island	2011	1564
Korumburra	2011	1315
Leongatha	2011	1300
Phillip Island	2011	1402
Wilsons Promontory	2011	0
Wonthaggi - Inverloch	2011	1300
Churchill	2011	1192
Moe - Newborough	2011	1083
Morwell	2011	975
Traralgon	2011	1365
Yallourn North - Glengarry	2011	1200
Alps - West	2011	0
Longford - Loch Sport	2011	1083
Maffra	2011	1200
Rosedale	2011	1300
Sale	2011	1300
Yarram	2011	1083
Brunswick	2011	2093
Brunswick East	2011	2100
Brunswick West	2011	1990
Coburg	2011	1993
Pascoe Vale South	2011	1950
Alphington - Fairfield	2011	2000
Northcote	2011	2000
Thornbury	2011	1950
Ascot Vale	2011	2167
Essendon - Aberfeldie	2011	2164
Flemington	2011	2000
Moonee Ponds	2011	2167
Carlton	2011	1842
Docklands	2011	2600
East Melbourne	2011	2383
Flemington Racecourse	2011	2100
Kensington (Vic.)	2011	2167
Melbourne	2011	1980
North Melbourne	2011	2167
Parkville	2011	2167
South Yarra - West	2011	2167
Southbank	2011	2300
West Melbourne	2011	0
Albert Park	2011	2600
Elwood	2011	2167
Port Melbourne	2011	2550
Port Melbourne Industrial	2011	0
South Melbourne	2011	2500
St Kilda	2011	2080
St Kilda East	2011	2000
Armadale	2011	2500
Prahran - Windsor	2011	2259
South Yarra - East	2011	2201
Toorak	2011	2700
Abbotsford	2011	2300
Carlton North - Princes Hill	2011	2312
Collingwood	2011	2200
Fitzroy	2011	2200
Fitzroy North	2011	2167
Richmond (Vic.)	2011	2359
Yarra - North	2011	2200
Ashburton (Vic.)	2011	2200
Balwyn	2011	2400
Balwyn North	2011	2200
Camberwell	2011	2500
Glen Iris - East	2011	2500
Hawthorn	2011	2275
Hawthorn East	2011	2383
Kew	2011	2500
Kew East	2011	2383
Surrey Hills (West) - Canterbury	2011	2500
Bulleen	2011	2061
Doncaster	2011	2000
Templestowe	2011	2167
Templestowe Lower	2011	2080
Doncaster East (North)	2011	2000
Doncaster East (South)	2011	1993
Blackburn	2011	1950
Blackburn South	2011	1950
Box Hill	2011	2000
Box Hill North	2011	2000
Burwood	2011	1950
Burwood East	2011	1800
Surrey Hills (East) - Mont Albert	2011	2230
Beaumaris	2011	2382
Brighton (Vic.)	2011	3000
Brighton East	2011	2500
Cheltenham - Highett (West)	2011	2167
Hampton	2011	2400
Sandringham - Black Rock	2011	2500
Bentleigh - McKinnon	2011	2150
Carnegie	2011	2000
Caulfield - North	2011	2200
Caulfield - South	2011	2300
Elsternwick	2011	2167
Hughesdale	2011	2000
Murrumbeena	2011	2000
Ormond - Glen Huntly	2011	2000
Bentleigh East (North)	2011	2035
Bentleigh East (South)	2011	2100
Aspendale Gardens - Waterways	2011	2100
Braeside	2011	0
Carrum - Patterson Lakes	2011	1950
Chelsea - Bonbeach	2011	1842
Chelsea Heights	2011	1772
Cheltenham - Highett (East)	2011	1950
Edithvale - Aspendale	2011	1900
Mentone	2011	2000
Moorabbin - Heatherton	2011	2100
Moorabbin Airport	2011	0
Mordialloc - Parkdale	2011	2000
Malvern - Glen Iris	2011	2500
Malvern East	2011	2400
Bundoora - East	2011	1800
Greensborough	2011	1800
Heidelberg - Rosanna	2011	2000
Heidelberg West	2011	1770
Ivanhoe	2011	2167
Ivanhoe East - Eaglemont	2011	2300
Montmorency - Briar Hill	2011	1863
Viewbank - Yallambie	2011	1900
Watsonia	2011	1733
Kingsbury	2011	2000
Reservoir - East	2011	1700
Reservoir - West	2011	1733
Preston - East	2011	1949
Preston - West	2011	1800
Eltham	2011	1950
Hurstbridge	2011	1733
Kinglake	2011	1640
Panton Hill - St Andrews	2011	2000
Plenty - Yarrambat	2011	2000
Research - North Warrandyte	2011	2000
Wattle Glen - Diamond Creek	2011	1950
Bundoora - North	2011	2000
Bundoora - West	2011	1700
Lalor	2011	1600
Mill Park - North	2011	1600
Mill Park - South	2011	1560
Thomastown	2011	1517
Wallan	2011	1733
Whittlesea	2011	1800
Doreen	2011	2167
Epping - East	2011	1733
Epping - South	2011	1517
Epping - West	2011	2145
Mernda	2011	2167
South Morang (North)	2011	2167
South Morang (South)	2011	1913
Wollert	2011	2383
Airport West	2011	1800
Essendon Airport	2011	0
Keilor	2011	1800
Keilor East	2011	1800
Niddrie - Essendon West	2011	2000
Strathmore	2011	2100
Gisborne	2011	1900
Macedon	2011	1950
Riddells Creek	2011	1733
Romsey	2011	1600
Coburg North	2011	1863
Fawkner	2011	1647
Pascoe Vale	2011	1950
Glenroy	2011	1733
Gowanbrae	2011	2000
Hadfield	2011	1733
Sunbury	2011	1700
Sunbury - South	2011	1600
Broadmeadows	2011	1300
Campbellfield - Coolaroo	2011	1360
Gladstone Park - Westmeadows	2011	1668
Greenvale - Bulla	2011	2000
Meadow Heights	2011	1400
Melbourne Airport	2011	0
Roxburgh Park - Somerton	2011	1733
Tullamarine	2011	1635
Craigieburn - Central	2011	1560
Craigieburn - North	2011	2037
Craigieburn - South	2011	1733
Craigieburn - West	2011	2110
Mickleham - Yuroke	2011	2167
Bayswater	2011	1650
Knoxfield - Scoresby	2011	1733
Lysterfield	2011	2000
Rowville - Central	2011	1733
Rowville - North	2011	1957
Rowville - South	2011	1900
Wantirna	2011	1800
Wantirna South	2011	1733
Boronia	2011	1625
Ferntree Gully (North)	2011	1647
Ferntree Gully (South) - Upper Ferntree Gully	2011	1707
The Basin	2011	1642
Donvale - Park Orchards	2011	2166
Warrandyte - Wonga Park	2011	2037
Bayswater North	2011	1702
Croydon Hills - Warranwood	2011	1800
Ringwood	2011	1733
Ringwood East	2011	1778
Ringwood North	2011	1807
Croydon - East	2011	1681
Croydon - West	2011	1733
Croydon South	2011	1733
Forest Hill	2011	1800
Mitcham (Vic.)	2011	1891
Nunawading	2011	1990
Vermont	2011	1900
Vermont South	2011	1900
Belgrave - Selby	2011	1660
Chirnside Park	2011	1733
Healesville - Yarra Glen	2011	1600
Kilsyth	2011	1603
Lilydale - Coldstream	2011	1733
Monbulk - Silvan	2011	1600
Montrose	2011	1728
Mooroolbark	2011	1733
Mount Dandenong - Olinda	2011	1800
Mount Evelyn	2011	1690
Upwey - Tecoma	2011	1700
Wandin - Seville	2011	1600
Yarra Valley	2011	1365
Beaconsfield - Officer	2011	2000
Bunyip - Garfield	2011	1664
Emerald - Cockatoo	2011	1647
Koo Wee Rup	2011	1600
Pakenham - North	2011	1717
Pakenham - South	2011	1820
Berwick - North	2011	1733
Berwick - South	2011	2000
Doveton	2011	1300
Hallam	2011	1600
Narre Warren North	2011	2167
Endeavour Hills - North	2011	1647
Endeavour Hills - South	2011	1700
Narre Warren - North East	2011	1600
Narre Warren - South West	2011	1548
Cranbourne	2011	1560
Cranbourne East	2011	1980
Cranbourne North	2011	1800
Cranbourne South	2011	2167
Cranbourne West	2011	1614
Hampton Park - Lynbrook	2011	1517
Lynbrook - Lyndhurst	2011	2167
Pearcedale - Tooradin	2011	1647
Narre Warren South (East)	2011	1950
Narre Warren South (West)	2011	1800
Clarinda - Oakleigh South	2011	1733
Clayton South	2011	1733
Dandenong	2011	1500
Dandenong North	2011	1517
Dingley Village	2011	1857
Keysborough	2011	1800
Noble Park North	2011	1517
Springvale	2011	1500
Springvale South	2011	1517
Noble Park - East	2011	1500
Noble Park - West	2011	1500
Ashwood - Chadstone	2011	2133
Clayton	2011	1800
Glen Waverley - East	2011	2000
Glen Waverley - West	2011	2000
Mount Waverley - North	2011	2000
Mount Waverley - South	2011	2000
Mulgrave	2011	1950
Oakleigh - Huntingdale	2011	1972
Wheelers Hill	2011	2000
Ardeer - Albion	2011	1517
Cairnlea	2011	2000
Deer Park - Derrimut	2011	1900
Delahey	2011	1517
Keilor Downs	2011	1500
Kings Park (Vic.)	2011	1300
St Albans - North	2011	1326
St Albans - South	2011	1400
Sunshine	2011	1600
Sunshine North	2011	1408
Sunshine West	2011	1500
Sydenham	2011	1679
Taylors Lakes	2011	1600
Altona	2011	1844
Altona Meadows	2011	1500
Altona North	2011	1904
Newport	2011	2100
Seabrook	2011	1700
Williamstown	2011	2167
Braybrook	2011	1733
Footscray	2011	1950
Maribyrnong	2011	2167
Seddon - Kingsville	2011	2133
West Footscray - Tottenham	2011	1842
Yarraville	2011	2167
Bacchus Marsh	2011	1597
Hillside	2011	1838
Melton	2011	1475
Melton South	2011	1495
Melton West	2011	1625
Rockbank - Mount Cottrell	2011	1331
Taylors Hill	2011	2123
Burnside	2011	1733
Burnside Heights	2011	2167
Caroline Springs	2011	2000
Hoppers Crossing - North	2011	1517
Hoppers Crossing - South	2011	1450
Laverton	2011	1517
Tarneit	2011	2000
Truganina	2011	2000
Werribee - South	2011	1600
Wyndham Vale	2011	1720
Point Cook - East	2011	2500
Point Cook - North	2011	2167
Point Cook - South	2011	2300
Werribee - East	2011	1408
Werribee - West	2011	1517
Carrum Downs	2011	1600
Frankston	2011	1517
Frankston North	2011	1300
Frankston South	2011	1837
Langwarrin	2011	1733
Seaford (Vic.)	2011	1569
Skye - Sandhurst	2011	2000
Dromana	2011	1625
Flinders	2011	1888
Hastings - Somers	2011	1570
Mornington	2011	1733
Mount Eliza	2011	2167
Mount Martha	2011	1950
Point Nepean	2011	1517
Rosebud - McCrae	2011	1517
Somerville	2011	1603
Ararat	2011	1083
Ararat Region	2011	984
Horsham	2011	1200
Horsham Region	2011	1000
Nhill Region	2011	758
St Arnaud	2011	867
Stawell	2011	975
West Wimmera	2011	715
Yarriambiack	2011	650
Irymple	2011	1300
Merbein	2011	1167
Mildura Region	2011	867
Red Cliffs	2011	1083
Mildura - North	2011	1200
Mildura - South	2011	1387
Buloke	2011	716
Gannawarra	2011	1000
Kerang	2011	930
Robinvale	2011	1083
Swan Hill	2011	1300
Swan Hill Region	2011	975
Echuca	2011	1430
Kyabram	2011	1213
Lockington - Gunbower	2011	1300
Rochester	2011	1096
Rushworth	2011	953
Cobram	2011	1300
Moira	2011	1083
Numurkah	2011	1083
Yarrawonga	2011	1395
Mooroopna	2011	1257
Shepparton - North	2011	1408
Shepparton - South	2011	1365
Shepparton Region - East	2011	1322
Shepparton Region - West	2011	1300
Glenelg (Vic.)	2011	1000
Hamilton (Vic.)	2011	1091
Portland	2011	1300
Southern Grampians	2011	949
Camperdown	2011	1083
Colac	2011	1300
Colac Region	2011	1192
Corangamite - North	2011	953
Corangamite - South	2011	1127
Otway	2011	1200
Moyne - East	2011	1200
Moyne - West	2011	1300
Warrnambool - North	2011	1504
Warrnambool - South	2011	1452
Migratory - Offshore - Shipping (Vic.)	2011	0
No usual address (Vic.)	2011	0
Alexandra Hills	2011	1950
Belmont - Gumdale	2011	2300
Birkdale	2011	1952
Capalaba	2011	1950
Thorneside	2011	1820
Wellington Point	2011	2080
Cleveland	2011	2052
Ormiston	2011	2119
Redland Bay	2011	2200
Sheldon - Mount Cotton	2011	2383
Thornlands	2011	2200
Victoria Point	2011	1975
Redland Islands	2011	1192
Brisbane Port - Lytton	2011	0
Manly - Lota	2011	2167
Manly West	2011	2150
Murarrie	2011	2200
Tingalpa	2011	1950
Wakerley	2011	2600
Wynnum	2011	2167
Wynnum West - Hemmant	2011	2000
Bald Hills	2011	1950
Bridgeman Downs	2011	2167
Carseldine	2011	2100
Everton Park	2011	1980
McDowall	2011	2000
Aspley	2011	2000
Chermside	2011	2000
Chermside West	2011	2015
Geebung	2011	1950
Kedron - Gordon Park	2011	2167
Stafford	2011	2099
Stafford Heights	2011	2000
Wavell Heights	2011	2167
Boondall	2011	1842
Brisbane Airport	2011	2800
Eagle Farm - Pinkenba	2011	1517
Northgate - Virginia	2011	2167
Nudgee - Banyo	2011	2000
Nundah	2011	2000
Bracken Ridge	2011	1950
Brighton (Qld)	2011	1950
Deagon	2011	1800
Sandgate - Shorncliffe	2011	2000
Taigum - Fitzgibbon	2011	1900
Zillmere	2011	1828
Camp Hill	2011	2301
Cannon Hill	2011	2200
Carina	2011	2058
Carina Heights	2011	2156
Carindale	2011	2165
Annerley	2011	2000
Coorparoo	2011	2167
Fairfield - Dutton Park	2011	2100
Greenslopes	2011	2100
Holland Park	2011	2167
Holland Park West	2011	2167
Woolloongabba	2011	2185
Yeronga	2011	2102
Eight Mile Plains	2011	2011
Macgregor (Qld)	2011	2069
Mansfield (Qld)	2011	1993
Mount Gravatt	2011	2167
Rochedale - Burbank	2011	2167
Upper Mount Gravatt	2011	2000
Wishart	2011	1918
Coopers Plains	2011	1733
Moorooka	2011	2000
Robertson	2011	2000
Salisbury - Nathan	2011	1950
Tarragindi	2011	2119
Algester	2011	1900
Calamvale - Stretton	2011	2015
Pallara - Willawong	2011	2500
Parkinson - Drewvale	2011	2167
Rocklea - Acacia Ridge	2011	1715
Kuraby	2011	2000
Runcorn	2011	1733
Sunnybank	2011	1811
Sunnybank Hills	2011	2000
Jindalee - Mount Ommaney	2011	2000
Middle Park - Jamboree Heights	2011	1950
Riverhills	2011	2000
Seventeen Mile Rocks - Sinnamon Park	2011	2167
Westlake	2011	2095
Bellbowrie - Moggill	2011	2200
Brookfield - Kenmore Hills	2011	2500
Chapel Hill	2011	2167
Fig Tree Pocket	2011	2600
Kenmore	2011	2112
Pinjarra Hills - Pullenvale	2011	2700
Chelmer - Graceville	2011	2200
Corinda	2011	2119
Indooroopilly	2011	2167
Sherwood	2011	2280
St Lucia	2011	2184
Taringa	2011	2058
Enoggera	2011	2001
Enoggera Reservoir	2011	0
Keperra	2011	2000
Mitchelton	2011	2167
Mount Coot-tha	2011	0
The Gap	2011	2167
Upper Kedron - Ferny Grove	2011	1950
Brisbane City	2011	2492
Fortitude Valley	2011	2200
Highgate Hill	2011	2000
Kangaroo Point	2011	2167
New Farm	2011	2167
South Brisbane	2011	2300
Spring Hill	2011	2167
West End	2011	2300
Balmoral	2011	2500
Bulimba	2011	2600
East Brisbane	2011	2300
Hawthorne	2011	2600
Morningside - Seven Hills	2011	2300
Norman Park	2011	2400
Albion	2011	2167
Alderley	2011	2200
Ascot	2011	2300
Clayfield	2011	2167
Grange	2011	2371
Hamilton (Qld)	2011	2600
Hendra	2011	2600
Kelvin Grove - Herston	2011	2167
Newmarket	2011	2221
Newstead - Bowen Hills	2011	2492
Wilston	2011	2200
Windsor	2011	2400
Wooloowin - Lutwyche	2011	2211
Ashgrove	2011	2380
Auchenflower	2011	2184
Bardon	2011	2500
Paddington - Milton	2011	2500
Red Hill (Qld)	2011	2532
Toowong	2011	2167
Brinsmead	2011	1904
Clifton Beach - Kewarra Beach	2011	1950
Freshwater - Stratford	2011	1700
Redlynch	2011	1950
Trinity Beach - Smithfield	2011	1900
Yorkeys Knob - Machans Beach	2011	1517
Bentley Park	2011	1820
Cairns City	2011	1733
Earlville - Bayview Heights	2011	1733
Edmonton	2011	1733
Gordonvale - Trinity	2011	1733
Kanimbla - Mooroobool	2011	1733
Lamb Range	2011	0
Manoora	2011	1387
Manunda	2011	1300
Mount Sheridan	2011	1774
Westcourt - Bungalow	2011	1509
White Rock	2011	1549
Whitfield - Edge Hill	2011	1733
Woree	2011	1452
Babinda	2011	1357
Innisfail	2011	1300
Johnstone	2011	1347
Tully	2011	1352
Wooroonooran	2011	0
Yarrabah	2011	0
Daintree	2011	1517
Port Douglas	2011	1757
Atherton	2011	1517
Herberton	2011	1164
Kuranda	2011	1625
Malanda - Yungaburra	2011	1336
Mareeba	2011	1517
Balonne	2011	1200
Chinchilla	2011	1560
Goondiwindi	2011	1517
Inglewood - Waggamba	2011	894
Miles - Wandoan	2011	1018
Roma	2011	1517
Roma Region	2011	1083
Tara	2011	748
Crows Nest - Rosalie	2011	1200
Jondaryan	2011	1300
Millmerran	2011	1106
Pittsworth	2011	1473
Wambo	2011	1430
Clifton - Greenmount	2011	1257
Southern Downs - East	2011	1300
Southern Downs - West	2011	1232
Stanthorpe	2011	1300
Stanthorpe Region	2011	1140
Warwick	2011	1300
Central Highlands - East	2011	1733
Central Highlands - West	2011	1600
Emerald	2011	2167
Berserker	2011	1430
Bouldercombe	2011	1517
Emu Park	2011	1733
Frenchville - Mount Archer	2011	1733
Glenlee - Rockyview	2011	1950
Gracemere	2011	1915
Lakes Creek	2011	1517
Mount Morgan	2011	919
Norman Gardens	2011	1800
Park Avenue	2011	1517
Parkhurst - Kawana	2011	1700
Rockhampton - West	2011	1500
Rockhampton City	2011	1200
Rockhampton Region - East	2011	1660
Rockhampton Region - North	2011	1600
Rockhampton Region - West	2011	1558
Shoalwater Bay	2011	0
The Range - Allenstown	2011	1600
Yeppoon	2011	2000
Banana	2011	1450
Biloela	2011	1733
Agnes Water - Miriam Vale	2011	1344
Boyne Island - Tannum Sands	2011	2167
Callemondah	2011	0
Clinton - New Auckland	2011	2167
Gladstone	2011	1733
Gladstone Hinterland	2011	2080
Kin Kora - Sun Valley	2011	1907
South Trees	2011	0
Telina - Toolooa	2011	2134
West Gladstone	2011	1733
Broadbeach Waters	2011	2383
Burleigh Heads	2011	2000
Burleigh Waters	2011	2000
Mermaid Beach - Broadbeach	2011	1950
Mermaid Waters	2011	2000
Miami	2011	2000
Coolangatta	2011	1940
Currumbin - Tugun	2011	1950
Currumbin Waters	2011	1950
Elanora	2011	1950
Palm Beach	2011	2000
Arundel	2011	2000
Biggera Waters	2011	1889
Coombabah	2011	1863
Labrador	2011	1733
Paradise Point - Hollywell	2011	2200
Runaway Bay	2011	2167
Guanaba - Springbrook	2011	1820
Tamborine - Canungra	2011	1923
Currumbin Valley - Tallebudgera	2011	2167
Mudgeeraba - Bonogin	2011	2145
Reedy Creek - Andrews	2011	2200
Carrara	2011	1993
Highland Park	2011	1993
Nerang - Mount Nathan	2011	1950
Pacific Pines - Gaven	2011	2232
Worongary - Tallai	2011	2167
Coomera	2011	2500
Helensvale	2011	2167
Hope Island	2011	2613
Jacobs Well - Alberton	2011	2167
Ormeau - Yatala	2011	2383
Oxenford - Maudsland	2011	2100
Pimpama	2011	2340
Upper Coomera - Willow Vale	2011	2361
Clear Island Waters	2011	2167
Merrimac	2011	1850
Robina	2011	2000
Varsity Lakes	2011	2167
Ashmore	2011	1950
Molendinar	2011	2000
Parkwood	2011	1981
Southport - North	2011	1733
Southport - South	2011	1842
Benowa	2011	2167
Bundall	2011	2400
Main Beach	2011	2167
Surfers Paradise	2011	1950
Darra - Sumner	2011	1733
Durack	2011	1733
Forest Lake - Doolandella	2011	2000
Inala - Richlands	2011	1517
Oxley (Qld)	2011	2000
Wacol	2011	1500
Boonah	2011	1517
Esk	2011	1210
Lake Manchester - England Creek	2011	0
Lockyer Valley - East	2011	1517
Lowood	2011	1560
Rosewood	2011	1547
Brassall	2011	1700
Bundamba	2011	1517
Churchill - Yamanto	2011	1517
Ipswich - Central	2011	1690
Ipswich - East	2011	1517
Ipswich - North	2011	1950
Karalee - Barellan Point	2011	2000
Karana Downs	2011	1950
Leichhardt - One Mile	2011	1500
North Ipswich - Tivoli	2011	1551
Raceview	2011	1631
Ripley	2011	1900
Riverview	2011	1300
Bellbird Park - Brookwater	2011	2167
Camira - Gailes	2011	1733
Carole Park	2011	0
Collingwood Park - Redbank	2011	1820
Goodna	2011	1630
New Chum	2011	0
Redbank Plains	2011	1673
Springfield	2011	2000
Springfield Lakes	2011	2275
Beaudesert	2011	1681
Beenleigh	2011	1616
Eagleby	2011	1517
Edens Landing - Holmview	2011	1733
Mount Warren Park	2011	1928
Wolffdene - Bahrs Scrub	2011	2058
Boronia Heights - Park Ridge	2011	1755
Browns Plains	2011	1755
Chambers Flat - Logan Reserve	2011	1772
Crestmead	2011	1733
Greenbank Military Camp	2011	0
Hillcrest	2011	1733
Marsden	2011	1733
Munruben - Park Ridge South	2011	1846
Regents Park - Heritage Park	2011	1860
Greenbank	2011	2167
Jimboomba	2011	2054
Logan Village	2011	1950
Bethania - Waterford	2011	1893
Cornubia - Carbrook	2011	2054
Loganholme - Tanah Merah	2011	1931
Loganlea	2011	1700
Shailer Park	2011	1952
Waterford West	2011	1655
Daisy Hill	2011	1950
Kingston (Qld.)	2011	1517
Logan Central	2011	1387
Rochedale South - Priestdale	2011	1800
Slacks Creek	2011	1549
Springwood	2011	1742
Underwood	2011	2000
Woodridge	2011	1300
Bowen	2011	1733
Broadsound - Nebo	2011	1500
Clermont	2011	1647
Collinsville	2011	1305
Moranbah	2011	2340
Andergrove - Beaconsfield	2011	2149
East Mackay	2011	2000
Eimeo - Rural View	2011	2500
Eungella Hinterland	2011	0
Mackay	2011	1800
Mackay Harbour	2011	2383
Mount Pleasant - Glenella	2011	2264
North Mackay	2011	1950
Ooralea - Bakers Creek	2011	2179
Pioneer Valley	2011	2167
Sarina	2011	2005
Seaforth - Calen	2011	1950
Shoal Point - Bucasia	2011	2200
Slade Point	2011	2000
South Mackay	2011	1907
Walkerston - Eton	2011	2015
West Mackay	2011	2000
Airlie - Whitsundays	2011	2100
Cape Conway	2011	0
Proserpine	2011	1680
Beachmere - Sandstone Point	2011	1733
Bribie Island	2011	1733
Burpengary - East	2011	1900
Caboolture	2011	1733
Caboolture - South	2011	1733
Elimbah	2011	1885
Morayfield - East	2011	1733
Wamuran	2011	1950
Kilcoy	2011	1495
Woodford - D'Aguilar	2011	1733
Burpengary	2011	1747
Deception Bay	2011	1733
Morayfield	2011	1950
Narangba	2011	2167
Upper Caboolture	2011	1822
Clontarf	2011	1800
Margate - Woody Point	2011	1733
Redcliffe	2011	1733
Rothwell - Kippa-Ring	2011	1733
Scarborough - Newport - Moreton Island	2011	2000
Albany Creek	2011	1909
Cashmere	2011	2200
Dayboro	2011	2167
Eatons Hill	2011	2167
The Hills District	2011	2000
Samford Valley	2011	2231
Dakabin - Kallangur	2011	1800
Murrumba Downs - Griffin	2011	2100
North Lakes - Mango Hill	2011	2275
Bray Park	2011	1800
Lawnton	2011	1733
Petrie	2011	1842
Strathpine - Brendale	2011	1668
Aurukun	2011	0
Cape York	2011	1100
Croydon - Etheridge	2011	720
Kowanyama - Pormpuraaw	2011	0
Northern Peninsula	2011	0
Tablelands	2011	1287
Torres	2011	1200
Torres Strait Islands	2011	0
Weipa	2011	2000
Carpentaria	2011	764
Mount Isa	2011	2000
Mount Isa Region	2011	1517
Northern Highlands	2011	708
Barcaldine - Blackall	2011	892
Charleville	2011	1059
Far Central West	2011	825
Far South West	2011	550
Longreach	2011	1300
Buderim - North	2011	2000
Buderim - South	2011	2000
