SA2_MAINCODE_2016,C16_OTT_DS_FUA,C16_OTT_DS_OD,C16_OTT_DS_NS_,C16_OTT_Tot,C16_TT_NS_DS_Sep_house,C16_TT_NS_DS_SemiDRTHT,C16_TT_NS_DS_FUA,C16_TT_NS_DS_OD,C16_TT_NS_DS_NS_,C16_TT_NS_T,C16_Tot_DS_Sep_house,C16_Tot_DS_SemiDRTHT,C16_Tot_DS_FUA,C16_Tot_DS_OD,C16_Tot_DS_NS_,C16_T_T
503021043,10,0,0,38,232,129,328,7,4,700,3342,1494,2671,17,14,7537
504011044,0,0,0,47,267,82,15,3,3,372,4849,1050,251,7,12,6172
504011045,3,0,0,120,434,118,29,8,4,581,7421,1488,234,15,29,9176
504011046,9,0,0,31,98,185,255,9,3,547,1821,2101,2157,13,25,6115
504011047,0,0,0,56,422,137,3,5,4,573,6850,1462,32,7,22,8370
504011048,3,0,0,13,120,47,4,0,0,173,2414,486,16,0,3,2927
504021049,0,0,0,3,87,0,0,0,3,95,1042,4,0,10,12,1062
504021050,0,0,0,17,103,3,3,0,0,110,2534,25,4,5,0,2572
504021051,0,0,0,10,92,12,0,0,0,100,1889,129,6,0,0,2019
504021052,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5
504021053,0,0,0,38,252,12,0,9,3,274,4486,95,3,27,15,4625
504021054,0,0,0,16,268,53,0,4,0,331,4244,509,24,11,3,4790
504031055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031056,0,0,0,24,239,21,0,0,0,262,5855,348,0,0,3,6204
504031057,0,0,0,20,349,68,5,4,0,426,5204,661,40,41,17,5951
504031058,0,0,0,9,185,0,0,13,0,199,1766,0,0,23,7,1790
504031059,0,0,0,50,600,121,23,0,5,750,10341,1633,135,5,9,12130
504031060,0,0,0,11,68,0,0,0,0,67,929,0,0,11,9,950
504031061,0,0,0,8,78,9,0,10,0,98,1511,74,0,61,3,1659
504031062,0,0,0,18,217,41,3,13,0,268,3302,430,38,90,7,3870
504031063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
504031064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031065,0,3,0,18,118,30,0,43,3,196,1738,235,0,118,14,2102
504031066,0,0,0,26,209,199,70,24,3,512,2351,1791,319,50,22,4523
504031067,0,0,0,14,122,8,3,0,0,130,2375,22,48,0,4,2448
504031068,0,0,0,14,147,15,0,0,4,171,3085,264,3,7,16,3371
504031069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505011070,0,0,0,14,192,24,0,0,0,216,3537,332,0,0,8,3876
505011071,0,0,0,4,134,26,11,0,0,176,4171,313,157,4,0,4651
505011072,0,0,0,52,148,21,0,0,0,166,5029,270,7,0,3,5317
505011073,0,0,0,38,193,32,0,0,0,229,4713,375,3,0,3,5096
505011074,0,0,0,11,178,19,4,0,0,197,3525,358,24,3,3,3905
505011075,0,0,0,11,102,14,4,4,3,131,3335,357,60,8,9,3767
505011076,0,0,0,10,59,0,0,3,0,64,2577,75,0,60,5,2715
505011077,3,0,0,20,148,75,73,4,4,301,3545,849,730,19,23,5157
505011078,29,0,0,72,153,23,10,13,0,193,4127,452,76,101,3,4761
505011079,0,0,0,16,193,27,11,0,0,229,3645,283,59,0,6,3989
505011080,0,0,0,9,98,3,3,0,0,107,2554,72,33,0,3,2664
505011081,0,0,0,8,116,22,0,0,3,145,2893,232,0,0,3,3130
505011082,0,0,0,13,97,33,16,0,0,143,2830,490,174,0,3,3504
505011083,0,0,0,13,66,14,0,0,0,81,2914,291,0,3,3,3208
505021084,0,0,0,50,200,217,8,3,0,423,4002,2347,23,3,6,6382
505021085,0,0,0,32,421,300,20,3,4,753,4545,2675,132,3,21,7377
505021086,25,0,0,103,328,198,40,5,5,570,6619,2571,364,10,11,9575
505021087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505021088,23,0,0,50,290,263,31,0,6,588,3746,3219,257,0,11,7241
505021089,23,3,0,116,227,73,4,17,3,326,5998,1025,61,95,9,7197
505021090,0,0,0,38,276,409,14,6,7,712,2797,4654,76,6,33,7569
505021091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505021092,3,0,0,25,178,306,139,4,0,630,2535,3602,1007,7,23,7166
505021093,0,0,0,15,168,148,53,0,0,370,3281,1731,509,0,4,5530
505021094,0,0,0,52,92,53,16,0,0,166,2103,732,143,0,10,2995
505021095,3,0,0,26,92,269,81,0,0,447,1536,3549,659,0,14,5756
505021096,6,0,0,36,112,63,42,0,0,225,3507,1052,564,4,14,5147
505021097,76,0,0,215,165,175,146,3,3,489,3026,2483,1246,10,25,6791
505031098,0,0,0,10,205,47,0,0,0,254,3565,447,0,0,4,4018
505031099,0,0,3,433,636,110,24,0,0,772,7256,934,70,0,14,8269
505031100,0,0,0,16,275,26,0,0,0,295,5072,349,0,3,0,5431
505031101,0,0,0,17,255,71,4,0,0,332,3862,824,24,6,7,4714
505031102,0,0,0,17,166,69,0,0,0,230,2416,771,4,0,3,3191
505031103,0,0,0,118,270,62,0,36,3,366,7025,919,3,67,11,8022
505031104,0,0,0,27,184,29,0,0,0,218,3221,344,0,0,3,3565
505031105,0,0,0,21,280,14,3,0,0,299,5863,349,43,0,3,6262
505031106,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4
505031107,0,0,0,33,175,14,0,0,0,186,4173,237,0,3,0,4411
505031108,0,0,0,118,377,79,3,23,0,481,8083,1058,18,135,12,9299
505031255,0,0,0,12,214,23,0,0,0,239,2642,251,0,0,9,2896
505031256,0,0,0,0,34,0,0,0,0,33,241,0,0,3,0,243
505031257,0,0,0,8,122,0,0,3,0,124,1117,0,0,10,3,1137
505031258,0,0,0,30,253,10,0,0,0,259,3019,94,6,0,10,3129
506011110,0,0,0,134,509,236,25,0,0,771,5669,1692,147,11,19,7539
506011111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506011112,0,0,0,7,102,9,0,12,0,130,1931,123,0,41,3,2100
506011113,0,0,0,14,197,35,0,0,3,234,5621,755,0,3,7,6390
506011114,0,0,0,17,286,44,11,22,0,362,3398,620,85,58,12,4173
506011115,0,0,0,5,185,0,0,0,0,188,2840,36,18,3,3,2904
506011116,0,0,0,12,124,0,0,0,7,130,2524,3,0,5,10,2538
506011117,0,0,0,13,203,45,0,0,0,246,3187,213,0,0,7,3403
506021118,0,0,0,33,344,213,39,23,10,630,4270,1228,192,48,32,5774
506021119,4,0,0,41,331,191,135,0,8,675,4326,1721,839,15,34,6937
506021120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
506021121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506021122,13,0,0,63,621,295,435,12,4,1373,6372,2383,1763,16,22,10554
506021123,3,0,0,34,169,140,235,5,3,558,2725,1891,1722,7,16,6365
506031124,108,0,3,321,401,264,101,5,7,776,4736,2182,680,10,37,7645
506031125,0,0,0,4,94,3,0,0,0,104,2996,147,0,0,0,3143
506031126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506031127,0,0,0,58,313,168,34,4,3,525,4311,1870,211,14,25,6425
506031128,0,0,0,41,214,34,3,0,0,256,4592,657,130,3,7,5382
506031129,0,0,0,103,130,49,6,0,0,177,3938,819,44,0,3,4804
506031130,0,0,0,0,0,0,3,0,0,4,0,0,3,0,0,4
506031131,0,0,0,16,148,24,4,0,0,177,5391,300,299,4,4,5999
506041132,0,0,0,38,360,62,17,3,3,446,5898,745,84,12,11,6752
506041133,28,0,0,94,212,40,4,0,3,260,6057,754,69,3,6,6894
506041134,0,0,0,133,486,206,9,4,3,702,6313,1276,132,9,18,7754
506041135,0,0,0,24,231,14,0,0,0,253,5899,207,4,3,4,6128
506041136,0,3,0,114,270,53,10,43,18,386,4028,578,132,199,36,4969
506041137,0,0,0,88,361,50,8,3,0,414,7548,668,77,3,8,8312
506051138,0,3,0,119,315,51,0,45,3,411,6135,522,0,133,17,6809
506051139,0,0,0,34,352,11,0,0,7,372,4475,139,0,4,6,4629
506051140,0,0,0,26,284,33,0,3,3,321,5386,313,3,11,8,5723
506051141,0,0,0,45,190,7,3,0,0,198,3729,110,43,39,22,3935
506061142,0,0,0,21,278,8,3,0,0,290,5228,83,15,4,5,5332
506061143,0,0,0,11,116,0,0,5,0,121,2038,3,0,9,9,2061
506061144,0,0,0,7,131,0,0,3,0,139,1448,6,0,13,11,1475
506071145,6,0,3,105,171,222,88,3,4,491,2229,3337,920,18,34,6528
506071146,42,0,0,78,160,56,14,3,0,229,3133,608,111,3,16,3875
506071147,13,0,0,76,164,213,268,0,3,651,3171,2432,1573,4,18,7200
507011148,0,0,0,19,208,31,0,0,0,247,5114,434,4,5,11,5563
507011150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507011151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507011152,0,0,0,10,148,13,0,32,0,194,2845,202,0,165,13,3227
507011153,3,0,0,20,182,36,42,0,0,263,2692,372,284,0,8,3348
507011154,0,0,0,19,272,93,40,0,0,415,3142,1039,266,0,20,4471
507011155,0,0,0,0,0,0,3,4,0,3,3,0,3,10,0,14
507011158,0,0,0,0,6,19,75,27,15,141,276,276,388,38,15,995
507011159,3,0,0,41,203,56,32,3,0,290,3628,484,438,3,4,4561
507011160,0,0,0,13,168,74,24,0,50,313,2920,931,152,0,63,4065
507011161,0,0,0,72,190,49,73,0,0,320,3951,783,400,0,5,5145
507011163,0,0,0,5,142,45,0,0,0,191,2407,306,0,0,3,2713
507011259,0,0,0,5,156,18,10,0,0,188,2630,163,67,0,4,2864
507011260,0,0,0,3,45,4,0,0,0,50,849,20,0,0,0,870
507021164,3,0,0,9,88,34,62,0,0,186,1881,555,415,13,5,2865
507021165,12,0,4,53,224,283,297,41,22,865,3009,2203,1439,53,57,6764
507021166,3,3,0,100,306,98,35,25,43,507,4537,1042,238,122,86,6030
507021167,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,6
507031169,0,0,0,7,252,13,8,0,7,281,4433,147,46,0,22,4646
507031170,0,0,0,37,247,41,24,0,0,304,2620,274,117,0,3,3016
507031172,0,0,0,0,3,0,0,0,0,3,18,0,0,0,0,23
507031173,0,0,0,0,3,0,0,7,0,11,6,0,0,11,0,18
507031174,0,0,0,18,327,26,68,32,0,460,3638,188,370,94,0,4294
507031261,0,0,0,11,107,4,4,0,0,114,1671,139,6,3,17,1829
507041175,0,0,0,17,139,48,32,3,0,225,2897,981,340,3,15,4232
507041176,0,0,0,3,46,7,0,0,0,57,1108,167,0,0,4,1280
507041177,22,0,0,53,178,165,34,0,0,379,3481,2185,239,0,18,5923
507041178,4,0,0,39,182,99,37,0,3,325,3986,1447,204,3,18,5654
507041179,158,0,0,200,62,14,41,0,6,123,2219,322,278,0,7,2827
507041180,0,0,0,9,104,15,0,0,0,114,3531,236,0,0,8,3772
507041181,0,0,0,46,199,84,20,0,0,303,4722,1329,114,6,20,6179
507041182,27,0,0,192,148,111,23,0,3,289,3557,693,175,0,15,4447
507041183,42,0,0,51,96,33,16,0,0,151,1531,352,101,0,0,1986
507041184,0,0,0,8,57,3,0,0,0,63,1923,21,0,0,0,1950
507051185,0,0,0,97,811,46,5,13,3,874,10590,464,5,70,31,11160
507051186,0,0,0,11,238,24,3,0,0,263,3121,206,12,3,0,3339
507051187,0,0,0,86,282,37,0,3,0,326,4181,297,3,3,0,4488
507051188,4,4,0,69,284,171,154,26,0,642,4486,1415,695,153,12,6753
507051189,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3
507051190,3,0,0,17,243,22,41,7,3,319,4226,174,398,21,5,4824
507051191,0,0,0,5,336,7,0,0,0,347,6026,183,0,3,3,6222
507051192,0,0,0,10,282,12,3,0,0,301,4358,102,18,5,4,4492
507051193,0,0,0,18,306,21,0,0,0,329,3733,203,4,3,3,3943
509011225,0,0,3,118,335,109,15,21,3,479,5061,891,52,92,36,6127
509011226,0,0,0,20,88,0,0,5,0,94,1220,3,0,36,8,1258
509011227,0,0,0,3,93,0,0,0,0,90,1752,17,0,0,0,1774
509011228,0,0,3,51,205,8,5,9,0,227,2307,90,3,30,19,2453
509011229,0,3,0,28,158,8,0,7,0,167,1114,40,6,35,9,1192
509011230,0,0,0,15,215,24,8,0,3,250,1602,117,28,7,14,1761
509011231,0,0,0,27,166,4,9,3,3,185,1555,18,30,13,17,1638
509011232,0,0,0,6,52,0,0,17,0,64,1146,34,0,58,11,1244
509011233,0,0,0,20,243,29,0,22,0,291,3579,178,3,146,20,3921
509011234,0,0,0,23,195,0,5,7,0,203,1985,5,13,33,28,2057
509011235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
509021236,0,0,0,19,154,0,3,0,0,162,1859,0,14,23,14,1922
509021237,0,0,0,16,188,3,0,17,6,213,1516,20,24,41,40,1653
509021238,0,0,0,12,133,0,0,20,3,153,1661,21,3,53,19,1753
509021239,0,18,0,46,335,14,4,21,32,410,3271,86,17,160,79,3604
509021240,0,3,0,27,187,10,3,5,7,214,1934,85,17,45,19,2097
509021241,0,0,0,24,176,3,3,35,9,239,1791,43,6,72,22,1938
509021242,0,0,0,9,134,5,3,22,0,161,1210,41,3,55,8,1321
509021243,0,0,0,30,369,17,16,11,6,417,3990,80,100,62,28,4257
509021244,0,0,0,13,194,8,0,18,3,215,1832,23,0,50,10,1920
509021245,0,0,0,32,241,3,13,4,6,269,2147,52,52,23,34,2304
509031246,0,0,0,21,142,7,4,10,4,159,1441,23,33,24,31,1558
509031247,0,3,0,34,159,6,3,9,8,182,1673,52,20,39,21,1807
509031248,0,0,0,7,98,3,8,3,3,108,932,18,16,29,6,992
509031249,0,11,0,23,169,28,0,10,0,208,1629,123,19,72,3,1849
509031250,0,0,0,16,208,8,0,5,3,224,1961,67,3,23,17,2069
510011262,3,29,4,72,476,102,78,303,14,971,3881,488,403,1754,119,6642
510011263,0,36,4,52,194,58,27,156,11,446,1803,257,112,770,36,2974
510011264,0,18,0,35,167,39,12,35,0,249,714,144,32,261,10,1156
510011265,0,39,0,50,224,58,20,293,18,612,1760,269,117,1308,68,3522
510011266,0,12,0,24,129,0,0,150,4,284,663,3,5,735,14,1414
510021267,0,14,4,27,75,3,9,79,37,205,468,12,12,289,53,833
510021268,5,3,7,35,169,30,22,0,7,223,1329,97,71,40,29,1561
510021269,0,6,0,18,115,11,114,95,12,351,1063,99,474,176,23,1832
510021270,3,0,0,24,422,67,48,136,6,684,2666,327,274,184,24,3476
510031271,7,27,3,47,145,15,10,181,26,381,1803,173,89,650,51,2763
510031272,4,3,0,52,513,84,74,42,3,710,4672,591,312,227,21,5816
510031273,0,3,0,19,89,25,9,46,18,188,1116,266,48,290,43,1764
511011274,0,0,0,28,411,85,9,32,7,548,4068,445,82,135,75,4805
511011275,0,0,0,19,187,0,0,12,81,284,1311,20,10,50,107,1491
511021276,0,9,0,14,271,41,4,162,8,491,1683,183,55,745,38,2698
511021277,0,63,4,92,169,42,0,360,67,638,1429,112,31,2055,129,3758
511031278,0,0,0,9,238,65,4,133,5,453,2165,393,19,240,29,2838
511031279,0,0,0,15,364,139,27,94,17,641,3766,964,199,223,61,5210
511031280,0,0,0,11,179,65,4,0,3,259,2721,463,19,0,13,3221
511031281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511031282,0,3,3,13,183,14,14,136,64,415,1516,103,34,214,82,1949
511031283,3,4,0,25,177,12,19,41,9,258,1002,44,44,164,41,1295
511031284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511041285,11,4,0,51,343,153,59,27,15,596,3708,1001,298,147,81,5227
511041286,0,0,0,5,204,23,3,24,0,258,2459,129,3,103,3,2690
511041287,0,3,0,14,171,3,3,21,0,198,2684,28,12,149,10,2873
511041288,0,0,0,34,211,25,3,4,15,253,3196,448,14,18,19,3696
511041289,0,7,0,19,88,0,8,6,3,113,1355,44,47,100,39,1587
511041290,0,9,8,24,165,3,12,68,26,280,748,9,37,210,69,1075
511041291,0,6,0,29,132,4,3,26,7,167,1540,14,24,148,26,1747
511041292,0,7,0,46,251,4,8,193,17,471,2205,74,73,658,31,3040
597979799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
599999499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601011001,0,0,0,12,242,17,17,6,0,284,2532,73,157,8,10,2780
601011002,3,0,0,12,84,10,21,3,0,121,1696,22,297,4,5,2022
601011003,0,0,0,7,59,0,0,0,0,61,1458,22,94,4,5,1575
601021004,0,0,0,12,93,27,17,0,0,140,2219,230,213,7,4,2668
601021005,0,3,0,39,96,3,3,24,0,123,2714,22,4,56,8,2806
601021006,0,0,0,3,41,3,0,0,0,42,1299,24,14,4,0,1340
601021007,0,0,0,21,145,15,3,0,0,158,4047,149,36,0,7,4232
601021008,6,0,0,97,137,15,3,0,3,163,2643,205,98,18,7,2972
601021009,0,0,0,6,115,10,0,0,0,123,1785,145,3,0,0,1943
601021010,0,0,0,12,91,6,0,7,0,105,996,41,0,15,0,1059
601021011,0,0,0,16,142,19,22,0,0,188,2246,140,55,0,8,2448
601021012,0,0,0,6,78,0,0,0,0,80,1569,4,0,6,6,1585
601031013,0,0,0,3,75,3,0,0,0,77,1439,47,6,3,0,1500
601031014,0,0,0,14,117,26,24,0,0,160,1885,160,227,4,0,2278
601031015,0,0,0,38,138,29,52,0,0,220,2410,262,602,4,3,3283
601031016,0,0,0,12,133,13,9,6,0,150,1608,119,56,29,8,1814
601031017,11,0,0,34,254,56,82,7,0,403,3687,291,828,32,6,4844
601031018,0,0,0,4,111,10,28,0,0,150,1660,64,296,8,3,2030
601031019,0,0,0,15,137,19,31,3,3,190,1902,214,154,22,3,2299
601031020,0,0,0,12,160,22,11,0,0,192,2475,135,89,25,4,2723
601031021,3,0,0,13,70,13,26,0,0,110,1288,130,190,0,8,1612
601041022,0,0,0,49,204,23,3,8,0,244,4056,346,54,10,3,4478
601041023,0,0,0,14,154,9,19,0,0,186,3626,173,184,4,4,3996
601041024,8,0,0,28,114,3,0,3,0,124,2648,59,27,42,6,2786
601041025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601041026,6,0,0,21,63,4,0,0,0,61,1269,52,17,0,0,1340
601051027,24,0,0,34,85,55,174,36,7,357,1292,675,1567,59,31,3630
601051028,0,0,0,14,164,12,32,0,3,213,3013,126,338,6,3,3482
601051029,0,0,0,6,59,12,21,0,0,99,1366,201,169,0,0,1738
601051030,4,0,0,18,96,24,82,12,0,219,1711,252,612,29,8,2609
601051031,40,0,0,109,162,54,63,12,11,297,3159,662,874,45,29,4770
601051032,35,0,0,47,98,10,48,3,0,159,1889,238,345,15,5,2485
601051033,11,0,0,23,94,9,41,0,3,141,1917,170,472,4,19,2576
601061034,0,0,0,24,226,0,0,0,3,226,3054,3,0,21,10,3084
601061035,0,0,0,22,211,7,3,7,3,228,3284,86,12,40,16,3438
602011036,3,0,0,6,91,29,34,0,3,157,1041,177,290,7,6,1528
602011037,0,0,0,34,109,7,23,0,0,142,1562,27,219,5,3,1807
602011038,0,0,3,18,81,55,83,22,7,241,1210,524,516,64,38,2355
602011039,0,0,0,5,68,3,3,4,4,81,1400,42,29,20,16,1509
602011040,0,0,0,28,90,26,13,0,0,132,1238,176,80,11,8,1520
602011041,0,0,0,20,242,78,0,0,0,319,2823,639,13,3,6,3492
602011042,6,0,0,19,92,23,21,0,0,136,1623,246,259,4,8,2137
602011043,0,0,0,29,65,16,0,0,0,79,1316,127,62,0,4,1514
602011044,0,0,0,7,128,5,25,0,0,154,2147,132,307,3,3,2590
602011045,0,0,0,6,99,19,44,0,0,164,1245,94,224,0,0,1558
602011046,0,0,0,16,114,19,10,0,0,143,2392,69,79,3,10,2549
602011047,0,0,0,32,95,25,32,11,3,163,1403,377,215,32,4,2030
602011048,3,0,0,15,67,5,28,0,0,108,1527,52,398,0,9,1983
602011049,0,0,0,7,82,3,10,0,0,100,1676,105,63,3,0,1843
602011050,0,0,0,0,89,8,9,0,0,113,1214,90,59,4,3,1375
602011051,0,0,0,9,71,12,16,0,0,103,1455,156,127,0,0,1737
602011052,0,0,0,48,91,12,21,0,3,116,1652,42,129,7,4,1833
602021053,0,0,0,12,113,3,0,15,0,134,1564,29,16,70,7,1676
602021054,0,0,0,20,168,8,0,9,0,183,2263,47,6,20,11,2341
602021055,0,0,0,12,152,0,0,0,0,160,2222,7,6,11,10,2253
602021056,0,0,0,5,54,5,3,16,0,73,1094,79,56,36,5,1263
602021057,0,0,0,13,115,0,0,3,0,125,1614,20,3,13,3,1656
602031058,0,0,0,9,116,0,0,3,3,124,1518,3,0,9,11,1537
602031059,0,0,0,25,225,19,14,5,0,266,2614,117,117,14,8,2876
602031060,3,0,0,16,123,5,10,0,0,138,1505,74,103,10,6,1699
602031061,0,0,0,20,120,0,4,10,0,126,1444,10,22,35,13,1532
602031062,0,0,0,10,145,4,0,0,0,153,1955,38,10,6,4,2011
602031064,0,0,0,29,203,8,3,10,3,221,2631,62,33,57,32,2811
602031099,0,0,0,3,27,0,0,7,0,33,422,0,9,4,3,446
602031100,0,0,0,35,204,3,3,3,4,218,2649,60,35,38,46,2832
603011065,0,0,0,9,90,0,0,3,0,92,933,0,3,5,19,959
603011066,0,0,0,8,103,0,0,3,0,108,1204,0,0,8,8,1222
603011067,0,0,3,31,177,0,0,0,3,181,2336,8,4,28,17,2391
603011068,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6
603021069,0,0,0,20,85,4,0,8,0,98,1254,19,5,27,10,1314
603021070,3,0,0,13,134,3,3,3,3,149,1721,16,29,33,7,1806
603021071,0,0,0,16,125,0,0,3,0,129,1541,9,14,21,3,1589
603021072,0,0,0,20,187,11,3,10,0,217,3052,67,55,57,7,3247
603031073,0,0,0,7,114,0,4,3,0,122,1026,3,5,26,10,1076
603031074,0,0,0,20,166,3,0,11,3,186,1863,40,27,41,27,2002
604011075,0,0,0,4,76,20,3,0,0,102,1227,211,21,0,0,1454
604011076,0,0,0,12,179,0,0,4,0,183,1907,0,5,9,15,1930
604011077,0,0,0,8,105,12,16,10,3,149,1411,115,112,17,12,1671
604011078,0,0,0,6,130,27,7,5,0,162,2286,171,53,5,9,2523
604011079,0,0,0,23,140,10,6,3,0,159,1909,103,17,35,4,2063
604011080,0,0,0,8,55,5,3,0,0,64,1304,70,11,0,0,1383
604011081,0,0,0,8,84,10,3,15,0,117,1475,113,12,41,0,1641
604011082,0,0,0,17,126,41,3,8,0,183,2518,390,41,27,8,2980
604011083,0,0,0,12,85,10,8,0,0,100,1497,136,22,39,7,1703
604011084,0,0,0,12,126,36,0,8,0,173,2346,262,6,19,3,2638
604021085,22,0,0,59,299,119,11,12,0,442,4938,890,136,20,11,5987
604021086,0,3,0,15,127,16,14,14,0,167,1758,152,72,86,0,2066
604021087,0,0,0,37,109,15,0,0,0,127,1687,134,0,11,3,1840
604021088,0,0,0,3,65,4,0,0,0,69,1249,50,3,4,3,1309
604021089,0,0,0,10,142,5,9,8,3,164,2122,47,110,39,6,2320
604021090,0,0,0,6,54,0,0,3,0,56,1076,23,0,14,4,1114
604021091,0,0,0,14,186,0,0,3,0,191,2330,55,3,16,12,2406
604021092,0,0,0,4,49,3,0,4,3,61,1147,36,10,30,6,1234
604031093,0,0,0,4,44,3,0,0,3,48,630,35,3,6,14,688
604031094,0,0,0,26,139,0,0,3,6,152,1534,0,3,8,17,1563
604031095,0,0,0,13,91,0,21,0,0,116,1481,3,71,13,7,1585
604031096,0,0,0,12,81,0,3,0,0,89,1380,3,12,14,9,1413
604031097,3,3,0,13,160,4,10,8,0,182,1800,66,79,29,19,1988
604031098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
697979799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
699999499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701011001,0,0,0,0,0,0,0,5,0,5,0,0,0,5,4,3
701011002,19,0,3,23,8,0,434,113,34,587,35,6,2783,126,45,2994
701011003,0,0,0,0,0,0,0,11,0,11,0,0,0,14,0,16
701011004,3,3,6,38,53,70,16,22,4,166,452,751,143,44,16,1408
701011005,3,0,0,3,26,15,102,10,21,175,324,173,958,23,40,1512
701011006,0,0,0,3,75,29,22,7,0,128,589,180,101,7,0,882
701011007,3,0,0,7,34,22,77,7,0,137,333,134,677,9,8,1160
701011008,0,3,0,5,52,69,112,72,3,304,432,439,827,96,12,1804
701011009,0,4,0,11,17,15,58,60,0,159,340,109,539,276,20,1288
701021010,0,0,0,3,74,4,10,0,3,88,625,22,73,4,6,725
701021011,0,0,0,0,65,0,0,0,0,67,771,12,9,0,0,796
701021012,0,3,0,9,29,11,0,31,3,72,162,114,7,146,24,457
701021013,0,3,0,3,65,21,7,42,0,137,714,205,92,53,0,1063
701021014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701021015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701021016,0,0,0,3,37,44,110,3,3,197,308,482,509,8,8,1316
701021017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
701021018,0,0,0,3,56,0,3,0,0,62,578,5,9,0,4,600
701021019,0,0,0,3,156,46,19,4,0,226,1256,296,85,11,0,1647
701021020,0,0,0,5,100,12,33,0,0,143,1178,84,356,41,3,1664
701021021,0,6,0,14,69,9,3,106,0,181,1215,66,104,220,0,1611
701021022,0,3,0,12,106,62,17,53,0,235,1009,304,209,210,5,1734
701021023,3,0,0,3,52,22,43,3,0,122,502,152,348,3,0,1005
701021024,0,0,0,0,69,14,0,0,0,79,574,72,15,3,0,662
701021025,4,0,0,5,55,3,134,7,0,200,558,52,975,16,19,1615
701021026,3,0,0,7,56,0,134,16,3,214,514,18,751,38,5,1333
701021027,0,0,0,27,68,0,5,12,0,90,642,62,145,14,7,861
701021028,0,0,0,3,71,18,3,0,0,85,548,119,10,0,0,681
701021029,0,0,0,0,54,4,7,0,0,67,524,14,49,12,3,604
701021030,0,0,0,0,72,0,0,0,0,76,803,7,0,0,0,817
701031031,0,9,0,13,125,0,0,116,3,244,1054,9,9,526,22,1615
701031032,0,0,0,16,360,0,7,25,3,400,2776,3,44,87,27,2938
701031033,0,0,0,0,0,0,0,3,0,3,3,0,0,3,0,9
701031034,0,0,0,11,104,10,22,64,0,198,941,51,116,300,14,1417
701031035,0,11,0,20,225,0,0,74,8,313,1429,3,0,288,23,1747
701041036,0,0,0,3,45,5,47,0,0,94,634,135,398,0,0,1165
701041037,0,0,0,0,68,13,43,3,0,129,673,60,286,3,3,1020
701041038,0,0,0,3,86,6,0,12,3,109,1376,27,22,11,9,1442
701041039,0,0,0,6,96,4,91,0,0,195,734,18,524,3,3,1278
701041040,0,0,0,4,113,3,32,0,0,151,872,41,177,3,0,1089
701041041,0,0,0,4,92,15,0,17,0,130,1248,100,11,21,6,1386
701041042,0,0,0,3,55,40,13,0,0,108,729,291,47,3,4,1070
701041043,0,0,0,7,113,33,43,0,0,195,1508,375,288,0,3,2170
701041044,0,0,0,3,104,38,5,0,0,145,935,214,31,0,3,1183
702011045,0,4,0,10,118,62,12,55,13,264,1033,298,49,157,53,1593
702011046,0,3,0,11,127,98,22,18,0,271,1153,618,108,77,4,1956
702011047,0,0,0,8,133,84,21,4,3,237,1081,356,76,90,4,1606
702011048,0,4,0,14,126,52,6,23,0,209,1178,467,15,183,4,1842
702011049,0,0,0,14,56,66,37,26,0,185,602,638,162,87,6,1496
702011050,4,22,3,28,70,21,114,116,3,321,279,105,481,404,14,1282
702011051,0,16,0,24,91,21,0,120,15,252,563,108,3,625,40,1333
702011052,0,16,0,66,154,9,6,58,5,235,729,32,13,156,7,937
702011053,0,3,0,26,129,11,3,48,0,193,561,33,15,105,7,729
