SA2_MAINCODE_2016,C06_1PF_U_N,C06_1PF_U_1_149,C06_1PF_U_150_299,C06_1PF_U_300_399,C06_1PF_U_400_499,C06_1PF_U_500_649,C06_1PF_U_650_799,C06_1PF_U_800_999,C06_1PF_U_1000_1499,C06_1PF_U_1500_1999,C06_1PF_U_2000_2499,C06_1PF_U_2500_2999,C06_1PF_U_3000_3999,C06_1PF_U_4000m,C06_1PF_U_Ns,C06_1PF_U_T,C06_1PF_N_lf_Fi_N,C06_1PF_N_lf_Fi_1_149,C06_1PF_N_lf_Fi_150_299,C06_1PF_N_lf_Fi_300_399,C06_1PF_N_lf_Fi_400_499,C06_1PF_N_lf_Fi_500_649,C06_1PF_N_lf_Fi_650_799,C06_1PF_N_lf_Fi_800_999,C06_1PF_N_lf_Fi_1000_1499,C06_1PF_N_lf_Fi_1500_1999,C06_1PF_N_lf_Fi_2000_2499,C06_1PF_N_lf_Fi_2500_2999,C06_1PF_N_lf_Fi_3000_3999,C06_1PF_N_lf_Fi_4000m,C06_1PF_N_lf_Fi_Ns,C06_1PF_N_lf_T,C06_1PF_LFns_N,C06_1PF_LFns_1_149,C06_1PF_LFns_150_299,C06_1PF_LFns_300_399,C06_1PF_LFns_400_499,C06_1PF_LFns_500_649,C06_1PF_LFns_650_799,C06_1PF_LFns_800_999,C06_1PF_LFns_1000_1499,C06_1PF_LFns_1500_1999,C06_1PF_LFns_2000_2499,C06_1PF_LFns_2500_2999,C06_1PF_LFns_3000_3999,C06_1PF_LFns_4000m,C06_1PF_LFns_Ns,C06_1PF_LF_NS_T,C06_1PF_TFI_N,C06_1PF_TFI_1_149,C06_1PF_TFI_150_299,C06_1PF_TFI_300_399,C06_1PF_TFI_400_499,C06_1PF_TFI_500_649,C06_1PF_TFI_650_799,C06_1PF_TFI_800_999,C06_1PF_TFI_1000_1499,C06_1PF_TFI_1500_1999,C06_1PF_TFI_2000_2499,C06_1PF_TFI_2500_2999,C06_1PF_TFI_3000_3999,C06_1PF_TFI_4000m,C06_1PF_TFI_Ns,C06_1PF_TFI_T,C06_TFI_N,C06_TFI_1_149,C06_TFI_150_299,C06_TFI_300_399,C06_TFI_400_499,C06_TFI_500_649,C06_TFI_650_799,C06_TFI_800_999,C06_TFI_1000_1499,C06_TFI_1500_1999,C06_TFI_2000_2499,C06_TFI_2500_2999,C06_TFI_3000_3999,C06_TFI_4000m,C06_TFI_Ns,C06_T_T,C11_CFNC_BF_N,C11_CFNC_BF_1_149,C11_CFNC_BF_150_299,C11_CFNC_BF_300_399,C11_CFNC_BF_400_499,C11_CFNC_BF_500_649,C11_CFNC_BF_650_799,C11_CFNC_BF_800_999,C11_CFNC_BF_1000_1499,C11_CFNC_BF_1500_1999,C11_CFNC_BF_2000_2499,C11_CFNC_BF_2500_2999,C11_CFNC_BF_3000_3999,C11_CFNC_BF_4000m,C11_CFNC_BF_Ns,C11_CFNC_BF_T,C11_CFNC_BPT_N,C11_CFNC_BPT_1_149,C11_CFNC_BPT_150_299,C11_CFNC_BPT_300_399,C11_CFNC_BPT_400_499,C11_CFNC_BPT_500_649,C11_CFNC_BPT_650_799,C11_CFNC_BPT_800_999,C11_CFNC_BPT_1000_1499,C11_CFNC_BPT_1500_1999,C11_CFNC_BPT_2000_2499,C11_CFNC_BPT_2500_2999,C11_CFNC_BPT_3000_3999,C11_CFNC_BPT_4000m,C11_CFNC_BPT_Ns,C11_CFNC_BPT_T,C11_CFNC_1F1P_N,C11_CFNC_1F1P_1_149,C11_CFNC_1F1P_150_299,C11_CFNC_1F1P_300_399,C11_CFNC_1F1P_400_499,C11_CFNC_1F1P_500_649,C11_CFNC_1F1P_650_799,C11_CFNC_1F1P_800_999,C11_CFNC_1F1P_1000_1499,C11_CFNC_1F1P_1500_1999,C11_CFNC_1F1P_2000_2499,C11_CFNC_1F1P_2500_2999,C11_CFNC_1F1P_3000_3999,C11_CFNC_1F1P_4000m,C11_CFNC_1F1P_Ns,C11_CFNC_1F1P_T,C11_CFNC_1E1A_N,C11_CFNC_1E1A_1_149,C11_CFNC_1E1A_150_299,C11_CFNC_1E1A_300_399,C11_CFNC_1E1A_400_499,C11_CFNC_1E1A_500_649,C11_CFNC_1E1A_650_799,C11_CFNC_1E1A_800_999,C11_CFNC_1E1A_1000_1499,C11_CFNC_1E1A_1500_1999,C11_CFNC_1E1A_2000_2499,C11_CFNC_1E1A_2500_2999,C11_CFNC_1E1A_3000_3999,C11_CFNC_1E1A_4000m,C11_CFNC_1E1A_Ns,C11_CFNC_1E1A_T,C11_CFNC_1F1NW_N,C11_CFNC_1F1NW_1_149,C11_CFNC_1F1NW_150_299,C11_CFNC_1F1NW_300_399,C11_CFNC_1F1NW_400_499,C11_CFNC_1F1NW_500_649,C11_CFNC_1F1NW_650_799,C11_CFNC_1F1NW_800_999,C11_CFNC_1F1NW_1000_1499,C11_CFNC_1F1NW_1500_1999,C11_CFNC_1F1NW_2000_2499,C11_CFNC_1F1NW_2500_2999,C11_CFNC_1F1NW_3000_3999,C11_CFNC_1F1NW_4000m,C11_CFNC_1F1NW_Ns,C11_CFNC_1F1NW_T,C11_CFNC_1P1NW_N,C11_CFNC_1P1NW_1_149,C11_CFNC_1P1NW_150_299,C11_CFNC_1P1NW_300_399,C11_CFNC_1P1NW_400_499,C11_CFNC_1P1NW_500_649,C11_CFNC_1P1NW_650_799,C11_CFNC_1P1NW_800_999,C11_CFNC_1P1NW_1000_1499,C11_CFNC_1P1NW_1500_1999,C11_CFNC_1P1NW_2000_2499,C11_CFNC_1P1NW_2500_2999,C11_CFNC_1P1NW_3000_3999,C11_CFNC_1P1NW_4000m,C11_CFNC_1P1NW_Ns,C11_CFNC_1P1NW_T,C11_CFNC_1A1NW_N,C11_CFNC_1A1NW_1_149,C11_CFNC_1A1NW_150_299,C11_CFNC_1A1NW_300_399,C11_CFNC_1A1NW_400_499,C11_CFNC_1A1NW_500_649,C11_CFNC_1A1NW_650_799,C11_CFNC_1A1NW_800_999,C11_CFNC_1A1NW_1000_1499,C11_CFNC_1A1NW_1500_1999,C11_CFNC_1A1NW_2000_2499,C11_CFNC_1A1NW_2500_2999,C11_CFNC_1A1NW_3000_3999,C11_CFNC_1A1NW_4000m,C11_CFNC_1A1NW_Ns,C11_CFNC_1A1NW_T,C11_CFNC_BA_N,C11_CFNC_BA_1_149,C11_CFNC_BA_150_299,C11_CFNC_BA_300_399,C11_CFNC_BA_400_499,C11_CFNC_BA_500_649,C11_CFNC_BA_650_799,C11_CFNC_BA_800_999
206041125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,3,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,3,4,0,0,6,3,4,17,8,3,14,3,0,16,82,7,3,5,6,6,26,21,22,108,99,99,146,151,104,122,931,0,0,0,0,0,0,0,0,9,25,56,48,91,61,3,293,0,0,0,0,0,0,0,7,9,8,4,4,6,9,0,50,0,0,0,0,0,0,0,3,17,15,11,10,25,5,3,91,0,0,0,0,0,0,0,0,3,0,0,4,7,3,0,20,0,0,0,0,0,0,3,3,9,5,4,28,14,10,4,90,0,3,0,0,0,0,0,0,6,6,4,3,9,11,3,52,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0
206041126,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,0,0,6,0,4,0,4,3,3,0,0,0,0,4,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,3,5,6,0,8,5,12,17,15,3,14,3,0,16,132,48,10,13,17,15,50,35,48,244,181,207,230,232,85,170,1603,0,0,3,0,0,0,0,4,28,67,141,84,221,146,3,693,0,0,0,0,0,3,4,4,15,7,6,3,14,3,0,53,0,0,0,0,0,0,0,4,19,28,24,19,39,19,0,167,0,0,0,0,0,0,0,0,7,0,7,3,9,12,3,40,0,0,0,4,3,0,13,22,44,39,18,62,19,9,0,241,0,0,7,0,4,0,7,0,7,3,3,11,4,3,0,47,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,7,0,0,0,0,0,0,0,0
206041127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206051128,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,7,9,3,7,5,19,8,12,16,3,0,7,0,0,13,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,9,5,19,5,39,23,25,64,27,10,27,9,0,42,316,25,36,18,24,102,124,64,102,409,284,295,452,472,305,371,3069,3,0,0,0,0,0,4,6,23,38,115,86,230,211,11,735,0,0,0,0,0,0,0,3,12,15,6,15,15,8,0,78,0,0,0,0,0,3,3,6,30,27,36,30,80,14,3,236,0,0,0,0,0,0,0,3,3,4,6,6,11,9,3,51,0,0,0,0,0,0,4,6,35,31,13,73,33,23,7,228,0,3,3,0,3,5,11,7,16,8,10,12,7,8,0,91,0,0,0,0,0,0,0,0,0,0,3,5,4,0,0,12,0,0,0,0,0,0,0,0
206051129,0,0,3,9,3,3,0,0,3,0,0,0,0,0,3,19,4,0,8,20,5,23,10,3,23,0,0,5,3,0,9,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,5,12,39,7,64,25,27,76,21,10,20,7,0,40,353,12,12,21,41,61,142,82,98,456,349,322,385,335,178,302,2796,0,0,0,0,0,0,0,6,31,96,218,115,206,180,3,864,0,0,0,0,3,0,7,8,18,14,6,6,4,4,0,78,0,0,0,0,0,0,5,6,40,57,53,18,51,19,0,248,0,0,0,0,0,0,3,0,4,6,14,11,4,4,3,53,0,0,0,0,0,0,12,12,34,23,16,24,20,7,3,146,0,0,0,0,4,3,3,10,22,8,6,3,4,3,0,72,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,13,0,0,0,0,0,0,0,0
206051130,0,7,3,5,0,3,0,0,0,0,0,0,0,0,0,14,8,4,32,27,26,43,16,10,28,12,0,4,0,0,32,244,0,0,0,0,0,0,3,0,0,0,0,0,0,0,10,20,6,11,33,35,28,65,33,22,72,34,6,29,10,0,71,461,28,30,44,52,148,164,74,96,399,298,328,460,462,249,404,3228,6,0,0,0,0,0,0,6,13,50,112,81,278,280,7,843,0,0,0,0,0,3,3,3,16,8,10,3,15,4,0,66,0,0,0,0,0,3,0,6,26,32,35,41,62,27,3,230,0,0,0,0,0,0,0,0,3,0,5,4,11,14,0,46,0,0,0,0,0,0,3,10,27,33,8,74,24,23,3,218,0,0,0,0,0,10,6,11,10,12,4,3,4,0,3,71,0,0,0,0,0,0,0,0,0,6,0,3,0,3,0,18,0,0,0,0,0,0,0,0
206051131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206051132,0,0,10,0,0,0,0,0,3,0,0,0,0,0,0,13,3,10,33,26,17,36,8,3,15,3,3,0,3,0,21,186,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,9,9,12,48,38,23,59,18,19,43,10,9,18,13,0,44,370,15,34,53,48,120,134,47,59,250,186,191,247,287,154,248,2065,0,0,0,0,0,0,3,8,14,31,63,68,177,167,3,531,0,0,0,0,0,3,7,3,5,4,4,0,10,9,0,46,0,0,0,0,0,0,0,6,17,21,26,22,41,15,3,159,0,0,0,0,0,0,0,0,4,3,3,4,8,6,0,28,0,0,0,0,0,0,4,7,10,31,6,56,10,15,7,150,0,0,0,3,0,3,5,9,11,9,0,13,4,10,0,62,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,9,0,0,0,0,0,0,0,0
206051133,0,0,4,8,0,4,0,0,0,0,0,0,0,0,0,21,3,0,15,17,7,27,7,15,15,5,3,4,0,0,17,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,6,3,18,44,7,66,26,34,66,22,5,25,3,0,57,387,28,20,38,65,91,170,100,121,569,488,415,360,381,211,375,3419,3,0,0,0,0,0,3,9,61,182,335,213,328,225,6,1370,0,0,3,0,0,8,11,14,27,14,15,3,3,8,0,113,0,0,0,3,0,3,11,12,92,86,93,54,81,26,7,467,0,0,0,0,0,0,0,3,14,14,21,10,19,6,6,83,0,0,0,0,9,3,19,29,85,65,21,55,25,10,5,332,0,0,3,4,4,7,12,8,17,8,13,3,5,3,0,83,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,15,0,0,0,0,0,0,0,0
206051134,0,0,0,11,0,3,0,0,3,0,0,0,0,0,0,19,7,0,16,20,14,35,12,4,28,4,4,0,0,0,19,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,7,6,19,45,12,83,42,23,70,22,4,11,0,0,46,388,36,29,33,62,160,201,126,145,549,422,273,259,242,107,306,2949,0,0,0,0,0,0,0,8,36,95,210,119,211,116,9,803,0,0,3,0,0,8,4,16,19,9,8,3,5,3,0,88,0,0,0,0,0,0,9,15,63,67,57,21,45,11,6,298,0,0,0,0,0,0,0,0,4,8,11,7,11,0,3,44,0,0,3,0,6,3,18,20,39,22,16,26,8,3,4,169,0,0,8,4,8,8,9,6,5,7,3,3,3,0,0,75,0,0,0,0,0,0,4,0,3,4,3,0,0,0,3,17,0,0,0,0,0,0,0,3
206061135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,4,4,10,11,8,10,0,0,3,0,0,9,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,6,14,4,21,19,17,35,29,6,23,6,0,40,237,25,20,13,24,47,83,42,67,260,221,162,233,284,182,256,1928,0,0,0,0,0,0,0,6,18,36,67,51,100,67,0,353,0,0,0,0,0,3,0,0,3,4,7,0,4,6,0,26,0,0,0,0,0,0,3,5,31,16,38,23,41,21,0,176,0,0,3,0,0,0,0,0,3,6,4,3,4,0,0,26,0,0,0,0,3,0,6,9,26,13,17,27,10,10,4,108,0,0,0,3,3,4,4,4,12,9,6,3,7,17,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
206061136,0,0,3,0,0,0,3,0,0,0,0,0,0,0,3,9,3,10,16,25,10,20,9,9,32,8,6,3,0,0,26,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,6,9,21,36,12,56,34,36,83,31,17,16,9,0,56,417,22,52,42,56,164,153,107,130,512,430,325,332,431,197,357,3291,4,0,0,0,0,0,0,7,38,75,224,126,275,216,5,962,0,0,0,0,0,4,3,10,6,5,6,9,6,6,3,67,0,0,0,0,0,0,3,13,56,36,50,38,46,18,0,264,0,0,0,0,0,0,0,0,4,8,11,4,18,3,0,57,5,0,3,0,3,0,12,14,39,25,16,49,22,0,7,187,0,0,3,3,5,6,5,7,12,12,4,3,3,0,0,77,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,20,0,0,0,0,0,3,0,0
206061137,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,15,3,8,20,17,13,19,3,16,23,6,5,5,0,0,22,168,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,12,5,12,27,29,20,35,15,34,55,22,6,27,14,0,53,362,38,33,42,44,133,117,65,97,395,276,279,323,354,208,318,2712,0,0,0,0,0,0,0,4,45,91,163,106,225,190,10,847,0,0,0,0,0,3,3,11,12,6,6,9,13,10,0,77,0,0,0,0,0,0,6,3,49,60,44,27,52,13,0,261,0,0,0,0,0,0,0,0,3,6,8,0,4,8,3,33,0,0,0,0,0,0,22,12,35,40,11,54,24,13,7,216,0,6,8,0,3,5,13,13,15,10,5,8,4,9,3,98,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,17,0,0,0,0,0,0,0,0
206061138,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,17,0,0,6,3,17,9,3,27,6,8,10,6,3,9,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,19,3,3,13,3,28,27,14,48,24,18,36,17,3,48,310,55,14,15,21,40,110,72,67,343,251,237,413,500,479,511,3141,0,0,0,0,0,0,0,10,21,43,67,42,106,112,5,405,3,0,0,0,0,3,4,13,15,3,7,11,20,29,4,108,0,0,0,0,0,0,0,7,22,19,19,18,48,53,0,195,0,0,0,0,0,0,0,0,3,0,3,4,3,4,0,16,5,0,0,0,0,4,4,10,11,25,13,47,38,26,8,191,3,0,0,0,7,4,8,8,22,10,14,22,26,29,5,160,0,0,0,0,0,0,0,3,0,0,5,3,3,6,0,21,0,0,0,0,0,0,0,0
206071139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,10,4,9,5,3,5,6,3,0,0,0,0,3,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,3,8,7,11,19,3,5,22,6,8,7,3,0,17,127,5,7,15,18,44,57,24,38,156,110,98,110,91,37,98,902,0,0,0,0,0,0,0,4,8,22,48,29,63,61,3,240,0,0,0,0,0,0,0,3,0,3,0,4,0,3,0,12,0,0,0,0,0,0,4,0,18,16,12,10,12,8,0,75,0,0,0,0,0,0,0,0,3,0,0,3,3,4,0,12,0,0,0,0,4,0,3,5,4,3,0,9,8,5,0,37,0,0,0,0,0,4,3,0,0,3,5,0,3,0,0,21,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0
206071140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,5,19,12,10,10,13,6,14,5,3,3,0,0,12,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,8,21,15,12,22,16,25,50,21,8,10,6,0,24,237,12,21,26,23,63,75,49,68,286,193,162,175,224,109,180,1665,0,0,0,0,0,0,0,3,13,32,68,45,93,62,3,325,0,0,0,0,0,4,3,8,13,8,4,4,5,3,0,54,0,0,0,0,0,0,3,5,31,21,26,20,33,8,0,150,0,0,0,0,3,0,0,0,3,0,11,0,8,7,0,30,0,0,0,0,0,0,13,5,14,15,5,26,9,3,0,95,0,0,0,0,0,10,6,15,11,5,3,10,3,3,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
206071141,0,3,5,6,0,5,0,0,0,0,0,0,0,0,0,21,7,7,45,38,14,23,3,7,9,0,0,0,0,0,17,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,11,5,59,45,20,45,16,12,14,6,0,6,0,0,32,269,16,26,75,60,92,97,39,46,120,109,119,71,85,30,143,1117,0,0,0,0,0,0,0,0,15,26,82,44,96,66,3,339,0,0,0,0,0,0,3,4,4,3,0,0,3,0,0,19,0,0,0,0,0,0,0,3,19,24,18,8,11,4,0,93,0,0,0,0,0,0,0,0,0,7,3,3,0,7,0,13,0,0,0,0,0,0,3,5,4,15,7,13,6,3,0,55,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0
206071142,0,5,3,0,0,3,3,0,0,0,0,0,0,0,7,26,3,20,65,29,24,27,10,11,9,3,6,0,0,0,20,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,3,24,80,38,23,50,24,19,28,10,7,4,3,0,58,369,14,41,93,54,133,130,52,69,235,158,159,142,196,94,208,1784,0,0,0,0,0,0,3,0,16,34,96,53,137,93,3,439,0,0,0,0,0,0,5,3,8,3,4,0,6,3,0,39,0,0,0,0,0,0,3,5,17,28,29,18,41,11,3,160,0,0,0,0,0,0,0,0,0,0,4,0,7,9,0,24,0,0,0,0,0,0,5,3,17,7,10,27,10,4,3,87,0,0,0,0,0,7,5,8,5,0,0,5,0,0,0,33,0,0,0,0,0,0,0,0,3,0,0,0,4,6,0,9,0,0,0,0,0,0,0,0
206071143,0,0,3,3,0,0,0,0,0,0,0,0,0,0,3,13,0,8,19,16,14,21,12,15,15,4,3,3,0,0,23,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,6,22,33,21,45,24,30,50,20,4,11,3,0,36,305,11,33,36,42,130,128,66,94,359,274,233,275,285,124,224,2309,0,0,0,0,0,0,3,3,28,52,99,64,118,133,0,499,0,0,0,0,0,0,4,9,7,15,3,6,0,3,0,54,0,0,0,0,0,0,0,13,34,33,36,11,44,16,0,187,0,0,0,0,0,0,3,0,3,0,10,6,6,3,0,33,0,0,0,0,0,0,3,3,20,19,10,28,17,11,0,113,0,0,0,0,0,6,3,3,9,3,4,3,3,0,3,45,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0
206071144,3,3,16,14,0,0,4,0,4,0,0,0,0,0,3,47,14,21,86,57,49,59,25,28,48,9,8,4,0,0,59,478,0,0,0,3,0,0,0,0,0,0,0,0,0,0,21,27,19,27,116,88,51,113,65,58,109,34,22,26,6,0,126,855,58,73,156,120,322,314,174,203,685,592,507,546,598,244,585,5181,3,0,3,0,0,0,5,10,48,127,298,204,451,350,16,1510,0,0,0,0,3,6,3,16,23,12,11,4,11,11,0,102,3,0,0,0,0,0,3,16,62,73,70,50,86,38,0,408,0,0,0,0,0,0,3,3,9,4,14,14,25,13,7,91,0,0,0,0,4,4,9,14,61,35,21,73,28,19,7,266,0,0,4,4,7,14,13,7,21,3,9,7,11,6,0,109,0,0,0,0,0,0,4,5,3,8,0,0,0,0,0,21,0,0,0,0,0,3,0,0
206071145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,9,8,10,21,7,3,19,7,0,8,4,0,11,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,9,17,7,39,19,22,47,13,6,13,6,0,30,232,8,9,11,23,55,83,46,57,252,176,201,239,250,93,216,1710,0,0,0,0,0,0,0,4,10,29,63,38,102,90,3,342,0,0,0,0,0,0,3,3,8,6,3,3,3,0,0,43,0,0,0,0,0,3,5,3,21,22,23,24,26,10,0,130,0,0,0,0,0,0,0,0,5,0,3,7,7,3,0,27,0,0,0,3,0,0,3,5,11,12,5,15,12,7,0,78,0,0,0,0,0,4,7,0,4,4,5,6,4,0,3,43,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0
207011146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,3,22,18,9,29,10,5,18,6,0,0,0,0,17,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12,4,13,30,25,10,43,19,23,53,24,3,18,0,0,47,307,14,24,31,36,68,108,58,75,286,228,167,260,190,73,248,1863,0,0,0,0,0,0,0,4,8,12,23,14,46,24,0,128,0,0,0,0,0,3,0,9,4,3,3,0,0,0,0,24,0,0,0,0,0,0,3,3,11,13,15,12,18,4,0,68,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,9,0,0,0,0,0,0,0,3,12,13,7,9,5,0,0,47,0,0,0,3,0,3,0,3,14,5,0,4,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
207011147,0,0,3,4,0,6,0,0,0,0,0,0,0,0,0,18,21,4,20,17,3,29,7,26,30,16,8,3,4,0,19,201,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,8,23,6,26,29,6,66,46,61,111,50,23,27,16,0,60,547,51,38,50,50,97,227,128,176,601,448,305,468,495,246,548,3941,0,0,0,0,0,0,3,4,17,26,47,33,44,47,3,228,0,0,0,0,0,5,3,9,18,12,5,6,8,3,0,71,0,0,0,0,0,0,4,8,15,20,20,11,38,19,0,140,0,0,0,0,0,0,0,0,0,6,3,0,3,3,0,19,0,0,7,0,3,0,3,11,22,27,4,42,16,6,0,138,0,0,7,3,6,0,3,12,22,11,7,8,14,4,3,104,0,0,0,0,0,0,0,0,0,3,4,3,0,0,0,16,0,0,0,0,0,0,0,0
207011148,0,5,3,7,0,0,0,3,0,0,0,0,0,0,0,25,16,4,13,21,7,45,20,23,50,22,6,5,0,4,31,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,18,19,25,42,8,85,51,71,135,52,25,29,15,3,96,669,63,77,49,69,178,344,161,223,903,604,493,602,568,281,770,5385,0,0,0,0,0,0,3,3,21,25,49,31,61,58,3,250,0,0,0,0,0,8,0,3,7,8,8,8,8,3,0,63,0,0,0,0,0,0,3,3,19,25,29,16,40,12,3,157,0,0,0,0,0,0,0,0,0,7,3,4,7,7,3,28,0,0,0,3,3,0,5,7,26,25,8,34,18,5,4,145,0,0,3,0,7,3,11,14,26,17,7,14,6,0,0,119,0,0,0,0,0,0,3,4,4,7,0,4,0,0,0,25,0,0,0,0,0,0,3,0
207011149,0,0,4,0,0,5,0,0,3,0,0,0,0,0,3,22,8,0,3,6,7,24,17,18,41,18,7,6,3,0,30,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,9,3,11,23,12,49,44,60,135,63,22,39,15,0,87,583,32,25,21,33,118,195,116,171,706,526,436,732,779,374,643,4907,0,0,0,0,0,0,0,3,15,34,75,57,114,96,4,398,0,0,0,0,0,4,9,11,13,10,5,7,18,5,0,89,0,0,0,0,0,0,3,13,17,42,41,27,57,24,7,229,0,0,0,0,0,0,4,0,9,0,10,4,8,9,0,45,0,0,0,0,3,3,9,17,23,30,21,45,24,14,12,204,0,0,0,6,6,11,8,16,28,13,18,9,14,13,4,146,0,0,0,0,0,3,0,0,8,0,3,3,0,0,4,23,0,0,0,0,0,0,0,0
207011150,0,0,0,4,0,3,0,0,3,0,0,0,0,0,3,12,8,3,0,7,5,14,6,11,38,9,6,3,3,0,15,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,8,4,9,14,5,38,23,32,109,47,22,28,6,3,58,410,19,21,20,24,88,142,74,137,554,424,384,693,598,262,532,3974,3,0,0,0,0,3,0,5,9,24,63,40,83,66,3,302,0,0,0,0,0,0,3,4,9,13,3,0,11,3,3,45,0,0,0,0,0,0,0,0,14,33,29,28,35,13,4,167,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,17,0,0,0,0,0,0,4,4,18,14,11,44,15,10,0,125,3,0,0,0,3,4,7,11,26,12,5,11,10,5,3,106,0,0,0,0,0,0,0,3,4,3,0,7,0,0,0,13,0,0,0,0,0,0,0,0
