SA2_MAINCODE_2016,Ot_ty_Ed_Ins_Pt_st_C06_P,Ot_ty_Ed_Ins_Pt_st_C11_M,Ot_ty_Ed_Ins_Pt_st_C11_F,Ot_ty_Ed_Ins_Pt_st_C11_P,Ot_ty_Ed_Ins_Pt_st_C16_M,Ot_ty_Ed_Ins_Pt_st_C16_F,Ot_ty_Ed_Ins_Pt_st_C16_P,O_t_E_I_F_P_s_s_ns_C06_M,O_t_E_I_F_P_s_s_ns_C06_F,O_t_E_I_F_P_s_s_ns_C06_P,O_t_E_I_F_P_s_s_ns_C11_M,O_t_E_I_F_P_s_s_ns_C11_F,O_t_E_I_F_P_s_s_ns_C11_P,O_t_E_I_F_P_s_s_ns_C16_M,O_t_E_I_F_P_s_s_ns_C16_F,O_t_E_I_F_P_s_s_ns_C16_P,Oth_ty_Edu_Ins_Tot_C06_M,Oth_ty_Edu_Ins_Tot_C06_F,Oth_ty_Edu_Ins_Tot_C06_P,Oth_ty_Edu_Ins_Tot_C11_M,Oth_ty_Edu_Ins_Tot_C11_F,Oth_ty_Edu_Ins_Tot_C11_P,Oth_ty_Edu_Ins_Tot_C16_M,Oth_ty_Edu_Ins_Tot_C16_F,Oth_ty_Edu_Ins_Tot_C16_P,Type_Educ_Insti_ns_C06_M,Type_Educ_Insti_ns_C06_F,Type_Educ_Insti_ns_C06_P,Type_Educ_Insti_ns_C11_M,Type_Educ_Insti_ns_C11_F,Type_Educ_Insti_ns_C11_P,Type_Educ_Insti_ns_C16_M,Type_Educ_Insti_ns_C16_F,Type_Educ_Insti_ns_C16_P,Tot_C06_M,Tot_C06_F,Tot_C06_P,Tot_C11_M,Tot_C11_F,Tot_C11_P,Tot_C16_M,Tot_C16_F,Tot_C16_P
302021030,20,7,12,16,0,11,14,0,0,0,0,0,0,0,0,0,10,17,27,9,15,21,3,16,20,94,127,220,115,124,247,110,102,215,541,569,1114,579,601,1180,611,617,1224
302021031,48,18,36,59,21,39,58,0,0,0,0,0,0,0,0,0,19,42,63,34,60,91,40,60,97,357,309,666,368,355,726,384,415,797,1545,1592,3137,1712,1842,3559,2018,2154,4169
302021032,38,19,32,53,13,25,39,0,0,0,0,0,0,0,0,0,18,31,55,21,42,65,28,39,62,210,214,424,186,187,370,182,179,361,710,764,1469,760,832,1594,806,937,1744
302021033,33,6,16,20,18,22,40,0,0,0,0,0,0,0,0,0,7,28,41,8,21,26,25,31,55,225,247,472,221,241,461,202,250,449,896,1011,1911,896,968,1861,909,1012,1921
302021034,39,20,29,49,17,32,49,0,0,0,0,0,0,0,0,3,20,34,48,22,36,57,30,40,64,236,291,523,201,185,385,213,210,423,1067,1229,2304,1259,1258,2511,1381,1472,2854
302031035,34,5,29,37,17,23,40,0,0,3,3,0,7,0,0,0,17,32,44,24,49,74,37,37,76,364,386,751,312,278,586,194,157,359,1450,1267,2723,1492,1168,2658,1345,1168,2516
302031036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,8,25,19,46,77,22,106,9,8,11,38,40,75,85,28,114
302031037,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,3,24,14,39,12,6,20,49,47,97,42,39,80,27,30,62,103,101,208
302031038,32,16,25,39,8,20,35,0,0,0,0,0,0,0,0,0,18,26,38,25,44,69,20,42,57,203,229,435,231,205,435,204,211,418,728,761,1494,873,886,1759,897,958,1847
302031039,34,17,34,53,8,25,31,0,0,0,0,0,0,0,0,0,15,25,41,30,62,92,21,38,53,234,231,460,253,203,455,244,405,649,1008,1017,2019,1127,1199,2324,1272,1498,2769
302031040,60,25,34,60,23,64,80,3,0,3,0,0,0,0,0,0,30,52,76,54,70,121,45,91,138,293,303,595,315,286,595,415,453,865,982,1124,2102,1236,1329,2564,1516,1714,3230
302041041,75,22,42,65,29,61,87,3,3,8,0,3,3,0,0,0,33,75,101,30,56,92,48,82,129,372,375,746,436,485,919,355,385,736,2236,2356,4589,2312,2534,4845,2284,2546,4828
302041042,24,13,23,41,13,43,58,0,0,3,0,0,0,0,0,0,10,22,25,29,24,51,17,48,68,295,301,596,272,286,560,244,236,481,1115,1180,2291,1148,1293,2439,1288,1325,2612
302041043,10,6,8,17,6,13,19,0,0,0,0,0,0,0,0,0,6,9,14,12,12,25,15,19,33,245,270,512,104,111,210,107,150,254,487,561,1048,405,458,867,484,539,1020
302041044,34,11,24,35,11,17,28,0,0,0,0,0,0,0,3,3,14,29,47,10,28,39,15,22,35,373,522,898,159,151,316,194,220,418,1043,1200,2243,861,883,1746,960,1008,1970
302041045,35,10,26,38,20,48,67,0,0,0,0,0,0,0,0,0,17,41,56,31,41,72,47,74,120,255,407,661,236,243,477,313,304,622,948,1197,2147,1079,1139,2215,1518,1667,3189
302041046,38,17,21,36,18,41,57,0,0,0,5,0,5,0,0,0,8,36,46,39,40,85,43,61,99,434,490,922,417,407,824,314,322,638,1118,1181,2304,1163,1175,2335,1215,1249,2470
303011047,43,14,32,53,18,31,48,0,0,0,0,0,0,0,0,0,20,27,51,27,45,77,31,43,72,262,267,524,219,230,451,274,295,571,1295,1385,2679,1511,1610,3120,1816,1887,3703
303011048,17,13,23,32,14,24,32,0,0,0,0,0,0,0,0,0,6,13,21,20,25,48,23,46,65,136,143,278,132,113,241,237,232,464,546,519,1061,612,598,1211,830,920,1742
303011049,43,28,30,63,17,25,38,0,0,0,0,0,0,0,0,0,24,37,62,43,50,97,30,37,69,218,253,476,310,300,609,262,295,556,1133,1260,2387,1361,1448,2809,1415,1511,2927
303011050,20,11,20,35,6,25,33,3,0,4,3,0,3,0,0,0,14,24,37,25,27,51,22,36,56,163,158,321,119,140,260,142,157,302,735,797,1534,774,841,1609,861,936,1791
303011051,48,24,38,65,27,39,66,0,0,3,0,0,0,0,0,0,29,50,79,30,53,79,36,56,93,353,326,685,307,285,594,290,279,565,2489,2449,4937,2473,2441,4920,2325,2345,4671
303021052,76,24,39,71,20,40,57,0,0,0,0,0,4,0,0,0,36,63,98,53,70,126,47,59,108,450,366,813,403,332,732,407,399,806,1506,1559,3066,1713,1790,3506,1884,2021,3910
303021053,82,41,41,86,29,59,91,0,0,0,0,0,0,0,3,3,48,61,106,66,65,133,56,91,142,394,402,797,449,405,852,466,493,954,1836,2017,3853,2154,2197,4355,2396,2446,4844
303021054,20,13,11,18,14,16,24,0,0,0,0,0,3,0,0,0,9,25,41,15,22,33,16,30,53,250,151,394,104,95,196,175,131,303,739,641,1378,753,718,1466,941,936,1874
303021055,44,19,33,52,18,36,61,0,0,0,0,0,0,0,0,0,26,35,66,43,62,102,35,62,98,357,324,683,358,314,667,304,290,593,1092,1173,2272,1238,1303,2536,1392,1425,2816
303021056,42,19,32,47,17,19,35,0,0,0,0,0,0,0,0,0,17,29,54,22,38,68,22,30,48,183,229,414,231,258,487,200,218,419,1028,1144,2173,1236,1265,2507,1259,1376,2635
303021057,31,12,18,29,13,15,27,0,0,0,0,0,0,0,0,0,19,29,41,28,27,54,24,16,44,189,147,333,189,177,366,169,154,321,797,769,1564,887,864,1751,932,924,1855
303021058,17,27,14,37,19,25,37,0,0,0,0,0,0,0,0,0,12,24,37,46,35,79,40,45,88,205,178,382,290,225,514,323,261,589,618,613,1233,925,867,1787,1116,1105,2219
303021059,35,12,33,46,14,20,35,0,0,0,0,0,0,0,0,0,26,29,61,24,45,61,30,38,71,266,244,508,266,220,482,356,339,698,1265,1307,2573,1347,1328,2672,1567,1615,3182
303031060,51,15,56,71,40,41,84,4,0,4,3,3,9,0,3,4,45,48,91,65,101,164,113,118,227,305,282,593,355,344,700,358,296,656,1970,1959,3935,2190,2303,4488,2381,2402,4779
303031061,16,16,19,35,21,16,43,0,0,0,0,0,0,0,0,0,10,30,43,28,38,65,49,51,97,216,212,434,130,150,280,131,157,297,917,920,1838,892,1025,1919,1077,1178,2258
303031062,42,9,23,35,15,23,40,0,3,3,0,0,0,0,0,3,19,31,45,15,28,49,25,40,65,222,229,450,184,173,353,199,209,412,1284,1318,2606,1231,1311,2546,1362,1500,2862
303031063,56,32,30,67,28,48,78,3,0,3,0,0,0,0,0,0,32,56,84,63,57,121,53,82,130,375,379,751,325,282,612,449,510,961,1870,1972,3842,1996,1964,3961,2200,2474,4671
303031064,7,7,5,11,13,23,34,0,0,0,0,0,0,0,0,0,4,11,13,9,13,20,19,41,55,133,99,228,166,123,281,126,124,247,684,703,1387,703,708,1417,1037,1030,2065
303031065,21,18,38,53,24,34,57,3,0,3,0,0,0,0,0,0,20,24,51,46,57,101,57,67,120,367,453,825,567,534,1095,244,285,532,1193,1394,2587,1564,1616,3178,1560,1646,3208
303031066,36,7,38,48,15,33,51,0,0,0,0,3,3,0,0,0,19,29,50,17,59,82,36,54,84,267,329,596,156,155,312,201,234,442,1537,1687,3221,1463,1617,3085,1642,1863,3501
303041067,11,5,8,14,19,22,43,0,0,0,0,0,0,0,0,0,7,11,16,25,35,61,55,49,108,262,203,463,183,130,315,197,201,397,756,689,1450,772,739,1512,950,956,1906
303041068,39,22,37,61,19,31,54,0,0,0,0,0,5,0,0,0,15,36,56,63,59,122,44,59,94,420,393,810,406,348,747,306,293,597,1364,1445,2805,1510,1513,3023,1546,1588,3137
303041069,26,6,7,10,13,23,28,0,0,0,0,0,0,0,0,0,36,29,60,21,15,40,26,43,69,187,185,375,258,225,486,136,123,254,1073,957,2027,1030,980,2017,1012,908,1924
303041070,23,16,18,33,12,28,32,0,0,0,0,3,6,0,0,0,21,30,48,28,36,66,28,34,65,361,280,645,316,194,512,237,219,456,1339,1234,2573,1331,1176,2504,1231,1193,2423
303041071,39,24,29,47,15,23,37,0,0,0,0,0,0,0,0,0,27,35,57,37,38,72,21,35,52,197,205,401,199,191,383,256,282,540,1279,1374,2656,1508,1561,3068,1788,1827,3612
303051072,35,21,20,41,23,11,31,0,0,0,0,0,0,0,0,0,13,20,40,26,34,59,34,35,64,214,195,409,369,300,673,172,177,356,1004,1070,2078,1201,1206,2408,1146,1157,2303
303051073,72,22,57,79,58,68,121,0,0,0,0,0,0,0,0,0,31,69,103,52,87,140,108,111,221,464,469,935,495,495,993,529,525,1051,2514,2511,5028,2985,3024,6006,3318,3434,6748
303051074,15,3,15,19,10,11,22,0,0,0,0,0,0,0,0,0,0,10,15,10,15,24,8,21,26,50,69,117,75,77,151,128,110,238,246,298,547,549,579,1128,733,754,1486
303051075,49,26,55,81,21,43,59,0,0,0,0,3,0,0,0,0,32,37,64,38,75,113,43,59,104,305,328,631,323,310,634,304,266,570,1924,1931,3856,2305,2333,4647,2468,2478,4947
303051076,43,15,30,40,14,45,63,0,3,3,0,0,0,3,4,5,28,41,74,36,37,76,55,79,137,581,485,1065,424,416,838,480,439,915,1501,1400,2903,1363,1352,2714,1573,1548,3121
303061077,35,6,18,30,18,29,42,0,0,0,3,0,3,0,4,4,20,27,47,26,29,52,39,47,86,199,199,402,265,240,511,176,158,337,1087,1142,2232,1301,1393,2695,1331,1471,2803
303061078,54,24,53,73,38,73,111,0,0,3,0,0,0,0,0,0,40,71,112,80,116,203,131,142,280,424,371,798,369,320,686,355,340,694,2189,2094,4287,2253,2214,4467,2406,2334,4746
303061079,29,14,20,37,44,53,93,0,0,0,3,0,0,0,0,3,23,30,60,46,59,104,86,111,196,302,297,599,229,241,466,211,221,431,1403,1426,2834,1403,1403,2810,1515,1511,3033
303061080,59,35,34,72,47,77,122,0,0,0,0,3,0,0,0,3,34,58,95,72,74,148,100,142,241,542,484,1029,492,376,867,528,583,1113,2644,2506,5143,2626,2614,5236,2864,2910,5775
304011081,27,10,14,24,12,17,26,0,3,3,0,0,0,0,0,0,14,22,39,13,20,32,16,21,34,223,260,483,110,113,224,119,109,222,1098,1176,2273,958,1047,2003,1045,1045,2087
304011082,31,24,23,46,9,23,28,0,0,0,0,0,0,0,0,0,19,26,51,30,38,63,11,28,37,197,202,393,144,136,280,103,89,188,1122,1191,2313,1024,1001,2025,1031,970,1999
304011083,14,7,20,23,10,9,19,0,0,0,0,0,0,0,0,0,4,19,22,10,19,36,16,16,35,140,150,290,94,78,170,84,80,165,630,659,1293,566,562,1122,585,608,1189
304011084,38,15,25,39,6,22,30,0,0,0,0,0,0,0,0,0,15,28,44,28,30,55,17,31,43,226,365,589,136,145,284,138,130,268,1201,1556,2760,1289,1439,2731,1402,1466,2870
304011085,22,9,12,20,5,8,20,0,0,0,0,0,0,0,0,0,13,20,32,13,11,20,5,13,22,83,77,162,102,86,188,71,63,128,773,780,1552,711,671,1382,643,686,1332
304021086,32,17,35,49,13,32,45,0,0,0,0,0,0,0,0,0,19,26,45,26,37,59,26,44,69,132,134,272,131,172,309,178,179,361,1176,1215,2389,1505,1516,3022,1720,1731,3455
304021087,22,11,23,38,11,16,26,0,0,0,0,0,0,0,0,0,16,14,30,15,25,42,8,20,32,117,153,271,151,257,413,213,258,469,1187,1270,2461,1247,1331,2575,1226,1198,2425
304021088,51,16,42,53,13,22,38,0,0,0,0,0,0,0,0,0,36,35,68,31,51,76,29,23,53,175,172,349,172,205,371,201,175,371,1678,1716,3402,1601,1686,3291,1700,1655,3356
304021089,16,3,9,11,11,7,15,0,0,0,0,0,0,4,0,4,4,8,16,11,12,22,13,11,22,90,99,191,66,79,141,80,72,151,612,575,1185,705,685,1388,786,715,1501
304021090,37,15,15,27,8,26,39,0,0,0,0,0,0,0,0,0,23,32,49,24,26,46,11,34,52,183,218,399,182,161,341,126,128,261,1211,1312,2530,1349,1347,2690,1420,1420,2837
304021091,17,8,9,12,7,14,26,0,3,3,0,0,0,0,0,0,12,10,20,7,8,18,13,18,30,144,128,269,86,62,146,106,168,272,880,891,1769,924,923,1848,945,1000,1943
304031092,23,3,22,24,15,26,41,0,0,0,0,0,0,0,0,0,15,12,29,9,31,38,20,32,52,183,194,377,150,131,278,142,141,281,1111,1116,2226,1095,1109,2205,1312,1300,2614
304031093,20,8,6,21,12,17,31,0,0,0,0,0,0,0,0,0,9,15,29,17,19,33,18,24,47,137,216,353,157,226,387,123,165,286,662,747,1412,753,832,1586,810,876,1687
304031094,49,15,36,53,23,41,60,3,0,3,0,0,0,0,0,0,28,54,81,32,54,89,55,60,113,252,239,498,399,355,754,334,335,669,2044,2126,4171,2210,2331,4545,2410,2440,4849
304031095,23,10,10,20,15,8,27,0,0,0,0,0,0,0,0,0,8,23,33,6,17,28,22,16,37,119,105,221,188,167,352,118,150,271,706,794,1495,824,893,1721,836,1008,1847
304031096,18,16,16,34,15,21,29,0,0,0,0,3,5,0,0,0,22,32,59,36,37,70,32,41,66,551,445,998,348,341,688,385,408,794,3246,3395,6636,3408,3530,6938,3924,4327,8249
304031097,32,20,26,48,19,26,42,0,0,0,0,0,0,0,0,0,18,33,50,40,36,74,30,52,78,332,391,726,190,196,385,219,220,443,1418,1626,3047,1488,1424,2908,1545,1632,3181
304041098,46,16,33,47,9,21,29,0,0,0,0,0,0,0,0,0,23,39,60,29,38,69,21,27,49,208,172,381,145,155,303,243,258,506,851,817,1667,912,973,1884,1102,1200,2304
304041099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,8,3,0,3,4,0,7,5,6,16,6,5,10,8,4,8
304041100,33,7,24,37,5,18,31,0,0,0,0,0,0,0,0,0,13,26,37,13,34,45,15,39,53,189,292,478,161,176,336,139,180,316,924,1078,2002,860,915,1772,908,978,1885
304041101,33,15,19,36,15,26,42,0,0,0,0,0,0,0,0,0,20,30,47,30,38,72,21,44,68,442,557,996,163,176,336,173,157,330,1113,1272,2381,1012,1082,2097,1200,1234,2434
304041102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304041103,63,19,41,64,21,35,58,0,3,3,0,0,0,0,3,3,20,59,80,36,57,89,38,53,94,408,356,767,357,334,688,309,344,652,2562,2526,5094,2552,2623,5175,2698,2707,5406
304041104,51,10,28,37,8,27,35,0,3,4,0,0,0,0,0,0,23,40,60,19,33,54,19,35,56,127,127,253,151,127,273,173,196,367,1282,1349,2631,1391,1419,2803,1584,1673,3253
305011105,65,55,50,108,84,110,196,3,7,10,0,0,3,0,0,0,119,120,242,103,122,224,224,287,508,939,649,1586,941,708,1647,597,485,1074,1805,1607,3414,1908,1776,3684,2114,2086,4206
305011106,43,20,35,55,56,67,126,0,0,0,3,0,3,0,0,0,26,48,75,49,64,108,105,147,249,694,410,1102,494,318,819,576,443,1014,1099,835,1935,875,735,1610,1211,1202,2414
305011107,27,16,17,33,15,16,26,0,3,3,0,0,0,0,0,0,14,31,49,30,36,70,21,35,54,351,239,590,318,175,491,272,272,542,969,953,1916,1115,996,2111,1194,1181,2378
305011108,43,22,37,52,53,70,119,4,7,9,0,0,0,0,0,0,73,109,187,36,54,93,108,132,246,637,622,1259,536,339,873,367,349,720,1170,1284,2453,1085,967,2047,1117,1245,2362
305011109,79,23,50,69,28,54,77,0,0,0,0,0,0,0,0,3,48,65,109,37,75,113,51,81,127,1031,848,1875,579,441,1019,947,993,1939,1743,1711,3455,1413,1478,2897,1952,2153,4102
305011110,24,14,22,31,30,50,83,0,0,0,0,0,0,3,0,3,36,44,83,38,45,81,67,99,166,492,305,795,388,274,654,370,286,659,978,931,1915,1171,1207,2374,1468,1596,3063
305011111,47,44,37,82,101,112,212,0,0,0,4,0,3,0,0,0,74,122,195,109,79,184,251,299,548,846,655,1503,501,349,846,403,255,657,1401,1174,2580,1183,980,2159,1329,1199,2532
305011112,32,22,27,50,20,40,66,0,0,0,0,0,0,0,0,0,25,31,60,41,50,92,49,62,109,279,255,536,383,331,713,508,467,977,1021,1100,2126,1351,1412,2759,1786,1790,3573
305021113,21,11,8,23,7,12,17,0,0,0,0,3,3,0,0,0,7,15,23,12,10,27,8,21,27,160,183,337,102,90,192,141,130,268,528,605,1131,503,574,1077,631,685,1315
305021114,40,14,22,38,7,20,32,0,3,3,0,0,0,0,0,3,22,26,46,21,31,49,15,30,45,219,229,447,192,144,334,274,251,522,761,773,1530,876,813,1691,1016,1078,2095
305021115,26,16,7,29,17,19,38,0,0,0,0,0,0,0,0,0,29,45,77,47,29,71,42,43,90,292,241,530,353,233,588,232,236,468,966,805,1770,1152,810,1964,1077,916,1996
305021116,19,14,18,26,12,18,24,0,0,0,0,0,0,0,0,0,10,20,33,16,26,41,11,21,32,145,148,290,213,195,405,114,101,212,627,724,1358,785,839,1622,754,838,1595
305021117,54,33,41,75,24,52,75,0,0,0,0,4,8,0,0,3,27,50,76,50,63,112,45,77,121,527,433,962,329,296,623,387,399,783,1464,1539,3000,1482,1578,3059,1787,1899,3687
305021118,28,9,24,34,8,23,35,0,0,0,0,0,0,0,0,0,26,21,44,14,32,49,8,35,43,215,177,393,163,137,299,178,175,350,774,781,1553,832,880,1712,981,1089,2076
305031119,15,9,10,13,3,14,18,0,0,0,0,0,0,0,0,0,12,10,24,23,19,44,13,24,36,125,122,249,60,101,164,91,123,219,330,513,844,326,500,824,371,507,884
305031120,27,13,14,31,16,22,36,0,0,0,0,0,0,0,0,0,13,20,31,17,26,46,18,30,51,321,311,628,111,101,212,142,136,274,811,825,1636,767,819,1584,945,1000,1939
305031121,30,4,17,17,10,28,31,0,0,0,0,0,0,0,0,0,14,12,29,16,20,38,18,38,53,251,246,491,193,124,319,174,165,337,720,821,1542,754,780,1539,723,806,1528
305031122,48,17,44,64,24,39,66,0,0,0,3,0,3,0,3,3,15,57,74,43,58,97,31,65,102,360,374,740,304,285,585,316,357,676,1307,1585,2891,1408,1676,3089,1421,1761,3182
305031123,25,4,9,17,6,10,13,0,0,0,0,0,0,0,0,0,12,14,30,10,12,17,8,8,18,105,114,221,102,81,184,83,77,158,600,627,1226,659,670,1329,700,752,1453
305031124,31,4,14,16,11,19,30,0,0,0,0,0,0,0,0,0,17,19,37,7,17,28,20,32,59,320,294,617,179,156,335,332,364,695,740,740,1473,652,675,1330,866,1010,1880
305031125,14,5,4,10,5,13,20,0,0,0,0,0,0,0,0,0,7,7,20,10,10,21,5,19,23,212,229,439,159,122,284,155,153,311,618,670,1288,643,665,1310,682,781,1458
305031126,48,15,25,40,24,26,57,0,0,0,0,0,0,0,0,0,24,34,61,44,50,96,60,67,127,392,351,742,255,189,446,493,444,937,1201,1422,2617,1562,1815,3372,2531,2702,5237
305031127,22,12,24,36,11,16,24,0,0,0,0,0,0,0,0,0,7,34,43,24,32,51,26,28,54,164,127,289,111,87,192,154,174,332,649,700,1347,682,775,1460,855,924,1774
305031128,55,21,38,62,35,45,77,0,0,3,0,0,0,0,0,0,25,47,71,34,54,88,52,65,120,424,408,837,388,299,684,743,709,1457,875,922,1792,916,897,1814,1477,1589,3068
305031129,18,6,9,11,6,15,21,0,0,0,0,0,0,0,0,0,3,19,23,6,10,20,10,16,29,84,82,169,92,81,173,120,84,200,539,576,1117,638,667,1304,681,699,1380
305031130,48,14,24,37,12,34,49,0,0,0,3,0,3,0,0,0,28,37,62,36,45,74,36,45,76,221,182,400,135,109,249,195,219,407,824,816,1641,873,873,1747,1067,1167,2239
305031131,34,16,31,46,17,32,45,0,0,0,0,0,0,0,0,0,19,28,51,33,51,78,28,53,86,352,355,711,312,235,548,320,284,608,1171,1287,2456,1284,1284,2565,1493,1514,3009
305041132,55,24,39,64,20,28,49,0,0,0,0,3,3,0,0,0,24,39,63,35,57,91,28,41,74,399,402,801,312,269,585,322,325,651,2125,2035,4157,2358,2165,4519,2431,2353,4780
305041133,32,11,27,38,14,19,31,0,0,0,0,0,0,0,0,0,21,21,45,22,40,55,16,39,58,222,190,420,159,117,274,232,196,423,837,919,1755,933,961,1892,1020,1002,2014
305041134,48,9,24,36,15,29,39,0,0,3,0,0,0,3,0,3,20,42,64,14,29,40,26,31,55,275,228,503,170,178,349,208,226,434,1388,1613,3002,1390,1694,3085,1579,1833,3411
305041135,64,26,27,50,27,40,72,0,0,0,0,0,0,0,0,0,39,45,83,41,36,76,40,62,102,393,381,770,298,260,554,343,311,655,1367,1619,2986,1389,1562,2948,1689,1849,3540
305041136,34,13,7,22,6,18,25,0,0,0,0,0,0,0,0,0,19,22,42,27,17,41,13,31,41,242,214,460,183,160,350,259,226,479,757,879,1639,850,904,1749,968,996,1958
305041137,56,23,40,58,19,22,45,0,0,0,0,0,3,0,0,0,32,46,85,40,60,98,33,47,85,556,452,1005,358,296,655,403,374,778,2055,2163,4223,1969,2060,4027,2107,2266,4372
306011138,27,12,24,31,6,14,18,0,0,0,0,0,0,0,0,0,11,25,34,12,20,33,10,21,25,181,170,353,147,114,264,159,153,314,823,841,1661,784,853,1636,804,903,1710
306011139,38,11,32,40,15,39,53,0,0,0,0,0,0,0,0,3,19,28,54,15,36,50,26,63,89,375,360,736,334,302,639,396,405,806,1240,1270,2514,1307,1550,2851,1534,1643,3175
306011140,21,10,15,25,4,9,13,0,0,0,0,0,0,0,0,0,10,10,19,10,18,29,7,11,19,137,117,259,101,93,194,114,97,210,535,532,1067,499,566,1064,518,568,1082
306011141,32,28,54,84,21,36,56,0,0,0,0,0,0,0,0,0,19,25,44,37,58,94,24,45,71,309,329,639,337,336,677,486,449,939,1489,1607,3092,1884,2093,3978,2229,2363,4591
306011142,37,16,37,45,26,47,77,0,3,3,0,0,0,0,0,0,11,37,47,21,39,62,34,66,104,412,391,802,460,434,892,511,483,993,1326,1364,2690,1643,1747,3390,2206,2252,4452
306011143,23,19,18,33,10,23,36,0,0,0,0,0,0,0,0,0,12,20,32,17,18,37,11,32,40,310,272,576,293,211,503,426,437,861,867,902,1773,812,828,1641,925,1034,1962
306021144,32,7,32,42,7,35,44,0,0,0,0,0,0,3,0,3,9,25,35,8,43,47,25,44,66,268,268,533,341,352,690,352,329,685,941,960,1901,1227,1375,2609,1380,1461,2845
306021145,41,16,45,57,33,62,98,0,6,3,0,0,0,0,0,0,51,52,104,31,79,109,58,109,169,980,782,1761,957,821,1782,1114,991,2102,1586,1316,2897,1630,1616,3248,1985,1973,3957
306021146,37,6,22,32,15,27,39,0,0,0,0,0,0,0,0,0,12,29,40,13,32,42,22,33,52,293,286,581,323,289,618,333,337,667,1126,1217,2341,1078,1100,2175,1145,1215,2366
306021147,39,15,44,58,13,39,52,0,0,3,3,0,3,0,0,0,10,42,52,19,47,66,23,50,71,414,435,849,479,449,926,415,435,849,1361,1458,2813,1632,1697,3322,1721,1874,3597
306021148,24,8,21,29,16,27,42,0,0,0,0,0,0,0,0,0,13,14,26,8,29,33,30,32,58,278,258,540,332,315,647,409,392,800,1085,1000,2092,1243,1244,2487,1308,1432,2743
306021149,29,15,28,42,20,33,56,0,0,3,0,0,0,0,0,0,13,27,44,26,32,54,29,57,86,460,422,881,390,348,741,457,471,926,1341,1368,2712,1350,1477,2828,1515,1702,3216
306021150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306021151,26,11,16,27,13,25,32,0,3,5,0,3,3,0,3,3,9,21,36,18,29,47,24,31,54,480,479,958,353,352,706,465,524,992,924,1000,1928,865,991,1853,1006,1126,2131
306021152,19,9,13,23,17,17,33,0,0,0,0,0,0,0,3,3,6,12,21,8,28,34,37,34,64,615,607,1219,386,323,710,410,427,832,961,978,1941,757,774,1533,869,959,1827
306021153,32,15,40,61,20,34,52,0,0,0,0,0,0,0,0,0,12,31,38,19,46,71,27,44,70,282,279,560,316,281,596,249,261,514,1131,1210,2333,1262,1240,2504,1252,1330,2581
306021154,10,12,21,37,10,29,43,0,0,0,0,0,0,3,0,3,14,14,26,19,32,48,23,47,70,524,478,1000,583,470,1057,545,520,1067,862,860,1722,996,967,1960,967,1017,1977
306021155,13,3,9,14,12,17,34,0,0,0,0,0,0,0,0,0,3,15,12,3,19,22,12,25,44,190,210,394,208,242,444,261,292,556,634,669,1303,621,776,1400,710,818,1528
306021156,41,21,23,41,12,23,34,0,0,0,0,0,3,0,0,0,13,35,49,25,28,51,25,31,57,308,326,643,372,346,711,284,256,536,1053,1195,2254,1167,1198,2366,1179,1276,2461
306021157,16,9,11,20,10,21,34,0,0,0,0,0,0,0,0,0,4,12,22,8,17,24,18,28,46,250,179,431,366,335,700,266,287,561,541,500,1040,778,789,1564,733,758,1491
306031158,10,4,14,17,5,16,18,0,0,0,0,0,0,0,0,0,7,10,13,4,14,17,5,19,21,179,145,324,188,164,351,231,199,427,555,582,1132,541,572,1116,601,590,1184
306031159,26,20,29,49,8,17,31,0,0,0,0,0,0,0,0,3,13,23,39,23,44,70,20,34,55,609,534,1143,412,359,771,575,566,1141,1519,1496,3014,1221,1206,2428,1396,1412,2803
306031160,22,5,29,36,12,19,32,3,0,0,0,0,0,0,0,0,13,16,27,16,33,44,14,22,36,322,310,634,277,216,491,413,356,772,1062,1113,2178,958,932,1890,1083,1099,2177
306031161,36,11,36,49,5,22,29,0,0,4,0,0,0,0,0,0,14,31,42,16,49,62,11,37,46,502,440,941,436,367,800,599,537,1134,1387,1425,2808,1281,1296,2579,1444,1358,2800
306031162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306031163,14,0,3,4,4,3,6,0,0,0,0,0,0,0,0,0,4,17,23,4,10,7,7,3,10,41,47,88,31,31,55,68,79,144,373,396,778,322,353,680,432,442,874
306041164,16,8,17,22,0,22,24,0,0,0,0,0,0,0,0,0,6,16,24,13,24,33,8,24,38,380,329,716,287,250,538,402,435,839,939,888,1822,830,813,1644,931,981,1913
