SA2_MAINCODE_2016,C16_1PF_Cu15DS_4000ov,C16_1PF_Cu15DS_NS,C16_1PF_Cu15DS_Tot,C16_1PF_CU15_NDS_0_299,C16_1PF_CU15_NDS_300_449,C16_1PF_CU15_NDS_450_599,C16_1PF_CU15_NDS_600_799,C16_1PF_CU15_NDS_800_999,C16_1PF_CU15_NDS_1000_1399,C16_1PF_CU15_NDS_1400_1799,C16_1PF_CU15_NDS_1800_2399,C16_1PF_CU15_NDS_2400_2999,C16_1PF_CU15_NDS_3000_3999,C16_1PF_CU15_NDS_4000ov,C16_1PF_CU15_NDS_NS,C16_1PF_CU15_NDS_Tot,C16_1PF_NCu15DS_0_299,C16_1PF_NCu15DS_300_449,C16_1PF_NCu15DS_450_599,C16_1PF_NCu15DS_600_799,C16_1PF_NCu15DS_800_999,C16_1PF_NCu15DS_1000_1399,C16_1PF_NCu15DS_1400_1799,C16_1PF_NCu15DS_1800_2399,C16_1PF_NCu15DS_2400_2999,C16_1PF_NCu15DS_3000_3999,C16_1PF_NCu15DS_4000ov,C16_1PF_NCu15DS_NS,C16_1PF_NCu15DS_Tot,C16_1PF_NDCO_0_299,C16_1PF_NDCO_300_449,C16_1PF_NDCO_450_599,C16_1PF_NDCO_600_799,C16_1PF_NDCO_800_999,C16_1PF_NDCO_1000_1399,C16_1PF_NDCO_1400_1799,C16_1PF_NDCO_1800_2399,C16_1PF_NDCO_2400_2999,C16_1PF_NDCO_3000_3999,C16_1PF_NDCO_4000ov,C16_1PF_NDCO_NS,C16_1PF_NDCO_Tot,C16_1PF_T_0_299,C16_1PF_T_300_449,C16_1PF_T_450_599,C16_1PF_T_600_799,C16_1PF_T_800_999,C16_1PF_T_1000_1399,C16_1PF_T_1400_1799,C16_1PF_T_1800_2399,C16_1PF_T_2400_2999,C16_1PF_T_3000_3999,C16_1PF_T_4000ov,C16_1PF_T_NS,C16_1_PF_T_T,C16_T_0_299,C16_T_300_449,C16_T_450_599,C16_T_600_799,C16_T_800_999,C16_T_1000_1399,C16_T_1400_1799,C16_T_1800_2399,C16_T_2400_2999,C16_T_3000_3999,C16_T_4000ov,C16_T_NS,C16_T_T
104021085,0,0,7,0,0,0,3,3,9,13,7,6,0,0,0,48,0,0,3,0,0,9,9,3,0,0,0,0,22,0,0,0,0,4,4,3,4,0,0,0,0,29,8,3,4,3,5,21,25,15,8,3,0,3,106,34,16,22,19,36,122,158,144,62,40,17,18,690
104021086,0,0,6,0,0,0,0,5,3,10,3,0,3,0,0,24,0,0,0,0,0,0,5,4,0,0,0,0,11,3,0,3,0,0,4,3,3,0,0,0,0,13,3,0,3,3,3,11,13,10,0,5,0,3,56,26,13,10,14,25,76,93,102,38,28,21,20,462
104021087,0,0,4,0,0,0,3,0,6,5,3,0,0,0,0,14,0,0,0,6,0,0,0,0,0,0,0,0,12,0,0,0,0,3,5,0,0,0,0,0,0,10,0,3,0,7,3,11,7,4,3,3,0,0,44,22,16,6,22,27,50,41,29,8,4,7,9,242
104021088,0,0,6,0,0,0,4,3,15,8,6,6,3,0,3,39,0,0,0,0,0,0,7,4,4,3,0,0,21,0,0,0,0,4,7,5,0,0,0,3,3,25,4,0,3,9,6,20,11,17,7,8,3,7,94,54,30,25,33,52,129,153,232,137,90,47,41,1032
104021089,0,0,28,5,0,0,7,7,22,36,19,9,3,0,3,111,0,0,0,6,0,11,8,9,0,0,0,0,46,9,4,6,4,9,15,20,12,3,6,0,4,92,11,8,6,18,17,67,72,39,13,8,4,10,276,82,40,35,76,117,313,436,482,158,87,53,72,1953
104021090,0,0,3,0,0,0,6,0,8,4,6,0,0,0,0,22,0,0,0,0,0,4,0,3,0,0,0,3,9,3,3,0,0,0,4,0,0,0,0,0,3,17,3,3,0,5,4,17,6,13,0,0,0,3,62,12,14,10,19,31,74,82,78,34,17,9,26,405
104021091,0,0,10,3,0,0,4,3,12,17,15,4,0,3,3,58,0,0,0,3,3,6,3,3,0,0,0,0,30,0,0,5,6,3,17,10,5,0,0,0,0,46,3,0,11,13,15,42,35,24,0,3,3,7,146,53,25,35,55,71,202,215,260,95,58,15,36,1117
105011092,0,0,3,0,3,3,0,8,5,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,4,0,0,0,0,0,0,0,0,13,0,5,3,5,6,5,0,5,0,0,0,0,32,10,14,7,28,26,32,23,16,5,7,6,14,184
105011093,0,0,3,0,0,0,0,3,8,3,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,4,8,5,0,0,0,0,5,24,20,11,4,13,38,78,60,52,13,17,14,16,325
105011094,0,0,3,0,3,5,6,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,4,0,0,0,0,0,0,0,0,0,8,0,5,8,6,3,5,0,0,0,0,0,3,36,34,21,24,22,19,36,28,20,3,3,12,23,243
105011095,0,0,10,0,0,0,0,0,4,3,0,0,0,0,0,12,0,0,0,3,0,0,3,0,0,0,0,0,5,4,0,0,4,3,7,0,3,0,0,0,0,15,4,3,3,8,8,8,3,3,0,0,0,0,42,32,10,15,37,46,72,42,34,3,17,7,16,340
105011096,0,0,3,0,0,0,5,3,3,3,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,3,0,0,0,0,0,0,10,6,0,3,9,4,4,4,0,0,0,0,0,37,56,12,15,33,23,37,25,12,3,3,4,20,249
105021097,0,0,40,8,9,6,33,36,36,12,7,3,0,5,5,168,0,7,0,8,5,9,0,0,0,0,0,0,38,9,12,8,14,12,18,3,3,0,0,0,12,85,21,32,16,59,58,69,21,14,4,0,4,22,326,92,109,105,225,226,421,210,124,38,17,21,84,1681
105021098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,3,0,3,11,19,3,0,4,4,6,0,3,0,3,3,8,58
105031099,0,0,12,3,3,6,5,6,4,0,0,0,0,0,0,30,0,0,3,0,0,0,0,0,0,0,0,0,10,0,3,0,3,0,6,3,0,0,0,0,0,20,7,5,13,8,13,21,5,3,0,0,3,0,69,80,33,38,59,69,125,56,37,19,14,12,43,591
105031100,0,0,11,0,3,0,4,3,20,14,10,4,0,0,3,55,0,3,4,0,3,3,8,3,0,0,0,0,20,0,0,0,4,4,18,6,3,3,0,0,0,46,0,4,5,5,11,42,26,14,8,0,0,3,128,19,20,23,36,63,219,226,216,94,63,16,41,1036
105031101,0,0,15,0,0,0,4,3,35,31,12,3,0,0,7,104,0,0,0,6,0,8,3,3,0,0,0,0,23,0,0,4,4,8,7,15,6,0,3,0,6,47,3,0,3,12,17,60,49,23,9,3,8,9,188,27,31,30,46,99,362,435,372,95,49,35,61,1654
105031102,0,0,16,4,0,3,12,11,21,8,6,0,0,0,0,73,0,0,0,0,3,3,3,7,3,0,0,0,18,3,3,3,9,3,11,5,3,0,0,0,4,36,5,4,6,17,20,36,20,18,8,3,0,4,144,35,16,16,55,79,213,205,187,75,34,13,39,952
105031103,0,0,3,0,0,0,3,0,11,6,3,3,0,3,4,31,0,0,0,0,0,5,3,3,0,0,0,0,10,3,0,0,0,0,0,0,0,3,0,0,0,17,3,0,0,3,0,13,11,10,5,0,3,4,59,41,9,10,26,37,126,127,162,64,48,35,36,731
105031104,0,0,8,0,0,0,0,4,4,0,0,0,0,0,3,15,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,0,0,0,0,0,0,10,4,0,3,7,7,7,0,0,0,0,0,8,35,43,15,22,33,31,62,47,32,7,15,22,29,347
105031105,0,0,12,0,3,0,0,3,13,3,3,0,0,0,0,28,0,0,0,0,0,4,4,0,0,0,0,3,9,0,0,3,7,3,4,0,0,0,0,0,0,19,0,6,3,8,9,20,6,9,0,0,3,3,67,49,24,19,42,64,129,85,63,30,15,23,30,572
105031106,0,0,7,0,3,3,11,12,11,3,3,3,0,0,5,52,3,0,0,4,4,3,5,0,0,0,0,0,25,0,3,0,8,6,7,0,0,0,0,0,0,22,7,8,9,18,25,26,12,7,5,0,0,4,104,38,27,30,54,82,162,105,83,25,18,9,43,670
106011107,0,0,11,3,0,0,0,0,11,7,10,7,4,3,7,53,0,0,0,0,0,8,4,3,0,3,0,0,21,0,0,3,3,4,4,7,3,0,0,0,3,30,6,0,4,0,7,22,20,19,9,11,3,7,115,50,15,20,39,35,184,238,346,143,130,85,63,1347
106011108,0,0,31,10,4,4,3,19,24,37,16,0,0,3,11,139,4,0,3,4,3,3,7,5,3,0,0,0,31,7,8,7,5,7,26,9,3,0,0,0,7,83,17,10,12,21,36,71,59,35,4,6,4,16,285,73,62,42,84,135,406,488,345,106,78,34,76,1924
106011109,0,0,8,0,0,0,7,0,12,13,13,0,0,0,0,48,0,0,0,3,0,3,7,0,0,0,0,0,17,4,3,4,3,3,0,7,6,3,0,0,3,32,7,7,4,7,7,16,23,19,6,3,0,4,106,34,23,18,38,62,173,182,216,105,97,38,45,1036
106011110,0,0,12,0,0,0,3,0,7,13,11,4,3,0,3,43,0,0,0,0,0,3,3,3,0,0,0,0,11,3,0,0,4,3,6,6,3,4,0,0,3,41,4,0,4,6,9,20,25,18,6,3,5,9,105,46,26,27,42,59,167,176,205,102,116,52,52,1067
106011111,0,0,25,0,0,0,5,7,31,22,9,3,0,3,4,89,0,0,0,3,4,8,12,3,4,0,0,3,32,8,10,10,6,9,31,15,3,4,0,3,9,98,11,7,8,14,30,80,50,15,15,6,3,16,251,52,40,49,82,129,472,459,327,119,89,30,81,1932
106011112,0,0,21,4,0,0,5,0,18,17,25,6,8,0,7,87,0,0,3,0,0,6,10,10,3,4,0,0,32,4,0,0,4,6,15,7,8,6,0,0,6,50,11,3,3,8,11,43,31,42,19,13,3,13,189,66,15,21,31,62,231,335,495,246,140,53,70,1764
106011113,0,0,3,0,0,0,0,0,3,4,7,3,3,0,0,21,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,8,8,3,0,0,35,19,4,6,19,29,65,74,129,81,85,33,18,553
106021114,0,0,4,0,0,0,5,5,8,3,7,0,0,0,0,30,0,0,0,0,0,4,0,0,0,0,0,0,9,0,0,0,3,0,4,5,3,0,0,0,3,30,0,0,0,11,10,20,8,17,0,3,0,3,74,16,13,5,28,45,110,113,216,82,44,17,33,711
106021115,0,0,37,3,0,0,9,7,28,55,32,11,0,0,5,149,0,6,0,10,3,11,23,14,4,3,0,0,76,9,3,7,7,8,20,22,19,3,0,0,4,107,11,14,7,22,26,75,109,66,17,10,7,14,365,112,60,33,108,135,444,687,823,272,174,76,102,3027
106021116,0,0,14,0,0,3,4,3,7,7,6,7,4,0,0,38,0,0,0,0,3,6,0,5,0,0,0,0,14,3,0,0,0,0,0,10,6,0,0,3,0,22,7,0,4,3,6,8,16,27,8,3,4,0,91,42,23,15,27,45,110,138,316,161,135,59,36,1104
106021117,0,0,18,0,3,3,4,7,25,25,33,3,3,3,5,116,0,0,0,7,6,12,7,5,0,3,0,3,45,3,0,7,3,9,10,23,11,0,4,0,4,79,6,7,8,14,20,55,58,60,13,10,3,10,260,60,35,32,57,107,389,514,700,297,157,88,87,2523
106021118,0,0,19,0,0,0,0,6,16,16,10,3,0,0,3,60,3,0,3,0,0,11,10,0,4,0,0,0,37,3,4,0,3,6,11,13,7,0,0,0,0,47,4,5,0,3,10,38,44,21,13,4,3,6,155,52,31,25,32,63,211,314,413,213,100,36,51,1540
106031119,0,4,4,0,0,0,0,0,3,4,4,3,0,0,0,24,0,0,0,0,3,3,0,0,0,0,0,0,15,4,0,0,0,0,4,6,5,3,0,3,0,22,6,4,0,3,7,13,6,9,7,0,3,6,65,27,14,5,5,29,70,91,160,79,30,22,35,578
106031120,0,0,10,3,0,0,0,0,9,7,8,0,0,0,0,33,0,0,0,0,0,0,4,0,0,0,0,0,6,3,0,0,3,7,15,4,0,0,0,0,0,29,6,4,4,3,6,22,14,9,3,3,0,3,79,23,18,14,26,48,122,163,144,40,17,16,26,657
106031121,0,0,17,6,0,3,6,3,10,13,19,9,0,3,3,68,3,0,3,3,0,4,8,3,0,3,0,0,29,3,3,0,6,3,7,6,4,3,5,0,4,48,18,3,3,11,12,29,28,29,16,3,3,4,161,90,39,40,60,77,213,267,438,189,128,69,66,1681
106031122,0,0,18,0,0,0,0,13,28,20,11,0,3,0,0,89,0,0,0,4,0,8,9,0,4,0,0,0,29,0,3,0,8,6,20,22,4,0,3,0,3,65,0,3,7,12,27,67,58,23,3,3,0,4,202,41,24,25,51,86,300,349,265,54,46,17,44,1295
106031123,0,3,7,0,0,0,3,0,4,4,3,3,7,0,6,28,0,0,0,0,3,0,0,0,0,3,3,0,11,0,0,4,0,0,3,4,4,3,0,0,0,14,0,0,4,6,4,5,7,9,11,8,3,12,62,24,6,16,31,29,109,127,170,107,114,51,37,835
106031124,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,9,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,4,3,7,0,0,0,3,12,3,0,0,0,7,6,9,4,0,0,0,3,31,25,15,7,10,25,42,52,59,29,19,5,15,308
106031125,0,0,17,4,0,0,0,4,13,15,16,3,0,4,4,68,0,0,0,3,4,7,0,4,0,0,0,0,24,3,3,0,3,0,15,8,10,0,5,0,3,62,4,3,3,14,9,38,34,28,13,7,6,9,169,57,30,36,67,66,237,336,448,195,153,57,78,1756
106041126,0,3,17,3,3,0,8,3,14,7,19,0,0,0,3,57,0,0,3,0,0,8,7,3,0,0,0,3,25,3,0,3,3,0,5,3,0,0,0,0,0,28,5,4,5,9,8,30,20,32,0,5,4,11,121,23,15,13,35,58,214,263,265,95,69,18,52,1121
106041127,0,0,7,3,0,0,0,0,4,3,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,3,7,7,0,0,0,3,3,28,16,4,13,10,22,52,55,81,53,52,22,18,394
106041128,0,0,9,0,0,0,3,0,5,7,3,0,0,0,0,22,0,0,0,0,0,4,3,5,0,0,0,0,8,0,0,0,0,0,5,6,0,3,3,0,3,18,0,0,0,4,5,20,13,8,3,3,0,3,55,14,5,8,17,36,87,104,140,89,70,21,27,628
106041129,0,0,13,0,3,0,3,3,10,4,4,0,0,0,3,36,3,0,0,0,0,3,0,0,0,0,0,0,12,4,0,0,0,0,3,3,0,0,0,0,0,14,8,0,3,13,6,17,12,4,0,0,0,4,73,51,16,20,40,54,131,140,152,50,47,41,38,776
107011131,0,3,45,5,9,4,12,16,29,34,34,8,4,3,5,153,0,4,0,9,4,12,22,18,0,3,0,3,70,7,7,4,4,5,30,31,18,7,0,6,5,114,11,19,8,20,23,81,99,76,16,5,6,20,383,97,65,37,87,133,381,625,768,269,152,77,100,2801
107011132,0,0,25,0,0,0,7,0,7,21,15,9,8,0,4,70,0,0,0,0,5,3,3,3,0,0,0,3,23,3,0,0,3,0,13,11,8,4,3,3,0,42,3,0,4,8,7,27,40,29,11,10,4,8,163,34,24,21,41,68,169,221,386,233,117,46,48,1405
107011133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107011134,0,0,17,0,0,0,3,5,11,7,13,3,0,0,8,55,3,0,0,0,3,7,10,6,0,0,0,0,38,6,4,4,0,9,7,9,8,6,0,0,3,52,8,6,8,3,17,28,29,41,6,4,5,11,163,66,49,40,60,62,194,306,465,211,162,98,55,1769
107011545,0,0,18,3,0,0,0,0,14,19,9,0,3,0,0,52,0,3,3,0,0,13,9,5,3,0,0,0,28,3,0,0,12,11,13,14,9,4,0,0,6,75,6,7,3,17,11,36,48,29,9,3,0,5,173,43,23,23,50,58,189,320,238,107,72,27,40,1183
107011546,0,0,12,0,0,0,0,0,9,10,10,0,3,0,0,29,0,0,0,0,3,3,6,0,0,0,0,0,13,0,0,3,4,0,5,10,6,0,0,0,3,33,0,0,3,7,3,26,20,13,5,3,3,4,86,22,7,9,14,24,100,113,121,46,36,24,21,550
107011547,0,0,4,0,0,0,0,0,0,6,4,0,3,0,0,11,0,0,0,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,4,5,0,3,0,0,18,0,0,0,0,0,4,10,13,0,5,0,0,36,13,8,3,17,20,33,49,95,48,30,12,6,342
107021135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107031136,0,3,36,0,3,0,3,4,20,16,42,4,4,0,3,103,0,0,0,3,3,7,5,11,3,0,0,3,42,4,3,3,6,3,15,11,18,3,0,3,3,73,4,3,6,8,11,44,42,81,13,13,6,7,247,58,36,37,55,69,254,317,713,296,150,48,87,2123
107031137,0,0,3,0,0,0,3,0,13,13,13,4,0,0,8,59,0,0,0,0,0,0,11,9,0,0,0,0,20,3,0,0,4,4,8,9,6,3,0,0,0,43,4,3,4,6,3,26,38,29,4,3,3,8,135,31,12,6,23,45,120,181,251,46,27,8,28,788
107031138,0,0,4,0,0,0,3,0,3,0,9,0,3,4,0,22,0,0,0,3,0,0,3,4,0,0,0,3,18,0,0,0,0,3,3,3,3,0,0,0,0,17,5,3,3,10,6,7,5,13,0,3,3,0,59,42,11,17,21,27,67,87,136,111,94,52,25,686
107031139,0,0,5,0,0,0,0,0,5,3,9,3,0,0,0,12,0,3,0,0,0,0,3,6,3,0,0,0,22,4,0,0,0,3,3,4,0,0,0,0,0,20,4,3,0,3,3,6,6,18,10,0,0,0,57,31,19,8,20,30,89,76,189,106,94,41,25,723
107031140,0,4,9,0,0,0,0,5,3,3,3,0,0,0,0,18,0,0,0,0,0,3,0,3,0,0,0,0,11,0,0,0,3,3,0,3,0,0,5,0,0,15,3,0,0,3,10,10,9,11,4,8,3,3,64,41,13,5,25,34,86,79,166,109,105,57,35,758
107031141,0,0,16,3,0,0,0,3,11,15,18,15,8,3,3,76,0,0,0,0,5,4,8,9,3,0,0,0,44,6,3,0,5,5,6,12,11,4,6,3,0,62,13,8,3,6,15,22,34,43,23,16,9,4,197,76,45,24,62,62,221,275,515,379,327,149,74,2213
107031142,0,0,10,0,0,0,5,6,3,13,13,4,3,0,3,59,3,0,0,0,0,7,8,5,3,3,0,0,31,0,4,0,0,3,4,6,9,4,0,0,7,38,3,3,3,4,9,17,28,33,13,8,0,10,135,42,27,13,36,51,127,172,289,108,83,32,46,1029
107031143,0,0,22,10,3,0,3,9,28,32,23,3,7,4,4,121,0,0,0,4,3,9,0,5,3,0,0,0,28,9,9,3,7,6,22,21,15,3,3,0,3,97,13,13,3,12,18,59,69,48,9,5,4,9,267,59,36,28,54,88,274,395,411,144,82,36,56,1667
107041144,0,0,16,4,0,4,0,5,9,15,25,12,6,3,0,83,0,3,0,0,3,3,11,9,0,6,0,3,41,3,4,0,0,0,13,12,11,8,4,3,3,72,9,8,7,0,9,38,36,47,23,18,4,8,214,96,31,33,52,65,190,257,479,278,272,119,61,1921
107041145,0,0,12,0,0,0,0,0,7,12,15,4,0,0,3,47,0,0,0,0,3,12,9,8,3,3,0,0,36,12,3,4,3,9,13,5,6,0,3,0,9,67,12,9,4,4,9,33,31,34,8,8,0,13,170,51,32,11,40,52,155,184,374,207,171,65,59,1387
107041146,0,3,36,0,0,0,6,0,19,16,24,15,7,0,0,91,3,5,0,3,4,10,3,14,0,0,0,0,43,10,3,5,4,0,14,6,7,4,5,0,4,63,12,10,8,13,13,42,36,49,24,17,3,10,232,113,36,29,67,64,230,278,542,339,298,130,75,2196
107041147,0,0,9,3,0,0,0,0,9,4,17,10,9,0,0,48,0,0,0,0,0,6,0,7,5,0,3,0,23,5,0,0,5,9,6,3,8,0,3,0,7,37,3,3,0,4,6,20,7,34,12,15,8,5,122,34,11,16,22,46,113,130,327,242,258,88,48,1339
107041148,3,0,9,0,0,0,0,4,3,6,13,10,5,5,0,47,0,0,0,0,0,3,3,7,3,8,3,0,33,4,3,0,3,0,3,0,3,4,6,3,0,36,10,3,0,3,6,13,12,29,19,19,11,5,127,66,23,13,21,43,117,113,261,183,281,208,50,1384
107041150,0,0,21,3,0,0,5,4,11,21,23,8,3,0,6,84,0,0,0,3,4,9,8,8,4,6,3,0,38,3,3,0,4,6,15,6,18,6,5,0,7,81,3,8,4,11,18,38,41,53,23,18,3,7,224,67,53,24,60,73,225,256,548,434,395,186,91,2405
107041548,0,0,4,0,0,0,0,3,0,3,9,0,0,0,0,26,0,0,0,0,3,3,3,6,9,3,4,3,28,0,0,0,3,0,3,3,6,0,5,0,3,23,3,0,0,3,6,8,8,19,7,5,8,5,80,22,11,6,16,30,70,85,127,63,77,55,23,576
107041549,0,0,25,4,3,0,0,0,10,5,14,6,7,0,0,47,0,0,4,0,3,9,5,9,4,0,4,0,35,3,0,0,0,4,3,11,5,4,8,0,0,36,5,3,3,4,8,21,30,31,13,13,3,3,148,46,29,17,34,41,142,202,294,160,140,69,41,1202
108011151,0,0,5,0,5,0,0,0,9,3,3,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,0,3,7,4,7,0,0,0,0,17,3,8,0,3,9,17,6,11,0,0,0,0,55,20,23,18,21,40,86,87,69,30,31,15,19,462
108011152,0,0,15,3,0,4,3,3,13,13,14,3,0,0,3,62,3,0,4,0,0,3,6,4,3,0,0,0,18,3,0,3,3,8,15,6,5,0,0,0,4,47,8,3,9,9,8,36,28,29,8,7,0,3,148,56,25,22,49,61,173,215,223,71,52,30,43,1013
108011153,0,4,6,0,0,0,0,10,6,8,3,0,0,0,0,38,0,3,0,0,0,3,3,0,0,0,0,0,10,3,0,0,3,0,3,3,0,0,0,0,3,17,3,3,3,7,10,21,16,5,0,0,0,3,78,44,20,17,40,63,121,103,93,37,26,14,37,606
108011154,0,0,3,0,0,3,0,0,3,4,0,0,0,0,0,10,0,0,0,0,0,3,3,3,0,0,0,0,6,4,0,0,3,4,3,3,3,0,0,0,0,24,5,3,3,3,3,14,12,10,0,0,0,0,46,23,14,12,27,17,65,70,58,23,13,3,13,337
108021155,0,0,29,5,3,4,6,12,31,25,14,8,0,0,0,106,3,4,3,3,3,11,8,3,0,0,0,3,36,5,4,0,8,3,16,11,8,0,0,0,6,59,16,6,5,16,21,72,42,20,10,0,0,12,227,43,40,45,78,146,332,230,169,51,26,21,58,1236
108021156,0,3,16,0,3,0,3,3,10,7,4,3,0,0,7,44,4,3,3,0,5,9,0,3,0,0,3,0,28,0,0,0,4,6,6,6,0,0,0,0,4,32,3,9,3,10,15,29,20,7,4,6,3,13,122,42,45,28,43,73,171,169,117,40,26,22,47,825
108021157,0,0,3,0,0,0,3,7,9,4,0,0,3,0,0,23,0,0,0,0,0,3,4,0,0,0,0,0,9,0,0,3,4,0,8,0,0,0,0,0,0,17,0,3,3,3,6,18,11,3,0,3,0,3,49,14,13,17,31,37,86,83,45,17,12,5,20,385
108021158,0,0,3,0,0,0,3,3,7,6,0,0,0,0,3,20,0,0,0,0,0,4,0,0,0,0,0,0,8,3,0,0,0,8,3,0,4,0,0,0,3,24,3,0,3,3,7,16,8,4,4,0,0,6,57,22,11,21,23,38,83,89,56,12,9,0,23,384
108021159,0,0,7,0,5,0,6,9,7,6,6,4,0,0,0,42,0,0,0,0,3,4,3,0,0,0,0,0,10,0,0,5,0,0,9,3,4,0,0,0,0,26,3,5,4,3,11,23,12,10,3,0,0,7,93,28,27,27,51,72,152,123,125,55,21,10,38,726
108021160,0,0,4,0,0,0,0,0,3,0,0,3,0,0,0,12,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,3,0,0,7,4,0,0,0,0,0,20,0,0,3,3,0,13,4,4,4,0,3,4,40,15,12,8,20,20,71,75,72,30,12,15,13,365
108031161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,6,0,3,4,3,19
108041162,0,0,27,4,0,0,3,3,14,10,8,0,3,0,3,54,0,3,0,0,8,7,10,6,0,0,0,0,32,8,0,0,8,3,11,15,9,3,0,3,3,66,8,0,8,9,22,42,35,29,3,5,4,8,174,65,28,38,68,106,233,268,324,130,67,33,52,1413
108041163,0,0,30,3,0,3,3,13,26,35,28,13,4,4,8,133,3,0,0,3,8,21,14,8,6,0,0,0,58,10,4,6,9,6,14,21,10,3,4,0,8,87,10,6,7,15,22,68,76,55,18,9,3,14,306,129,54,44,60,125,341,521,708,259,166,92,94,2603
108041164,0,0,24,3,0,0,0,10,15,26,10,0,3,3,7,80,0,0,0,0,7,11,5,7,3,0,0,0,32,3,5,0,3,3,10,15,7,3,3,0,3,58,9,4,3,4,15,40,54,28,8,4,6,8,192,49,32,18,30,73,173,270,346,144,75,42,57,1310
108041165,0,0,3,4,0,0,0,0,13,6,0,0,0,0,0,25,0,0,0,3,0,0,4,0,0,0,0,0,10,3,3,0,0,3,5,5,0,3,0,0,4,27,5,0,0,4,4,17,18,5,4,0,0,3,68,38,17,12,24,38,113,89,120,59,24,23,30,589
108041166,3,0,18,4,0,3,4,5,16,19,16,3,4,0,0,76,0,0,0,0,0,4,6,3,0,0,0,0,18,3,3,0,0,0,9,15,0,0,0,0,6,46,11,8,6,7,8,31,44,24,6,8,5,7,161,36,27,17,50,57,211,278,261,85,83,24,47,1175
108051167,0,0,0,4,0,0,0,0,8,3,0,0,0,0,0,14,0,0,0,0,0,5,0,0,0,0,0,0,9,0,0,0,0,0,3,3,3,0,0,0,0,13,3,0,0,3,5,15,3,4,3,0,0,0,38,14,12,24,18,27,86,59,66,22,18,9,7,366
108051168,0,0,8,0,0,0,0,4,16,9,14,0,3,0,3,56,0,0,0,0,0,0,5,4,0,0,0,0,18,0,0,0,4,0,7,0,0,0,0,0,0,20,5,0,0,8,9,23,20,22,4,8,0,3,106,43,23,16,44,69,133,205,248,72,60,26,41,973
108051169,0,0,28,0,9,0,3,16,32,21,12,4,0,0,3,97,3,0,0,4,7,13,9,0,0,0,0,5,40,6,7,8,17,7,21,4,3,3,0,0,0,75,9,16,5,25,28,79,42,18,5,0,0,13,245,79,64,43,112,160,461,333,214,68,43,20,67,1664
108051170,0,0,15,10,0,0,7,7,10,8,4,5,0,0,3,56,0,3,0,0,3,6,0,0,0,0,0,0,18,8,0,3,0,3,9,11,4,0,0,0,0,44,19,4,6,7,11,26,27,14,4,0,0,8,130,68,34,33,72,79,215,195,192,60,44,30,53,1072
108051171,0,0,9,4,0,3,0,6,9,8,0,0,0,0,0,30,0,0,0,0,5,13,3,0,0,0,0,0,19,5,4,3,5,9,4,3,0,0,0,0,0,29,6,6,5,10,14,26,13,0,0,0,0,0,88,22,19,24,25,56,146,103,73,14,9,4,22,524
109011172,0,0,14,0,0,3,3,3,19,14,20,3,0,0,5,73,3,0,0,0,7,7,5,3,0,0,0,0,25,0,0,5,0,0,13,11,7,0,0,0,0,34,4,0,7,11,10,40,33,32,8,0,0,4,146,55,24,35,52,99,320,445,507,109,89,31,65,1834
