SA2_MAINCODE_2016,C11_F_NatPhy_sci_15_19,C11_F_NatPhy_sci_20_24,C11_F_NatPhy_sci_25_34,C11_F_NatPhy_sci_35_44,C11_F_NatPhy_sci_45_54,C11_F_NatPhy_sci_55_64,C11_F_NatPhy_sci_65_74,C11_F_NatPhy_sci_75_84,C11_F_NatPhy_sci_85o,C11_F_NatPhy_sci_T,C11_F_InfTec_15_19,C11_F_InfTec_20_24,C11_F_InfTec_25_34,C11_F_InfTec_35_44,C11_F_InfTec_45_54,C11_F_InfTec_55_64,C11_F_InfTec_65_74,C11_F_InfTec_75_84,C11_F_InfTec_85_ov,C11_F_InfTec_Tot,C11_F_EngRT_15_19,C11_F_EngRT_20_24,C11_F_EngRT_25_34,C11_F_EngRT_35_44,C11_F_EngRT_45_54,C11_F_EngRT_55_64,C11_F_EngRT_65_74,C11_F_EngRT_75_84,C11_F_EngRT_85_ov,C11_F_EngRT_Tot,C11_F_ArchBuild_15_19,C11_F_ArchBuild_20_24,C11_F_ArchBuild_25_34,C11_F_ArchBuild_35_44,C11_F_ArchBuild_45_54,C11_F_ArchBuild_55_64,C11_F_ArchBuild_65_74,C11_F_ArchBuild_75_84,C11_F_ArchBuild_85o,C11_F_Arch_building_Tot,C11_F_AgEnv_RS_15_19,C11_F_AgEnv_RS_20_24,C11_F_AgEnv_RS_25_34,C11_F_AgEnv_RS_35_44,C11_F_AgEnv_RS_45_54,C11_F_AgEnv_RS_55_64,C11_F_AgEnv_RS_65_74,C11_F_AgEnv_RS_75_84,C11_F_Agr_env_re_st_85o,C11_F_AgEnv_RS_Tot,C11_F_Health_15_19,C11_F_Health_20_24,C11_F_Health_25_34,C11_F_Health_35_44,C11_F_Health_45_54,C11_F_Health_55_64,C11_F_Health_65_74,C11_F_Health_75_84,C11_F_Health_85o,C11_F_Healt_To,C11_F_Educ_15_19,C11_F_Educ_20_24,C11_F_Educ_25_34,C11_F_Educ_35_44,C11_F_Educ_45_54,C11_F_Educ_55_64,C11_F_Educ_65_74,C11_F_Educ_75_84,C11_F_Educ_85o,C11_F_Educ_Tot,C11_F_MngtCom_15_19,C11_F_MngtCom_20_24,C11_F_MngtCom_25_34,C11_F_MngtCom_35_44,C11_F_MngtCom_45_54,C11_F_MngtCom_55_64,C11_F_MngtCom_65_74,C11_F_MngtCom_75_84,C11_F_MngtCom_85o,C11_F_MngtCom_Tot,C11_F_Soc_cult_15_19,C11_F_Soc_cult_20_24,C11_F_Soc_cult_25_34,C11_F_Soc_cult_35_44,C11_F_Soc_cult_45_54,C11_F_Soc_cult_55_64,C11_F_Soc_cult_65_74,C11_F_Soc_cult_75_84,C11_F_Soc_cult_85o,C11_F_Society_cultur_Tot,C11_F_Creative_art_15_19,C11_F_Creative_art_20_24,C11_F_Creative_art_25_34,C11_F_Creative_art_35_44,C11_F_Creative_art_45_54,C11_F_Creative_art_55_64,C11_F_Creative_art_65_74,C11_F_Creative_art_75_84,C11_F_Create_arts_85ov,C11_F_Creative_arts_Tot,C11_F_FoodHos_PS_15_19,C11_F_FoodHos_PS_20_24,C11_F_FoodHos_PS_25_34,C11_F_FoodHos_PS_35_44,C11_F_FoodHos_PS_45_54,C11_F_FoodHos_PS_55_64,C11_F_FoodHos_PS_65_74,C11_F_FoodHos_PS_75_84,C11_F_FoodHos_PS_85o,C11_F_Foo_hos_pers_S_Tot,C11_F_MixFld_pr_15_19,C11_F_MixFld_pr_20_24,C11_F_MixFld_pr_25_34,C11_F_MixFld_pr_35_44,C11_F_MixFld_pr_45_54,C11_F_MixFld_pr_55_64,C11_F_MixFld_pr_65_74,C11_F_MixFld_pr_75_84,C11_F_MixFld_pr_85_ov,C11_F_MixFld_pr_Tot,C11_F_FldStu_ID_15_19,C11_F_FldStu_ID_20_24,C11_F_FldStu_ID_25_34,C11_F_FldStu_ID_35_44,C11_F_FldStu_ID_45_54,C11_F_FldStu_ID_55_64,C11_F_FldStu_ID_65_74,C11_F_FldStu_ID_75_84,C11_F_FldStu_ID_85o,C11_F_FldStu_ID_Tot,C11_F_FldStu_NS_15_19,C11_F_FldStu_NS_20_24,C11_F_FldStu_NS_25_34,C11_F_FldStu_NS_35_44,C11_F_FldStu_NS_45_54,C11_F_FldStu_NS_55_64,C11_F_FldStu_NS_65_74,C11_F_FldStu_NS_75_84,C11_F_FldStu_NS_85o,C11_F_FldStu_NS_T,C11_F_Tot_15_19,C11_F_Tot_20_24,C11_F_Tot_25_34,C11_F_Tot_35_44,C11_F_Tot_45_54,C11_F_Tot_55_64,C11_F_Tot_65_74,C11_F_Tot_75_84,C11_F_Tot_85o,C11_F_T_T,C16_F_NatPhy_sci_15_19,C16_F_NatPhy_sci_20_24,C16_F_NatPhy_sci_25_34,C16_F_NatPhy_sci_35_44,C16_F_NatPhy_sci_45_54,C16_F_NatPhy_sci_55_64,C16_F_NatPhy_sci_65_74,C16_F_NatPhy_sci_75_84,C16_F_NatPhy_sci_85_ov,C16_F_NatPhy_sci_Tot,C16_F_InfTec_15_19,C16_F_InfTec_20_24,C16_F_InfTec_25_34,C16_F_InfTec_35_44,C16_F_InfTec_45_54,C16_F_InfTec_55_64,C16_F_InfTec_65_74,C16_F_InfTec_75_84,C16_F_InfTec_85_o,C16_F_InfTec_T,C16_F_EngRT_15_19,C16_F_EngRT_20_24,C16_F_EngRT_25_34,C16_F_EngRT_35_44,C16_F_EngRT_45_54,C16_F_EngRT_55_64,C16_F_EngRT_65_74,C16_F_EngRT_75_84,C16_F_EngRT_85_o,C16_F_EngRT_T,C16_F_ArchBuild_15_19,C16_F_ArchBuild_20_24,C16_F_ArchBuild_25_34,C16_F_ArchBuild_35_44,C16_F_ArchBuild_45_54,C16_F_ArchBuild_55_64,C16_F_ArchBuild_65_74,C16_F_ArchBuild_75_84,C16_F_ArchBuild_85o,C16_F_ArchBuild_T,C16_F_AgEnv_RS_15_19,C16_F_AgEnv_RS_20_24,C16_F_AgEnv_RS_25_34,C16_F_AgEnv_RS_35_44,C16_F_AgEnv_RS_45_54,C16_F_AgEnv_RS_55_64,C16_F_AgEnv_RS_65_74,C16_F_AgEnv_RS_75_84,C16_F_AgEnv_RE_85o,C16_F_AgEnv_RS_T
101061544,0,0,0,3,4,7,3,3,0,18,0,0,0,3,3,4,0,0,0,9,0,0,0,0,3,3,0,3,0,12,0,0,0,3,0,3,3,0,0,9,3,7,18,22,9,7,3,3,0,70,0,11,27,33,77,56,22,8,8,244,0,3,25,55,45,36,23,6,3,197,5,10,39,67,55,54,14,4,3,251,0,5,27,45,31,21,5,4,0,139,0,0,9,4,5,3,3,0,0,23,4,5,26,18,18,15,6,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,6,29,11,23,48,35,43,58,48,19,304,39,55,191,301,283,252,135,82,29,1369,0,3,0,6,0,7,3,3,0,20,0,0,0,3,0,0,3,0,0,11,0,0,4,0,3,4,4,4,3,22,0,3,3,0,0,0,0,0,0,9,0,12,17,27,13,12,9,3,0,92
102011028,0,0,3,17,8,3,0,0,0,26,0,0,3,5,4,3,0,0,0,15,0,0,3,3,5,3,3,0,0,18,0,0,0,9,4,4,0,0,0,15,0,0,3,3,0,3,0,0,0,12,0,6,38,76,94,59,20,9,0,307,0,10,33,66,78,74,35,15,3,306,6,23,48,87,88,79,31,7,3,376,7,17,47,73,63,41,17,3,0,256,3,7,17,31,26,9,11,0,0,104,3,14,25,39,27,4,0,3,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,16,25,13,18,32,37,33,22,19,15,198,40,88,239,445,430,306,142,53,20,1766,0,0,0,18,6,7,0,0,0,30,0,0,0,10,8,3,0,0,0,19,0,0,7,4,4,0,3,3,0,30,0,3,4,3,0,3,0,0,0,11,0,0,6,5,4,3,0,0,0,15
102011029,0,3,5,11,9,6,5,3,0,42,0,0,0,4,6,6,0,0,0,17,0,4,4,9,6,11,13,6,3,50,0,3,8,6,10,0,3,0,0,29,0,5,8,6,8,8,0,0,0,27,3,7,42,76,106,82,51,22,4,398,4,3,28,54,79,98,41,17,8,328,3,23,62,115,133,105,69,25,8,541,3,16,53,64,96,56,41,14,0,341,0,16,18,26,24,14,15,4,0,110,7,14,33,33,33,19,12,4,0,155,0,0,3,0,0,0,0,0,0,3,0,3,3,3,4,3,0,0,0,21,26,20,17,40,47,56,63,59,27,348,47,112,274,447,569,462,311,158,52,2422,0,3,8,14,9,19,10,0,0,66,0,0,4,5,8,3,4,0,0,23,0,0,4,3,12,13,3,6,0,53,0,0,3,10,9,3,0,0,0,25,3,0,3,7,6,5,3,0,0,29
102011030,0,0,7,5,10,3,4,0,0,25,0,0,0,0,4,0,0,0,0,6,0,0,0,5,3,0,0,0,0,21,0,0,0,4,3,4,0,0,0,7,0,7,9,12,8,4,0,0,0,36,0,15,12,28,34,21,10,10,3,123,0,0,10,29,32,25,14,4,0,116,0,16,29,59,44,31,17,9,0,206,0,9,21,30,30,24,6,0,0,127,0,0,6,19,12,12,3,0,0,40,3,10,11,17,13,4,12,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,8,19,25,29,15,28,5,5,143,16,61,126,232,219,150,96,31,12,936,0,0,5,6,9,4,0,3,0,27,0,0,0,0,6,0,0,0,0,7,0,0,0,0,5,4,3,0,0,14,0,0,0,0,7,3,0,0,0,7,0,0,13,10,16,0,0,0,0,36
102011031,0,3,3,18,10,3,0,8,0,49,0,0,3,5,9,9,4,0,0,23,0,0,3,6,9,9,3,14,3,53,0,0,0,4,4,3,0,3,0,17,0,4,9,7,3,3,0,0,0,26,0,13,48,102,140,85,58,53,11,503,0,9,45,75,91,93,42,25,9,393,15,44,92,175,178,125,68,50,23,762,8,25,58,77,75,55,25,13,0,335,3,12,21,22,22,14,3,7,3,109,9,18,26,52,40,21,9,15,3,192,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,3,3,3,3,26,34,14,23,43,64,48,101,195,223,747,60,144,321,591,656,469,334,383,275,3227,0,4,10,14,18,8,10,4,3,69,0,0,7,3,3,5,4,0,0,31,0,0,6,0,16,5,11,10,6,59,0,3,3,3,5,4,0,0,0,27,0,3,3,8,5,3,3,0,0,23
102011032,0,0,22,25,8,5,5,0,0,73,0,3,9,11,18,9,0,0,0,52,0,7,17,18,24,13,11,7,3,98,0,4,9,5,4,0,0,0,0,28,3,4,19,7,6,9,0,0,0,44,0,53,180,133,181,116,52,30,12,767,0,18,89,69,76,112,49,27,11,442,12,125,249,203,186,136,66,30,8,1028,8,63,147,131,117,71,30,9,3,592,0,25,50,41,19,14,5,3,0,169,11,48,82,57,61,28,16,8,6,311,0,0,0,0,0,0,0,0,0,5,0,0,3,8,3,7,0,0,0,27,66,52,120,94,129,107,133,137,106,939,113,415,1000,804,826,623,374,253,155,4561,0,4,23,34,23,10,13,6,0,108,0,0,9,11,17,9,4,3,0,59,0,3,14,15,20,19,6,13,4,95,0,0,7,15,11,0,0,0,0,32,0,4,11,10,4,6,0,0,0,37
102011033,0,0,7,7,3,8,0,0,0,24,0,0,4,10,7,3,0,0,0,21,0,0,3,5,7,3,3,0,0,25,0,3,3,0,0,0,0,0,0,10,0,0,6,0,3,0,0,0,0,13,3,13,35,66,62,29,14,9,0,228,0,3,31,33,22,18,3,0,0,113,8,22,74,121,89,22,14,3,3,355,3,20,49,47,30,16,10,0,0,177,3,8,9,10,8,4,3,0,0,41,3,15,44,28,20,9,0,3,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,9,14,8,20,21,28,14,21,13,7,148,31,96,287,341,285,133,67,29,6,1283,0,5,0,5,4,4,0,0,0,17,0,0,3,3,6,0,3,0,0,23,0,0,4,7,7,3,3,3,0,32,0,0,3,0,0,0,0,0,0,3,0,0,7,8,0,0,0,0,0,16
102011034,0,0,4,3,5,4,0,0,0,23,0,0,3,3,0,0,0,0,0,14,0,0,3,6,9,3,8,6,4,30,0,3,0,0,7,0,0,0,0,9,0,0,4,3,0,3,0,0,0,9,0,9,43,63,61,38,21,35,8,281,0,11,21,45,40,31,17,21,3,187,4,23,48,67,71,46,41,29,20,358,3,13,34,43,43,21,12,10,0,183,0,3,13,14,13,4,4,3,0,52,10,14,22,20,22,17,5,3,4,113,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,12,19,3,3,15,23,32,40,88,100,319,36,90,192,286,302,202,151,195,142,1600,0,0,3,9,4,8,3,3,0,29,0,0,7,5,3,0,4,0,0,15,0,0,0,3,7,8,3,12,6,31,0,0,0,7,0,0,4,0,0,9,0,0,4,0,7,0,0,0,0,11
102011035,0,0,11,8,11,5,4,0,0,39,0,0,3,9,13,8,0,0,0,29,0,0,3,4,3,0,3,4,0,18,0,0,0,0,0,0,0,0,0,0,0,3,6,5,3,0,0,0,0,18,0,9,36,56,66,38,16,3,0,232,0,9,30,43,40,34,11,9,0,168,4,20,69,83,76,69,15,7,0,349,10,18,43,54,54,28,12,0,0,215,0,3,11,9,8,3,0,0,0,45,6,5,22,17,24,17,4,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,10,18,5,21,15,31,25,22,20,10,178,43,85,256,309,329,231,86,45,13,1408,0,4,10,9,10,11,7,0,0,47,0,0,0,7,9,3,0,0,0,16,0,0,3,3,6,3,4,4,3,28,0,0,3,0,0,0,0,0,0,6,0,0,0,7,7,0,0,0,0,14
102011036,0,0,5,13,11,9,0,0,0,34,0,0,4,8,9,3,0,0,0,32,0,0,0,15,10,4,3,0,0,32,0,0,0,0,0,0,0,0,0,3,0,5,4,3,4,0,0,0,0,19,3,12,41,71,88,44,14,9,0,285,0,6,46,46,56,47,10,0,0,208,10,26,91,139,112,57,22,12,0,475,7,23,56,58,50,34,11,3,0,241,0,8,12,10,10,10,0,0,0,53,5,16,33,33,13,12,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,0,3,0,0,17,21,11,16,38,36,26,27,20,12,194,48,107,318,439,405,245,92,51,12,1718,0,6,7,13,7,8,3,0,0,43,0,0,3,9,9,6,4,0,0,28,0,0,3,9,11,9,5,0,0,37,0,5,0,3,3,0,0,0,0,12,0,3,0,4,12,0,5,0,0,22
102011037,0,0,3,3,5,0,3,0,0,17,0,0,3,3,3,7,4,0,0,19,0,0,0,4,9,3,7,4,5,35,0,0,0,3,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,8,0,5,38,57,63,33,31,3,3,239,0,6,26,46,37,33,26,11,3,188,3,18,46,89,69,76,46,12,6,370,3,20,30,45,54,24,16,7,0,197,0,3,16,22,12,9,5,4,0,67,0,10,13,24,16,6,7,0,0,86,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,5,3,0,0,18,22,22,22,35,35,32,43,51,54,302,33,80,205,335,303,225,193,101,77,1547,0,0,5,5,3,5,4,0,0,32,0,0,0,4,10,0,6,0,0,18,0,0,3,4,9,5,8,3,3,30,0,0,0,0,4,0,0,0,0,9,0,5,3,3,5,0,0,0,0,18
102011038,0,0,4,3,3,4,6,5,0,26,0,0,0,0,3,4,0,0,0,14,0,0,0,3,4,9,7,0,0,26,0,3,0,5,0,3,0,0,0,13,0,0,3,4,7,0,0,0,0,16,0,6,37,52,77,39,23,15,3,263,0,9,33,45,46,41,21,16,3,208,8,24,69,75,79,50,38,22,4,375,0,4,36,43,41,27,12,8,0,166,0,4,12,11,12,3,5,0,0,53,0,16,16,27,27,18,10,0,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,3,0,0,0,12,20,8,4,33,22,30,25,46,35,225,35,73,220,314,319,227,146,117,50,1515,0,0,3,4,8,3,4,3,0,27,0,0,0,0,3,0,0,0,0,15,0,0,4,3,9,5,4,9,0,32,0,0,3,0,4,7,0,0,0,16,0,4,0,3,7,0,0,0,0,15
102011039,0,5,8,19,16,12,10,0,0,72,0,0,4,6,12,4,0,0,0,27,0,0,3,13,12,10,0,3,0,50,0,0,10,4,3,8,4,0,0,30,0,3,4,4,4,0,0,0,0,19,0,24,102,103,135,87,52,21,4,530,0,12,74,92,109,141,46,16,0,491,6,55,141,159,142,123,67,23,5,729,7,28,65,59,82,66,29,5,3,345,0,16,26,36,20,17,11,3,0,132,3,30,52,49,25,27,16,6,0,206,0,0,3,0,0,0,0,0,0,3,0,0,4,4,9,9,3,0,0,28,30,27,44,61,73,91,60,77,29,495,54,200,545,615,640,590,293,154,45,3134,0,3,22,16,18,24,9,3,0,84,0,3,0,8,12,7,3,0,0,32,0,3,9,8,12,14,7,3,3,56,0,0,5,11,9,10,6,0,0,39,0,0,3,11,7,4,0,0,0,23
102011040,0,0,13,27,20,17,6,0,0,83,0,3,8,18,6,11,4,0,0,48,0,3,6,9,16,10,12,10,6,82,0,0,3,4,8,0,0,0,0,17,0,4,15,19,14,3,0,0,0,55,3,23,94,113,160,117,64,52,4,636,0,15,56,76,78,99,49,30,8,403,25,85,218,235,185,200,114,62,18,1130,12,65,110,154,131,101,40,17,0,623,0,4,46,38,36,20,13,3,0,167,13,33,81,81,64,53,26,8,5,362,0,0,0,0,0,0,0,0,0,8,0,3,4,5,11,4,7,0,0,38,60,30,81,99,109,121,178,252,232,1156,112,269,733,877,831,748,527,438,278,4820,0,3,25,20,25,18,13,4,0,111,0,3,8,22,12,0,3,0,0,52,0,0,15,16,18,23,18,11,9,108,0,3,4,3,3,7,3,0,0,26,0,3,12,20,13,7,8,0,0,54
102011041,0,3,4,8,8,7,3,0,0,40,0,0,0,5,3,0,0,0,0,10,0,0,0,5,5,3,4,8,0,24,0,0,8,3,4,0,0,0,0,13,0,3,6,3,3,0,0,0,0,15,4,12,60,83,102,65,20,11,9,367,0,18,64,74,91,85,32,13,4,373,8,20,88,117,99,86,38,14,10,481,9,17,58,74,73,35,12,11,3,281,0,19,21,31,13,14,4,0,6,108,0,18,45,39,30,16,6,0,0,152,0,0,0,0,0,0,0,0,0,3,0,0,3,6,0,0,3,0,0,16,29,15,28,30,44,34,36,43,18,262,54,120,382,486,474,335,161,94,44,2152,0,4,7,17,12,12,3,3,0,55,0,0,0,4,4,3,3,0,0,18,0,0,4,14,8,6,0,0,0,32,0,0,7,8,0,3,0,0,0,12,0,3,3,4,0,7,0,0,0,15
102011042,0,5,4,5,11,4,5,0,0,38,0,0,4,7,11,4,4,0,0,27,0,0,4,10,12,3,19,9,3,52,0,0,6,5,9,0,0,0,0,18,0,3,4,5,10,4,5,0,0,31,0,15,65,73,81,73,43,19,9,392,0,6,27,47,51,64,30,19,3,250,9,38,124,126,133,100,71,36,12,647,3,27,70,84,74,49,27,10,4,352,0,8,16,26,25,12,4,0,0,86,7,23,29,44,22,19,13,6,3,165,0,0,0,0,0,0,0,0,0,4,0,0,7,6,5,7,0,3,0,32,28,21,42,67,80,96,134,175,127,771,53,154,401,509,515,439,351,281,165,2866,0,7,12,15,8,8,3,0,3,61,0,0,3,8,5,13,3,0,0,37,0,0,6,5,15,14,9,10,3,65,0,0,0,0,6,9,0,0,0,15,0,4,4,13,5,5,0,0,0,34
102011043,0,0,5,11,10,5,0,3,0,36,0,0,6,7,5,8,0,0,0,18,0,0,3,9,4,12,4,4,3,44,0,0,3,7,6,0,0,0,0,14,0,3,7,6,8,3,0,0,0,29,0,17,60,73,98,76,34,29,11,400,0,3,49,35,49,51,28,24,11,247,13,26,112,116,102,85,31,36,20,554,12,29,84,81,64,42,20,3,7,342,4,3,22,18,11,3,3,7,0,68,4,9,41,39,29,15,7,3,3,153,0,0,0,3,0,0,0,0,0,0,0,0,3,3,3,3,0,0,0,14,33,21,36,51,52,41,41,89,143,505,66,122,432,454,436,341,170,198,196,2425,0,0,14,17,8,8,0,0,0,59,0,0,11,3,6,3,3,3,0,30,0,3,5,5,4,11,5,7,7,48,0,0,3,0,0,0,0,0,0,11,0,3,14,7,3,0,0,0,0,38
102021044,0,6,11,17,12,15,3,5,4,66,0,3,4,13,14,10,3,0,0,43,0,0,12,10,15,6,8,20,8,82,0,0,4,5,3,3,0,3,0,21,4,3,9,7,9,0,0,0,0,39,3,33,110,121,154,120,60,39,12,653,0,17,117,92,117,104,53,33,9,532,15,69,233,212,200,141,63,37,14,990,10,65,135,116,111,69,48,8,3,563,0,13,29,27,14,13,11,4,3,117,20,57,78,94,52,52,14,9,0,374,0,0,0,0,3,0,0,0,0,8,0,0,4,7,4,0,3,4,0,26,55,32,42,85,87,81,146,227,191,957,114,294,786,804,796,621,412,376,251,4457,0,4,10,25,7,11,8,0,0,71,0,3,3,6,10,14,5,0,0,42,0,0,14,15,10,18,8,14,9,91,3,0,10,10,0,3,0,0,0,28,0,4,11,10,19,3,0,0,0,54
102021045,0,0,9,5,0,0,0,0,0,16,0,0,3,6,0,3,0,0,0,25,0,0,6,9,3,4,6,3,0,27,0,0,4,0,3,0,0,0,0,12,0,0,9,3,0,0,0,0,0,19,8,12,61,75,59,37,19,0,3,289,0,3,49,30,16,14,9,3,0,123,9,36,120,124,67,41,17,10,0,422,3,33,76,71,56,22,7,0,0,276,0,0,3,5,15,3,0,0,0,28,12,21,56,39,20,11,11,3,0,163,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,3,0,0,0,12,57,36,42,50,50,58,64,46,13,408,80,143,444,422,298,196,136,69,19,1805,0,0,9,3,3,0,0,0,0,18,0,0,6,3,10,7,0,0,0,23,0,3,3,10,3,11,3,5,0,36,0,3,0,3,0,0,0,0,0,10,3,3,4,4,0,6,0,0,0,18
102021046,0,3,0,0,6,3,0,0,0,10,0,0,5,3,6,0,0,0,0,14,0,0,3,3,6,3,4,9,3,29,0,0,3,0,3,4,0,0,0,7,0,3,3,0,3,0,0,0,0,13,3,13,38,54,65,50,26,10,0,259,0,12,40,28,29,31,26,3,0,170,14,27,73,70,58,42,39,13,0,334,7,20,38,49,45,28,12,3,0,204,0,10,13,7,7,5,0,3,0,50,4,12,45,30,18,14,5,8,0,139,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,17,22,12,28,23,43,53,68,97,32,384,53,107,297,281,290,248,185,143,38,1634,0,3,0,11,3,6,0,0,0,20,0,0,3,0,3,0,0,0,0,10,0,0,7,4,3,8,7,7,6,41,0,0,3,0,5,0,4,0,0,12,0,3,3,3,5,3,3,0,0,24
102021047,0,3,11,8,10,0,5,0,0,38,0,0,3,10,0,7,0,0,0,23,0,0,4,9,17,9,5,3,0,53,0,0,4,3,0,0,0,0,0,21,3,6,6,9,7,3,0,0,0,41,4,19,84,100,111,90,37,15,7,466,5,15,64,70,77,67,30,6,0,340,16,68,156,177,167,102,55,29,3,783,11,36,106,108,90,55,9,5,0,430,0,14,15,18,12,11,4,3,0,85,16,41,75,61,42,29,12,5,0,284,3,0,0,0,0,0,0,0,0,3,0,5,0,4,6,4,0,3,0,21,53,23,32,57,65,61,64,63,60,481,116,227,575,635,617,439,222,143,78,3056,0,3,9,17,9,5,3,0,0,50,0,0,3,5,7,7,3,0,0,27,3,6,4,3,13,11,5,4,0,51,0,0,7,5,5,3,0,0,0,28,0,0,14,9,13,3,0,0,0,41
102021048,0,0,12,9,9,8,0,0,0,40,0,0,9,13,13,7,3,3,0,44,0,3,3,9,11,17,8,17,3,66,0,0,3,0,3,0,0,0,0,7,0,5,6,8,4,4,0,0,0,30,14,33,74,115,148,123,45,24,9,582,3,10,63,57,79,67,38,19,0,341,28,86,197,179,168,119,68,35,10,891,15,62,112,131,102,93,20,11,0,544,4,8,19,15,9,10,7,4,0,82,18,59,78,76,47,28,18,11,4,331,0,0,3,0,0,0,0,0,0,8,0,0,3,10,4,3,0,0,0,22,88,35,70,85,96,100,170,226,123,985,176,316,642,708,699,566,374,343,152,3977,0,4,9,12,13,6,4,0,0,49,0,5,3,3,9,5,4,0,0,31,0,8,9,8,11,10,13,18,4,85,0,3,3,7,4,0,0,0,0,17,3,3,7,4,3,8,0,0,0,24
102021049,0,0,3,6,7,4,0,0,0,19,0,0,0,0,3,0,0,0,0,6,0,0,0,0,3,0,0,0,0,8,0,0,0,8,3,0,0,0,0,7,0,3,0,3,3,0,3,0,0,14,0,8,13,28,39,26,17,3,0,125,0,0,14,24,21,22,7,0,0,89,4,12,16,52,32,27,13,0,0,148,0,3,11,16,12,10,3,0,0,52,0,3,5,3,3,0,0,0,0,23,3,0,3,12,12,9,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,5,21,7,10,14,14,22,19,6,3,126,30,38,74,170,147,122,66,17,5,665,0,0,3,7,3,3,4,0,0,14,0,0,0,0,3,3,0,0,0,4,0,0,0,5,5,3,0,0,0,18,0,0,0,4,0,3,0,0,0,10,0,5,0,3,3,4,0,0,0,20
102021050,0,0,3,3,4,4,3,0,0,18,0,0,3,0,7,3,0,0,0,18,0,3,5,4,0,5,10,3,0,30,0,0,0,3,3,0,0,0,0,9,0,4,3,4,3,0,0,0,0,20,3,10,42,62,67,53,43,17,0,302,0,3,34,40,44,27,17,3,0,173,11,51,81,84,86,56,62,16,0,437,5,23,38,44,50,20,15,0,0,197,0,3,15,15,3,3,6,0,0,46,13,21,42,33,28,22,19,9,0,187,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9,31,4,19,44,29,40,88,112,32,409,67,127,290,336,329,241,259,166,38,1850,0,0,0,0,7,5,4,0,0,19,0,0,0,3,3,7,3,0,0,23,0,3,3,4,4,7,18,10,0,45,0,0,0,7,0,0,0,0,0,9,0,4,0,3,3,6,0,0,0,17
102021051,0,0,7,7,3,3,0,0,0,24,0,0,5,6,6,4,0,0,0,21,0,0,3,3,11,0,3,0,0,19,0,0,0,0,0,3,0,0,0,3,3,0,3,6,0,3,0,0,0,21,0,10,35,45,57,35,10,3,4,197,0,3,20,27,41,17,11,9,0,120,4,14,54,69,71,33,20,4,0,276,0,19,34,42,43,24,3,3,0,168,0,8,9,7,5,6,0,0,0,31,3,7,17,17,10,5,6,0,0,62,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,3,0,0,10,20,7,15,26,24,23,15,16,0,143,29,70,203,257,268,155,75,34,5,1094,0,3,6,12,3,4,3,0,0,29,0,0,0,3,6,0,0,0,0,17,0,0,0,4,4,5,0,0,0,19,0,0,3,4,4,0,0,0,0,10,0,3,0,3,5,4,0,0,0,18
102021052,0,0,0,0,3,4,3,0,0,11,0,0,3,3,3,0,0,0,0,7,0,0,3,3,3,0,3,4,0,15,0,0,0,3,0,0,3,0,0,9,0,3,0,3,0,0,0,0,0,6,0,4,25,29,32,28,21,3,0,144,0,3,17,16,24,24,15,0,0,98,3,13,37,49,43,37,27,6,3,222,0,13,25,41,21,17,6,0,0,124,0,5,7,6,0,6,4,0,0,29,3,6,19,25,15,10,7,0,0,80,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,13,6,4,17,14,17,38,31,3,145,26,51,141,190,170,142,121,44,8,905,0,0,0,0,0,3,3,0,0,10,0,0,0,3,3,4,0,0,0,14,0,0,0,3,3,4,10,0,0,17,0,0,0,0,3,4,0,0,0,9,0,0,4,3,0,0,0,0,0,6
