SA2_MAINCODE_2016,C06_CFNC_BF_N,C06_CFNC_BF_1_149,C06_CFNC_BF_150_299,C06_CFNC_BF_300_399,C06_CFNC_BF_400_499,C06_CFNC_BF_500_649,C06_CFNC_BF_650_799,C06_CFNC_BF_800_999,C06_CFNC_BF_1000_1499,C06_CFNC_BF_1500_1999,C06_CFNC_BF_2000_2499,C06_CFNC_BF_2500_2999,C06_CFNC_BF_3000_3999,C06_CFNC_BF_4000m,C06_CFNC_BF_Ns,C06_CFNC_BF_T,C06_CFNC_BPT_N,C06_CFNC_BPT_1_149,C06_CFNC_BPT_150_299,C06_CFNC_BPT_300_399,C06_CFNC_BPT_400_499,C06_CFNC_BPT_500_649,C06_CFNC_BPT_650_799,C06_CFNC_BPT_800_999,C06_CFNC_BPT_1000_1499,C06_CFNC_BPT_1500_1999,C06_CFNC_BPT_2000_2499,C06_CFNC_BPT_2500_2999,C06_CFNC_BPT_3000_3999,C06_CFNC_BPT_4000m,C06_CFNC_BPT_Ns,C06_CFNC_BPT_T,C06_CFNC_1F1P_N,C06_CFNC_1F1P_1_149,C06_CFNC_1F1P_150_299,C06_CFNC_1F1P_300_399,C06_CFNC_1F1P_400_499,C06_CFNC_1F1P_500_649,C06_CFNC_1F1P_650_799,C06_CFNC_1F1P_800_999,C06_CFNC_1F1P_1000_1499,C06_CFNC_1F1P_1500_1999,C06_CFNC_1F1P_2000_2499,C06_CFNC_1F1P_2500_2999,C06_CFNC_1F1P_3000_3999,C06_CFNC_1F1P_4000m,C06_CFNC_1F1P_Ns,C06_CFNC_1F1P_T,C06_CFNC_1E1A_N,C06_CFNC_1E1A_1_149,C06_CFNC_1E1A_150_299,C06_CFNC_1E1A_300_399,C06_CFNC_1E1A_400_499,C06_CFNC_1E1A_500_649,C06_CFNC_1E1A_650_799,C06_CFNC_1E1A_800_999,C06_CFNC_1E1A_1000_1499,C06_CFNC_1E1A_1500_1999,C06_CFNC_1E1A_2000_2499,C06_CFNC_1E1A_2500_2999,C06_CFNC_1E1A_3000_3999,C06_CFNC_1E1A_4000m,C06_CFNC_1E1A_Ns,C06_CFNC_1E1A_T,C06_CFNC_1F1NW_N,C06_CFNC_1F1NW_1_149,C06_CFNC_1F1NW_150_299,C06_CFNC_1F1NW_300_399,C06_CFNC_1F1NW_400_499,C06_CFNC_1F1NW_500_649,C06_CFNC_1F1NW_650_799,C06_CFNC_1F1NW_800_999,C06_CFNC_1F1NW_1000_1499,C06_CFNC_1F1NW_1500_1999,C06_CFNC_1F1NW_2000_2499,C06_CFNC_1F1NW_2500_2999,C06_CFNC_1F1NW_3000_3999,C06_CFNC_1F1NW_4000m,C06_CFNC_1F1NW_Ns,C06_CFNC_1F1NW_T,C06_CFNC_1P1NW_N,C06_CFNC_1P1NW_1_149,C06_CFNC_1P1NW_150_299,C06_CFNC_1P1NW_300_399,C06_CFNC_1P1NW_400_499,C06_CFNC_1P1NW_500_649,C06_CFNC_1P1NW_650_799,C06_CFNC_1P1NW_800_999,C06_CFNC_1P1NW_1000_1499,C06_CFNC_1P1NW_1500_1999,C06_CFNC_1P1NW_2000_2499,C06_CFNC_1P1NW_2500_2999,C06_CFNC_1P1NW_3000_3999,C06_CFNC_1P1NW_4000m,C06_CFNC_1P1NW_Ns,C06_CFNC_1P1NW_T,C06_CFNC_1A1NW_N,C06_CFNC_1A1NW_1_149,C06_CFNC_1A1NW_150_299,C06_CFNC_1A1NW_300_399,C06_CFNC_1A1NW_400_499,C06_CFNC_1A1NW_500_649,C06_CFNC_1A1NW_650_799,C06_CFNC_1A1NW_800_999,C06_CFNC_1A1NW_1000_1499,C06_CFNC_1A1NW_1500_1999,C06_CFNC_1A1NW_2000_2499,C06_CFNC_1A1NW_2500_2999,C06_CFNC_1A1NW_3000_3999,C06_CFNC_1A1NW_4000_m,C06_CFNC_1A1NW_Ns,C06_CFNC_1A1NW_T,C06_CFNC_BA_N,C06_CFNC_BA_1_149,C06_CFNC_BA_150_299,C06_CFNC_BA_300_399,C06_CFNC_BA_400_499,C06_CFNC_BA_500_649,C06_CFNC_BA_650_799,C06_CFNC_BA_800_999,C06_CFNC_BA_1000_1499,C06_CFNC_BA_1500_1999,C06_CFNC_BA_2000_2499,C06_CFNC_BA_2500_2999,C06_CFNC_BA_3000_3999,C06_CFNC_BA_4000_m,C06_CFNC_BA_Ns,C06_CFNC_BA_T,C06_CFNC_BNW_N,C06_CFNC_BNW_1_149,C06_CFNC_BNW_150_299,C06_CFNC_BNW_300_399,C06_CFNC_BNW_400_499,C06_CFNC_BNW_500_649,C06_CFNC_BNW_650_799,C06_CFNC_BNW_800_999,C06_CFNC_BNW_1000_1499,C06_CFNC_BNW_1500_1999,C06_CFNC_BNW_2000_2499,C06_CFNC_BNW_2500_2999,C06_CFNC_BNW_3000_3999,C06_CFNC_BNW_4000m,C06_CFNC_BNW_Ns,C06_CFNC_BNW_T,C06_CFNC_LFns_N,C06_CFNC_LFns_1_149,C06_CFNC_LFns_150_299,C06_CFNC_LFns_300_399,C06_CFNC_LFns_400_499,C06_CFNC_LFns_500_649,C06_CFNC_LFns_650_799,C06_CFNC_LFns_800_999,C06_CFNC_LFns_1000_1499,C06_CFNC_LFns_1500_1999,C06_CFNC_LFns_2000_2499,C06_CFNC_LFns_2500_2999,C06_CFNC_LFns_3000_3999,C06_CFNC_LFns_4000m,C06_CFNC_LFns_Ns,C06_CFNC_LFns_T,C06_CFNC_T_N,C06_CFNC_T_1_149,C06_CFNC_T_150_299,C06_CFNC_T_300_399,C06_CFNC_T_400_499,C06_CFNC_T_500_649,C06_CFNC_T_650_799,C06_CFNC_T_800_999,C06_CFNC_T_1000_1499,C06_CFNC_T_1500_1999,C06_CFNC_T_2000_2499,C06_CFNC_T_2500_2999,C06_CFNC_T_3000_3999,C06_CFNC_T_4000_m,C06_CFNC_T_Ns,C06_CFNC_T_T,C06_CF_BFT_N,C06_CF_BFT_1_149,C06_CF_BFT_150_299,C06_CF_BFT_300_399,C06_CF_BFT_400_499,C06_CF_BFT_500_649,C06_CF_BFT_650_799,C06_CF_BFT_800_999,C06_CF_BFT_1000_1499,C06_CF_BFT_1500_1999,C06_CF_BFT_2000_2499,C06_CF_BFT_2500_2999,C06_CF_BFT_3000_3999,C06_CF_BFT_4000m,C06_CF_BFT_Ns,C06_CF_BFT_T,C06_CF_BPT_N,C06_CF_BPT_1_149,C06_CF_BPT_150_299,C06_CF_BPT_300_399,C06_CF_BPT_400_499,C06_CF_BPT_500_649,C06_CF_BPT_650_799,C06_CF_BPT_800_999
106031122,0,0,0,0,4,3,0,3,77,53,33,7,6,0,3,195,0,3,0,0,0,8,6,4,12,0,0,0,0,0,0,33,0,0,0,0,0,3,8,17,64,33,15,3,0,0,3,152,0,0,0,0,0,0,0,3,13,5,3,0,0,0,3,29,0,0,0,0,0,13,23,24,41,14,0,4,0,0,5,124,0,6,0,3,11,16,8,11,9,0,0,0,0,0,3,58,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,6,10,9,11,5,237,113,32,22,49,8,7,0,0,0,13,513,0,3,0,0,13,5,0,0,4,0,0,0,0,0,66,87,13,20,7,10,263,166,77,75,277,118,64,22,6,3,94,1215,0,0,0,0,0,3,0,3,51,45,43,18,23,3,27,215,0,0,0,0,0,6,3,8
106031123,0,0,0,0,0,0,0,0,20,20,14,6,12,3,0,83,0,0,0,0,0,10,0,0,11,3,0,0,0,0,0,24,0,0,0,0,0,0,0,4,15,19,10,5,0,0,0,48,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,12,0,0,0,0,0,8,3,6,16,7,8,6,0,0,3,51,0,0,0,0,0,4,4,3,4,4,0,3,0,0,0,24,0,0,0,0,0,0,0,0,5,0,0,3,0,0,3,8,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,32,31,9,8,25,0,0,0,0,0,3,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,29,6,3,3,4,40,48,24,19,93,56,33,26,18,7,31,409,0,0,0,0,0,0,0,3,17,29,33,19,30,7,19,149,0,0,0,0,0,0,3,3
106031124,0,0,0,0,0,3,0,0,24,10,4,3,6,0,3,51,0,0,0,0,0,6,3,3,6,0,5,0,0,0,0,31,0,0,0,0,0,3,0,8,12,7,0,3,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,3,0,5,16,3,3,6,0,0,0,33,0,0,0,8,3,9,4,3,9,0,0,4,0,0,0,47,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,12,19,10,11,165,143,36,23,99,11,8,0,3,4,16,554,0,0,0,0,3,0,0,0,0,0,0,0,0,0,45,45,17,22,13,21,171,171,53,36,173,37,22,17,16,4,62,827,0,0,0,0,0,0,0,0,9,7,5,7,3,0,6,44,0,0,0,0,0,4,0,0
106031125,0,3,0,3,0,6,3,6,65,60,54,16,11,0,7,227,0,0,0,0,4,10,0,3,8,3,0,0,0,0,0,34,0,0,0,0,0,6,5,11,48,35,9,4,3,0,0,124,0,0,0,0,0,3,0,0,8,12,9,3,0,0,0,40,0,0,0,0,0,8,15,23,39,13,4,7,0,0,7,121,0,0,0,0,5,17,5,6,14,0,0,0,0,0,3,63,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,15,6,17,7,8,207,97,28,33,53,7,0,3,0,0,11,476,0,3,0,0,8,3,0,0,4,0,0,0,0,0,78,96,10,25,15,10,224,152,72,77,260,127,80,32,13,3,110,1205,0,0,0,0,0,8,0,4,60,63,73,39,17,3,29,299,0,0,0,0,0,4,3,5
106041126,3,0,0,0,0,0,0,8,55,58,37,14,34,5,6,225,0,0,3,0,8,3,0,0,13,3,0,0,0,0,0,26,0,0,0,0,0,4,8,6,37,38,20,10,16,6,3,143,0,0,0,0,0,0,0,0,6,0,5,3,3,0,0,28,0,0,0,5,0,12,20,17,43,18,3,28,3,0,7,155,0,0,0,0,3,11,0,4,18,0,0,3,0,0,4,48,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,7,8,9,3,3,122,65,21,19,29,0,0,0,0,0,9,300,0,0,0,0,4,0,0,0,0,4,0,0,0,0,64,69,8,10,9,16,133,99,51,61,202,133,60,69,57,12,94,1014,0,0,0,0,0,0,0,4,19,37,48,25,37,11,34,221,0,0,0,0,0,0,0,0
106041127,3,0,0,0,0,4,3,3,39,20,10,5,5,0,3,104,0,0,0,0,0,5,0,3,7,0,0,0,0,0,0,22,0,0,0,0,0,5,6,6,23,13,4,3,0,0,0,58,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,7,0,0,0,3,0,10,13,10,20,8,4,9,0,3,7,79,0,0,0,3,0,5,3,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,4,6,0,5,36,15,3,10,12,0,0,0,0,0,4,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,35,9,9,3,8,42,41,28,38,95,41,24,20,8,4,44,417,0,0,0,0,0,3,3,4,27,24,19,12,13,0,17,119,0,0,0,0,0,0,0,3
106041128,5,0,0,0,0,7,3,3,46,27,17,9,10,3,0,136,0,0,0,0,0,6,0,3,9,3,0,0,0,0,0,24,0,0,0,0,0,3,9,6,31,10,9,7,3,0,0,74,0,0,0,0,0,0,0,0,3,3,7,0,0,0,0,11,0,0,0,0,0,7,15,12,16,3,0,3,0,0,3,64,0,0,0,0,0,8,0,0,7,0,0,4,0,0,3,25,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,12,4,0,64,50,10,6,32,4,0,3,0,0,5,190,0,0,0,0,3,0,0,0,3,0,0,0,0,0,31,44,5,15,3,0,77,90,45,34,138,54,33,23,20,3,44,574,0,0,0,0,0,0,0,3,25,26,24,9,13,8,22,134,0,0,0,0,0,4,0,3
106041129,4,0,0,0,3,16,7,7,81,37,27,9,12,0,5,212,3,0,0,0,3,10,0,9,11,3,0,3,0,0,3,42,0,3,0,0,0,9,8,12,63,18,12,5,7,3,9,153,0,0,0,0,0,0,0,3,8,6,3,0,0,0,0,24,0,0,0,0,0,12,18,11,29,10,4,8,0,0,12,107,0,0,0,5,9,13,4,0,6,0,0,0,0,0,0,40,0,0,0,0,0,3,4,0,5,0,0,0,0,0,0,15,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,9,6,26,0,3,125,52,11,8,26,9,0,0,3,0,17,290,0,0,0,0,7,0,0,0,3,0,0,0,0,0,44,56,18,34,7,14,151,112,52,51,234,81,46,25,20,10,91,943,3,4,0,0,3,3,3,0,55,39,25,13,13,3,39,195,0,0,0,0,0,3,0,4
107011131,0,0,0,0,0,5,0,3,111,92,81,35,20,0,9,365,0,0,0,0,0,3,4,4,25,5,3,0,0,0,0,53,0,0,0,0,3,4,13,21,124,48,26,6,5,0,0,252,0,0,0,0,0,0,0,3,17,3,11,0,0,0,3,40,0,0,0,3,0,20,38,36,95,28,6,19,0,0,9,257,0,3,3,5,16,40,16,6,22,3,0,0,0,0,6,125,0,0,3,0,0,3,6,3,12,3,0,0,0,0,3,34,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,12,13,39,12,4,525,300,51,35,92,7,0,0,0,3,33,1133,3,0,0,0,13,4,0,0,0,0,0,0,0,0,122,151,16,54,20,12,557,388,130,123,506,197,124,71,37,3,186,2432,0,0,3,0,0,4,0,10,74,100,78,53,35,21,54,429,0,0,0,0,0,9,9,11
107011132,0,0,0,0,0,0,0,0,44,42,33,16,9,0,6,151,0,0,0,0,0,5,0,0,8,4,3,0,0,0,0,22,0,0,0,0,0,0,5,3,23,15,6,4,7,0,3,62,0,0,0,0,0,0,4,0,3,3,0,0,0,0,0,14,0,0,0,0,0,0,5,6,26,7,0,3,0,0,0,44,0,0,0,3,0,5,0,3,0,3,0,0,0,0,0,14,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,3,5,0,4,67,49,17,5,16,3,0,0,0,0,0,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,25,4,5,0,4,76,61,28,21,129,77,51,21,11,0,38,521,0,0,0,0,0,0,0,5,27,52,61,34,33,8,21,254,0,0,0,0,0,0,0,4
107011133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107011134,0,0,0,0,0,7,0,0,54,59,62,36,20,11,4,252,0,0,0,0,3,0,4,3,17,9,0,3,0,0,0,35,0,0,0,0,0,3,3,10,48,32,29,11,8,0,3,149,0,0,0,0,0,0,0,5,7,3,4,6,0,0,3,28,0,0,0,0,0,7,19,15,46,23,4,13,3,0,6,130,0,3,0,3,3,17,7,12,3,0,0,0,0,0,0,50,0,0,0,0,0,0,4,3,8,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,3,3,4,0,0,0,0,9,6,22,8,0,233,118,16,19,53,8,3,0,0,0,13,510,0,0,0,3,11,3,0,0,3,0,0,0,0,0,58,76,6,27,13,7,248,160,58,64,239,137,100,68,33,10,88,1260,0,0,0,0,0,4,0,4,49,91,102,46,65,23,43,428,0,0,0,0,0,7,0,6
107011545,0,0,0,0,0,3,0,0,45,48,28,12,10,0,0,149,0,0,0,0,0,4,3,4,3,3,0,0,0,0,0,17,0,0,0,0,0,0,3,7,50,20,7,3,0,0,3,95,0,0,0,0,0,0,3,0,8,4,0,0,0,0,3,22,0,0,0,0,0,12,25,14,41,9,3,3,0,0,4,114,0,0,5,0,8,19,11,3,5,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,8,32,10,4,357,116,5,8,55,3,0,0,0,0,28,629,0,0,0,0,20,9,0,0,4,0,0,0,0,0,52,80,12,29,20,3,381,166,57,46,225,88,38,16,8,3,87,1177,0,0,0,0,0,0,0,3,46,41,52,22,15,3,19,204,0,0,0,3,0,3,0,3
107011546,4,0,0,0,0,0,0,0,30,20,19,9,4,0,3,90,0,0,0,0,0,3,0,3,4,0,0,0,0,0,3,18,0,0,0,0,0,3,3,14,20,12,5,0,0,0,0,54,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,22,0,0,0,0,0,7,21,16,23,3,0,3,0,0,3,85,0,0,5,4,0,4,0,5,10,0,0,0,0,0,4,33,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,30,10,3,322,105,6,5,44,4,0,0,0,0,18,553,0,0,0,0,11,9,0,0,0,0,0,0,0,0,40,66,14,26,20,6,330,145,34,48,135,48,28,17,9,3,76,928,0,0,0,0,0,4,0,3,21,29,35,11,7,5,18,135,0,0,0,0,0,8,0,3
107011547,0,0,0,0,0,0,0,0,11,9,15,3,6,0,0,45,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,14,0,0,0,0,0,6,0,0,9,11,3,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,3,8,7,6,0,0,0,0,0,3,34,0,0,0,0,3,7,7,3,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,6,10,3,155,72,5,18,29,0,0,3,0,0,11,312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,39,9,6,6,0,161,88,20,30,72,23,20,9,6,0,51,513,0,0,0,0,0,0,0,4,5,12,15,10,3,3,7,55,0,0,0,0,0,0,0,0
107021135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107031136,0,0,0,0,0,3,0,0,66,56,60,27,8,3,3,227,0,0,0,0,0,5,0,3,8,3,0,0,0,0,0,17,0,0,0,0,0,3,0,11,71,28,8,8,5,0,3,135,0,0,0,0,0,0,0,0,12,8,6,4,0,0,0,34,0,0,0,0,0,10,16,18,36,7,0,14,0,0,4,112,0,0,0,4,3,5,13,7,6,4,0,0,0,0,0,45,0,0,0,0,0,0,0,3,3,0,0,0,0,0,6,8,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,12,9,10,3,6,160,76,17,19,40,3,3,0,0,0,8,349,0,0,0,0,3,0,0,0,0,0,0,0,0,0,34,39,11,6,5,10,163,108,45,65,239,109,80,54,17,3,56,976,0,0,0,0,0,0,3,3,62,73,83,47,40,13,41,372,0,0,0,0,3,8,0,9
107031137,0,0,0,0,0,0,0,3,38,31,16,4,0,0,3,99,0,0,0,0,0,3,0,5,3,0,0,0,0,0,0,16,0,0,0,0,0,0,0,8,39,13,6,0,0,0,0,81,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,16,0,0,0,0,0,8,18,19,33,9,0,0,0,0,0,88,0,0,0,3,0,16,4,3,3,0,0,0,0,0,5,38,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,5,7,3,3,118,84,4,11,23,0,0,0,0,0,5,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,31,5,12,3,4,124,112,30,43,157,65,27,5,4,0,41,628,0,0,0,0,0,0,3,0,29,32,29,24,5,0,20,147,0,0,0,0,0,5,0,3
107031138,0,0,0,0,0,5,0,3,31,16,25,19,10,3,3,113,0,0,0,0,0,3,3,0,12,3,3,4,0,0,0,26,0,0,0,0,0,0,0,9,28,17,14,4,7,5,0,82,0,0,0,0,0,0,0,0,5,0,3,0,3,0,0,14,0,0,0,0,0,3,6,4,23,6,3,8,0,0,3,70,0,0,3,0,4,7,9,7,15,3,0,0,0,0,0,55,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,7,4,103,119,23,31,75,12,5,3,4,0,19,406,0,0,0,0,3,3,0,0,3,0,0,0,0,0,54,62,6,3,11,10,111,144,42,54,184,61,52,40,20,10,82,834,0,0,0,0,0,0,0,0,20,25,25,29,16,9,21,137,0,0,0,0,3,0,0,3
107031139,0,0,0,0,0,3,0,0,19,20,13,18,8,3,0,82,0,0,0,0,0,5,3,0,7,3,5,0,0,0,0,20,0,0,0,0,0,4,0,3,27,14,12,4,3,0,0,68,0,0,0,0,0,0,0,0,3,7,3,3,0,0,0,20,0,0,0,0,0,0,3,9,18,3,3,4,0,0,0,46,0,0,3,0,0,10,0,4,9,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,10,3,0,79,68,21,25,47,5,0,0,3,0,5,271,0,0,0,0,6,0,0,0,0,0,0,0,0,0,31,42,7,11,7,3,86,89,35,34,132,57,32,35,20,7,38,589,0,0,0,0,0,0,0,0,18,35,27,36,23,7,27,176,0,0,0,0,0,3,0,4
107031140,0,0,0,0,0,4,0,0,12,16,17,8,9,3,0,82,0,0,0,0,0,3,0,4,9,4,4,0,0,0,0,33,0,0,0,0,0,3,0,0,37,15,8,4,6,0,3,82,0,0,0,0,0,0,0,0,8,3,3,3,0,0,0,22,0,0,0,0,0,3,3,3,8,10,0,3,3,0,6,45,0,0,0,4,0,6,5,3,8,7,0,0,0,0,0,45,0,0,0,0,0,3,0,0,3,3,0,0,0,0,0,13,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,12,3,9,7,8,74,80,14,19,65,7,3,3,3,0,10,308,0,0,0,0,3,0,0,0,4,0,0,0,0,0,49,51,4,10,9,9,87,104,29,29,163,60,45,26,28,11,68,686,3,0,0,0,0,3,0,3,16,28,25,28,15,8,30,167,0,0,0,0,0,3,0,3
107031141,0,0,0,0,0,4,0,5,35,56,53,31,20,4,0,208,0,0,0,0,0,4,0,3,11,3,0,4,0,0,0,31,0,0,0,0,0,0,3,10,52,30,10,8,3,0,3,122,0,0,0,0,0,0,0,3,9,10,3,3,0,0,0,22,0,0,0,0,0,6,21,5,32,10,0,14,0,0,10,104,0,0,0,3,4,16,5,4,14,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,11,9,27,3,9,164,90,23,26,48,5,0,0,0,0,14,421,0,0,0,0,11,0,0,0,0,0,0,0,0,0,43,59,13,27,3,12,183,133,48,57,212,123,72,58,31,10,64,1035,0,0,0,0,0,0,0,3,54,69,70,53,43,12,36,333,0,0,0,0,0,3,3,7
107031142,0,0,0,0,0,4,0,9,40,41,35,3,7,0,3,135,0,0,0,0,0,3,0,0,3,4,0,0,0,0,0,14,0,0,0,0,0,5,3,9,37,29,14,10,4,0,3,110,0,0,0,0,0,0,0,0,8,4,3,0,3,0,0,21,0,0,0,0,0,10,16,18,37,10,5,3,0,0,7,96,0,0,0,0,4,13,6,7,4,4,0,0,0,0,0,38,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,8,0,0,0,0,0,4,17,3,19,4,3,192,106,13,11,45,0,0,0,0,0,13,412,0,4,0,0,3,9,0,0,6,0,0,0,0,0,44,59,7,27,9,6,196,154,39,49,189,101,57,14,12,3,71,923,0,0,0,0,0,3,0,7,38,45,46,37,28,3,18,225,0,0,0,0,0,4,3,3
107031143,3,0,0,0,0,5,0,0,91,60,41,21,13,0,3,241,0,0,0,0,0,7,3,3,16,9,0,0,0,0,0,43,0,0,0,0,0,5,3,18,86,24,14,8,3,0,7,174,0,0,0,0,0,8,0,0,19,9,4,0,0,0,0,45,0,0,0,0,0,17,25,38,75,23,0,9,0,0,15,209,0,0,5,9,9,39,14,9,3,3,0,0,0,0,5,92,0,0,0,0,3,5,0,6,12,3,0,0,0,0,4,29,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,16,12,29,22,9,494,255,43,36,95,5,0,0,0,0,38,1041,0,0,0,0,16,0,3,0,5,0,0,0,0,0,106,136,17,31,26,16,520,340,99,111,410,133,69,44,24,0,180,2023,0,0,0,0,0,4,0,0,57,68,65,41,25,4,30,306,0,0,0,0,0,3,4,7
107041144,0,0,0,0,0,6,0,4,63,62,78,46,35,15,3,312,0,0,0,0,0,15,0,7,15,3,0,3,3,0,0,45,0,0,0,0,0,0,4,10,62,37,23,24,15,0,3,180,0,0,0,0,0,0,0,0,9,9,10,4,0,0,0,35,0,0,0,0,0,10,24,20,51,19,3,18,3,3,5,159,0,0,3,7,3,24,5,8,30,4,0,0,3,3,3,99,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,12,17,29,7,15,399,211,26,41,112,23,3,3,3,3,27,919,3,0,0,0,14,3,0,0,3,0,0,0,0,0,98,122,21,28,11,25,419,270,60,89,352,164,116,96,67,28,144,1905,0,0,0,0,0,3,0,3,51,60,76,52,58,25,47,371,0,0,0,0,0,3,0,8
107041145,0,0,0,0,4,0,0,3,64,69,71,26,12,3,3,261,0,0,0,0,3,4,3,4,11,4,3,0,0,0,0,33,0,0,0,0,0,3,4,9,71,33,20,3,7,0,3,159,0,0,0,0,0,0,0,0,7,3,4,9,0,0,3,31,0,0,0,0,0,9,17,13,50,18,4,4,0,0,8,137,0,3,8,3,8,19,15,10,6,3,0,0,0,0,0,74,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,17,0,0,0,0,0,0,0,0,8,4,0,0,0,0,0,10,8,30,11,7,312,164,21,27,75,0,0,0,0,0,20,678,0,3,0,0,12,4,0,0,4,0,0,0,0,0,83,109,13,34,21,10,333,211,67,78,303,145,104,45,28,8,120,1513,0,0,0,0,0,0,0,3,43,52,52,50,25,7,24,255,0,0,0,0,0,5,3,10
