SA2_MAINCODE_2016,C11_DS_ns_NPUR_5,C11_DS_ns_NPUR_6more,C11_Dwg_st_NS_T,C11_Tot_NPUR_1,C11_Tot_NPUR_2,C11_Tot_NPUR_3,C11_Tot_NPUR_4,C11_Tot_NPUR_5,C11_Tot_NPUR_6more,C11_T_T,C16_Se_h_NPUR_1,C16_Se_h_NPUR_2,C16_Se_h_NPUR_3,C16_Se_h_NPUR_4,C16_Se_h_NPUR_5,C16_Se_h_NPUR_6more,C16_Se_h_Tot,C16_S_r_t_h_t_1_s_NPUR_1,C16_S_r_t_h_t_1_s_NPUR_2,C16_S_r_t_h_t_1_s_NPUR_3,C16_S_r_t_h_t_1_s_NPUR_4,C16_S_r_t_h_t_1_s_NPUR_5,C16_S_r_t_h_t_1_s_NPUR_6mo,C16_SDRTHTS_To,C16_S_r_t_h_t_2mor_s_NPUR_1,C16_S_r_t_h_t_2mor_s_NPUR_2,C16_S_r_t_h_t_2mor_s_NPUR_3,C16_S_r_t_h_t_2mor_s_NPUR_4,C16_S_r_t_h_t_2mor_s_NPUR_5,C16_SDRTHT2S_NPUR_6mo,C16_SDRTHT2S_To,C16_Sd_r_t_h_t_To_NPUR_1,C16_Sd_r_t_h_t_To_NPUR_2,C16_Sd_r_t_h_t_To_NPUR_3,C16_Sd_r_t_h_t_To_NPUR_4,C16_Sd_r_t_h_t_To_NPUR_5,C16_SDRTHT_NPUR_6mor,C16_Sd_r_t_h_t_To_Tot,C16_Fl_u_a_1_2SB_NPUR_1,C16_Fl_u_a_1_2SB_NPUR_2,C16_Fl_u_a_1_2SB_NPUR_3,C16_Fl_u_a_1_2SB_NPUR_4,C16_Fl_u_a_1_2SB_NPUR_5,C16_F_u_a_1_2SB_NPUR_6mor,C16_FUA_1_2SB_Tot,C16_F_u_a_I_a_3SB_NPUR_1,C16_F_u_a_I_a_3SB_NPUR_2,C16_F_u_a_I_a_3SB_NPUR_3,C16_F_u_a_I_a_3SB_NPUR_4,C16_F_u_a_I_a_3SB_NPUR_5,C16_F_u_a_I_a_3SB_NPUR_6m,C16_FUA_In_a_3_st_b_To,C16_F_u_a_4mor_s_b_NPUR_1,C16_F_u_a_4mor_s_b_NPUR_2,C16_F_u_a_4mor_s_b_NPUR_3,C16_F_u_a_4mor_s_b_NPUR_4,C16_F_u_a_4mor_s_b_NPUR_5,C16_F_u_a_4m_s_b_NPUR_6mor,C16_FUA_4mor_st_bl_Tot,C16_FUA_AH_NPUR_1,C16_FUA_AH_NPUR_2,C16_FUA_AH_NPUR_3,C16_FUA_AH_NPUR_4,C16_FUA_AH_NPUR_5,C16_FUA_AH_NPUR_6mo,C16_FUA_AH_Tot,C16_FUA_To_NPUR_1,C16_FUA_To_NPUR_2,C16_FUA_To_NPUR_3,C16_FUA_To_NPUR_4,C16_FUA_To_NPUR_5,C16_FUA_To_NPUR_6mo,C16_FUA_To_To,C16_OD_CCH_NPUR_1,C16_OD_CCH_NPUR_2,C16_OD_CCH_NPUR_3,C16_OD_CCH_NPUR_4,C16_OD_CCH_NPUR_5,C16_OD_CCH_NPUR_6mo,C16_OD_CCH_Tot,C16_OD_IHTSO_NPUR_1,C16_OD_IHTSO_NPUR_2,C16_OD_IHTSO_NPUR_3,C16_OD_IHTSO_NPUR_4,C16_OD_IHTSO_NPUR_5,C16_OD_IHTSO_NPUR_6mo,C16_OD_IHTSO_Tot,C16_OD_H_f_a_s_o_NPUR_1,C16_OD_H_f_a_s_o_NPUR_2,C16_OD_H_f_a_s_o_NPUR_3,C16_OD_H_f_a_s_o_NPUR_4,C16_OD_H_f_a_s_o_NPUR_5,C16_OD_H_f_a_s_o_NPUR_6mor,C16_OD_H_f_a_s_o_TO,C16_OD_Tot_NPUR_1,C16_OD_Tot_NPUR_2,C16_OD_Tot_NPUR_3,C16_OD_Tot_NPUR_4,C16_OD_Tot_NPUR_5,C16_OD_Tot_NPUR_6mor,C16_OD_T_T,C16_DS_ns_NPUR_1,C16_DS_ns_NPUR_2,C16_DS_ns_NPUR_3,C16_DS_ns_NPUR_4,C16_DS_ns_NPUR_5,C16_DS_ns_NPUR_6more,C16_Dwg_st_NS_T,C16_Tot_NPUR_1,C16_Tot_NPUR_2,C16_Tot_NPUR_3,C16_Tot_NPUR_4,C16_Tot_NPUR_5,C16_Tot_NPUR_6more,C16_T_T
113011258,0,0,0,921,1149,527,447,242,121,3403,692,1116,457,421,228,112,3026,118,43,10,12,0,0,175,16,0,4,0,0,0,21,134,42,11,12,0,0,197,127,48,16,12,3,0,207,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,51,18,12,3,0,214,18,3,0,0,0,0,23,0,0,0,0,0,0,3,3,4,4,0,0,0,8,18,3,4,0,0,0,36,17,10,3,9,0,0,29,992,1217,495,451,235,111,3501
113011259,0,0,8,739,788,292,282,146,83,2331,616,766,272,251,127,62,2089,24,9,6,0,3,0,38,0,0,0,0,0,0,0,24,9,6,0,3,0,38,46,8,4,3,0,0,61,7,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,8,4,3,0,0,69,9,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,3,0,0,16,3,8,3,0,0,0,12,700,790,280,257,132,58,2224
113021260,0,0,0,392,524,144,132,66,42,1307,339,522,135,120,68,33,1215,10,3,0,0,0,0,15,0,0,0,0,0,0,0,9,3,0,0,0,0,19,9,3,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,0,0,16,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,0,0,0,0,10,3,6,0,0,0,0,9,364,538,142,118,68,33,1264
113021261,0,0,0,695,816,356,316,147,59,2391,568,812,289,309,110,58,2142,64,11,3,0,0,0,79,20,8,0,0,0,0,24,79,21,3,0,0,0,106,73,30,7,4,0,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,30,7,4,0,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,3,3,0,0,0,15,732,861,293,311,116,58,2373
113021262,0,0,14,501,685,209,246,103,57,1805,440,680,193,225,105,43,1696,11,4,0,0,0,0,9,0,0,0,0,0,0,0,11,4,0,0,0,0,9,19,3,3,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,4,3,0,0,0,25,7,3,0,0,0,0,13,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,9,0,0,0,0,20,7,4,5,3,3,0,20,481,702,194,237,109,43,1768
113031263,0,0,3,901,1196,344,314,168,70,2982,787,1180,322,288,161,63,2807,82,21,5,0,0,0,102,10,3,0,0,0,0,15,90,23,8,0,0,0,119,54,13,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,13,0,0,0,0,67,0,3,0,0,0,0,3,0,0,0,0,0,0,0,8,3,0,0,0,0,16,11,5,0,0,0,0,19,7,3,0,4,0,0,11,950,1219,331,294,164,62,3024
113031264,0,0,0,379,512,188,138,102,52,1378,324,476,170,146,80,55,1243,17,4,0,0,0,0,21,4,0,0,0,0,0,5,24,7,0,0,0,0,33,17,3,4,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,3,4,0,0,0,22,3,5,0,0,0,0,8,0,0,0,0,0,0,0,7,3,0,3,0,0,17,14,6,0,3,0,0,25,7,3,0,3,0,0,12,382,496,174,152,79,55,1342
113031265,0,0,13,502,658,254,246,131,80,1869,463,648,268,223,137,75,1806,26,4,3,4,0,0,36,0,0,0,0,0,0,4,22,7,4,4,0,0,43,29,4,0,0,0,0,33,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,4,0,0,0,0,40,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,7,6,0,0,0,0,9,529,661,273,231,140,72,1906
113031266,0,0,3,778,948,297,261,147,86,2522,644,927,304,254,150,95,2369,28,10,0,0,0,0,40,0,0,0,0,0,0,0,28,10,0,0,0,0,40,98,16,6,0,0,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,16,6,0,0,0,121,3,4,0,0,0,0,9,0,0,0,0,0,0,4,10,7,0,0,0,0,15,13,14,0,0,0,0,26,4,10,0,0,3,0,18,784,970,311,258,156,99,2576
113031267,0,0,15,1316,2112,885,854,441,192,5799,996,1954,821,851,447,190,5265,11,8,3,0,0,0,28,0,4,0,0,0,0,6,18,13,4,0,0,0,32,398,195,60,35,9,0,695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,398,196,62,35,9,0,700,3,3,0,0,0,0,7,0,0,0,0,0,0,0,4,0,3,0,0,0,8,8,5,3,0,0,0,18,3,6,3,0,0,0,14,1420,2170,899,888,455,195,6029
113031268,0,0,0,180,368,163,165,85,44,1001,158,374,252,256,103,42,1183,62,47,4,0,0,0,108,0,3,0,0,0,0,3,62,44,4,0,0,0,114,4,3,3,3,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,3,0,0,16,0,6,0,0,0,0,10,0,0,0,0,0,0,0,0,3,0,0,0,0,4,3,8,0,0,0,0,15,0,9,0,0,0,0,6,231,438,260,260,107,41,1335
113031269,0,0,0,1829,2550,1233,1151,573,265,7601,1561,2438,1156,1063,570,240,7036,137,52,10,4,0,0,201,10,0,0,0,0,0,10,142,52,10,4,0,0,210,272,78,41,13,0,0,410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,272,80,41,13,0,0,415,0,3,0,0,0,0,3,0,0,0,0,0,0,0,13,32,10,19,16,3,87,13,36,10,19,16,3,86,0,3,0,3,0,0,6,1992,2615,1219,1101,589,244,7754
113031270,0,0,4,1725,1701,646,479,221,92,4861,794,1157,467,391,192,93,3086,229,108,29,24,3,4,400,76,58,15,6,0,0,159,310,172,46,28,3,3,562,547,248,58,19,3,0,884,58,13,0,0,0,0,77,18,12,0,0,0,0,35,0,0,0,0,0,0,3,634,280,57,19,4,0,994,0,0,0,0,0,0,7,0,0,0,0,0,0,0,12,22,5,0,3,0,43,18,20,5,0,3,0,47,7,8,3,0,3,0,20,1754,1634,584,443,202,97,4712
113031271,0,0,6,1093,1807,638,692,433,198,4852,977,1766,693,708,393,207,4748,4,0,0,0,0,0,5,0,0,0,0,0,0,0,4,3,0,0,0,0,7,73,32,9,3,0,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,32,9,3,0,0,115,21,11,0,0,0,0,27,0,0,0,0,0,0,5,3,3,7,0,3,0,20,27,16,7,0,3,3,54,9,13,5,6,3,3,44,1094,1832,710,724,400,208,4971
114011272,0,0,4,939,1501,374,337,145,72,3369,595,1252,338,328,145,68,2732,136,78,12,3,0,0,227,4,4,0,0,0,0,10,141,77,12,9,0,0,235,85,55,8,4,0,0,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,55,8,4,0,0,157,171,106,3,3,3,0,291,0,0,0,0,0,0,4,3,4,0,0,0,0,5,176,115,7,9,3,0,301,18,17,7,8,11,4,61,1018,1516,366,356,160,72,3482
114011273,0,0,0,306,545,165,169,78,44,1302,316,567,172,144,68,38,1306,3,3,3,0,0,0,14,12,8,6,0,3,0,33,15,12,4,0,3,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,0,0,0,0,12,0,3,0,0,0,0,3,352,589,181,141,72,38,1366
114011274,0,0,0,607,827,226,195,78,39,1971,531,798,220,169,79,39,1838,39,20,5,0,0,0,56,12,5,0,0,0,0,21,43,25,3,0,0,0,78,31,16,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,16,0,0,0,0,45,17,20,0,0,0,0,38,0,0,0,0,0,0,0,5,5,5,0,0,0,7,22,16,5,0,0,0,46,4,3,0,3,0,0,13,634,859,234,177,85,37,2018
114011275,0,0,0,4,8,0,0,0,0,7,3,10,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,0,0,0,18
114011276,0,0,3,504,697,179,140,55,13,1590,373,666,185,173,55,18,1472,60,19,9,0,3,0,96,35,33,4,0,0,0,77,97,57,12,0,3,0,165,81,31,9,0,0,0,117,0,5,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,33,9,0,0,0,128,3,0,0,0,0,0,8,0,0,0,0,0,0,0,3,0,0,0,0,0,3,4,4,0,0,0,0,12,4,0,0,3,0,0,7,560,758,210,181,57,19,1783
114011277,0,0,19,1547,2080,847,796,376,153,5794,1030,1901,802,741,342,147,4974,356,163,27,14,3,0,562,42,15,3,0,0,0,55,396,176,35,14,3,0,620,107,43,16,3,4,3,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,43,16,3,4,3,180,67,22,0,0,0,0,93,0,0,0,0,0,0,0,0,3,0,0,0,3,3,67,30,0,0,0,0,101,14,14,6,0,3,0,29,1618,2164,856,759,353,157,5903
114011278,0,0,3,1759,2224,915,824,398,215,6341,1328,2057,1000,845,430,243,5901,314,147,49,19,3,3,530,98,31,5,0,3,0,136,410,178,56,19,5,3,671,102,41,11,3,0,0,160,3,0,0,0,0,0,6,0,0,0,0,0,0,0,4,0,0,0,0,0,5,109,49,8,8,0,0,171,28,22,3,3,0,3,58,0,0,0,0,0,0,0,8,3,0,0,0,0,5,38,19,3,3,0,3,68,56,26,3,7,0,0,93,1941,2324,1074,878,438,255,6904
114011279,0,0,16,1336,1962,652,568,253,125,4899,1374,2083,678,546,290,147,5116,80,79,10,9,3,0,178,11,5,4,0,0,0,26,93,81,13,5,3,0,203,60,14,3,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,14,3,0,0,0,79,35,7,0,0,0,0,52,3,0,0,0,0,0,3,0,0,0,0,0,0,0,37,11,0,3,0,0,56,0,4,0,0,0,0,3,1564,2190,692,561,297,151,5457
114011280,0,0,4,609,851,166,150,44,21,1841,490,725,171,137,38,36,1593,22,19,0,0,0,0,43,7,0,0,0,0,0,5,24,20,0,4,0,0,51,32,23,0,0,0,0,53,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,23,0,0,0,0,56,93,82,8,4,0,0,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,81,8,4,0,0,188,3,6,0,0,0,0,11,648,848,181,137,41,34,1897
114011281,0,0,0,183,454,179,184,75,48,1119,170,475,168,182,85,50,1123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,11,0,0,3,0,0,0,5,0,0,0,0,0,0,0,11,3,3,0,0,0,16,4,3,0,4,0,0,8,188,479,168,182,85,50,1151
114011282,0,0,12,1659,2404,702,626,267,101,5759,1320,2329,658,600,257,130,5293,171,83,7,11,0,3,273,130,96,12,12,7,0,253,299,178,13,20,7,7,520,79,38,15,7,0,0,138,4,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,4,85,41,15,7,0,0,144,100,45,3,0,0,3,154,0,0,0,0,0,0,0,3,4,3,0,0,0,5,96,50,6,0,0,3,159,6,12,3,5,3,0,27,1810,2614,696,628,269,131,6154
114011283,0,0,0,486,804,256,199,85,33,1862,529,854,230,200,82,31,1930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,9,0,3,3,0,32,0,0,0,0,0,0,0,0,4,0,0,0,0,4,24,12,0,0,3,0,42,4,6,0,3,0,3,17,556,870,238,203,83,33,1991
114021284,0,0,3,1324,1961,522,576,270,128,4781,988,1842,519,573,273,108,4308,195,110,20,11,0,0,338,115,93,9,0,7,3,228,309,207,30,14,7,4,561,59,28,6,0,4,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,28,6,0,4,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,16,3,3,3,0,0,0,11,13,21,0,0,0,0,38,1377,2105,561,588,280,117,5028
114021285,0,0,0,331,608,302,376,185,84,1890,325,615,334,378,182,106,1937,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,4,3,0,0,0,0,8,4,3,0,5,0,0,15,335,623,334,379,184,106,1961
114021286,0,0,4,866,1076,396,404,194,77,3016,726,1138,463,397,187,86,3002,81,40,10,3,0,0,131,19,10,8,0,0,0,29,97,50,14,3,0,0,159,81,22,8,5,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,22,8,5,0,0,113,27,3,6,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,3,33,4,6,0,0,0,40,4,5,0,5,3,0,17,938,1220,487,406,192,90,3330
114021287,0,0,3,945,1257,464,446,203,104,3411,752,1193,448,459,224,90,3172,180,69,14,8,0,0,273,11,16,5,4,0,0,31,184,88,24,12,0,0,306,54,19,5,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,19,5,0,0,0,85,37,9,0,0,0,0,46,0,0,0,0,0,0,0,5,5,0,0,0,0,13,43,9,3,0,0,0,54,18,8,3,3,0,4,31,1048,1321,479,475,229,96,3647
114021288,0,0,0,272,514,169,158,91,43,1245,266,514,169,156,93,41,1239,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,3,0,0,0,14,280,518,170,156,97,41,1255
114021289,0,0,5,601,987,286,269,144,74,2355,620,1064,289,288,129,75,2462,9,4,0,0,0,0,17,0,0,0,0,0,0,0,9,4,0,0,0,0,17,11,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,3,0,0,0,0,17,0,3,0,0,3,0,9,5,0,0,0,0,0,6,3,3,0,0,0,0,3,10,5,3,0,4,0,25,9,4,0,0,3,0,13,658,1083,290,290,137,75,2537
115011290,0,0,0,1176,2365,1447,1591,568,213,7356,629,1466,1062,1382,591,252,5384,87,85,38,20,0,3,235,245,333,274,234,50,11,1156,333,415,316,258,51,18,1391,118,93,40,13,3,0,273,100,113,79,40,3,3,345,64,97,46,40,3,3,250,0,4,0,0,0,0,3,283,315,164,89,11,5,870,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,3,0,3,0,0,0,12,1253,2201,1543,1736,655,279,7657
115011291,0,0,0,456,1474,1069,1548,724,305,5573,374,1195,982,1515,672,332,5083,56,64,13,9,3,3,148,70,157,128,128,54,33,571,123,223,137,136,54,37,715,0,0,0,0,0,0,4,9,3,0,0,0,0,14,47,40,25,17,12,10,143,0,0,0,0,0,0,0,54,46,23,15,12,10,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,3,0,0,0,0,14,567,1466,1147,1674,741,381,5971
115011294,0,0,0,220,577,313,468,196,74,1843,125,459,292,399,218,89,1589,98,138,0,0,0,0,236,24,63,18,17,4,3,126,121,196,26,17,4,3,361,50,37,0,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,7,55,41,3,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,304,690,317,419,227,95,2049
115011296,0,0,24,340,990,761,1111,425,168,3801,238,944,670,973,464,210,3502,27,6,3,3,0,0,42,58,68,50,43,13,3,236,82,76,54,47,13,3,274,5,5,5,5,0,0,29,10,7,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,13,5,5,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,336,1042,725,1024,486,216,3825
115011553,0,0,0,448,877,444,484,185,85,2523,171,441,292,418,216,84,1614,7,5,7,4,0,0,27,83,70,69,67,15,9,320,95,78,83,73,16,9,347,27,18,21,3,4,0,78,78,116,73,34,8,3,309,77,109,30,9,3,0,232,0,0,0,0,0,0,3,192,246,122,45,12,6,619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,454,758,504,536,240,93,2586
115011554,0,0,0,341,310,239,393,176,64,1531,65,228,209,384,148,73,1099,156,62,3,5,0,0,224,31,27,24,21,4,0,110,190,86,25,23,4,0,331,144,31,0,0,0,0,173,128,32,0,0,0,0,161,32,27,0,0,0,0,56,0,0,0,0,0,0,0,305,84,0,0,0,0,393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,7,566,406,236,405,152,68,1833
115011555,0,0,0,471,1115,701,867,367,168,3690,261,887,603,797,400,177,3119,67,50,6,3,0,0,124,91,92,58,63,17,6,316,155,139,63,66,16,6,441,12,26,30,19,7,4,101,3,18,3,0,0,0,24,12,22,7,3,3,0,49,0,0,0,0,0,0,0,30,69,42,25,7,4,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,3,4,0,0,0,0,8,447,1096,708,888,426,182,3751
115011556,0,0,0,424,917,587,620,282,116,2941,269,651,430,573,273,148,2350,10,9,8,9,0,0,37,43,56,57,48,15,0,222,58,66,69,58,13,3,260,0,0,0,0,0,0,4,35,70,25,22,3,3,161,48,82,71,46,13,3,259,0,0,0,0,0,0,0,84,153,97,68,17,7,425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,411,866,596,702,305,155,3040
115011557,0,0,0,103,304,280,464,209,95,1457,73,278,266,396,202,91,1305,5,0,0,0,0,0,10,28,47,50,43,9,0,176,34,50,45,43,9,0,183,0,0,0,0,0,0,0,3,3,0,6,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,6,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,109,331,317,447,213,93,1504
115011558,0,0,9,661,1411,1203,1638,632,246,5788,327,1178,1005,1376,567,230,4677,71,48,21,26,3,3,161,136,174,168,224,45,14,761,201,217,186,252,45,21,921,122,55,0,5,0,0,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,124,55,3,5,0,0,185,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,6,0,0,3,4,0,0,9,650,1448,1199,1636,611,253,5797
115011559,0,0,0,361,1213,1017,1692,758,311,5350,401,1276,1202,1875,855,415,6019,4,9,6,0,0,0,20,66,170,130,125,32,7,534,73,180,135,128,32,7,553,5,14,3,4,4,0,34,3,0,0,0,0,0,3,32,32,5,0,0,0,66,0,0,0,0,0,0,0,41,48,6,4,3,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,5,7,3,0,23,522,1508,1346,2012,893,423,6701
115021297,0,0,7,915,1870,1051,1327,738,435,6329,596,1684,900,1214,755,515,5660,58,24,4,4,0,0,100,29,43,48,35,7,4,170,90,72,49,41,5,3,262,78,27,3,3,0,0,113,6,5,0,0,0,0,10,0,0,0,0,0,0,0,4,3,0,0,0,0,10,89,30,5,3,0,0,135,49,32,7,10,0,0,98,5,0,0,3,0,0,7,7,7,6,0,0,0,19,53,38,11,14,0,0,122,10,10,8,4,6,0,41,836,1837,979,1280,768,520,6223
115021298,0,0,0,336,540,252,325,159,100,1709,200,469,239,286,181,112,1490,13,14,0,0,0,0,31,13,17,5,3,0,0,38,24,27,5,3,0,0,61,27,15,4,3,0,0,46,21,7,0,0,0,0,22,0,0,0,0,0,0,0,0,0,3,0,0,0,3,39,19,3,3,0,0,68,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,3,3,0,3,0,9,3,4,3,0,0,0,15,273,521,258,291,184,112,1643
115031299,0,0,8,206,339,113,102,63,34,850,216,309,111,116,51,37,845,4,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,3,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,5,7,3,3,0,0,0,12,13,13,0,0,0,0,26,234,331,119,118,54,34,889
115031300,0,0,3,957,2105,1141,1358,744,396,6697,875,2076,1151,1386,701,396,6594,11,8,0,0,3,0,21,0,0,0,0,0,0,3,10,8,3,0,3,0,23,16,8,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,10,0,0,0,0,25,44,5,0,0,0,0,50,5,0,0,0,3,0,7,0,0,0,0,0,0,4,44,12,3,0,5,0,63,20,15,8,3,4,5,55,966,2117,1170,1397,711,402,6760
115041301,0,0,0,491,858,501,593,309,168,2911,340,832,543,664,374,218,2970,76,5,0,3,4,0,87,13,9,8,5,3,0,38,89,12,9,11,10,0,124,20,15,9,3,3,4,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,15,9,3,3,4,55,33,11,3,0,0,0,43,3,3,4,0,0,0,9,0,0,0,0,0,0,3,37,13,4,0,0,0,60,13,8,0,0,3,0,28,498,887,565,681,384,221,3237
115041302,0,0,0,400,1139,895,1569,798,310,5111,381,1108,981,1675,813,358,5313,3,4,4,0,3,3,20,43,139,170,298,163,66,889,50,150,173,304,167,69,912,0,0,0,0,0,0,4,0,0,0,0,0,0,0,43,32,3,7,0,0,83,0,0,0,0,0,0,0,43,36,3,6,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,4,9,0,3,27,481,1293,1173,1989,979,430,6345
