SA2_MAINCODE_2016,C06_PI_S_R225_274,C06_PI_S_R275_349,C06_PI_S_R350_449,C06_PI_S_R450_549,C06_PI_S_R550_649,C06_PI_S_R650m,C06_PI_S_R_NS,C06_PI_S_R_Tot,C06_AI_NS_R0_74,C06_AI_NS_R75_99,C06_AI_NS_R100_149,C06_AI_NS_R150_199,C06_AI_NS_R200_224,C06_AI_NS_R225_274,C06_AI_NS_R275_349,C06_AI_NS_R350_449,C06_AI_NS_R450_549,C06_AI_NS_R550_649,C06_AI_NS_R650m,C06_AI_NS_R_NS,C06_AI_NS_R_Tot,C06_Tot_R0_74,C06_Tot_R75_99,C06_Tot_R100_149,C06_Tot_R150_199,C06_Tot_R200_224,C06_Tot_R225_274,C06_Tot_R275_349,C06_Tot_R350_449,C06_Tot_R450_549,C06_Tot_R550_649,C06_Tot_R650m,C06_Tot_R_NS,C06_Tot_R_Tot,C11_N_inc_R0_74,C11_N_inc_R75_99,C11_Ne_Ni_inc_R100_149,C11_Ne_Ni_inc_R150_199,C11_Ne_Ni_inc_R200_224,C11_Ne_Ni_inc_R225_274,C11_Ne_Ni_inc_R275_349,C11_Ne_Ni_inc_R350_449,C11_Ne_Ni_inc_R450_549,C11_Ne_Ni_inc_R550_649,C11_Ne_Ni_inc_R650m,C11_Ne_Ni_inc_R_NS,C11_N_inc_R_Tot,C11_1_149_R0_74,C11_1_149_R75_99,C11_1_149_R100_149,C11_1_149_R150_199,C11_1_149_R200_224,C11_1_149_R225_274,C11_1_149_R275_349,C11_1_149_R350_449,C11_1_149_R450_549,C11_1_149_R550_649,C11_1_149_R650m,C11_1_149_R_NS,C11_1_149_R_Tot,C11_150_299_R0_74,C11_150_299_R75_99,C11_150_299_R100_149,C11_150_299_R150_199,C11_150_299_R200_224,C11_150_299_R225_274,C11_150_299_R275_349,C11_150_299_R350_449,C11_150_299_R450_549,C11_150_299_R550_649,C11_150_299_R650m,C11_150_299_R_NS,C11_150_299_R_Tot,C11_300_399_R0_74,C11_300_399_R75_99,C11_300_399_R100_149,C11_300_399_R150_199,C11_300_399_R200_224,C11_300_399_R225_274,C11_300_399_R275_349,C11_300_399_R350_449,C11_300_399_R450_549,C11_300_399_R550_649,C11_300_399_R650m,C11_300_399_R_NS,C11_300_399_R_Tot,C11_400_499_R0_74,C11_400_499_R75_99,C11_400_499_R100_149,C11_400_499_R150_199,C11_400_499_R200_224,C11_400_499_R225_274,C11_400_499_R275_349,C11_400_499_R350_449,C11_400_499_R450_549,C11_400_499_R550_649,C11_400_499_R650m,C11_400_499_R_NS,C11_400_499_R_Tot,C11_500_649_R0_74,C11_500_649_R75_99,C11_500_649_R100_149,C11_500_649_R150_199,C11_500_649_R200_224,C11_500_649_R225_274,C11_500_649_R275_349,C11_500_649_R350_449,C11_500_649_R450_549,C11_500_649_R550_649,C11_500_649_R650m,C11_500_649_R_NS,C11_500_649_R_Tot,C11_650_799_R0_74,C11_650_799_R75_99,C11_650_799_R100_149,C11_650_799_R150_199,C11_650_799_R200_224,C11_650_799_R225_274,C11_650_799_R275_349,C11_650_799_R350_449,C11_650_799_R450_549,C11_650_799_R550_649,C11_650_799_R650m,C11_650_799_R_NS,C11_650_799_R_Tot,C11_800_999_R0_74,C11_800_999_R75_99,C11_800_999_R100_149,C11_800_999_R150_199,C11_800_999_R200_224,C11_800_999_R225_274,C11_800_999_R275_349,C11_800_999_R350_449,C11_800_999_R450_549,C11_800_999_R550_649,C11_800_999_R650m,C11_800_999_R_NS,C11_800_999_R_Tot,C11_1000_1249_R0_74,C11_1000_1249_R75_99,C11_1000_1249_R100_149,C11_1000_1249_R150_199,C11_1000_1249_R200_224,C11_1000_1249_R225_274,C11_1000_1249_R275_349,C11_1000_1249_R350_449,C11_1000_1249_R450_549,C11_1000_1249_R550_649,C11_1000_1249_R650m,C11_1000_1249_R_NS,C11_1000_1249_R_Tot,C11_1250_1499_R0_74,C11_1250_1499_R75_99,C11_1250_1499_R100_149,C11_1250_1499_R150_199,C11_1250_1499_R200_224,C11_1250_1499_R225_274,C11_1250_1499_R275_349,C11_1250_1499_R350_449,C11_1250_1499_R450_549,C11_1250_1499_R550_649,C11_1250_1499_R650m,C11_1250_1499_R_NS,C11_1250_1499_R_Tot,C11_1500_1999_R0_74,C11_1500_1999_R75_99,C11_1500_1999_R100_149,C11_1500_1999_R150_199,C11_1500_1999_R200_224,C11_1500_1999_R225_274,C11_1500_1999_R275_349,C11_1500_1999_R350_449,C11_1500_1999_R450_549,C11_1500_1999_R550_649,C11_1500_1999_R650m,C11_1500_1999_R_NS,C11_1500_1999_R_Tot,C11_2000_2499_R0_74,C11_2000_2499_R75_99,C11_2000_2499_R100_149,C11_2000_2499_R150_199,C11_2000_2499_R200_224,C11_2000_2499_R225_274,C11_2000_2499_R275_349,C11_2000_2499_R350_449,C11_2000_2499_R450_549,C11_2000_2499_R550_649,C11_2000_2499_R650m,C11_2000_2499_R_NS,C11_2000_2499_R_Tot,C11_2500_2999_R0_74,C11_2500_2999_R75_99,C11_2500_2999_R100_149,C11_2500_2999_R150_199,C11_2500_2999_R200_224,C11_2500_2999_R225_274,C11_2500_2999_R275_349,C11_2500_2999_R350_449,C11_2500_2999_R450_549,C11_2500_2999_R550_649
117011324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117011325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117021326,64,49,54,14,8,3,16,310,4,5,11,15,8,7,9,3,0,0,3,17,83,291,116,238,618,521,690,613,448,97,17,22,115,3781,3,3,3,3,3,10,20,7,10,0,0,6,68,9,5,8,0,3,3,9,4,4,0,0,3,54,27,40,27,14,3,14,22,11,3,4,3,15,180,19,62,31,14,22,23,27,19,0,0,0,6,230,8,11,25,18,30,29,47,34,6,5,5,9,227,3,7,18,12,6,15,23,27,6,0,3,7,128,13,3,6,21,32,38,95,52,18,4,0,14,298,4,0,8,12,21,49,113,73,27,7,6,5,334,5,0,5,12,19,31,99,98,47,16,11,3,347,0,0,3,4,15,23,86,110,37,21,5,8,321,14,0,4,7,21,29,116,179,82,38,12,3,506,5,0,3,6,0,14,50,126,75,45,18,3,344,9,0,3,3,0,13,24,63,61,51
117021327,24,59,61,37,14,7,11,257,9,0,9,10,6,9,0,5,3,0,0,9,52,137,52,169,465,371,585,592,573,244,73,44,56,3366,3,0,3,3,8,0,14,5,0,4,3,4,44,3,0,3,0,6,5,7,0,3,0,0,3,27,7,19,8,23,3,13,15,13,4,0,5,4,107,12,17,15,22,14,20,14,6,0,0,0,5,132,7,0,13,18,15,42,28,23,9,3,3,3,162,3,0,0,8,0,7,14,15,3,3,4,0,62,9,3,0,14,13,48,69,43,13,12,6,4,237,0,0,5,9,17,33,79,72,14,9,7,4,252,3,4,4,11,10,42,91,98,32,22,15,0,345,3,0,3,10,11,24,73,96,46,15,18,4,305,8,0,3,8,12,37,97,165,89,30,25,3,483,7,0,3,3,4,12,57,109,69,42,31,5,343,5,0,0,0,7,7,22,85,78,57
117021328,0,28,19,8,8,3,3,76,0,0,0,0,0,0,0,0,0,0,0,0,9,25,8,15,59,43,70,287,177,46,22,11,28,778,0,0,0,0,0,0,0,3,0,0,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,3,0,0,0,0,22,0,0,0,0,3,6,4,3,0,0,0,0,22,0,0,0,4,0,4,3,3,4,0,0,3,39,0,0,0,0,0,0,3,5,0,0,0,0,17,4,0,0,4,0,8,10,12,13,5,0,0,56,0,0,0,3,0,3,17,17,8,9,5,3,62,4,0,4,3,0,3,10,15,18,7,0,0,66,0,0,0,0,0,4,7,17,22,7,7,0,62,3,0,0,3,0,5,5,28,34,13,12,3,117,0,0,0,0,0,3,7,30,50,20,7,3,118,0,0,0,0,0,0,3,13,28,8
117031329,8,10,50,37,18,24,4,146,9,0,3,6,4,6,10,14,7,0,9,11,83,110,12,77,205,130,260,352,455,269,129,166,58,2221,3,3,0,9,3,3,5,20,7,5,6,3,70,3,0,0,3,3,4,3,4,3,0,0,4,27,7,18,10,11,5,12,15,7,4,3,0,4,104,5,26,6,5,12,7,6,11,6,4,3,3,102,6,3,11,15,16,10,24,25,10,6,5,0,138,0,0,0,0,3,0,3,0,9,3,0,0,22,0,0,3,4,16,29,30,18,8,8,4,7,141,3,0,3,7,7,23,41,38,17,13,9,0,178,0,0,0,4,3,28,53,69,30,6,20,4,221,3,3,0,3,8,5,45,79,34,21,19,0,215,9,0,0,0,3,16,48,106,76,41,28,9,338,3,0,0,3,0,0,6,45,61,43,35,5,208,5,0,0,0,0,3,19,67,95,82
117031330,8,47,102,44,15,6,5,240,5,3,3,0,0,0,5,3,0,0,0,3,27,110,36,74,83,60,164,897,965,258,73,47,39,2795,0,0,0,0,0,4,3,3,14,5,3,4,37,3,4,0,0,0,0,3,3,4,0,0,0,19,12,26,14,4,3,3,4,11,7,0,4,6,93,17,23,15,3,3,5,3,10,7,3,4,3,96,4,3,13,11,0,9,9,15,9,3,5,3,81,3,3,9,3,0,6,4,3,8,3,0,0,43,5,3,11,5,9,12,15,26,27,7,9,3,123,0,0,3,4,0,11,21,29,45,13,3,4,135,7,0,0,0,0,12,19,39,57,34,10,7,184,4,0,0,4,3,0,23,66,69,32,18,4,228,5,0,0,0,7,10,20,112,152,67,37,7,411,5,0,0,3,3,11,18,76,146,103,45,8,415,3,0,0,0,0,7,9,90,140,92
117031331,17,33,56,23,29,22,11,261,36,7,7,8,6,4,6,4,6,5,6,25,127,584,153,320,339,221,362,562,682,304,187,158,124,3989,12,3,4,4,7,11,15,12,14,10,5,6,102,22,15,3,4,7,8,8,8,9,3,8,3,86,60,106,48,25,5,3,7,11,7,0,12,25,314,57,169,28,21,14,9,14,8,11,8,10,25,361,15,22,34,20,34,23,29,19,15,6,3,10,222,3,9,42,23,6,12,11,3,3,0,4,7,123,16,13,21,49,20,47,37,17,13,15,10,8,271,5,12,17,11,14,39,51,48,33,16,15,3,262,12,0,8,12,20,28,71,87,42,21,21,3,325,9,3,0,5,4,18,50,91,44,29,15,3,292,3,0,9,10,5,17,56,96,116,50,49,10,413,3,0,0,0,4,3,20,73,71,56,50,0,296,3,3,3,0,3,5,21,65,118,100
117031332,17,61,121,89,33,16,10,372,8,0,6,4,7,3,7,13,4,0,4,16,71,234,58,119,359,264,428,902,1165,402,142,81,90,4244,3,0,0,10,3,5,11,23,17,3,5,7,97,10,13,3,8,0,4,10,7,3,4,0,0,71,31,47,13,10,7,20,13,13,5,5,8,8,185,28,38,13,18,11,14,11,16,14,3,3,5,179,5,9,18,18,15,31,30,33,15,3,14,0,187,3,4,8,6,3,13,22,10,11,6,4,8,84,3,3,11,19,14,45,62,42,30,14,16,9,275,9,4,0,6,14,38,82,80,44,26,20,3,331,3,0,3,6,14,45,82,102,58,51,33,9,394,0,0,0,4,0,28,85,118,65,38,41,7,390,14,0,0,8,6,16,70,169,159,75,73,7,609,3,0,0,0,0,6,33,108,165,109,75,6,509,7,0,0,4,3,14,12,117,126,105
117031333,20,39,73,50,20,36,6,286,13,0,7,18,16,20,16,17,7,10,26,20,165,256,62,173,622,562,725,800,778,461,176,350,112,5071,13,0,3,0,0,11,19,20,16,9,16,4,110,12,6,3,0,0,3,5,3,0,0,3,8,50,20,35,19,15,12,24,24,19,7,9,7,7,195,28,69,18,14,11,26,21,30,12,0,11,17,254,11,11,15,17,25,58,69,48,12,10,15,6,302,0,4,24,10,0,7,13,12,3,0,3,4,87,4,12,16,19,27,76,111,57,19,11,15,7,370,14,3,7,14,17,77,153,105,34,29,11,9,467,6,4,4,7,11,56,156,148,58,29,29,0,514,9,0,0,4,13,54,138,140,83,35,33,7,518,10,0,7,3,8,29,124,204,136,78,78,11,684,3,0,0,6,0,11,20,66,86,75,46,3,320,8,0,0,3,4,13,67,164,166,157
117031334,10,40,93,62,32,39,12,312,10,0,0,3,10,28,24,28,15,10,8,23,162,235,45,83,95,120,283,733,1099,614,263,276,117,3971,9,3,6,10,3,12,87,76,48,43,57,17,360,4,4,4,4,0,3,16,6,12,6,16,7,87,13,27,13,11,3,10,20,18,15,15,16,13,175,18,64,23,14,0,10,12,14,11,15,16,10,211,3,15,21,22,12,12,30,16,21,15,13,3,178,4,3,24,16,4,3,4,0,9,10,12,4,91,17,5,3,20,16,25,25,30,38,31,27,8,247,7,0,8,8,4,27,18,55,51,40,37,7,263,12,0,7,0,0,15,24,58,77,36,51,11,297,8,0,0,0,3,16,20,47,62,51,39,10,258,8,3,6,3,5,8,23,76,152,105,104,18,504,4,0,0,0,0,6,4,34,98,91,92,5,340,9,0,0,3,4,4,9,56,165,135
117031335,16,36,72,55,22,11,11,279,45,8,18,3,3,8,10,12,9,4,9,24,146,764,135,268,180,112,316,651,725,345,136,83,137,3853,15,10,11,4,0,4,12,32,34,15,19,14,157,30,16,11,3,3,6,0,5,5,6,0,10,87,100,155,28,21,3,3,7,9,12,10,16,26,378,67,238,35,18,5,6,8,16,3,7,4,18,438,19,33,35,23,12,7,11,14,18,9,13,12,207,7,9,62,21,7,4,12,6,9,4,4,7,146,17,30,19,34,12,22,33,46,29,11,6,9,253,5,4,6,17,14,20,40,50,26,31,17,8,237,9,5,3,9,4,23,38,74,54,25,14,7,264,3,5,4,6,3,5,34,83,71,31,23,3,273,9,0,3,3,6,10,48,112,119,81,55,7,451,5,0,0,0,0,3,21,67,98,68,55,6,321,3,0,0,0,0,7,14,50,104,73
117031336,5,40,74,61,36,26,13,284,19,7,10,3,8,4,9,11,9,4,3,14,96,463,71,153,157,115,241,783,918,440,202,157,106,3803,9,3,4,5,0,3,9,11,16,9,9,8,84,18,19,3,4,0,3,3,4,0,0,3,7,72,46,107,21,4,13,13,12,16,0,4,9,20,266,45,159,24,14,3,15,18,9,8,4,4,24,337,4,6,20,9,5,13,27,29,9,11,7,3,152,3,7,35,14,3,6,3,9,3,7,10,3,101,7,5,10,21,3,15,54,36,24,5,23,7,216,6,0,7,3,4,18,42,35,41,23,20,0,202,3,5,5,11,5,12,41,79,59,27,18,5,279,3,0,6,9,4,20,36,88,57,30,23,6,277,8,0,5,3,6,9,31,130,148,57,47,6,462,3,0,0,0,3,6,7,57,101,81,50,0,314,0,3,0,0,3,11,19,101,134,106
117031337,9,10,33,60,44,67,23,273,16,3,6,0,7,3,10,37,29,28,48,58,260,284,35,92,54,30,89,353,898,783,577,660,239,4084,23,0,3,8,3,3,19,38,98,76,199,46,520,17,0,3,5,0,0,3,13,6,9,28,8,86,25,35,16,10,4,3,6,10,23,17,43,13,202,15,53,10,6,3,7,12,10,16,13,43,12,194,9,3,17,11,0,4,9,26,22,19,65,15,202,3,0,16,9,5,0,4,8,9,10,39,3,120,18,3,5,13,3,4,10,41,56,29,96,16,300,5,0,8,5,8,5,12,32,68,46,113,10,315,9,0,6,6,3,7,24,62,64,70,155,24,425,17,0,3,4,3,0,9,43,75,51,137,20,364,15,0,4,6,6,7,11,46,123,103,230,20,580,5,0,3,4,0,0,3,21,63,38,136,17,285,18,0,3,3,0,3,10,49,160,135
117031338,3,35,103,48,16,13,7,300,53,8,11,3,0,4,10,22,3,3,9,41,173,951,186,358,122,60,200,622,1100,388,100,98,179,4358,22,15,3,3,0,0,3,27,42,52,48,17,230,42,35,14,6,0,0,0,5,12,12,6,14,139,128,209,46,13,4,3,3,6,10,8,9,39,480,68,320,31,19,4,5,0,10,3,5,14,29,510,16,57,35,22,8,3,7,19,12,10,9,16,213,16,9,94,25,3,6,3,6,9,9,8,11,195,17,31,35,49,12,8,7,37,31,22,11,11,267,10,8,15,18,12,12,27,46,54,55,23,8,287,6,3,9,10,3,15,13,49,78,74,37,6,309,3,3,3,4,0,5,9,55,72,66,36,7,270,13,3,0,0,4,10,27,82,121,121,71,9,460,7,0,3,0,3,5,8,44,114,111,77,8,375,3,0,0,0,0,3,10,46,108,161
118011339,10,54,84,53,35,40,8,290,3,0,6,0,3,9,13,21,8,4,9,20,95,139,15,41,73,83,255,691,773,351,176,254,88,2947,0,0,0,0,0,3,0,5,6,3,10,7,40,3,0,0,0,0,0,0,3,0,0,3,4,19,14,18,4,7,3,6,3,10,7,3,3,3,85,12,39,3,4,3,3,14,6,6,3,6,4,114,4,0,3,3,7,11,15,17,9,10,5,3,87,3,4,4,3,0,3,0,7,14,3,0,3,41,0,5,0,7,5,12,21,32,24,9,15,7,132,7,0,0,5,3,11,32,45,37,15,14,5,176,6,0,0,0,0,10,24,63,48,21,25,3,207,5,0,0,0,5,5,17,69,58,32,14,3,206,13,0,0,0,4,9,26,92,100,59,41,6,367,3,0,0,0,0,3,7,59,100,52,60,3,284,5,0,0,0,3,5,16,65,114,112
118011340,15,61,111,54,28,40,8,343,8,0,0,5,4,8,25,20,4,6,13,22,117,164,30,51,95,118,399,876,950,396,226,238,80,3631,7,4,0,0,3,0,7,12,8,14,18,3,75,6,0,0,0,0,0,7,4,3,3,0,0,29,16,13,7,3,3,6,8,16,8,3,7,5,88,17,32,9,3,3,8,9,14,12,3,0,8,110,8,5,15,10,0,9,31,27,14,10,8,6,137,0,0,11,0,0,0,6,9,3,3,7,3,49,4,0,5,3,5,11,38,35,40,17,13,3,183,8,3,0,3,7,8,36,79,37,21,21,6,231,7,0,3,0,3,13,38,91,57,26,33,14,283,7,0,0,0,0,8,39,100,63,43,20,3,283,6,0,0,0,0,4,53,150,143,61,70,18,510,3,0,0,0,0,4,12,95,110,80,51,9,357,7,0,0,0,0,8,23,83,143,111
118011341,8,41,54,35,30,33,4,223,6,3,0,0,3,7,10,11,8,7,5,15,76,188,22,59,99,130,262,400,588,371,218,216,80,2633,0,0,0,0,0,5,4,7,10,11,10,9,64,5,3,0,0,0,5,3,5,9,0,3,0,33,16,10,8,9,8,3,5,7,3,4,4,4,83,14,31,21,4,0,7,19,3,13,0,4,9,130,3,5,16,4,6,15,23,19,14,4,9,7,131,0,0,7,4,0,3,0,9,0,0,4,3,32,5,0,3,10,8,17,25,41,20,11,18,3,161,3,0,5,0,3,13,25,38,28,19,22,3,168,10,0,3,0,3,16,18,46,43,20,26,3,189,6,0,0,0,0,3,16,25,27,24,35,4,142,9,0,0,0,3,5,23,67,74,35,54,5,281,3,0,0,4,0,6,9,25,67,44,50,3,209,3,0,0,4,0,3,6,41,86,86
118011342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118011343,3,44,99,55,32,77,19,355,3,0,0,0,5,6,13,15,7,3,11,16,76,157,4,22,55,84,201,645,898,479,225,568,112,3453,12,0,0,0,0,0,3,7,9,5,19,3,62,6,0,0,0,0,0,0,4,5,0,4,3,25,3,0,3,0,3,0,8,3,9,4,9,0,54,14,0,3,0,0,3,17,19,18,9,7,5,90,9,0,3,3,3,9,19,19,28,5,11,5,119,7,0,0,0,0,0,0,7,5,8,5,3,28,5,0,0,0,0,4,17,34,19,13,13,0,108,13,0,0,4,3,5,21,42,49,14,35,7,199,9,0,3,0,0,3,24,48,53,26,37,8,220,8,0,0,0,0,3,17,61,66,34,42,6,241,10,0,0,0,3,5,25,98,106,56,80,7,412,12,0,0,0,7,4,4,51,78,55,63,7,280,16,0,0,0,3,3,14,65,136,138
118011344,11,21,30,11,9,20,5,110,3,0,0,0,3,4,6,3,0,3,5,4,34,64,3,15,32,58,111,291,301,127,59,112,41,1219,3,0,0,0,0,0,3,0,5,4,10,0,24,0,0,0,0,0,0,0,4,0,0,3,0,10,4,0,0,0,0,4,3,9,3,0,0,0,31,6,0,0,0,0,3,0,3,5,5,0,3,32,3,0,0,3,0,3,12,21,6,3,4,3,61,0,0,0,0,0,0,0,9,0,3,3,0,22,3,0,0,0,3,3,12,21,21,4,4,4,82,4,0,3,0,3,5,15,24,25,6,18,7,104,3,0,0,0,0,8,13,33,28,10,11,0,103,0,0,0,0,0,3,14,27,26,17,13,0,106,9,0,0,0,0,0,10,40,60,23,23,7,171,3,0,0,0,0,0,4,20,37,20,35,0,127,3,0,0,0,0,0,3,16,31,25
118011345,4,21,37,50,47,82,8,267,0,0,0,0,4,5,11,6,5,4,3,11,52,102,10,65,280,207,359,419,410,347,288,444,60,2986,6,0,0,0,0,6,5,4,6,0,6,3,41,0,0,0,0,0,0,0,0,0,3,3,0,14,3,6,0,5,4,10,11,8,3,0,0,3,53,15,9,7,9,13,14,12,8,3,4,7,3,96,3,0,9,13,12,24,34,21,6,0,8,3,135,0,0,5,0,0,0,9,4,0,0,6,0,25,9,3,3,12,16,38,33,28,14,6,3,0,156,0,0,0,5,3,35,53,48,13,6,20,3,185,4,0,0,5,3,28,66,54,15,13,21,5,210,0,0,0,3,7,18,48,54,34,15,15,0,186,6,0,3,0,3,15,53,89,47,36,52,0,299,4,0,0,0,0,4,5,39,44,29,42,3,176,12,0,0,0,0,8,25,70,52,60
118011346,4,10,20,8,9,35,7,89,0,0,0,0,0,0,6,3,0,0,9,5,22,75,3,10,12,13,50,188,221,108,62,222,27,997,8,0,0,0,0,0,0,3,3,3,11,3,21,3,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,3,3,0,3,7,18,3,0,6,0,0,0,4,6,3,5,3,0,32,7,0,0,3,0,3,0,5,10,4,3,3,38,3,0,0,0,0,0,0,0,0,0,3,0,13,0,0,0,0,0,4,8,12,10,4,4,3,54,3,0,0,0,0,0,0,12,11,5,16,3,56,3,0,0,0,0,0,3,14,13,9,11,0,50,7,0,0,0,0,0,3,18,20,9,6,0,62,4,0,0,0,5,0,0,21,30,13,24,0,103,8,0,0,0,0,3,3,21,16,20,24,0,92,7,0,0,0,0,0,0,15,23,24
118011347,3,13,30,19,10,24,0,109,3,0,0,0,0,0,4,3,3,0,0,3,22,65,5,10,18,25,68,206,226,109,77,149,37,990,4,0,0,0,0,0,0,0,0,3,3,0,9,0,0,0,0,0,0,0,3,0,0,0,0,3,8,3,3,0,0,0,3,4,0,0,4,3,27,6,8,0,0,0,0,8,0,3,3,3,5,34,12,3,3,0,3,0,7,14,6,0,4,3,56,0,0,0,0,0,0,0,3,0,0,3,0,9,3,0,0,0,0,4,3,13,4,0,4,3,38,3,0,0,0,3,3,5,5,11,8,10,0,54,4,0,4,0,0,3,3,22,11,13,21,3,83,0,0,0,0,3,3,5,21,23,11,11,0,77,0,0,0,0,0,0,15,36,25,18,23,0,126,4,0,3,0,0,0,0,15,26,11,13,0,74,3,0,0,0,0,0,3,24,40,30
118021348,13,100,124,60,28,44,16,457,19,7,5,3,0,3,12,20,25,3,33,25,154,420,104,197,169,107,374,1217,1042,462,201,264,110,4672,7,3,3,0,0,0,5,6,14,0,13,12,71,18,12,3,4,0,0,0,3,4,0,3,10,55,32,83,28,12,3,4,9,10,5,0,6,13,202,29,135,32,17,4,3,9,6,11,4,4,13,267,7,14,28,17,9,5,23,26,24,5,7,6,170,9,8,21,15,3,4,5,6,3,0,3,3,80,12,15,12,20,6,16,33,44,38,14,9,10,218,3,3,9,10,7,8,29,50,42,9,18,3,198,5,0,7,10,6,9,28,72,67,31,17,3,259,9,3,0,0,5,16,25,93,72,38,19,8,290,9,3,0,3,12,7,42,133,149,80,51,8,491,3,0,0,0,10,9,14,106,171,79,61,0,452,9,0,0,0,10,16,24,90,178,106
118021350,14,23,31,11,8,4,9,144,29,7,5,3,0,3,3,3,3,0,4,33,104,522,160,225,131,71,152,216,280,103,58,71,132,2107,6,7,5,0,0,0,0,5,6,0,4,4,42,15,18,3,0,0,0,0,0,0,0,0,11,55,52,114,39,10,0,3,5,3,5,3,3,19,254,43,161,59,15,0,3,0,8,3,0,7,15,315,11,27,41,18,6,0,9,11,4,5,5,9,153,11,6,40,17,3,4,3,4,5,3,0,11,111,10,13,22,24,5,16,18,17,14,4,8,12,154,12,6,13,11,6,13,15,24,13,10,6,4,137,8,4,7,10,5,6,21,22,22,12,15,7,132,4,0,0,0,3,4,10,27,32,8,9,3,107,10,4,0,0,9,7,17,30,42,19,28,0,161,3,4,3,0,7,3,6,24,28,17,25,3,110,3,4,0,3,0,5,3,16,17,24
118021564,22,49,29,15,3,14,9,146,4,0,0,3,3,10,17,6,3,0,0,8,45,88,7,54,51,84,333,720,319,152,62,101,45,2030,5,0,0,7,4,8,9,23,32,20,15,12,135,6,0,0,3,3,0,3,11,12,4,3,3,39,5,4,5,3,3,4,5,16,10,3,4,7,68,5,16,3,4,0,7,5,15,9,0,0,4,68,0,0,9,6,4,7,20,27,9,3,3,6,92,0,3,0,3,0,0,5,19,11,3,4,0,46,3,0,3,0,3,6,22,45,14,6,10,5,125,3,0,4,4,4,9,27,52,25,13,9,0,147,4,0,0,3,0,14,17,58,55,20,11,8,186,3,0,0,0,3,7,21,72,30,13,13,4,158,4,0,3,0,4,7,16,110,73,30,24,3,268,7,0,0,0,3,0,15,65,59,25,15,3,192,4,0,0,0,0,3,3,61,41,22
118021565,8,40,51,35,8,0,7,166,0,0,7,4,3,10,8,10,5,0,4,4,57,134,18,92,111,109,281,529,516,250,51,44,59,2188,6,0,0,7,9,7,22,53,81,69,53,15,323,3,0,3,0,5,3,5,10,10,9,4,3,66,6,16,0,5,4,5,8,13,11,17,15,5,111,9,27,7,5,12,6,4,15,9,8,5,8,121,6,6,3,14,3,9,18,26,14,10,12,3,131,3,0,0,0,0,4,3,16,8,6,6,5,54,5,0,4,8,4,9,21,33,26,12,3,11,144,13,3,5,13,7,9,29,55,38,10,12,5,197,5,0,4,3,5,8,31,59,43,19,9,6,194,11,0,0,7,3,6,19,57,38,14,20,3,182,3,0,0,4,0,11,28,64,74,39,27,10,260,5,0,0,4,0,3,6,44,41,31,21,4,162,3,0,0,0,0,3,11,34,37,26
