SA4_NAME16	Year	LabourForceStatus	adults
Northern Territory - Outback	2011	Employed (away from work)	3078
Northern Territory - Outback	2011	Employed (full-time)	23705
Northern Territory - Outback	2011	Employed (part-time)	7988
Northern Territory - Outback	2011	Not in the labour force	21316
Northern Territory - Outback	2011	Unemployed (looking for work)	3037
Northern Territory - Outback	2016		9576
Northern Territory - Outback	2016	Employed (away from work)	2386
Northern Territory - Outback	2016	Employed (full-time)	21784
Northern Territory - Outback	2016	Employed (part-time)	6579
Northern Territory - Outback	2016	Not in the labour force	23237
Northern Territory - Outback	2016	Unemployed (looking for work)	4139
Migratory - Offshore - Shipping (NT)	2006		21
Migratory - Offshore - Shipping (NT)	2006	Employed (away from work)	4
Migratory - Offshore - Shipping (NT)	2006	Employed (full-time)	66
Migratory - Offshore - Shipping (NT)	2006	Employed (part-time)	0
Migratory - Offshore - Shipping (NT)	2006	Not in the labour force	3
Migratory - Offshore - Shipping (NT)	2006	Unemployed (looking for work)	0
Migratory - Offshore - Shipping (NT)	2011		11
Migratory - Offshore - Shipping (NT)	2011	Employed (away from work)	10
Migratory - Offshore - Shipping (NT)	2011	Employed (full-time)	70
Migratory - Offshore - Shipping (NT)	2011	Employed (part-time)	3
Migratory - Offshore - Shipping (NT)	2011	Not in the labour force	10
Migratory - Offshore - Shipping (NT)	2011	Unemployed (looking for work)	3
Migratory - Offshore - Shipping (NT)	2016		14
Migratory - Offshore - Shipping (NT)	2016	Employed (away from work)	10
Migratory - Offshore - Shipping (NT)	2016	Employed (full-time)	16
Migratory - Offshore - Shipping (NT)	2016	Employed (part-time)	3
Migratory - Offshore - Shipping (NT)	2016	Not in the labour force	29
Migratory - Offshore - Shipping (NT)	2016	Unemployed (looking for work)	0
No usual address (NT)	2006		284
No usual address (NT)	2006	Employed (away from work)	63
No usual address (NT)	2006	Employed (full-time)	402
No usual address (NT)	2006	Employed (part-time)	119
No usual address (NT)	2006	Not in the labour force	781
No usual address (NT)	2006	Unemployed (looking for work)	83
No usual address (NT)	2011		249
No usual address (NT)	2011	Employed (away from work)	106
No usual address (NT)	2011	Employed (full-time)	375
No usual address (NT)	2011	Employed (part-time)	104
No usual address (NT)	2011	Not in the labour force	801
No usual address (NT)	2011	Unemployed (looking for work)	92
No usual address (NT)	2016		744
No usual address (NT)	2016	Employed (away from work)	70
No usual address (NT)	2016	Employed (full-time)	399
No usual address (NT)	2016	Employed (part-time)	103
No usual address (NT)	2016	Not in the labour force	889
No usual address (NT)	2016	Unemployed (looking for work)	76
Australian Capital Territory	2006		12497
Australian Capital Territory	2006	Employed (away from work)	11205
Australian Capital Territory	2006	Employed (full-time)	117755
Australian Capital Territory	2006	Employed (part-time)	47014
Australian Capital Territory	2006	Not in the labour force	66889
Australian Capital Territory	2006	Unemployed (looking for work)	6147
Australian Capital Territory	2011		12720
Australian Capital Territory	2011	Employed (away from work)	12802
Australian Capital Territory	2011	Employed (full-time)	131872
Australian Capital Territory	2011	Employed (part-time)	50947
Australian Capital Territory	2011	Not in the labour force	74708
Australian Capital Territory	2011	Unemployed (looking for work)	7257
Australian Capital Territory	2016		18400
Australian Capital Territory	2016	Employed (away from work)	11485
Australian Capital Territory	2016	Employed (full-time)	136935
Australian Capital Territory	2016	Employed (part-time)	57001
Australian Capital Territory	2016	Not in the labour force	88427
Australian Capital Territory	2016	Unemployed (looking for work)	10167
Migratory - Offshore - Shipping (ACT)	2006		0
Migratory - Offshore - Shipping (ACT)	2006	Employed (away from work)	0
Migratory - Offshore - Shipping (ACT)	2006	Employed (full-time)	0
Migratory - Offshore - Shipping (ACT)	2006	Employed (part-time)	0
Migratory - Offshore - Shipping (ACT)	2006	Not in the labour force	0
Migratory - Offshore - Shipping (ACT)	2006	Unemployed (looking for work)	0
Migratory - Offshore - Shipping (ACT)	2011		0
Migratory - Offshore - Shipping (ACT)	2011	Employed (away from work)	0
Migratory - Offshore - Shipping (ACT)	2011	Employed (full-time)	0
Migratory - Offshore - Shipping (ACT)	2011	Employed (part-time)	0
Migratory - Offshore - Shipping (ACT)	2011	Not in the labour force	0
Migratory - Offshore - Shipping (ACT)	2011	Unemployed (looking for work)	0
Migratory - Offshore - Shipping (ACT)	2016		0
Migratory - Offshore - Shipping (ACT)	2016	Employed (away from work)	0
Migratory - Offshore - Shipping (ACT)	2016	Employed (full-time)	0
Migratory - Offshore - Shipping (ACT)	2016	Employed (part-time)	0
Migratory - Offshore - Shipping (ACT)	2016	Not in the labour force	0
Migratory - Offshore - Shipping (ACT)	2016	Unemployed (looking for work)	0
No usual address (ACT)	2006		47
No usual address (ACT)	2006	Employed (away from work)	35
No usual address (ACT)	2006	Employed (full-time)	184
No usual address (ACT)	2006	Employed (part-time)	93
No usual address (ACT)	2006	Not in the labour force	191
No usual address (ACT)	2006	Unemployed (looking for work)	52
No usual address (ACT)	2011		58
No usual address (ACT)	2011	Employed (away from work)	20
No usual address (ACT)	2011	Employed (full-time)	171
No usual address (ACT)	2011	Employed (part-time)	80
No usual address (ACT)	2011	Not in the labour force	185
No usual address (ACT)	2011	Unemployed (looking for work)	58
No usual address (ACT)	2016		101
No usual address (ACT)	2016	Employed (away from work)	20
No usual address (ACT)	2016	Employed (full-time)	126
No usual address (ACT)	2016	Employed (part-time)	62
No usual address (ACT)	2016	Not in the labour force	153
No usual address (ACT)	2016	Unemployed (looking for work)	44
Other Territories	2006		111
Other Territories	2006	Employed (away from work)	89
Other Territories	2006	Employed (full-time)	743
Other Territories	2006	Employed (part-time)	214
Other Territories	2006	Not in the labour force	512
Other Territories	2006	Unemployed (looking for work)	72
Other Territories	2011		103
Other Territories	2011	Employed (away from work)	81
Other Territories	2011	Employed (full-time)	843
Other Territories	2011	Employed (part-time)	230
Other Territories	2011	Not in the labour force	1200
Other Territories	2011	Unemployed (looking for work)	50
Other Territories	2016		429
Other Territories	2016	Employed (away from work)	185
Other Territories	2016	Employed (full-time)	1397
Other Territories	2016	Employed (part-time)	563
Other Territories	2016	Not in the labour force	1087
Other Territories	2016	Unemployed (looking for work)	53
Migratory - Offshore - Shipping (OT)	2006		0
Migratory - Offshore - Shipping (OT)	2006	Employed (away from work)	0
Migratory - Offshore - Shipping (OT)	2006	Employed (full-time)	0
Migratory - Offshore - Shipping (OT)	2006	Employed (part-time)	0
Migratory - Offshore - Shipping (OT)	2006	Not in the labour force	0
Migratory - Offshore - Shipping (OT)	2006	Unemployed (looking for work)	0
Migratory - Offshore - Shipping (OT)	2011		0
Migratory - Offshore - Shipping (OT)	2011	Employed (away from work)	0
Migratory - Offshore - Shipping (OT)	2011	Employed (full-time)	0
Migratory - Offshore - Shipping (OT)	2011	Employed (part-time)	0
Migratory - Offshore - Shipping (OT)	2011	Not in the labour force	0
Migratory - Offshore - Shipping (OT)	2011	Unemployed (looking for work)	0
Migratory - Offshore - Shipping (OT)	2016		2
Migratory - Offshore - Shipping (OT)	2016	Employed (away from work)	0
Migratory - Offshore - Shipping (OT)	2016	Employed (full-time)	4
Migratory - Offshore - Shipping (OT)	2016	Employed (part-time)	0
Migratory - Offshore - Shipping (OT)	2016	Not in the labour force	0
Migratory - Offshore - Shipping (OT)	2016	Unemployed (looking for work)	0
No usual address (OT)	2006		9
No usual address (OT)	2006	Employed (away from work)	0
No usual address (OT)	2006	Employed (full-time)	16
No usual address (OT)	2006	Employed (part-time)	0
No usual address (OT)	2006	Not in the labour force	0
No usual address (OT)	2006	Unemployed (looking for work)	0
No usual address (OT)	2011		-3
No usual address (OT)	2011	Employed (away from work)	4
No usual address (OT)	2011	Employed (full-time)	23
No usual address (OT)	2011	Employed (part-time)	0
No usual address (OT)	2011	Not in the labour force	0
No usual address (OT)	2011	Unemployed (looking for work)	0
No usual address (OT)	2016		4
No usual address (OT)	2016	Employed (away from work)	3
No usual address (OT)	2016	Employed (full-time)	11
No usual address (OT)	2016	Employed (part-time)	3
No usual address (OT)	2016	Not in the labour force	22
No usual address (OT)	2016	Unemployed (looking for work)	3
