SA4_NAME16	Year	LabourForceStatus	Sex	adults
Perth - North East	2016	Not in the labour force	F	34365
Perth - North East	2016	Not in the labour force	M	24710
Perth - North East	2016	Unemployed (looking for work)	F	4667
Perth - North East	2016	Unemployed (looking for work)	M	5679
Perth - North West	2006		F	9301
Perth - North West	2006		M	10137
Perth - North West	2006	Employed (away from work)	F	6533
Perth - North West	2006	Employed (away from work)	M	7486
Perth - North West	2006	Employed (full-time)	F	45833
Perth - North West	2006	Employed (full-time)	M	87062
Perth - North West	2006	Employed (part-time)	F	44624
Perth - North West	2006	Employed (part-time)	M	18707
Perth - North West	2006	Not in the labour force	F	62611
Perth - North West	2006	Not in the labour force	M	35956
Perth - North West	2006	Unemployed (looking for work)	F	3739
Perth - North West	2006	Unemployed (looking for work)	M	3743
Perth - North West	2011		F	9509
Perth - North West	2011		M	10996
Perth - North West	2011	Employed (away from work)	F	7545
Perth - North West	2011	Employed (away from work)	M	7994
Perth - North West	2011	Employed (full-time)	F	53519
Perth - North West	2011	Employed (full-time)	M	100132
Perth - North West	2011	Employed (part-time)	F	53103
Perth - North West	2011	Employed (part-time)	M	23188
Perth - North West	2011	Not in the labour force	F	68226
Perth - North West	2011	Not in the labour force	M	40321
Perth - North West	2011	Unemployed (looking for work)	F	5394
Perth - North West	2011	Unemployed (looking for work)	M	5843
Perth - North West	2016		F	12016
Perth - North West	2016		M	12248
Perth - North West	2016	Employed (away from work)	F	7048
Perth - North West	2016	Employed (away from work)	M	6648
Perth - North West	2016	Employed (full-time)	F	56740
Perth - North West	2016	Employed (full-time)	M	102467
Perth - North West	2016	Employed (part-time)	F	60824
Perth - North West	2016	Employed (part-time)	M	28210
Perth - North West	2016	Not in the labour force	F	73744
Perth - North West	2016	Not in the labour force	M	48126
Perth - North West	2016	Unemployed (looking for work)	F	9724
Perth - North West	2016	Unemployed (looking for work)	M	11760
Perth - South East	2006		F	9533
Perth - South East	2006		M	10529
Perth - South East	2006	Employed (away from work)	F	5749
Perth - South East	2006	Employed (away from work)	M	6858
Perth - South East	2006	Employed (full-time)	F	41020
Perth - South East	2006	Employed (full-time)	M	77404
Perth - South East	2006	Employed (part-time)	F	36694
Perth - South East	2006	Employed (part-time)	M	16758
Perth - South East	2006	Not in the labour force	F	59054
Perth - South East	2006	Not in the labour force	M	35204
Perth - South East	2006	Unemployed (looking for work)	F	3611
Perth - South East	2006	Unemployed (looking for work)	M	3768
Perth - South East	2011		F	9794
Perth - South East	2011		M	11710
Perth - South East	2011	Employed (away from work)	F	6419
Perth - South East	2011	Employed (away from work)	M	7318
Perth - South East	2011	Employed (full-time)	F	48587
Perth - South East	2011	Employed (full-time)	M	89506
Perth - South East	2011	Employed (part-time)	F	42387
Perth - South East	2011	Employed (part-time)	M	20735
Perth - South East	2011	Not in the labour force	F	64486
Perth - South East	2011	Not in the labour force	M	39887
Perth - South East	2011	Unemployed (looking for work)	F	5471
Perth - South East	2011	Unemployed (looking for work)	M	6028
Perth - South East	2016		F	12357
Perth - South East	2016		M	13226
Perth - South East	2016	Employed (away from work)	F	5937
Perth - South East	2016	Employed (away from work)	M	6045
Perth - South East	2016	Employed (full-time)	F	50068
Perth - South East	2016	Employed (full-time)	M	91429
Perth - South East	2016	Employed (part-time)	F	48529
Perth - South East	2016	Employed (part-time)	M	26079
Perth - South East	2016	Not in the labour force	F	71324
Perth - South East	2016	Not in the labour force	M	48153
Perth - South East	2016	Unemployed (looking for work)	F	10038
Perth - South East	2016	Unemployed (looking for work)	M	12210
Perth - South West	2006		F	7734
Perth - South West	2006		M	8573
Perth - South West	2006	Employed (away from work)	F	4438
Perth - South West	2006	Employed (away from work)	M	5719
Perth - South West	2006	Employed (full-time)	F	29705
Perth - South West	2006	Employed (full-time)	M	59774
Perth - South West	2006	Employed (part-time)	F	31133
Perth - South West	2006	Employed (part-time)	M	12756
Perth - South West	2006	Not in the labour force	F	49629
Perth - South West	2006	Not in the labour force	M	29556
Perth - South West	2006	Unemployed (looking for work)	F	2833
Perth - South West	2006	Unemployed (looking for work)	M	2885
Perth - South West	2011		F	6797
Perth - South West	2011		M	8149
Perth - South West	2011	Employed (away from work)	F	5426
Perth - South West	2011	Employed (away from work)	M	6118
Perth - South West	2011	Employed (full-time)	F	37220
Perth - South West	2011	Employed (full-time)	M	71429
Perth - South West	2011	Employed (part-time)	F	37186
Perth - South West	2011	Employed (part-time)	M	15292
Perth - South West	2011	Not in the labour force	F	53240
Perth - South West	2011	Not in the labour force	M	32283
Perth - South West	2011	Unemployed (looking for work)	F	4337
Perth - South West	2011	Unemployed (looking for work)	M	4597
Perth - South West	2016		F	10669
Perth - South West	2016		M	11282
Perth - South West	2016	Employed (away from work)	F	5180
Perth - South West	2016	Employed (away from work)	M	5010
Perth - South West	2016	Employed (full-time)	F	40620
Perth - South West	2016	Employed (full-time)	M	74894
Perth - South West	2016	Employed (part-time)	F	43423
Perth - South West	2016	Employed (part-time)	M	18898
Perth - South West	2016	Not in the labour force	F	58087
Perth - South West	2016	Not in the labour force	M	38484
Perth - South West	2016	Unemployed (looking for work)	F	7679
Perth - South West	2016	Unemployed (looking for work)	M	9301
Western Australia - Wheat Belt	2006		F	2788
Western Australia - Wheat Belt	2006		M	3190
Western Australia - Wheat Belt	2006	Employed (away from work)	F	1981
Western Australia - Wheat Belt	2006	Employed (away from work)	M	2518
Western Australia - Wheat Belt	2006	Employed (full-time)	F	11139
Western Australia - Wheat Belt	2006	Employed (full-time)	M	24551
Western Australia - Wheat Belt	2006	Employed (part-time)	F	11591
Western Australia - Wheat Belt	2006	Employed (part-time)	M	4671
Western Australia - Wheat Belt	2006	Not in the labour force	F	19049
Western Australia - Wheat Belt	2006	Not in the labour force	M	12380
Western Australia - Wheat Belt	2006	Unemployed (looking for work)	F	1015
Western Australia - Wheat Belt	2006	Unemployed (looking for work)	M	1307
Western Australia - Wheat Belt	2011		F	2444
Western Australia - Wheat Belt	2011		M	3395
Western Australia - Wheat Belt	2011	Employed (away from work)	F	2137
Western Australia - Wheat Belt	2011	Employed (away from work)	M	2616
Western Australia - Wheat Belt	2011	Employed (full-time)	F	11671
Western Australia - Wheat Belt	2011	Employed (full-time)	M	24727
Western Australia - Wheat Belt	2011	Employed (part-time)	F	12668
Western Australia - Wheat Belt	2011	Employed (part-time)	M	5462
Western Australia - Wheat Belt	2011	Not in the labour force	F	20385
Western Australia - Wheat Belt	2011	Not in the labour force	M	14271
Western Australia - Wheat Belt	2011	Unemployed (looking for work)	F	1196
Western Australia - Wheat Belt	2011	Unemployed (looking for work)	M	1653
Western Australia - Wheat Belt	2016		F	4692
Western Australia - Wheat Belt	2016		M	5184
Western Australia - Wheat Belt	2016	Employed (away from work)	F	1906
Western Australia - Wheat Belt	2016	Employed (away from work)	M	2258
Western Australia - Wheat Belt	2016	Employed (full-time)	F	11639
Western Australia - Wheat Belt	2016	Employed (full-time)	M	23870
Western Australia - Wheat Belt	2016	Employed (part-time)	F	13372
Western Australia - Wheat Belt	2016	Employed (part-time)	M	6001
Western Australia - Wheat Belt	2016	Not in the labour force	F	21074
Western Australia - Wheat Belt	2016	Not in the labour force	M	16703
Western Australia - Wheat Belt	2016	Unemployed (looking for work)	F	1390
Western Australia - Wheat Belt	2016	Unemployed (looking for work)	M	2019
Western Australia - Outback (North)	2006		F	3647
Western Australia - Outback (North)	2006		M	5005
Western Australia - Outback (North)	2006	Employed (away from work)	F	1100
Western Australia - Outback (North)	2006	Employed (away from work)	M	1589
Western Australia - Outback (North)	2006	Employed (full-time)	F	7566
Western Australia - Outback (North)	2006	Employed (full-time)	M	14610
Western Australia - Outback (North)	2006	Employed (part-time)	F	4793
Western Australia - Outback (North)	2006	Employed (part-time)	M	2697
Western Australia - Outback (North)	2006	Not in the labour force	F	6230
Western Australia - Outback (North)	2006	Not in the labour force	M	3720
Western Australia - Outback (North)	2006	Unemployed (looking for work)	F	552
Western Australia - Outback (North)	2006	Unemployed (looking for work)	M	609
Western Australia - Outback (North)	2011		F	4068
Western Australia - Outback (North)	2011		M	8516
Western Australia - Outback (North)	2011	Employed (away from work)	F	1427
Western Australia - Outback (North)	2011	Employed (away from work)	M	2384
Western Australia - Outback (North)	2011	Employed (full-time)	F	11263
Western Australia - Outback (North)	2011	Employed (full-time)	M	24530
Western Australia - Outback (North)	2011	Employed (part-time)	F	4631
Western Australia - Outback (North)	2011	Employed (part-time)	M	2543
Western Australia - Outback (North)	2011	Not in the labour force	F	7485
Western Australia - Outback (North)	2011	Not in the labour force	M	6118
Western Australia - Outback (North)	2011	Unemployed (looking for work)	F	741
Western Australia - Outback (North)	2011	Unemployed (looking for work)	M	916
Western Australia - Outback (North)	2016		F	4084
Western Australia - Outback (North)	2016		M	7222
Western Australia - Outback (North)	2016	Employed (away from work)	F	1418
Western Australia - Outback (North)	2016	Employed (away from work)	M	2125
Western Australia - Outback (North)	2016	Employed (full-time)	F	10742
Western Australia - Outback (North)	2016	Employed (full-time)	M	23420
Western Australia - Outback (North)	2016	Employed (part-time)	F	5104
Western Australia - Outback (North)	2016	Employed (part-time)	M	2730
Western Australia - Outback (North)	2016	Not in the labour force	F	8094
Western Australia - Outback (North)	2016	Not in the labour force	M	5747
Western Australia - Outback (North)	2016	Unemployed (looking for work)	F	1256
Western Australia - Outback (North)	2016	Unemployed (looking for work)	M	1540
Western Australia - Outback (South)	2006		F	3548
Western Australia - Outback (South)	2006		M	4280
Western Australia - Outback (South)	2006	Employed (away from work)	F	1715
Western Australia - Outback (South)	2006	Employed (away from work)	M	2411
Western Australia - Outback (South)	2006	Employed (full-time)	F	10699
Western Australia - Outback (South)	2006	Employed (full-time)	M	22964
Western Australia - Outback (South)	2006	Employed (part-time)	F	9303
Western Australia - Outback (South)	2006	Employed (part-time)	M	3671
Western Australia - Outback (South)	2006	Not in the labour force	F	13782
Western Australia - Outback (South)	2006	Not in the labour force	M	8666
Western Australia - Outback (South)	2006	Unemployed (looking for work)	F	1044
Western Australia - Outback (South)	2006	Unemployed (looking for work)	M	1319
Western Australia - Outback (South)	2011		F	3426
Western Australia - Outback (South)	2011		M	5041
Western Australia - Outback (South)	2011	Employed (away from work)	F	1875
Western Australia - Outback (South)	2011	Employed (away from work)	M	2605
Western Australia - Outback (South)	2011	Employed (full-time)	F	12549
Western Australia - Outback (South)	2011	Employed (full-time)	M	26245
Western Australia - Outback (South)	2011	Employed (part-time)	F	10024
Western Australia - Outback (South)	2011	Employed (part-time)	M	4119
Western Australia - Outback (South)	2011	Not in the labour force	F	15195
Western Australia - Outback (South)	2011	Not in the labour force	M	9969
Western Australia - Outback (South)	2011	Unemployed (looking for work)	F	1309
Western Australia - Outback (South)	2011	Unemployed (looking for work)	M	1535
Western Australia - Outback (South)	2016		F	4607
Western Australia - Outback (South)	2016		M	5818
Western Australia - Outback (South)	2016	Employed (away from work)	F	1669
Western Australia - Outback (South)	2016	Employed (away from work)	M	2092
Western Australia - Outback (South)	2016	Employed (full-time)	F	11798
Western Australia - Outback (South)	2016	Employed (full-time)	M	23017
Western Australia - Outback (South)	2016	Employed (part-time)	F	10344
Western Australia - Outback (South)	2016	Employed (part-time)	M	4241
Western Australia - Outback (South)	2016	Not in the labour force	F	15105
Western Australia - Outback (South)	2016	Not in the labour force	M	11365
Western Australia - Outback (South)	2016	Unemployed (looking for work)	F	1651
Western Australia - Outback (South)	2016	Unemployed (looking for work)	M	2335
Migratory - Offshore - Shipping (WA)	2006		F	-1
Migratory - Offshore - Shipping (WA)	2006		M	31
Migratory - Offshore - Shipping (WA)	2006	Employed (away from work)	F	0
Migratory - Offshore - Shipping (WA)	2006	Employed (away from work)	M	33
Migratory - Offshore - Shipping (WA)	2006	Employed (full-time)	F	23
Migratory - Offshore - Shipping (WA)	2006	Employed (full-time)	M	236
Migratory - Offshore - Shipping (WA)	2006	Employed (part-time)	F	0
Migratory - Offshore - Shipping (WA)	2006	Employed (part-time)	M	8
Migratory - Offshore - Shipping (WA)	2006	Not in the labour force	F	4
Migratory - Offshore - Shipping (WA)	2006	Not in the labour force	M	4
Migratory - Offshore - Shipping (WA)	2006	Unemployed (looking for work)	F	0
Migratory - Offshore - Shipping (WA)	2006	Unemployed (looking for work)	M	0
Migratory - Offshore - Shipping (WA)	2011		F	10
Migratory - Offshore - Shipping (WA)	2011		M	65
Migratory - Offshore - Shipping (WA)	2011	Employed (away from work)	F	0
Migratory - Offshore - Shipping (WA)	2011	Employed (away from work)	M	20
Migratory - Offshore - Shipping (WA)	2011	Employed (full-time)	F	18
Migratory - Offshore - Shipping (WA)	2011	Employed (full-time)	M	272
Migratory - Offshore - Shipping (WA)	2011	Employed (part-time)	F	0
Migratory - Offshore - Shipping (WA)	2011	Employed (part-time)	M	11
Migratory - Offshore - Shipping (WA)	2011	Not in the labour force	F	5
Migratory - Offshore - Shipping (WA)	2011	Not in the labour force	M	10
Migratory - Offshore - Shipping (WA)	2011	Unemployed (looking for work)	F	0
Migratory - Offshore - Shipping (WA)	2011	Unemployed (looking for work)	M	3
Migratory - Offshore - Shipping (WA)	2016		F	0
Migratory - Offshore - Shipping (WA)	2016		M	76
Migratory - Offshore - Shipping (WA)	2016	Employed (away from work)	F	0
Migratory - Offshore - Shipping (WA)	2016	Employed (away from work)	M	15
Migratory - Offshore - Shipping (WA)	2016	Employed (full-time)	F	17
Migratory - Offshore - Shipping (WA)	2016	Employed (full-time)	M	286
Migratory - Offshore - Shipping (WA)	2016	Employed (part-time)	F	3
Migratory - Offshore - Shipping (WA)	2016	Employed (part-time)	M	20
Migratory - Offshore - Shipping (WA)	2016	Not in the labour force	F	6
Migratory - Offshore - Shipping (WA)	2016	Not in the labour force	M	11
Migratory - Offshore - Shipping (WA)	2016	Unemployed (looking for work)	F	0
Migratory - Offshore - Shipping (WA)	2016	Unemployed (looking for work)	M	0
No usual address (WA)	2006		F	233
No usual address (WA)	2006		M	451
No usual address (WA)	2006	Employed (away from work)	F	84
No usual address (WA)	2006	Employed (away from work)	M	162
No usual address (WA)	2006	Employed (full-time)	F	499
No usual address (WA)	2006	Employed (full-time)	M	1033
No usual address (WA)	2006	Employed (part-time)	F	239
No usual address (WA)	2006	Employed (part-time)	M	223
No usual address (WA)	2006	Not in the labour force	F	1103
No usual address (WA)	2006	Not in the labour force	M	1079
No usual address (WA)	2006	Unemployed (looking for work)	F	130
No usual address (WA)	2006	Unemployed (looking for work)	M	262
No usual address (WA)	2011		F	387
No usual address (WA)	2011		M	829
No usual address (WA)	2011	Employed (away from work)	F	102
No usual address (WA)	2011	Employed (away from work)	M	170
No usual address (WA)	2011	Employed (full-time)	F	569
No usual address (WA)	2011	Employed (full-time)	M	1236
No usual address (WA)	2011	Employed (part-time)	F	300
No usual address (WA)	2011	Employed (part-time)	M	214
No usual address (WA)	2011	Not in the labour force	F	1174
No usual address (WA)	2011	Not in the labour force	M	1238
No usual address (WA)	2011	Unemployed (looking for work)	F	179
No usual address (WA)	2011	Unemployed (looking for work)	M	288
No usual address (WA)	2016		F	551
No usual address (WA)	2016		M	948
No usual address (WA)	2016	Employed (away from work)	F	74
No usual address (WA)	2016	Employed (away from work)	M	125
No usual address (WA)	2016	Employed (full-time)	F	364
No usual address (WA)	2016	Employed (full-time)	M	776
No usual address (WA)	2016	Employed (part-time)	F	206
No usual address (WA)	2016	Employed (part-time)	M	222
No usual address (WA)	2016	Not in the labour force	F	882
No usual address (WA)	2016	Not in the labour force	M	962
No usual address (WA)	2016	Unemployed (looking for work)	F	143
No usual address (WA)	2016	Unemployed (looking for work)	M	303
Hobart	2006		F	4461
Hobart	2006		M	4484
Hobart	2006	Employed (away from work)	F	3076
Hobart	2006	Employed (away from work)	M	2999
Hobart	2006	Employed (full-time)	F	19867
Hobart	2006	Employed (full-time)	M	34178
Hobart	2006	Employed (part-time)	F	20790
Hobart	2006	Employed (part-time)	M	9188
Hobart	2006	Not in the labour force	F	34525
Hobart	2006	Not in the labour force	M	23778
Hobart	2006	Unemployed (looking for work)	F	2438
Hobart	2006	Unemployed (looking for work)	M	3185
Hobart	2011		F	3809
Hobart	2011		M	3857
Hobart	2011	Employed (away from work)	F	3254
Hobart	2011	Employed (away from work)	M	2791
Hobart	2011	Employed (full-time)	F	21094
Hobart	2011	Employed (full-time)	M	35514
Hobart	2011	Employed (part-time)	F	23335
Hobart	2011	Employed (part-time)	M	10884
Hobart	2011	Not in the labour force	F	35526
Hobart	2011	Not in the labour force	M	25921
Hobart	2011	Unemployed (looking for work)	F	2464
Hobart	2011	Unemployed (looking for work)	M	3433
Hobart	2016		F	5365
Hobart	2016		M	5069
Hobart	2016	Employed (away from work)	F	3142
Hobart	2016	Employed (away from work)	M	2376
Hobart	2016	Employed (full-time)	F	21149
Hobart	2016	Employed (full-time)	M	35027
Hobart	2016	Employed (part-time)	F	25089
Hobart	2016	Employed (part-time)	M	12094
Hobart	2016	Not in the labour force	F	37327
Hobart	2016	Not in the labour force	M	28830
Hobart	2016	Unemployed (looking for work)	F	2857
Hobart	2016	Unemployed (looking for work)	M	3933
Launceston and North East	2006		F	3011
Launceston and North East	2006		M	2881
Launceston and North East	2006	Employed (away from work)	F	1915
Launceston and North East	2006	Employed (away from work)	M	2029
Launceston and North East	2006	Employed (full-time)	F	11192
Launceston and North East	2006	Employed (full-time)	M	23094
Launceston and North East	2006	Employed (part-time)	F	13212
Launceston and North East	2006	Employed (part-time)	M	5540
Launceston and North East	2006	Not in the labour force	F	24221
Launceston and North East	2006	Not in the labour force	M	16160
Launceston and North East	2006	Unemployed (looking for work)	F	1746
Launceston and North East	2006	Unemployed (looking for work)	M	2147
Launceston and North East	2011		F	2337
Launceston and North East	2011		M	2411
Launceston and North East	2011	Employed (away from work)	F	1995
Launceston and North East	2011	Employed (away from work)	M	1958
Launceston and North East	2011	Employed (full-time)	F	11773
Launceston and North East	2011	Employed (full-time)	M	22855
Launceston and North East	2011	Employed (part-time)	F	14682
Launceston and North East	2011	Employed (part-time)	M	6488
Launceston and North East	2011	Not in the labour force	F	24941
Launceston and North East	2011	Not in the labour force	M	17908
Launceston and North East	2011	Unemployed (looking for work)	F	1882
Launceston and North East	2011	Unemployed (looking for work)	M	2439
Launceston and North East	2016		F	4120
Launceston and North East	2016		M	3994
Launceston and North East	2016	Employed (away from work)	F	1928
Launceston and North East	2016	Employed (away from work)	M	1679
Launceston and North East	2016	Employed (full-time)	F	11283
Launceston and North East	2016	Employed (full-time)	M	21348
Launceston and North East	2016	Employed (part-time)	F	15180
Launceston and North East	2016	Employed (part-time)	M	7042
Launceston and North East	2016	Not in the labour force	F	25154
Launceston and North East	2016	Not in the labour force	M	19457
Launceston and North East	2016	Unemployed (looking for work)	F	2068
Launceston and North East	2016	Unemployed (looking for work)	M	2765
South East	2006		F	667
South East	2006		M	772
South East	2006	Employed (away from work)	F	482
South East	2006	Employed (away from work)	M	614
South East	2006	Employed (full-time)	F	2319
South East	2006	Employed (full-time)	M	5296
South East	2006	Employed (part-time)	F	3200
South East	2006	Employed (part-time)	M	1631
South East	2006	Not in the labour force	F	6087
South East	2006	Not in the labour force	M	4931
South East	2006	Unemployed (looking for work)	F	441
South East	2006	Unemployed (looking for work)	M	592
South East	2011		F	597
South East	2011		M	680
South East	2011	Employed (away from work)	F	525
South East	2011	Employed (away from work)	M	596
South East	2011	Employed (full-time)	F	2556
South East	2011	Employed (full-time)	M	5352
South East	2011	Employed (part-time)	F	3534
South East	2011	Employed (part-time)	M	1903
South East	2011	Not in the labour force	F	6521
South East	2011	Not in the labour force	M	5636
South East	2011	Unemployed (looking for work)	F	429
South East	2011	Unemployed (looking for work)	M	622
South East	2016		F	1141
South East	2016		M	1198
South East	2016	Employed (away from work)	F	515
South East	2016	Employed (away from work)	M	557
South East	2016	Employed (full-time)	F	2628
South East	2016	Employed (full-time)	M	5253
South East	2016	Employed (part-time)	F	3682
South East	2016	Employed (part-time)	M	1980
South East	2016	Not in the labour force	F	6774
South East	2016	Not in the labour force	M	6186
South East	2016	Unemployed (looking for work)	F	402
South East	2016	Unemployed (looking for work)	M	579
West and North West	2006		F	1945
West and North West	2006		M	1883
West and North West	2006	Employed (away from work)	F	1560
West and North West	2006	Employed (away from work)	M	1837
West and North West	2006	Employed (full-time)	F	8384
West and North West	2006	Employed (full-time)	M	18237
West and North West	2006	Employed (part-time)	F	9817
West and North West	2006	Employed (part-time)	M	3936
West and North West	2006	Not in the labour force	F	20024
West and North West	2006	Not in the labour force	M	13056
West and North West	2006	Unemployed (looking for work)	F	1731
West and North West	2006	Unemployed (looking for work)	M	2037
West and North West	2011		F	2064
West and North West	2011		M	2087
West and North West	2011	Employed (away from work)	F	1590
West and North West	2011	Employed (away from work)	M	1693
West and North West	2011	Employed (full-time)	F	8813
West and North West	2011	Employed (full-time)	M	18269
West and North West	2011	Employed (part-time)	F	10938
West and North West	2011	Employed (part-time)	M	4515
West and North West	2011	Not in the labour force	F	20344
West and North West	2011	Not in the labour force	M	14139
West and North West	2011	Unemployed (looking for work)	F	1494
West and North West	2011	Unemployed (looking for work)	M	1948
West and North West	2016		F	2916
West and North West	2016		M	2775
West and North West	2016	Employed (away from work)	F	1515
West and North West	2016	Employed (away from work)	M	1425
West and North West	2016	Employed (full-time)	F	8328
West and North West	2016	Employed (full-time)	M	16631
West and North West	2016	Employed (part-time)	F	11546
West and North West	2016	Employed (part-time)	M	4891
West and North West	2016	Not in the labour force	F	20507
West and North West	2016	Not in the labour force	M	15476
West and North West	2016	Unemployed (looking for work)	F	1513
West and North West	2016	Unemployed (looking for work)	M	2158
Migratory - Offshore - Shipping (Tas.)	2006		F	4
Migratory - Offshore - Shipping (Tas.)	2006		M	11
Migratory - Offshore - Shipping (Tas.)	2006	Employed (away from work)	F	0
Migratory - Offshore - Shipping (Tas.)	2006	Employed (away from work)	M	0
Migratory - Offshore - Shipping (Tas.)	2006	Employed (full-time)	F	6
Migratory - Offshore - Shipping (Tas.)	2006	Employed (full-time)	M	64
Migratory - Offshore - Shipping (Tas.)	2006	Employed (part-time)	F	0
Migratory - Offshore - Shipping (Tas.)	2006	Employed (part-time)	M	0
Migratory - Offshore - Shipping (Tas.)	2006	Not in the labour force	F	0
Migratory - Offshore - Shipping (Tas.)	2006	Not in the labour force	M	3
Migratory - Offshore - Shipping (Tas.)	2006	Unemployed (looking for work)	F	0
Migratory - Offshore - Shipping (Tas.)	2006	Unemployed (looking for work)	M	0
Migratory - Offshore - Shipping (Tas.)	2011		F	1
Migratory - Offshore - Shipping (Tas.)	2011		M	9
Migratory - Offshore - Shipping (Tas.)	2011	Employed (away from work)	F	3
Migratory - Offshore - Shipping (Tas.)	2011	Employed (away from work)	M	3
Migratory - Offshore - Shipping (Tas.)	2011	Employed (full-time)	F	8
Migratory - Offshore - Shipping (Tas.)	2011	Employed (full-time)	M	53
Migratory - Offshore - Shipping (Tas.)	2011	Employed (part-time)	F	4
Migratory - Offshore - Shipping (Tas.)	2011	Employed (part-time)	M	5
Migratory - Offshore - Shipping (Tas.)	2011	Not in the labour force	F	10
Migratory - Offshore - Shipping (Tas.)	2011	Not in the labour force	M	7
Migratory - Offshore - Shipping (Tas.)	2011	Unemployed (looking for work)	F	3
Migratory - Offshore - Shipping (Tas.)	2011	Unemployed (looking for work)	M	5
Migratory - Offshore - Shipping (Tas.)	2016		F	8
Migratory - Offshore - Shipping (Tas.)	2016		M	7
Migratory - Offshore - Shipping (Tas.)	2016	Employed (away from work)	F	0
Migratory - Offshore - Shipping (Tas.)	2016	Employed (away from work)	M	3
Migratory - Offshore - Shipping (Tas.)	2016	Employed (full-time)	F	4
Migratory - Offshore - Shipping (Tas.)	2016	Employed (full-time)	M	31
Migratory - Offshore - Shipping (Tas.)	2016	Employed (part-time)	F	0
Migratory - Offshore - Shipping (Tas.)	2016	Employed (part-time)	M	3
Migratory - Offshore - Shipping (Tas.)	2016	Not in the labour force	F	6
Migratory - Offshore - Shipping (Tas.)	2016	Not in the labour force	M	5
Migratory - Offshore - Shipping (Tas.)	2016	Unemployed (looking for work)	F	0
Migratory - Offshore - Shipping (Tas.)	2016	Unemployed (looking for work)	M	0
No usual address (Tas.)	2006		F	22
No usual address (Tas.)	2006		M	35
No usual address (Tas.)	2006	Employed (away from work)	F	15
No usual address (Tas.)	2006	Employed (away from work)	M	14
No usual address (Tas.)	2006	Employed (full-time)	F	61
No usual address (Tas.)	2006	Employed (full-time)	M	115
No usual address (Tas.)	2006	Employed (part-time)	F	39
No usual address (Tas.)	2006	Employed (part-time)	M	28
No usual address (Tas.)	2006	Not in the labour force	F	180
No usual address (Tas.)	2006	Not in the labour force	M	150
No usual address (Tas.)	2006	Unemployed (looking for work)	F	43
No usual address (Tas.)	2006	Unemployed (looking for work)	M	63
No usual address (Tas.)	2011		F	31
No usual address (Tas.)	2011		M	115
No usual address (Tas.)	2011	Employed (away from work)	F	17
No usual address (Tas.)	2011	Employed (away from work)	M	20
No usual address (Tas.)	2011	Employed (full-time)	F	58
No usual address (Tas.)	2011	Employed (full-time)	M	113
No usual address (Tas.)	2011	Employed (part-time)	F	38
No usual address (Tas.)	2011	Employed (part-time)	M	46
No usual address (Tas.)	2011	Not in the labour force	F	221
No usual address (Tas.)	2011	Not in the labour force	M	206
No usual address (Tas.)	2011	Unemployed (looking for work)	F	44
No usual address (Tas.)	2011	Unemployed (looking for work)	M	66
No usual address (Tas.)	2016		F	42
No usual address (Tas.)	2016		M	118
No usual address (Tas.)	2016	Employed (away from work)	F	10
No usual address (Tas.)	2016	Employed (away from work)	M	12
No usual address (Tas.)	2016	Employed (full-time)	F	48
No usual address (Tas.)	2016	Employed (full-time)	M	86
No usual address (Tas.)	2016	Employed (part-time)	F	44
No usual address (Tas.)	2016	Employed (part-time)	M	50
No usual address (Tas.)	2016	Not in the labour force	F	168
No usual address (Tas.)	2016	Not in the labour force	M	158
No usual address (Tas.)	2016	Unemployed (looking for work)	F	38
No usual address (Tas.)	2016	Unemployed (looking for work)	M	57
Darwin	2006		F	3868
Darwin	2006		M	5006
Darwin	2006	Employed (away from work)	F	1926
Darwin	2006	Employed (away from work)	M	2226
Darwin	2006	Employed (full-time)	F	15689
Darwin	2006	Employed (full-time)	M	23333
Darwin	2006	Employed (part-time)	F	7220
Darwin	2006	Employed (part-time)	M	3835
Darwin	2006	Not in the labour force	F	9700
Darwin	2006	Not in the labour force	M	7320
Darwin	2006	Unemployed (looking for work)	F	857
Darwin	2006	Unemployed (looking for work)	M	1096
Darwin	2011		F	4377
Darwin	2011		M	5874
Darwin	2011	Employed (away from work)	F	2184
Darwin	2011	Employed (away from work)	M	2676
Darwin	2011	Employed (full-time)	F	18698
Darwin	2011	Employed (full-time)	M	26702
Darwin	2011	Employed (part-time)	F	8345
Darwin	2011	Employed (part-time)	M	4444
Darwin	2011	Not in the labour force	F	10620
Darwin	2011	Not in the labour force	M	8934
Darwin	2011	Unemployed (looking for work)	F	1038
Darwin	2011	Unemployed (looking for work)	M	1315
Darwin	2016		F	5326
Darwin	2016		M	7308
Darwin	2016	Employed (away from work)	F	2218
Darwin	2016	Employed (away from work)	M	2427
Darwin	2016	Employed (full-time)	F	20766
Darwin	2016	Employed (full-time)	M	31136
Darwin	2016	Employed (part-time)	F	9485
Darwin	2016	Employed (part-time)	M	5324
Darwin	2016	Not in the labour force	F	12102
Darwin	2016	Not in the labour force	M	9750
Darwin	2016	Unemployed (looking for work)	F	1584
Darwin	2016	Unemployed (looking for work)	M	1876
Northern Territory - Outback	2006		F	3677
Northern Territory - Outback	2006		M	4127
Northern Territory - Outback	2006	Employed (away from work)	F	1291
Northern Territory - Outback	2006	Employed (away from work)	M	1396
Northern Territory - Outback	2006	Employed (full-time)	F	8433
Northern Territory - Outback	2006	Employed (full-time)	M	12161
Northern Territory - Outback	2006	Employed (part-time)	F	4969
