SA4_NAME16	Year	Age5yr	LabourForceStatus	adults
Western Australia - Outback (South)	2016	50-54	Employed (hours worked not stated)	131
Western Australia - Outback (South)	2016	50-54	Employed (part-time)	1470
Western Australia - Outback (South)	2016	50-54	Not in the labour force	1208
Western Australia - Outback (South)	2016	50-54	Unemployed (looking for full-time work)	299
Western Australia - Outback (South)	2016	50-54	Unemployed (looking for part-time work)	69
Western Australia - Outback (South)	2016	55-59		895
Western Australia - Outback (South)	2016	55-59	Employed (away from work)	309
Western Australia - Outback (South)	2016	55-59	Employed (full-time)	3542
Western Australia - Outback (South)	2016	55-59	Employed (hours worked not stated)	89
Western Australia - Outback (South)	2016	55-59	Employed (part-time)	1346
Western Australia - Outback (South)	2016	55-59	Not in the labour force	1611
Western Australia - Outback (South)	2016	55-59	Unemployed (looking for full-time work)	245
Western Australia - Outback (South)	2016	55-59	Unemployed (looking for part-time work)	82
Western Australia - Outback (South)	2016	60-64		729
Western Australia - Outback (South)	2016	60-64	Employed (away from work)	215
Western Australia - Outback (South)	2016	60-64	Employed (full-time)	2183
Western Australia - Outback (South)	2016	60-64	Employed (hours worked not stated)	83
Western Australia - Outback (South)	2016	60-64	Employed (part-time)	1091
Western Australia - Outback (South)	2016	60-64	Not in the labour force	2211
Western Australia - Outback (South)	2016	60-64	Unemployed (looking for full-time work)	145
Western Australia - Outback (South)	2016	60-64	Unemployed (looking for part-time work)	102
Western Australia - Outback (South)	2016	65-69		572
Western Australia - Outback (South)	2016	65-69	Employed (away from work)	125
Western Australia - Outback (South)	2016	65-69	Employed (full-time)	806
Western Australia - Outback (South)	2016	65-69	Employed (hours worked not stated)	55
Western Australia - Outback (South)	2016	65-69	Employed (part-time)	597
Western Australia - Outback (South)	2016	65-69	Not in the labour force	3437
Western Australia - Outback (South)	2016	65-69	Unemployed (looking for full-time work)	25
Western Australia - Outback (South)	2016	65-69	Unemployed (looking for part-time work)	32
Western Australia - Outback (South)	2016	70-74		436
Western Australia - Outback (South)	2016	70-74	Employed (away from work)	56
Western Australia - Outback (South)	2016	70-74	Employed (full-time)	251
Western Australia - Outback (South)	2016	70-74	Employed (hours worked not stated)	15
Western Australia - Outback (South)	2016	70-74	Employed (part-time)	290
Western Australia - Outback (South)	2016	70-74	Not in the labour force	2881
Western Australia - Outback (South)	2016	70-74	Unemployed (looking for full-time work)	3
Western Australia - Outback (South)	2016	70-74	Unemployed (looking for part-time work)	11
Western Australia - Outback (South)	2016	75+		799
Western Australia - Outback (South)	2016	75+	Employed (away from work)	17
Western Australia - Outback (South)	2016	75+	Employed (full-time)	129
Western Australia - Outback (South)	2016	75+	Employed (hours worked not stated)	20
Western Australia - Outback (South)	2016	75+	Employed (part-time)	164
Western Australia - Outback (South)	2016	75+	Not in the labour force	4627
Western Australia - Outback (South)	2016	75+	Unemployed (looking for full-time work)	0
Western Australia - Outback (South)	2016	75+	Unemployed (looking for part-time work)	7
Migratory - Offshore - Shipping (WA)	2006	15-19		0
Migratory - Offshore - Shipping (WA)	2006	15-19	Employed (away from work)	3
Migratory - Offshore - Shipping (WA)	2006	15-19	Employed (full-time)	7
Migratory - Offshore - Shipping (WA)	2006	15-19	Employed (hours worked not stated)	0
Migratory - Offshore - Shipping (WA)	2006	15-19	Employed (part-time)	0
Migratory - Offshore - Shipping (WA)	2006	15-19	Not in the labour force	0
Migratory - Offshore - Shipping (WA)	2006	15-19	Unemployed (looking for full-time work)	0
Migratory - Offshore - Shipping (WA)	2006	15-19	Unemployed (looking for part-time work)	0
Migratory - Offshore - Shipping (WA)	2006	20-24		3
Migratory - Offshore - Shipping (WA)	2006	20-24	Employed (away from work)	3
Migratory - Offshore - Shipping (WA)	2006	20-24	Employed (full-time)	24
Migratory - Offshore - Shipping (WA)	2006	20-24	Employed (hours worked not stated)	0
Migratory - Offshore - Shipping (WA)	2006	20-24	Employed (part-time)	0
Migratory - Offshore - Shipping (WA)	2006	20-24	Not in the labour force	4
Migratory - Offshore - Shipping (WA)	2006	20-24	Unemployed (looking for full-time work)	0
Migratory - Offshore - Shipping (WA)	2006	20-24	Unemployed (looking for part-time work)	0
Migratory - Offshore - Shipping (WA)	2006	25-29		3
Migratory - Offshore - Shipping (WA)	2006	25-29	Employed (away from work)	0
Migratory - Offshore - Shipping (WA)	2006	25-29	Employed (full-time)	41
Migratory - Offshore - Shipping (WA)	2006	25-29	Employed (hours worked not stated)	6
Migratory - Offshore - Shipping (WA)	2006	25-29	Employed (part-time)	4
Migratory - Offshore - Shipping (WA)	2006	25-29	Not in the labour force	0
Migratory - Offshore - Shipping (WA)	2006	25-29	Unemployed (looking for full-time work)	0
Migratory - Offshore - Shipping (WA)	2006	25-29	Unemployed (looking for part-time work)	0
Migratory - Offshore - Shipping (WA)	2006	30-34		3
Migratory - Offshore - Shipping (WA)	2006	30-34	Employed (away from work)	4
Migratory - Offshore - Shipping (WA)	2006	30-34	Employed (full-time)	37
Migratory - Offshore - Shipping (WA)	2006	30-34	Employed (hours worked not stated)	3
Migratory - Offshore - Shipping (WA)	2006	30-34	Employed (part-time)	0
Migratory - Offshore - Shipping (WA)	2006	30-34	Not in the labour force	4
Migratory - Offshore - Shipping (WA)	2006	30-34	Unemployed (looking for full-time work)	0
Migratory - Offshore - Shipping (WA)	2006	30-34	Unemployed (looking for part-time work)	0
Migratory - Offshore - Shipping (WA)	2006	35-39		5
Migratory - Offshore - Shipping (WA)	2006	35-39	Employed (away from work)	3
Migratory - Offshore - Shipping (WA)	2006	35-39	Employed (full-time)	44
Migratory - Offshore - Shipping (WA)	2006	35-39	Employed (hours worked not stated)	0
Migratory - Offshore - Shipping (WA)	2006	35-39	Employed (part-time)	0
Migratory - Offshore - Shipping (WA)	2006	35-39	Not in the labour force	0
Migratory - Offshore - Shipping (WA)	2006	35-39	Unemployed (looking for full-time work)	0
Migratory - Offshore - Shipping (WA)	2006	35-39	Unemployed (looking for part-time work)	0
Migratory - Offshore - Shipping (WA)	2006	40-44		6
Migratory - Offshore - Shipping (WA)	2006	40-44	Employed (away from work)	0
Migratory - Offshore - Shipping (WA)	2006	40-44	Employed (full-time)	43
Migratory - Offshore - Shipping (WA)	2006	40-44	Employed (hours worked not stated)	4
Migratory - Offshore - Shipping (WA)	2006	40-44	Employed (part-time)	0
Migratory - Offshore - Shipping (WA)	2006	40-44	Not in the labour force	0
Migratory - Offshore - Shipping (WA)	2006	40-44	Unemployed (looking for full-time work)	0
Migratory - Offshore - Shipping (WA)	2006	40-44	Unemployed (looking for part-time work)	0
Migratory - Offshore - Shipping (WA)	2006	45-49		4
Migratory - Offshore - Shipping (WA)	2006	45-49	Employed (away from work)	3
Migratory - Offshore - Shipping (WA)	2006	45-49	Employed (full-time)	23
Migratory - Offshore - Shipping (WA)	2006	45-49	Employed (hours worked not stated)	3
Migratory - Offshore - Shipping (WA)	2006	45-49	Employed (part-time)	0
Migratory - Offshore - Shipping (WA)	2006	45-49	Not in the labour force	0
Migratory - Offshore - Shipping (WA)	2006	45-49	Unemployed (looking for full-time work)	0
Migratory - Offshore - Shipping (WA)	2006	45-49	Unemployed (looking for part-time work)	0
Migratory - Offshore - Shipping (WA)	2006	50-54		0
Migratory - Offshore - Shipping (WA)	2006	50-54	Employed (away from work)	0
Migratory - Offshore - Shipping (WA)	2006	50-54	Employed (full-time)	26
Migratory - Offshore - Shipping (WA)	2006	50-54	Employed (hours worked not stated)	0
Migratory - Offshore - Shipping (WA)	2006	50-54	Employed (part-time)	0
Migratory - Offshore - Shipping (WA)	2006	50-54	Not in the labour force	0
Migratory - Offshore - Shipping (WA)	2006	50-54	Unemployed (looking for full-time work)	0
Migratory - Offshore - Shipping (WA)	2006	50-54	Unemployed (looking for part-time work)	0
Migratory - Offshore - Shipping (WA)	2006	55-59		0
Migratory - Offshore - Shipping (WA)	2006	55-59	Employed (away from work)	0
Migratory - Offshore - Shipping (WA)	2006	55-59	Employed (full-time)	11
Migratory - Offshore - Shipping (WA)	2006	55-59	Employed (hours worked not stated)	0
Migratory - Offshore - Shipping (WA)	2006	55-59	Employed (part-time)	0
Migratory - Offshore - Shipping (WA)	2006	55-59	Not in the labour force	0
Migratory - Offshore - Shipping (WA)	2006	55-59	Unemployed (looking for full-time work)	0
Migratory - Offshore - Shipping (WA)	2006	55-59	Unemployed (looking for part-time work)	0
Migratory - Offshore - Shipping (WA)	2006	60-64		0
Migratory - Offshore - Shipping (WA)	2006	60-64	Employed (away from work)	0
Migratory - Offshore - Shipping (WA)	2006	60-64	Employed (full-time)	7
Migratory - Offshore - Shipping (WA)	2006	60-64	Employed (hours worked not stated)	0
Migratory - Offshore - Shipping (WA)	2006	60-64	Employed (part-time)	0
Migratory - Offshore - Shipping (WA)	2006	60-64	Not in the labour force	0
Migratory - Offshore - Shipping (WA)	2006	60-64	Unemployed (looking for full-time work)	0
Migratory - Offshore - Shipping (WA)	2006	60-64	Unemployed (looking for part-time work)	0
Migratory - Offshore - Shipping (WA)	2006	65-69		0
Migratory - Offshore - Shipping (WA)	2006	65-69	Employed (away from work)	0
Migratory - Offshore - Shipping (WA)	2006	65-69	Employed (full-time)	0
Migratory - Offshore - Shipping (WA)	2006	65-69	Employed (hours worked not stated)	0
Migratory - Offshore - Shipping (WA)	2006	65-69	Employed (part-time)	0
Migratory - Offshore - Shipping (WA)	2006	65-69	Not in the labour force	0
Migratory - Offshore - Shipping (WA)	2006	65-69	Unemployed (looking for full-time work)	0
Migratory - Offshore - Shipping (WA)	2006	65-69	Unemployed (looking for part-time work)	0
Migratory - Offshore - Shipping (WA)	2006	70-74		0
Migratory - Offshore - Shipping (WA)	2006	70-74	Employed (away from work)	0
Migratory - Offshore - Shipping (WA)	2006	70-74	Employed (full-time)	0
Migratory - Offshore - Shipping (WA)	2006	70-74	Employed (hours worked not stated)	0
Migratory - Offshore - Shipping (WA)	2006	70-74	Employed (part-time)	0
Migratory - Offshore - Shipping (WA)	2006	70-74	Not in the labour force	0
Migratory - Offshore - Shipping (WA)	2006	70-74	Unemployed (looking for full-time work)	0
Migratory - Offshore - Shipping (WA)	2006	70-74	Unemployed (looking for part-time work)	0
Migratory - Offshore - Shipping (WA)	2006	75+		0
Migratory - Offshore - Shipping (WA)	2006	75+	Employed (away from work)	0
Migratory - Offshore - Shipping (WA)	2006	75+	Employed (full-time)	0
Migratory - Offshore - Shipping (WA)	2006	75+	Employed (hours worked not stated)	0
Migratory - Offshore - Shipping (WA)	2006	75+	Employed (part-time)	0
Migratory - Offshore - Shipping (WA)	2006	75+	Not in the labour force	0
Migratory - Offshore - Shipping (WA)	2006	75+	Unemployed (looking for full-time work)	0
Migratory - Offshore - Shipping (WA)	2006	75+	Unemployed (looking for part-time work)	0
Migratory - Offshore - Shipping (WA)	2011	15-19		0
Migratory - Offshore - Shipping (WA)	2011	15-19	Employed (away from work)	0
Migratory - Offshore - Shipping (WA)	2011	15-19	Employed (full-time)	3
Migratory - Offshore - Shipping (WA)	2011	15-19	Employed (hours worked not stated)	0
Migratory - Offshore - Shipping (WA)	2011	15-19	Employed (part-time)	0
Migratory - Offshore - Shipping (WA)	2011	15-19	Not in the labour force	0
Migratory - Offshore - Shipping (WA)	2011	15-19	Unemployed (looking for full-time work)	0
Migratory - Offshore - Shipping (WA)	2011	15-19	Unemployed (looking for part-time work)	0
Migratory - Offshore - Shipping (WA)	2011	20-24		8
Migratory - Offshore - Shipping (WA)	2011	20-24	Employed (away from work)	0
Migratory - Offshore - Shipping (WA)	2011	20-24	Employed (full-time)	23
Migratory - Offshore - Shipping (WA)	2011	20-24	Employed (hours worked not stated)	0
Migratory - Offshore - Shipping (WA)	2011	20-24	Employed (part-time)	0
Migratory - Offshore - Shipping (WA)	2011	20-24	Not in the labour force	3
Migratory - Offshore - Shipping (WA)	2011	20-24	Unemployed (looking for full-time work)	0
Migratory - Offshore - Shipping (WA)	2011	20-24	Unemployed (looking for part-time work)	0
Migratory - Offshore - Shipping (WA)	2011	25-29		15
Migratory - Offshore - Shipping (WA)	2011	25-29	Employed (away from work)	4
Migratory - Offshore - Shipping (WA)	2011	25-29	Employed (full-time)	59
Migratory - Offshore - Shipping (WA)	2011	25-29	Employed (hours worked not stated)	0
Migratory - Offshore - Shipping (WA)	2011	25-29	Employed (part-time)	0
Migratory - Offshore - Shipping (WA)	2011	25-29	Not in the labour force	0
Migratory - Offshore - Shipping (WA)	2011	25-29	Unemployed (looking for full-time work)	0
Migratory - Offshore - Shipping (WA)	2011	25-29	Unemployed (looking for part-time work)	0
Migratory - Offshore - Shipping (WA)	2011	30-34		14
Migratory - Offshore - Shipping (WA)	2011	30-34	Employed (away from work)	4
Migratory - Offshore - Shipping (WA)	2011	30-34	Employed (full-time)	47
Migratory - Offshore - Shipping (WA)	2011	30-34	Employed (hours worked not stated)	5
Migratory - Offshore - Shipping (WA)	2011	30-34	Employed (part-time)	4
Migratory - Offshore - Shipping (WA)	2011	30-34	Not in the labour force	0
Migratory - Offshore - Shipping (WA)	2011	30-34	Unemployed (looking for full-time work)	0
Migratory - Offshore - Shipping (WA)	2011	30-34	Unemployed (looking for part-time work)	0
Migratory - Offshore - Shipping (WA)	2011	35-39		8
Migratory - Offshore - Shipping (WA)	2011	35-39	Employed (away from work)	0
Migratory - Offshore - Shipping (WA)	2011	35-39	Employed (full-time)	45
Migratory - Offshore - Shipping (WA)	2011	35-39	Employed (hours worked not stated)	0
Migratory - Offshore - Shipping (WA)	2011	35-39	Employed (part-time)	0
Migratory - Offshore - Shipping (WA)	2011	35-39	Not in the labour force	0
Migratory - Offshore - Shipping (WA)	2011	35-39	Unemployed (looking for full-time work)	0
Migratory - Offshore - Shipping (WA)	2011	35-39	Unemployed (looking for part-time work)	0
Migratory - Offshore - Shipping (WA)	2011	40-44		3
Migratory - Offshore - Shipping (WA)	2011	40-44	Employed (away from work)	4
Migratory - Offshore - Shipping (WA)	2011	40-44	Employed (full-time)	33
Migratory - Offshore - Shipping (WA)	2011	40-44	Employed (hours worked not stated)	0
Migratory - Offshore - Shipping (WA)	2011	40-44	Employed (part-time)	0
Migratory - Offshore - Shipping (WA)	2011	40-44	Not in the labour force	0
Migratory - Offshore - Shipping (WA)	2011	40-44	Unemployed (looking for full-time work)	0
Migratory - Offshore - Shipping (WA)	2011	40-44	Unemployed (looking for part-time work)	0
Migratory - Offshore - Shipping (WA)	2011	45-49		3
Migratory - Offshore - Shipping (WA)	2011	45-49	Employed (away from work)	3
Migratory - Offshore - Shipping (WA)	2011	45-49	Employed (full-time)	23
Migratory - Offshore - Shipping (WA)	2011	45-49	Employed (hours worked not stated)	0
Migratory - Offshore - Shipping (WA)	2011	45-49	Employed (part-time)	0
Migratory - Offshore - Shipping (WA)	2011	45-49	Not in the labour force	0
Migratory - Offshore - Shipping (WA)	2011	45-49	Unemployed (looking for full-time work)	0
Migratory - Offshore - Shipping (WA)	2011	45-49	Unemployed (looking for part-time work)	0
Migratory - Offshore - Shipping (WA)	2011	50-54		3
Migratory - Offshore - Shipping (WA)	2011	50-54	Employed (away from work)	0
Migratory - Offshore - Shipping (WA)	2011	50-54	Employed (full-time)	30
Migratory - Offshore - Shipping (WA)	2011	50-54	Employed (hours worked not stated)	0
Migratory - Offshore - Shipping (WA)	2011	50-54	Employed (part-time)	0
Migratory - Offshore - Shipping (WA)	2011	50-54	Not in the labour force	0
Migratory - Offshore - Shipping (WA)	2011	50-54	Unemployed (looking for full-time work)	0
Migratory - Offshore - Shipping (WA)	2011	50-54	Unemployed (looking for part-time work)	0
Migratory - Offshore - Shipping (WA)	2011	55-59		3
Migratory - Offshore - Shipping (WA)	2011	55-59	Employed (away from work)	0
Migratory - Offshore - Shipping (WA)	2011	55-59	Employed (full-time)	13
Migratory - Offshore - Shipping (WA)	2011	55-59	Employed (hours worked not stated)	0
Migratory - Offshore - Shipping (WA)	2011	55-59	Employed (part-time)	0
Migratory - Offshore - Shipping (WA)	2011	55-59	Not in the labour force	3
Migratory - Offshore - Shipping (WA)	2011	55-59	Unemployed (looking for full-time work)	0
Migratory - Offshore - Shipping (WA)	2011	55-59	Unemployed (looking for part-time work)	0
Migratory - Offshore - Shipping (WA)	2011	60-64		0
Migratory - Offshore - Shipping (WA)	2011	60-64	Employed (away from work)	0
Migratory - Offshore - Shipping (WA)	2011	60-64	Employed (full-time)	10
Migratory - Offshore - Shipping (WA)	2011	60-64	Employed (hours worked not stated)	0
Migratory - Offshore - Shipping (WA)	2011	60-64	Employed (part-time)	0
Migratory - Offshore - Shipping (WA)	2011	60-64	Not in the labour force	0
Migratory - Offshore - Shipping (WA)	2011	60-64	Unemployed (looking for full-time work)	0
Migratory - Offshore - Shipping (WA)	2011	60-64	Unemployed (looking for part-time work)	0
Migratory - Offshore - Shipping (WA)	2011	65-69		0
Migratory - Offshore - Shipping (WA)	2011	65-69	Employed (away from work)	0
Migratory - Offshore - Shipping (WA)	2011	65-69	Employed (full-time)	3
Migratory - Offshore - Shipping (WA)	2011	65-69	Employed (hours worked not stated)	0
Migratory - Offshore - Shipping (WA)	2011	65-69	Employed (part-time)	0
Migratory - Offshore - Shipping (WA)	2011	65-69	Not in the labour force	0
Migratory - Offshore - Shipping (WA)	2011	65-69	Unemployed (looking for full-time work)	0
Migratory - Offshore - Shipping (WA)	2011	65-69	Unemployed (looking for part-time work)	0
Migratory - Offshore - Shipping (WA)	2011	70-74		0
Migratory - Offshore - Shipping (WA)	2011	70-74	Employed (away from work)	0
Migratory - Offshore - Shipping (WA)	2011	70-74	Employed (full-time)	0
Migratory - Offshore - Shipping (WA)	2011	70-74	Employed (hours worked not stated)	0
Migratory - Offshore - Shipping (WA)	2011	70-74	Employed (part-time)	0
Migratory - Offshore - Shipping (WA)	2011	70-74	Not in the labour force	3
Migratory - Offshore - Shipping (WA)	2011	70-74	Unemployed (looking for full-time work)	0
Migratory - Offshore - Shipping (WA)	2011	70-74	Unemployed (looking for part-time work)	0
Migratory - Offshore - Shipping (WA)	2011	75+		0
Migratory - Offshore - Shipping (WA)	2011	75+	Employed (away from work)	0
Migratory - Offshore - Shipping (WA)	2011	75+	Employed (full-time)	0
Migratory - Offshore - Shipping (WA)	2011	75+	Employed (hours worked not stated)	0
Migratory - Offshore - Shipping (WA)	2011	75+	Employed (part-time)	0
Migratory - Offshore - Shipping (WA)	2011	75+	Not in the labour force	3
Migratory - Offshore - Shipping (WA)	2011	75+	Unemployed (looking for full-time work)	0
Migratory - Offshore - Shipping (WA)	2011	75+	Unemployed (looking for part-time work)	0
Migratory - Offshore - Shipping (WA)	2016	15-19		0
Migratory - Offshore - Shipping (WA)	2016	15-19	Employed (away from work)	0
Migratory - Offshore - Shipping (WA)	2016	15-19	Employed (full-time)	0
Migratory - Offshore - Shipping (WA)	2016	15-19	Employed (hours worked not stated)	0
Migratory - Offshore - Shipping (WA)	2016	15-19	Employed (part-time)	0
Migratory - Offshore - Shipping (WA)	2016	15-19	Not in the labour force	0
Migratory - Offshore - Shipping (WA)	2016	15-19	Unemployed (looking for full-time work)	0
Migratory - Offshore - Shipping (WA)	2016	15-19	Unemployed (looking for part-time work)	0
Migratory - Offshore - Shipping (WA)	2016	20-24		3
Migratory - Offshore - Shipping (WA)	2016	20-24	Employed (away from work)	0
Migratory - Offshore - Shipping (WA)	2016	20-24	Employed (full-time)	15
Migratory - Offshore - Shipping (WA)	2016	20-24	Employed (hours worked not stated)	0
Migratory - Offshore - Shipping (WA)	2016	20-24	Employed (part-time)	7
Migratory - Offshore - Shipping (WA)	2016	20-24	Not in the labour force	3
Migratory - Offshore - Shipping (WA)	2016	20-24	Unemployed (looking for full-time work)	0
Migratory - Offshore - Shipping (WA)	2016	20-24	Unemployed (looking for part-time work)	0
Migratory - Offshore - Shipping (WA)	2016	25-29		7
Migratory - Offshore - Shipping (WA)	2016	25-29	Employed (away from work)	0
Migratory - Offshore - Shipping (WA)	2016	25-29	Employed (full-time)	32
Migratory - Offshore - Shipping (WA)	2016	25-29	Employed (hours worked not stated)	0
Migratory - Offshore - Shipping (WA)	2016	25-29	Employed (part-time)	4
Migratory - Offshore - Shipping (WA)	2016	25-29	Not in the labour force	0
Migratory - Offshore - Shipping (WA)	2016	25-29	Unemployed (looking for full-time work)	0
Migratory - Offshore - Shipping (WA)	2016	25-29	Unemployed (looking for part-time work)	0
Migratory - Offshore - Shipping (WA)	2016	30-34		17
Migratory - Offshore - Shipping (WA)	2016	30-34	Employed (away from work)	0
Migratory - Offshore - Shipping (WA)	2016	30-34	Employed (full-time)	55
Migratory - Offshore - Shipping (WA)	2016	30-34	Employed (hours worked not stated)	0
Migratory - Offshore - Shipping (WA)	2016	30-34	Employed (part-time)	3
Migratory - Offshore - Shipping (WA)	2016	30-34	Not in the labour force	0
Migratory - Offshore - Shipping (WA)	2016	30-34	Unemployed (looking for full-time work)	0
Migratory - Offshore - Shipping (WA)	2016	30-34	Unemployed (looking for part-time work)	0
Migratory - Offshore - Shipping (WA)	2016	35-39		10
Migratory - Offshore - Shipping (WA)	2016	35-39	Employed (away from work)	0
Migratory - Offshore - Shipping (WA)	2016	35-39	Employed (full-time)	43
Migratory - Offshore - Shipping (WA)	2016	35-39	Employed (hours worked not stated)	3
Migratory - Offshore - Shipping (WA)	2016	35-39	Employed (part-time)	0
Migratory - Offshore - Shipping (WA)	2016	35-39	Not in the labour force	0
Migratory - Offshore - Shipping (WA)	2016	35-39	Unemployed (looking for full-time work)	0
Migratory - Offshore - Shipping (WA)	2016	35-39	Unemployed (looking for part-time work)	0
Migratory - Offshore - Shipping (WA)	2016	40-44		5
Migratory - Offshore - Shipping (WA)	2016	40-44	Employed (away from work)	3
Migratory - Offshore - Shipping (WA)	2016	40-44	Employed (full-time)	48
Migratory - Offshore - Shipping (WA)	2016	40-44	Employed (hours worked not stated)	0
Migratory - Offshore - Shipping (WA)	2016	40-44	Employed (part-time)	4
Migratory - Offshore - Shipping (WA)	2016	40-44	Not in the labour force	7
Migratory - Offshore - Shipping (WA)	2016	40-44	Unemployed (looking for full-time work)	0
Migratory - Offshore - Shipping (WA)	2016	40-44	Unemployed (looking for part-time work)	0
Migratory - Offshore - Shipping (WA)	2016	45-49		10
Migratory - Offshore - Shipping (WA)	2016	45-49	Employed (away from work)	0
Migratory - Offshore - Shipping (WA)	2016	45-49	Employed (full-time)	39
Migratory - Offshore - Shipping (WA)	2016	45-49	Employed (hours worked not stated)	0
Migratory - Offshore - Shipping (WA)	2016	45-49	Employed (part-time)	7
Migratory - Offshore - Shipping (WA)	2016	45-49	Not in the labour force	0
Migratory - Offshore - Shipping (WA)	2016	45-49	Unemployed (looking for full-time work)	0
Migratory - Offshore - Shipping (WA)	2016	45-49	Unemployed (looking for part-time work)	0
Migratory - Offshore - Shipping (WA)	2016	50-54		9
Migratory - Offshore - Shipping (WA)	2016	50-54	Employed (away from work)	3
Migratory - Offshore - Shipping (WA)	2016	50-54	Employed (full-time)	30
Migratory - Offshore - Shipping (WA)	2016	50-54	Employed (hours worked not stated)	0
Migratory - Offshore - Shipping (WA)	2016	50-54	Employed (part-time)	0
Migratory - Offshore - Shipping (WA)	2016	50-54	Not in the labour force	0
Migratory - Offshore - Shipping (WA)	2016	50-54	Unemployed (looking for full-time work)	0
Migratory - Offshore - Shipping (WA)	2016	50-54	Unemployed (looking for part-time work)	0
Migratory - Offshore - Shipping (WA)	2016	55-59		5
Migratory - Offshore - Shipping (WA)	2016	55-59	Employed (away from work)	3
Migratory - Offshore - Shipping (WA)	2016	55-59	Employed (full-time)	23
Migratory - Offshore - Shipping (WA)	2016	55-59	Employed (hours worked not stated)	0
Migratory - Offshore - Shipping (WA)	2016	55-59	Employed (part-time)	0
Migratory - Offshore - Shipping (WA)	2016	55-59	Not in the labour force	0
Migratory - Offshore - Shipping (WA)	2016	55-59	Unemployed (looking for full-time work)	0
Migratory - Offshore - Shipping (WA)	2016	55-59	Unemployed (looking for part-time work)	0
Migratory - Offshore - Shipping (WA)	2016	60-64		0
Migratory - Offshore - Shipping (WA)	2016	60-64	Employed (away from work)	0
Migratory - Offshore - Shipping (WA)	2016	60-64	Employed (full-time)	11
Migratory - Offshore - Shipping (WA)	2016	60-64	Employed (hours worked not stated)	0
Migratory - Offshore - Shipping (WA)	2016	60-64	Employed (part-time)	0
Migratory - Offshore - Shipping (WA)	2016	60-64	Not in the labour force	3
Migratory - Offshore - Shipping (WA)	2016	60-64	Unemployed (looking for full-time work)	0
Migratory - Offshore - Shipping (WA)	2016	60-64	Unemployed (looking for part-time work)	0
Migratory - Offshore - Shipping (WA)	2016	65-69		0
Migratory - Offshore - Shipping (WA)	2016	65-69	Employed (away from work)	0
Migratory - Offshore - Shipping (WA)	2016	65-69	Employed (full-time)	3
Migratory - Offshore - Shipping (WA)	2016	65-69	Employed (hours worked not stated)	0
Migratory - Offshore - Shipping (WA)	2016	65-69	Employed (part-time)	0
Migratory - Offshore - Shipping (WA)	2016	65-69	Not in the labour force	0
Migratory - Offshore - Shipping (WA)	2016	65-69	Unemployed (looking for full-time work)	0
Migratory - Offshore - Shipping (WA)	2016	65-69	Unemployed (looking for part-time work)	0
Migratory - Offshore - Shipping (WA)	2016	70-74		0
Migratory - Offshore - Shipping (WA)	2016	70-74	Employed (away from work)	0
Migratory - Offshore - Shipping (WA)	2016	70-74	Employed (full-time)	0
Migratory - Offshore - Shipping (WA)	2016	70-74	Employed (hours worked not stated)	0
Migratory - Offshore - Shipping (WA)	2016	70-74	Employed (part-time)	0
Migratory - Offshore - Shipping (WA)	2016	70-74	Not in the labour force	0
Migratory - Offshore - Shipping (WA)	2016	70-74	Unemployed (looking for full-time work)	0
Migratory - Offshore - Shipping (WA)	2016	70-74	Unemployed (looking for part-time work)	0
Migratory - Offshore - Shipping (WA)	2016	75+		0
Migratory - Offshore - Shipping (WA)	2016	75+	Employed (away from work)	0
Migratory - Offshore - Shipping (WA)	2016	75+	Employed (full-time)	3
Migratory - Offshore - Shipping (WA)	2016	75+	Employed (hours worked not stated)	0
Migratory - Offshore - Shipping (WA)	2016	75+	Employed (part-time)	0
Migratory - Offshore - Shipping (WA)	2016	75+	Not in the labour force	0
Migratory - Offshore - Shipping (WA)	2016	75+	Unemployed (looking for full-time work)	0
Migratory - Offshore - Shipping (WA)	2016	75+	Unemployed (looking for part-time work)	0
No usual address (WA)	2006	15-19		30
No usual address (WA)	2006	15-19	Employed (away from work)	9
No usual address (WA)	2006	15-19	Employed (full-time)	47
No usual address (WA)	2006	15-19	Employed (hours worked not stated)	4
No usual address (WA)	2006	15-19	Employed (part-time)	35
No usual address (WA)	2006	15-19	Not in the labour force	76
No usual address (WA)	2006	15-19	Unemployed (looking for full-time work)	24
No usual address (WA)	2006	15-19	Unemployed (looking for part-time work)	3
No usual address (WA)	2006	20-24		79
No usual address (WA)	2006	20-24	Employed (away from work)	12
No usual address (WA)	2006	20-24	Employed (full-time)	232
No usual address (WA)	2006	20-24	Employed (hours worked not stated)	13
No usual address (WA)	2006	20-24	Employed (part-time)	86
No usual address (WA)	2006	20-24	Not in the labour force	145
No usual address (WA)	2006	20-24	Unemployed (looking for full-time work)	46
No usual address (WA)	2006	20-24	Unemployed (looking for part-time work)	13
No usual address (WA)	2006	25-29		70
No usual address (WA)	2006	25-29	Employed (away from work)	23
No usual address (WA)	2006	25-29	Employed (full-time)	272
No usual address (WA)	2006	25-29	Employed (hours worked not stated)	18
No usual address (WA)	2006	25-29	Employed (part-time)	73
No usual address (WA)	2006	25-29	Not in the labour force	146
No usual address (WA)	2006	25-29	Unemployed (looking for full-time work)	53
No usual address (WA)	2006	25-29	Unemployed (looking for part-time work)	4
No usual address (WA)	2006	30-34		67
No usual address (WA)	2006	30-34	Employed (away from work)	28
No usual address (WA)	2006	30-34	Employed (full-time)	207
No usual address (WA)	2006	30-34	Employed (hours worked not stated)	3
