SA4_NAME16	Year	Age5yr	MaritalStatus	Sex	persons
Australian Capital Territory	2006	80-84	Separated	M	27
Australian Capital Territory	2006	80-84	Widowed	F	1698
Australian Capital Territory	2006	80-84	Widowed	M	392
Australian Capital Territory	2006	85+	Divorced	F	89
Australian Capital Territory	2006	85+	Divorced	M	34
Australian Capital Territory	2006	85+	Married	F	337
Australian Capital Territory	2006	85+	Married	M	620
Australian Capital Territory	2006	85+	Never married	F	89
Australian Capital Territory	2006	85+	Never married	M	43
Australian Capital Territory	2006	85+	Separated	F	12
Australian Capital Territory	2006	85+	Separated	M	16
Australian Capital Territory	2006	85+	Widowed	F	1769
Australian Capital Territory	2006	85+	Widowed	M	448
Australian Capital Territory	2011	15-19	Divorced	F	4
Australian Capital Territory	2011	15-19	Divorced	M	4
Australian Capital Territory	2011	15-19	Married	F	35
Australian Capital Territory	2011	15-19	Married	M	28
Australian Capital Territory	2011	15-19	Never married	F	11561
Australian Capital Territory	2011	15-19	Never married	M	12297
Australian Capital Territory	2011	15-19	Separated	F	3
Australian Capital Territory	2011	15-19	Separated	M	0
Australian Capital Territory	2011	15-19	Widowed	F	5
Australian Capital Territory	2011	15-19	Widowed	M	4
Australian Capital Territory	2011	20-24	Divorced	F	23
Australian Capital Territory	2011	20-24	Divorced	M	7
Australian Capital Territory	2011	20-24	Married	F	1004
Australian Capital Territory	2011	20-24	Married	M	439
Australian Capital Territory	2011	20-24	Never married	F	13955
Australian Capital Territory	2011	20-24	Never married	M	15112
Australian Capital Territory	2011	20-24	Separated	F	72
Australian Capital Territory	2011	20-24	Separated	M	28
Australian Capital Territory	2011	20-24	Widowed	F	8
Australian Capital Territory	2011	20-24	Widowed	M	13
Australian Capital Territory	2011	25-29	Divorced	F	178
Australian Capital Territory	2011	25-29	Divorced	M	108
Australian Capital Territory	2011	25-29	Married	F	5101
Australian Capital Territory	2011	25-29	Married	M	3448
Australian Capital Territory	2011	25-29	Never married	F	9728
Australian Capital Territory	2011	25-29	Never married	M	11558
Australian Capital Territory	2011	25-29	Separated	F	199
Australian Capital Territory	2011	25-29	Separated	M	108
Australian Capital Territory	2011	25-29	Widowed	F	10
Australian Capital Territory	2011	25-29	Widowed	M	11
Australian Capital Territory	2011	30-34	Divorced	F	543
Australian Capital Territory	2011	30-34	Divorced	M	329
Australian Capital Territory	2011	30-34	Married	F	7789
Australian Capital Territory	2011	30-34	Married	M	6815
Australian Capital Territory	2011	30-34	Never married	F	5263
Australian Capital Territory	2011	30-34	Never married	M	6292
Australian Capital Territory	2011	30-34	Separated	F	338
Australian Capital Territory	2011	30-34	Separated	M	237
Australian Capital Territory	2011	30-34	Widowed	F	23
Australian Capital Territory	2011	30-34	Widowed	M	9
Australian Capital Territory	2011	35-39	Divorced	F	1027
Australian Capital Territory	2011	35-39	Divorced	M	667
Australian Capital Territory	2011	35-39	Married	F	8489
Australian Capital Territory	2011	35-39	Married	M	8089
Australian Capital Territory	2011	35-39	Never married	F	3480
Australian Capital Territory	2011	35-39	Never married	M	4162
Australian Capital Territory	2011	35-39	Separated	F	505
Australian Capital Territory	2011	35-39	Separated	M	383
Australian Capital Territory	2011	35-39	Widowed	F	76
Australian Capital Territory	2011	35-39	Widowed	M	27
Australian Capital Territory	2011	40-44	Divorced	F	1605
Australian Capital Territory	2011	40-44	Divorced	M	1010
Australian Capital Territory	2011	40-44	Married	F	8254
Australian Capital Territory	2011	40-44	Married	M	8143
Australian Capital Territory	2011	40-44	Never married	F	2624
Australian Capital Territory	2011	40-44	Never married	M	3079
Australian Capital Territory	2011	40-44	Separated	F	577
Australian Capital Territory	2011	40-44	Separated	M	496
Australian Capital Territory	2011	40-44	Widowed	F	99
Australian Capital Territory	2011	40-44	Widowed	M	32
Australian Capital Territory	2011	45-49	Divorced	F	1997
Australian Capital Territory	2011	45-49	Divorced	M	1324
Australian Capital Territory	2011	45-49	Married	F	7886
Australian Capital Territory	2011	45-49	Married	M	7838
Australian Capital Territory	2011	45-49	Never married	F	1942
Australian Capital Territory	2011	45-49	Never married	M	2217
Australian Capital Territory	2011	45-49	Separated	F	652
Australian Capital Territory	2011	45-49	Separated	M	493
Australian Capital Territory	2011	45-49	Widowed	F	164
Australian Capital Territory	2011	45-49	Widowed	M	53
Australian Capital Territory	2011	50-54	Divorced	F	2188
Australian Capital Territory	2011	50-54	Divorced	M	1412
Australian Capital Territory	2011	50-54	Married	F	7486
Australian Capital Territory	2011	50-54	Married	M	7598
Australian Capital Territory	2011	50-54	Never married	F	1515
Australian Capital Territory	2011	50-54	Never married	M	1702
Australian Capital Territory	2011	50-54	Separated	F	556
Australian Capital Territory	2011	50-54	Separated	M	511
Australian Capital Territory	2011	50-54	Widowed	F	312
Australian Capital Territory	2011	50-54	Widowed	M	81
Australian Capital Territory	2011	55-59	Divorced	F	2058
Australian Capital Territory	2011	55-59	Divorced	M	1386
Australian Capital Territory	2011	55-59	Married	F	6678
Australian Capital Territory	2011	55-59	Married	M	6890
Australian Capital Territory	2011	55-59	Never married	F	864
Australian Capital Territory	2011	55-59	Never married	M	1051
Australian Capital Territory	2011	55-59	Separated	F	459
Australian Capital Territory	2011	55-59	Separated	M	397
Australian Capital Territory	2011	55-59	Widowed	F	448
Australian Capital Territory	2011	55-59	Widowed	M	129
Australian Capital Territory	2011	60-64	Divorced	F	1817
Australian Capital Territory	2011	60-64	Divorced	M	1207
Australian Capital Territory	2011	60-64	Married	F	5980
Australian Capital Territory	2011	60-64	Married	M	6621
Australian Capital Territory	2011	60-64	Never married	F	538
Australian Capital Territory	2011	60-64	Never married	M	622
Australian Capital Territory	2011	60-64	Separated	F	360
Australian Capital Territory	2011	60-64	Separated	M	297
Australian Capital Territory	2011	60-64	Widowed	F	705
Australian Capital Territory	2011	60-64	Widowed	M	202
Australian Capital Territory	2011	65-69	Divorced	F	1139
Australian Capital Territory	2011	65-69	Divorced	M	692
Australian Capital Territory	2011	65-69	Married	F	3946
Australian Capital Territory	2011	65-69	Married	M	4747
Australian Capital Territory	2011	65-69	Never married	F	311
Australian Capital Territory	2011	65-69	Never married	M	325
Australian Capital Territory	2011	65-69	Separated	F	188
Australian Capital Territory	2011	65-69	Separated	M	190
Australian Capital Territory	2011	65-69	Widowed	F	898
Australian Capital Territory	2011	65-69	Widowed	M	223
Australian Capital Territory	2011	70-74	Divorced	F	696
Australian Capital Territory	2011	70-74	Divorced	M	432
Australian Capital Territory	2011	70-74	Married	F	2714
Australian Capital Territory	2011	70-74	Married	M	3270
Australian Capital Territory	2011	70-74	Never married	F	146
Australian Capital Territory	2011	70-74	Never married	M	145
Australian Capital Territory	2011	70-74	Separated	F	98
Australian Capital Territory	2011	70-74	Separated	M	120
Australian Capital Territory	2011	70-74	Widowed	F	1098
Australian Capital Territory	2011	70-74	Widowed	M	267
Australian Capital Territory	2011	75-79	Divorced	F	381
Australian Capital Territory	2011	75-79	Divorced	M	238
Australian Capital Territory	2011	75-79	Married	F	1704
Australian Capital Territory	2011	75-79	Married	M	2265
Australian Capital Territory	2011	75-79	Never married	F	125
Australian Capital Territory	2011	75-79	Never married	M	114
Australian Capital Territory	2011	75-79	Separated	F	66
Australian Capital Territory	2011	75-79	Separated	M	74
Australian Capital Territory	2011	75-79	Widowed	F	1300
Australian Capital Territory	2011	75-79	Widowed	M	326
Australian Capital Territory	2011	80-84	Divorced	F	227
Australian Capital Territory	2011	80-84	Divorced	M	122
Australian Capital Territory	2011	80-84	Married	F	1008
Australian Capital Territory	2011	80-84	Married	M	1576
Australian Capital Territory	2011	80-84	Never married	F	76
Australian Capital Territory	2011	80-84	Never married	M	72
Australian Capital Territory	2011	80-84	Separated	F	23
Australian Capital Territory	2011	80-84	Separated	M	33
Australian Capital Territory	2011	80-84	Widowed	F	1547
Australian Capital Territory	2011	80-84	Widowed	M	370
Australian Capital Territory	2011	85+	Divorced	F	146
Australian Capital Territory	2011	85+	Divorced	M	53
Australian Capital Territory	2011	85+	Married	F	555
Australian Capital Territory	2011	85+	Married	M	990
Australian Capital Territory	2011	85+	Never married	F	91
Australian Capital Territory	2011	85+	Never married	M	47
Australian Capital Territory	2011	85+	Separated	F	20
Australian Capital Territory	2011	85+	Separated	M	22
Australian Capital Territory	2011	85+	Widowed	F	2359
Australian Capital Territory	2011	85+	Widowed	M	542
Australian Capital Territory	2016	15-19	Divorced	F	6
Australian Capital Territory	2016	15-19	Divorced	M	7
Australian Capital Territory	2016	15-19	Married	F	32
Australian Capital Territory	2016	15-19	Married	M	28
Australian Capital Territory	2016	15-19	Never married	F	12075
Australian Capital Territory	2016	15-19	Never married	M	12299
Australian Capital Territory	2016	15-19	Separated	F	8
Australian Capital Territory	2016	15-19	Separated	M	8
Australian Capital Territory	2016	15-19	Widowed	F	3
Australian Capital Territory	2016	15-19	Widowed	M	10
Australian Capital Territory	2016	20-24	Divorced	F	20
Australian Capital Territory	2016	20-24	Divorced	M	17
Australian Capital Territory	2016	20-24	Married	F	860
Australian Capital Territory	2016	20-24	Married	M	403
Australian Capital Territory	2016	20-24	Never married	F	14589
Australian Capital Territory	2016	20-24	Never married	M	15384
Australian Capital Territory	2016	20-24	Separated	F	49
Australian Capital Territory	2016	20-24	Separated	M	25
Australian Capital Territory	2016	20-24	Widowed	F	13
Australian Capital Territory	2016	20-24	Widowed	M	0
Australian Capital Territory	2016	25-29	Divorced	F	182
Australian Capital Territory	2016	25-29	Divorced	M	118
Australian Capital Territory	2016	25-29	Married	F	5160
Australian Capital Territory	2016	25-29	Married	M	3242
Australian Capital Territory	2016	25-29	Never married	F	10919
Australian Capital Territory	2016	25-29	Never married	M	12425
Australian Capital Territory	2016	25-29	Separated	F	241
Australian Capital Territory	2016	25-29	Separated	M	116
Australian Capital Territory	2016	25-29	Widowed	F	18
Australian Capital Territory	2016	25-29	Widowed	M	12
Australian Capital Territory	2016	30-34	Divorced	F	552
Australian Capital Territory	2016	30-34	Divorced	M	370
Australian Capital Territory	2016	30-34	Married	F	9978
Australian Capital Territory	2016	30-34	Married	M	8457
Australian Capital Territory	2016	30-34	Never married	F	6159
Australian Capital Territory	2016	30-34	Never married	M	7320
Australian Capital Territory	2016	30-34	Separated	F	420
Australian Capital Territory	2016	30-34	Separated	M	296
Australian Capital Territory	2016	30-34	Widowed	F	25
Australian Capital Territory	2016	30-34	Widowed	M	20
Australian Capital Territory	2016	35-39	Divorced	F	888
Australian Capital Territory	2016	35-39	Divorced	M	605
Australian Capital Territory	2016	35-39	Married	F	9734
Australian Capital Territory	2016	35-39	Married	M	9527
Australian Capital Territory	2016	35-39	Never married	F	3972
Australian Capital Territory	2016	35-39	Never married	M	4444
Australian Capital Territory	2016	35-39	Separated	F	500
Australian Capital Territory	2016	35-39	Separated	M	379
Australian Capital Territory	2016	35-39	Widowed	F	53
Australian Capital Territory	2016	35-39	Widowed	M	28
Australian Capital Territory	2016	40-44	Divorced	F	1390
Australian Capital Territory	2016	40-44	Divorced	M	879
Australian Capital Territory	2016	40-44	Married	F	9103
Australian Capital Territory	2016	40-44	Married	M	9197
Australian Capital Territory	2016	40-44	Never married	F	3107
Australian Capital Territory	2016	40-44	Never married	M	3318
Australian Capital Territory	2016	40-44	Separated	F	573
Australian Capital Territory	2016	40-44	Separated	M	469
Australian Capital Territory	2016	40-44	Widowed	F	100
Australian Capital Territory	2016	40-44	Widowed	M	27
Australian Capital Territory	2016	45-49	Divorced	F	1886
Australian Capital Territory	2016	45-49	Divorced	M	1254
Australian Capital Territory	2016	45-49	Married	F	8278
Australian Capital Territory	2016	45-49	Married	M	8529
Australian Capital Territory	2016	45-49	Never married	F	2450
Australian Capital Territory	2016	45-49	Never married	M	2721
Australian Capital Territory	2016	45-49	Separated	F	621
Australian Capital Territory	2016	45-49	Separated	M	569
Australian Capital Territory	2016	45-49	Widowed	F	150
Australian Capital Territory	2016	45-49	Widowed	M	68
Australian Capital Territory	2016	50-54	Divorced	F	2247
Australian Capital Territory	2016	50-54	Divorced	M	1455
Australian Capital Territory	2016	50-54	Married	F	7617
Australian Capital Territory	2016	50-54	Married	M	7753
Australian Capital Territory	2016	50-54	Never married	F	1847
Australian Capital Territory	2016	50-54	Never married	M	2024
Australian Capital Territory	2016	50-54	Separated	F	592
Australian Capital Territory	2016	50-54	Separated	M	481
Australian Capital Territory	2016	50-54	Widowed	F	268
Australian Capital Territory	2016	50-54	Widowed	M	97
Australian Capital Territory	2016	55-59	Divorced	F	2210
Australian Capital Territory	2016	55-59	Divorced	M	1485
Australian Capital Territory	2016	55-59	Married	F	7010
Australian Capital Territory	2016	55-59	Married	M	7206
Australian Capital Territory	2016	55-59	Never married	F	1372
Australian Capital Territory	2016	55-59	Never married	M	1500
Australian Capital Territory	2016	55-59	Separated	F	477
Australian Capital Territory	2016	55-59	Separated	M	462
Australian Capital Territory	2016	55-59	Widowed	F	467
Australian Capital Territory	2016	55-59	Widowed	M	123
Australian Capital Territory	2016	60-64	Divorced	F	2040
Australian Capital Territory	2016	60-64	Divorced	M	1230
Australian Capital Territory	2016	60-64	Married	F	6110
Australian Capital Territory	2016	60-64	Married	M	6430
Australian Capital Territory	2016	60-64	Never married	F	838
Australian Capital Territory	2016	60-64	Never married	M	933
Australian Capital Territory	2016	60-64	Separated	F	377
Australian Capital Territory	2016	60-64	Separated	M	322
Australian Capital Territory	2016	60-64	Widowed	F	661
Australian Capital Territory	2016	60-64	Widowed	M	172
Australian Capital Territory	2016	65-69	Divorced	F	1772
Australian Capital Territory	2016	65-69	Divorced	M	1090
Australian Capital Territory	2016	65-69	Married	F	5468
Australian Capital Territory	2016	65-69	Married	M	6052
Australian Capital Territory	2016	65-69	Never married	F	507
Australian Capital Territory	2016	65-69	Never married	M	548
Australian Capital Territory	2016	65-69	Separated	F	303
Australian Capital Territory	2016	65-69	Separated	M	249
Australian Capital Territory	2016	65-69	Widowed	F	1019
Australian Capital Territory	2016	65-69	Widowed	M	259
Australian Capital Territory	2016	70-74	Divorced	F	1142
Australian Capital Territory	2016	70-74	Divorced	M	590
Australian Capital Territory	2016	70-74	Married	F	3564
Australian Capital Territory	2016	70-74	Married	M	4372
Australian Capital Territory	2016	70-74	Never married	F	293
Australian Capital Territory	2016	70-74	Never married	M	300
Australian Capital Territory	2016	70-74	Separated	F	150
Australian Capital Territory	2016	70-74	Separated	M	144
Australian Capital Territory	2016	70-74	Widowed	F	1280
Australian Capital Territory	2016	70-74	Widowed	M	323
Australian Capital Territory	2016	75-79	Divorced	F	634
Australian Capital Territory	2016	75-79	Divorced	M	373
Australian Capital Territory	2016	75-79	Married	F	2292
Australian Capital Territory	2016	75-79	Married	M	2955
Australian Capital Territory	2016	75-79	Never married	F	137
Australian Capital Territory	2016	75-79	Never married	M	134
Australian Capital Territory	2016	75-79	Separated	F	87
Australian Capital Territory	2016	75-79	Separated	M	86
Australian Capital Territory	2016	75-79	Widowed	F	1473
Australian Capital Territory	2016	75-79	Widowed	M	351
Australian Capital Territory	2016	80-84	Divorced	F	330
Australian Capital Territory	2016	80-84	Divorced	M	177
Australian Capital Territory	2016	80-84	Married	F	1226
Australian Capital Territory	2016	80-84	Married	M	1847
Australian Capital Territory	2016	80-84	Never married	F	110
Australian Capital Territory	2016	80-84	Never married	M	70
Australian Capital Territory	2016	80-84	Separated	F	45
Australian Capital Territory	2016	80-84	Separated	M	44
Australian Capital Territory	2016	80-84	Widowed	F	1580
Australian Capital Territory	2016	80-84	Widowed	M	396
Australian Capital Territory	2016	85+	Divorced	F	232
Australian Capital Territory	2016	85+	Divorced	M	110
Australian Capital Territory	2016	85+	Married	F	706
Australian Capital Territory	2016	85+	Married	M	1366
Australian Capital Territory	2016	85+	Never married	F	109
Australian Capital Territory	2016	85+	Never married	M	78
Australian Capital Territory	2016	85+	Separated	F	12
Australian Capital Territory	2016	85+	Separated	M	26
Australian Capital Territory	2016	85+	Widowed	F	2784
Australian Capital Territory	2016	85+	Widowed	M	737
Migratory - Offshore - Shipping (ACT)	2006	15-19	Divorced	F	0
Migratory - Offshore - Shipping (ACT)	2006	15-19	Divorced	M	0
Migratory - Offshore - Shipping (ACT)	2006	15-19	Married	F	0
Migratory - Offshore - Shipping (ACT)	2006	15-19	Married	M	0
Migratory - Offshore - Shipping (ACT)	2006	15-19	Never married	F	0
Migratory - Offshore - Shipping (ACT)	2006	15-19	Never married	M	0
Migratory - Offshore - Shipping (ACT)	2006	15-19	Separated	F	0
Migratory - Offshore - Shipping (ACT)	2006	15-19	Separated	M	0
Migratory - Offshore - Shipping (ACT)	2006	15-19	Widowed	F	0
Migratory - Offshore - Shipping (ACT)	2006	15-19	Widowed	M	0
Migratory - Offshore - Shipping (ACT)	2006	20-24	Divorced	F	0
Migratory - Offshore - Shipping (ACT)	2006	20-24	Divorced	M	0
Migratory - Offshore - Shipping (ACT)	2006	20-24	Married	F	0
Migratory - Offshore - Shipping (ACT)	2006	20-24	Married	M	0
Migratory - Offshore - Shipping (ACT)	2006	20-24	Never married	F	0
Migratory - Offshore - Shipping (ACT)	2006	20-24	Never married	M	0
Migratory - Offshore - Shipping (ACT)	2006	20-24	Separated	F	0
Migratory - Offshore - Shipping (ACT)	2006	20-24	Separated	M	0
Migratory - Offshore - Shipping (ACT)	2006	20-24	Widowed	F	0
Migratory - Offshore - Shipping (ACT)	2006	20-24	Widowed	M	0
Migratory - Offshore - Shipping (ACT)	2006	25-29	Divorced	F	0
Migratory - Offshore - Shipping (ACT)	2006	25-29	Divorced	M	0
Migratory - Offshore - Shipping (ACT)	2006	25-29	Married	F	0
Migratory - Offshore - Shipping (ACT)	2006	25-29	Married	M	0
Migratory - Offshore - Shipping (ACT)	2006	25-29	Never married	F	0
Migratory - Offshore - Shipping (ACT)	2006	25-29	Never married	M	0
Migratory - Offshore - Shipping (ACT)	2006	25-29	Separated	F	0
Migratory - Offshore - Shipping (ACT)	2006	25-29	Separated	M	0
Migratory - Offshore - Shipping (ACT)	2006	25-29	Widowed	F	0
Migratory - Offshore - Shipping (ACT)	2006	25-29	Widowed	M	0
Migratory - Offshore - Shipping (ACT)	2006	30-34	Divorced	F	0
Migratory - Offshore - Shipping (ACT)	2006	30-34	Divorced	M	0
Migratory - Offshore - Shipping (ACT)	2006	30-34	Married	F	0
Migratory - Offshore - Shipping (ACT)	2006	30-34	Married	M	0
Migratory - Offshore - Shipping (ACT)	2006	30-34	Never married	F	0
Migratory - Offshore - Shipping (ACT)	2006	30-34	Never married	M	0
Migratory - Offshore - Shipping (ACT)	2006	30-34	Separated	F	0
Migratory - Offshore - Shipping (ACT)	2006	30-34	Separated	M	0
Migratory - Offshore - Shipping (ACT)	2006	30-34	Widowed	F	0
Migratory - Offshore - Shipping (ACT)	2006	30-34	Widowed	M	0
Migratory - Offshore - Shipping (ACT)	2006	35-39	Divorced	F	0
Migratory - Offshore - Shipping (ACT)	2006	35-39	Divorced	M	0
Migratory - Offshore - Shipping (ACT)	2006	35-39	Married	F	0
Migratory - Offshore - Shipping (ACT)	2006	35-39	Married	M	0
Migratory - Offshore - Shipping (ACT)	2006	35-39	Never married	F	0
Migratory - Offshore - Shipping (ACT)	2006	35-39	Never married	M	0
Migratory - Offshore - Shipping (ACT)	2006	35-39	Separated	F	0
Migratory - Offshore - Shipping (ACT)	2006	35-39	Separated	M	0
Migratory - Offshore - Shipping (ACT)	2006	35-39	Widowed	F	0
Migratory - Offshore - Shipping (ACT)	2006	35-39	Widowed	M	0
Migratory - Offshore - Shipping (ACT)	2006	40-44	Divorced	F	0
Migratory - Offshore - Shipping (ACT)	2006	40-44	Divorced	M	0
Migratory - Offshore - Shipping (ACT)	2006	40-44	Married	F	0
Migratory - Offshore - Shipping (ACT)	2006	40-44	Married	M	0
Migratory - Offshore - Shipping (ACT)	2006	40-44	Never married	F	0
Migratory - Offshore - Shipping (ACT)	2006	40-44	Never married	M	0
Migratory - Offshore - Shipping (ACT)	2006	40-44	Separated	F	0
Migratory - Offshore - Shipping (ACT)	2006	40-44	Separated	M	0
Migratory - Offshore - Shipping (ACT)	2006	40-44	Widowed	F	0
Migratory - Offshore - Shipping (ACT)	2006	40-44	Widowed	M	0
Migratory - Offshore - Shipping (ACT)	2006	45-49	Divorced	F	0
Migratory - Offshore - Shipping (ACT)	2006	45-49	Divorced	M	0
Migratory - Offshore - Shipping (ACT)	2006	45-49	Married	F	0
Migratory - Offshore - Shipping (ACT)	2006	45-49	Married	M	0
Migratory - Offshore - Shipping (ACT)	2006	45-49	Never married	F	0
Migratory - Offshore - Shipping (ACT)	2006	45-49	Never married	M	0
Migratory - Offshore - Shipping (ACT)	2006	45-49	Separated	F	0
Migratory - Offshore - Shipping (ACT)	2006	45-49	Separated	M	0
Migratory - Offshore - Shipping (ACT)	2006	45-49	Widowed	F	0
Migratory - Offshore - Shipping (ACT)	2006	45-49	Widowed	M	0
Migratory - Offshore - Shipping (ACT)	2006	50-54	Divorced	F	0
Migratory - Offshore - Shipping (ACT)	2006	50-54	Divorced	M	0
Migratory - Offshore - Shipping (ACT)	2006	50-54	Married	F	0
Migratory - Offshore - Shipping (ACT)	2006	50-54	Married	M	0
Migratory - Offshore - Shipping (ACT)	2006	50-54	Never married	F	0
Migratory - Offshore - Shipping (ACT)	2006	50-54	Never married	M	0
Migratory - Offshore - Shipping (ACT)	2006	50-54	Separated	F	0
Migratory - Offshore - Shipping (ACT)	2006	50-54	Separated	M	0
Migratory - Offshore - Shipping (ACT)	2006	50-54	Widowed	F	0
Migratory - Offshore - Shipping (ACT)	2006	50-54	Widowed	M	0
Migratory - Offshore - Shipping (ACT)	2006	55-59	Divorced	F	0
Migratory - Offshore - Shipping (ACT)	2006	55-59	Divorced	M	0
Migratory - Offshore - Shipping (ACT)	2006	55-59	Married	F	0
Migratory - Offshore - Shipping (ACT)	2006	55-59	Married	M	0
Migratory - Offshore - Shipping (ACT)	2006	55-59	Never married	F	0
Migratory - Offshore - Shipping (ACT)	2006	55-59	Never married	M	0
Migratory - Offshore - Shipping (ACT)	2006	55-59	Separated	F	0
Migratory - Offshore - Shipping (ACT)	2006	55-59	Separated	M	0
Migratory - Offshore - Shipping (ACT)	2006	55-59	Widowed	F	0
Migratory - Offshore - Shipping (ACT)	2006	55-59	Widowed	M	0
Migratory - Offshore - Shipping (ACT)	2006	60-64	Divorced	F	0
Migratory - Offshore - Shipping (ACT)	2006	60-64	Divorced	M	0
Migratory - Offshore - Shipping (ACT)	2006	60-64	Married	F	0
Migratory - Offshore - Shipping (ACT)	2006	60-64	Married	M	0
Migratory - Offshore - Shipping (ACT)	2006	60-64	Never married	F	0
Migratory - Offshore - Shipping (ACT)	2006	60-64	Never married	M	0
Migratory - Offshore - Shipping (ACT)	2006	60-64	Separated	F	0
Migratory - Offshore - Shipping (ACT)	2006	60-64	Separated	M	0
Migratory - Offshore - Shipping (ACT)	2006	60-64	Widowed	F	0
Migratory - Offshore - Shipping (ACT)	2006	60-64	Widowed	M	0
Migratory - Offshore - Shipping (ACT)	2006	65-69	Divorced	F	0
Migratory - Offshore - Shipping (ACT)	2006	65-69	Divorced	M	0
Migratory - Offshore - Shipping (ACT)	2006	65-69	Married	F	0
Migratory - Offshore - Shipping (ACT)	2006	65-69	Married	M	0
Migratory - Offshore - Shipping (ACT)	2006	65-69	Never married	F	0
Migratory - Offshore - Shipping (ACT)	2006	65-69	Never married	M	0
Migratory - Offshore - Shipping (ACT)	2006	65-69	Separated	F	0
Migratory - Offshore - Shipping (ACT)	2006	65-69	Separated	M	0
Migratory - Offshore - Shipping (ACT)	2006	65-69	Widowed	F	0
Migratory - Offshore - Shipping (ACT)	2006	65-69	Widowed	M	0
Migratory - Offshore - Shipping (ACT)	2006	70-74	Divorced	F	0
Migratory - Offshore - Shipping (ACT)	2006	70-74	Divorced	M	0
Migratory - Offshore - Shipping (ACT)	2006	70-74	Married	F	0
Migratory - Offshore - Shipping (ACT)	2006	70-74	Married	M	0
Migratory - Offshore - Shipping (ACT)	2006	70-74	Never married	F	0
Migratory - Offshore - Shipping (ACT)	2006	70-74	Never married	M	0
Migratory - Offshore - Shipping (ACT)	2006	70-74	Separated	F	0
Migratory - Offshore - Shipping (ACT)	2006	70-74	Separated	M	0
Migratory - Offshore - Shipping (ACT)	2006	70-74	Widowed	F	0
Migratory - Offshore - Shipping (ACT)	2006	70-74	Widowed	M	0
Migratory - Offshore - Shipping (ACT)	2006	75-79	Divorced	F	0
Migratory - Offshore - Shipping (ACT)	2006	75-79	Divorced	M	0
Migratory - Offshore - Shipping (ACT)	2006	75-79	Married	F	0
Migratory - Offshore - Shipping (ACT)	2006	75-79	Married	M	0
Migratory - Offshore - Shipping (ACT)	2006	75-79	Never married	F	0
Migratory - Offshore - Shipping (ACT)	2006	75-79	Never married	M	0
Migratory - Offshore - Shipping (ACT)	2006	75-79	Separated	F	0
Migratory - Offshore - Shipping (ACT)	2006	75-79	Separated	M	0
Migratory - Offshore - Shipping (ACT)	2006	75-79	Widowed	F	0
Migratory - Offshore - Shipping (ACT)	2006	75-79	Widowed	M	0
Migratory - Offshore - Shipping (ACT)	2006	80-84	Divorced	F	0
Migratory - Offshore - Shipping (ACT)	2006	80-84	Divorced	M	0
Migratory - Offshore - Shipping (ACT)	2006	80-84	Married	F	0
Migratory - Offshore - Shipping (ACT)	2006	80-84	Married	M	0
Migratory - Offshore - Shipping (ACT)	2006	80-84	Never married	F	0
Migratory - Offshore - Shipping (ACT)	2006	80-84	Never married	M	0
Migratory - Offshore - Shipping (ACT)	2006	80-84	Separated	F	0
Migratory - Offshore - Shipping (ACT)	2006	80-84	Separated	M	0
Migratory - Offshore - Shipping (ACT)	2006	80-84	Widowed	F	0
Migratory - Offshore - Shipping (ACT)	2006	80-84	Widowed	M	0
Migratory - Offshore - Shipping (ACT)	2006	85+	Divorced	F	0
Migratory - Offshore - Shipping (ACT)	2006	85+	Divorced	M	0
Migratory - Offshore - Shipping (ACT)	2006	85+	Married	F	0
Migratory - Offshore - Shipping (ACT)	2006	85+	Married	M	0
Migratory - Offshore - Shipping (ACT)	2006	85+	Never married	F	0
Migratory - Offshore - Shipping (ACT)	2006	85+	Never married	M	0
Migratory - Offshore - Shipping (ACT)	2006	85+	Separated	F	0
Migratory - Offshore - Shipping (ACT)	2006	85+	Separated	M	0
Migratory - Offshore - Shipping (ACT)	2006	85+	Widowed	F	0
Migratory - Offshore - Shipping (ACT)	2006	85+	Widowed	M	0
Migratory - Offshore - Shipping (ACT)	2011	15-19	Divorced	F	0
Migratory - Offshore - Shipping (ACT)	2011	15-19	Divorced	M	0
Migratory - Offshore - Shipping (ACT)	2011	15-19	Married	F	0
Migratory - Offshore - Shipping (ACT)	2011	15-19	Married	M	0
Migratory - Offshore - Shipping (ACT)	2011	15-19	Never married	F	0
Migratory - Offshore - Shipping (ACT)	2011	15-19	Never married	M	0
Migratory - Offshore - Shipping (ACT)	2011	15-19	Separated	F	0
Migratory - Offshore - Shipping (ACT)	2011	15-19	Separated	M	0
Migratory - Offshore - Shipping (ACT)	2011	15-19	Widowed	F	0
Migratory - Offshore - Shipping (ACT)	2011	15-19	Widowed	M	0
Migratory - Offshore - Shipping (ACT)	2011	20-24	Divorced	F	0
Migratory - Offshore - Shipping (ACT)	2011	20-24	Divorced	M	0
Migratory - Offshore - Shipping (ACT)	2011	20-24	Married	F	0
Migratory - Offshore - Shipping (ACT)	2011	20-24	Married	M	0
Migratory - Offshore - Shipping (ACT)	2011	20-24	Never married	F	0
Migratory - Offshore - Shipping (ACT)	2011	20-24	Never married	M	0
Migratory - Offshore - Shipping (ACT)	2011	20-24	Separated	F	0
Migratory - Offshore - Shipping (ACT)	2011	20-24	Separated	M	0
Migratory - Offshore - Shipping (ACT)	2011	20-24	Widowed	F	0
Migratory - Offshore - Shipping (ACT)	2011	20-24	Widowed	M	0
