SA4_NAME16	Year	IndustryOfEmployment	Sex	workers
Bunbury	2006	Health care and social assistance	F	4483
Bunbury	2006	Health care and social assistance	M	914
Bunbury	2006	Information media and telecommunications	F	234
Bunbury	2006	Information media and telecommunications	M	250
Bunbury	2006	Manufacturing	F	1718
Bunbury	2006	Manufacturing	M	6392
Bunbury	2006	Mining	F	281
Bunbury	2006	Mining	M	2276
Bunbury	2006	Other services	F	1108
Bunbury	2006	Other services	M	1233
Bunbury	2006	Professional scientific and technical services	F	1040
Bunbury	2006	Professional scientific and technical services	M	1090
Bunbury	2006	Public administration and safety	F	1376
Bunbury	2006	Public administration and safety	M	1731
Bunbury	2006	Rental hiring and real estate services	F	723
Bunbury	2006	Rental hiring and real estate services	M	567
Bunbury	2006	Retail trade	F	4843
Bunbury	2006	Retail trade	M	2737
Bunbury	2006	Transport postal and warehousing	F	534
Bunbury	2006	Transport postal and warehousing	M	1697
Bunbury	2006	Wholesale trade	F	630
Bunbury	2006	Wholesale trade	M	1141
Bunbury	2011		F	598
Bunbury	2011		M	991
Bunbury	2011	Accommodation and food services	F	3483
Bunbury	2011	Accommodation and food services	M	1722
Bunbury	2011	Administrative and support services	F	1163
Bunbury	2011	Administrative and support services	M	962
Bunbury	2011	Agriculture forestry and fishing	F	1288
Bunbury	2011	Agriculture forestry and fishing	M	2918
Bunbury	2011	Arts and recreation services	F	333
Bunbury	2011	Arts and recreation services	M	273
Bunbury	2011	Construction	F	1255
Bunbury	2011	Construction	M	8221
Bunbury	2011	Education and training	F	4224
Bunbury	2011	Education and training	M	1324
Bunbury	2011	Electricity gas water and waste services	F	209
Bunbury	2011	Electricity gas water and waste services	M	1068
Bunbury	2011	Financial and insurance services	F	718
Bunbury	2011	Financial and insurance services	M	346
Bunbury	2011	Health care and social assistance	F	5781
Bunbury	2011	Health care and social assistance	M	1041
Bunbury	2011	Information media and telecommunications	F	259
Bunbury	2011	Information media and telecommunications	M	252
Bunbury	2011	Manufacturing	F	1845
Bunbury	2011	Manufacturing	M	6862
Bunbury	2011	Mining	F	453
Bunbury	2011	Mining	M	3279
Bunbury	2011	Other services	F	1320
Bunbury	2011	Other services	M	1472
Bunbury	2011	Professional scientific and technical services	F	1351
Bunbury	2011	Professional scientific and technical services	M	1435
Bunbury	2011	Public administration and safety	F	1658
Bunbury	2011	Public administration and safety	M	1823
Bunbury	2011	Rental hiring and real estate services	F	664
Bunbury	2011	Rental hiring and real estate services	M	563
Bunbury	2011	Retail trade	F	5453
Bunbury	2011	Retail trade	M	2827
Bunbury	2011	Transport postal and warehousing	F	635
Bunbury	2011	Transport postal and warehousing	M	2057
Bunbury	2011	Wholesale trade	F	581
Bunbury	2011	Wholesale trade	M	1128
Bunbury	2016		F	1157
Bunbury	2016		M	2029
Bunbury	2016	Accommodation and food services	F	3600
Bunbury	2016	Accommodation and food services	M	2095
Bunbury	2016	Administrative and support services	F	1467
Bunbury	2016	Administrative and support services	M	1121
Bunbury	2016	Agriculture forestry and fishing	F	1501
Bunbury	2016	Agriculture forestry and fishing	M	3307
Bunbury	2016	Arts and recreation services	F	528
Bunbury	2016	Arts and recreation services	M	522
Bunbury	2016	Construction	F	1110
Bunbury	2016	Construction	M	7244
Bunbury	2016	Education and training	F	5122
Bunbury	2016	Education and training	M	1309
Bunbury	2016	Electricity gas water and waste services	F	205
Bunbury	2016	Electricity gas water and waste services	M	1135
Bunbury	2016	Financial and insurance services	F	673
Bunbury	2016	Financial and insurance services	M	331
Bunbury	2016	Health care and social assistance	F	7056
Bunbury	2016	Health care and social assistance	M	1352
Bunbury	2016	Information media and telecommunications	F	232
Bunbury	2016	Information media and telecommunications	M	272
Bunbury	2016	Manufacturing	F	1645
Bunbury	2016	Manufacturing	M	5051
Bunbury	2016	Mining	F	495
Bunbury	2016	Mining	M	4497
Bunbury	2016	Other services	F	1468
Bunbury	2016	Other services	M	1495
Bunbury	2016	Professional scientific and technical services	F	1393
Bunbury	2016	Professional scientific and technical services	M	1254
Bunbury	2016	Public administration and safety	F	1805
Bunbury	2016	Public administration and safety	M	1685
Bunbury	2016	Rental hiring and real estate services	F	693
Bunbury	2016	Rental hiring and real estate services	M	544
Bunbury	2016	Retail trade	F	5478
Bunbury	2016	Retail trade	M	2895
Bunbury	2016	Transport postal and warehousing	F	641
Bunbury	2016	Transport postal and warehousing	M	2040
Bunbury	2016	Wholesale trade	F	381
Bunbury	2016	Wholesale trade	M	825
Mandurah	2006		F	267
Mandurah	2006		M	485
Mandurah	2006	Accommodation and food services	F	1055
Mandurah	2006	Accommodation and food services	M	531
Mandurah	2006	Administrative and support services	F	397
Mandurah	2006	Administrative and support services	M	442
Mandurah	2006	Agriculture forestry and fishing	F	136
Mandurah	2006	Agriculture forestry and fishing	M	306
Mandurah	2006	Arts and recreation services	F	152
Mandurah	2006	Arts and recreation services	M	150
Mandurah	2006	Construction	F	451
Mandurah	2006	Construction	M	3099
Mandurah	2006	Education and training	F	1232
Mandurah	2006	Education and training	M	435
Mandurah	2006	Electricity gas water and waste services	F	34
Mandurah	2006	Electricity gas water and waste services	M	219
Mandurah	2006	Financial and insurance services	F	255
Mandurah	2006	Financial and insurance services	M	160
Mandurah	2006	Health care and social assistance	F	1907
Mandurah	2006	Health care and social assistance	M	324
Mandurah	2006	Information media and telecommunications	F	119
Mandurah	2006	Information media and telecommunications	M	148
Mandurah	2006	Manufacturing	F	583
Mandurah	2006	Manufacturing	M	2729
Mandurah	2006	Mining	F	135
Mandurah	2006	Mining	M	1189
Mandurah	2006	Other services	F	428
Mandurah	2006	Other services	M	494
Mandurah	2006	Professional scientific and technical services	F	427
Mandurah	2006	Professional scientific and technical services	M	488
Mandurah	2006	Public administration and safety	F	523
Mandurah	2006	Public administration and safety	M	581
Mandurah	2006	Rental hiring and real estate services	F	388
Mandurah	2006	Rental hiring and real estate services	M	294
Mandurah	2006	Retail trade	F	2229
Mandurah	2006	Retail trade	M	1225
Mandurah	2006	Transport postal and warehousing	F	199
Mandurah	2006	Transport postal and warehousing	M	594
Mandurah	2006	Wholesale trade	F	185
Mandurah	2006	Wholesale trade	M	392
Mandurah	2011		F	300
Mandurah	2011		M	484
Mandurah	2011	Accommodation and food services	F	1462
Mandurah	2011	Accommodation and food services	M	822
Mandurah	2011	Administrative and support services	F	552
Mandurah	2011	Administrative and support services	M	547
Mandurah	2011	Agriculture forestry and fishing	F	137
Mandurah	2011	Agriculture forestry and fishing	M	279
Mandurah	2011	Arts and recreation services	F	220
Mandurah	2011	Arts and recreation services	M	189
Mandurah	2011	Construction	F	604
Mandurah	2011	Construction	M	3959
Mandurah	2011	Education and training	F	1856
Mandurah	2011	Education and training	M	582
Mandurah	2011	Electricity gas water and waste services	F	62
Mandurah	2011	Electricity gas water and waste services	M	305
Mandurah	2011	Financial and insurance services	F	332
Mandurah	2011	Financial and insurance services	M	158
Mandurah	2011	Health care and social assistance	F	2767
Mandurah	2011	Health care and social assistance	M	382
Mandurah	2011	Information media and telecommunications	F	130
Mandurah	2011	Information media and telecommunications	M	144
Mandurah	2011	Manufacturing	F	723
Mandurah	2011	Manufacturing	M	3098
Mandurah	2011	Mining	F	364
Mandurah	2011	Mining	M	2048
Mandurah	2011	Other services	F	601
Mandurah	2011	Other services	M	673
Mandurah	2011	Professional scientific and technical services	F	632
Mandurah	2011	Professional scientific and technical services	M	645
Mandurah	2011	Public administration and safety	F	784
Mandurah	2011	Public administration and safety	M	853
Mandurah	2011	Rental hiring and real estate services	F	411
Mandurah	2011	Rental hiring and real estate services	M	266
Mandurah	2011	Retail trade	F	2599
Mandurah	2011	Retail trade	M	1366
Mandurah	2011	Transport postal and warehousing	F	267
Mandurah	2011	Transport postal and warehousing	M	896
Mandurah	2011	Wholesale trade	F	228
Mandurah	2011	Wholesale trade	M	491
Mandurah	2016		F	571
Mandurah	2016		M	1035
Mandurah	2016	Accommodation and food services	F	1534
Mandurah	2016	Accommodation and food services	M	979
Mandurah	2016	Administrative and support services	F	672
Mandurah	2016	Administrative and support services	M	575
Mandurah	2016	Agriculture forestry and fishing	F	175
Mandurah	2016	Agriculture forestry and fishing	M	312
Mandurah	2016	Arts and recreation services	F	278
Mandurah	2016	Arts and recreation services	M	227
Mandurah	2016	Construction	F	583
Mandurah	2016	Construction	M	3882
Mandurah	2016	Education and training	F	2434
Mandurah	2016	Education and training	M	646
Mandurah	2016	Electricity gas water and waste services	F	74
Mandurah	2016	Electricity gas water and waste services	M	377
Mandurah	2016	Financial and insurance services	F	338
Mandurah	2016	Financial and insurance services	M	194
Mandurah	2016	Health care and social assistance	F	3644
Mandurah	2016	Health care and social assistance	M	534
Mandurah	2016	Information media and telecommunications	F	113
Mandurah	2016	Information media and telecommunications	M	180
Mandurah	2016	Manufacturing	F	550
Mandurah	2016	Manufacturing	M	2151
Mandurah	2016	Mining	F	475
Mandurah	2016	Mining	M	3076
Mandurah	2016	Other services	F	683
Mandurah	2016	Other services	M	707
Mandurah	2016	Professional scientific and technical services	F	665
Mandurah	2016	Professional scientific and technical services	M	641
Mandurah	2016	Public administration and safety	F	901
Mandurah	2016	Public administration and safety	M	962
Mandurah	2016	Rental hiring and real estate services	F	436
Mandurah	2016	Rental hiring and real estate services	M	253
Mandurah	2016	Retail trade	F	2784
Mandurah	2016	Retail trade	M	1483
Mandurah	2016	Transport postal and warehousing	F	388
Mandurah	2016	Transport postal and warehousing	M	973
Mandurah	2016	Wholesale trade	F	195
Mandurah	2016	Wholesale trade	M	424
Perth - Inner	2006		F	676
Perth - Inner	2006		M	955
Perth - Inner	2006	Accommodation and food services	F	2487
Perth - Inner	2006	Accommodation and food services	M	2451
Perth - Inner	2006	Administrative and support services	F	1176
Perth - Inner	2006	Administrative and support services	M	1098
Perth - Inner	2006	Agriculture forestry and fishing	F	129
Perth - Inner	2006	Agriculture forestry and fishing	M	268
Perth - Inner	2006	Arts and recreation services	F	653
Perth - Inner	2006	Arts and recreation services	M	672
Perth - Inner	2006	Construction	F	616
Perth - Inner	2006	Construction	M	2843
Perth - Inner	2006	Education and training	F	4585
Perth - Inner	2006	Education and training	M	2395
Perth - Inner	2006	Electricity gas water and waste services	F	191
Perth - Inner	2006	Electricity gas water and waste services	M	397
Perth - Inner	2006	Financial and insurance services	F	1358
Perth - Inner	2006	Financial and insurance services	M	1885
Perth - Inner	2006	Health care and social assistance	F	6659
Perth - Inner	2006	Health care and social assistance	M	3205
Perth - Inner	2006	Information media and telecommunications	F	631
Perth - Inner	2006	Information media and telecommunications	M	789
Perth - Inner	2006	Manufacturing	F	1015
Perth - Inner	2006	Manufacturing	M	2495
Perth - Inner	2006	Mining	F	756
Perth - Inner	2006	Mining	M	2252
Perth - Inner	2006	Other services	F	959
Perth - Inner	2006	Other services	M	855
Perth - Inner	2006	Professional scientific and technical services	F	3769
Perth - Inner	2006	Professional scientific and technical services	M	6186
Perth - Inner	2006	Public administration and safety	F	1970
Perth - Inner	2006	Public administration and safety	M	2359
Perth - Inner	2006	Rental hiring and real estate services	F	777
Perth - Inner	2006	Rental hiring and real estate services	M	1049
Perth - Inner	2006	Retail trade	F	3589
Perth - Inner	2006	Retail trade	M	3017
Perth - Inner	2006	Transport postal and warehousing	F	350
Perth - Inner	2006	Transport postal and warehousing	M	969
Perth - Inner	2006	Wholesale trade	F	722
Perth - Inner	2006	Wholesale trade	M	1438
Perth - Inner	2011		F	661
Perth - Inner	2011		M	922
Perth - Inner	2011	Accommodation and food services	F	2849
Perth - Inner	2011	Accommodation and food services	M	2874
Perth - Inner	2011	Administrative and support services	F	1323
Perth - Inner	2011	Administrative and support services	M	1298
Perth - Inner	2011	Agriculture forestry and fishing	F	136
Perth - Inner	2011	Agriculture forestry and fishing	M	244
Perth - Inner	2011	Arts and recreation services	F	739
Perth - Inner	2011	Arts and recreation services	M	834
Perth - Inner	2011	Construction	F	954
Perth - Inner	2011	Construction	M	4011
Perth - Inner	2011	Education and training	F	5160
Perth - Inner	2011	Education and training	M	2616
Perth - Inner	2011	Electricity gas water and waste services	F	250
Perth - Inner	2011	Electricity gas water and waste services	M	513
Perth - Inner	2011	Financial and insurance services	F	1311
Perth - Inner	2011	Financial and insurance services	M	1884
Perth - Inner	2011	Health care and social assistance	F	7437
Perth - Inner	2011	Health care and social assistance	M	3569
Perth - Inner	2011	Information media and telecommunications	F	615
Perth - Inner	2011	Information media and telecommunications	M	757
Perth - Inner	2011	Manufacturing	F	1000
Perth - Inner	2011	Manufacturing	M	2404
Perth - Inner	2011	Mining	F	1568
Perth - Inner	2011	Mining	M	3738
Perth - Inner	2011	Other services	F	1080
Perth - Inner	2011	Other services	M	959
Perth - Inner	2011	Professional scientific and technical services	F	4866
Perth - Inner	2011	Professional scientific and technical services	M	8056
Perth - Inner	2011	Public administration and safety	F	2241
Perth - Inner	2011	Public administration and safety	M	2383
Perth - Inner	2011	Rental hiring and real estate services	F	827
Perth - Inner	2011	Rental hiring and real estate services	M	1105
Perth - Inner	2011	Retail trade	F	3572
Perth - Inner	2011	Retail trade	M	3092
Perth - Inner	2011	Transport postal and warehousing	F	493
Perth - Inner	2011	Transport postal and warehousing	M	1246
Perth - Inner	2011	Wholesale trade	F	731
Perth - Inner	2011	Wholesale trade	M	1395
Perth - Inner	2016		F	1419
Perth - Inner	2016		M	2110
Perth - Inner	2016	Accommodation and food services	F	3280
Perth - Inner	2016	Accommodation and food services	M	3382
Perth - Inner	2016	Administrative and support services	F	1485
Perth - Inner	2016	Administrative and support services	M	1278
Perth - Inner	2016	Agriculture forestry and fishing	F	177
Perth - Inner	2016	Agriculture forestry and fishing	M	341
Perth - Inner	2016	Arts and recreation services	F	909
Perth - Inner	2016	Arts and recreation services	M	935
Perth - Inner	2016	Construction	F	896
Perth - Inner	2016	Construction	M	3948
Perth - Inner	2016	Education and training	F	5771
Perth - Inner	2016	Education and training	M	2921
Perth - Inner	2016	Electricity gas water and waste services	F	289
Perth - Inner	2016	Electricity gas water and waste services	M	517
Perth - Inner	2016	Financial and insurance services	F	1346
Perth - Inner	2016	Financial and insurance services	M	1896
Perth - Inner	2016	Health care and social assistance	F	8398
Perth - Inner	2016	Health care and social assistance	M	3995
Perth - Inner	2016	Information media and telecommunications	F	502
Perth - Inner	2016	Information media and telecommunications	M	699
Perth - Inner	2016	Manufacturing	F	802
Perth - Inner	2016	Manufacturing	M	1788
Perth - Inner	2016	Mining	F	1378
Perth - Inner	2016	Mining	M	3627
Perth - Inner	2016	Other services	F	1273
Perth - Inner	2016	Other services	M	1031
Perth - Inner	2016	Professional scientific and technical services	F	4771
Perth - Inner	2016	Professional scientific and technical services	M	7103
Perth - Inner	2016	Public administration and safety	F	2393
Perth - Inner	2016	Public administration and safety	M	2535
Perth - Inner	2016	Rental hiring and real estate services	F	902
Perth - Inner	2016	Rental hiring and real estate services	M	1204
Perth - Inner	2016	Retail trade	F	3374
Perth - Inner	2016	Retail trade	M	2963
Perth - Inner	2016	Transport postal and warehousing	F	512
Perth - Inner	2016	Transport postal and warehousing	M	1413
Perth - Inner	2016	Wholesale trade	F	525
Perth - Inner	2016	Wholesale trade	M	955
Perth - North East	2006		F	1011
Perth - North East	2006		M	1635
Perth - North East	2006	Accommodation and food services	F	3077
Perth - North East	2006	Accommodation and food services	M	2219
Perth - North East	2006	Administrative and support services	F	1601
Perth - North East	2006	Administrative and support services	M	1528
Perth - North East	2006	Agriculture forestry and fishing	F	343
Perth - North East	2006	Agriculture forestry and fishing	M	562
Perth - North East	2006	Arts and recreation services	F	659
Perth - North East	2006	Arts and recreation services	M	647
Perth - North East	2006	Construction	F	1310
Perth - North East	2006	Construction	M	7070
Perth - North East	2006	Education and training	F	4669
Perth - North East	2006	Education and training	M	1942
Perth - North East	2006	Electricity gas water and waste services	F	207
Perth - North East	2006	Electricity gas water and waste services	M	649
Perth - North East	2006	Financial and insurance services	F	1675
Perth - North East	2006	Financial and insurance services	M	1073
Perth - North East	2006	Health care and social assistance	F	7693
Perth - North East	2006	Health care and social assistance	M	1901
Perth - North East	2006	Information media and telecommunications	F	620
Perth - North East	2006	Information media and telecommunications	M	845
Perth - North East	2006	Manufacturing	F	2620
Perth - North East	2006	Manufacturing	M	8051
Perth - North East	2006	Mining	F	643
Perth - North East	2006	Mining	M	2213
Perth - North East	2006	Other services	F	1745
Perth - North East	2006	Other services	M	2467
Perth - North East	2006	Professional scientific and technical services	F	2533
Perth - North East	2006	Professional scientific and technical services	M	3013
Perth - North East	2006	Public administration and safety	F	2962
Perth - North East	2006	Public administration and safety	M	3674
Perth - North East	2006	Rental hiring and real estate services	F	958
Perth - North East	2006	Rental hiring and real estate services	M	872
Perth - North East	2006	Retail trade	F	6411
Perth - North East	2006	Retail trade	M	4710
Perth - North East	2006	Transport postal and warehousing	F	1123
Perth - North East	2006	Transport postal and warehousing	M	3778
Perth - North East	2006	Wholesale trade	F	1543
Perth - North East	2006	Wholesale trade	M	3038
Perth - North East	2011		F	1036
Perth - North East	2011		M	1479
Perth - North East	2011	Accommodation and food services	F	3609
Perth - North East	2011	Accommodation and food services	M	2694
Perth - North East	2011	Administrative and support services	F	1801
Perth - North East	2011	Administrative and support services	M	1616
Perth - North East	2011	Agriculture forestry and fishing	F	294
Perth - North East	2011	Agriculture forestry and fishing	M	486
Perth - North East	2011	Arts and recreation services	F	801
Perth - North East	2011	Arts and recreation services	M	782
Perth - North East	2011	Construction	F	1645
Perth - North East	2011	Construction	M	8831
Perth - North East	2011	Education and training	F	5756
Perth - North East	2011	Education and training	M	2197
Perth - North East	2011	Electricity gas water and waste services	F	320
Perth - North East	2011	Electricity gas water and waste services	M	766
Perth - North East	2011	Financial and insurance services	F	1724
Perth - North East	2011	Financial and insurance services	M	1140
Perth - North East	2011	Health care and social assistance	F	8866
Perth - North East	2011	Health care and social assistance	M	2107
Perth - North East	2011	Information media and telecommunications	F	514
Perth - North East	2011	Information media and telecommunications	M	758
Perth - North East	2011	Manufacturing	F	2580
Perth - North East	2011	Manufacturing	M	8129
Perth - North East	2011	Mining	F	1211
Perth - North East	2011	Mining	M	3644
Perth - North East	2011	Other services	F	2101
Perth - North East	2011	Other services	M	2824
Perth - North East	2011	Professional scientific and technical services	F	3258
Perth - North East	2011	Professional scientific and technical services	M	4083
Perth - North East	2011	Public administration and safety	F	3803
Perth - North East	2011	Public administration and safety	M	4117
Perth - North East	2011	Rental hiring and real estate services	F	953
Perth - North East	2011	Rental hiring and real estate services	M	892
Perth - North East	2011	Retail trade	F	7028
Perth - North East	2011	Retail trade	M	4795
Perth - North East	2011	Transport postal and warehousing	F	1522
Perth - North East	2011	Transport postal and warehousing	M	4551
Perth - North East	2011	Wholesale trade	F	1579
Perth - North East	2011	Wholesale trade	M	3307
Perth - North East	2016		F	2052
Perth - North East	2016		M	3785
Perth - North East	2016	Accommodation and food services	F	4277
Perth - North East	2016	Accommodation and food services	M	3396
Perth - North East	2016	Administrative and support services	F	2103
Perth - North East	2016	Administrative and support services	M	1944
Perth - North East	2016	Agriculture forestry and fishing	F	374
Perth - North East	2016	Agriculture forestry and fishing	M	612
Perth - North East	2016	Arts and recreation services	F	1051
Perth - North East	2016	Arts and recreation services	M	980
Perth - North East	2016	Construction	F	1833
Perth - North East	2016	Construction	M	9713
Perth - North East	2016	Education and training	F	6928
Perth - North East	2016	Education and training	M	2505
Perth - North East	2016	Electricity gas water and waste services	F	358
Perth - North East	2016	Electricity gas water and waste services	M	855
Perth - North East	2016	Financial and insurance services	F	1649
Perth - North East	2016	Financial and insurance services	M	1161
Perth - North East	2016	Health care and social assistance	F	11139
Perth - North East	2016	Health care and social assistance	M	2531
Perth - North East	2016	Information media and telecommunications	F	464
Perth - North East	2016	Information media and telecommunications	M	857
Perth - North East	2016	Manufacturing	F	2090
Perth - North East	2016	Manufacturing	M	5542
Perth - North East	2016	Mining	F	1224
Perth - North East	2016	Mining	M	4690
Perth - North East	2016	Other services	F	2460
Perth - North East	2016	Other services	M	2994
Perth - North East	2016	Professional scientific and technical services	F	3177
Perth - North East	2016	Professional scientific and technical services	M	3860
Perth - North East	2016	Public administration and safety	F	4278
Perth - North East	2016	Public administration and safety	M	4483
Perth - North East	2016	Rental hiring and real estate services	F	1114
Perth - North East	2016	Rental hiring and real estate services	M	849
Perth - North East	2016	Retail trade	F	7014
Perth - North East	2016	Retail trade	M	5019
Perth - North East	2016	Transport postal and warehousing	F	1781
Perth - North East	2016	Transport postal and warehousing	M	5179
Perth - North East	2016	Wholesale trade	F	1146
Perth - North East	2016	Wholesale trade	M	2519
Perth - North West	2006		F	2199
Perth - North West	2006		M	3294
Perth - North West	2006	Accommodation and food services	F	6561
Perth - North West	2006	Accommodation and food services	M	5001
Perth - North West	2006	Administrative and support services	F	4013
Perth - North West	2006	Administrative and support services	M	3604
Perth - North West	2006	Agriculture forestry and fishing	F	537
Perth - North West	2006	Agriculture forestry and fishing	M	935
Perth - North West	2006	Arts and recreation services	F	1424
Perth - North West	2006	Arts and recreation services	M	1418
Perth - North West	2006	Construction	F	3175
Perth - North West	2006	Construction	M	19216
Perth - North West	2006	Education and training	F	11369
Perth - North West	2006	Education and training	M	4854
Perth - North West	2006	Electricity gas water and waste services	F	537
Perth - North West	2006	Electricity gas water and waste services	M	1655
Perth - North West	2006	Financial and insurance services	F	4831
Perth - North West	2006	Financial and insurance services	M	3540
Perth - North West	2006	Health care and social assistance	F	18177
Perth - North West	2006	Health care and social assistance	M	4523
Perth - North West	2006	Information media and telecommunications	F	1498
Perth - North West	2006	Information media and telecommunications	M	2124
Perth - North West	2006	Manufacturing	F	4661
Perth - North West	2006	Manufacturing	M	13619
Perth - North West	2006	Mining	F	1372
Perth - North West	2006	Mining	M	4721
Perth - North West	2006	Other services	F	3699
Perth - North West	2006	Other services	M	4643
Perth - North West	2006	Professional scientific and technical services	F	6432
Perth - North West	2006	Professional scientific and technical services	M	8673
Perth - North West	2006	Public administration and safety	F	5665
Perth - North West	2006	Public administration and safety	M	7568
Perth - North West	2006	Rental hiring and real estate services	F	2203
Perth - North West	2006	Rental hiring and real estate services	M	1974
Perth - North West	2006	Retail trade	F	14226
Perth - North West	2006	Retail trade	M	10597
Perth - North West	2006	Transport postal and warehousing	F	1459
Perth - North West	2006	Transport postal and warehousing	M	5362
Perth - North West	2006	Wholesale trade	F	2954
Perth - North West	2006	Wholesale trade	M	5926
Perth - North West	2011		F	2062
Perth - North West	2011		M	3047
Perth - North West	2011	Accommodation and food services	F	7531
Perth - North West	2011	Accommodation and food services	M	5980
Perth - North West	2011	Administrative and support services	F	4501
Perth - North West	2011	Administrative and support services	M	4027
Perth - North West	2011	Agriculture forestry and fishing	F	494
Perth - North West	2011	Agriculture forestry and fishing	M	816
Perth - North West	2011	Arts and recreation services	F	1804
Perth - North West	2011	Arts and recreation services	M	1822
Perth - North West	2011	Construction	F	4217
Perth - North West	2011	Construction	M	24404
Perth - North West	2011	Education and training	F	14594
Perth - North West	2011	Education and training	M	5674
Perth - North West	2011	Electricity gas water and waste services	F	782
Perth - North West	2011	Electricity gas water and waste services	M	2010
Perth - North West	2011	Financial and insurance services	F	4793
Perth - North West	2011	Financial and insurance services	M	3783
Perth - North West	2011	Health care and social assistance	F	22335
Perth - North West	2011	Health care and social assistance	M	5146
Perth - North West	2011	Information media and telecommunications	F	1335
Perth - North West	2011	Information media and telecommunications	M	2033
Perth - North West	2011	Manufacturing	F	4500
Perth - North West	2011	Manufacturing	M	13745
Perth - North West	2011	Mining	F	2581
Perth - North West	2011	Mining	M	7870
Perth - North West	2011	Other services	F	4685
Perth - North West	2011	Other services	M	5321
Perth - North West	2011	Professional scientific and technical services	F	8436
Perth - North West	2011	Professional scientific and technical services	M	11920
Perth - North West	2011	Public administration and safety	F	6910
Perth - North West	2011	Public administration and safety	M	8345
Perth - North West	2011	Rental hiring and real estate services	F	2335
Perth - North West	2011	Rental hiring and real estate services	M	1998
Perth - North West	2011	Retail trade	F	15467
Perth - North West	2011	Retail trade	M	10821
Perth - North West	2011	Transport postal and warehousing	F	1840
Perth - North West	2011	Transport postal and warehousing	M	6460
Perth - North West	2011	Wholesale trade	F	2960
Perth - North West	2011	Wholesale trade	M	6087
Perth - North West	2016		F	4235
Perth - North West	2016		M	7557
Perth - North West	2016	Accommodation and food services	F	8462
Perth - North West	2016	Accommodation and food services	M	7253
Perth - North West	2016	Administrative and support services	F	4769
Perth - North West	2016	Administrative and support services	M	4318
Perth - North West	2016	Agriculture forestry and fishing	F	732
Perth - North West	2016	Agriculture forestry and fishing	M	1178
Perth - North West	2016	Arts and recreation services	F	2093
Perth - North West	2016	Arts and recreation services	M	2233
Perth - North West	2016	Construction	F	4456
Perth - North West	2016	Construction	M	26618
Perth - North West	2016	Education and training	F	17412
Perth - North West	2016	Education and training	M	6225
Perth - North West	2016	Electricity gas water and waste services	F	848
Perth - North West	2016	Electricity gas water and waste services	M	2050
Perth - North West	2016	Financial and insurance services	F	4541
Perth - North West	2016	Financial and insurance services	M	3704
Perth - North West	2016	Health care and social assistance	F	26680
Perth - North West	2016	Health care and social assistance	M	6123
Perth - North West	2016	Information media and telecommunications	F	1186
Perth - North West	2016	Information media and telecommunications	M	2054
Perth - North West	2016	Manufacturing	F	3565
Perth - North West	2016	Manufacturing	M	9190
Perth - North West	2016	Mining	F	2355
Perth - North West	2016	Mining	M	9200
Perth - North West	2016	Other services	F	5436
Perth - North West	2016	Other services	M	5504
Perth - North West	2016	Professional scientific and technical services	F	8200
Perth - North West	2016	Professional scientific and technical services	M	10703
Perth - North West	2016	Public administration and safety	F	7541
Perth - North West	2016	Public administration and safety	M	8590
Perth - North West	2016	Rental hiring and real estate services	F	2650
Perth - North West	2016	Rental hiring and real estate services	M	2059
Perth - North West	2016	Retail trade	F	15247
Perth - North West	2016	Retail trade	M	11223
Perth - North West	2016	Transport postal and warehousing	F	2013
Perth - North West	2016	Transport postal and warehousing	M	7105
Perth - North West	2016	Wholesale trade	F	2188
Perth - North West	2016	Wholesale trade	M	4429
Perth - South East	2006		F	1922
Perth - South East	2006		M	3054
Perth - South East	2006	Accommodation and food services	F	6162
Perth - South East	2006	Accommodation and food services	M	4442
Perth - South East	2006	Administrative and support services	F	3121
Perth - South East	2006	Administrative and support services	M	2970
Perth - South East	2006	Agriculture forestry and fishing	F	598
Perth - South East	2006	Agriculture forestry and fishing	M	959
Perth - South East	2006	Arts and recreation services	F	1202
Perth - South East	2006	Arts and recreation services	M	1246
Perth - South East	2006	Construction	F	2348
Perth - South East	2006	Construction	M	13411
Perth - South East	2006	Education and training	F	9118
Perth - South East	2006	Education and training	M	4098
Perth - South East	2006	Electricity gas water and waste services	F	480
Perth - South East	2006	Electricity gas water and waste services	M	1464
Perth - South East	2006	Financial and insurance services	F	3302
Perth - South East	2006	Financial and insurance services	M	2140
Perth - South East	2006	Health care and social assistance	F	14626
Perth - South East	2006	Health care and social assistance	M	3539
Perth - South East	2006	Information media and telecommunications	F	1053
Perth - South East	2006	Information media and telecommunications	M	1529
Perth - South East	2006	Manufacturing	F	4644
Perth - South East	2006	Manufacturing	M	15054
Perth - South East	2006	Mining	F	1373
Perth - South East	2006	Mining	M	4430
Perth - South East	2006	Other services	F	3330
Perth - South East	2006	Other services	M	4487
Perth - South East	2006	Professional scientific and technical services	F	5232
Perth - South East	2006	Professional scientific and technical services	M	6932
Perth - South East	2006	Public administration and safety	F	5353
Perth - South East	2006	Public administration and safety	M	6318
Perth - South East	2006	Rental hiring and real estate services	F	1850
Perth - South East	2006	Rental hiring and real estate services	M	1770
Perth - South East	2006	Retail trade	F	12118
Perth - South East	2006	Retail trade	M	9034
Perth - South East	2006	Transport postal and warehousing	F	2492
Perth - South East	2006	Transport postal and warehousing	M	8060
Perth - South East	2006	Wholesale trade	F	3141
Perth - South East	2006	Wholesale trade	M	6079
